,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
238,3,9:33.0,Shooting foul by T. Duncan (drawn by G. Dieng),,57,73
239,3,9:33.0,G. Dieng makes free throw 1 of 2,,58,73
240,3,9:33.0,,San Antonio full timeout,58,73
241,3,9:33.0,G. Dieng makes free throw 2 of 2,,59,73
242,3,9:16.0,,T. Duncan misses 2-pt jump shot from 14 ft,59,73
243,3,9:15.0,,Offensive rebound by C. Joseph,59,73
244,3,9:10.0,,M. Belinelli misses 3-pt jump shot from 26 ft,59,73
245,3,9:09.0,Defensive rebound by A. Wiggins,,59,73
246,3,8:50.0,T. Young misses 2-pt jump shot from 21 ft,,59,73
247,3,8:49.0,,Defensive rebound by T. Duncan,59,73
248,3,8:37.0,,Turnover by K. Leonard (lost ball; steal by Z. LaVine),59,73
249,3,8:31.0,Z. LaVine makes 2-pt layup from 2 ft (assist by C. Brewer),,61,73
250,3,8:17.0,,C. Joseph makes 2-pt layup from 2 ft (assist by T. Duncan),61,75
251,3,8:17.0,,Shooting foul by Z. LaVine (drawn by C. Joseph),61,75
252,3,8:17.0,,D. Green enters the game for M. Belinelli,61,75
253,3,8:17.0,,C. Joseph makes free throw 1 of 1,61,76
254,3,8:00.0,C. Brewer misses 2-pt layup from 2 ft,,61,76
255,3,7:59.0,Offensive rebound by G. Dieng,,61,76
256,3,7:53.0,A. Wiggins misses 2-pt jump shot from 16 ft,,61,76
257,3,7:52.0,,Defensive rebound by T. Duncan,61,76
258,3,7:49.0,,Turnover by T. Duncan (bad pass; steal by T. Young),61,76
259,3,7:34.0,A. Wiggins misses 2-pt jump shot from 4 ft,,61,76
260,3,7:33.0,,Defensive rebound by D. Green,61,76
261,3,7:30.0,,Turnover by D. Green (lost ball; steal by C. Brewer),61,76
262,3,7:25.0,C. Brewer misses 2-pt layup from 2 ft,,61,76
263,3,7:24.0,,Defensive rebound by C. Joseph,61,76
264,3,7:16.0,,T. Duncan makes 2-pt layup at rim (assist by D. Green),61,78
265,3,7:16.0,,Shooting foul by G. Dieng (drawn by T. Duncan),61,78
266,3,7:16.0,,B. Diaw enters the game for M. Bonner,61,78
267,3,7:16.0,,T. Duncan makes free throw 1 of 1,61,79
268,3,7:05.0,T. Young misses 2-pt jump shot from 11 ft,,61,79
269,3,7:04.0,,Defensive rebound by T. Duncan,61,79
270,3,6:59.0,,B. Diaw makes 2-pt layup from 2 ft (assist by K. Leonard),61,81
271,3,6:59.0,Minnesota full timeout,,61,81
272,3,6:59.0,,A. Baynes enters the game for T. Duncan,61,81
273,3,6:36.0,Z. LaVine misses 3-pt jump shot from 25 ft,,61,81
274,3,6:34.0,,Defensive rebound by D. Green,61,81
275,3,6:32.0,,Turnover by D. Green (bad pass; steal by T. Young),61,81
276,3,6:29.0,Turnover by T. Young (bad pass; steal by D. Green),,61,81
277,3,6:19.0,,K. Leonard makes 2-pt jump shot from 19 ft (assist by C. Joseph),61,83
278,3,6:02.0,Personal foul by K. Leonard (drawn by A. Wiggins),,61,83
279,3,6:02.0,S. Muhammad enters the game for A. Wiggins,,61,83
280,3,5:57.0,S. Muhammad makes 2-pt jump shot from 21 ft (assist by T. Young),,63,83
281,3,5:45.0,,Personal foul by S. Muhammad (drawn by K. Leonard),63,83
282,3,5:45.0,,K. Leonard makes free throw 1 of 2,63,84
283,3,5:45.0,,K. Leonard makes free throw 2 of 2,63,85
284,3,5:31.0,Turnover by G. Dieng (bad pass; steal by K. Leonard),,63,85
285,3,5:26.0,,K. Leonard misses 2-pt dunk at rim,63,85
286,3,5:25.0,,Offensive rebound by D. Green,63,85
287,3,5:11.0,,K. Leonard makes 2-pt jump shot from 12 ft,63,87
288,3,4:52.0,G. Dieng misses 2-pt layup from 1 ft (block by A. Baynes),,63,87
289,3,4:51.0,,Defensive rebound by Team,63,87
290,3,4:51.0,,M. Belinelli enters the game for C. Joseph,63,87
291,3,4:40.0,,D. Green misses 2-pt jump shot from 15 ft,63,87
292,3,4:39.0,Defensive rebound by T. Young,,63,87
293,3,4:19.0,C. Brewer misses 3-pt jump shot from 27 ft,,63,87
294,3,4:18.0,,Defensive rebound by Team,63,87
295,3,4:18.0,Loose ball foul by G. Dieng (drawn by B. Diaw),,63,87
296,3,4:18.0,,B. Diaw makes free throw 1 of 2,63,88
297,3,4:18.0,A. Bennett enters the game for G. Dieng,,63,88
298,3,4:18.0,,K. Anderson enters the game for K. Leonard,63,88
299,3,4:18.0,,B. Diaw makes free throw 2 of 2,63,89
300,3,4:08.0,A. Bennett misses 2-pt jump shot from 20 ft,,63,89
301,3,4:07.0,Offensive rebound by S. Muhammad,,63,89
302,3,4:06.0,Personal foul by K. Anderson (drawn by S. Muhammad),,63,89
303,3,4:00.0,S. Muhammad misses 2-pt jump shot from 4 ft,,63,89
304,3,3:59.0,,Defensive rebound by M. Belinelli,63,89
305,3,3:56.0,,Turnover by M. Belinelli (discontinued dribble),63,89
306,3,3:40.0,Shooting foul by B. Diaw (drawn by T. Young),,63,89
307,3,3:40.0,T. Young misses free throw 1 of 2,,63,89
308,3,3:40.0,Offensive rebound by Team,,63,89
309,3,3:40.0,R. Hummel enters the game for C. Brewer,,63,89
310,3,3:40.0,T. Young makes free throw 2 of 2,,64,89
311,3,3:26.0,,B. Diaw makes 2-pt jump shot from 3 ft,64,91
312,3,3:16.0,S. Muhammad makes 2-pt layup at rim (assist by A. Bennett),,66,91
313,3,3:01.0,,D. Green makes 2-pt layup from 2 ft (assist by M. Belinelli),66,93
314,3,2:44.0,Shooting foul by B. Diaw (drawn by S. Muhammad),,66,93
315,3,2:44.0,S. Muhammad makes free throw 1 of 2,,67,93
316,3,2:44.0,S. Muhammad makes free throw 2 of 2,,68,93
317,3,2:27.0,,D. Green misses 3-pt jump shot from 22 ft,68,93
318,3,2:26.0,Defensive rebound by Z. LaVine,,68,93
319,3,2:21.0,T. Young makes 2-pt layup from 1 ft (assist by Z. LaVine),,70,93
320,3,2:14.0,,B. Diaw makes 2-pt layup at rim (assist by M. Belinelli),70,95
321,3,1:48.0,Z. LaVine misses 2-pt jump shot from 21 ft,,70,95
322,3,1:47.0,,Defensive rebound by K. Anderson,70,95
323,3,1:33.0,,Turnover by D. Green (bad pass),70,95
324,3,1:23.0,A. Bennett makes 2-pt dunk at rim (assist by Z. LaVine),,72,95
325,3,1:00.0,,B. Diaw misses 2-pt jump shot from 5 ft,72,95
326,3,0:59.0,Defensive rebound by A. Bennett,,72,95
327,3,0:50.0,,Violation by A. Baynes (def goaltending),72,95
328,3,0:50.0,A. Bennett makes 2-pt layup from 1 ft (assist by Z. LaVine),,74,95
329,3,0:36.0,,Shooting foul by T. Young (drawn by B. Diaw),74,95
330,3,0:36.0,,B. Diaw makes free throw 1 of 2,74,96
331,3,0:36.0,,C. Joseph enters the game for D. Green,74,96
332,3,0:36.0,,B. Diaw misses free throw 2 of 2,74,96
333,3,0:35.0,Defensive rebound by A. Bennett,,74,96
334,3,0:28.0,T. Young makes 2-pt jump shot from 4 ft,,76,96
335,3,0:13.0,,Offensive foul by A. Baynes (drawn by Z. LaVine),76,96
336,3,0:13.0,,Turnover by A. Baynes (offensive foul),76,96
337,3,0:00.0,Turnover by Z. LaVine (lost ball; steal by B. Diaw),,76,96
338,4,11:48.0,Z. LaVine makes 2-pt layup from 1 ft,,78,96
339,4,11:40.0,,Shooting foul by R. Hummel (drawn by B. Diaw),78,96
340,4,11:40.0,,B. Diaw makes free throw 1 of 2,78,97
341,4,11:40.0,,B. Diaw makes free throw 2 of 2,78,98
342,4,11:25.0,S. Muhammad makes 2-pt jump shot from 5 ft,,80,98
343,4,11:02.0,,B. Diaw makes 2-pt layup at rim (assist by K. Anderson),80,100
344,4,10:49.0,S. Muhammad misses 3-pt jump shot from 24 ft,,80,100
345,4,10:48.0,,Defensive rebound by A. Baynes,80,100
346,4,10:31.0,,A. Baynes makes 2-pt jump shot from 16 ft (assist by C. Joseph),80,102
347,4,10:12.0,A. Bennett misses 2-pt jump shot from 17 ft,,80,102
348,4,10:12.0,Offensive rebound by S. Muhammad,,80,102
349,4,10:12.0,Shooting foul by K. Anderson (drawn by S. Muhammad),,80,102
350,4,10:12.0,S. Muhammad misses free throw 1 of 2,,80,102
351,4,10:12.0,Offensive rebound by Team,,80,102
352,4,10:12.0,S. Muhammad makes free throw 2 of 2,,81,102
353,4,9:52.0,,C. Joseph makes 2-pt jump shot from 19 ft (assist by M. Belinelli),81,104
354,4,9:37.0,G. Robinson misses 2-pt jump shot from 18 ft,,81,104
355,4,9:36.0,,Defensive rebound by A. Baynes,81,104
356,4,9:27.0,,B. Diaw misses 3-pt jump shot from 25 ft,81,104
357,4,9:26.0,Defensive rebound by G. Robinson,,81,104
358,4,9:19.0,Z. LaVine misses 2-pt layup from 2 ft (block by A. Baynes),,81,104
359,4,9:18.0,,Defensive rebound by Team,81,104
360,4,9:18.0,,J. Ayres enters the game for A. Baynes,81,104
361,4,9:18.0,,San Antonio full timeout,81,104
362,4,9:04.0,,J. Ayres makes 2-pt dunk at rim (assist by C. Joseph),81,106
363,4,8:47.0,Personal foul by B. Diaw (drawn by A. Bennett),,81,106
364,4,8:47.0,,A. Daye enters the game for M. Belinelli,81,106
365,4,8:32.0,Z. LaVine misses 3-pt jump shot from 25 ft,,81,106
366,4,8:29.0,,Defensive rebound by C. Joseph,81,106
367,4,8:25.0,,C. Joseph makes 2-pt layup from 2 ft,81,108
368,4,8:25.0,,Shooting foul by G. Robinson (drawn by C. Joseph),81,108
369,4,8:25.0,A. Wiggins enters the game for S. Muhammad,,81,108
370,4,8:25.0,,C. Joseph makes free throw 1 of 1,81,109
371,4,8:01.0,A. Wiggins misses 2-pt jump shot from 10 ft,,81,109
372,4,8:00.0,,Defensive rebound by K. Anderson,81,109
373,4,7:46.0,,B. Diaw misses 3-pt jump shot from 25 ft,81,109
374,4,7:44.0,,Offensive rebound by J. Ayres,81,109
375,4,7:24.0,,J. Ayres misses 2-pt jump shot from 6 ft,81,109
376,4,7:23.0,Defensive rebound by A. Bennett,,81,109
377,4,7:16.0,Z. LaVine makes 2-pt layup from 2 ft,,83,109
378,4,7:04.0,,Turnover by B. Diaw (bad pass; steal by G. Robinson),83,109
379,4,7:00.0,Shooting foul by B. Diaw (drawn by G. Robinson),,83,109
380,4,7:00.0,G. Robinson makes free throw 1 of 2,,84,109
381,4,7:00.0,G. Robinson makes free throw 2 of 2,,85,109
