,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
380,4,8:07.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft (assist by H. Sims),78,73
381,4,7:51.0,L. Thomas misses 2-pt layup from 2 ft (block by J. Grant),,78,73
382,4,7:50.0,,Defensive rebound by H. Sims,78,73
383,4,7:34.0,,R. Covington misses 2-pt jump shot from 5 ft,78,73
384,4,7:33.0,,Offensive rebound by H. Sims,78,73
385,4,7:33.0,,H. Sims misses 2-pt tip-in at rim,78,73
386,4,7:30.0,Defensive rebound by L. Thomas,,78,73
387,4,7:18.0,L. Galloway misses 2-pt layup at rim,,78,73
388,4,7:17.0,,Defensive rebound by H. Sims,78,73
389,4,7:11.0,,M. Carter-Williams makes 2-pt layup at rim,78,75
390,4,7:07.0,New York full timeout,,78,75
391,4,7:07.0,J. Calderón enters the game for T. Hardaway,,78,75
392,4,7:07.0,J. Smith enters the game for A. Stoudemire,,78,75
393,4,6:50.0,C. Anthony makes 2-pt jump shot from 18 ft,,80,75
394,4,6:31.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft (block by J. Smith),80,75
395,4,6:29.0,Defensive rebound by L. Thomas,,80,75
396,4,6:22.0,C. Anthony misses 2-pt layup from 1 ft,,80,75
397,4,6:19.0,,Defensive rebound by R. Covington,80,75
398,4,6:14.0,,Shooting foul by J. Smith (drawn by R. Covington),80,75
399,4,6:14.0,,R. Covington makes free throw 1 of 2,80,76
400,4,6:14.0,,F. Aldemir enters the game for J. Grant,80,76
401,4,6:14.0,,R. Covington makes free throw 2 of 2,80,77
402,4,5:52.0,C. Anthony misses 2-pt layup from 1 ft,,80,77
403,4,5:51.0,Offensive rebound by C. Anthony,,80,77
404,4,5:39.0,J. Smith makes 2-pt jump shot from 4 ft,,82,77
405,4,5:38.0,,Philadelphia full timeout,82,77
406,4,5:38.0,,L. Drew enters the game for H. Thompson,82,77
407,4,5:38.0,L. Amundson enters the game for L. Thomas,,82,77
408,4,5:22.0,,R. Covington misses 3-pt jump shot from 25 ft,82,77
409,4,5:20.0,Defensive rebound by C. Anthony,,82,77
410,4,5:10.0,Turnover by J. Smith (bad pass; steal by M. Carter-Williams),,82,77
411,4,5:06.0,,M. Carter-Williams makes 2-pt dunk at rim,82,79
412,4,4:38.0,C. Anthony misses 3-pt jump shot from 23 ft,,82,79
413,4,4:36.0,Offensive rebound by J. Smith,,82,79
414,4,4:23.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by L. Galloway),,85,79
415,4,4:09.0,,Shooting foul by J. Smith (drawn by H. Sims),85,79
416,4,4:09.0,,H. Sims makes free throw 1 of 2,85,80
417,4,4:09.0,,H. Sims makes free throw 2 of 2,85,81
418,4,3:55.0,Shooting foul by R. Covington (drawn by C. Anthony),,85,81
419,4,3:55.0,C. Anthony makes free throw 1 of 2,,86,81
420,4,3:55.0,,J. Grant enters the game for H. Sims,86,81
421,4,3:55.0,C. Anthony makes free throw 2 of 2,,87,81
422,4,3:41.0,,M. Carter-Williams misses 2-pt jump shot from 18 ft,87,81
423,4,3:39.0,Defensive rebound by L. Galloway,,87,81
424,4,3:23.0,C. Anthony misses 2-pt layup from 2 ft,,87,81
425,4,3:21.0,Offensive rebound by L. Amundson,,87,81
426,4,3:21.0,L. Amundson makes 2-pt layup from 1 ft,,89,81
427,4,3:21.0,,Philadelphia full timeout,89,81
428,4,3:07.0,,Turnover by R. Covington (lost ball; steal by C. Anthony),89,81
429,4,3:05.0,Personal foul by J. Grant (drawn by L. Amundson),,89,81
430,4,2:50.0,Turnover by J. Calderón (bad pass; steal by M. Carter-Williams),,89,81
431,4,2:46.0,,Shooting foul by J. Calderón (drawn by J. Grant),89,81
432,4,2:46.0,New York full timeout,,89,81
433,4,2:46.0,,H. Sims enters the game for F. Aldemir,89,81
434,4,2:46.0,,J. Grant makes free throw 1 of 2,89,82
435,4,2:46.0,,J. Grant makes free throw 2 of 2,89,83
436,4,2:21.0,C. Anthony misses 3-pt jump shot from 24 ft,,89,83
437,4,2:20.0,,Defensive rebound by Team,89,83
438,4,2:08.0,,Shooting foul by L. Galloway (drawn by H. Sims),89,83
439,4,2:08.0,,H. Sims misses free throw 1 of 2,89,83
440,4,2:08.0,,Offensive rebound by Team,89,83
441,4,2:08.0,,H. Sims makes free throw 2 of 2,89,84
442,4,1:49.0,Shooting foul by R. Covington (drawn by C. Anthony),,89,84
443,4,1:49.0,C. Anthony makes free throw 1 of 2,,90,84
444,4,1:49.0,,H. Thompson enters the game for L. Drew,90,84
445,4,1:49.0,C. Anthony makes free throw 2 of 2,,91,84
446,4,1:40.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),91,87
447,4,1:17.0,Shooting foul by R. Covington (drawn by C. Anthony),,91,87
448,4,1:17.0,C. Anthony makes free throw 1 of 2,,92,87
449,4,1:17.0,C. Anthony makes free throw 2 of 2,,93,87
450,4,1:06.0,,Personal foul by C. Anthony (drawn by R. Covington),93,87
451,4,1:06.0,,R. Covington makes free throw 1 of 2,93,88
452,4,1:06.0,,R. Covington makes free throw 2 of 2,93,89
453,4,0:49.0,J. Calderón misses 3-pt jump shot from 23 ft (block by J. Grant),,93,89
454,4,0:47.0,,Defensive rebound by H. Sims,93,89
455,4,0:44.0,,Turnover by R. Covington (bad pass; steal by J. Smith),93,89
456,4,0:18.0,J. Smith misses 2-pt jump shot from 6 ft (block by J. Grant),,93,89
457,4,0:16.0,Offensive rebound by L. Galloway,,93,89
458,4,0:15.0,L. Galloway makes 3-pt jump shot from 24 ft,,96,89
459,4,0:15.0,L. Thomas enters the game for L. Amundson,,96,89
460,4,0:11.0,,Shooting foul by L. Galloway (drawn by H. Thompson),96,89
461,4,0:11.0,,H. Thompson makes free throw 1 of 3,96,90
462,4,0:11.0,,H. Thompson misses free throw 2 of 3,96,90
463,4,0:11.0,,Offensive rebound by Team,96,90
464,4,0:11.0,,H. Thompson makes free throw 3 of 3,96,91
465,4,0:11.0,New York full timeout,,96,91
466,4,0:11.0,,K. McDaniels enters the game for H. Sims,96,91
467,4,0:11.0,,J. Sampson enters the game for H. Thompson,96,91
468,4,0:07.0,Personal foul by K. McDaniels (drawn by J. Calderón),,96,91
469,4,0:07.0,J. Calderón makes free throw 1 of 2,,97,91
470,4,0:07.0,J. Calderón makes free throw 2 of 2,,98,91
471,4,0:07.0,,Philadelphia full timeout,98,91
472,4,0:07.0,,H. Sims enters the game for K. McDaniels,98,91
473,4,0:07.0,,H. Thompson enters the game for J. Sampson,98,91
474,4,0:06.0,,Turnover by M. Carter-Williams (bad pass),98,91
