,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
74,1,2:18.0,Defensive rebound by M. Plumlee,,23,26
75,1,2:02.0,Personal foul by K. Perkins (drawn by G. Green),,23,26
76,1,2:02.0,G. Green misses free throw 1 of 2,,23,26
77,1,2:02.0,Offensive rebound by Team,,23,26
78,1,2:02.0,G. Green makes free throw 2 of 2,,24,26
79,1,1:52.0,,P. Jones makes 2-pt hook shot from 6 ft (assist by A. Morrow),24,28
80,1,1:31.0,M. Plumlee misses 2-pt hook shot from 3 ft (block by S. Ibaka),,24,28
81,1,1:29.0,Offensive rebound by G. Dragić,,24,28
82,1,1:29.0,G. Dragić makes 2-pt layup from 1 ft,,26,28
83,1,1:20.0,,Personal foul by I. Thomas (drawn by K. Perkins),26,28
84,1,1:20.0,,K. Durant enters the game for S. Ibaka,26,28
85,1,1:17.0,,R. Jackson misses 3-pt jump shot from 22 ft,26,28
86,1,1:16.0,,Offensive rebound by K. Perkins,26,28
87,1,1:16.0,,Personal foul by G. Green (drawn by K. Perkins),26,28
88,1,1:16.0,,K. Perkins makes free throw 1 of 2,26,29
89,1,1:16.0,,K. Perkins makes free throw 2 of 2,26,30
90,1,1:02.0,G. Green misses 2-pt jump shot from 22 ft,,26,30
91,1,1:01.0,,Defensive rebound by R. Jackson,26,30
92,1,0:51.0,,K. Perkins misses 2-pt jump shot from 6 ft,26,30
93,1,0:50.0,Defensive rebound by G. Dragić,,26,30
94,1,0:34.0,I. Thomas misses 2-pt layup at rim (block by K. Perkins),,26,30
95,1,0:32.0,,Defensive rebound by P. Jones,26,30
96,1,0:11.0,,K. Durant misses 3-pt jump shot from 23 ft,26,30
97,1,0:10.0,Defensive rebound by G. Green,,26,30
98,1,0:04.0,M. Morris makes 3-pt jump shot from 22 ft (assist by G. Green),,29,30
99,2,11:50.0,G. Green misses 2-pt jump shot from 19 ft,,29,30
100,2,11:49.0,,Defensive rebound by K. Durant,29,30
101,2,11:37.0,,R. Jackson misses 2-pt layup from 1 ft,29,30
102,2,11:36.0,,Offensive rebound by K. Perkins,29,30
103,2,11:36.0,,Personal foul by M. Morris (drawn by K. Perkins),29,30
104,2,11:32.0,,K. Durant makes 2-pt dunk at rim (assist by P. Jones),29,32
105,2,11:19.0,G. Dragić misses 3-pt jump shot from 25 ft,,29,32
106,2,11:18.0,,Defensive rebound by R. Jackson,29,32
107,2,11:07.0,,P. Jones makes 2-pt dunk at rim (assist by R. Jackson),29,34
108,2,10:47.0,Turnover by I. Thomas (lost ball; steal by P. Jones),,29,34
109,2,10:43.0,,Shooting foul by G. Dragić (drawn by A. Morrow),29,34
110,2,10:43.0,,A. Morrow makes free throw 1 of 2,29,35
111,2,10:43.0,E. Bledsoe enters the game for G. Dragić,,29,35
112,2,10:43.0,,A. Morrow makes free throw 2 of 2,29,36
113,2,10:35.0,Shooting foul by K. Perkins (drawn by E. Bledsoe),,29,36
114,2,10:35.0,E. Bledsoe makes free throw 1 of 2,,30,36
115,2,10:35.0,E. Bledsoe makes free throw 2 of 2,,31,36
116,2,10:19.0,,Turnover by K. Perkins (lost ball; steal by M. Morris),31,36
117,2,10:10.0,Shooting foul by K. Durant (drawn by G. Green),,31,36
118,2,10:10.0,G. Green misses free throw 1 of 2,,31,36
119,2,10:10.0,Offensive rebound by Team,,31,36
120,2,10:10.0,G. Green makes free throw 2 of 2,,32,36
121,2,9:53.0,,K. Durant makes 2-pt jump shot from 16 ft,32,38
122,2,9:36.0,M. Morris makes 2-pt jump shot from 17 ft,,34,38
123,2,9:24.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Jackson),34,41
124,2,9:05.0,M. Morris makes 2-pt jump shot from 22 ft (assist by I. Thomas),,36,41
125,2,8:52.0,,P. Jones misses 2-pt jump shot from 3 ft,36,41
126,2,8:50.0,,Offensive rebound by P. Jones,36,41
127,2,8:50.0,,P. Jones makes 2-pt tip-in from 2 ft,36,43
128,2,8:36.0,M. Morris makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),,38,43
129,2,8:16.0,,K. Durant misses 3-pt jump shot from 24 ft,38,43
130,2,8:15.0,Defensive rebound by M. Morris,,38,43
131,2,7:59.0,M. Plumlee makes 2-pt dunk at rim (assist by E. Bledsoe),,40,43
132,2,7:59.0,,Oklahoma City full timeout,40,43
133,2,7:59.0,,R. Westbrook enters the game for P. Jones,40,43
134,2,7:47.0,,R. Westbrook misses 2-pt jump shot from 5 ft,40,43
135,2,7:47.0,,Offensive rebound by K. Perkins,40,43
136,2,7:45.0,,K. Perkins makes 2-pt layup from 2 ft,40,45
137,2,7:31.0,I. Thomas misses 3-pt jump shot from 24 ft,,40,45
138,2,7:30.0,,Defensive rebound by K. Durant,40,45
139,2,7:25.0,,Personal foul by M. Morris (drawn by K. Durant),40,45
140,2,7:25.0,A. Len enters the game for M. Plumlee,,40,45
141,2,7:15.0,,A. Morrow misses 3-pt jump shot from 24 ft,40,45
142,2,7:14.0,,Offensive rebound by R. Westbrook,40,45
143,2,7:10.0,,R. Westbrook misses 2-pt layup from 1 ft (block by A. Len),40,45
144,2,7:09.0,Defensive rebound by A. Len,,40,45
145,2,7:02.0,M. Morris makes 3-pt jump shot from 24 ft (assist by I. Thomas),,43,45
146,2,6:49.0,,Shooting foul by I. Thomas (drawn by R. Westbrook),43,45
147,2,6:49.0,,R. Westbrook makes free throw 1 of 2,43,46
148,2,6:49.0,,R. Westbrook makes free throw 2 of 2,43,47
149,2,6:34.0,M. Morris misses 2-pt jump shot from 15 ft,,43,47
150,2,6:34.0,,Defensive rebound by A. Morrow,43,47
151,2,6:23.0,,R. Westbrook misses 3-pt jump shot from 24 ft,43,47
152,2,6:21.0,,Offensive rebound by A. Morrow,43,47
153,2,6:12.0,,Personal foul by A. Len (drawn by R. Westbrook),43,47
154,2,6:12.0,,R. Westbrook makes free throw 1 of 2,43,48
155,2,6:12.0,,S. Ibaka enters the game for A. Morrow,43,48
156,2,6:12.0,,S. Adams enters the game for K. Perkins,43,48
157,2,6:12.0,,R. Westbrook makes free throw 2 of 2,43,49
158,2,5:54.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,45,49
159,2,5:30.0,,Shooting block foul by M. Morris (drawn by R. Jackson),45,49
160,2,5:30.0,Official timeout,,45,49
161,2,5:30.0,P. Tucker enters the game for M. Morris,,45,49
162,2,5:30.0,,P. Jones enters the game for K. Durant,45,49
163,2,5:30.0,,R. Jackson misses free throw 1 of 2,45,49
164,2,5:30.0,,Offensive rebound by Team,45,49
165,2,5:30.0,,R. Jackson misses free throw 2 of 2,45,49
166,2,5:29.0,Defensive rebound by A. Len,,45,49
167,2,5:16.0,I. Thomas misses 3-pt jump shot from 24 ft,,45,49
168,2,5:15.0,,Defensive rebound by P. Jones,45,49
169,2,5:06.0,,S. Ibaka misses 3-pt jump shot from 24 ft,45,49
170,2,5:04.0,,Offensive rebound by S. Adams,45,49
171,2,5:00.0,,S. Ibaka misses 3-pt jump shot from 24 ft,45,49
172,2,4:58.0,Defensive rebound by G. Green,,45,49
173,2,4:50.0,Personal foul by S. Adams (drawn by A. Len),,45,49
174,2,4:50.0,G. Dragić enters the game for I. Thomas,,45,49
175,2,4:50.0,M. Morris enters the game for G. Green,,45,49
176,2,4:46.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,48,49
177,2,4:26.0,,R. Westbrook misses 2-pt jump shot from 3 ft,48,49
178,2,4:25.0,,Offensive rebound by S. Ibaka,48,49
179,2,4:18.0,,R. Jackson misses 3-pt jump shot from 24 ft,48,49
180,2,4:17.0,,Offensive rebound by R. Westbrook,48,49
181,2,4:16.0,,Personal foul by G. Dragić (drawn by R. Westbrook),48,49
182,2,4:16.0,,R. Westbrook makes free throw 1 of 2,48,50
183,2,4:16.0,,R. Westbrook makes free throw 2 of 2,48,51
184,2,4:09.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,51,51
185,2,3:59.0,,R. Jackson makes 2-pt jump shot from 13 ft,51,53
186,2,3:46.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,54,53
187,2,3:33.0,,Turnover by R. Westbrook (bad pass; steal by E. Bledsoe),54,53
188,2,3:31.0,E. Bledsoe makes 2-pt layup at rim,,56,53
189,2,3:26.0,,Oklahoma City full timeout,56,53
190,2,3:05.0,,Turnover by S. Ibaka (3 sec),56,53
191,2,2:56.0,E. Bledsoe makes 2-pt layup from 2 ft,,58,53
192,2,2:44.0,,Shooting foul by A. Len (drawn by R. Westbrook),58,53
193,2,2:44.0,Phoenix full timeout,,58,53
194,2,2:44.0,,K. Durant enters the game for S. Adams,58,53
195,2,2:44.0,,R. Westbrook makes free throw 1 of 2,58,54
196,2,2:44.0,,R. Westbrook makes free throw 2 of 2,58,55
197,2,2:35.0,Turnover by M. Morris (bad pass),,58,55
198,2,2:19.0,,R. Jackson makes 2-pt layup from 2 ft,58,57
199,2,2:03.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by P. Tucker),,61,57
200,2,1:38.0,,R. Jackson misses 3-pt jump shot from 24 ft,61,57
201,2,1:37.0,Defensive rebound by E. Bledsoe,,61,57
202,2,1:31.0,P. Tucker misses 3-pt jump shot from 24 ft,,61,57
203,2,1:30.0,,Defensive rebound by K. Durant,61,57
204,2,1:21.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),61,60
205,2,1:00.0,M. Morris misses 2-pt jump shot from 14 ft,,61,60
206,2,0:59.0,,Defensive rebound by R. Westbrook,61,60
207,2,0:53.0,,R. Westbrook misses 2-pt jump shot from 15 ft,61,60
208,2,0:52.0,Defensive rebound by Team,,61,60
209,2,0:52.0,,Loose ball foul by S. Ibaka (drawn by A. Len),61,60
210,2,0:32.0,Turnover by A. Len (3 sec),,61,60
211,2,0:29.0,,R. Westbrook misses 2-pt layup from 1 ft,61,60
212,2,0:28.0,Defensive rebound by A. Len,,61,60
213,2,0:28.0,Turnover by A. Len (offensive foul),,61,60
214,2,0:28.0,,Technical foul by R. Westbrook,61,60
215,2,0:28.0,E. Bledsoe makes technical free throw,,62,60
216,2,0:28.0,,R. Westbrook makes flagrant free throw 1 of 2,62,61
217,2,0:28.0,,Technical foul by K. Durant,62,61
218,2,0:28.0,Technical foul by M. Morris,,62,61
219,2,0:28.0,,R. Westbrook misses flagrant free throw 2 of 2,62,61
220,2,0:28.0,,Offensive rebound by Team,62,61
221,2,0:28.0,M. Plumlee enters the game for A. Len,,62,61
222,2,0:08.0,,R. Westbrook makes 2-pt jump shot from 3 ft,62,63
223,2,0:08.0,,Shooting foul by E. Bledsoe (drawn by R. Westbrook),62,63
224,2,0:08.0,Technical foul by Team,,62,63
225,2,0:08.0,,Technical foul by R. Westbrook,62,63
226,2,0:08.0,,K. Perkins enters the game for R. Westbrook,62,63
227,2,0:08.0,,K. Perkins makes free throw 1 of 1,62,64
228,2,0:00.0,E. Bledsoe misses 2-pt jump shot from 19 ft,,62,64
229,2,0:00.0,,Defensive rebound by Team,62,64
230,3,11:41.0,M. Morris makes 2-pt jump shot from 14 ft,,64,64
231,3,11:22.0,,S. Adams makes 2-pt hook shot from 3 ft,64,66
232,3,11:06.0,Shooting foul by S. Ibaka (drawn by M. Morris),,64,66
233,3,11:06.0,M. Morris makes free throw 1 of 2,,65,66
234,3,11:06.0,M. Morris misses free throw 2 of 2,,65,66
235,3,11:05.0,,Defensive rebound by Team,65,66
236,3,11:05.0,Loose ball foul by A. Len (drawn by S. Adams),,65,66
237,3,11:05.0,Technical foul by Team,,65,66
238,3,11:05.0,,K. Durant makes technical free throw,65,67
239,3,10:55.0,,Turnover by K. Durant (bad pass; steal by P. Tucker),65,67
240,3,10:49.0,G. Dragić makes 2-pt layup at rim,,67,67
241,3,10:41.0,,Shooting foul by P. Tucker (drawn by K. Durant),67,67
242,3,10:41.0,,K. Durant makes free throw 1 of 2,67,68
243,3,10:41.0,Technical foul by P. Tucker,,67,68
244,3,10:41.0,Phoenix full timeout,,67,68
245,3,10:41.0,,K. Durant makes technical free throw,67,69
246,3,10:41.0,,K. Durant makes free throw 2 of 2,67,70
247,3,10:20.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,67,70
248,3,10:19.0,,Defensive rebound by K. Durant,67,70
249,3,10:09.0,,Turnover by S. Ibaka (lost ball; steal by M. Morris),67,70
250,3,9:54.0,E. Bledsoe misses 2-pt layup from 1 ft,,67,70
251,3,9:53.0,,Defensive rebound by K. Durant,67,70
252,3,9:47.0,,R. Jackson misses 3-pt jump shot from 24 ft,67,70
253,3,9:45.0,Defensive rebound by M. Morris,,67,70
254,3,9:26.0,M. Morris misses 2-pt jump shot from 8 ft,,67,70
255,3,9:25.0,,Defensive rebound by S. Adams,67,70
256,3,9:14.0,,R. Jackson misses 2-pt layup from 2 ft (block by E. Bledsoe),67,70
257,3,9:14.0,,Offensive rebound by Team,67,70
258,3,9:07.0,,S. Ibaka misses 2-pt hook shot from 4 ft,67,70
259,3,9:05.0,Defensive rebound by G. Dragić,,67,70
260,3,9:04.0,Turnover by M. Morris (bad pass; steal by A. Roberson),,67,70
261,3,8:50.0,,S. Adams makes 2-pt layup at rim (assist by K. Durant),67,72
262,3,8:50.0,,Shooting foul by A. Len (drawn by S. Adams),67,72
263,3,8:50.0,M. Plumlee enters the game for A. Len,,67,72
264,3,8:50.0,,S. Adams makes free throw 1 of 1,67,73
265,3,8:31.0,Def 3 sec tech foul by S. Ibaka,,67,73
266,3,8:31.0,G. Dragić misses technical free throw,,67,73
267,3,8:31.0,Offensive rebound by Team,,67,73
268,3,8:23.0,M. Morris makes 2-pt jump shot from 14 ft,,69,73
269,3,8:23.0,Shooting foul by S. Ibaka (drawn by M. Morris),,69,73
270,3,8:23.0,M. Morris makes free throw 1 of 1,,70,73
271,3,8:05.0,,A. Roberson misses 2-pt layup from 1 ft,70,73
272,3,8:03.0,Defensive rebound by M. Plumlee,,70,73
273,3,7:58.0,Turnover by E. Bledsoe (lost ball),,70,73
274,3,7:51.0,,Personal foul by M. Plumlee (drawn by S. Adams),70,73
275,3,7:42.0,,K. Durant misses 3-pt jump shot from 24 ft,70,73
276,3,7:42.0,,Offensive rebound by A. Roberson,70,73
277,3,7:29.0,,R. Jackson misses 3-pt jump shot from 24 ft,70,73
278,3,7:29.0,,Offensive rebound by Team,70,73
279,3,7:29.0,Loose ball foul by M. Morris (drawn by S. Ibaka),,70,73
280,3,7:29.0,,S. Ibaka makes free throw 1 of 2,70,74
281,3,7:29.0,,S. Ibaka makes free throw 2 of 2,70,75
282,3,7:18.0,E. Bledsoe makes 2-pt layup from 1 ft,,72,75
283,3,7:18.0,Shooting foul by S. Adams (drawn by E. Bledsoe),,72,75
284,3,7:18.0,,K. Perkins enters the game for S. Adams,72,75
285,3,7:18.0,E. Bledsoe makes free throw 1 of 1,,73,75
286,3,7:11.0,,Turnover by K. Perkins (bad pass; steal by P. Tucker),73,75
287,3,7:08.0,Shooting foul by K. Durant (drawn by P. Tucker),,73,75
288,3,7:08.0,P. Tucker makes free throw 1 of 2,,74,75
289,3,7:08.0,P. Tucker makes free throw 2 of 2,,75,75
290,3,7:00.0,,Personal foul by P. Tucker (drawn by K. Perkins),75,75
291,3,7:00.0,,K. Perkins makes free throw 1 of 2,75,76
292,3,7:00.0,,K. Perkins makes free throw 2 of 2,75,77
293,3,6:51.0,P. Tucker misses 2-pt layup at rim,,75,77
294,3,6:50.0,,Defensive rebound by S. Ibaka,75,77
295,3,6:40.0,,R. Jackson misses 2-pt layup at rim,75,77
296,3,6:39.0,Defensive rebound by M. Plumlee,,75,77
297,3,6:35.0,Shooting foul by A. Roberson (drawn by G. Dragić),,75,77
298,3,6:35.0,G. Dragić makes free throw 1 of 2,,76,77
299,3,6:35.0,G. Dragić makes free throw 2 of 2,,77,77
300,3,6:33.0,,Oklahoma City full timeout,77,77
301,3,6:19.0,,K. Durant misses 2-pt jump shot from 12 ft,77,77
302,3,6:18.0,,Offensive rebound by S. Ibaka,77,77
303,3,6:07.0,,A. Roberson misses 3-pt jump shot from 23 ft,77,77
304,3,6:06.0,Defensive rebound by Team,,77,77
305,3,5:53.0,Personal foul by R. Jackson (drawn by E. Bledsoe),,77,77
306,3,5:53.0,E. Bledsoe makes free throw 1 of 2,,78,77
307,3,5:53.0,E. Bledsoe makes free throw 2 of 2,,79,77
308,3,5:37.0,,K. Perkins makes 2-pt layup from 1 ft (assist by K. Durant),79,79
309,3,5:14.0,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Dragić),,81,79
310,3,5:14.0,,Violation by S. Ibaka (def goaltending),81,79
311,3,5:02.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by R. Jackson),81,81
312,3,4:53.0,Personal foul by A. Roberson (drawn by G. Dragić),,81,81
313,3,4:53.0,G. Dragić makes free throw 1 of 2,,82,81
314,3,4:53.0,,I. Smith enters the game for A. Roberson,82,81
315,3,4:53.0,G. Dragić makes free throw 2 of 2,,83,81
316,3,4:41.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by I. Smith),83,83
317,3,4:24.0,M. Morris misses 2-pt layup at rim (block by K. Perkins),,83,83
318,3,4:22.0,,Defensive rebound by K. Durant,83,83
319,3,4:18.0,,Turnover by K. Durant (lost ball; steal by P. Tucker),83,83
320,3,4:15.0,M. Morris makes 2-pt dunk at rim (assist by P. Tucker),,85,83
321,3,3:49.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Ibaka),85,86
322,3,3:30.0,G. Dragić misses 2-pt layup from 1 ft,,85,86
323,3,3:29.0,,Defensive rebound by K. Durant,85,86
324,3,3:23.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Durant),85,89
325,3,3:21.0,Phoenix full timeout,,85,89
326,3,3:21.0,G. Green enters the game for M. Morris,,85,89
327,3,3:21.0,M. Morris enters the game for G. Dragić,,85,89
328,3,3:21.0,,P. Jones enters the game for K. Durant,85,89
329,3,3:06.0,Shooting foul by P. Jones (drawn by G. Green),,85,89
330,3,3:06.0,G. Green misses free throw 1 of 2,,85,89
331,3,3:06.0,Offensive rebound by Team,,85,89
332,3,3:06.0,I. Thomas enters the game for P. Tucker,,85,89
333,3,3:06.0,G. Green makes free throw 2 of 2,,86,89
334,3,2:50.0,,R. Jackson makes 2-pt jump shot from 16 ft,86,91
335,3,2:36.0,M. Morris misses 2-pt jump shot from 10 ft,,86,91
336,3,2:35.0,,Defensive rebound by S. Ibaka,86,91
337,3,2:19.0,,Offensive foul by S. Ibaka (drawn by E. Bledsoe),86,91
338,3,2:19.0,,Turnover by S. Ibaka (offensive foul),86,91
339,3,2:19.0,,A. Morrow enters the game for S. Ibaka,86,91
340,3,2:16.0,Turnover by I. Thomas (bad pass),,86,91
341,3,1:58.0,,R. Jackson makes 2-pt jump shot from 10 ft,86,93
342,3,1:44.0,Personal foul by A. Morrow (drawn by G. Green),,86,93
343,3,1:44.0,G. Green makes free throw 1 of 2,,87,93
344,3,1:44.0,G. Green makes free throw 2 of 2,,88,93
345,3,1:38.0,,Personal foul by G. Green (drawn by A. Morrow),88,93
346,3,1:38.0,,A. Morrow makes free throw 1 of 2,88,94
347,3,1:38.0,,A. Morrow makes free throw 2 of 2,88,95
348,3,1:24.0,G. Green misses 2-pt layup from 1 ft,,88,95
349,3,1:23.0,Offensive rebound by M. Plumlee,,88,95
350,3,1:23.0,M. Plumlee makes 2-pt layup at rim,,90,95
351,3,1:08.0,,R. Jackson misses 2-pt jump shot from 18 ft,90,95
352,3,1:07.0,Defensive rebound by M. Morris,,90,95
353,3,1:00.0,E. Bledsoe makes 2-pt layup from 1 ft,,92,95
354,3,0:46.0,,Shooting foul by G. Green (drawn by A. Morrow),92,95
355,3,0:46.0,,A. Morrow makes free throw 1 of 2,92,96
356,3,0:46.0,,A. Roberson enters the game for R. Jackson,92,96
357,3,0:46.0,,A. Morrow makes free throw 2 of 2,92,97
358,3,0:34.0,Personal foul by K. Perkins (drawn by I. Thomas),,92,97
359,3,0:34.0,I. Thomas makes free throw 1 of 2,,93,97
360,3,0:34.0,,K. Durant enters the game for A. Roberson,93,97
361,3,0:34.0,P. Tucker enters the game for M. Plumlee,,93,97
362,3,0:34.0,I. Thomas makes free throw 2 of 2,,94,97
363,3,0:28.0,,A. Morrow misses 3-pt jump shot from 24 ft,94,97
364,3,0:27.0,,Offensive rebound by I. Smith,94,97
365,3,0:04.0,,K. Durant makes 3-pt jump shot from 25 ft,94,100
366,3,0:00.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,94,100
367,3,0:00.0,,Defensive rebound by Team,94,100
368,4,11:46.0,,Shooting foul by I. Thomas (drawn by I. Smith),94,100
369,4,11:46.0,,I. Smith makes free throw 1 of 2,94,101
370,4,11:46.0,,I. Smith makes free throw 2 of 2,94,102
371,4,11:27.0,Shooting foul by P. Jones (drawn by I. Thomas),,94,102
372,4,11:27.0,I. Thomas makes free throw 1 of 2,,95,102
373,4,11:27.0,I. Thomas makes free throw 2 of 2,,96,102
374,4,11:06.0,,R. Jackson misses 3-pt jump shot from 22 ft,96,102
375,4,11:05.0,Defensive rebound by I. Thomas,,96,102
376,4,11:00.0,,Violation by I. Smith (def goaltending),96,102
377,4,11:00.0,I. Thomas makes 2-pt layup from 1 ft,,98,102
378,4,10:48.0,,I. Smith makes 2-pt jump shot from 4 ft,98,104
379,4,10:27.0,Turnover by I. Thomas (bad pass; steal by P. Jones),,98,104
380,4,10:22.0,,P. Jones makes 2-pt layup from 1 ft,98,106
381,4,10:05.0,G. Dragić makes 2-pt jump shot from 8 ft,,100,106
382,4,10:05.0,Shooting foul by P. Jones (drawn by G. Dragić),,100,106
383,4,10:05.0,M. Morris enters the game for A. Len,,100,106
384,4,10:05.0,G. Dragić makes free throw 1 of 1,,101,106
385,4,9:45.0,,K. Perkins misses 2-pt jump shot from 5 ft,101,106
386,4,9:44.0,Defensive rebound by G. Green,,101,106
387,4,9:35.0,I. Thomas misses 2-pt layup from 2 ft,,101,106
388,4,9:34.0,,Defensive rebound by K. Perkins,101,106
389,4,9:29.0,,I. Smith makes 2-pt dunk at rim,101,108
390,4,9:09.0,G. Green misses 2-pt layup from 1 ft,,101,108
