,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
100,1,0:44.0,,J. Smith enters the game for K. Irving,24,22
101,1,0:44.0,,K. Love makes free throw 1 of 1,24,23
102,1,0:25.0,J. Jack makes 2-pt layup from 1 ft (assist by B. Lopez),,26,23
103,1,0:00.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,26,23
104,1,0:00.0,,Offensive rebound by Team,26,23
105,2,11:35.0,B. Lopez misses 2-pt hook shot from 7 ft,,26,23
106,2,11:32.0,,Defensive rebound by I. Shumpert,26,23
107,2,11:16.0,,L. James misses 2-pt jump shot from 10 ft,26,23
108,2,11:15.0,Defensive rebound by A. Anderson,,26,23
109,2,11:13.0,Personal foul by M. Dellavedova (drawn by J. Jack),,26,23
110,2,11:13.0,D. Williams enters the game for B. Lopez,,26,23
111,2,11:04.0,J. Jack makes 2-pt jump shot from 14 ft,,28,23
112,2,10:47.0,,J. Smith makes 2-pt jump shot from 17 ft (assist by L. James),28,25
113,2,10:26.0,J. Jack misses 2-pt layup from 1 ft,,28,25
114,2,10:25.0,,Defensive rebound by T. Thompson,28,25
115,2,10:17.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by J. Smith),28,28
116,2,10:15.0,Brooklyn full timeout,,28,28
117,2,10:04.0,J. Jack misses 2-pt layup from 2 ft,,28,28
118,2,10:04.0,Offensive rebound by Team,,28,28
119,2,9:50.0,D. Williams misses 3-pt jump shot from 26 ft,,28,28
120,2,9:50.0,,Defensive rebound by Team,28,28
121,2,9:26.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),28,31
122,2,9:08.0,Turnover by M. Plumlee (lost ball; steal by T. Thompson),,28,31
123,2,9:00.0,,I. Shumpert makes 2-pt jump shot from 20 ft (assist by J. Smith),28,33
124,2,8:42.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,30,33
125,2,8:29.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),30,36
126,2,8:07.0,A. Anderson misses 2-pt jump shot from 12 ft,,30,36
127,2,8:06.0,,Defensive rebound by L. James,30,36
128,2,7:59.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),30,39
129,2,7:57.0,Brooklyn full timeout,,30,39
130,2,7:57.0,B. Lopez enters the game for M. Plumlee,,30,39
131,2,7:57.0,J. Johnson enters the game for A. Anderson,,30,39
132,2,7:44.0,D. Williams misses 2-pt jump shot from 22 ft,,30,39
133,2,7:43.0,,Defensive rebound by L. James,30,39
134,2,7:32.0,,J. Smith misses 3-pt jump shot from 24 ft,30,39
135,2,7:31.0,Defensive rebound by J. Johnson,,30,39
136,2,7:16.0,J. Jack misses 3-pt jump shot from 23 ft,,30,39
137,2,7:15.0,,Defensive rebound by J. Smith,30,39
138,2,6:59.0,,Shooting foul by B. Bogdanović (drawn by L. James),30,39
139,2,6:59.0,,L. James makes free throw 1 of 2,30,40
140,2,6:59.0,,L. James makes free throw 2 of 2,30,41
141,2,6:37.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Williams),,33,41
142,2,6:25.0,,Shooting foul by B. Lopez (drawn by T. Thompson),33,41
143,2,6:25.0,,T. Thompson makes free throw 1 of 2,33,42
144,2,6:25.0,,K. Irving enters the game for M. Dellavedova,33,42
145,2,6:25.0,,T. Thompson misses free throw 2 of 2,33,42
146,2,6:24.0,Defensive rebound by B. Bogdanović,,33,42
147,2,6:05.0,J. Johnson misses 2-pt jump shot from 17 ft,,33,42
148,2,6:04.0,Offensive rebound by B. Lopez,,33,42
149,2,6:02.0,B. Lopez makes 2-pt layup from 2 ft,,35,42
150,2,5:49.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),35,45
151,2,5:38.0,D. Williams misses 3-pt jump shot from 25 ft,,35,45
152,2,5:37.0,Offensive rebound by B. Lopez,,35,45
153,2,5:35.0,Turnover by B. Lopez (bad pass),,35,45
154,2,5:35.0,Official timeout,,35,45
155,2,5:18.0,,J. Smith misses 3-pt jump shot from 22 ft,35,45
156,2,5:17.0,,Offensive rebound by I. Shumpert,35,45
157,2,5:17.0,,I. Shumpert misses 2-pt dunk at rim,35,45
158,2,5:15.0,Defensive rebound by D. Williams,,35,45
159,2,5:11.0,D. Williams makes 2-pt layup at rim,,37,45
160,2,4:53.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by L. James),37,48
161,2,4:29.0,B. Bogdanović makes 2-pt layup from 1 ft,,39,48
162,2,4:15.0,,K. Irving misses 2-pt jump shot from 7 ft (block by B. Lopez),39,48
163,2,4:12.0,Defensive rebound by B. Lopez,,39,48
164,2,4:00.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Williams),,42,48
165,2,3:35.0,,L. James makes 2-pt layup from 1 ft,42,50
166,2,3:29.0,D. Williams makes 2-pt layup at rim,,44,50
167,2,3:29.0,Shooting foul by I. Shumpert (drawn by D. Williams),,44,50
168,2,3:29.0,,K. Love enters the game for I. Shumpert,44,50
169,2,3:29.0,T. Young enters the game for J. Jack,,44,50
170,2,3:29.0,D. Williams makes free throw 1 of 1,,45,50
171,2,3:07.0,,L. James makes 3-pt jump shot from 25 ft (assist by T. Thompson),45,53
172,2,2:53.0,T. Young misses 2-pt jump shot from 5 ft,,45,53
173,2,2:52.0,,Defensive rebound by T. Thompson,45,53
174,2,2:42.0,,K. Irving misses 2-pt jump shot from 6 ft,45,53
175,2,2:41.0,Defensive rebound by T. Young,,45,53
176,2,2:36.0,B. Lopez misses 2-pt dunk at rim (block by J. Smith),,45,53
177,2,2:35.0,,Defensive rebound by K. Love,45,53
178,2,2:31.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),45,55
179,2,2:21.0,J. Johnson misses 3-pt jump shot from 23 ft,,45,55
180,2,2:20.0,Offensive rebound by B. Lopez,,45,55
181,2,2:19.0,Turnover by D. Williams (back court),,45,55
182,2,2:19.0,,Cleveland full timeout,45,55
183,2,2:19.0,,T. Mozgov enters the game for T. Thompson,45,55
184,2,2:12.0,,Personal foul by J. Johnson (drawn by L. James),45,55
185,2,2:00.0,,T. Mozgov makes 2-pt jump shot from 7 ft (assist by K. Love),45,57
186,2,1:38.0,B. Lopez misses 2-pt jump shot from 6 ft,,45,57
187,2,1:37.0,,Defensive rebound by K. Irving,45,57
188,2,1:18.0,,K. Love misses 2-pt hook shot from 6 ft,45,57
189,2,1:17.0,Defensive rebound by D. Williams,,45,57
190,2,1:08.0,Turnover by T. Young (offensive foul),,45,57
191,2,1:08.0,Offensive foul by T. Young (drawn by T. Mozgov),,45,57
192,2,1:08.0,C. Jefferson enters the game for T. Young,,45,57
193,2,1:08.0,M. Plumlee enters the game for B. Lopez,,45,57
194,2,0:58.0,,K. Love makes 2-pt jump shot from 8 ft (assist by L. James),45,59
195,2,0:50.0,Turnover by D. Williams (bad pass),,45,59
196,2,0:32.0,,T. Mozgov misses 2-pt layup at rim,45,59
197,2,0:31.0,,Offensive rebound by T. Mozgov,45,59
198,2,0:31.0,,Personal foul by C. Jefferson (drawn by T. Mozgov),45,59
199,2,0:24.0,,K. Love misses 2-pt jump shot from 4 ft (block by C. Jefferson),45,59
200,2,0:21.0,,Offensive rebound by K. Love,45,59
201,2,0:20.0,,K. Love misses 2-pt jump shot from 5 ft,45,59
202,2,0:18.0,Defensive rebound by C. Jefferson,,45,59
203,2,0:02.0,J. Johnson makes 2-pt jump shot from 11 ft,,47,59
204,3,11:46.0,Shooting foul by T. Mozgov (drawn by B. Lopez),,47,59
205,3,11:46.0,B. Lopez makes free throw 1 of 2,,48,59
206,3,11:46.0,B. Lopez makes free throw 2 of 2,,49,59
207,3,11:30.0,,J. Smith misses 2-pt jump shot from 21 ft,49,59
208,3,11:29.0,Defensive rebound by T. Young,,49,59
209,3,11:10.0,Personal foul by L. James (drawn by B. Lopez),,49,59
210,3,10:54.0,D. Williams makes 3-pt jump shot from 30 ft (assist by B. Lopez),,52,59
211,3,10:35.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),52,61
212,3,10:22.0,D. Williams makes 2-pt jump shot from 4 ft,,54,61
213,3,10:01.0,,K. Irving makes 2-pt jump shot from 3 ft,54,63
214,3,9:44.0,T. Young misses 3-pt jump shot from 26 ft,,54,63
215,3,9:43.0,,Defensive rebound by T. Mozgov,54,63
216,3,9:32.0,,J. Smith misses 3-pt jump shot from 25 ft,54,63
217,3,9:29.0,,Offensive rebound by K. Love,54,63
218,3,9:29.0,,K. Love makes 2-pt tip-in at rim,54,65
219,3,9:14.0,D. Williams makes 2-pt jump shot from 11 ft (assist by B. Lopez),,56,65
220,3,8:54.0,,Turnover by T. Mozgov (lost ball; steal by T. Young),56,65
221,3,8:50.0,Turnover by T. Young (lost ball),,56,65
222,3,8:38.0,,Shooting foul by J. Johnson (drawn by T. Mozgov),56,65
223,3,8:38.0,,T. Mozgov makes free throw 1 of 2,56,66
224,3,8:38.0,,T. Mozgov makes free throw 2 of 2,56,67
225,3,8:25.0,J. Johnson misses 2-pt jump shot from 7 ft,,56,67
226,3,8:24.0,,Defensive rebound by K. Love,56,67
227,3,8:01.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),56,69
228,3,7:51.0,Turnover by D. Williams (bad pass; steal by L. James),,56,69
229,3,7:45.0,,K. Irving misses 2-pt jump shot from 3 ft,56,69
230,3,7:43.0,,Offensive rebound by T. Mozgov,56,69
231,3,7:43.0,,T. Mozgov makes 2-pt tip-in from 1 ft,56,71
232,3,7:43.0,,Shooting foul by T. Young (drawn by T. Mozgov),56,71
233,3,7:43.0,B. Bogdanović enters the game for M. Brown,,56,71
234,3,7:43.0,,T. Mozgov misses free throw 1 of 1,56,71
235,3,7:42.0,Defensive rebound by T. Young,,56,71
236,3,7:28.0,D. Williams makes 2-pt jump shot from 8 ft (assist by B. Lopez),,58,71
237,3,7:16.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),58,73
238,3,7:00.0,D. Williams misses 2-pt jump shot from 12 ft,,58,73
239,3,6:59.0,,Defensive rebound by K. Love,58,73
240,3,6:58.0,M. Plumlee enters the game for T. Young,,58,73
241,3,6:48.0,,L. James makes 3-pt jump shot from 25 ft,58,76
242,3,6:31.0,Personal foul by K. Irving (drawn by M. Plumlee),,58,76
243,3,6:22.0,B. Lopez makes 2-pt jump shot from 18 ft (assist by D. Williams),,60,76
244,3,6:01.0,,J. Smith misses 3-pt jump shot from 25 ft,60,76
245,3,6:00.0,Defensive rebound by J. Johnson,,60,76
246,3,5:54.0,D. Williams misses 2-pt jump shot from 4 ft (block by T. Mozgov),,60,76
247,3,5:53.0,,Defensive rebound by J. Smith,60,76
248,3,5:46.0,,Turnover by J. Smith (bad pass; steal by D. Williams),60,76
249,3,5:37.0,D. Williams misses 3-pt jump shot from 25 ft,,60,76
250,3,5:36.0,,Defensive rebound by J. Smith,60,76
251,3,5:24.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by T. Mozgov),60,79
252,3,5:21.0,Brooklyn full timeout,,60,79
253,3,5:21.0,,I. Shumpert enters the game for L. James,60,79
254,3,5:21.0,,M. Dellavedova enters the game for J. Smith,60,79
255,3,4:59.0,J. Johnson misses 2-pt jump shot from 12 ft,,60,79
256,3,4:56.0,,Defensive rebound by K. Love,60,79
257,3,4:48.0,,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),60,81
258,3,4:36.0,Shooting foul by T. Mozgov (drawn by D. Williams),,60,81
259,3,4:36.0,D. Williams makes free throw 1 of 2,,61,81
260,3,4:36.0,D. Williams makes free throw 2 of 2,,62,81
261,3,4:28.0,,Shooting foul by D. Williams (drawn by K. Irving),62,81
262,3,4:28.0,,K. Irving makes free throw 1 of 2,62,82
263,3,4:28.0,J. Jack enters the game for J. Johnson,,62,82
264,3,4:28.0,,T. Thompson enters the game for T. Mozgov,62,82
265,3,4:28.0,,K. Irving misses free throw 2 of 2,62,82
266,3,4:28.0,Defensive rebound by B. Lopez,,62,82
267,3,4:10.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,62,82
268,3,4:09.0,,Defensive rebound by I. Shumpert,62,82
269,3,3:52.0,,Shooting foul by D. Williams (drawn by K. Love),62,82
270,3,3:52.0,,K. Love misses free throw 1 of 2,62,82
271,3,3:52.0,,Offensive rebound by Team,62,82
272,3,3:52.0,M. Brown enters the game for D. Williams,,62,82
273,3,3:52.0,,K. Love makes free throw 2 of 2,62,83
274,3,3:34.0,Personal foul by K. Love (drawn by J. Jack),,62,83
275,3,3:34.0,J. Jack makes free throw 1 of 2,,63,83
276,3,3:34.0,J. Jack makes free throw 2 of 2,,64,83
277,3,3:27.0,Violation by M. Brown (kicked ball),,64,83
278,3,3:17.0,,T. Thompson makes 2-pt layup at rim,64,85
279,3,3:07.0,J. Jack misses 3-pt jump shot from 25 ft,,64,85
280,3,3:06.0,,Defensive rebound by K. Love,64,85
281,3,2:57.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Love),64,87
282,3,2:39.0,J. Jack makes 2-pt jump shot from 7 ft (assist by M. Brown),,66,87
283,3,2:19.0,Violation by B. Lopez (kicked ball),,66,87
284,3,2:19.0,,Cleveland full timeout,66,87
285,3,2:08.0,,I. Shumpert misses 3-pt jump shot from 24 ft,66,87
286,3,2:08.0,Defensive rebound by J. Jack,,66,87
287,3,1:54.0,M. Brown makes 2-pt jump shot from 21 ft (assist by B. Bogdanović),,68,87
288,3,1:34.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),68,89
289,3,1:19.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,68,89
290,3,1:17.0,Offensive rebound by M. Plumlee,,68,89
291,3,1:12.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,70,89
292,3,0:54.0,,T. Thompson makes 2-pt hook shot from 8 ft (assist by K. Love),70,91
293,3,0:46.0,Personal foul by M. Dellavedova (drawn by J. Jack),,70,91
294,3,0:46.0,J. Jack misses free throw 1 of 2,,70,91
295,3,0:46.0,Offensive rebound by Team,,70,91
296,3,0:46.0,C. Jefferson enters the game for B. Lopez,,70,91
297,3,0:46.0,J. Jack makes free throw 2 of 2,,71,91
298,3,0:36.0,,Turnover by K. Irving (lost ball; steal by M. Plumlee),71,91
299,3,0:33.0,Shooting foul by M. Dellavedova (drawn by M. Plumlee),,71,91
300,3,0:33.0,M. Plumlee makes free throw 1 of 2,,72,91
301,3,0:33.0,M. Plumlee makes free throw 2 of 2,,73,91
302,3,0:17.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by K. Irving),73,94
303,3,0:02.0,J. Jack misses 2-pt jump shot from 14 ft,,73,94
304,3,0:01.0,,Defensive rebound by K. Irving,73,94
305,4,11:41.0,,L. James misses 2-pt jump shot from 10 ft,73,94
306,4,11:30.0,Defensive rebound by J. Jack,,73,94
307,4,11:25.0,M. Brown misses 2-pt jump shot from 12 ft,,73,94
308,4,11:24.0,,Defensive rebound by T. Thompson,73,94
309,4,11:17.0,,Turnover by M. Dellavedova (bad pass; steal by M. Brown),73,94
310,4,11:12.0,B. Bogdanović makes 2-pt dunk at rim (assist by M. Brown),,75,94
311,4,10:55.0,,L. James misses 2-pt jump shot from 17 ft,75,94
312,4,10:54.0,Defensive rebound by M. Plumlee,,75,94
313,4,10:54.0,Personal foul by T. Thompson (drawn by M. Plumlee),,75,94
314,4,10:39.0,M. Brown misses 2-pt jump shot from 20 ft,,75,94
315,4,10:39.0,,Defensive rebound by Team,75,94
316,4,10:24.0,,J. Jones misses 3-pt jump shot from 24 ft,75,94
317,4,10:22.0,,Offensive rebound by T. Thompson,75,94
318,4,10:18.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by T. Thompson),75,97
319,4,10:04.0,J. Jack makes 2-pt jump shot from 12 ft,,77,97
320,4,9:46.0,,Personal foul by C. Jefferson (drawn by I. Shumpert),77,97
321,4,9:33.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),77,100
322,4,9:11.0,B. Bogdanović makes 2-pt layup at rim (assist by M. Brown),,79,100
323,4,8:58.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),79,103
324,4,8:38.0,M. Brown misses 3-pt jump shot from 23 ft,,79,103
325,4,8:37.0,Offensive rebound by M. Plumlee,,79,103
326,4,8:36.0,Shooting foul by J. Jones (drawn by M. Plumlee),,79,103
327,4,8:36.0,Official timeout,,79,103
328,4,8:36.0,M. Plumlee misses free throw 1 of 2,,79,103
329,4,8:36.0,Offensive rebound by Team,,79,103
330,4,8:36.0,M. Plumlee makes free throw 2 of 2,,80,103
331,4,8:23.0,,I. Shumpert misses 3-pt jump shot from 23 ft,80,103
332,4,8:22.0,Defensive rebound by J. Jack,,80,103
333,4,7:58.0,M. Plumlee makes 2-pt dunk at rim,,82,103
334,4,7:32.0,,L. James misses 3-pt jump shot from 25 ft,82,103
335,4,7:31.0,Defensive rebound by M. Plumlee,,82,103
336,4,7:27.0,Turnover by J. Jack (bad pass),,82,103
337,4,7:09.0,,I. Shumpert misses 2-pt layup from 2 ft,82,103
338,4,7:09.0,,Offensive rebound by Team,82,103
339,4,6:59.0,,L. James misses 2-pt jump shot from 6 ft,82,103
340,4,6:59.0,,Offensive rebound by L. James,82,103
341,4,6:59.0,,Shooting foul by M. Plumlee (drawn by L. James),82,103
342,4,6:59.0,,L. James misses free throw 1 of 2,82,103
343,4,6:59.0,,Offensive rebound by Team,82,103
344,4,6:59.0,D. Morris enters the game for J. Jack,,82,103
345,4,6:59.0,,K. Perkins enters the game for T. Thompson,82,103
346,4,6:59.0,,L. James makes free throw 2 of 2,82,104
347,4,6:42.0,M. Brown makes 2-pt jump shot from 5 ft,,84,104
348,4,6:20.0,,K. Perkins misses 2-pt layup from 1 ft (block by M. Plumlee),84,104
349,4,6:17.0,Defensive rebound by M. Plumlee,,84,104
350,4,6:10.0,M. Brown misses 2-pt jump shot from 13 ft,,84,104
351,4,6:08.0,,Defensive rebound by M. Dellavedova,84,104
352,4,6:02.0,,L. James makes 2-pt layup from 2 ft (assist by M. Dellavedova),84,106
353,4,5:44.0,C. Jefferson makes 2-pt jump shot from 12 ft (assist by M. Plumlee),,86,106
354,4,5:16.0,,K. Perkins misses 2-pt hook shot from 4 ft (block by C. Jefferson),86,106
355,4,5:15.0,,Offensive rebound by K. Perkins,86,106
356,4,5:13.0,,K. Perkins makes 2-pt layup at rim,86,108
357,4,5:04.0,Shooting foul by I. Shumpert (drawn by M. Plumlee),,86,108
358,4,5:04.0,,Cleveland full timeout,86,108
359,4,5:04.0,,S. Marion enters the game for L. James,86,108
360,4,5:04.0,M. Plumlee makes free throw 1 of 2,,87,108
361,4,5:04.0,M. Plumlee misses free throw 2 of 2,,87,108
362,4,5:03.0,,Defensive rebound by K. Perkins,87,108
363,4,4:42.0,,Turnover by M. Dellavedova (bad pass),87,108
364,4,4:26.0,Shooting foul by K. Perkins (drawn by M. Plumlee),,87,108
365,4,4:26.0,M. Plumlee misses free throw 1 of 2,,87,108
366,4,4:26.0,Offensive rebound by Team,,87,108
367,4,4:26.0,,M. Miller enters the game for I. Shumpert,87,108
368,4,4:26.0,M. Plumlee misses free throw 2 of 2,,87,108
369,4,4:25.0,,Defensive rebound by S. Marion,87,108
370,4,4:10.0,,S. Marion makes 2-pt layup at rim,87,110
371,4,3:54.0,D. Morris misses 2-pt jump shot from 15 ft,,87,110
372,4,3:53.0,Offensive rebound by C. Jefferson,,87,110
373,4,3:38.0,M. Brown makes 3-pt jump shot from 25 ft (assist by C. Jefferson),,90,110
374,4,3:14.0,,Personal foul by M. Brown (drawn by K. Perkins),90,110
375,4,3:14.0,J. Jordan enters the game for M. Plumlee,,90,110
376,4,3:07.0,,M. Dellavedova misses 2-pt jump shot from 6 ft,90,110
377,4,3:06.0,,Offensive rebound by K. Perkins,90,110
378,4,3:03.0,,K. Perkins makes 2-pt dunk at rim,90,112
379,4,2:47.0,M. Brown misses 2-pt jump shot from 20 ft,,90,112
380,4,2:46.0,,Defensive rebound by K. Perkins,90,112
381,4,2:38.0,,S. Marion misses 2-pt jump shot from 4 ft,90,112
382,4,2:36.0,Defensive rebound by M. Brown,,90,112
383,4,2:29.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,90,112
384,4,2:28.0,,Defensive rebound by K. Perkins,90,112
385,4,2:10.0,,Turnover by K. Perkins (lost ball),90,112
386,4,2:10.0,Brooklyn full timeout,,90,112
387,4,1:57.0,J. Jordan misses 2-pt layup from 1 ft (block by K. Perkins),,90,112
388,4,1:56.0,,Defensive rebound by M. Miller,90,112
