,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
379,4,5:43.0,K. Olynyk enters the game for P. Pressey,,80,73
380,4,5:27.0,J. Crowder misses 3-pt jump shot from 23 ft,,80,73
381,4,5:26.0,,Defensive rebound by I. Mahinmi,80,73
382,4,5:06.0,,D. West misses 2-pt jump shot from 17 ft,80,73
383,4,5:05.0,Defensive rebound by B. Bass,,80,73
384,4,4:48.0,A. Bradley misses 2-pt jump shot from 18 ft,,80,73
385,4,4:47.0,,Defensive rebound by I. Mahinmi,80,73
386,4,4:41.0,,C. Watson makes 3-pt jump shot from 26 ft,80,76
387,4,4:22.0,Turnover by K. Olynyk (lost ball),,80,76
388,4,4:14.0,,D. West misses 2-pt jump shot from 6 ft,80,76
389,4,4:13.0,Defensive rebound by K. Olynyk,,80,76
390,4,4:02.0,B. Bass misses 2-pt jump shot from 20 ft,,80,76
391,4,4:02.0,Offensive rebound by Team,,80,76
392,4,4:02.0,,Loose ball foul by D. West (drawn by K. Olynyk),80,76
393,4,4:02.0,E. Turner enters the game for M. Smart,,80,76
394,4,4:02.0,T. Zeller enters the game for K. Olynyk,,80,76
395,4,3:42.0,A. Bradley misses 3-pt jump shot from 25 ft,,80,76
396,4,3:39.0,,Defensive rebound by Team,80,76
397,4,3:15.0,,Turnover by Team (shot clock),80,76
398,4,3:01.0,T. Zeller makes 2-pt layup at rim,,82,76
399,4,2:52.0,,Indiana full timeout,82,76
400,4,2:38.0,,C. Miles misses 2-pt jump shot from 13 ft,82,76
401,4,2:36.0,,Offensive rebound by I. Mahinmi,82,76
402,4,2:36.0,,I. Mahinmi misses 2-pt tip-in at rim,82,76
403,4,2:34.0,Defensive rebound by T. Zeller,,82,76
404,4,2:15.0,E. Turner misses 3-pt jump shot from 24 ft,,82,76
405,4,2:13.0,Offensive rebound by T. Zeller,,82,76
406,4,2:13.0,Personal foul by I. Mahinmi (drawn by T. Zeller),,82,76
407,4,2:13.0,T. Zeller misses free throw 1 of 2,,82,76
408,4,2:13.0,Offensive rebound by Team,,82,76
409,4,2:13.0,,R. Stuckey enters the game for C. Watson,82,76
410,4,2:13.0,,R. Hibbert enters the game for I. Mahinmi,82,76
411,4,2:13.0,T. Zeller misses free throw 2 of 2,,82,76
412,4,2:12.0,Offensive rebound by Team,,82,76
413,4,2:11.0,T. Zeller makes 2-pt layup from 1 ft (assist by E. Turner),,84,76
414,4,1:58.0,,D. West makes 2-pt jump shot from 7 ft (assist by G. Hill),84,78
415,4,1:58.0,,Shooting foul by B. Bass (drawn by D. West),84,78
416,4,1:58.0,,D. West makes free throw 1 of 1,84,79
417,4,1:40.0,A. Bradley misses 2-pt jump shot from 15 ft,,84,79
418,4,1:39.0,,Defensive rebound by C. Miles,84,79
419,4,1:34.0,,Turnover by C. Miles (bad pass; steal by A. Bradley),84,79
420,4,1:15.0,B. Bass makes 2-pt jump shot from 19 ft (assist by E. Turner),,86,79
421,4,1:07.0,,Shooting foul by E. Turner (drawn by G. Hill),86,79
422,4,1:07.0,,G. Hill makes free throw 1 of 2,86,80
423,4,1:07.0,,L. Scola enters the game for R. Hibbert,86,80
424,4,1:07.0,,G. Hill makes free throw 2 of 2,86,81
425,4,0:50.0,B. Bass misses 2-pt jump shot from 17 ft,,86,81
426,4,0:46.0,Offensive rebound by Team,,86,81
427,4,0:31.0,Boston full timeout,,86,81
428,4,0:28.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Crowder),,88,81
429,4,0:28.0,,Indiana full timeout,88,81
430,4,0:28.0,M. Smart enters the game for T. Zeller,,88,81
431,4,0:24.0,,G. Hill makes 3-pt jump shot from 26 ft,88,84
432,4,0:22.0,Personal take foul by C. Miles (drawn by J. Crowder),,88,84
433,4,0:22.0,J. Crowder makes free throw 1 of 2,,89,84
434,4,0:22.0,J. Crowder makes free throw 2 of 2,,90,84
435,4,0:22.0,,Indiana full timeout,90,84
436,4,0:22.0,,D. Rudež enters the game for L. Scola,90,84
437,4,0:18.0,,G. Hill makes 2-pt layup from 1 ft (assist by D. West),90,86
438,4,0:17.0,Personal take foul by G. Hill (drawn by E. Turner),,90,86
439,4,0:17.0,E. Turner misses free throw 1 of 2,,90,86
440,4,0:17.0,Offensive rebound by Team,,90,86
441,4,0:17.0,E. Turner makes free throw 2 of 2,,91,86
442,4,0:17.0,,Indiana full timeout,91,86
443,4,0:06.0,,R. Stuckey makes 3-pt jump shot from 25 ft (assist by D. Rudež),91,89
444,4,0:06.0,Boston full timeout,,91,89
445,4,0:06.0,,I. Mahinmi enters the game for C. Miles,91,89
446,4,0:06.0,,S. Hill enters the game for D. Rudež,91,89
447,4,0:06.0,L. Datome enters the game for J. Crowder,,91,89
448,4,0:05.0,Personal take foul by G. Hill (drawn by B. Bass),,91,89
449,4,0:05.0,B. Bass makes free throw 1 of 2,,92,89
450,4,0:05.0,,C. Miles enters the game for S. Hill,92,89
451,4,0:05.0,,D. Rudež enters the game for I. Mahinmi,92,89
452,4,0:05.0,J. Crowder enters the game for L. Datome,,92,89
453,4,0:05.0,B. Bass makes free throw 2 of 2,,93,89
454,4,0:01.0,,R. Stuckey misses 3-pt jump shot from 25 ft,93,89
455,4,0:00.0,Defensive rebound by A. Bradley,,93,89
