,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
162,2,6:16.0,P. Millsap enters the game for M. Scott,,23,22
163,2,5:59.0,P. Millsap misses 3-pt jump shot from 25 ft,,23,22
164,2,5:57.0,,Defensive rebound by Team,23,22
165,2,5:46.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Bayless),23,25
166,2,5:34.0,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),,25,25
167,2,5:16.0,,Z. Pachulia makes 2-pt layup at rim,25,27
168,2,5:16.0,,Shooting foul by P. Millsap (drawn by Z. Pachulia),25,27
169,2,5:16.0,,Z. Pachulia makes free throw 1 of 1,25,28
170,2,5:08.0,Turnover by P. Antić (lost ball),,25,28
171,2,4:44.0,,K. Middleton misses 2-pt jump shot from 15 ft,25,28
172,2,4:43.0,Defensive rebound by P. Antić,,25,28
173,2,4:38.0,J. Teague makes 2-pt layup from 1 ft (assist by P. Antić),,27,28
174,2,4:26.0,,J. Dudley misses 2-pt jump shot from 17 ft,27,28
175,2,4:25.0,Defensive rebound by T. Sefolosha,,27,28
176,2,4:19.0,Turnover by K. Korver (bad pass; steal by J. Dudley),,27,28
177,2,4:14.0,,J. Dudley makes 2-pt layup from 1 ft (assist by Z. Pachulia),27,30
178,2,3:52.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by K. Korver),,30,30
179,2,3:33.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by J. Bayless),30,33
180,2,3:17.0,P. Antić misses 3-pt jump shot from 26 ft,,30,33
181,2,3:16.0,,Defensive rebound by J. Dudley,30,33
182,2,3:14.0,,Milwaukee full timeout,30,33
183,2,3:14.0,D. Carroll enters the game for P. Antić,,30,33
184,2,3:14.0,A. Horford enters the game for T. Sefolosha,,30,33
185,2,3:14.0,,B. Knight enters the game for J. Dudley,30,33
186,2,3:14.0,,G. Antetokounmpo enters the game for J. Bayless,30,33
187,2,3:05.0,,O. Mayo misses 2-pt jump shot from 16 ft,30,33
188,2,3:03.0,Defensive rebound by J. Teague,,30,33
189,2,2:58.0,A. Horford makes 2-pt layup at rim (assist by J. Teague),,32,33
190,2,2:42.0,,Turnover by K. Middleton (bad pass; steal by A. Horford),32,33
191,2,2:23.0,A. Horford misses 2-pt jump shot from 19 ft,,32,33
192,2,2:22.0,Offensive rebound by D. Carroll,,32,33
193,2,2:17.0,J. Teague misses 3-pt jump shot from 26 ft,,32,33
194,2,2:17.0,Offensive rebound by P. Millsap,,32,33
195,2,2:04.0,J. Teague misses 2-pt jump shot from 12 ft,,32,33
196,2,2:03.0,Offensive rebound by A. Horford,,32,33
197,2,2:00.0,P. Millsap makes 2-pt layup at rim (assist by A. Horford),,34,33
198,2,1:43.0,,O. Mayo misses 3-pt jump shot from 25 ft,34,33
199,2,1:42.0,Defensive rebound by A. Horford,,34,33
200,2,1:36.0,Personal foul by G. Antetokounmpo (drawn by P. Millsap),,34,33
201,2,1:25.0,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Teague),,36,33
202,2,1:01.0,,Turnover by G. Antetokounmpo (3 sec),36,33
203,2,0:44.0,J. Teague makes 2-pt jump shot from 7 ft,,38,33
204,2,0:35.0,,Z. Pachulia makes 2-pt jump shot from 17 ft (assist by B. Knight),38,35
205,2,0:28.0,Shooting block foul by Z. Pachulia (drawn by A. Horford),,38,35
206,2,0:28.0,A. Horford makes free throw 1 of 2,,39,35
207,2,0:28.0,A. Horford misses free throw 2 of 2,,39,35
208,2,0:27.0,,Defensive rebound by Z. Pachulia,39,35
209,2,0:04.0,,G. Antetokounmpo makes 2-pt jump shot from 3 ft (assist by B. Knight),39,37
210,2,0:00.0,J. Teague misses 2-pt jump shot from 6 ft,,39,37
211,2,0:00.0,Offensive rebound by Team,,39,37
212,3,11:42.0,,K. Marshall makes 3-pt jump shot from 24 ft (assist by B. Knight),39,40
213,3,11:29.0,Personal block foul by G. Antetokounmpo (drawn by D. Carroll),,39,40
214,3,11:18.0,A. Horford misses 2-pt jump shot from 14 ft,,39,40
215,3,11:15.0,,Defensive rebound by J. O'Bryant,39,40
216,3,11:06.0,,B. Knight misses 3-pt jump shot from 26 ft,39,40
217,3,11:02.0,Defensive rebound by P. Millsap,,39,40
218,3,10:41.0,P. Millsap makes 2-pt hook shot from 3 ft,,41,40
219,3,10:31.0,,Personal foul by K. Korver (drawn by G. Antetokounmpo),41,40
220,3,10:15.0,,J. O'Bryant misses 2-pt jump shot from 4 ft,41,40
221,3,10:14.0,,Offensive rebound by Z. Pachulia,41,40
222,3,10:08.0,,K. Marshall misses 3-pt jump shot from 25 ft,41,40
223,3,10:07.0,,Offensive rebound by Z. Pachulia,41,40
224,3,10:07.0,,Turnover by Z. Pachulia (lost ball),41,40
225,3,9:45.0,K. Korver makes 3-pt jump shot from 26 ft (assist by P. Millsap),,44,40
226,3,9:32.0,,Shooting foul by P. Millsap (drawn by G. Antetokounmpo),44,40
227,3,9:32.0,,G. Antetokounmpo misses free throw 1 of 2,44,40
228,3,9:32.0,,Offensive rebound by Team,44,40
229,3,9:32.0,,G. Antetokounmpo makes free throw 2 of 2,44,41
230,3,9:28.0,Turnover by J. Teague (bad pass),,44,41
231,3,9:09.0,,Shooting foul by J. Teague (drawn by Z. Pachulia),44,41
232,3,9:09.0,,Z. Pachulia makes free throw 1 of 2,44,42
233,3,9:09.0,,Z. Pachulia makes free throw 2 of 2,44,43
234,3,8:55.0,D. Carroll misses 3-pt jump shot from 25 ft,,44,43
235,3,8:55.0,Offensive rebound by Team,,44,43
236,3,8:49.0,A. Horford makes 2-pt layup from 1 ft (assist by K. Korver),,46,43
237,3,8:32.0,,Turnover by K. Marshall (bad pass; steal by K. Korver),46,43
238,3,8:17.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Teague),,49,43
239,3,8:04.0,,Turnover by B. Knight (lost ball; steal by D. Carroll),49,43
240,3,8:02.0,Shooting foul by J. O'Bryant (drawn by D. Carroll),,49,43
241,3,8:02.0,,Milwaukee full timeout,49,43
242,3,8:02.0,,J. Dudley enters the game for J. O'Bryant,49,43
