,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
109,2,8:48.0,,Defensive rebound by K. Perkins,34,37
110,2,8:39.0,,R. Jackson misses 3-pt jump shot from 24 ft,34,37
111,2,8:38.0,Defensive rebound by A. Ajinça,,34,37
112,2,8:29.0,J. Fredette makes 2-pt jump shot from 14 ft,,36,37
113,2,8:28.0,,Oklahoma City full timeout,36,37
114,2,8:12.0,,N. Collison misses 2-pt layup from 2 ft,36,37
115,2,8:11.0,,Offensive rebound by N. Collison,36,37
116,2,8:10.0,,N. Collison misses 2-pt layup from 1 ft,36,37
117,2,8:09.0,Defensive rebound by J. Fredette,,36,37
118,2,7:54.0,A. Ajinça misses 2-pt hook shot from 8 ft,,36,37
119,2,7:53.0,,Defensive rebound by N. Collison,36,37
120,2,7:45.0,,R. Jackson makes 2-pt layup from 1 ft,36,39
121,2,7:32.0,Q. Pondexter misses 2-pt jump shot from 11 ft,,36,39
122,2,7:31.0,,Defensive rebound by Team,36,39
123,2,7:31.0,Loose ball foul by A. Ajinça (drawn by K. Perkins),,36,39
124,2,7:17.0,,D. Waiters misses 2-pt layup from 1 ft,36,39
125,2,7:16.0,Defensive rebound by A. Ajinça,,36,39
126,2,7:10.0,Q. Pondexter makes 2-pt layup from 1 ft (assist by A. Ajinça),,38,39
127,2,6:53.0,,R. Jackson misses 2-pt jump shot from 19 ft,38,39
128,2,6:52.0,Defensive rebound by A. Ajinça,,38,39
129,2,6:46.0,Personal block foul by N. Collison (drawn by R. Anderson),,38,39
130,2,6:46.0,,R. Westbrook enters the game for N. Collison,38,39
131,2,6:46.0,,K. Durant enters the game for R. Jackson,38,39
132,2,6:46.0,Ö. Aşık enters the game for D. Cunningham,,38,39
133,2,6:46.0,E. Gordon enters the game for A. Ajinça,,38,39
134,2,6:36.0,E. Gordon misses 2-pt jump shot from 19 ft,,38,39
135,2,6:35.0,,Defensive rebound by A. Morrow,38,39
136,2,6:27.0,,D. Waiters misses 3-pt jump shot from 24 ft,38,39
137,2,6:27.0,Defensive rebound by Team,,38,39
138,2,6:17.0,J. Fredette misses 2-pt jump shot from 12 ft,,38,39
139,2,6:16.0,,Defensive rebound by A. Morrow,38,39
140,2,6:12.0,,Shooting foul by R. Anderson (drawn by K. Durant),38,39
141,2,6:12.0,,K. Durant makes free throw 1 of 2,38,40
142,2,6:12.0,A. Davis enters the game for R. Anderson,,38,40
143,2,6:12.0,T. Evans enters the game for J. Fredette,,38,40
144,2,6:12.0,,S. Ibaka enters the game for A. Morrow,38,40
145,2,6:12.0,,S. Adams enters the game for K. Perkins,38,40
146,2,6:12.0,,K. Durant makes free throw 2 of 2,38,41
147,2,5:53.0,E. Gordon misses 2-pt layup from 2 ft (block by S. Ibaka),,38,41
148,2,5:51.0,,Defensive rebound by R. Westbrook,38,41
149,2,5:49.0,,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),38,43
150,2,5:49.0,,Shooting foul by T. Evans (drawn by K. Durant),38,43
151,2,5:49.0,Official timeout,,38,43
152,2,5:49.0,,K. Durant makes free throw 1 of 1,38,44
153,2,5:37.0,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Evans),,40,44
154,2,5:21.0,,K. Durant makes 2-pt jump shot from 19 ft (assist by S. Adams),40,46
155,2,5:03.0,Q. Pondexter makes 3-pt jump shot from 22 ft (assist by E. Gordon),,43,46
156,2,4:49.0,,Personal foul by Q. Pondexter (drawn by K. Durant),43,46
157,2,4:49.0,,K. Durant makes free throw 1 of 2,43,47
158,2,4:49.0,,K. Durant makes free throw 2 of 2,43,48
159,2,4:30.0,Q. Pondexter misses 3-pt jump shot from 22 ft,,43,48
160,2,4:29.0,Offensive rebound by Ö. Aşık,,43,48
161,2,4:28.0,Personal foul by R. Westbrook (drawn by Ö. Aşık),,43,48
162,2,4:12.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Evans),,46,48
163,2,3:54.0,,Personal foul by E. Gordon (drawn by R. Westbrook),46,48
164,2,3:54.0,,R. Westbrook makes free throw 1 of 2,46,49
165,2,3:54.0,D. Cunningham enters the game for E. Gordon,,46,49
166,2,3:54.0,,R. Westbrook makes free throw 2 of 2,46,50
167,2,3:30.0,Q. Pondexter misses 2-pt jump shot from 9 ft,,46,50
168,2,3:29.0,,Defensive rebound by S. Ibaka,46,50
169,2,3:13.0,,Turnover by R. Westbrook (bad pass; steal by Q. Pondexter),46,50
170,2,3:09.0,A. Davis misses 2-pt dunk from 1 ft,,46,50
171,2,3:08.0,,Defensive rebound by S. Adams,46,50
172,2,3:04.0,,Turnover by S. Ibaka (offensive goaltending),46,50
173,2,2:46.0,D. Cunningham misses 2-pt jump shot from 21 ft,,46,50
174,2,2:45.0,,Defensive rebound by S. Adams,46,50
175,2,2:30.0,,D. Waiters misses 2-pt jump shot from 20 ft,46,50
176,2,2:29.0,Defensive rebound by D. Cunningham,,46,50
177,2,2:17.0,Personal foul by S. Ibaka (drawn by A. Davis),,46,50
178,2,2:17.0,New Orleans full timeout,,46,50
179,2,2:17.0,R. Anderson enters the game for Ö. Aşık,,46,50
180,2,2:17.0,,A. Roberson enters the game for D. Waiters,46,50
181,2,2:11.0,A. Davis makes 2-pt dunk at rim (assist by T. Evans),,48,50
182,2,1:50.0,,K. Durant misses 3-pt jump shot from 24 ft,48,50
183,2,1:49.0,Defensive rebound by T. Evans,,48,50
184,2,1:37.0,Personal foul by S. Adams (drawn by A. Davis),,48,50
185,2,1:37.0,A. Davis makes free throw 1 of 2,,49,50
186,2,1:37.0,,K. Perkins enters the game for S. Adams,49,50
187,2,1:37.0,A. Davis makes free throw 2 of 2,,50,50
188,2,1:24.0,,R. Westbrook misses 2-pt layup from 2 ft (block by A. Davis),50,50
189,2,1:22.0,,Offensive rebound by R. Westbrook,50,50
190,2,1:21.0,,R. Westbrook makes 2-pt layup at rim,50,52
191,2,1:06.0,A. Davis misses 2-pt layup from 1 ft,,50,52
192,2,1:05.0,,Defensive rebound by K. Perkins,50,52
193,2,1:00.0,,R. Westbrook makes 2-pt layup from 1 ft,50,54
194,2,0:49.0,Turnover by T. Evans (traveling),,50,54
195,2,0:40.0,,K. Durant misses 3-pt jump shot from 24 ft,50,54
196,2,0:39.0,Defensive rebound by R. Anderson,,50,54
197,2,0:30.0,T. Evans misses 2-pt layup from 1 ft,,50,54
198,2,0:29.0,,Defensive rebound by K. Durant,50,54
199,2,0:10.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),50,56
200,2,0:06.0,T. Evans makes 3-pt jump shot from 24 ft,,53,56
201,2,0:01.0,,R. Westbrook misses 3-pt jump shot from 27 ft,53,56
202,2,0:01.0,Defensive rebound by Team,,53,56
203,2,0:00.0,Q. Pondexter misses 3-pt jump shot from 40 ft,,53,56
204,2,0:00.0,,Defensive rebound by Team,53,56
205,3,11:47.0,Turnover by Ö. Aşık (lost ball; steal by K. Durant),,53,56
206,3,11:29.0,,S. Ibaka misses 3-pt jump shot from 24 ft,53,56
207,3,11:28.0,Defensive rebound by T. Evans,,53,56
208,3,11:14.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by A. Davis),,56,56
209,3,10:52.0,,R. Westbrook misses 2-pt jump shot from 13 ft,56,56
210,3,10:51.0,Defensive rebound by T. Evans,,56,56
211,3,10:43.0,Turnover by T. Evans (bad pass; steal by A. Roberson),,56,56
212,3,10:38.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),56,58
213,3,10:16.0,T. Evans makes 3-pt jump shot from 24 ft (assist by E. Gordon),,59,58
214,3,9:55.0,,R. Westbrook makes 3-pt jump shot from 22 ft (assist by A. Roberson),59,61
215,3,9:35.0,E. Gordon misses 2-pt jump shot from 3 ft,,59,61
216,3,9:35.0,Offensive rebound by Ö. Aşık,,59,61
217,3,9:35.0,,Violation by S. Adams (def goaltending),59,61
218,3,9:35.0,Ö. Aşık makes 2-pt layup from 1 ft,,61,61
219,3,9:24.0,,S. Ibaka misses 3-pt jump shot from 24 ft,61,61
220,3,9:24.0,,Offensive rebound by A. Roberson,61,61
221,3,9:21.0,,Shooting foul by T. Evans (drawn by R. Westbrook),61,61
222,3,9:21.0,,R. Westbrook makes free throw 1 of 2,61,62
223,3,9:21.0,,R. Westbrook makes free throw 2 of 2,61,63
224,3,9:10.0,T. Evans misses 2-pt layup from 2 ft (block by A. Roberson),,61,63
225,3,9:09.0,Offensive rebound by T. Evans,,61,63
226,3,9:09.0,T. Evans misses 2-pt layup from 2 ft,,61,63
227,3,9:08.0,Offensive rebound by Ö. Aşık,,61,63
228,3,9:08.0,Shooting foul by S. Ibaka (drawn by Ö. Aşık),,61,63
229,3,9:08.0,Ö. Aşık misses free throw 1 of 2,,61,63
230,3,9:08.0,Offensive rebound by Team,,61,63
231,3,9:08.0,Ö. Aşık makes free throw 2 of 2,,62,63
232,3,8:58.0,,R. Westbrook makes 2-pt layup from 1 ft,62,65
233,3,8:43.0,A. Davis misses 2-pt jump shot from 19 ft,,62,65
234,3,8:42.0,,Defensive rebound by A. Roberson,62,65
235,3,8:29.0,,Turnover by K. Durant (bad pass),62,65
236,3,8:14.0,E. Gordon misses 2-pt jump shot from 14 ft,,62,65
237,3,8:13.0,,Defensive rebound by R. Westbrook,62,65
238,3,8:07.0,,S. Ibaka makes 2-pt jump shot from 8 ft (assist by R. Westbrook),62,67
239,3,7:49.0,Turnover by E. Gordon (bad pass; steal by S. Adams),,62,67
240,3,7:48.0,,Clear path foul by A. Davis,62,67
241,3,7:48.0,,R. Westbrook makes clear path free throw 1 of 2,62,68
242,3,7:48.0,,R. Westbrook makes clear path free throw 2 of 2,62,69
243,3,7:39.0,,K. Durant misses 2-pt jump shot from 20 ft,62,69
244,3,7:39.0,Defensive rebound by Ö. Aşık,,62,69
245,3,7:24.0,A. Davis makes 2-pt layup from 2 ft (assist by T. Evans),,64,69
246,3,7:03.0,,S. Ibaka misses 2-pt jump shot from 14 ft,64,69
247,3,7:03.0,,Offensive rebound by Team,64,69
248,3,7:03.0,,Personal foul by Ö. Aşık (drawn by S. Adams),64,69
249,3,6:49.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by K. Durant),64,72
250,3,6:37.0,Offensive foul by A. Davis (drawn by R. Westbrook),,64,72
251,3,6:37.0,Turnover by A. Davis (offensive foul),,64,72
252,3,6:27.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),64,74
253,3,6:26.0,New Orleans full timeout,,64,74
254,3,6:26.0,R. Anderson enters the game for D. Cunningham,,64,74
255,3,6:04.0,A. Davis misses 2-pt jump shot from 10 ft,,64,74
256,3,6:03.0,,Defensive rebound by R. Westbrook,64,74
257,3,6:00.0,,Shooting foul by E. Gordon (drawn by R. Westbrook),64,74
258,3,6:00.0,,R. Westbrook makes free throw 1 of 2,64,75
259,3,6:00.0,Q. Pondexter enters the game for E. Gordon,,64,75
260,3,6:00.0,,R. Westbrook makes free throw 2 of 2,64,76
261,3,5:52.0,Personal foul by R. Westbrook (drawn by T. Evans),,64,76
262,3,5:43.0,T. Evans misses 2-pt layup from 1 ft (block by S. Adams),,64,76
263,3,5:42.0,Offensive rebound by A. Davis,,64,76
264,3,5:42.0,A. Davis makes 2-pt layup from 1 ft,,66,76
265,3,5:42.0,Shooting foul by S. Ibaka (drawn by A. Davis),,66,76
266,3,5:42.0,A. Davis makes free throw 1 of 1,,67,76
267,3,5:26.0,,K. Durant misses 2-pt jump shot from 17 ft,67,76
268,3,5:24.0,,Offensive rebound by S. Adams,67,76
269,3,5:19.0,,Turnover by S. Adams (bad pass; steal by Ö. Aşık),67,76
270,3,5:10.0,Ö. Aşık makes 2-pt layup from 1 ft (assist by Q. Pondexter),,69,76
271,3,4:52.0,,R. Westbrook misses 2-pt jump shot from 15 ft,69,76
272,3,4:52.0,Defensive rebound by T. Evans,,69,76
273,3,4:45.0,Shooting foul by K. Durant (drawn by Q. Pondexter),,69,76
274,3,4:45.0,Q. Pondexter makes free throw 1 of 2,,70,76
275,3,4:45.0,,R. Jackson enters the game for A. Roberson,70,76
276,3,4:45.0,Q. Pondexter makes free throw 2 of 2,,71,76
277,3,4:31.0,D. Cunningham enters the game for Ö. Aşık,,71,76
278,3,4:31.0,,Personal foul by D. Cunningham (drawn by K. Durant),71,76
279,3,4:31.0,,K. Durant makes free throw 1 of 2,71,77
280,3,4:31.0,,K. Durant misses free throw 2 of 2,71,77
281,3,4:30.0,Defensive rebound by A. Davis,,71,77
282,3,4:09.0,T. Evans misses 2-pt jump shot from 17 ft,,71,77
283,3,4:08.0,,Defensive rebound by K. Durant,71,77
284,3,4:04.0,,Offensive foul by S. Adams (drawn by R. Anderson),71,77
285,3,4:04.0,,Turnover by S. Adams (offensive foul),71,77
286,3,3:49.0,A. Davis makes 2-pt jump shot from 4 ft,,73,77
287,3,3:42.0,,Oklahoma City full timeout,73,77
288,3,3:40.0,,Technical foul by S. Adams,73,77
289,3,3:40.0,,K. Perkins enters the game for S. Adams,73,77
290,3,3:40.0,A. Davis makes technical free throw,,74,77
291,3,3:32.0,,R. Jackson misses 3-pt jump shot from 25 ft,74,77
292,3,3:30.0,Defensive rebound by R. Anderson,,74,77
293,3,3:15.0,R. Anderson misses 3-pt jump shot from 24 ft,,74,77
294,3,3:14.0,,Defensive rebound by K. Durant,74,77
295,3,3:08.0,,Turnover by R. Westbrook (bad pass),74,77
296,3,2:58.0,Q. Pondexter misses 2-pt layup from 1 ft,,74,77
297,3,2:57.0,Offensive rebound by Q. Pondexter,,74,77
298,3,2:51.0,T. Evans misses 2-pt layup from 1 ft,,74,77
299,3,2:50.0,,Defensive rebound by S. Ibaka,74,77
300,3,2:44.0,,R. Westbrook makes 2-pt layup at rim,74,79
301,3,2:27.0,D. Cunningham misses 2-pt jump shot from 21 ft,,74,79
302,3,2:25.0,,Defensive rebound by K. Perkins,74,79
303,3,2:11.0,,K. Durant misses 2-pt jump shot from 3 ft,74,79
304,3,2:10.0,,Offensive rebound by K. Durant,74,79
305,3,2:08.0,,K. Durant makes 2-pt jump shot from 8 ft,74,81
306,3,1:46.0,D. Cunningham makes 2-pt layup from 1 ft (assist by A. Davis),,76,81
307,3,1:28.0,,K. Perkins misses 2-pt jump shot from 5 ft,76,81
308,3,1:26.0,Defensive rebound by R. Anderson,,76,81
309,3,1:16.0,A. Davis makes 2-pt jump shot from 16 ft (assist by T. Evans),,78,81
310,3,0:59.0,,K. Durant misses 2-pt jump shot from 17 ft,78,81
311,3,0:58.0,Defensive rebound by T. Evans,,78,81
312,3,0:42.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Evans),,81,81
313,3,0:31.0,,R. Westbrook misses 3-pt jump shot from 25 ft,81,81
314,3,0:30.0,Defensive rebound by D. Cunningham,,81,81
315,3,0:11.0,A. Davis makes 2-pt dunk at rim (assist by T. Evans),,83,81
316,3,0:03.0,,R. Westbrook misses 2-pt layup from 2 ft (block by R. Anderson),83,81
317,3,0:03.0,,Offensive rebound by R. Westbrook,83,81
318,3,0:03.0,,Turnover by R. Westbrook (step out of bounds),83,81
319,3,0:00.0,T. Evans misses 3-pt jump shot from 47 ft,,83,81
320,3,0:00.0,,Defensive rebound by Team,83,81
321,4,11:52.0,,Turnover by K. Perkins (traveling),83,81
322,4,11:38.0,A. Davis makes 2-pt dunk at rim (assist by R. Anderson),,85,81
323,4,11:15.0,,R. Jackson misses 2-pt jump shot from 4 ft,85,81
324,4,11:14.0,Defensive rebound by A. Davis,,85,81
325,4,10:52.0,Shooting foul by K. Durant (drawn by R. Anderson),,85,81
326,4,10:52.0,R. Anderson misses free throw 1 of 2,,85,81
327,4,10:52.0,Offensive rebound by Team,,85,81
328,4,10:52.0,R. Anderson makes free throw 2 of 2,,86,81
329,4,10:41.0,,Turnover by K. Perkins (traveling),86,81
330,4,10:25.0,Shooting foul by D. Waiters (drawn by T. Evans),,86,81
331,4,10:25.0,T. Evans makes free throw 1 of 2,,87,81
332,4,10:25.0,T. Evans makes free throw 2 of 2,,88,81
333,4,10:21.0,,Oklahoma City full timeout,88,81
334,4,10:20.0,,A. Morrow enters the game for K. Perkins,88,81
335,4,10:14.0,,D. Waiters misses 2-pt layup at rim (block by T. Evans),88,81
336,4,10:12.0,Defensive rebound by R. Anderson,,88,81
337,4,9:50.0,Turnover by Team (shot clock),,88,81
338,4,9:40.0,,R. Jackson makes 2-pt layup from 1 ft,88,83
339,4,9:16.0,Offensive foul by R. Anderson (drawn by K. Durant),,88,83
340,4,9:16.0,Turnover by R. Anderson (offensive foul),,88,83
341,4,9:16.0,E. Gordon enters the game for D. Cunningham,,88,83
342,4,9:08.0,,R. Jackson misses 2-pt layup from 2 ft (block by R. Anderson),88,83
343,4,9:07.0,Defensive rebound by Q. Pondexter,,88,83
344,4,8:56.0,Shooting foul by S. Ibaka (drawn by R. Anderson),,88,83
345,4,8:56.0,R. Anderson makes free throw 1 of 2,,89,83
346,4,8:56.0,,R. Westbrook enters the game for D. Waiters,89,83
347,4,8:56.0,R. Anderson makes free throw 2 of 2,,90,83
348,4,8:46.0,,A. Morrow makes 2-pt jump shot from 11 ft (assist by R. Jackson),90,85
349,4,8:46.0,,Shooting foul by E. Gordon (drawn by A. Morrow),90,85
350,4,8:46.0,,A. Morrow makes free throw 1 of 1,90,86
351,4,8:31.0,Turnover by E. Gordon (lost ball; steal by R. Westbrook),,90,86
352,4,8:27.0,,R. Westbrook makes 2-pt dunk at rim,90,88
353,4,8:25.0,New Orleans full timeout,,90,88
354,4,8:12.0,A. Davis makes 2-pt jump shot from 3 ft,,92,88
355,4,7:50.0,,Shooting foul by Q. Pondexter (drawn by S. Ibaka),92,88
356,4,7:50.0,,S. Ibaka misses free throw 1 of 2,92,88
357,4,7:50.0,,Offensive rebound by Team,92,88
358,4,7:50.0,D. Cunningham enters the game for E. Gordon,,92,88
359,4,7:50.0,,S. Ibaka makes free throw 2 of 2,92,89
360,4,7:35.0,Shooting foul by S. Ibaka (drawn by A. Davis),,92,89
361,4,7:35.0,A. Davis makes free throw 1 of 2,,93,89
362,4,7:35.0,,S. Adams enters the game for R. Jackson,93,89
363,4,7:35.0,A. Davis makes free throw 2 of 2,,94,89
364,4,7:25.0,,R. Westbrook makes 2-pt layup at rim,94,91
365,4,7:02.0,Shooting foul by A. Morrow (drawn by Q. Pondexter),,94,91
366,4,7:02.0,Q. Pondexter makes free throw 1 of 2,,95,91
367,4,7:02.0,Q. Pondexter makes free throw 2 of 2,,96,91
368,4,6:47.0,,R. Westbrook makes 2-pt jump shot from 6 ft,96,93
369,4,6:29.0,D. Cunningham misses 2-pt jump shot from 17 ft,,96,93
370,4,6:28.0,,Defensive rebound by R. Westbrook,96,93
371,4,6:23.0,,Shooting foul by R. Anderson (drawn by R. Westbrook),96,93
372,4,6:23.0,,R. Westbrook makes free throw 1 of 2,96,94
373,4,6:23.0,E. Gordon enters the game for D. Cunningham,,96,94
374,4,6:23.0,,R. Westbrook makes free throw 2 of 2,96,95
375,4,6:11.0,T. Evans makes 2-pt jump shot from 18 ft,,98,95
376,4,5:53.0,,R. Westbrook misses 2-pt jump shot from 19 ft,98,95
377,4,5:52.0,Defensive rebound by T. Evans,,98,95
378,4,5:38.0,Turnover by T. Evans (lost ball; steal by R. Westbrook),,98,95
379,4,5:38.0,Loose ball foul by T. Evans (drawn by K. Durant),,98,95
