,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
395,4,2:26.0,,S. Livingston misses 2-pt jump shot from 14 ft,90,101
396,4,2:25.0,,Offensive rebound by J. Holiday,90,101
397,4,2:04.0,,H. Barnes misses 2-pt jump shot from 7 ft,90,101
398,4,2:02.0,Defensive rebound by G. Davis,,90,101
399,4,1:53.0,Shooting foul by S. Livingston (drawn by A. Rivers),,90,101
400,4,1:53.0,A. Rivers makes free throw 1 of 2,,91,101
401,4,1:53.0,A. Rivers makes free throw 2 of 2,,92,101
402,4,1:32.0,,S. Livingston makes 2-pt jump shot from 10 ft,92,103
403,4,1:19.0,Turnover by J. Hamilton (bad pass; steal by S. Livingston),,92,103
404,4,1:14.0,,L. Barbosa makes 2-pt layup from 3 ft (assist by S. Livingston),92,105
405,4,1:07.0,N. Robinson makes 3-pt jump shot from 26 ft,,95,105
406,4,1:05.0,,Personal foul by G. Davis (drawn by S. Livingston),95,105
407,4,1:05.0,,S. Livingston misses free throw 1 of 2,95,105
408,4,1:05.0,,Offensive rebound by Team,95,105
409,4,1:05.0,,S. Livingston makes free throw 2 of 2,95,106
410,4,1:05.0,LA Clippers full timeout,,95,106
411,4,1:00.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by C. Wilcox),,98,106
412,4,0:37.0,,H. Barnes misses 2-pt jump shot from 8 ft,98,106
413,4,0:34.0,,Offensive rebound by D. Lee,98,106
414,4,0:17.0,,Turnover by L. Barbosa (lost ball; steal by A. Rivers),98,106
415,4,0:10.0,Turnover by J. Hamilton (bad pass; steal by S. Livingston),,98,106
