,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
84,1,2:11.0,,Defensive rebound by S. Curry,18,21
85,1,1:57.0,,Turnover by A. Iguodala (bad pass; steal by B. Wright),18,21
86,1,1:51.0,B. Wright makes 2-pt dunk at rim,,20,21
87,1,1:34.0,,S. Curry makes 2-pt jump shot from 10 ft,20,23
88,1,1:23.0,T. Warren misses 2-pt jump shot from 13 ft,,20,23
89,1,1:22.0,,Defensive rebound by L. Barbosa,20,23
90,1,1:15.0,,M. Speights misses 2-pt jump shot from 18 ft,20,23
91,1,1:12.0,Defensive rebound by T. Warren,,20,23
92,1,1:01.0,B. Wright makes 2-pt dunk at rim (assist by T. Warren),,22,23
93,1,0:51.0,,D. Lee makes 2-pt hook shot from 9 ft (assist by S. Curry),22,25
94,1,0:32.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,22,25
95,1,0:31.0,,Defensive rebound by S. Curry,22,25
96,1,0:08.0,,M. Speights makes 2-pt hook shot from 3 ft (assist by L. Barbosa),22,27
97,1,0:00.0,M. Morris misses 3-pt jump shot from 25 ft,,22,27
98,1,0:00.0,Offensive rebound by Team,,22,27
99,2,11:41.0,Personal foul by L. Barbosa (drawn by R. Bullock),,22,27
100,2,11:36.0,A. Goodwin misses 2-pt layup from 2 ft,,22,27
101,2,11:35.0,,Defensive rebound by J. McAdoo,22,27
102,2,11:18.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by S. Livingston),22,29
103,2,10:58.0,E. Barron misses 2-pt jump shot from 9 ft,,22,29
104,2,10:56.0,,Defensive rebound by S. Livingston,22,29
105,2,10:47.0,,Shooting foul by A. Goodwin (drawn by S. Livingston),22,29
106,2,10:47.0,,S. Livingston makes free throw 1 of 2,22,30
107,2,10:47.0,,S. Livingston misses free throw 2 of 2,22,30
108,2,10:45.0,Defensive rebound by E. Barron,,22,30
109,2,10:36.0,M. Morris misses 3-pt jump shot from 26 ft,,22,30
110,2,10:34.0,,Defensive rebound by J. McAdoo,22,30
111,2,10:19.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Livingston),22,32
112,2,9:57.0,M. Morris misses 2-pt layup from 1 ft,,22,32
113,2,9:56.0,,Defensive rebound by J. McAdoo,22,32
114,2,9:53.0,,Turnover by A. Iguodala (bad pass),22,32
115,2,9:41.0,Shooting foul by J. McAdoo (drawn by E. Barron),,22,32
116,2,9:41.0,E. Barron misses free throw 1 of 2,,22,32
117,2,9:41.0,Offensive rebound by Team,,22,32
118,2,9:41.0,E. Barron misses free throw 2 of 2,,22,32
119,2,9:40.0,,Defensive rebound by M. Speights,22,32
120,2,9:26.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by A. Iguodala),22,34
121,2,9:14.0,R. Bullock misses 2-pt layup at rim (block by J. McAdoo),,22,34
122,2,9:13.0,,Defensive rebound by A. Iguodala,22,34
123,2,9:05.0,,J. McAdoo makes 2-pt jump shot from 6 ft (assist by A. Iguodala),22,36
124,2,9:05.0,,Shooting foul by E. Barron (drawn by J. McAdoo),22,36
125,2,9:05.0,G. Green enters the game for E. Barron,,22,36
126,2,9:05.0,,J. McAdoo misses free throw 1 of 1,22,36
127,2,9:03.0,Defensive rebound by M. Morris,,22,36
128,2,8:50.0,M. Morris misses 2-pt jump shot from 3 ft,,22,36
129,2,8:50.0,Offensive rebound by Team,,22,36
130,2,8:50.0,Personal foul by L. Barbosa (drawn by R. Bullock),,22,36
131,2,8:50.0,Official timeout,,22,36
132,2,8:50.0,,K. Thompson enters the game for L. Barbosa,22,36
133,2,8:50.0,R. Bullock makes free throw 1 of 2,,23,36
134,2,8:50.0,R. Bullock misses free throw 2 of 2,,23,36
135,2,8:49.0,,Defensive rebound by M. Speights,23,36
136,2,8:32.0,,M. Speights misses 2-pt jump shot from 11 ft,23,36
137,2,8:31.0,Defensive rebound by M. Morris,,23,36
138,2,8:18.0,Shooting foul by M. Speights (drawn by M. Morris),,23,36
139,2,8:18.0,M. Morris makes 2-pt layup from 2 ft,,25,36
140,2,8:18.0,M. Morris makes free throw 1 of 1,,26,36
141,2,8:06.0,,S. Livingston makes 2-pt jump shot from 8 ft,26,38
142,2,8:06.0,,Shooting foul by A. Goodwin (drawn by S. Livingston),26,38
143,2,8:06.0,,S. Livingston makes free throw 1 of 1,26,39
144,2,7:47.0,A. Goodwin misses 2-pt jump shot from 15 ft,,26,39
145,2,7:46.0,,Defensive rebound by J. McAdoo,26,39
146,2,7:40.0,,A. Iguodala misses 2-pt jump shot from 17 ft,26,39
147,2,7:37.0,Defensive rebound by R. Bullock,,26,39
148,2,7:30.0,G. Green misses 3-pt jump shot from 23 ft,,26,39
149,2,7:29.0,Offensive rebound by M. Morris,,26,39
150,2,7:29.0,M. Morris makes 2-pt layup from 1 ft,,28,39
151,2,7:08.0,,K. Thompson misses 2-pt jump shot from 18 ft,28,39
152,2,7:07.0,Defensive rebound by M. Morris,,28,39
153,2,6:59.0,G. Green misses 3-pt jump shot from 25 ft,,28,39
154,2,6:57.0,,Defensive rebound by M. Speights,28,39
155,2,6:55.0,,Turnover by M. Speights (bad pass),28,39
156,2,6:55.0,,H. Barnes enters the game for M. Speights,28,39
157,2,6:55.0,P. Tucker enters the game for M. Morris,,28,39
158,2,6:55.0,E. Bledsoe enters the game for A. Goodwin,,28,39
159,2,6:45.0,M. Morris misses 2-pt jump shot from 11 ft,,28,39
160,2,6:44.0,Offensive rebound by P. Tucker,,28,39
161,2,6:40.0,Personal foul by H. Barnes (drawn by P. Tucker),,28,39
162,2,6:40.0,P. Tucker makes free throw 1 of 2,,29,39
163,2,6:40.0,P. Tucker misses free throw 2 of 2,,29,39
164,2,6:39.0,,Defensive rebound by J. McAdoo,29,39
165,2,6:23.0,,A. Iguodala misses 3-pt jump shot from 26 ft,29,39
166,2,6:22.0,Defensive rebound by E. Bledsoe,,29,39
167,2,6:20.0,G. Green misses 2-pt layup from 2 ft (block by A. Iguodala),,29,39
168,2,6:19.0,Offensive rebound by Team,,29,39
169,2,6:14.0,Turnover by E. Bledsoe (bad pass; steal by A. Iguodala),,29,39
170,2,6:11.0,,Personal foul by E. Bledsoe (drawn by A. Iguodala),29,39
171,2,6:06.0,,Shooting foul by M. Morris (drawn by J. McAdoo),29,39
172,2,6:06.0,,J. McAdoo makes free throw 1 of 2,29,40
173,2,6:06.0,,J. McAdoo misses free throw 2 of 2,29,40
174,2,6:04.0,Defensive rebound by G. Green,,29,40
175,2,5:48.0,E. Bledsoe makes 2-pt jump shot from 3 ft,,31,40
176,2,5:48.0,Shooting foul by J. McAdoo (drawn by E. Bledsoe),,31,40
177,2,5:48.0,,Golden State full timeout,31,40
178,2,5:48.0,,S. Curry enters the game for A. Iguodala,31,40
179,2,5:48.0,E. Bledsoe makes free throw 1 of 1,,32,40
180,2,5:32.0,,S. Livingston makes 2-pt jump shot from 15 ft (assist by H. Barnes),32,42
181,2,5:18.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,34,42
182,2,5:03.0,,J. McAdoo misses 2-pt dunk at rim,34,42
183,2,5:02.0,,Offensive rebound by J. McAdoo,34,42
184,2,5:01.0,,J. McAdoo misses 2-pt layup from 1 ft,34,42
185,2,4:59.0,Defensive rebound by P. Tucker,,34,42
186,2,4:55.0,M. Morris misses 2-pt layup from 1 ft,,34,42
187,2,4:54.0,,Defensive rebound by K. Thompson,34,42
188,2,4:33.0,,S. Curry misses 2-pt jump shot from 19 ft,34,42
189,2,4:32.0,Defensive rebound by G. Green,,34,42
190,2,4:08.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,34,42
191,2,4:07.0,,Defensive rebound by S. Curry,34,42
192,2,4:00.0,,K. Thompson misses 3-pt jump shot from 26 ft,34,42
193,2,3:59.0,Defensive rebound by E. Bledsoe,,34,42
194,2,3:51.0,G. Green makes 2-pt layup from 1 ft,,36,42
195,2,3:24.0,,K. Thompson makes 2-pt layup from 1 ft,36,44
196,2,3:05.0,P. Tucker misses 2-pt layup from 3 ft,,36,44
197,2,3:05.0,Offensive rebound by Team,,36,44
198,2,3:05.0,B. Wright enters the game for M. Morris,,36,44
199,2,3:05.0,,F. Ezeli enters the game for J. McAdoo,36,44
200,2,3:02.0,G. Green misses 3-pt jump shot from 23 ft,,36,44
201,2,3:01.0,Offensive rebound by B. Wright,,36,44
202,2,2:56.0,R. Bullock misses 3-pt jump shot from 26 ft,,36,44
203,2,2:55.0,,Defensive rebound by F. Ezeli,36,44
204,2,2:46.0,,K. Thompson makes 2-pt jump shot from 16 ft,36,46
205,2,2:43.0,Phoenix full timeout,,36,46
206,2,2:43.0,T. Warren enters the game for R. Bullock,,36,46
207,2,2:43.0,,J. Holiday enters the game for S. Livingston,36,46
208,2,2:29.0,G. Green makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,39,46
209,2,2:12.0,,F. Ezeli misses 2-pt dunk at rim,39,46
210,2,2:10.0,Defensive rebound by B. Wright,,39,46
211,2,2:04.0,G. Green makes 2-pt jump shot from 13 ft,,41,46
212,2,1:47.0,,S. Curry misses 2-pt jump shot from 10 ft,41,46
213,2,1:46.0,Defensive rebound by T. Warren,,41,46
214,2,1:40.0,Turnover by E. Bledsoe (lost ball; steal by J. Holiday),,41,46
215,2,1:33.0,,J. Holiday makes 2-pt dunk at rim (assist by K. Thompson),41,48
216,2,1:13.0,B. Wright misses 2-pt layup from 2 ft,,41,48
217,2,1:13.0,,Defensive rebound by Team,41,48
218,2,1:00.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),41,51
219,2,0:51.0,Personal foul by S. Curry (drawn by B. Wright),,41,51
220,2,0:51.0,B. Wright makes free throw 1 of 2,,42,51
221,2,0:51.0,B. Wright makes free throw 2 of 2,,43,51
222,2,0:40.0,,S. Curry makes 2-pt layup from 1 ft,43,53
223,2,0:32.0,Shooting foul by F. Ezeli (drawn by B. Wright),,43,53
224,2,0:32.0,B. Wright misses free throw 1 of 2,,43,53
225,2,0:32.0,Offensive rebound by Team,,43,53
226,2,0:32.0,B. Wright makes free throw 2 of 2,,44,53
227,2,0:12.0,,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),44,55
228,3,11:46.0,M. Morris makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,47,55
229,3,11:36.0,,K. Thompson misses 3-pt jump shot from 26 ft,47,55
230,3,11:35.0,Defensive rebound by M. Morris,,47,55
231,3,11:21.0,M. Morris makes 2-pt hook shot from 10 ft (assist by M. Morris),,49,55
232,3,10:58.0,,H. Barnes misses 3-pt jump shot from 25 ft,49,55
233,3,10:57.0,Defensive rebound by B. Wright,,49,55
234,3,10:36.0,Turnover by P. Tucker (bad pass),,49,55
235,3,10:22.0,,D. Lee misses 2-pt hook shot from 8 ft,49,55
236,3,10:21.0,Defensive rebound by E. Bledsoe,,49,55
237,3,10:12.0,B. Wright makes 2-pt jump shot from 9 ft (assist by E. Bledsoe),,51,55
238,3,9:59.0,,S. Curry makes 2-pt jump shot from 14 ft,51,57
239,3,9:44.0,E. Bledsoe misses 2-pt jump shot from 22 ft,,51,57
240,3,9:43.0,Offensive rebound by B. Wright,,51,57
241,3,9:33.0,B. Wright makes 2-pt hook shot from 1 ft,,53,57
242,3,9:20.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Bogut),53,60
243,3,9:10.0,Personal foul by D. Lee (drawn by M. Morris),,53,60
244,3,8:54.0,M. Morris makes 2-pt jump shot from 14 ft,,55,60
245,3,8:39.0,,S. Curry misses 2-pt jump shot from 16 ft,55,60
246,3,8:38.0,,Offensive rebound by D. Lee,55,60
247,3,8:29.0,,Turnover by S. Curry (bad pass; steal by P. Tucker),55,60
248,3,8:26.0,Shooting foul by H. Barnes (drawn by P. Tucker),,55,60
249,3,8:26.0,P. Tucker makes free throw 1 of 2,,56,60
250,3,8:26.0,P. Tucker makes free throw 2 of 2,,57,60
251,3,8:15.0,,Turnover by A. Bogut (bad pass; steal by B. Wright),57,60
252,3,8:11.0,Shooting foul by S. Curry (drawn by P. Tucker),,57,60
253,3,8:11.0,P. Tucker makes free throw 1 of 2,,58,60
254,3,8:11.0,P. Tucker makes free throw 2 of 2,,59,60
255,3,7:54.0,,H. Barnes misses 2-pt hook shot from 7 ft,59,60
256,3,7:53.0,,Offensive rebound by A. Bogut,59,60
257,3,7:53.0,,A. Bogut makes 2-pt tip-in from 1 ft,59,62
258,3,7:27.0,M. Morris misses 2-pt jump shot from 13 ft,,59,62
259,3,7:26.0,,Defensive rebound by K. Thompson,59,62
260,3,7:16.0,,D. Lee misses 2-pt jump shot from 3 ft,59,62
261,3,7:15.0,Defensive rebound by E. Bledsoe,,59,62
262,3,7:02.0,E. Bledsoe misses 2-pt jump shot from 3 ft (block by K. Thompson),,59,62
263,3,7:00.0,,Defensive rebound by H. Barnes,59,62
264,3,6:57.0,,S. Curry makes 2-pt jump shot from 21 ft (assist by H. Barnes),59,64
265,3,6:48.0,Phoenix full timeout,,59,64
266,3,6:48.0,J. McNeal enters the game for M. Morris,,59,64
267,3,6:48.0,T. Warren enters the game for E. Bledsoe,,59,64
268,3,6:34.0,B. Wright misses 2-pt hook shot from 8 ft,,59,64
269,3,6:33.0,,Defensive rebound by D. Lee,59,64
270,3,6:24.0,,D. Lee misses 2-pt jump shot from 8 ft,59,64
271,3,6:23.0,Defensive rebound by P. Tucker,,59,64
272,3,6:06.0,J. McNeal makes 2-pt jump shot from 11 ft (assist by M. Morris),,61,64
273,3,5:57.0,,Personal foul by J. McNeal (drawn by S. Curry),61,64
274,3,5:46.0,,A. Bogut misses 2-pt hook shot from 6 ft,61,64
275,3,5:45.0,Defensive rebound by T. Warren,,61,64
276,3,5:27.0,M. Morris misses 2-pt jump shot from 10 ft,,61,64
277,3,5:26.0,,Defensive rebound by S. Curry,61,64
278,3,5:22.0,,K. Thompson misses 3-pt jump shot from 26 ft,61,64
279,3,5:21.0,Defensive rebound by M. Morris,,61,64
280,3,5:02.0,P. Tucker makes 2-pt hook shot from 7 ft (assist by M. Morris),,63,64
281,3,4:52.0,,Shooting foul by J. McNeal (drawn by S. Curry),63,64
282,3,4:52.0,,S. Curry makes free throw 1 of 2,63,65
283,3,4:52.0,,A. Iguodala enters the game for H. Barnes,63,65
284,3,4:52.0,,J. McAdoo enters the game for D. Lee,63,65
285,3,4:52.0,,S. Curry makes free throw 2 of 2,63,66
286,3,4:29.0,Turnover by B. Wright (lost ball; steal by A. Bogut),,63,66
287,3,4:14.0,,S. Curry misses 2-pt jump shot from 8 ft,63,66
288,3,4:12.0,,Offensive rebound by A. Bogut,63,66
289,3,4:12.0,,A. Bogut misses 2-pt tip-in at rim,63,66
290,3,4:10.0,Defensive rebound by M. Morris,,63,66
291,3,4:07.0,J. McNeal misses 3-pt jump shot from 25 ft,,63,66
292,3,4:06.0,,Defensive rebound by A. Iguodala,63,66
293,3,4:00.0,,Shooting foul by M. Morris (drawn by A. Iguodala),63,66
294,3,4:00.0,,A. Iguodala makes free throw 1 of 2,63,67
295,3,4:00.0,E. Bledsoe enters the game for J. McNeal,,63,67
296,3,4:00.0,M. Morris enters the game for M. Morris,,63,67
297,3,4:00.0,,L. Barbosa enters the game for K. Thompson,63,67
298,3,4:00.0,,A. Iguodala makes free throw 2 of 2,63,68
299,3,3:42.0,Personal foul by S. Curry (drawn by E. Bledsoe),,63,68
300,3,3:42.0,E. Bledsoe makes free throw 1 of 2,,64,68
301,3,3:42.0,,S. Livingston enters the game for S. Curry,64,68
302,3,3:42.0,E. Bledsoe makes free throw 2 of 2,,65,68
303,3,3:32.0,,L. Barbosa misses 3-pt jump shot from 25 ft,65,68
304,3,3:32.0,Defensive rebound by Team,,65,68
305,3,3:12.0,M. Morris makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),,67,68
306,3,3:12.0,Shooting foul by A. Iguodala (drawn by M. Morris),,67,68
307,3,3:12.0,M. Morris misses free throw 1 of 1,,67,68
308,3,3:10.0,,Defensive rebound by J. McAdoo,67,68
309,3,2:58.0,,A. Iguodala makes 2-pt jump shot from 17 ft,67,70
310,3,2:45.0,M. Morris misses 3-pt jump shot from 26 ft,,67,70
311,3,2:44.0,,Defensive rebound by S. Livingston,67,70
312,3,2:29.0,,Turnover by A. Iguodala (bad pass),67,70
313,3,2:29.0,,Golden State full timeout,67,70
314,3,2:29.0,,M. Speights enters the game for A. Bogut,67,70
315,3,2:29.0,A. Goodwin enters the game for P. Tucker,,67,70
316,3,2:18.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,67,70
317,3,2:17.0,Offensive rebound by B. Wright,,67,70
318,3,2:14.0,Turnover by M. Morris (step out of bounds),,67,70
319,3,2:05.0,,Personal foul by A. Goodwin (drawn by J. McAdoo),67,70
320,3,1:55.0,,L. Barbosa misses 3-pt jump shot from 23 ft,67,70
321,3,1:54.0,,Offensive rebound by S. Livingston,67,70
322,3,1:54.0,,S. Livingston makes 2-pt dunk at rim,67,72
323,3,1:27.0,M. Morris makes 2-pt jump shot from 16 ft,,69,72
324,3,1:17.0,,M. Speights misses 2-pt layup from 1 ft,69,72
325,3,1:16.0,Defensive rebound by B. Wright,,69,72
326,3,1:08.0,B. Wright makes 2-pt dunk at rim (assist by E. Bledsoe),,71,72
327,3,0:46.0,,L. Barbosa makes 3-pt jump shot from 24 ft (assist by A. Iguodala),71,75
328,3,0:34.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,71,75
329,3,0:32.0,,Defensive rebound by M. Speights,71,75
330,3,0:14.0,,S. Livingston misses 2-pt layup from 2 ft (block by B. Wright),71,75
331,3,0:13.0,Defensive rebound by B. Wright,,71,75
332,3,0:10.0,Turnover by B. Wright (bad pass; steal by L. Barbosa),,71,75
333,3,0:04.0,,L. Barbosa makes 2-pt layup from 1 ft,71,77
334,3,0:04.0,,Shooting foul by E. Bledsoe (drawn by L. Barbosa),71,77
335,3,0:04.0,,L. Barbosa misses free throw 1 of 1,71,77
336,3,0:03.0,Defensive rebound by M. Morris,,71,77
337,3,0:01.0,M. Morris misses 3-pt jump shot from 60 ft,,71,77
338,3,0:00.0,Offensive rebound by Team,,71,77
339,4,11:39.0,,J. McAdoo makes 2-pt dunk at rim (assist by A. Iguodala),71,79
340,4,11:16.0,E. Bledsoe makes 2-pt jump shot from 9 ft,,73,79
341,4,11:16.0,Shooting foul by J. McAdoo (drawn by E. Bledsoe),,73,79
342,4,11:16.0,E. Bledsoe makes free throw 1 of 1,,74,79
343,4,10:56.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by L. Barbosa),74,82
344,4,10:41.0,Personal foul by S. Livingston (drawn by P. Tucker),,74,82
345,4,10:41.0,M. Morris enters the game for B. Wright,,74,82
346,4,10:30.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,74,82
347,4,10:29.0,Offensive rebound by Team,,74,82
348,4,10:09.0,T. Warren makes 2-pt layup from 1 ft (assist by E. Bledsoe),,76,82
349,4,10:01.0,,M. Speights misses 2-pt jump shot from 18 ft,76,82
350,4,9:59.0,,Offensive rebound by J. McAdoo,76,82
351,4,9:54.0,,Offensive foul by M. Speights (drawn by A. Goodwin),76,82
352,4,9:54.0,,Turnover by M. Speights (offensive foul),76,82
353,4,9:54.0,,Technical foul by Team,76,82
354,4,9:54.0,E. Bledsoe misses technical free throw,,76,82
355,4,9:54.0,Offensive rebound by Team,,76,82
356,4,9:42.0,P. Tucker misses 2-pt jump shot from 13 ft,,76,82
357,4,9:41.0,,Defensive rebound by M. Speights,76,82
358,4,9:28.0,,J. McAdoo makes 2-pt layup from 2 ft (assist by S. Livingston),76,84
359,4,9:15.0,Offensive foul by M. Morris (drawn by A. Iguodala),,76,84
360,4,9:15.0,Turnover by M. Morris (offensive foul),,76,84
361,4,9:15.0,Phoenix full timeout,,76,84
362,4,9:01.0,,S. Livingston misses 2-pt jump shot from 14 ft,76,84
363,4,9:00.0,Defensive rebound by P. Tucker,,76,84
364,4,8:34.0,M. Morris makes 2-pt jump shot from 15 ft (assist by T. Warren),,78,84
365,4,8:22.0,,Personal foul by E. Bledsoe (drawn by S. Livingston),78,84
366,4,8:08.0,,S. Livingston misses 2-pt jump shot from 10 ft,78,84
367,4,8:07.0,,Offensive rebound by M. Speights,78,84
368,4,8:07.0,,M. Speights misses 2-pt tip-in from 1 ft,78,84
369,4,8:06.0,Defensive rebound by M. Morris,,78,84
370,4,7:57.0,A. Goodwin makes 2-pt layup from 1 ft (assist by E. Bledsoe),,80,84
371,4,7:39.0,,M. Speights misses 2-pt layup from 1 ft,80,84
372,4,7:38.0,Defensive rebound by Team,,80,84
373,4,7:26.0,T. Warren makes 2-pt layup from 1 ft (assist by P. Tucker),,82,84
374,4,7:26.0,,Golden State full timeout,82,84
375,4,7:26.0,,S. Curry enters the game for L. Barbosa,82,84
376,4,7:26.0,,K. Thompson enters the game for S. Livingston,82,84
377,4,7:08.0,,Turnover by A. Iguodala (bad pass; steal by A. Goodwin),82,84
378,4,7:05.0,T. Warren makes 2-pt layup from 1 ft (assist by A. Goodwin),,84,84
379,4,6:50.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by S. Curry),84,86
380,4,6:26.0,T. Warren makes 2-pt jump shot from 14 ft (assist by M. Morris),,86,86
381,4,6:11.0,,M. Speights makes 2-pt layup from 2 ft (assist by K. Thompson),86,88
382,4,5:44.0,T. Warren misses 3-pt jump shot from 26 ft,,86,88
383,4,5:43.0,,Defensive rebound by S. Curry,86,88
