,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,SACRAMENTO_ACTION,MILWAUKEE_SCORE,SACRAMENTO_SCORE
27,1,8:15.0,G. Antetokounmpo misses 2-pt jump shot from 16 ft,,4,14
28,1,8:14.0,,Defensive rebound by R. Gay,4,14
29,1,8:08.0,,Shooting foul by Z. Pachulia (drawn by D. Cousins),4,14
30,1,8:08.0,,D. Cousins makes free throw 1 of 2,4,15
31,1,8:08.0,,D. Cousins makes free throw 2 of 2,4,16
32,1,7:51.0,O. Mayo makes 2-pt jump shot from 15 ft (assist by Z. Pachulia),,6,16
33,1,7:36.0,,Turnover by D. Cousins (lost ball),6,16
34,1,7:36.0,J. Dudley enters the game for J. O'Bryant,,6,16
35,1,7:19.0,Z. Pachulia misses 2-pt jump shot from 5 ft,,6,16
36,1,7:19.0,Offensive rebound by G. Antetokounmpo,,6,16
37,1,7:07.0,B. Knight misses 2-pt jump shot from 11 ft,,6,16
38,1,7:07.0,,Defensive rebound by R. Gay,6,16
39,1,6:58.0,,D. Cousins makes 2-pt layup from 1 ft (assist by B. McLemore),6,18
40,1,6:43.0,O. Mayo misses 2-pt jump shot from 17 ft,,6,18
41,1,6:42.0,,Defensive rebound by R. Gay,6,18
42,1,6:32.0,,R. Gay misses 2-pt jump shot from 19 ft,6,18
43,1,6:31.0,Defensive rebound by O. Mayo,,6,18
44,1,6:18.0,O. Mayo makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,9,18
45,1,6:07.0,,Personal foul by G. Antetokounmpo (drawn by D. Cousins),9,18
46,1,6:07.0,,R. Hollins enters the game for D. Cousins,9,18
47,1,5:59.0,,R. Gay misses 2-pt jump shot from 8 ft,9,18
48,1,5:58.0,Defensive rebound by J. Dudley,,9,18
49,1,5:49.0,O. Mayo makes 3-pt jump shot from 24 ft,,12,18
50,1,5:27.0,,Offensive foul by B. McLemore (drawn by J. Dudley),12,18
51,1,5:27.0,,Turnover by B. McLemore (offensive foul),12,18
52,1,5:27.0,K. Middleton enters the game for Z. Pachulia,,12,18
53,1,5:27.0,,D. Williams enters the game for J. Thompson,12,18
54,1,5:16.0,K. Middleton misses 3-pt jump shot from 25 ft,,12,18
55,1,5:16.0,,Defensive rebound by B. McLemore,12,18
56,1,4:54.0,,R. Gay makes 2-pt jump shot from 13 ft,12,20
57,1,4:38.0,Shooting foul by R. Hollins (drawn by G. Antetokounmpo),,12,20
58,1,4:38.0,G. Antetokounmpo makes free throw 1 of 2,,13,20
59,1,4:38.0,J. Bayless enters the game for B. Knight,,13,20
60,1,4:38.0,G. Antetokounmpo misses free throw 2 of 2,,13,20
61,1,4:37.0,,Defensive rebound by R. Hollins,13,20
62,1,4:24.0,,D. Collison makes 2-pt layup at rim,13,22
63,1,4:08.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by J. Bayless),,15,22
64,1,3:49.0,,B. McLemore makes 2-pt jump shot from 21 ft (assist by D. Collison),15,24
65,1,3:30.0,O. Mayo misses 2-pt layup from 2 ft,,15,24
66,1,3:30.0,,Defensive rebound by Team,15,24
67,1,3:14.0,,Shooting foul by K. Middleton (drawn by D. Williams),15,24
68,1,3:14.0,,D. Williams makes free throw 1 of 2,15,25
69,1,3:14.0,,D. Williams misses free throw 2 of 2,15,25
70,1,3:13.0,Defensive rebound by Team,,15,25
71,1,3:13.0,,Loose ball foul by R. Hollins (drawn by K. Middleton),15,25
72,1,3:13.0,,C. Landry enters the game for R. Hollins,15,25
73,1,2:55.0,O. Mayo makes 3-pt jump shot from 27 ft (assist by J. Bayless),,18,25
74,1,2:31.0,,B. McLemore makes 2-pt jump shot from 19 ft (assist by R. Gay),18,27
75,1,2:13.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by O. Mayo),,21,27
76,1,2:04.0,,Offensive foul by C. Landry (drawn by K. Middleton),21,27
77,1,2:04.0,,Turnover by C. Landry (offensive foul),21,27
78,1,2:04.0,,Sacramento full timeout,21,27
79,1,2:04.0,,R. Sessions enters the game for D. Collison,21,27
80,1,1:56.0,Turnover by O. Mayo (bad pass),,21,27
81,1,1:45.0,,C. Landry makes 2-pt layup at rim (assist by R. Sessions),21,29
82,1,1:38.0,J. Bayless makes 2-pt layup at rim,,23,29
83,1,1:21.0,,D. Williams misses 2-pt jump shot from 18 ft,23,29
84,1,1:21.0,Defensive rebound by J. Bayless,,23,29
85,1,1:06.0,O. Mayo makes 2-pt jump shot from 21 ft,,25,29
86,1,0:47.0,,R. Gay misses 3-pt jump shot from 24 ft,25,29
87,1,0:46.0,Defensive rebound by J. Dudley,,25,29
88,1,0:39.0,J. Bayless misses 2-pt jump shot from 13 ft,,25,29
89,1,0:39.0,,Defensive rebound by R. Gay,25,29
90,1,0:31.0,,R. Sessions misses 2-pt layup at rim (block by J. Bayless),25,29
91,1,0:31.0,Defensive rebound by Team,,25,29
92,1,0:31.0,J. O'Bryant enters the game for G. Antetokounmpo,,25,29
93,1,0:08.0,Turnover by O. Mayo (bad pass),,25,29
94,1,0:02.0,,Personal take foul by O. Mayo (drawn by R. Gay),25,29
95,1,0:02.0,K. Marshall enters the game for O. Mayo,,25,29
96,1,0:01.0,,Turnover by R. Gay (bad pass; steal by K. Marshall),25,29
97,2,11:44.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by D. Cousins),25,32
98,2,11:21.0,Turnover by J. Bayless (bad pass),,25,32
99,2,11:00.0,,D. Collison misses 3-pt jump shot from 22 ft,25,32
100,2,11:00.0,Defensive rebound by K. Middleton,,25,32
101,2,10:53.0,B. Knight makes 3-pt jump shot from 24 ft (assist by K. Marshall),,28,32
102,2,10:27.0,,N. Stauskas misses 3-pt jump shot from 25 ft,28,32
103,2,10:22.0,Defensive rebound by J. O'Bryant,,28,32
104,2,10:15.0,K. Marshall makes 3-pt jump shot from 22 ft (assist by J. O'Bryant),,31,32
105,2,10:07.0,,Shooting foul by J. O'Bryant (drawn by D. Williams),31,32
106,2,10:07.0,,D. Williams makes free throw 1 of 2,31,33
107,2,10:07.0,Z. Pachulia enters the game for J. O'Bryant,,31,33
108,2,10:07.0,,D. Williams makes free throw 2 of 2,31,34
109,2,9:54.0,B. Knight makes 2-pt layup from 1 ft,,33,34
110,2,9:41.0,,Turnover by N. Stauskas (traveling),33,34
111,2,9:36.0,Shooting foul by D. Collison (drawn by B. Knight),,33,34
112,2,9:36.0,B. Knight makes free throw 1 of 2,,34,34
113,2,9:36.0,B. Knight misses free throw 2 of 2,,34,34
114,2,9:34.0,,Defensive rebound by D. Williams,34,34
115,2,9:18.0,,D. Cousins makes 2-pt jump shot from 10 ft,34,36
116,2,8:58.0,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by K. Marshall),,36,36
117,2,8:39.0,,Turnover by D. Williams (lost ball),36,36
118,2,8:39.0,Official timeout,,36,36
119,2,8:32.0,Turnover by B. Knight (bad pass),,36,36
120,2,8:15.0,,D. Cousins misses 2-pt jump shot from 3 ft,36,36
121,2,8:15.0,Defensive rebound by Z. Pachulia,,36,36
122,2,7:59.0,J. Bayless misses 2-pt jump shot from 4 ft,,36,36
123,2,7:59.0,,Defensive rebound by D. Cousins,36,36
124,2,7:53.0,,R. Sessions makes 2-pt layup from 1 ft (assist by D. Cousins),36,38
125,2,7:41.0,J. Bayless makes 3-pt jump shot from 26 ft (assist by K. Marshall),,39,38
126,2,7:32.0,,Shooting foul by J. Bayless (drawn by D. Cousins),39,38
127,2,7:32.0,,D. Cousins makes free throw 1 of 2,39,39
128,2,7:32.0,G. Antetokounmpo enters the game for K. Middleton,,39,39
129,2,7:32.0,,D. Cousins makes free throw 2 of 2,39,40
130,2,7:21.0,B. Knight makes 2-pt jump shot from 20 ft,,41,40
131,2,6:56.0,,D. Williams misses 3-pt jump shot from 24 ft,41,40
132,2,6:55.0,Defensive rebound by J. Bayless,,41,40
133,2,6:43.0,B. Knight misses 3-pt jump shot from 26 ft,,41,40
134,2,6:43.0,,Defensive rebound by D. Cousins,41,40
135,2,6:37.0,,Turnover by D. Cousins (bad pass),41,40
136,2,6:37.0,,R. Gay enters the game for D. Williams,41,40
137,2,6:19.0,K. Marshall makes 3-pt jump shot from 27 ft (assist by B. Knight),,44,40
138,2,6:08.0,,Shooting foul by J. Bayless (drawn by R. Sessions),44,40
139,2,6:08.0,,R. Sessions makes free throw 1 of 2,44,41
140,2,6:08.0,O. Mayo enters the game for J. Bayless,,44,41
141,2,6:08.0,,J. Thompson enters the game for D. Cousins,44,41
142,2,6:08.0,,R. Sessions makes free throw 2 of 2,44,42
143,2,6:02.0,Shooting foul by N. Stauskas (drawn by B. Knight),,44,42
144,2,6:02.0,B. Knight makes free throw 1 of 2,,45,42
145,2,6:02.0,,B. McLemore enters the game for N. Stauskas,45,42
146,2,6:02.0,B. Knight makes free throw 2 of 2,,46,42
147,2,5:42.0,,Personal foul by B. Knight (drawn by R. Sessions),46,42
148,2,5:42.0,,Sacramento full timeout,46,42
149,2,5:42.0,J. Dudley enters the game for Z. Pachulia,,46,42
150,2,5:36.0,,R. Gay makes 2-pt jump shot from 16 ft (assist by D. Collison),46,44
151,2,5:25.0,Personal foul by R. Gay (drawn by G. Antetokounmpo),,46,44
152,2,5:19.0,O. Mayo misses 3-pt jump shot from 26 ft,,46,44
153,2,5:18.0,,Defensive rebound by J. Thompson,46,44
154,2,5:08.0,,R. Sessions makes 2-pt jump shot from 4 ft (assist by D. Collison),46,46
155,2,4:57.0,Turnover by K. Marshall (bad pass; steal by R. Gay),,46,46
156,2,4:51.0,,D. Collison makes 2-pt layup at rim (assist by R. Sessions),46,48
157,2,4:32.0,B. Knight makes 3-pt jump shot from 25 ft,,49,48
158,2,4:18.0,,R. Gay misses 2-pt layup from 2 ft (block by G. Antetokounmpo),49,48
159,2,4:16.0,Defensive rebound by B. Knight,,49,48
160,2,4:13.0,O. Mayo misses 2-pt layup at rim,,49,48
161,2,4:13.0,Offensive rebound by Team,,49,48
162,2,4:13.0,,Loose ball foul by J. Thompson (drawn by G. Antetokounmpo),49,48
163,2,4:02.0,G. Antetokounmpo makes 2-pt jump shot from 4 ft,,51,48
164,2,3:44.0,,Shooting foul by J. Dudley (drawn by J. Thompson),51,48
165,2,3:44.0,,J. Thompson misses free throw 1 of 2,51,48
166,2,3:44.0,,Offensive rebound by Team,51,48
167,2,3:44.0,,J. Thompson makes free throw 2 of 2,51,49
168,2,3:34.0,Turnover by B. Knight (lost ball; steal by D. Collison),,51,49
169,2,3:22.0,,R. Sessions misses 3-pt jump shot from 27 ft,51,49
170,2,3:22.0,Defensive rebound by Team,,51,49
171,2,3:08.0,J. Dudley makes 2-pt jump shot from 18 ft,,53,49
172,2,3:08.0,Violation by Team (delay of game),,53,49
173,2,2:48.0,,Personal foul by O. Mayo (drawn by J. Thompson),53,49
174,2,2:48.0,Milwaukee full timeout,,53,49
175,2,2:48.0,,D. Cousins enters the game for R. Sessions,53,49
176,2,2:48.0,K. Middleton enters the game for O. Mayo,,53,49
177,2,2:48.0,Z. Pachulia enters the game for K. Marshall,,53,49
178,2,2:48.0,,J. Thompson misses free throw 1 of 2,53,49
179,2,2:48.0,,Offensive rebound by Team,53,49
180,2,2:48.0,,J. Thompson misses free throw 2 of 2,53,49
181,2,2:47.0,Defensive rebound by B. Knight,,53,49
182,2,2:39.0,Personal foul by B. McLemore (drawn by K. Middleton),,53,49
183,2,2:39.0,K. Middleton makes free throw 1 of 2,,54,49
184,2,2:39.0,K. Middleton misses free throw 2 of 2,,54,49
185,2,2:36.0,,Defensive rebound by D. Cousins,54,49
186,2,2:21.0,,Offensive foul by J. Thompson (drawn by K. Middleton),54,49
187,2,2:21.0,,Turnover by J. Thompson (offensive foul),54,49
188,2,2:21.0,,D. Williams enters the game for J. Thompson,54,49
189,2,2:07.0,K. Middleton misses 2-pt jump shot from 9 ft,,54,49
190,2,2:07.0,,Defensive rebound by R. Gay,54,49
191,2,1:52.0,,D. Collison makes 2-pt jump shot from 20 ft (assist by D. Cousins),54,51
192,2,1:35.0,Z. Pachulia misses 2-pt layup from 1 ft,,54,51
193,2,1:34.0,,Defensive rebound by B. McLemore,54,51
194,2,1:14.0,,R. Gay makes 3-pt jump shot from 25 ft,54,54
195,2,1:00.0,Offensive foul by Z. Pachulia (drawn by D. Collison),,54,54
196,2,1:00.0,Turnover by Z. Pachulia (offensive foul),,54,54
197,2,0:39.0,,D. Collison misses 2-pt layup from 1 ft,54,54
198,2,0:38.0,Defensive rebound by K. Middleton,,54,54
199,2,0:34.0,,Offensive charge foul by G. Antetokounmpo (drawn by D. Cousins),54,54
200,2,0:34.0,Turnover by G. Antetokounmpo (offensive foul),,54,54
201,2,0:29.0,,D. Collison misses 2-pt layup from 2 ft,54,54
202,2,0:28.0,Defensive rebound by Z. Pachulia,,54,54
203,2,0:05.0,B. Knight makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,57,54
204,2,0:04.0,,Turnover by D. Williams (bad pass; steal by G. Antetokounmpo),57,54
205,2,0:02.0,B. Knight misses 3-pt jump shot from 26 ft,,57,54
206,2,0:00.0,Offensive rebound by Team,,57,54
207,3,11:49.0,,Shooting foul by Z. Pachulia (drawn by D. Cousins),57,54
208,3,11:49.0,,D. Cousins misses free throw 1 of 2,57,54
209,3,11:49.0,,Offensive rebound by Team,57,54
210,3,11:49.0,,D. Cousins makes free throw 2 of 2,57,55
211,3,11:29.0,Turnover by G. Antetokounmpo (bad pass),,57,55
212,3,11:10.0,,Turnover by B. McLemore (bad pass),57,55
213,3,10:55.0,Turnover by G. Antetokounmpo (lost ball; steal by D. Cousins),,57,55
214,3,10:45.0,,D. Cousins makes 2-pt layup from 1 ft (assist by R. Gay),57,57
215,3,10:35.0,Shooting foul by B. McLemore (drawn by O. Mayo),,57,57
216,3,10:35.0,O. Mayo makes free throw 1 of 2,,58,57
217,3,10:35.0,O. Mayo makes free throw 2 of 2,,59,57
218,3,10:16.0,,Turnover by D. Cousins (lost ball; steal by B. Knight),59,57
219,3,10:12.0,Turnover by Z. Pachulia (bad pass),,59,57
220,3,9:51.0,,B. McLemore misses 3-pt jump shot from 25 ft,59,57
221,3,9:51.0,Defensive rebound by B. Knight,,59,57
222,3,9:40.0,J. O'Bryant makes 2-pt jump shot from 18 ft (assist by B. Knight),,61,57
223,3,9:22.0,,B. McLemore makes 2-pt layup from 1 ft (assist by D. Cousins),61,59
224,3,9:06.0,J. O'Bryant misses 2-pt jump shot from 15 ft,,61,59
225,3,9:05.0,,Defensive rebound by D. Cousins,61,59
226,3,8:54.0,,D. Cousins makes 2-pt layup from 2 ft,61,61
227,3,8:40.0,B. Knight misses 2-pt jump shot from 15 ft,,61,61
228,3,8:40.0,Offensive rebound by Team,,61,61
229,3,8:39.0,Shooting foul by D. Cousins (drawn by Z. Pachulia),,61,61
230,3,8:39.0,Z. Pachulia makes free throw 1 of 2,,62,61
231,3,8:39.0,Z. Pachulia makes free throw 2 of 2,,63,61
232,3,8:24.0,,Turnover by D. Cousins (bad pass; steal by B. Knight),63,61
233,3,8:21.0,Shooting foul by D. Collison (drawn by B. Knight),,63,61
234,3,8:21.0,B. Knight makes free throw 1 of 2,,64,61
235,3,8:21.0,B. Knight makes free throw 2 of 2,,65,61
236,3,8:06.0,,Shooting foul by G. Antetokounmpo (drawn by R. Gay),65,61
237,3,8:06.0,,R. Gay misses free throw 1 of 2,65,61
238,3,8:06.0,,Offensive rebound by Team,65,61
239,3,8:06.0,,R. Gay makes free throw 2 of 2,65,62
240,3,7:57.0,Personal foul by D. Cousins (drawn by Z. Pachulia),,65,62
241,3,7:52.0,O. Mayo misses 2-pt jump shot from 17 ft,,65,62
242,3,7:52.0,,Defensive rebound by D. Cousins,65,62
243,3,7:40.0,,R. Gay misses 2-pt jump shot from 21 ft,65,62
244,3,7:39.0,Defensive rebound by Team,,65,62
245,3,7:39.0,J. Dudley enters the game for J. O'Bryant,,65,62
246,3,7:30.0,B. Knight misses 2-pt jump shot from 19 ft,,65,62
247,3,7:29.0,,Defensive rebound by R. Gay,65,62
248,3,7:09.0,,B. McLemore makes 2-pt layup from 3 ft,65,64
249,3,6:54.0,Turnover by O. Mayo (traveling),,65,64
250,3,6:43.0,,Shooting foul by O. Mayo (drawn by B. McLemore),65,64
251,3,6:43.0,,B. McLemore makes free throw 1 of 3,65,65
252,3,6:43.0,,B. McLemore makes free throw 2 of 3,65,66
253,3,6:43.0,,B. McLemore makes free throw 3 of 3,65,67
254,3,6:16.0,Z. Pachulia misses 2-pt jump shot from 9 ft,,65,67
255,3,6:15.0,,Defensive rebound by J. Thompson,65,67
256,3,6:07.0,,Turnover by J. Thompson (offensive goaltending),65,67
257,3,6:07.0,J. Bayless enters the game for O. Mayo,,65,67
258,3,5:44.0,J. Bayless misses 2-pt layup from 2 ft,,65,67
259,3,5:44.0,Offensive rebound by Z. Pachulia,,65,67
260,3,5:44.0,Shooting foul by J. Thompson (drawn by Z. Pachulia),,65,67
261,3,5:44.0,,Sacramento full timeout,65,67
262,3,5:44.0,,D. Williams enters the game for D. Cousins,65,67
263,3,5:44.0,Z. Pachulia misses free throw 1 of 2,,65,67
264,3,5:44.0,Offensive rebound by Team,,65,67
265,3,5:44.0,Z. Pachulia misses free throw 2 of 2,,65,67
266,3,5:42.0,,Defensive rebound by J. Thompson,65,67
267,3,5:27.0,,Personal foul by J. Bayless (drawn by D. Williams),65,67
268,3,5:27.0,K. Middleton enters the game for Z. Pachulia,,65,67
269,3,5:17.0,,J. Thompson makes 2-pt jump shot from 6 ft,65,69
270,3,5:01.0,Turnover by J. Bayless (traveling),,65,69
271,3,4:44.0,,R. Gay makes 2-pt jump shot from 6 ft,65,71
272,3,4:36.0,J. Bayless makes 3-pt jump shot from 22 ft (assist by K. Middleton),,68,71
273,3,4:07.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by D. Collison),68,74
274,3,3:57.0,J. Dudley makes 2-pt jump shot from 19 ft (assist by B. Knight),,70,74
275,3,3:40.0,,J. Thompson misses 2-pt layup from 1 ft,70,74
276,3,3:40.0,Defensive rebound by G. Antetokounmpo,,70,74
277,3,3:34.0,K. Middleton misses 3-pt jump shot from 23 ft,,70,74
278,3,3:34.0,Offensive rebound by G. Antetokounmpo,,70,74
279,3,3:32.0,Personal foul by J. Thompson (drawn by G. Antetokounmpo),,70,74
280,3,3:32.0,G. Antetokounmpo makes free throw 1 of 2,,71,74
281,3,3:32.0,,R. Sessions enters the game for J. Thompson,71,74
282,3,3:32.0,,C. Landry enters the game for D. Collison,71,74
283,3,3:32.0,K. Marshall enters the game for B. Knight,,71,74
284,3,3:32.0,G. Antetokounmpo makes free throw 2 of 2,,72,74
285,3,3:10.0,,R. Sessions makes 2-pt jump shot from 9 ft (assist by B. McLemore),72,76
286,3,2:56.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft,,74,76
287,3,2:40.0,,B. McLemore makes 2-pt jump shot from 8 ft,74,78
288,3,2:15.0,K. Marshall misses 3-pt jump shot from 25 ft,,74,78
289,3,2:15.0,Offensive rebound by J. Dudley,,74,78
290,3,2:12.0,J. Dudley makes 2-pt layup at rim,,76,78
291,3,1:49.0,,Turnover by B. McLemore (bad pass; steal by K. Middleton),76,78
292,3,1:41.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,79,78
293,3,1:24.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by R. Sessions),79,81
294,3,1:03.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Marshall),,81,81
295,3,0:49.0,,R. Sessions misses 2-pt jump shot from 4 ft,81,81
296,3,0:49.0,,Offensive rebound by R. Sessions,81,81
297,3,0:45.0,,R. Sessions misses 2-pt layup at rim,81,81
298,3,0:43.0,,Offensive rebound by R. Sessions,81,81
299,3,0:41.0,,R. Sessions misses 2-pt jump shot from 4 ft,81,81
300,3,0:34.0,,Offensive rebound by R. Sessions,81,81
301,3,0:34.0,,Turnover by R. Sessions (bad pass),81,81
302,3,0:34.0,Milwaukee full timeout,,81,81
303,3,0:34.0,,N. Stauskas enters the game for R. Gay,81,81
304,3,0:25.0,K. Marshall misses 2-pt jump shot from 4 ft,,81,81
305,3,0:24.0,,Defensive rebound by D. Williams,81,81
306,3,0:01.0,,D. Williams misses 3-pt jump shot from 25 ft,81,81
307,3,0:01.0,Defensive rebound by J. Dudley,,81,81
308,4,11:48.0,J. Bayless misses 3-pt jump shot from 26 ft,,81,81
309,4,11:47.0,,Defensive rebound by D. Cousins,81,81
310,4,11:37.0,,Shooting foul by Z. Pachulia (drawn by D. Cousins),81,81
311,4,11:37.0,,D. Cousins makes free throw 1 of 2,81,82
312,4,11:37.0,,C. Landry enters the game for D. Williams,81,82
313,4,11:37.0,,D. Cousins makes free throw 2 of 2,81,83
314,4,11:25.0,J. Dudley makes 2-pt jump shot from 19 ft (assist by K. Marshall),,83,83
315,4,11:06.0,,D. Cousins misses 2-pt jump shot from 19 ft,83,83
316,4,11:06.0,,Offensive rebound by Team,83,83
317,4,11:06.0,Loose ball foul by J. Dudley (drawn by C. Landry),,83,83
318,4,10:59.0,,R. Sessions misses 2-pt jump shot from 17 ft,83,83
319,4,10:58.0,Defensive rebound by O. Mayo,,83,83
320,4,10:54.0,O. Mayo misses 2-pt layup from 1 ft,,83,83
321,4,10:54.0,,Defensive rebound by Team,83,83
322,4,10:54.0,Loose ball foul by O. Mayo (drawn by R. Sessions),,83,83
323,4,10:35.0,,Turnover by C. Landry (3 sec),83,83
324,4,10:25.0,J. Bayless makes 2-pt layup from 2 ft (assist by K. Marshall),,85,83
325,4,10:17.0,,Personal foul by Z. Pachulia (drawn by D. Cousins),85,83
326,4,10:17.0,J. O'Bryant enters the game for Z. Pachulia,,85,83
327,4,10:07.0,,Turnover by D. Cousins (bad pass; steal by J. Dudley),85,83
328,4,10:02.0,K. Marshall makes 2-pt layup from 1 ft (assist by J. Dudley),,87,83
329,4,9:47.0,,Shooting foul by O. Mayo (drawn by R. Sessions),87,83
330,4,9:47.0,,R. Sessions makes free throw 1 of 2,87,84
331,4,9:47.0,B. Knight enters the game for O. Mayo,,87,84
332,4,9:47.0,,D. Collison enters the game for N. Stauskas,87,84
333,4,9:47.0,,R. Sessions misses free throw 2 of 2,87,84
334,4,9:45.0,Defensive rebound by J. Bayless,,87,84
335,4,9:32.0,J. Dudley misses 2-pt jump shot from 6 ft,,87,84
336,4,9:32.0,,Defensive rebound by D. Cousins,87,84
337,4,9:16.0,Offensive charge foul by D. Cousins (drawn by J. O'Bryant),,87,84
338,4,9:16.0,,Turnover by D. Cousins (offensive foul),87,84
339,4,9:16.0,,R. Gay enters the game for B. McLemore,87,84
340,4,9:05.0,Shooting foul by C. Landry (drawn by J. O'Bryant),,87,84
341,4,9:05.0,J. O'Bryant makes free throw 1 of 2,,88,84
342,4,9:05.0,J. O'Bryant makes free throw 2 of 2,,89,84
343,4,8:49.0,,D. Collison misses 3-pt jump shot from 25 ft,89,84
344,4,8:48.0,Defensive rebound by B. Knight,,89,84
345,4,8:40.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by B. Knight),,92,84
346,4,8:35.0,,Sacramento full timeout,92,84
347,4,8:35.0,,B. McLemore enters the game for C. Landry,92,84
348,4,8:26.0,,D. Cousins makes 2-pt hook shot from 1 ft (assist by R. Sessions),92,86
349,4,8:13.0,J. O'Bryant makes 2-pt jump shot from 18 ft (assist by J. Bayless),,94,86
350,4,7:54.0,,B. McLemore misses 2-pt jump shot from 3 ft,94,86
351,4,7:53.0,,Offensive rebound by D. Cousins,94,86
352,4,7:53.0,,Shooting foul by J. O'Bryant (drawn by D. Cousins),94,86
353,4,7:53.0,,D. Cousins makes free throw 1 of 2,94,87
354,4,7:53.0,,D. Cousins makes free throw 2 of 2,94,88
355,4,7:34.0,Shooting foul by D. Collison (drawn by J. Dudley),,94,88
356,4,7:34.0,J. Dudley makes free throw 1 of 2,,95,88
357,4,7:34.0,J. Dudley makes free throw 2 of 2,,96,88
358,4,7:19.0,,Personal foul by K. Marshall (drawn by D. Cousins),96,88
359,4,7:19.0,,D. Cousins misses free throw 1 of 2,96,88
360,4,7:19.0,,Offensive rebound by Team,96,88
361,4,7:19.0,,D. Cousins makes free throw 2 of 2,96,89
362,4,7:10.0,Shooting foul by B. McLemore (drawn by J. Bayless),,96,89
363,4,7:10.0,J. Bayless makes free throw 1 of 2,,97,89
364,4,7:10.0,J. Bayless makes free throw 2 of 2,,98,89
365,4,6:58.0,,R. Gay makes 2-pt jump shot from 19 ft (assist by R. Sessions),98,91
366,4,6:41.0,,Violation by D. Cousins (def goaltending),98,91
367,4,6:41.0,J. Dudley makes 2-pt layup from 2 ft (assist by J. Bayless),,100,91
368,4,6:41.0,Shooting foul by R. Gay (drawn by J. Dudley),,100,91
369,4,6:41.0,,Violation by Team (delay of game),100,91
370,4,6:41.0,J. Dudley makes free throw 1 of 1,,101,91
371,4,6:24.0,,R. Gay makes 2-pt dunk at rim,101,93
372,4,5:59.0,B. Knight misses 3-pt jump shot from 25 ft,,101,93
373,4,5:59.0,,Defensive rebound by D. Cousins,101,93
374,4,5:56.0,,Turnover by D. Collison (lost ball),101,93
375,4,5:56.0,Official timeout,,101,93
376,4,5:56.0,G. Antetokounmpo enters the game for K. Marshall,,101,93
377,4,5:36.0,Turnover by J. O'Bryant (bad pass; steal by D. Collison),,101,93
378,4,5:26.0,,R. Gay makes 2-pt layup from 1 ft,101,95
379,4,5:05.0,J. Bayless makes 2-pt jump shot from 20 ft,,103,95
380,4,4:47.0,,Turnover by R. Sessions (bad pass),103,95
