,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
27,1,8:40.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,11,4
28,1,8:23.0,,Turnover by J. Lin (bad pass),11,4
29,1,8:22.0,Turnover by M. Barnes (bad pass; steal by W. Johnson),,11,4
30,1,8:09.0,,C. Boozer makes 2-pt jump shot from 14 ft (assist by J. Lin),11,6
31,1,8:05.0,Personal block foul by W. Johnson (drawn by M. Barnes),,11,6
32,1,7:56.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),,13,6
33,1,7:44.0,,Turnover by C. Boozer (traveling),13,6
34,1,7:32.0,C. Paul misses 3-pt jump shot from 27 ft,,13,6
35,1,7:31.0,,Defensive rebound by J. Lin,13,6
36,1,7:21.0,,K. Bryant makes 2-pt dunk at rim,13,8
37,1,7:02.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,15,8
38,1,6:47.0,,Shooting foul by D. Jordan (drawn by J. Hill),15,8
39,1,6:47.0,,J. Hill makes free throw 1 of 2,15,9
40,1,6:47.0,,J. Hill makes free throw 2 of 2,15,10
41,1,6:36.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,18,10
42,1,6:21.0,,J. Hill misses 2-pt jump shot from 18 ft,18,10
43,1,6:20.0,Defensive rebound by Team,,18,10
44,1,6:09.0,Shooting foul by J. Lin (drawn by J. Redick),,18,10
45,1,6:09.0,J. Redick makes free throw 1 of 2,,19,10
46,1,6:09.0,J. Redick makes free throw 2 of 2,,20,10
47,1,6:05.0,,LA Lakers full timeout,20,10
48,1,5:53.0,,K. Bryant makes 2-pt jump shot from 19 ft,20,12
49,1,5:36.0,J. Redick makes 2-pt layup from 1 ft (assist by C. Paul),,22,12
50,1,5:26.0,,W. Johnson misses 2-pt jump shot from 19 ft,22,12
51,1,5:25.0,Defensive rebound by B. Griffin,,22,12
52,1,5:08.0,B. Griffin misses 2-pt jump shot from 20 ft,,22,12
53,1,5:07.0,,Defensive rebound by K. Bryant,22,12
54,1,4:58.0,,C. Boozer misses 2-pt jump shot from 17 ft,22,12
55,1,4:57.0,Defensive rebound by D. Jordan,,22,12
56,1,4:44.0,,E. Davis enters the game for C. Boozer,22,12
57,1,4:34.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by C. Paul),,25,12
58,1,4:19.0,,Personal foul by M. Barnes (drawn by K. Bryant),25,12
59,1,4:19.0,C. Douglas-Roberts enters the game for M. Barnes,,25,12
60,1,4:04.0,,J. Lin misses 2-pt layup from 2 ft,25,12
61,1,4:02.0,,Offensive rebound by E. Davis,25,12
62,1,4:02.0,,E. Davis misses 2-pt tip-in from 1 ft,25,12
63,1,4:01.0,Defensive rebound by D. Jordan,,25,12
64,1,3:51.0,B. Griffin makes 2-pt hook shot at rim,,27,12
65,1,3:29.0,,J. Hill makes 2-pt layup from 1 ft (assist by K. Bryant),27,14
66,1,3:18.0,Turnover by J. Redick (bad pass; steal by J. Lin),,27,14
67,1,3:14.0,,J. Lin makes 2-pt layup from 1 ft,27,16
68,1,3:05.0,Personal foul by K. Bryant (drawn by C. Paul),,27,16
69,1,3:05.0,J. Crawford enters the game for J. Redick,,27,16
70,1,3:05.0,,W. Ellington enters the game for K. Bryant,27,16
71,1,3:05.0,LA Clippers full timeout,,27,16
72,1,2:52.0,J. Crawford misses 3-pt jump shot from 24 ft,,27,16
73,1,2:51.0,,Defensive rebound by J. Hill,27,16
74,1,2:28.0,,J. Lin makes 2-pt jump shot from 10 ft,27,18
75,1,2:20.0,C. Paul misses 2-pt jump shot from 11 ft,,27,18
76,1,2:16.0,,Defensive rebound by E. Davis,27,18
77,1,2:10.0,,J. Hill makes 2-pt jump shot from 17 ft (assist by J. Lin),27,20
78,1,1:47.0,C. Douglas-Roberts misses 3-pt jump shot from 23 ft,,27,20
79,1,1:46.0,,Defensive rebound by J. Lin,27,20
80,1,1:39.0,,J. Lin misses 2-pt layup from 1 ft (block by D. Jordan),27,20
81,1,1:37.0,Defensive rebound by C. Paul,,27,20
82,1,1:19.0,C. Paul makes 3-pt jump shot from 23 ft (assist by J. Crawford),,30,20
83,1,1:01.0,,J. Hill misses 2-pt jump shot from 19 ft,30,20
84,1,1:00.0,Defensive rebound by C. Douglas-Roberts,,30,20
85,1,0:51.0,B. Griffin misses 2-pt jump shot from 19 ft,,30,20
86,1,0:50.0,Offensive rebound by D. Jordan,,30,20
87,1,0:49.0,Shooting foul by J. Hill (drawn by D. Jordan),,30,20
88,1,0:49.0,D. Jordan misses free throw 1 of 2,,30,20
89,1,0:49.0,Offensive rebound by Team,,30,20
90,1,0:49.0,,R. Price enters the game for J. Lin,30,20
91,1,0:49.0,,R. Sacre enters the game for J. Hill,30,20
92,1,0:49.0,J. Farmar enters the game for C. Paul,,30,20
93,1,0:49.0,D. Jordan makes free throw 2 of 2,,31,20
94,1,0:27.0,,E. Davis makes 2-pt jump shot from 3 ft (assist by R. Price),31,22
95,1,0:03.0,Turnover by Team (shot clock),,31,22
96,1,0:03.0,S. Hawes enters the game for D. Jordan,,31,22
97,1,0:00.0,,W. Johnson misses 3-pt jump shot from 24 ft,31,22
98,1,0:00.0,,Offensive rebound by Team,31,22
99,2,11:47.0,S. Hawes makes 2-pt layup from 1 ft (assist by J. Crawford),,33,22
100,2,11:34.0,,Personal foul by J. Crawford (drawn by W. Ellington),33,22
101,2,11:27.0,,R. Sacre makes 2-pt jump shot from 16 ft (assist by R. Price),33,24
102,2,11:09.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by J. Crawford),,36,24
103,2,10:44.0,,R. Price misses 3-pt jump shot from 25 ft,36,24
104,2,10:43.0,Defensive rebound by S. Hawes,,36,24
105,2,10:35.0,S. Hawes misses 3-pt jump shot from 28 ft,,36,24
106,2,10:34.0,,Defensive rebound by R. Price,36,24
107,2,10:28.0,,R. Price makes 2-pt layup from 2 ft,36,26
108,2,10:15.0,C. Douglas-Roberts misses 3-pt jump shot from 23 ft,,36,26
109,2,10:14.0,,Defensive rebound by E. Davis,36,26
110,2,10:08.0,,Shooting foul by H. Türkoğlu (drawn by R. Sacre),36,26
111,2,10:08.0,LA Clippers full timeout,,36,26
112,2,10:08.0,,R. Sacre makes free throw 1 of 2,36,27
113,2,10:08.0,,R. Sacre makes free throw 2 of 2,36,28
114,2,9:55.0,J. Crawford makes 2-pt jump shot from 20 ft,,38,28
115,2,9:55.0,Shooting foul by W. Ellington (drawn by J. Crawford),,38,28
116,2,9:55.0,J. Crawford makes free throw 1 of 1,,39,28
117,2,9:41.0,,Shooting foul by C. Douglas-Roberts (drawn by X. Henry),39,28
118,2,9:41.0,,X. Henry misses free throw 1 of 2,39,28
119,2,9:41.0,,Offensive rebound by Team,39,28
120,2,9:41.0,,X. Henry makes free throw 2 of 2,39,29
121,2,9:25.0,J. Crawford misses 3-pt jump shot from 24 ft,,39,29
122,2,9:23.0,,Defensive rebound by R. Price,39,29
123,2,9:16.0,,W. Ellington misses 3-pt jump shot from 25 ft,39,29
124,2,9:15.0,Defensive rebound by H. Türkoğlu,,39,29
125,2,9:02.0,J. Crawford makes 2-pt jump shot from 19 ft (assist by H. Türkoğlu),,41,29
126,2,8:45.0,,Personal foul by H. Türkoğlu (drawn by E. Davis),41,29
127,2,8:45.0,Official timeout,,41,29
128,2,8:45.0,,K. Bryant enters the game for W. Ellington,41,29
129,2,8:32.0,,R. Price makes 2-pt jump shot from 18 ft,41,31
130,2,8:17.0,J. Crawford misses 3-pt jump shot from 22 ft,,41,31
131,2,8:15.0,,Defensive rebound by K. Bryant,41,31
132,2,8:09.0,,K. Bryant misses 3-pt jump shot from 25 ft,41,31
133,2,8:07.0,Defensive rebound by J. Farmar,,41,31
134,2,8:01.0,H. Türkoğlu makes 3-pt jump shot from 26 ft (assist by J. Farmar),,44,31
135,2,7:47.0,,Personal foul by C. Douglas-Roberts (drawn by K. Bryant),44,31
136,2,7:47.0,,K. Bryant makes free throw 1 of 2,44,32
137,2,7:47.0,,C. Boozer enters the game for E. Davis,44,32
138,2,7:47.0,D. Jordan enters the game for H. Türkoğlu,,44,32
139,2,7:47.0,,K. Bryant makes free throw 2 of 2,44,33
140,2,7:25.0,J. Farmar misses 3-pt jump shot from 26 ft,,44,33
141,2,7:24.0,,Defensive rebound by R. Sacre,44,33
142,2,7:15.0,,R. Price makes 2-pt jump shot from 19 ft,44,35
143,2,6:58.0,C. Douglas-Roberts misses 3-pt jump shot from 25 ft,,44,35
144,2,6:57.0,,Defensive rebound by R. Price,44,35
145,2,6:52.0,,Shooting foul by C. Douglas-Roberts (drawn by X. Henry),44,35
146,2,6:52.0,,X. Henry makes free throw 1 of 2,44,36
147,2,6:52.0,C. Paul enters the game for J. Farmar,,44,36
148,2,6:52.0,B. Griffin enters the game for C. Douglas-Roberts,,44,36
149,2,6:52.0,M. Barnes enters the game for S. Hawes,,44,36
150,2,6:52.0,,J. Hill enters the game for R. Sacre,44,36
151,2,6:52.0,,X. Henry misses free throw 2 of 2,44,36
152,2,6:51.0,Defensive rebound by B. Griffin,,44,36
153,2,6:42.0,Personal foul by C. Boozer (drawn by B. Griffin),,44,36
154,2,6:42.0,,W. Johnson enters the game for X. Henry,44,36
155,2,6:42.0,J. Redick enters the game for J. Crawford,,44,36
156,2,6:39.0,Turnover by D. Jordan (bad pass),,44,36
157,2,6:28.0,,Turnover by K. Bryant (traveling),44,36
158,2,6:28.0,,J. Lin enters the game for R. Price,44,36
159,2,6:09.0,B. Griffin misses 2-pt layup from 2 ft (block by C. Boozer),,44,36
160,2,6:07.0,,Defensive rebound by W. Johnson,44,36
161,2,6:03.0,,Turnover by W. Johnson (lost ball; steal by J. Redick),44,36
162,2,6:00.0,Turnover by B. Griffin (lost ball; steal by K. Bryant),,44,36
163,2,5:53.0,,C. Boozer makes 2-pt layup at rim (assist by K. Bryant),44,38
164,2,5:47.0,Personal foul by W. Johnson (drawn by C. Paul),,44,38
165,2,5:47.0,,LA Lakers full timeout,44,38
166,2,5:34.0,Turnover by D. Jordan (3 sec),,44,38
167,2,5:23.0,,W. Johnson misses 2-pt jump shot from 21 ft,44,38
168,2,5:22.0,Defensive rebound by B. Griffin,,44,38
169,2,5:13.0,M. Barnes misses 3-pt jump shot from 23 ft,,44,38
170,2,5:12.0,,Defensive rebound by C. Boozer,44,38
171,2,5:04.0,,J. Lin misses 3-pt jump shot from 25 ft,44,38
172,2,5:04.0,Defensive rebound by Team,,44,38
173,2,5:04.0,,Loose ball foul by J. Hill (drawn by D. Jordan),44,38
174,2,5:04.0,,E. Davis enters the game for J. Hill,44,38
175,2,4:56.0,Offensive foul by C. Paul (drawn by J. Lin),,44,38
176,2,4:56.0,Turnover by C. Paul (offensive foul),,44,38
177,2,4:45.0,,Turnover by J. Lin (bad pass; steal by C. Paul),44,38
178,2,4:45.0,Personal foul by K. Bryant (drawn by C. Paul),,44,38
179,2,4:45.0,Technical foul by C. Paul,,44,38
180,2,4:45.0,,K. Bryant makes technical free throw,44,39
181,2,4:45.0,C. Paul makes free throw 1 of 2,,45,39
182,2,4:45.0,C. Paul misses free throw 2 of 2,,45,39
183,2,4:42.0,,Defensive rebound by C. Boozer,45,39
184,2,4:32.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by J. Lin),45,42
185,2,4:25.0,Personal foul by C. Boozer (drawn by C. Paul),,45,42
186,2,4:25.0,C. Paul makes free throw 1 of 2,,46,42
187,2,4:25.0,C. Paul makes free throw 2 of 2,,47,42
188,2,4:12.0,,K. Bryant misses 3-pt jump shot from 26 ft,47,42
189,2,4:11.0,,Offensive rebound by C. Boozer,47,42
190,2,3:59.0,,E. Davis makes 2-pt hook shot from 4 ft (assist by J. Lin),47,44
191,2,3:43.0,B. Griffin makes 2-pt dunk at rim (assist by J. Redick),,49,44
192,2,3:27.0,,C. Boozer makes 2-pt layup from 1 ft,49,46
193,2,3:27.0,,Shooting foul by B. Griffin (drawn by C. Boozer),49,46
194,2,3:27.0,,C. Boozer misses free throw 1 of 1,49,46
195,2,3:26.0,Defensive rebound by D. Jordan,,49,46
196,2,3:10.0,Personal foul by J. Lin (drawn by C. Paul),,49,46
197,2,3:10.0,C. Paul makes free throw 1 of 2,,50,46
198,2,3:10.0,C. Paul makes free throw 2 of 2,,51,46
199,2,2:58.0,,Offensive foul by E. Davis (drawn by B. Griffin),51,46
200,2,2:58.0,,Turnover by E. Davis (offensive foul),51,46
201,2,2:58.0,Shooting foul by E. Davis (drawn by C. Paul),,51,46
202,2,2:58.0,LA Clippers full timeout,,51,46
203,2,2:58.0,C. Paul makes free throw 1 of 2,,52,46
204,2,2:58.0,C. Paul makes free throw 2 of 2,,53,46
205,2,2:39.0,,Shooting foul by B. Griffin (drawn by C. Boozer),53,46
206,2,2:39.0,,C. Boozer makes free throw 1 of 2,53,47
207,2,2:39.0,,C. Boozer makes free throw 2 of 2,53,48
208,2,2:26.0,C. Paul misses 3-pt jump shot from 26 ft,,53,48
209,2,2:25.0,Offensive rebound by D. Jordan,,53,48
210,2,2:22.0,D. Jordan makes 2-pt dunk at rim,,55,48
211,2,2:10.0,,E. Davis makes 2-pt dunk at rim (assist by C. Boozer),55,50
212,2,1:58.0,B. Griffin makes 2-pt layup from 1 ft,,57,50
213,2,1:47.0,,W. Johnson misses 2-pt jump shot from 4 ft,57,50
214,2,1:46.0,Defensive rebound by D. Jordan,,57,50
215,2,1:38.0,B. Griffin misses 2-pt hook shot from 4 ft,,57,50
216,2,1:35.0,Offensive rebound by M. Barnes,,57,50
217,2,1:32.0,Turnover by B. Griffin (lost ball; steal by K. Bryant),,57,50
218,2,1:26.0,,C. Boozer misses 2-pt layup from 2 ft,57,50
219,2,1:25.0,,Offensive rebound by C. Boozer,57,50
220,2,1:25.0,,Shooting foul by D. Jordan (drawn by C. Boozer),57,50
221,2,1:25.0,,C. Boozer makes free throw 1 of 2,57,51
222,2,1:25.0,,C. Boozer misses free throw 2 of 2,57,51
223,2,1:23.0,Defensive rebound by D. Jordan,,57,51
224,2,1:06.0,Shooting foul by E. Davis (drawn by M. Barnes),,57,51
225,2,1:06.0,M. Barnes misses free throw 1 of 2,,57,51
226,2,1:06.0,Offensive rebound by Team,,57,51
227,2,1:06.0,,R. Sacre enters the game for E. Davis,57,51
228,2,1:06.0,M. Barnes makes free throw 2 of 2,,58,51
229,2,0:55.0,,K. Bryant makes 2-pt layup from 1 ft,58,53
230,2,0:50.0,J. Redick misses 3-pt jump shot from 25 ft,,58,53
231,2,0:49.0,,Defensive rebound by Team,58,53
232,2,0:49.0,C. Douglas-Roberts enters the game for M. Barnes,,58,53
233,2,0:31.0,,J. Lin makes 2-pt jump shot from 5 ft,58,55
234,2,0:09.0,B. Griffin makes 3-pt jump shot from 23 ft (assist by C. Paul),,61,55
235,2,0:05.0,,Personal block foul by B. Griffin (drawn by K. Bryant),61,55
236,2,0:05.0,,K. Bryant misses free throw 1 of 2,61,55
237,2,0:05.0,,Offensive rebound by Team,61,55
238,2,0:05.0,J. Crawford enters the game for B. Griffin,,61,55
239,2,0:05.0,S. Hawes enters the game for D. Jordan,,61,55
240,2,0:05.0,,R. Price enters the game for R. Sacre,61,55
241,2,0:05.0,,K. Bryant makes free throw 2 of 2,61,56
242,2,0:00.0,Shooting block foul by R. Price (drawn by S. Hawes),,61,56
243,2,0:00.0,S. Hawes misses free throw 1 of 2,,61,56
244,2,0:00.0,Offensive rebound by Team,,61,56
245,2,0:00.0,S. Hawes makes free throw 2 of 2,,62,56
246,3,11:43.0,B. Griffin misses 2-pt hook shot from 7 ft,,62,56
247,3,11:41.0,,Defensive rebound by C. Boozer,62,56
248,3,11:25.0,,C. Boozer misses 2-pt jump shot from 13 ft,62,56
249,3,11:23.0,Defensive rebound by J. Redick,,62,56
250,3,11:10.0,B. Griffin misses 2-pt jump shot from 19 ft,,62,56
251,3,11:09.0,,Defensive rebound by K. Bryant,62,56
252,3,11:01.0,,K. Bryant misses 2-pt jump shot from 13 ft,62,56
253,3,11:00.0,Defensive rebound by J. Redick,,62,56
254,3,10:48.0,C. Paul misses 2-pt layup from 2 ft,,62,56
255,3,10:47.0,,Defensive rebound by J. Hill,62,56
256,3,10:33.0,,J. Lin makes 2-pt jump shot from 5 ft (assist by K. Bryant),62,58
257,3,10:15.0,B. Griffin misses 2-pt jump shot from 19 ft,,62,58
258,3,10:14.0,,Defensive rebound by W. Johnson,62,58
259,3,10:07.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Lin),62,61
260,3,9:40.0,J. Redick misses 3-pt jump shot from 26 ft,,62,61
261,3,9:39.0,,Defensive rebound by C. Boozer,62,61
262,3,9:29.0,,J. Hill makes 2-pt layup from 1 ft (assist by K. Bryant),62,63
263,3,9:16.0,Personal foul by W. Johnson (drawn by J. Redick),,62,63
264,3,9:04.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by B. Griffin),,65,63
265,3,8:49.0,,J. Hill makes 2-pt dunk at rim (assist by C. Boozer),65,65
266,3,8:32.0,Shooting foul by W. Johnson (drawn by J. Redick),,65,65
267,3,8:32.0,J. Redick makes free throw 1 of 2,,66,65
268,3,8:32.0,J. Redick makes free throw 2 of 2,,67,65
269,3,8:13.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by K. Bryant),67,68
270,3,8:03.0,Offensive foul by D. Jordan (drawn by J. Lin),,67,68
271,3,8:03.0,Turnover by D. Jordan (offensive foul),,67,68
272,3,7:51.0,,K. Bryant makes 2-pt layup from 2 ft,67,70
273,3,7:33.0,J. Redick misses 3-pt jump shot from 25 ft,,67,70
274,3,7:32.0,,Defensive rebound by C. Boozer,67,70
275,3,7:22.0,,J. Hill makes 2-pt jump shot from 13 ft (assist by K. Bryant),67,72
276,3,7:21.0,LA Clippers full timeout,,67,72
277,3,7:09.0,Personal foul by C. Boozer (drawn by B. Griffin),,67,72
278,3,7:00.0,C. Paul misses 3-pt jump shot from 26 ft,,67,72
279,3,6:59.0,,Defensive rebound by W. Johnson,67,72
280,3,6:39.0,,J. Hill makes 2-pt jump shot from 15 ft (assist by J. Lin),67,74
281,3,6:20.0,Shooting foul by J. Hill (drawn by B. Griffin),,67,74
282,3,6:20.0,B. Griffin misses free throw 1 of 2,,67,74
283,3,6:20.0,Offensive rebound by Team,,67,74
284,3,6:20.0,J. Crawford enters the game for J. Redick,,67,74
285,3,6:20.0,B. Griffin makes free throw 2 of 2,,68,74
286,3,6:04.0,,C. Boozer misses 2-pt layup from 2 ft,68,74
287,3,6:03.0,Defensive rebound by D. Jordan,,68,74
288,3,5:56.0,Shooting foul by C. Boozer (drawn by B. Griffin),,68,74
289,3,5:56.0,B. Griffin makes free throw 1 of 2,,69,74
290,3,5:56.0,B. Griffin makes free throw 2 of 2,,70,74
291,3,5:39.0,,J. Hill makes 2-pt jump shot from 20 ft (assist by J. Lin),70,76
292,3,5:27.0,B. Griffin makes 2-pt hook shot from 3 ft,,72,76
293,3,5:11.0,,C. Boozer misses 2-pt layup from 1 ft,72,76
294,3,5:11.0,,Offensive rebound by J. Hill,72,76
295,3,5:11.0,Loose ball foul by D. Jordan (drawn by J. Hill),,72,76
296,3,5:11.0,,E. Davis enters the game for C. Boozer,72,76
297,3,5:11.0,S. Hawes enters the game for D. Jordan,,72,76
298,3,4:52.0,,Shooting foul by M. Barnes (drawn by K. Bryant),72,76
299,3,4:52.0,,K. Bryant misses free throw 1 of 2,72,76
300,3,4:52.0,,Offensive rebound by Team,72,76
301,3,4:52.0,,K. Bryant makes free throw 2 of 2,72,77
302,3,4:45.0,,Violation by E. Davis (kicked ball),72,77
303,3,4:45.0,B. Griffin makes 2-pt dunk at rim (assist by M. Barnes),,74,77
304,3,4:29.0,,J. Hill misses 2-pt jump shot from 16 ft,74,77
305,3,4:28.0,Defensive rebound by C. Paul,,74,77
306,3,4:08.0,S. Hawes misses 2-pt layup from 2 ft,,74,77
307,3,4:07.0,Offensive rebound by B. Griffin,,74,77
308,3,4:07.0,B. Griffin makes 2-pt tip-in from 1 ft,,76,77
309,3,3:49.0,,W. Johnson makes 2-pt jump shot from 17 ft,76,79
310,3,3:36.0,Personal block foul by E. Davis (drawn by B. Griffin),,76,79
311,3,3:36.0,B. Griffin makes free throw 1 of 2,,77,79
312,3,3:36.0,,R. Sacre enters the game for E. Davis,77,79
313,3,3:36.0,,W. Ellington enters the game for K. Bryant,77,79
314,3,3:36.0,C. Douglas-Roberts enters the game for M. Barnes,,77,79
315,3,3:36.0,B. Griffin makes free throw 2 of 2,,78,79
316,3,3:24.0,,J. Lin misses 3-pt jump shot from 25 ft,78,79
317,3,3:22.0,,Offensive rebound by R. Sacre,78,79
318,3,3:22.0,,R. Sacre makes 2-pt dunk at rim,78,81
319,3,3:12.0,Turnover by B. Griffin (traveling),,78,81
320,3,2:57.0,,Shooting foul by C. Paul (drawn by R. Sacre),78,81
321,3,2:57.0,,LA Lakers full timeout,78,81
322,3,2:57.0,,J. Clarkson enters the game for W. Johnson,78,81
323,3,2:57.0,,R. Sacre makes free throw 1 of 2,78,82
324,3,2:57.0,,R. Sacre makes free throw 2 of 2,78,83
325,3,2:41.0,J. Crawford misses 2-pt jump shot from 14 ft,,78,83
326,3,2:40.0,,Defensive rebound by J. Lin,78,83
327,3,2:27.0,,J. Hill makes 2-pt layup from 1 ft (assist by J. Lin),78,85
328,3,2:14.0,Turnover by S. Hawes (traveling),,78,85
329,3,2:14.0,J. Farmar enters the game for C. Paul,,78,85
330,3,2:05.0,,Turnover by J. Lin (bad pass; steal by S. Hawes),78,85
331,3,1:57.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by J. Crawford),,81,85
332,3,1:42.0,,W. Ellington makes 2-pt jump shot from 19 ft (assist by J. Lin),81,87
333,3,1:31.0,Turnover by S. Hawes (bad pass),,81,87
334,3,1:31.0,Loose ball foul by C. Douglas-Roberts (drawn by J. Clarkson),,81,87
335,3,1:31.0,,R. Price enters the game for J. Lin,81,87
336,3,1:23.0,,Personal foul by S. Hawes (drawn by J. Hill),81,87
337,3,1:23.0,,J. Hill makes free throw 1 of 2,81,88
338,3,1:23.0,,J. Hill misses free throw 2 of 2,81,88
339,3,1:22.0,Defensive rebound by S. Hawes,,81,88
340,3,1:02.0,B. Griffin makes 2-pt jump shot from 6 ft,,83,88
341,3,0:47.0,,J. Clarkson misses 3-pt jump shot from 25 ft,83,88
342,3,0:46.0,Defensive rebound by C. Douglas-Roberts,,83,88
343,3,0:39.0,Turnover by B. Griffin (lost ball; steal by J. Clarkson),,83,88
344,3,0:33.0,,J. Clarkson misses 2-pt layup from 1 ft,83,88
345,3,0:33.0,,Offensive rebound by W. Ellington,83,88
346,3,0:33.0,,W. Ellington makes 2-pt tip-in from 2 ft,83,90
347,3,0:18.0,Turnover by J. Farmar (bad pass),,83,90
348,3,0:18.0,,E. Davis enters the game for J. Hill,83,90
349,3,0:07.0,,Offensive foul by R. Sacre (drawn by J. Farmar),83,90
350,3,0:07.0,,Turnover by R. Sacre (offensive foul),83,90
351,3,0:07.0,J. Redick enters the game for C. Douglas-Roberts,,83,90
352,3,0:01.0,J. Crawford makes 3-pt jump shot from 31 ft,,86,90
353,4,11:39.0,,Offensive foul by R. Sacre (drawn by J. Crawford),86,90
354,4,11:39.0,,Turnover by R. Sacre (offensive foul),86,90
355,4,11:28.0,J. Redick misses 2-pt jump shot from 16 ft,,86,90
356,4,11:27.0,,Defensive rebound by W. Ellington,86,90
357,4,11:04.0,,W. Ellington misses 3-pt jump shot from 26 ft,86,90
358,4,11:03.0,,Offensive rebound by E. Davis,86,90
359,4,11:00.0,,E. Davis makes 2-pt layup from 2 ft,86,92
360,4,10:46.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,88,92
361,4,10:27.0,,R. Sacre misses 2-pt jump shot from 12 ft,88,92
362,4,10:26.0,Defensive rebound by S. Hawes,,88,92
363,4,10:20.0,Shooting foul by J. Clarkson (drawn by J. Crawford),,88,92
364,4,10:20.0,J. Crawford makes free throw 1 of 2,,89,92
365,4,10:20.0,J. Crawford makes free throw 2 of 2,,90,92
366,4,10:04.0,,J. Clarkson makes 3-pt jump shot from 26 ft (assist by W. Ellington),90,95
367,4,9:52.0,Personal foul by J. Clarkson (drawn by D. Jordan),,90,95
368,4,9:46.0,J. Crawford makes 3-pt jump shot from 26 ft,,93,95
369,4,9:31.0,,W. Ellington misses 3-pt jump shot from 25 ft,93,95
370,4,9:30.0,,Offensive rebound by E. Davis,93,95
371,4,9:30.0,,E. Davis makes 2-pt tip-in from 2 ft,93,97
372,4,9:19.0,J. Crawford misses 3-pt jump shot from 25 ft,,93,97
373,4,9:17.0,,Defensive rebound by E. Davis,93,97
374,4,9:12.0,,Turnover by R. Sacre (traveling),93,97
375,4,9:12.0,C. Paul enters the game for J. Farmar,,93,97
376,4,9:12.0,,K. Bryant enters the game for J. Clarkson,93,97
377,4,9:01.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,95,97
378,4,8:48.0,Official timeout,,95,97
379,4,8:48.0,,J. Hill enters the game for R. Sacre,95,97
380,4,8:36.0,,Turnover by K. Bryant (bad pass; steal by J. Redick),95,97
381,4,8:23.0,J. Redick misses 3-pt jump shot from 27 ft,,95,97
382,4,8:22.0,,Defensive rebound by R. Price,95,97
383,4,8:07.0,,K. Bryant misses 2-pt jump shot from 15 ft,95,97
384,4,8:07.0,Defensive rebound by S. Hawes,,95,97
385,4,8:07.0,,Loose ball foul by J. Hill (drawn by S. Hawes),95,97
386,4,8:07.0,B. Griffin enters the game for S. Hawes,,95,97
