,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
116,2,9:43.0,,Shooting foul by H. Sims (drawn by T. Hardaway),17,29
117,2,9:43.0,,T. Hardaway makes free throw 1 of 2,17,30
118,2,9:43.0,N. Noel enters the game for B. Davies,,17,30
119,2,9:43.0,,T. Hardaway makes free throw 2 of 2,17,31
120,2,9:32.0,H. Thompson makes 2-pt layup at rim,,19,31
121,2,9:32.0,Shooting foul by S. Dalembert (drawn by H. Thompson),,19,31
122,2,9:32.0,,Q. Acy enters the game for J. Smith,19,31
123,2,9:32.0,H. Thompson misses free throw 1 of 1,,19,31
124,2,9:32.0,,Defensive rebound by J. Calderón,19,31
125,2,9:09.0,,J. Calderón misses 3-pt jump shot from 22 ft,19,31
126,2,9:08.0,Defensive rebound by H. Sims,,19,31
127,2,8:52.0,N. Noel makes 2-pt hook shot from 5 ft,,21,31
128,2,8:46.0,,New York full timeout,21,31
129,2,8:35.0,,S. Dalembert makes 2-pt hook shot from 1 ft (assist by J. Calderón),21,33
130,2,8:13.0,H. Sims makes 2-pt hook shot from 7 ft,,23,33
131,2,8:13.0,Shooting foul by T. Hardaway (drawn by H. Sims),,23,33
132,2,8:13.0,H. Sims makes free throw 1 of 1,,24,33
133,2,7:57.0,,Q. Acy misses 2-pt jump shot from 18 ft,24,33
134,2,7:56.0,Defensive rebound by H. Thompson,,24,33
135,2,7:44.0,N. Noel misses 2-pt jump shot from 7 ft,,24,33
136,2,7:43.0,,Defensive rebound by Q. Acy,24,33
137,2,7:31.0,,Offensive foul by T. Hardaway (drawn by M. Carter-Williams),24,33
138,2,7:31.0,,Turnover by T. Hardaway (offensive foul),24,33
139,2,7:31.0,,A. Stoudemire enters the game for S. Dalembert,24,33
140,2,7:31.0,,C. Anthony enters the game for T. Hardaway,24,33
141,2,7:31.0,,Technical foul by T. Hardaway,24,33
142,2,7:31.0,H. Sims makes technical free throw,,25,33
143,2,7:16.0,M. Carter-Williams makes 2-pt jump shot from 12 ft,,27,33
144,2,7:06.0,,Personal foul by H. Sims,27,33
145,2,7:06.0,B. Davies enters the game for H. Sims,,27,33
146,2,7:06.0,L. Mbah a Moute enters the game for H. Thompson,,27,33
147,2,6:55.0,,J. Smith makes 2-pt jump shot from 15 ft,27,35
148,2,6:31.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,27,35
149,2,6:30.0,,Defensive rebound by Team,27,35
150,2,6:13.0,,Turnover by J. Smith (lost ball; steal by L. Mbah a Moute),27,35
151,2,6:07.0,T. Wroten makes 2-pt layup from 2 ft,,29,35
152,2,5:55.0,,A. Stoudemire makes 2-pt dunk at rim,29,37
153,2,5:37.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,29,37
154,2,5:36.0,Offensive rebound by L. Mbah a Moute,,29,37
155,2,5:30.0,N. Noel misses 2-pt layup from 3 ft (block by C. Anthony),,29,37
156,2,5:29.0,,Defensive rebound by J. Calderón,29,37
157,2,5:27.0,,Turnover by J. Calderón (lost ball; steal by N. Noel),29,37
158,2,5:23.0,Turnover by N. Noel (lost ball; steal by J. Calderón),,29,37
159,2,5:19.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),29,40
160,2,5:11.0,Philadelphia full timeout,,29,40
161,2,5:11.0,,I. Shumpert enters the game for J. Smith,29,40
162,2,4:56.0,M. Carter-Williams misses 2-pt jump shot from 6 ft,,29,40
163,2,4:55.0,,Defensive rebound by A. Stoudemire,29,40
164,2,4:41.0,,J. Calderón misses 2-pt jump shot from 20 ft,29,40
165,2,4:40.0,Defensive rebound by N. Noel,,29,40
166,2,4:35.0,T. Wroten makes 2-pt layup at rim,,31,40
167,2,4:15.0,,Personal foul by L. Mbah a Moute,31,40
168,2,4:15.0,K. McDaniels enters the game for M. Carter-Williams,,31,40
169,2,4:15.0,,J. Smith enters the game for A. Stoudemire,31,40
170,2,4:02.0,,J. Calderón misses 3-pt jump shot from 25 ft,31,40
171,2,3:59.0,Defensive rebound by Team,,31,40
172,2,3:44.0,Shooting foul by Q. Acy (drawn by N. Noel),,31,40
173,2,3:44.0,N. Noel makes free throw 1 of 2,,32,40
174,2,3:44.0,N. Noel misses free throw 2 of 2,,32,40
175,2,3:43.0,,Defensive rebound by Q. Acy,32,40
176,2,3:25.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by I. Shumpert),32,42
177,2,3:09.0,L. Mbah a Moute makes 2-pt jump shot from 19 ft,,34,42
178,2,2:51.0,,C. Anthony makes 2-pt jump shot from 10 ft,34,44
179,2,2:41.0,B. Davies misses 2-pt jump shot from 20 ft,,34,44
180,2,2:40.0,Offensive rebound by Team,,34,44
181,2,2:40.0,,Loose ball foul by Q. Acy,34,44
182,2,2:40.0,Official timeout,,34,44
183,2,2:40.0,,C. Aldrich enters the game for Q. Acy,34,44
184,2,2:40.0,N. Noel makes free throw 1 of 2,,35,44
185,2,2:40.0,N. Noel makes free throw 2 of 2,,36,44
186,2,2:16.0,,Turnover by Team (shot clock),36,44
187,2,2:06.0,Personal foul by I. Shumpert,,36,44
188,2,2:06.0,B. Davies makes free throw 1 of 2,,37,44
189,2,2:06.0,B. Davies makes free throw 2 of 2,,38,44
190,2,1:47.0,,C. Anthony misses 2-pt jump shot from 9 ft,38,44
191,2,1:46.0,Defensive rebound by Team,,38,44
192,2,1:35.0,T. Wroten misses 3-pt jump shot from 26 ft,,38,44
193,2,1:34.0,,Defensive rebound by Team,38,44
194,2,1:13.0,,C. Aldrich makes 2-pt hook shot from 8 ft,38,46
195,2,0:55.0,Shooting foul by C. Aldrich (drawn by L. Mbah a Moute),,38,46
196,2,0:55.0,L. Mbah a Moute makes free throw 1 of 2,,39,46
197,2,0:55.0,,P. Prigioni enters the game for J. Calderón,39,46
198,2,0:55.0,L. Mbah a Moute misses free throw 2 of 2,,39,46
199,2,0:54.0,,Defensive rebound by C. Aldrich,39,46
200,2,0:30.0,,I. Shumpert misses 3-pt jump shot from 23 ft,39,46
201,2,0:28.0,Defensive rebound by L. Mbah a Moute,,39,46
202,2,0:16.0,Philadelphia full timeout,,39,46
203,2,0:16.0,,T. Wear enters the game for J. Smith,39,46
204,2,0:16.0,H. Thompson enters the game for B. Davies,,39,46
205,2,0:07.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,39,46
206,2,0:05.0,Offensive rebound by N. Noel,,39,46
207,2,0:01.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,39,46
208,2,0:00.0,,Defensive rebound by C. Anthony,39,46
209,3,11:37.0,T. Wroten misses 2-pt jump shot from 11 ft,,39,46
210,3,11:36.0,,Defensive rebound by C. Anthony,39,46
211,3,11:21.0,,I. Shumpert misses 2-pt jump shot from 20 ft,39,46
212,3,11:20.0,Defensive rebound by N. Noel,,39,46
213,3,11:13.0,Shooting foul by Q. Acy (drawn by N. Noel),,39,46
214,3,11:13.0,N. Noel misses free throw 1 of 2,,39,46
215,3,11:13.0,Offensive rebound by Team,,39,46
216,3,11:13.0,N. Noel misses free throw 2 of 2,,39,46
217,3,11:12.0,,Defensive rebound by I. Shumpert,39,46
218,3,10:54.0,,S. Dalembert misses 2-pt hook shot from 3 ft,39,46
219,3,10:53.0,Defensive rebound by N. Noel,,39,46
220,3,10:39.0,Turnover by L. Mbah a Moute (lost ball; steal by I. Shumpert),,39,46
221,3,10:16.0,,S. Dalembert misses 2-pt jump shot from 19 ft,39,46
222,3,10:15.0,Defensive rebound by N. Noel,,39,46
223,3,9:56.0,T. Wroten misses 3-pt jump shot from 25 ft,,39,46
224,3,9:55.0,Offensive rebound by N. Noel,,39,46
225,3,9:51.0,N. Noel makes 2-pt layup from 1 ft,,41,46
226,3,9:34.0,,I. Shumpert makes 2-pt layup at rim,41,48
227,3,9:19.0,T. Wroten misses 2-pt layup from 2 ft,,41,48
228,3,9:18.0,Offensive rebound by Team,,41,48
229,3,9:16.0,H. Sims misses 2-pt jump shot from 18 ft,,41,48
230,3,9:15.0,,Defensive rebound by C. Anthony,41,48
231,3,9:00.0,,C. Anthony makes 2-pt jump shot from 22 ft,41,50
232,3,8:36.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,41,50
233,3,8:35.0,,Defensive rebound by Team,41,50
234,3,8:12.0,,Shooting foul by H. Sims (drawn by Q. Acy),41,50
235,3,8:12.0,,Q. Acy makes free throw 1 of 2,41,51
236,3,8:12.0,B. Davies enters the game for H. Sims,,41,51
237,3,8:12.0,,Q. Acy makes free throw 2 of 2,41,52
238,3,7:57.0,Turnover by N. Noel (3 sec),,41,52
239,3,7:41.0,,Turnover by S. Dalembert (bad pass),41,52
240,3,7:28.0,N. Noel misses 2-pt layup from 1 ft,,41,52
241,3,7:26.0,,Defensive rebound by C. Anthony,41,52
242,3,7:18.0,,Q. Acy makes 2-pt dunk at rim (assist by I. Shumpert),41,54
243,3,7:17.0,Philadelphia full timeout,,41,54
244,3,7:17.0,,P. Prigioni enters the game for J. Calderón,41,54
245,3,7:00.0,Shooting foul by S. Dalembert (drawn by N. Noel),,41,54
246,3,7:00.0,N. Noel makes free throw 1 of 2,,42,54
247,3,7:00.0,H. Thompson enters the game for M. Carter-Williams,,42,54
248,3,7:00.0,N. Noel misses free throw 2 of 2,,42,54
249,3,6:59.0,Offensive rebound by B. Davies,,42,54
250,3,6:52.0,Turnover by T. Wroten (traveling),,42,54
251,3,6:32.0,,Q. Acy misses 2-pt jump shot from 12 ft,42,54
252,3,6:31.0,Defensive rebound by T. Wroten,,42,54
253,3,6:10.0,L. Mbah a Moute makes 2-pt jump shot from 19 ft (assist by T. Wroten),,44,54
254,3,6:01.0,,Shooting foul by T. Wroten (drawn by Q. Acy),44,54
255,3,6:01.0,,Q. Acy makes free throw 1 of 2,44,55
256,3,6:01.0,,Q. Acy makes free throw 2 of 2,44,56
257,3,5:50.0,T. Wroten misses 2-pt layup from 1 ft,,44,56
258,3,5:49.0,,Defensive rebound by P. Prigioni,44,56
259,3,5:41.0,,Turnover by I. Shumpert (lost ball; steal by H. Thompson),44,56
260,3,5:26.0,,Offensive charge foul by L. Mbah a Moute (drawn by Q. Acy),44,56
261,3,5:26.0,Turnover by L. Mbah a Moute (offensive foul),,44,56
262,3,5:03.0,,I. Shumpert makes 2-pt jump shot from 8 ft,44,58
263,3,4:50.0,Turnover by T. Wroten (lost ball; steal by I. Shumpert),,44,58
264,3,4:46.0,,I. Shumpert makes 2-pt layup from 1 ft,44,60
265,3,4:46.0,,Shooting block foul by T. Wroten,44,60
266,3,4:46.0,,A. Stoudemire enters the game for S. Dalembert,44,60
267,3,4:46.0,K. McDaniels enters the game for L. Mbah a Moute,,44,60
268,3,4:46.0,M. Carter-Williams enters the game for T. Wroten,,44,60
269,3,4:46.0,,I. Shumpert misses free throw 1 of 1,44,60
270,3,4:45.0,Defensive rebound by N. Noel,,44,60
271,3,4:33.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,44,60
272,3,4:32.0,,Defensive rebound by Q. Acy,44,60
273,3,4:20.0,,Q. Acy makes 2-pt jump shot from 15 ft (assist by C. Anthony),44,62
274,3,4:19.0,Philadelphia full timeout,,44,62
275,3,4:08.0,Personal foul by I. Shumpert,,44,62
276,3,4:08.0,Shooting foul by Q. Acy (drawn by N. Noel),,44,62
277,3,4:08.0,N. Noel misses free throw 1 of 2,,44,62
278,3,4:08.0,Offensive rebound by Team,,44,62
279,3,4:08.0,,J. Smith enters the game for Q. Acy,44,62
280,3,4:08.0,N. Noel makes free throw 2 of 2,,45,62
281,3,3:51.0,,C. Anthony misses 2-pt jump shot from 17 ft,45,62
282,3,3:50.0,Defensive rebound by H. Thompson,,45,62
283,3,3:38.0,K. McDaniels misses 2-pt jump shot from 16 ft,,45,62
284,3,3:37.0,,Defensive rebound by A. Stoudemire,45,62
285,3,3:20.0,,P. Prigioni makes 3-pt jump shot from 24 ft (assist by J. Smith),45,65
286,3,3:05.0,M. Carter-Williams misses 2-pt layup from 3 ft,,45,65
287,3,3:04.0,,Defensive rebound by A. Stoudemire,45,65
288,3,2:56.0,,C. Anthony misses 3-pt jump shot from 23 ft,45,65
289,3,2:54.0,Defensive rebound by M. Carter-Williams,,45,65
290,3,2:49.0,H. Thompson misses 3-pt jump shot from 22 ft,,45,65
291,3,2:48.0,,Defensive rebound by I. Shumpert,45,65
292,3,2:33.0,,Personal foul by M. Carter-Williams,45,65
293,3,2:33.0,,New York full timeout,45,65
294,3,2:33.0,R. Covington enters the game for N. Noel,,45,65
295,3,2:33.0,,J. Smith enters the game for I. Shumpert,45,65
296,3,2:20.0,,P. Prigioni misses 2-pt jump shot from 10 ft,45,65
297,3,2:18.0,Defensive rebound by H. Thompson,,45,65
298,3,2:06.0,Shooting foul by A. Stoudemire (drawn by M. Carter-Williams),,45,65
299,3,2:06.0,M. Carter-Williams misses free throw 1 of 2,,45,65
300,3,2:06.0,Offensive rebound by Team,,45,65
301,3,2:06.0,M. Carter-Williams makes free throw 2 of 2,,46,65
302,3,1:42.0,,A. Stoudemire misses 2-pt jump shot from 4 ft,46,65
303,3,1:41.0,,Offensive rebound by A. Stoudemire,46,65
304,3,1:40.0,,Shooting foul by K. McDaniels (drawn by A. Stoudemire),46,65
305,3,1:40.0,,A. Stoudemire makes free throw 1 of 2,46,66
306,3,1:40.0,,A. Stoudemire makes free throw 2 of 2,46,67
307,3,1:20.0,B. Davies makes 2-pt jump shot from 4 ft,,48,67
308,3,1:05.0,,Shooting foul by H. Thompson (drawn by A. Stoudemire),48,67
309,3,1:05.0,,A. Stoudemire makes free throw 1 of 2,48,68
310,3,1:05.0,,A. Stoudemire makes free throw 2 of 2,48,69
311,3,0:55.0,M. Carter-Williams misses 2-pt jump shot from 3 ft,,48,69
312,3,0:54.0,Offensive rebound by M. Carter-Williams,,48,69
313,3,0:54.0,M. Carter-Williams makes 2-pt tip-in from 1 ft,,50,69
314,3,0:43.0,,Turnover by C. Anthony (bad pass),50,69
315,3,0:34.0,M. Carter-Williams makes 2-pt jump shot from 20 ft,,52,69
316,3,0:18.0,,J. Smith makes 2-pt jump shot from 19 ft,52,71
317,3,0:03.0,K. McDaniels makes 2-pt layup at rim,,54,71
318,3,0:00.0,,C. Anthony misses 3-pt jump shot from 46 ft,54,71
319,3,0:00.0,,Offensive rebound by Team,54,71
320,4,11:44.0,,J. Smith makes 2-pt layup from 2 ft,54,73
321,4,11:43.0,Philadelphia full timeout,,54,73
322,4,11:42.0,Turnover by H. Thompson (bad pass),,54,73
323,4,11:38.0,,Turnover by J. Smith (lost ball; steal by T. Wroten),54,73
324,4,11:29.0,Personal foul by J. Smith,,54,73
325,4,11:23.0,H. Thompson misses 3-pt jump shot from 24 ft,,54,73
326,4,11:22.0,,Defensive rebound by A. Stoudemire,54,73
327,4,11:03.0,,Turnover by T. Hardaway (lost ball),54,73
328,4,10:50.0,R. Covington misses 2-pt jump shot from 20 ft,,54,73
329,4,10:49.0,,Defensive rebound by A. Stoudemire,54,73
330,4,10:41.0,,Shooting foul by R. Covington (drawn by J. Smith),54,73
331,4,10:41.0,,J. Smith makes free throw 1 of 2,54,74
332,4,10:41.0,,J. Smith makes free throw 2 of 2,54,75
333,4,10:23.0,K. McDaniels makes 3-pt jump shot from 25 ft (assist by H. Thompson),,57,75
334,4,10:12.0,,Turnover by A. Stoudemire (lost ball; steal by K. McDaniels),57,75
335,4,10:03.0,N. Noel makes 2-pt layup from 2 ft (assist by T. Wroten),,59,75
336,4,10:02.0,,New York full timeout,59,75
337,4,9:48.0,,T. Hardaway misses 2-pt jump shot from 15 ft,59,75
338,4,9:47.0,Defensive rebound by R. Covington,,59,75
339,4,9:31.0,N. Noel makes 2-pt hook shot from 7 ft,,61,75
340,4,9:14.0,,J. Smith misses 2-pt jump shot from 13 ft,61,75
341,4,9:13.0,Defensive rebound by R. Covington,,61,75
342,4,9:06.0,Personal foul by P. Prigioni,,61,75
343,4,8:54.0,H. Thompson makes 2-pt jump shot from 11 ft,,63,75
344,4,8:43.0,,Turnover by T. Hardaway (bad pass),63,75
345,4,8:43.0,,I. Shumpert enters the game for T. Hardaway,63,75
346,4,8:29.0,,Offensive charge foul by K. McDaniels (drawn by A. Stoudemire),63,75
347,4,8:29.0,Turnover by K. McDaniels (offensive foul),,63,75
348,4,8:29.0,,S. Dalembert enters the game for J. Smith,63,75
349,4,8:29.0,,C. Anthony enters the game for A. Stoudemire,63,75
350,4,8:17.0,,P. Prigioni makes 3-pt jump shot from 25 ft (assist by C. Anthony),63,78
351,4,7:57.0,Shooting foul by S. Dalembert (drawn by R. Covington),,63,78
352,4,7:57.0,R. Covington makes free throw 1 of 2,,64,78
353,4,7:57.0,R. Covington makes free throw 2 of 2,,65,78
354,4,7:38.0,,J. Smith misses 2-pt jump shot from 5 ft (block by N. Noel),65,78
355,4,7:37.0,,Offensive rebound by P. Prigioni,65,78
356,4,7:32.0,,C. Anthony misses 2-pt jump shot from 12 ft,65,78
357,4,7:31.0,Defensive rebound by H. Thompson,,65,78
358,4,7:26.0,H. Thompson misses 3-pt jump shot from 24 ft,,65,78
359,4,7:25.0,,Defensive rebound by S. Dalembert,65,78
360,4,7:06.0,,J. Smith misses 2-pt jump shot from 12 ft,65,78
361,4,7:04.0,Defensive rebound by R. Covington,,65,78
362,4,6:58.0,R. Covington makes 3-pt jump shot from 26 ft (assist by T. Wroten),,68,78
363,4,6:38.0,,Shooting foul by H. Thompson (drawn by C. Anthony),68,78
364,4,6:38.0,,C. Anthony makes free throw 1 of 2,68,79
365,4,6:38.0,L. Mbah a Moute enters the game for H. Thompson,,68,79
366,4,6:38.0,,C. Anthony makes free throw 2 of 2,68,80
367,4,6:24.0,R. Covington makes 3-pt jump shot from 25 ft (assist by T. Wroten),,71,80
368,4,6:01.0,,C. Anthony makes 3-pt jump shot from 24 ft,71,83
369,4,5:47.0,Personal foul by S. Dalembert,,71,83
370,4,5:47.0,M. Carter-Williams enters the game for K. McDaniels,,71,83
371,4,5:35.0,T. Wroten misses 3-pt jump shot from 25 ft,,71,83
372,4,5:34.0,,Defensive rebound by S. Dalembert,71,83
373,4,5:14.0,,C. Anthony misses 2-pt jump shot from 12 ft,71,83
374,4,5:13.0,,Offensive rebound by S. Dalembert,71,83
375,4,5:02.0,,Turnover by J. Smith (lost ball; steal by T. Wroten),71,83
376,4,4:58.0,Shooting foul by J. Smith (drawn by T. Wroten),,71,83
377,4,4:58.0,T. Wroten misses free throw 1 of 2,,71,83
378,4,4:58.0,Offensive rebound by Team,,71,83
379,4,4:58.0,T. Wroten makes free throw 2 of 2,,72,83
380,4,4:45.0,,Personal foul by L. Mbah a Moute,72,83
381,4,4:45.0,H. Sims enters the game for N. Noel,,72,83
382,4,4:38.0,,C. Anthony misses 3-pt jump shot from 24 ft,72,83
383,4,4:37.0,Defensive rebound by R. Covington,,72,83
384,4,4:17.0,R. Covington misses 2-pt jump shot from 16 ft,,72,83
385,4,4:15.0,,Defensive rebound by C. Anthony,72,83
386,4,3:51.0,,Turnover by Team (shot clock),72,83
387,4,3:39.0,H. Sims misses 2-pt jump shot from 22 ft,,72,83
388,4,3:38.0,Offensive rebound by L. Mbah a Moute,,72,83
389,4,3:31.0,M. Carter-Williams makes 2-pt jump shot from 17 ft,,74,83
390,4,3:14.0,,Turnover by C. Anthony (offensive goaltending),74,83
