,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
32,1,7:37.0,,Defensive rebound by A. Johnson,2,10
33,1,7:28.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft (assist by K. Lowry),2,12
34,1,7:28.0,,Shooting foul by M. Gortat (drawn by J. Valančiūnas),2,12
35,1,7:28.0,,J. Valančiūnas misses free throw 1 of 1,2,12
36,1,7:27.0,Defensive rebound by M. Gortat,,2,12
37,1,7:14.0,N. Hilário misses 2-pt layup from 2 ft (block by A. Johnson),,2,12
38,1,7:12.0,,Defensive rebound by J. Valančiūnas,2,12
39,1,7:02.0,,T. Ross makes 2-pt jump shot from 21 ft,2,14
40,1,6:38.0,M. Gortat makes 2-pt jump shot from 12 ft (assist by J. Wall),,4,14
41,1,6:29.0,,Turnover by D. DeRozan (lost ball; steal by G. Temple),4,14
42,1,6:27.0,Personal foul by K. Lowry (drawn by J. Wall),,4,14
43,1,6:16.0,M. Gortat misses 2-pt hook shot from 7 ft,,4,14
44,1,6:14.0,,Defensive rebound by A. Johnson,4,14
45,1,5:53.0,,D. DeRozan misses 2-pt jump shot from 17 ft,4,14
46,1,5:52.0,Defensive rebound by P. Pierce,,4,14
47,1,5:45.0,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),,6,14
48,1,5:24.0,,J. Valančiūnas misses 2-pt jump shot from 13 ft,6,14
49,1,5:23.0,Defensive rebound by J. Wall,,6,14
50,1,5:20.0,,Offensive charge foul by J. Wall (drawn by T. Ross),6,14
51,1,5:20.0,Turnover by J. Wall (offensive foul),,6,14
52,1,5:20.0,D. Gooden enters the game for N. Hilário,,6,14
53,1,5:20.0,,P. Patterson enters the game for J. Valančiūnas,6,14
54,1,5:08.0,,A. Johnson makes 2-pt layup from 2 ft (assist by T. Ross),6,16
55,1,4:53.0,G. Temple misses 3-pt jump shot from 23 ft,,6,16
56,1,4:52.0,,Defensive rebound by P. Patterson,6,16
57,1,4:40.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by K. Lowry),6,19
58,1,4:33.0,Washington full timeout,,6,19
59,1,4:33.0,O. Porter enters the game for P. Pierce,,6,19
60,1,4:22.0,D. Gooden misses 2-pt jump shot from 16 ft,,6,19
61,1,4:21.0,,Defensive rebound by K. Lowry,6,19
62,1,4:16.0,,Turnover by K. Lowry (lost ball; steal by G. Temple),6,19
63,1,4:02.0,O. Porter makes 2-pt jump shot from 16 ft,,8,19
64,1,3:50.0,,D. DeRozan makes 2-pt jump shot from 3 ft,8,21
65,1,3:50.0,,Shooting foul by G. Temple (drawn by D. DeRozan),8,21
66,1,3:50.0,,D. DeRozan makes free throw 1 of 1,8,22
67,1,3:38.0,O. Porter makes 2-pt jump shot from 19 ft (assist by J. Wall),,10,22
68,1,3:21.0,,T. Ross misses 2-pt jump shot from 4 ft,10,22
69,1,3:20.0,Defensive rebound by D. Gooden,,10,22
70,1,3:17.0,Personal block foul by T. Ross (drawn by J. Wall),,10,22
71,1,3:17.0,,L. Williams enters the game for T. Ross,10,22
72,1,3:03.0,D. Gooden makes 2-pt jump shot from 7 ft (assist by J. Wall),,12,22
73,1,2:53.0,,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),12,24
74,1,2:32.0,M. Gortat misses 2-pt hook shot from 5 ft,,12,24
75,1,2:31.0,,Defensive rebound by P. Patterson,12,24
76,1,2:25.0,,L. Williams misses 2-pt layup from 2 ft,12,24
77,1,2:24.0,Defensive rebound by D. Gooden,,12,24
78,1,2:20.0,Shooting foul by D. DeRozan (drawn by J. Wall),,12,24
79,1,2:20.0,J. Wall makes free throw 1 of 2,,13,24
80,1,2:20.0,,T. Hansbrough enters the game for A. Johnson,13,24
81,1,2:20.0,K. Séraphin enters the game for M. Gortat,,13,24
82,1,2:20.0,J. Wall makes free throw 2 of 2,,14,24
83,1,1:59.0,,Shooting foul by K. Séraphin (drawn by P. Patterson),14,24
84,1,1:59.0,,P. Patterson makes free throw 1 of 2,14,25
85,1,1:59.0,,G. Vásquez enters the game for D. DeRozan,14,25
86,1,1:59.0,,P. Patterson makes free throw 2 of 2,14,26
87,1,1:42.0,J. Wall misses 2-pt layup at rim,,14,26
88,1,1:41.0,,Defensive rebound by T. Hansbrough,14,26
89,1,1:37.0,,Turnover by K. Lowry (palming),14,26
90,1,1:37.0,G. Rice enters the game for G. Temple,,14,26
91,1,1:37.0,A. Miller enters the game for J. Wall,,14,26
92,1,1:37.0,,J. Johnson enters the game for K. Lowry,14,26
93,1,1:16.0,O. Porter makes 2-pt jump shot from 19 ft (assist by K. Séraphin),,16,26
94,1,1:02.0,,G. Vásquez misses 2-pt jump shot from 3 ft,16,26
95,1,1:01.0,Defensive rebound by O. Porter,,16,26
96,1,0:48.0,Personal foul by L. Williams (drawn by G. Rice),,16,26
97,1,0:37.0,G. Rice misses 2-pt jump shot from 9 ft,,16,26
98,1,0:35.0,Offensive rebound by D. Gooden,,16,26
99,1,0:35.0,D. Gooden makes 2-pt tip-in from 1 ft,,18,26
100,1,0:28.0,,T. Hansbrough makes 2-pt layup from 1 ft (assist by G. Vásquez),18,28
101,1,0:09.0,G. Rice misses 3-pt jump shot from 26 ft,,18,28
102,1,0:07.0,,Defensive rebound by Team,18,28
103,1,0:00.0,,J. Johnson misses 3-pt jump shot from 26 ft,18,28
104,1,0:00.0,Defensive rebound by D. Gooden,,18,28
105,2,11:49.0,Turnover by O. Porter (offensive foul),,18,28
106,2,11:49.0,Offensive foul by O. Porter (drawn by T. Hansbrough),,18,28
107,2,11:34.0,,Shooting foul by G. Rice (drawn by T. Hansbrough),18,28
108,2,11:34.0,,T. Hansbrough makes free throw 1 of 2,18,29
109,2,11:34.0,,T. Hansbrough makes free throw 2 of 2,18,30
110,2,11:11.0,Shooting foul by G. Vásquez (drawn by A. Miller),,18,30
111,2,11:11.0,A. Miller makes free throw 1 of 2,,19,30
112,2,11:11.0,A. Miller misses free throw 2 of 2,,19,30
113,2,11:10.0,Offensive rebound by D. Gooden,,19,30
114,2,11:09.0,Shooting foul by P. Patterson (drawn by D. Gooden),,19,30
115,2,11:09.0,D. Gooden misses free throw 1 of 2,,19,30
116,2,11:09.0,Offensive rebound by Team,,19,30
117,2,11:09.0,D. Gooden makes free throw 2 of 2,,20,30
118,2,10:54.0,,P. Patterson misses 2-pt jump shot from 19 ft,20,30
119,2,10:53.0,Defensive rebound by Team,,20,30
120,2,10:30.0,A. Miller makes 2-pt layup from 2 ft (assist by G. Rice),,22,30
121,2,10:14.0,,L. Williams makes 2-pt jump shot from 23 ft,22,32
122,2,10:02.0,Turnover by D. Gooden (bad pass; steal by G. Vásquez),,22,32
123,2,10:00.0,,Personal foul by A. Miller (drawn by G. Vásquez),22,32
124,2,10:00.0,R. Butler enters the game for G. Rice,,22,32
125,2,9:55.0,,Shooting foul by R. Butler (drawn by L. Williams),22,32
126,2,9:55.0,,L. Williams makes free throw 1 of 2,22,33
127,2,9:55.0,,L. Williams misses free throw 2 of 2,22,33
128,2,9:54.0,Defensive rebound by D. Gooden,,22,33
129,2,9:37.0,K. Séraphin makes 2-pt hook shot from 10 ft,,24,33
130,2,9:25.0,,L. Williams makes 2-pt jump shot from 19 ft,24,35
131,2,9:03.0,K. Séraphin misses 2-pt jump shot from 21 ft,,24,35
132,2,9:02.0,,Defensive rebound by G. Vásquez,24,35
133,2,8:54.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by P. Patterson),24,38
134,2,8:54.0,,Shooting foul by O. Porter (drawn by L. Williams),24,38
135,2,8:54.0,Official timeout,,24,38
136,2,8:54.0,,J. Valančiūnas enters the game for T. Hansbrough,24,38
137,2,8:54.0,P. Pierce enters the game for D. Gooden,,24,38
138,2,8:54.0,N. Hilário enters the game for O. Porter,,24,38
139,2,8:54.0,,L. Williams makes free throw 1 of 1,24,39
140,2,8:38.0,Turnover by N. Hilário (bad pass; steal by J. Johnson),,24,39
141,2,8:26.0,,L. Williams misses 3-pt jump shot from 25 ft,24,39
142,2,8:24.0,Defensive rebound by K. Séraphin,,24,39
143,2,8:12.0,N. Hilário misses 2-pt jump shot from 16 ft,,24,39
144,2,8:11.0,Offensive rebound by P. Pierce,,24,39
145,2,8:07.0,P. Pierce misses 2-pt jump shot from 18 ft,,24,39
146,2,8:06.0,,Defensive rebound by J. Valančiūnas,24,39
147,2,7:57.0,,Shooting foul by A. Miller (drawn by G. Vásquez),24,39
148,2,7:57.0,,G. Vásquez makes free throw 1 of 2,24,40
149,2,7:57.0,J. Wall enters the game for A. Miller,,24,40
150,2,7:57.0,,A. Johnson enters the game for P. Patterson,24,40
151,2,7:57.0,,D. DeRozan enters the game for L. Williams,24,40
152,2,7:57.0,,G. Vásquez makes free throw 2 of 2,24,41
153,2,7:36.0,Shooting block foul by J. Valančiūnas (drawn by N. Hilário),,24,41
154,2,7:36.0,N. Hilário makes free throw 1 of 2,,25,41
155,2,7:36.0,G. Temple enters the game for R. Butler,,25,41
156,2,7:36.0,,K. Lowry enters the game for G. Vásquez,25,41
157,2,7:36.0,N. Hilário misses free throw 2 of 2,,25,41
158,2,7:35.0,,Defensive rebound by A. Johnson,25,41
159,2,7:19.0,,A. Johnson misses 2-pt hook shot from 8 ft,25,41
160,2,7:18.0,Defensive rebound by K. Séraphin,,25,41
161,2,7:08.0,Shooting foul by J. Valančiūnas (drawn by N. Hilário),,25,41
162,2,7:08.0,N. Hilário misses free throw 1 of 2,,25,41
163,2,7:08.0,Offensive rebound by Team,,25,41
164,2,7:08.0,M. Gortat enters the game for K. Séraphin,,25,41
165,2,7:08.0,,T. Ross enters the game for J. Johnson,25,41
166,2,7:08.0,N. Hilário misses free throw 2 of 2,,25,41
167,2,7:06.0,,Defensive rebound by A. Johnson,25,41
168,2,6:53.0,,D. DeRozan makes 2-pt dunk at rim (assist by A. Johnson),25,43
169,2,6:39.0,M. Gortat misses 2-pt layup from 2 ft (block by J. Valančiūnas),,25,43
170,2,6:37.0,,Defensive rebound by K. Lowry,25,43
171,2,6:31.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),25,46
172,2,6:25.0,Washington full timeout,,25,46
173,2,6:20.0,Turnover by N. Hilário (bad pass),,25,46
174,2,5:58.0,,T. Ross misses 2-pt jump shot from 20 ft,25,46
175,2,5:57.0,Defensive rebound by N. Hilário,,25,46
176,2,5:50.0,P. Pierce misses 3-pt jump shot from 24 ft,,25,46
177,2,5:49.0,,Defensive rebound by J. Valančiūnas,25,46
178,2,5:37.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),25,48
179,2,5:23.0,N. Hilário misses 2-pt jump shot from 14 ft,,25,48
180,2,5:23.0,Offensive rebound by Team,,25,48
181,2,5:23.0,,Loose ball foul by A. Johnson (drawn by M. Gortat),25,48
182,2,5:23.0,M. Gortat makes free throw 1 of 2,,26,48
183,2,5:23.0,M. Gortat makes free throw 2 of 2,,27,48
184,2,5:12.0,,A. Johnson misses 2-pt hook shot from 10 ft,27,48
185,2,5:11.0,,Offensive rebound by Team,27,48
186,2,5:08.0,,Offensive foul by T. Ross (drawn by P. Pierce),27,48
187,2,5:08.0,,Turnover by T. Ross (offensive foul),27,48
188,2,4:58.0,J. Wall misses 2-pt jump shot from 16 ft,,27,48
189,2,4:57.0,,Defensive rebound by K. Lowry,27,48
190,2,4:42.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft,27,50
191,2,4:24.0,N. Hilário misses 2-pt layup from 2 ft,,27,50
192,2,4:23.0,,Defensive rebound by A. Johnson,27,50
193,2,4:16.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),27,53
194,2,4:02.0,Offensive foul by M. Gortat (drawn by K. Lowry),,27,53
195,2,4:02.0,Turnover by M. Gortat (offensive foul),,27,53
196,2,4:02.0,K. Humphries enters the game for N. Hilário,,27,53
197,2,3:53.0,,Turnover by K. Lowry (bad pass; steal by M. Gortat),27,53
198,2,3:45.0,P. Pierce makes 2-pt dunk at rim (assist by G. Temple),,29,53
199,2,3:39.0,,Toronto full timeout,29,53
200,2,3:34.0,,Personal foul by G. Temple (drawn by D. DeRozan),29,53
201,2,3:34.0,,D. DeRozan makes free throw 1 of 2,29,54
202,2,3:34.0,,P. Patterson enters the game for J. Valančiūnas,29,54
203,2,3:34.0,,D. DeRozan makes free throw 2 of 2,29,55
204,2,3:25.0,,Violation by P. Patterson (kicked ball),29,55
205,2,3:14.0,P. Pierce misses 2-pt layup from 2 ft,,29,55
206,2,3:13.0,,Defensive rebound by D. DeRozan,29,55
207,2,2:54.0,,K. Lowry misses 3-pt jump shot from 27 ft,29,55
208,2,2:53.0,Defensive rebound by K. Humphries,,29,55
209,2,2:33.0,P. Pierce misses 3-pt jump shot from 24 ft,,29,55
210,2,2:32.0,Offensive rebound by M. Gortat,,29,55
211,2,2:26.0,Shooting foul by P. Patterson (drawn by K. Humphries),,29,55
212,2,2:26.0,K. Humphries misses free throw 1 of 2,,29,55
213,2,2:26.0,Offensive rebound by Team,,29,55
214,2,2:26.0,K. Humphries makes free throw 2 of 2,,30,55
215,2,2:06.0,,A. Johnson misses 2-pt hook shot from 3 ft (block by K. Humphries),30,55
216,2,2:04.0,,Offensive rebound by T. Ross,30,55
217,2,2:01.0,,T. Ross misses 2-pt jump shot from 18 ft,30,55
218,2,2:00.0,Defensive rebound by K. Humphries,,30,55
219,2,1:48.0,J. Wall misses 2-pt layup from 2 ft,,30,55
220,2,1:44.0,,Defensive rebound by T. Ross,30,55
221,2,1:37.0,,P. Patterson misses 3-pt jump shot from 23 ft,30,55
222,2,1:37.0,Defensive rebound by Team,,30,55
223,2,1:37.0,O. Porter enters the game for P. Pierce,,30,55
224,2,1:37.0,,L. Williams enters the game for T. Ross,30,55
225,2,1:22.0,J. Wall misses 3-pt jump shot from 23 ft,,30,55
226,2,1:20.0,Offensive rebound by M. Gortat,,30,55
227,2,1:09.0,Personal foul by K. Lowry (drawn by K. Humphries),,30,55
228,2,1:09.0,K. Humphries makes free throw 1 of 2,,31,55
229,2,1:09.0,K. Séraphin enters the game for M. Gortat,,31,55
230,2,1:09.0,K. Humphries makes free throw 2 of 2,,32,55
231,2,0:57.0,,Shooting foul by K. Séraphin (drawn by D. DeRozan),32,55
232,2,0:57.0,,D. DeRozan makes free throw 1 of 2,32,56
233,2,0:57.0,,T. Hansbrough enters the game for P. Patterson,32,56
234,2,0:57.0,R. Butler enters the game for G. Temple,,32,56
235,2,0:57.0,,D. DeRozan makes free throw 2 of 2,32,57
236,2,0:46.0,K. Humphries makes 2-pt layup from 1 ft (assist by J. Wall),,34,57
237,2,0:46.0,Shooting foul by A. Johnson (drawn by K. Humphries),,34,57
238,2,0:46.0,K. Humphries makes free throw 1 of 1,,35,57
239,2,0:33.0,,L. Williams misses 3-pt jump shot from 24 ft,35,57
240,2,0:32.0,,Offensive rebound by K. Lowry,35,57
241,2,0:10.0,,A. Johnson makes 2-pt hook shot from 5 ft,35,59
242,2,0:01.0,O. Porter misses 2-pt hook shot from 7 ft,,35,59
243,2,0:00.0,Offensive rebound by K. Séraphin,,35,59
244,3,11:43.0,P. Pierce misses 3-pt jump shot from 24 ft,,35,59
245,3,11:42.0,,Defensive rebound by K. Lowry,35,59
246,3,11:20.0,,T. Ross misses 3-pt jump shot from 24 ft,35,59
247,3,11:19.0,,Offensive rebound by Team,35,59
248,3,11:19.0,Loose ball foul by J. Wall (drawn by J. Valančiūnas),,35,59
249,3,11:16.0,,Personal foul by N. Hilário (drawn by A. Johnson),35,59
250,3,11:00.0,,T. Ross makes 2-pt layup from 2 ft,35,61
251,3,10:44.0,N. Hilário misses 2-pt hook shot from 6 ft,,35,61
252,3,10:42.0,,Defensive rebound by K. Lowry,35,61
253,3,10:37.0,,Turnover by K. Lowry (bad pass),35,61
254,3,10:21.0,G. Temple misses 3-pt jump shot from 22 ft,,35,61
255,3,10:19.0,,Defensive rebound by J. Valančiūnas,35,61
256,3,9:58.0,,D. DeRozan misses 2-pt jump shot from 12 ft,35,61
257,3,9:57.0,Defensive rebound by M. Gortat,,35,61
258,3,9:49.0,N. Hilário misses 2-pt layup from 2 ft,,35,61
259,3,9:48.0,,Defensive rebound by K. Lowry,35,61
260,3,9:38.0,,K. Lowry misses 3-pt jump shot from 25 ft,35,61
261,3,9:37.0,,Offensive rebound by Team,35,61
262,3,9:34.0,,T. Ross misses 2-pt jump shot from 20 ft,35,61
263,3,9:33.0,Defensive rebound by M. Gortat,,35,61
264,3,9:18.0,Turnover by P. Pierce (bad pass; steal by D. DeRozan),,35,61
265,3,9:17.0,,Personal foul by J. Wall (drawn by D. DeRozan),35,61
266,3,9:02.0,,D. DeRozan makes 2-pt jump shot from 13 ft (assist by A. Johnson),35,63
267,3,8:50.0,Personal foul by A. Johnson (drawn by M. Gortat),,35,63
268,3,8:44.0,J. Wall misses 2-pt jump shot from 19 ft,,35,63
269,3,8:43.0,Offensive rebound by M. Gortat,,35,63
270,3,8:37.0,J. Wall makes 2-pt jump shot from 17 ft (assist by P. Pierce),,37,63
271,3,8:26.0,,Turnover by A. Johnson (lost ball; steal by N. Hilário),37,63
272,3,8:26.0,Clear path foul by A. Johnson,,37,63
273,3,8:26.0,N. Hilário makes clear path free throw 1 of 2,,38,63
274,3,8:26.0,N. Hilário makes clear path free throw 2 of 2,,39,63
275,3,8:26.0,,P. Patterson enters the game for A. Johnson,39,63
276,3,8:14.0,N. Hilário makes 2-pt jump shot from 10 ft,,41,63
277,3,7:53.0,,K. Lowry misses 2-pt layup from 2 ft (block by M. Gortat),41,63
278,3,7:51.0,Defensive rebound by P. Pierce,,41,63
279,3,7:46.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),,43,63
280,3,7:29.0,,D. DeRozan misses 2-pt jump shot from 17 ft,43,63
281,3,7:28.0,Defensive rebound by G. Temple,,43,63
282,3,7:13.0,M. Gortat makes 2-pt layup from 2 ft (assist by N. Hilário),,45,63
283,3,7:13.0,,Toronto full timeout,45,63
284,3,7:05.0,,Offensive foul by T. Ross (drawn by G. Temple),45,63
285,3,7:05.0,,Turnover by T. Ross (offensive foul),45,63
286,3,6:57.0,Offensive foul by N. Hilário (drawn by J. Valančiūnas),,45,63
287,3,6:57.0,Turnover by N. Hilário (offensive foul),,45,63
288,3,6:40.0,,K. Lowry misses 2-pt jump shot from 7 ft,45,63
289,3,6:40.0,,Offensive rebound by J. Valančiūnas,45,63
290,3,6:40.0,,Shooting foul by G. Temple (drawn by J. Valančiūnas),45,63
291,3,6:40.0,,J. Valančiūnas makes free throw 1 of 2,45,64
292,3,6:40.0,,J. Valančiūnas makes free throw 2 of 2,45,65
293,3,6:33.0,Offensive foul by N. Hilário (drawn by K. Lowry),,45,65
294,3,6:33.0,Turnover by N. Hilário (offensive foul),,45,65
295,3,6:19.0,,T. Ross misses 2-pt jump shot from 15 ft,45,65
296,3,6:17.0,Defensive rebound by G. Temple,,45,65
297,3,6:11.0,J. Wall makes 2-pt jump shot from 12 ft (assist by G. Temple),,47,65
298,3,5:59.0,,T. Ross misses 3-pt jump shot from 24 ft,47,65
299,3,5:58.0,,Offensive rebound by P. Patterson,47,65
300,3,5:55.0,,P. Patterson misses 2-pt jump shot from 4 ft (block by M. Gortat),47,65
301,3,5:53.0,,Offensive rebound by P. Patterson,47,65
302,3,5:50.0,,P. Patterson makes 2-pt tip-in from 1 ft,47,67
303,3,5:40.0,N. Hilário misses 2-pt layup from 1 ft,,47,67
304,3,5:39.0,Offensive rebound by N. Hilário,,47,67
305,3,5:39.0,Shooting foul by J. Valančiūnas (drawn by N. Hilário),,47,67
306,3,5:39.0,N. Hilário misses free throw 1 of 2,,47,67
307,3,5:39.0,Offensive rebound by Team,,47,67
308,3,5:39.0,N. Hilário misses free throw 2 of 2,,47,67
309,3,5:38.0,,Defensive rebound by J. Valančiūnas,47,67
310,3,5:16.0,,T. Ross makes 2-pt jump shot from 20 ft,47,69
311,3,5:03.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by J. Wall),,50,69
312,3,5:03.0,Shooting foul by T. Ross (drawn by P. Pierce),,50,69
313,3,5:03.0,K. Humphries enters the game for N. Hilário,,50,69
314,3,5:03.0,P. Pierce makes free throw 1 of 1,,51,69
315,3,4:47.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,51,69
316,3,4:45.0,,Offensive rebound by T. Ross,51,69
317,3,4:33.0,,P. Patterson misses 3-pt jump shot from 24 ft,51,69
318,3,4:31.0,Defensive rebound by P. Pierce,,51,69
319,3,4:15.0,J. Wall makes 2-pt layup from 2 ft,,53,69
320,3,4:02.0,,K. Lowry makes 3-pt jump shot from 24 ft,53,72
321,3,3:47.0,,G. Vásquez enters the game for T. Ross,53,72
322,3,3:47.0,O. Porter enters the game for P. Pierce,,53,72
323,3,3:45.0,K. Humphries makes 2-pt jump shot from 20 ft (assist by G. Temple),,55,72
324,3,3:30.0,,K. Lowry makes 2-pt layup from 1 ft,55,74
325,3,3:22.0,K. Humphries misses 2-pt jump shot from 9 ft,,55,74
326,3,3:21.0,,Defensive rebound by J. Valančiūnas,55,74
327,3,3:09.0,,K. Lowry makes 2-pt jump shot from 4 ft,55,76
328,3,2:52.0,J. Wall misses 2-pt jump shot from 21 ft,,55,76
329,3,2:51.0,,Defensive rebound by D. DeRozan,55,76
330,3,2:33.0,,K. Lowry misses 3-pt jump shot from 23 ft,55,76
331,3,2:32.0,Defensive rebound by K. Humphries,,55,76
332,3,2:25.0,Turnover by J. Wall (lost ball; steal by P. Patterson),,55,76
333,3,2:20.0,Washington full timeout,,55,76
334,3,2:20.0,,T. Hansbrough enters the game for J. Valančiūnas,55,76
335,3,2:20.0,,L. Williams enters the game for D. DeRozan,55,76
336,3,2:12.0,,K. Lowry misses 2-pt hook shot from 4 ft,55,76
337,3,2:11.0,,Offensive rebound by T. Hansbrough,55,76
338,3,2:09.0,,T. Hansbrough misses 2-pt tip-in from 2 ft,55,76
339,3,2:08.0,Defensive rebound by M. Gortat,,55,76
340,3,2:04.0,Shooting foul by L. Williams (drawn by G. Temple),,55,76
341,3,2:04.0,G. Temple makes free throw 1 of 2,,56,76
342,3,2:04.0,,J. Johnson enters the game for K. Lowry,56,76
343,3,2:04.0,G. Temple makes free throw 2 of 2,,57,76
344,3,1:50.0,,L. Williams makes 2-pt jump shot from 15 ft,57,78
345,3,1:37.0,Shooting foul by T. Hansbrough (drawn by G. Temple),,57,78
346,3,1:37.0,G. Temple makes free throw 1 of 2,,58,78
347,3,1:37.0,G. Temple misses free throw 2 of 2,,58,78
348,3,1:37.0,,Defensive rebound by Team,58,78
349,3,1:37.0,Loose ball foul by K. Humphries (drawn by T. Hansbrough),,58,78
350,3,1:37.0,,T. Hansbrough makes free throw 1 of 2,58,79
351,3,1:37.0,,T. Hansbrough misses free throw 2 of 2,58,79
352,3,1:36.0,Defensive rebound by M. Gortat,,58,79
353,3,1:21.0,G. Temple misses 2-pt jump shot from 9 ft,,58,79
354,3,1:18.0,Offensive rebound by K. Humphries,,58,79
355,3,1:15.0,K. Humphries misses 2-pt jump shot from 4 ft,,58,79
356,3,1:11.0,Offensive rebound by O. Porter,,58,79
357,3,1:00.0,J. Wall misses 2-pt jump shot from 18 ft,,58,79
358,3,0:58.0,,Defensive rebound by G. Vásquez,58,79
359,3,0:46.0,,L. Williams misses 2-pt jump shot from 19 ft,58,79
360,3,0:45.0,Defensive rebound by J. Wall,,58,79
361,3,0:33.0,G. Temple misses 3-pt jump shot from 25 ft,,58,79
362,3,0:32.0,,Defensive rebound by J. Johnson,58,79
363,3,0:11.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by G. Vásquez),58,82
364,3,0:02.0,K. Humphries misses 3-pt jump shot from 22 ft,,58,82
365,3,0:01.0,Offensive rebound by J. Wall,,58,82
366,3,0:00.0,J. Wall misses 3-pt jump shot from 26 ft,,58,82
367,3,0:00.0,Offensive rebound by Team,,58,82
368,4,11:47.0,,Shooting block foul by K. Séraphin (drawn by L. Williams),58,82
369,4,11:47.0,,L. Williams misses free throw 1 of 2,58,82
370,4,11:47.0,,Offensive rebound by Team,58,82
371,4,11:47.0,,L. Williams misses free throw 2 of 2,58,82
372,4,11:46.0,,Offensive rebound by G. Vásquez,58,82
373,4,11:37.0,,J. Johnson makes 2-pt jump shot from 6 ft (assist by T. Hansbrough),58,84
374,4,11:15.0,R. Butler makes 3-pt jump shot from 24 ft (assist by K. Séraphin),,61,84
375,4,11:04.0,,Personal foul by K. Humphries (drawn by P. Patterson),61,84
376,4,10:52.0,,T. Hansbrough misses 2-pt layup from 3 ft (block by O. Porter),61,84
377,4,10:52.0,,Offensive rebound by Team,61,84
378,4,10:49.0,,Turnover by T. Hansbrough (lost ball; steal by A. Miller),61,84
379,4,10:38.0,A. Miller makes 2-pt jump shot from 3 ft,,63,84
380,4,10:38.0,Away from play foul by T. Hansbrough (drawn by K. Humphries),,63,84
381,4,10:38.0,K. Humphries makes free throw 1 of 1,,64,84
382,4,10:20.0,,G. Vásquez misses 2-pt layup from 1 ft,64,84
383,4,10:20.0,Defensive rebound by K. Humphries,,64,84
384,4,10:20.0,Personal foul by T. Hansbrough (drawn by K. Humphries),,64,84
385,4,9:57.0,K. Humphries misses 2-pt jump shot from 16 ft,,64,84
