,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
169,2,4:59.0,,D. Waiters misses 2-pt jump shot from 22 ft,38,51
170,2,4:58.0,,Offensive rebound by Team,38,51
171,2,4:58.0,Loose ball foul by T. Black (drawn by E. Freedom),,38,51
172,2,4:49.0,,R. Westbrook misses 3-pt jump shot from 25 ft,38,51
173,2,4:48.0,Defensive rebound by Team,,38,51
174,2,4:30.0,W. Johnson misses 2-pt jump shot from 14 ft,,38,51
175,2,4:28.0,,Defensive rebound by E. Freedom,38,51
176,2,4:22.0,,Shooting foul by R. Sacre (drawn by R. Westbrook),38,51
177,2,4:22.0,,R. Westbrook makes free throw 1 of 2,38,52
178,2,4:22.0,,A. Morrow enters the game for D. Augustin,38,52
179,2,4:22.0,R. Kelly enters the game for R. Sacre,,38,52
180,2,4:22.0,,R. Westbrook makes free throw 2 of 2,38,53
181,2,4:03.0,Turnover by W. Johnson (bad pass; steal by E. Freedom),,38,53
182,2,3:58.0,,D. Waiters makes 2-pt layup from 1 ft (assist by E. Freedom),38,55
183,2,3:38.0,J. Clarkson makes 2-pt dunk at rim,,40,55
184,2,3:23.0,,E. Freedom misses 2-pt jump shot from 17 ft,40,55
185,2,3:23.0,,Offensive rebound by Team,40,55
186,2,3:23.0,Loose ball foul by T. Black (drawn by S. Adams),,40,55
187,2,3:23.0,,S. Adams makes free throw 1 of 2,40,56
188,2,3:23.0,,S. Novak enters the game for E. Freedom,40,56
189,2,3:23.0,,S. Adams makes free throw 2 of 2,40,57
190,2,3:08.0,J. Lin misses 2-pt jump shot from 9 ft,,40,57
191,2,3:07.0,Offensive rebound by T. Black,,40,57
192,2,3:07.0,T. Black misses 2-pt layup from 1 ft (block by R. Westbrook),,40,57
193,2,3:05.0,Offensive rebound by J. Lin,,40,57
194,2,2:58.0,J. Clarkson misses 2-pt jump shot from 4 ft,,40,57
195,2,2:57.0,,Defensive rebound by S. Adams,40,57
196,2,2:52.0,,R. Westbrook misses 2-pt layup from 1 ft,40,57
197,2,2:51.0,Defensive rebound by J. Clarkson,,40,57
198,2,2:45.0,J. Lin makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,43,57
199,2,2:38.0,,Oklahoma City full timeout,43,57
200,2,2:22.0,,S. Adams makes 2-pt jump shot from 3 ft (assist by R. Westbrook),43,59
201,2,2:02.0,R. Kelly makes 3-pt jump shot from 22 ft (assist by J. Lin),,46,59
202,2,1:45.0,,S. Novak makes 2-pt jump shot from 23 ft (assist by R. Westbrook),46,61
203,2,1:28.0,Shooting foul by S. Adams (drawn by T. Black),,46,61
204,2,1:28.0,T. Black makes free throw 1 of 2,,47,61
205,2,1:28.0,,E. Freedom enters the game for S. Adams,47,61
206,2,1:28.0,T. Black misses free throw 2 of 2,,47,61
207,2,1:28.0,,Defensive rebound by S. Novak,47,61
208,2,1:13.0,,S. Novak misses 3-pt jump shot from 24 ft,47,61
209,2,1:12.0,,Offensive rebound by E. Freedom,47,61
210,2,1:10.0,,E. Freedom misses 2-pt layup from 2 ft (block by J. Clarkson),47,61
211,2,1:08.0,Defensive rebound by T. Black,,47,61
212,2,1:04.0,Shooting foul by R. Westbrook (drawn by J. Lin),,47,61
213,2,1:04.0,J. Lin makes free throw 1 of 2,,48,61
214,2,1:04.0,J. Lin makes free throw 2 of 2,,49,61
215,2,0:55.0,,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),49,63
216,2,0:42.0,J. Lin makes 2-pt layup at rim,,51,63
217,2,0:34.0,,Personal foul by J. Lin (drawn by R. Westbrook),51,63
218,2,0:34.0,,R. Westbrook makes free throw 1 of 2,51,64
219,2,0:34.0,,M. McGary enters the game for E. Freedom,51,64
220,2,0:34.0,,R. Westbrook makes free throw 2 of 2,51,65
221,2,0:21.0,J. Clarkson makes 2-pt jump shot from 9 ft,,53,65
222,2,0:01.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),53,68
223,3,11:37.0,W. Johnson misses 2-pt jump shot from 15 ft,,53,68
224,3,11:36.0,,Defensive rebound by E. Freedom,53,68
225,3,11:17.0,,Turnover by E. Freedom (bad pass),53,68
226,3,11:08.0,Personal foul by R. Westbrook (drawn by J. Lin),,53,68
227,3,10:57.0,J. Clarkson makes 2-pt jump shot from 18 ft,,55,68
228,3,10:35.0,,Turnover by K. Singler (bad pass; steal by W. Johnson),55,68
229,3,10:27.0,R. Kelly makes 2-pt layup from 1 ft (assist by J. Clarkson),,57,68
230,3,10:15.0,,Shooting foul by R. Kelly (drawn by S. Adams),57,68
231,3,10:15.0,,S. Adams makes free throw 1 of 2,57,69
232,3,10:15.0,,S. Adams makes free throw 2 of 2,57,70
233,3,9:59.0,Shooting foul by R. Westbrook (drawn by J. Lin),,57,70
234,3,9:59.0,J. Lin makes free throw 1 of 2,,58,70
235,3,9:59.0,,D. Waiters enters the game for A. Morrow,58,70
236,3,9:59.0,J. Lin makes free throw 2 of 2,,59,70
237,3,9:48.0,,Turnover by E. Freedom (lost ball; steal by R. Kelly),59,70
238,3,9:43.0,J. Clarkson makes 2-pt dunk at rim (assist by R. Kelly),,61,70
239,3,9:42.0,,Oklahoma City full timeout,61,70
240,3,9:28.0,,R. Westbrook misses 2-pt layup from 2 ft (block by J. Clarkson),61,70
241,3,9:26.0,Defensive rebound by J. Clarkson,,61,70
242,3,9:22.0,J. Clarkson misses 2-pt jump shot from 4 ft,,61,70
243,3,9:21.0,,Defensive rebound by S. Adams,61,70
244,3,9:18.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),61,72
245,3,8:59.0,Shooting foul by D. Waiters (drawn by J. Clarkson),,61,72
246,3,8:59.0,J. Clarkson makes free throw 1 of 2,,62,72
247,3,8:59.0,J. Clarkson misses free throw 2 of 2,,62,72
248,3,8:59.0,,Defensive rebound by E. Freedom,62,72
249,3,8:42.0,,K. Singler misses 2-pt jump shot from 4 ft,62,72
250,3,8:40.0,Defensive rebound by T. Black,,62,72
251,3,8:24.0,J. Clarkson makes 3-pt jump shot from 24 ft,,65,72
252,3,8:01.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by E. Freedom),65,75
253,3,7:51.0,Personal block foul by S. Adams (drawn by J. Lin),,65,75
254,3,7:45.0,R. Kelly misses 3-pt jump shot from 24 ft,,65,75
255,3,7:44.0,,Defensive rebound by D. Waiters,65,75
256,3,7:34.0,,D. Waiters makes 2-pt layup from 1 ft,65,77
257,3,7:22.0,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),,67,77
258,3,7:04.0,,D. Waiters makes 2-pt jump shot from 17 ft,67,79
259,3,6:42.0,W. Johnson misses 3-pt jump shot from 24 ft,,67,79
260,3,6:41.0,,Defensive rebound by R. Westbrook,67,79
261,3,6:36.0,,R. Westbrook makes 2-pt layup from 2 ft,67,81
262,3,6:28.0,Turnover by J. Clarkson (bad pass; steal by R. Westbrook),,67,81
263,3,6:24.0,,R. Westbrook makes 2-pt layup at rim,67,83
264,3,6:19.0,LA Lakers full timeout,,67,83
265,3,6:19.0,W. Ellington enters the game for J. Lin,,67,83
266,3,6:19.0,,M. McGary enters the game for S. Adams,67,83
267,3,5:59.0,W. Ellington misses 2-pt jump shot from 17 ft,,67,83
268,3,5:58.0,,Defensive rebound by M. McGary,67,83
269,3,5:41.0,,E. Freedom makes 2-pt hook shot from 4 ft (assist by R. Westbrook),67,85
270,3,5:25.0,,Violation by M. McGary (def goaltending),67,85
271,3,5:25.0,R. Kelly makes 2-pt layup from 1 ft (assist by J. Clarkson),,69,85
272,3,5:08.0,,Turnover by E. Freedom (lost ball; steal by R. Kelly),69,85
273,3,5:05.0,W. Ellington misses 2-pt layup from 1 ft,,69,85
274,3,5:03.0,,Defensive rebound by K. Singler,69,85
275,3,4:57.0,,D. Waiters makes 2-pt layup from 1 ft,69,87
276,3,4:38.0,J. Clarkson misses 2-pt jump shot from 17 ft,,69,87
277,3,4:37.0,,Defensive rebound by E. Freedom,69,87
278,3,4:28.0,,Shooting foul by W. Johnson (drawn by E. Freedom),69,87
279,3,4:28.0,,E. Freedom makes free throw 1 of 2,69,88
280,3,4:28.0,R. Sacre enters the game for R. Kelly,,69,88
281,3,4:28.0,J. Brown enters the game for W. Johnson,,69,88
282,3,4:28.0,E. Davis enters the game for T. Black,,69,88
283,3,4:28.0,,E. Freedom makes free throw 2 of 2,69,89
284,3,4:18.0,J. Brown makes 2-pt jump shot from 23 ft (assist by J. Clarkson),,71,89
285,3,3:55.0,,K. Singler misses 2-pt layup from 1 ft (block by E. Davis),71,89
286,3,3:52.0,Defensive rebound by J. Clarkson,,71,89
287,3,3:48.0,W. Ellington misses 2-pt jump shot from 6 ft,,71,89
288,3,3:47.0,Offensive rebound by E. Davis,,71,89
289,3,3:47.0,Personal foul by K. Singler (drawn by E. Davis),,71,89
290,3,3:47.0,,A. Morrow enters the game for K. Singler,71,89
291,3,3:47.0,E. Davis makes free throw 1 of 2,,72,89
292,3,3:47.0,E. Davis makes free throw 2 of 2,,73,89
293,3,3:33.0,,Turnover by R. Westbrook (bad pass; steal by R. Sacre),73,89
294,3,3:29.0,J. Clarkson makes 2-pt layup from 1 ft (assist by W. Ellington),,75,89
295,3,3:29.0,Shooting foul by A. Morrow (drawn by J. Clarkson),,75,89
296,3,3:29.0,J. Clarkson misses free throw 1 of 1,,75,89
297,3,3:28.0,,Defensive rebound by E. Freedom,75,89
298,3,3:23.0,,Shooting foul by E. Davis (drawn by R. Westbrook),75,89
299,3,3:23.0,,R. Westbrook makes free throw 1 of 2,75,90
300,3,3:23.0,,R. Westbrook makes free throw 2 of 2,75,91
301,3,3:14.0,E. Davis makes 2-pt jump shot from 6 ft,,77,91
302,3,3:14.0,Shooting foul by M. McGary (drawn by E. Davis),,77,91
303,3,3:14.0,E. Davis misses free throw 1 of 1,,77,91
304,3,3:14.0,,Defensive rebound by M. McGary,77,91
305,3,3:01.0,,Turnover by E. Freedom (bad pass; steal by E. Davis),77,91
306,3,2:56.0,W. Ellington makes 2-pt layup at rim,,79,91
307,3,2:40.0,,D. Waiters makes 2-pt layup from 1 ft,79,93
308,3,2:24.0,Turnover by R. Sacre (offensive foul),,79,93
309,3,2:24.0,Offensive foul by R. Sacre (drawn by D. Waiters),,79,93
310,3,2:13.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),79,95
311,3,1:55.0,E. Davis makes 2-pt dunk at rim (assist by W. Ellington),,81,95
312,3,1:39.0,,M. McGary misses 2-pt layup from 2 ft,81,95
313,3,1:38.0,Defensive rebound by W. Ellington,,81,95
314,3,1:29.0,R. Sacre misses 2-pt jump shot from 17 ft,,81,95
315,3,1:29.0,Offensive rebound by R. Sacre,,81,95
316,3,1:24.0,E. Davis makes 2-pt layup at rim (assist by R. Sacre),,83,95
317,3,1:09.0,,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),83,97
318,3,0:43.0,W. Ellington makes 2-pt layup from 1 ft (assist by R. Sacre),,85,97
319,3,0:28.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by D. Waiters),85,100
320,3,0:09.0,J. Clarkson makes 2-pt layup from 1 ft,,87,100
321,3,0:09.0,Shooting foul by E. Freedom (drawn by J. Clarkson),,87,100
322,3,0:09.0,J. Clarkson makes free throw 1 of 1,,88,100
323,3,0:02.0,,R. Westbrook misses 2-pt layup from 1 ft,88,100
324,3,0:01.0,Defensive rebound by R. Sacre,,88,100
325,4,11:48.0,,S. Adams makes 2-pt layup at rim,88,102
326,4,11:31.0,J. Brown misses 2-pt jump shot from 17 ft,,88,102
327,4,11:30.0,,Defensive rebound by S. Adams,88,102
328,4,11:14.0,,D. Waiters misses 2-pt layup at rim,88,102
329,4,11:13.0,,Offensive rebound by S. Adams,88,102
330,4,11:13.0,,S. Adams makes 2-pt layup from 1 ft,88,104
331,4,10:58.0,R. Sacre misses 2-pt layup from 1 ft,,88,104
332,4,10:57.0,,Defensive rebound by M. McGary,88,104
333,4,10:33.0,,D. Augustin misses 2-pt jump shot from 3 ft,88,104
334,4,10:32.0,Defensive rebound by W. Ellington,,88,104
335,4,10:19.0,W. Ellington makes 3-pt jump shot from 24 ft,,91,104
336,4,10:03.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by D. Waiters),91,107
337,4,9:45.0,E. Davis makes 2-pt layup from 1 ft (assist by J. Lin),,93,107
338,4,9:21.0,,D. Augustin makes 2-pt jump shot from 17 ft (assist by S. Adams),93,109
339,4,9:09.0,Shooting foul by S. Adams (drawn by J. Lin),,93,109
340,4,9:09.0,J. Lin misses free throw 1 of 2,,93,109
341,4,9:09.0,Offensive rebound by Team,,93,109
342,4,9:09.0,W. Johnson enters the game for E. Davis,,93,109
343,4,9:09.0,R. Kelly enters the game for R. Sacre,,93,109
344,4,9:09.0,J. Lin makes free throw 2 of 2,,94,109
345,4,8:57.0,,Turnover by M. McGary (offensive goaltending),94,109
346,4,8:57.0,Official timeout,,94,109
347,4,8:57.0,,K. Singler enters the game for M. McGary,94,109
348,4,8:48.0,J. Lin misses 2-pt jump shot from 3 ft,,94,109
349,4,8:47.0,,Defensive rebound by S. Adams,94,109
350,4,8:26.0,,D. Waiters makes 2-pt layup from 2 ft,94,111
351,4,8:14.0,W. Ellington misses 2-pt layup from 1 ft,,94,111
352,4,8:13.0,,Defensive rebound by D. Waiters,94,111
353,4,8:06.0,,D. Augustin makes 3-pt jump shot from 23 ft (assist by D. Waiters),94,114
354,4,7:49.0,J. Brown makes 2-pt layup from 1 ft,,96,114
355,4,7:49.0,Shooting foul by K. Singler (drawn by J. Brown),,96,114
356,4,7:49.0,J. Brown makes free throw 1 of 1,,97,114
357,4,7:40.0,,Personal block foul by R. Kelly (drawn by D. Waiters),97,114
358,4,7:28.0,,A. Morrow misses 2-pt layup from 2 ft (block by R. Kelly),97,114
359,4,7:26.0,Defensive rebound by J. Lin,,97,114
360,4,7:22.0,W. Ellington makes 2-pt layup at rim (assist by J. Lin),,99,114
361,4,7:04.0,,D. Waiters misses 2-pt jump shot from 19 ft,99,114
362,4,7:03.0,Defensive rebound by W. Johnson,,99,114
363,4,6:57.0,J. Lin misses 2-pt layup from 1 ft (block by K. Singler),,99,114
364,4,6:57.0,Offensive rebound by Team,,99,114
365,4,6:55.0,W. Johnson makes 2-pt jump shot from 14 ft (assist by J. Brown),,101,114
366,4,6:32.0,,D. Waiters makes 2-pt dunk at rim,101,116
367,4,6:16.0,Shooting foul by K. Singler (drawn by W. Johnson),,101,116
368,4,6:16.0,W. Johnson makes free throw 1 of 2,,102,116
369,4,6:16.0,W. Johnson makes free throw 2 of 2,,103,116
370,4,6:02.0,,D. Waiters misses 2-pt jump shot from 16 ft,103,116
371,4,6:01.0,,Offensive rebound by S. Adams,103,116
372,4,5:57.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by S. Adams),103,119
373,4,5:38.0,W. Johnson misses 3-pt jump shot from 25 ft,,103,119
374,4,5:37.0,,Defensive rebound by D. Waiters,103,119
375,4,5:26.0,,K. Singler makes 3-pt jump shot from 22 ft (assist by D. Waiters),103,122
376,4,5:14.0,Personal foul by S. Adams (drawn by J. Lin),,103,122
377,4,5:14.0,,Oklahoma City full timeout,103,122
378,4,5:14.0,T. Black enters the game for J. Lin,,103,122
379,4,5:14.0,J. Clarkson enters the game for W. Ellington,,103,122
380,4,5:14.0,,J. Lamb enters the game for S. Adams,103,122
381,4,5:14.0,,M. McGary enters the game for D. Waiters,103,122
382,4,4:58.0,W. Johnson makes 2-pt jump shot from 17 ft,,105,122
383,4,4:38.0,,Turnover by K. Singler (lost ball),105,122
