,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
68,1,4:08.0,,I. Shumpert misses 3-pt jump shot from 25 ft,20,17
69,1,4:07.0,,Offensive rebound by K. Irving,20,17
70,1,4:06.0,,Turnover by K. Irving (step out of bounds),20,17
71,1,3:54.0,K. Olynyk makes 2-pt dunk at rim (assist by I. Thomas),,22,17
72,1,3:37.0,,J. Jones makes 3-pt jump shot from 23 ft (assist by K. Irving),22,20
73,1,3:29.0,I. Thomas misses 3-pt jump shot from 25 ft,,22,20
74,1,3:28.0,,Defensive rebound by J. Smith,22,20
75,1,3:20.0,,K. Irving misses 2-pt layup from 1 ft,22,20
76,1,3:19.0,,Offensive rebound by T. Thompson,22,20
77,1,3:19.0,,T. Thompson makes 2-pt tip-in at rim,22,22
78,1,3:19.0,Boston full timeout,,22,22
79,1,3:19.0,J. Jerebko enters the game for E. Turner,,22,22
80,1,3:19.0,,L. James enters the game for J. Smith,22,22
81,1,3:06.0,A. Bradley misses 2-pt jump shot from 19 ft,,22,22
82,1,3:05.0,,Defensive rebound by T. Thompson,22,22
83,1,2:43.0,,L. James misses 2-pt jump shot from 18 ft,22,22
84,1,2:41.0,Defensive rebound by I. Thomas,,22,22
85,1,2:34.0,I. Thomas makes 2-pt layup from 1 ft,,24,22
86,1,2:12.0,,K. Irving misses 2-pt layup from 2 ft,24,22
87,1,2:11.0,,Offensive rebound by T. Thompson,24,22
88,1,2:11.0,,T. Thompson misses 2-pt tip-in at rim,24,22
89,1,2:09.0,Defensive rebound by I. Thomas,,24,22
90,1,2:07.0,I. Thomas misses 2-pt layup from 1 ft (block by L. James),,24,22
91,1,2:07.0,Offensive rebound by Team,,24,22
92,1,1:57.0,I. Thomas makes 2-pt hook shot from 6 ft,,26,22
93,1,1:38.0,Violation by J. Crowder (kicked ball),,26,22
94,1,1:29.0,,Personal foul by J. Crowder (drawn by L. James),26,22
95,1,1:29.0,,L. James makes free throw 1 of 2,26,23
96,1,1:29.0,,L. James makes free throw 2 of 2,26,24
97,1,1:13.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by I. Thomas),,29,24
98,1,0:59.0,,K. Irving makes 2-pt layup from 1 ft,29,26
99,1,0:43.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Jerebko),,31,26
100,1,0:36.0,,K. Irving misses 2-pt jump shot from 9 ft,31,26
101,1,0:36.0,,Offensive rebound by Team,31,26
102,1,0:36.0,Loose ball foul by K. Olynyk (drawn by T. Thompson),,31,26
103,1,0:36.0,,T. Thompson misses free throw 1 of 2,31,26
104,1,0:36.0,,Offensive rebound by Team,31,26
105,1,0:36.0,,M. Dellavedova enters the game for K. Irving,31,26
106,1,0:36.0,,T. Thompson makes free throw 2 of 2,31,27
107,1,0:20.0,I. Thomas misses 2-pt layup from 1 ft,,31,27
108,1,0:19.0,,Defensive rebound by I. Shumpert,31,27
109,1,0:02.0,,J. Jones misses 3-pt jump shot from 23 ft,31,27
110,1,0:01.0,Defensive rebound by K. Olynyk,,31,27
111,2,11:46.0,J. Sullinger misses 2-pt jump shot from 9 ft,,31,27
112,2,11:43.0,,Defensive rebound by L. James,31,27
113,2,11:31.0,,Turnover by L. James (lost ball; steal by J. Crowder),31,27
114,2,11:26.0,Shooting foul by T. Mozgov (drawn by J. Jerebko),,31,27
115,2,11:26.0,J. Jerebko makes free throw 1 of 2,,32,27
116,2,11:26.0,J. Jerebko misses free throw 2 of 2,,32,27
117,2,11:25.0,,Defensive rebound by T. Mozgov,32,27
118,2,11:19.0,,Personal foul by J. Crowder (drawn by L. James),32,27
119,2,11:13.0,,Personal foul by J. Jerebko (drawn by J. Jones),32,27
120,2,10:59.0,,I. Shumpert misses 3-pt jump shot from 26 ft,32,27
121,2,10:58.0,,Offensive rebound by T. Mozgov,32,27
122,2,10:58.0,,Turnover by Team (shot clock),32,27
123,2,10:45.0,M. Smart makes 2-pt layup from 2 ft (assist by I. Thomas),,34,27
124,2,10:34.0,,Shooting foul by J. Sullinger (drawn by T. Mozgov),34,27
125,2,10:34.0,,T. Mozgov makes free throw 1 of 2,34,28
126,2,10:34.0,,K. Love enters the game for J. Jones,34,28
127,2,10:34.0,,T. Mozgov makes free throw 2 of 2,34,29
128,2,10:23.0,M. Smart makes 3-pt jump shot from 25 ft (assist by I. Thomas),,37,29
129,2,10:04.0,,L. James makes 2-pt jump shot from 5 ft,37,31
130,2,9:52.0,Turnover by I. Thomas (lost ball),,37,31
131,2,9:52.0,,J. Smith enters the game for I. Shumpert,37,31
132,2,9:35.0,,K. Love misses 2-pt hook shot from 7 ft,37,31
133,2,9:34.0,,Offensive rebound by T. Mozgov,37,31
134,2,9:33.0,,T. Mozgov misses 2-pt layup from 1 ft (block by J. Sullinger),37,31
135,2,9:32.0,Defensive rebound by I. Thomas,,37,31
136,2,9:31.0,Personal foul by M. Dellavedova (drawn by I. Thomas),,37,31
137,2,9:31.0,,K. Irving enters the game for M. Dellavedova,37,31
138,2,9:24.0,Shooting foul by J. Smith (drawn by M. Smart),,37,31
139,2,9:24.0,M. Smart makes free throw 1 of 2,,38,31
140,2,9:24.0,E. Turner enters the game for I. Thomas,,38,31
141,2,9:24.0,M. Smart misses free throw 2 of 2,,38,31
142,2,9:23.0,,Defensive rebound by K. Love,38,31
143,2,9:06.0,,K. Love misses 2-pt jump shot from 5 ft (block by J. Crowder),38,31
144,2,9:06.0,,Offensive rebound by Team,38,31
145,2,8:59.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),38,34
146,2,8:41.0,E. Turner misses 2-pt layup at rim,,38,34
147,2,8:38.0,,Defensive rebound by K. Love,38,34
148,2,8:32.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),38,37
149,2,8:30.0,Boston full timeout,,38,37
150,2,8:30.0,B. Bass enters the game for J. Jerebko,,38,37
151,2,8:09.0,J. Crowder misses 3-pt jump shot from 26 ft,,38,37
152,2,8:08.0,,Defensive rebound by K. Love,38,37
153,2,7:55.0,,J. Smith misses 3-pt jump shot from 27 ft,38,37
154,2,7:54.0,Defensive rebound by J. Crowder,,38,37
155,2,7:32.0,E. Turner makes 2-pt jump shot from 17 ft,,40,37
156,2,7:13.0,,K. Love makes 3-pt jump shot from 26 ft (assist by J. Smith),40,40
157,2,7:01.0,B. Bass misses 2-pt jump shot from 8 ft,,40,40
158,2,7:00.0,,Defensive rebound by T. Mozgov,40,40
159,2,6:44.0,,K. Love misses 2-pt jump shot from 17 ft,40,40
160,2,6:43.0,Defensive rebound by J. Sullinger,,40,40
161,2,6:40.0,Turnover by M. Smart (bad pass),,40,40
162,2,6:40.0,K. Olynyk enters the game for J. Crowder,,40,40
163,2,6:40.0,I. Thomas enters the game for J. Sullinger,,40,40
164,2,6:40.0,,T. Thompson enters the game for T. Mozgov,40,40
165,2,6:16.0,,L. James makes 2-pt layup from 1 ft,40,42
166,2,6:05.0,Shooting foul by K. Love (drawn by B. Bass),,40,42
167,2,6:05.0,B. Bass makes free throw 1 of 2,,41,42
168,2,6:05.0,B. Bass makes free throw 2 of 2,,42,42
169,2,5:52.0,,K. Love misses 2-pt jump shot from 5 ft (block by K. Olynyk),42,42
170,2,5:49.0,,Offensive rebound by K. Irving,42,42
171,2,5:43.0,,L. James makes 2-pt jump shot from 6 ft,42,44
172,2,5:31.0,Offensive foul by K. Olynyk (drawn by K. Love),,42,44
173,2,5:31.0,Turnover by K. Olynyk (offensive foul),,42,44
174,2,5:31.0,Official timeout,,42,44
175,2,5:31.0,T. Zeller enters the game for M. Smart,,42,44
176,2,5:31.0,A. Bradley enters the game for K. Olynyk,,42,44
177,2,5:06.0,,L. James misses 2-pt jump shot from 14 ft,42,44
178,2,5:03.0,,Offensive rebound by T. Thompson,42,44
179,2,5:03.0,,T. Thompson makes 2-pt dunk at rim,42,46
180,2,4:43.0,I. Thomas misses 3-pt jump shot from 25 ft,,42,46
181,2,4:42.0,,Defensive rebound by K. Love,42,46
182,2,4:23.0,,K. Irving makes 3-pt jump shot from 23 ft,42,49
183,2,4:18.0,Personal foul by K. Irving (drawn by I. Thomas),,42,49
184,2,4:18.0,I. Thomas makes free throw 1 of 2,,43,49
185,2,4:18.0,I. Thomas makes free throw 2 of 2,,44,49
186,2,4:05.0,,K. Love misses 2-pt jump shot from 21 ft,44,49
187,2,4:04.0,,Offensive rebound by K. Love,44,49
188,2,3:59.0,,T. Thompson makes 2-pt layup at rim (assist by K. Love),44,51
189,2,3:47.0,B. Bass misses 2-pt jump shot from 16 ft,,44,51
190,2,3:46.0,Offensive rebound by Team,,44,51
191,2,3:43.0,T. Zeller misses 2-pt jump shot from 17 ft,,44,51
192,2,3:42.0,,Defensive rebound by J. Smith,44,51
193,2,3:40.0,,Turnover by J. Smith (lost ball; steal by E. Turner),44,51
194,2,3:37.0,Turnover by T. Zeller (lost ball; steal by L. James),,44,51
195,2,3:33.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),44,53
196,2,3:20.0,Shooting foul by L. James (drawn by I. Thomas),,44,53
197,2,3:20.0,I. Thomas makes free throw 1 of 2,,45,53
198,2,3:20.0,J. Jerebko enters the game for T. Zeller,,45,53
199,2,3:20.0,I. Thomas makes free throw 2 of 2,,46,53
200,2,3:02.0,,K. Love misses 2-pt hook shot from 6 ft,46,53
201,2,2:59.0,Defensive rebound by E. Turner,,46,53
202,2,2:48.0,J. Jerebko makes 2-pt jump shot from 22 ft (assist by E. Turner),,48,53
203,2,2:32.0,,K. Irving misses 2-pt jump shot from 14 ft,48,53
204,2,2:31.0,Defensive rebound by J. Jerebko,,48,53
205,2,2:22.0,Turnover by I. Thomas (bad pass; steal by K. Love),,48,53
206,2,2:17.0,,L. James makes 2-pt dunk at rim (assist by K. Love),48,55
207,2,2:00.0,J. Jerebko misses 2-pt jump shot from 10 ft,,48,55
208,2,1:59.0,Offensive rebound by J. Jerebko,,48,55
209,2,1:58.0,J. Jerebko makes 2-pt jump shot from 6 ft,,50,55
210,2,1:36.0,,K. Love misses 3-pt jump shot from 24 ft,50,55
211,2,1:35.0,,Offensive rebound by T. Thompson,50,55
212,2,1:32.0,,Shooting foul by I. Thomas (drawn by K. Love),50,55
213,2,1:32.0,,Cleveland full timeout,50,55
214,2,1:32.0,M. Smart enters the game for A. Bradley,,50,55
215,2,1:32.0,,I. Shumpert enters the game for J. Smith,50,55
216,2,1:32.0,,K. Love makes free throw 1 of 2,50,56
217,2,1:32.0,,K. Love misses free throw 2 of 2,50,56
218,2,1:30.0,Defensive rebound by E. Turner,,50,56
219,2,1:11.0,M. Smart makes 2-pt jump shot from 23 ft,,52,56
220,2,0:51.0,,K. Irving makes 3-pt jump shot from 27 ft (assist by I. Shumpert),52,59
221,2,0:35.0,Turnover by E. Turner (bad pass),,52,59
222,2,0:31.0,,L. James misses 3-pt jump shot from 26 ft,52,59
223,2,0:30.0,,Offensive rebound by Team,52,59
224,2,0:17.0,,Turnover by I. Shumpert (bad pass),52,59
225,2,0:17.0,K. Olynyk enters the game for B. Bass,,52,59
226,2,0:17.0,,J. Jones enters the game for K. Love,52,59
227,2,0:17.0,,M. Dellavedova enters the game for L. James,52,59
228,2,0:06.0,I. Thomas makes 2-pt jump shot from 14 ft,,54,59
229,2,0:00.0,,K. Irving makes 3-pt jump shot from 26 ft,54,62
230,3,11:40.0,A. Bradley misses 2-pt jump shot from 22 ft,,54,62
231,3,11:39.0,,Defensive rebound by K. Irving,54,62
232,3,11:28.0,,J. Smith misses 3-pt jump shot from 26 ft,54,62
233,3,11:27.0,,Offensive rebound by K. Love,54,62
234,3,11:21.0,,Shooting foul by B. Bass (drawn by K. Love),54,62
235,3,11:21.0,,K. Love makes free throw 1 of 2,54,63
236,3,11:21.0,,K. Love makes free throw 2 of 2,54,64
237,3,11:03.0,,Loose ball foul by K. Irving (drawn by M. Smart),54,64
238,3,10:51.0,E. Turner misses 2-pt jump shot from 18 ft,,54,64
239,3,10:49.0,Offensive rebound by K. Olynyk,,54,64
240,3,10:49.0,K. Olynyk makes 2-pt tip-in from 1 ft,,56,64
241,3,10:43.0,,Turnover by L. James (bad pass),56,64
242,3,10:28.0,B. Bass makes 2-pt jump shot from 15 ft (assist by K. Olynyk),,58,64
243,3,10:08.0,,Turnover by K. Love (offensive foul),58,64
244,3,10:08.0,,Offensive foul by K. Love (drawn by E. Turner),58,64
245,3,10:01.0,Personal foul by J. Smith (drawn by A. Bradley),,58,64
246,3,9:56.0,Personal foul by J. Smith (drawn by K. Olynyk),,58,64
247,3,9:56.0,,I. Shumpert enters the game for J. Smith,58,64
248,3,9:45.0,A. Bradley misses 3-pt jump shot from 26 ft,,58,64
249,3,9:43.0,,Defensive rebound by K. Love,58,64
250,3,9:35.0,,T. Mozgov makes 2-pt layup from 2 ft (assist by K. Love),58,66
251,3,9:11.0,E. Turner misses 2-pt jump shot from 14 ft,,58,66
252,3,9:08.0,Offensive rebound by M. Smart,,58,66
253,3,9:03.0,K. Olynyk misses 3-pt jump shot from 25 ft,,58,66
254,3,9:02.0,,Defensive rebound by K. Love,58,66
255,3,8:53.0,,K. Irving makes 3-pt jump shot from 25 ft,58,69
256,3,8:37.0,M. Smart misses 3-pt jump shot from 24 ft,,58,69
257,3,8:35.0,,Defensive rebound by K. Love,58,69
258,3,8:29.0,,L. James makes 2-pt layup from 1 ft,58,71
259,3,8:29.0,Boston full timeout,,58,71
260,3,8:24.0,Turnover by M. Smart (lost ball),,58,71
261,3,8:10.0,,Turnover by T. Mozgov (lost ball; steal by K. Olynyk),58,71
262,3,7:54.0,E. Turner misses 2-pt jump shot from 5 ft,,58,71
263,3,7:54.0,,Defensive rebound by K. Love,58,71
264,3,7:54.0,I. Thomas enters the game for E. Turner,,58,71
265,3,7:54.0,J. Crowder enters the game for M. Smart,,58,71
266,3,7:54.0,,Personal foul by E. Turner (drawn by K. Love),58,71
267,3,7:35.0,,K. Irving misses 3-pt jump shot from 25 ft,58,71
268,3,7:34.0,,Offensive rebound by T. Mozgov,58,71
269,3,7:32.0,,T. Mozgov misses 2-pt layup from 2 ft (block by K. Olynyk),58,71
270,3,7:31.0,Defensive rebound by A. Bradley,,58,71
271,3,7:17.0,B. Bass makes 2-pt jump shot from 14 ft (assist by A. Bradley),,60,71
272,3,6:53.0,,K. Irving misses 2-pt jump shot from 5 ft,60,71
273,3,6:51.0,,Offensive rebound by I. Shumpert,60,71
274,3,6:46.0,,K. Irving misses 3-pt jump shot from 23 ft,60,71
275,3,6:46.0,,Offensive rebound by K. Love,60,71
276,3,6:44.0,,K. Love makes 2-pt layup at rim,60,73
277,3,6:26.0,B. Bass makes 2-pt jump shot from 17 ft,,62,73
278,3,6:07.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by K. Love),62,76
279,3,5:54.0,I. Thomas misses 2-pt jump shot from 5 ft (block by T. Mozgov),,62,76
280,3,5:54.0,,Defensive rebound by Team,62,76
281,3,5:54.0,,T. Thompson enters the game for T. Mozgov,62,76
282,3,5:43.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),62,78
283,3,5:19.0,Turnover by A. Bradley (bad pass),,62,78
284,3,5:16.0,,K. Love makes 2-pt layup from 1 ft,62,80
285,3,4:58.0,A. Bradley misses 3-pt jump shot from 26 ft,,62,80
286,3,4:58.0,,Defensive rebound by Team,62,80
287,3,4:42.0,,Personal foul by K. Olynyk (drawn by T. Thompson),62,80
288,3,4:42.0,J. Jerebko enters the game for B. Bass,,62,80
289,3,4:42.0,T. Zeller enters the game for A. Bradley,,62,80
290,3,4:42.0,M. Smart enters the game for K. Olynyk,,62,80
291,3,4:33.0,,Shooting foul by J. Jerebko (drawn by K. Love),62,80
292,3,4:33.0,,K. Love makes free throw 1 of 2,62,81
293,3,4:33.0,,K. Love makes free throw 2 of 2,62,82
294,3,4:15.0,M. Smart makes 2-pt layup from 1 ft,,64,82
295,3,3:50.0,,Turnover by L. James (lost ball; steal by T. Zeller),64,82
296,3,3:46.0,J. Crowder makes 2-pt dunk at rim (assist by I. Thomas),,66,82
297,3,3:45.0,,Cleveland full timeout,66,82
298,3,3:45.0,,J. Jones enters the game for K. Love,66,82
299,3,3:28.0,,K. Irving misses 2-pt jump shot from 13 ft,66,82
300,3,3:25.0,Defensive rebound by J. Jerebko,,66,82
301,3,3:10.0,I. Thomas misses 3-pt jump shot from 26 ft,,66,82
302,3,3:09.0,Offensive rebound by J. Crowder,,66,82
303,3,3:09.0,J. Crowder makes 2-pt layup at rim,,68,82
304,3,3:09.0,Shooting foul by K. Irving (drawn by J. Crowder),,68,82
305,3,3:09.0,J. Crowder makes free throw 1 of 1,,69,82
306,3,2:47.0,,L. James misses 2-pt jump shot from 15 ft,69,82
307,3,2:47.0,Defensive rebound by Team,,69,82
308,3,2:28.0,J. Jerebko makes 2-pt layup from 1 ft (assist by I. Thomas),,71,82
309,3,2:14.0,,L. James misses 2-pt layup from 2 ft,71,82
310,3,2:12.0,Defensive rebound by T. Zeller,,71,82
311,3,2:07.0,I. Thomas makes 3-pt jump shot from 24 ft,,74,82
312,3,1:49.0,,J. Jones misses 3-pt jump shot from 25 ft,74,82
313,3,1:48.0,Defensive rebound by I. Thomas,,74,82
314,3,1:43.0,Personal foul by I. Shumpert (drawn by I. Thomas),,74,82
315,3,1:43.0,I. Thomas makes free throw 1 of 2,,75,82
316,3,1:43.0,,M. Dellavedova enters the game for L. James,75,82
317,3,1:43.0,I. Thomas makes free throw 2 of 2,,76,82
318,3,1:18.0,,J. Jones makes 2-pt jump shot from 14 ft (assist by M. Dellavedova),76,84
319,3,1:00.0,Turnover by I. Thomas (bad pass; steal by K. Irving),,76,84
320,3,0:58.0,,Personal foul by M. Smart (drawn by K. Irving),76,84
321,3,0:58.0,,K. Irving makes free throw 1 of 2,76,85
322,3,0:58.0,,K. Irving makes free throw 2 of 2,76,86
323,3,0:42.0,I. Thomas misses 2-pt jump shot from 4 ft (block by K. Irving),,76,86
324,3,0:42.0,Offensive rebound by Team,,76,86
325,3,0:35.0,M. Smart misses 3-pt jump shot from 26 ft,,76,86
326,3,0:34.0,Offensive rebound by J. Crowder,,76,86
327,3,0:32.0,J. Crowder misses 2-pt jump shot from 3 ft,,76,86
328,3,0:32.0,,Defensive rebound by I. Shumpert,76,86
329,3,0:32.0,,Personal foul by J. Crowder (drawn by I. Shumpert),76,86
330,3,0:32.0,,I. Shumpert makes free throw 1 of 2,76,87
331,3,0:32.0,K. Olynyk enters the game for T. Zeller,,76,87
332,3,0:32.0,,S. Marion enters the game for K. Irving,76,87
333,3,0:32.0,,I. Shumpert makes free throw 2 of 2,76,88
334,3,0:23.0,Turnover by I. Thomas (bad pass; steal by S. Marion),,76,88
335,3,0:19.0,,Turnover by M. Dellavedova (lost ball; steal by I. Thomas),76,88
336,3,0:15.0,Turnover by I. Thomas (bad pass; steal by S. Marion),,76,88
337,3,0:00.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),76,91
338,4,11:44.0,,Personal foul by M. Smart (drawn by M. Dellavedova),76,91
339,4,11:32.0,,L. James makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),76,94
340,4,11:22.0,Personal foul by M. Dellavedova (drawn by M. Smart),,76,94
341,4,11:13.0,J. Crowder makes 2-pt layup at rim (assist by M. Smart),,78,94
342,4,10:51.0,,L. James misses 2-pt jump shot from 19 ft,78,94
343,4,10:49.0,Defensive rebound by E. Turner,,78,94
344,4,10:39.0,Shooting foul by M. Dellavedova (drawn by M. Smart),,78,94
345,4,10:39.0,M. Smart misses free throw 1 of 2,,78,94
346,4,10:39.0,Offensive rebound by Team,,78,94
347,4,10:39.0,M. Smart misses free throw 2 of 2,,78,94
348,4,10:38.0,,Defensive rebound by L. James,78,94
349,4,10:22.0,,Turnover by L. James (bad pass),78,94
350,4,10:08.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by M. Smart),,81,94
351,4,9:46.0,,M. Dellavedova makes 2-pt layup from 1 ft,81,96
352,4,9:30.0,J. Crowder misses 2-pt jump shot from 5 ft,,81,96
353,4,9:28.0,,Defensive rebound by I. Shumpert,81,96
354,4,9:25.0,,Turnover by L. James (bad pass; steal by M. Smart),81,96
355,4,9:17.0,J. Jerebko misses 2-pt jump shot from 9 ft,,81,96
356,4,9:14.0,,Defensive rebound by J. Jones,81,96
357,4,9:03.0,,Turnover by M. Dellavedova (bad pass; steal by J. Jerebko),81,96
358,4,8:51.0,E. Turner misses 2-pt jump shot from 8 ft,,81,96
359,4,8:49.0,,Defensive rebound by I. Shumpert,81,96
360,4,8:48.0,Loose ball foul by E. Turner (drawn by T. Thompson),,81,96
361,4,8:48.0,Official timeout,,81,96
362,4,8:48.0,A. Bradley enters the game for J. Crowder,,81,96
363,4,8:48.0,,K. Irving enters the game for J. Jones,81,96
364,4,8:48.0,,K. Love enters the game for M. Dellavedova,81,96
365,4,8:34.0,,Shooting foul by J. Jerebko (drawn by K. Love),81,96
366,4,8:34.0,,K. Love makes free throw 1 of 2,81,97
367,4,8:34.0,,K. Love makes free throw 2 of 2,81,98
368,4,8:18.0,J. Sullinger enters the game for J. Jerebko,,81,98
369,4,8:18.0,B. Bass enters the game for T. Zeller,,81,98
370,4,8:18.0,I. Thomas enters the game for M. Smart,,81,98
371,4,8:13.0,J. Sullinger makes 2-pt jump shot from 6 ft (assist by E. Turner),,83,98
372,4,7:59.0,,Personal foul by A. Bradley (drawn by K. Irving),83,98
373,4,7:47.0,,L. James misses 3-pt jump shot from 26 ft,83,98
374,4,7:46.0,Defensive rebound by A. Bradley,,83,98
375,4,7:33.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by A. Bradley),,86,98
376,4,7:16.0,,K. Irving makes 2-pt jump shot from 20 ft (assist by T. Thompson),86,100
377,4,7:16.0,,Shooting foul by A. Bradley (drawn by K. Irving),86,100
378,4,7:16.0,,J. Jones enters the game for K. Love,86,100
379,4,7:16.0,,K. Irving makes free throw 1 of 1,86,101
380,4,6:57.0,Turnover by B. Bass (bad pass),,86,101
381,4,6:33.0,,K. Irving misses 3-pt jump shot from 26 ft,86,101
382,4,6:32.0,Defensive rebound by E. Turner,,86,101
383,4,6:25.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by I. Thomas),,89,101
384,4,6:21.0,,Personal foul by J. Sullinger (drawn by T. Thompson),89,101
385,4,6:21.0,,T. Thompson misses free throw 1 of 2,89,101
386,4,6:21.0,,Offensive rebound by Team,89,101
387,4,6:21.0,,T. Thompson makes free throw 2 of 2,89,102
388,4,6:13.0,,Violation by I. Shumpert (kicked ball),89,102
389,4,6:13.0,,T. Mozgov enters the game for T. Thompson,89,102
390,4,6:13.0,,K. Love enters the game for J. Jones,89,102
391,4,6:07.0,Personal foul by I. Shumpert (drawn by I. Thomas),,89,102
392,4,6:07.0,Boston full timeout,,89,102
