,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
391,4,5:51.0,,Shooting foul by B. McLemore (drawn by E. Bledsoe),92,80
392,4,5:51.0,Official timeout,,92,80
393,4,5:51.0,R. Gay enters the game for O. Casspi,,92,80
394,4,5:51.0,,E. Bledsoe makes free throw 1 of 2,92,81
395,4,5:51.0,,E. Bledsoe makes free throw 2 of 2,92,82
396,4,5:31.0,Turnover by D. Cousins (lost ball; steal by G. Green),,92,82
397,4,5:25.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by G. Green),92,85
398,4,5:09.0,Turnover by D. Williams (bad pass; steal by G. Green),,92,85
399,4,5:09.0,R. McCallum enters the game for A. Miller,,92,85
400,4,4:51.0,,M. Morris makes 2-pt jump shot from 21 ft,92,87
401,4,4:29.0,Personal foul by G. Green (drawn by D. Cousins),,92,87
402,4,4:13.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Williams),,95,87
403,4,3:58.0,,Personal foul by B. McLemore (drawn by G. Green),95,87
404,4,3:50.0,,Turnover by M. Morris (bad pass),95,87
405,4,3:36.0,Turnover by R. Gay (lost ball; steal by M. Morris),,95,87
406,4,3:36.0,,Personal foul by R. Gay (drawn by M. Morris),95,87
407,4,3:36.0,,P. Tucker enters the game for G. Green,95,87
408,4,3:21.0,,M. Morris makes 2-pt jump shot from 13 ft (assist by P. Tucker),95,89
409,4,3:00.0,R. McCallum misses 2-pt jump shot from 3 ft,,95,89
410,4,2:58.0,,Defensive rebound by P. Tucker,95,89
411,4,2:53.0,,M. Morris misses 3-pt jump shot from 24 ft,95,89
412,4,2:50.0,Defensive rebound by D. Cousins,,95,89
413,4,2:45.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Gay),,98,89
414,4,2:41.0,,Phoenix full timeout,98,89
415,4,2:41.0,Sacramento full timeout,,98,89
416,4,2:28.0,,E. Bledsoe makes 2-pt jump shot from 9 ft (assist by M. Morris),98,91
417,4,2:00.0,D. Cousins makes 2-pt jump shot from 6 ft,,100,91
418,4,1:48.0,,Shooting foul by D. Williams (drawn by M. Morris),100,91
419,4,1:48.0,,M. Morris makes free throw 1 of 2,100,92
420,4,1:48.0,,G. Green enters the game for B. Wright,100,92
421,4,1:48.0,,M. Morris makes free throw 2 of 2,100,93
422,4,1:40.0,Turnover by B. McLemore (lost ball; steal by M. Morris),,100,93
423,4,1:36.0,,M. Morris misses 2-pt jump shot from 3 ft,100,93
424,4,1:34.0,Defensive rebound by D. Williams,,100,93
425,4,1:27.0,Turnover by R. Gay (step out of bounds),,100,93
426,4,1:25.0,,Turnover by M. Morris (bad pass; steal by B. McLemore),100,93
427,4,1:09.0,Personal foul by P. Tucker (drawn by D. Cousins),,100,93
428,4,1:09.0,D. Cousins makes free throw 1 of 2,,101,93
429,4,1:09.0,O. Casspi enters the game for D. Williams,,101,93
430,4,1:09.0,D. Cousins makes free throw 2 of 2,,102,93
431,4,1:02.0,,E. Bledsoe makes 2-pt layup from 1 ft,102,95
432,4,0:39.0,R. Gay misses 3-pt jump shot from 29 ft,,102,95
433,4,0:37.0,,Defensive rebound by E. Bledsoe,102,95
434,4,0:32.0,,Personal foul by R. McCallum (drawn by E. Bledsoe),102,95
435,4,0:32.0,,E. Bledsoe misses free throw 1 of 2,102,95
436,4,0:32.0,,Offensive rebound by Team,102,95
437,4,0:32.0,A. Miller enters the game for B. McLemore,,102,95
438,4,0:32.0,,E. Bledsoe makes free throw 2 of 2,102,96
439,4,0:30.0,Sacramento full timeout,,102,96
440,4,0:30.0,Sacramento full timeout,,102,96
441,4,0:27.0,Personal take foul by P. Tucker (drawn by A. Miller),,102,96
442,4,0:27.0,A. Miller makes free throw 1 of 2,,103,96
443,4,0:27.0,Violation by Team (delay of game),,103,96
444,4,0:27.0,A. Miller makes free throw 2 of 2,,104,96
445,4,0:27.0,,Phoenix full timeout,104,96
446,4,0:24.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by M. Morris),104,99
447,4,0:20.0,Personal take foul by P. Tucker (drawn by A. Miller),,104,99
448,4,0:20.0,A. Miller makes free throw 1 of 2,,105,99
449,4,0:20.0,A. Miller makes free throw 2 of 2,,106,99
450,4,0:20.0,,Phoenix full timeout,106,99
451,4,0:17.0,,M. Morris misses 3-pt jump shot from 24 ft,106,99
452,4,0:15.0,Defensive rebound by R. McCallum,,106,99
453,4,0:12.0,Personal take foul by P. Tucker (drawn by R. McCallum),,106,99
454,4,0:12.0,R. McCallum makes free throw 1 of 2,,107,99
455,4,0:12.0,R. McCallum makes free throw 2 of 2,,108,99
456,4,0:04.0,,G. Green misses 3-pt jump shot from 22 ft,108,99
457,4,0:02.0,Defensive rebound by R. McCallum,,108,99
