,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
385,4,2:02.0,Personal foul by B. Lopez (drawn by N. Vučević),,88,98
386,4,1:57.0,N. Vučević misses 2-pt jump shot from 19 ft,,88,98
387,4,1:56.0,,Defensive rebound by T. Young,88,98
388,4,1:41.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by B. Lopez),88,101
389,4,1:30.0,V. Oladipo misses 3-pt jump shot from 24 ft,,88,101
390,4,1:29.0,,Defensive rebound by J. Johnson,88,101
391,4,1:13.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,88,101
392,4,1:11.0,Defensive rebound by A. Nicholson,,88,101
393,4,1:05.0,Offensive foul by N. Vučević (drawn by D. Williams),,88,101
394,4,1:05.0,Turnover by N. Vučević (offensive foul),,88,101
395,4,0:43.0,,T. Young misses 2-pt hook shot from 5 ft,88,101
396,4,0:41.0,Defensive rebound by N. Vučević,,88,101
397,4,0:28.0,A. Gordon misses 3-pt jump shot from 23 ft,,88,101
398,4,0:26.0,,Defensive rebound by B. Bogdanović,88,101
399,4,0:04.0,,Turnover by Team (shot clock),88,101
