,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
391,4,2:59.0,Personal foul by J. Jack (drawn by D. West),,95,103
392,4,2:59.0,Official timeout,,95,103
393,4,2:59.0,D. West makes free throw 1 of 2,,96,103
394,4,2:59.0,D. West makes free throw 2 of 2,,97,103
395,4,2:46.0,,Turnover by J. Jack (bad pass; steal by R. Hibbert),97,103
396,4,2:36.0,Personal foul by A. Anderson (drawn by D. West),,97,103
397,4,2:36.0,D. West misses free throw 1 of 2,,97,103
398,4,2:36.0,Offensive rebound by Team,,97,103
399,4,2:36.0,D. West makes free throw 2 of 2,,98,103
400,4,2:26.0,,Offensive foul by J. Jack (drawn by C. Watson),98,103
401,4,2:26.0,,Turnover by J. Jack (offensive foul),98,103
402,4,2:11.0,G. Hill makes 2-pt layup from 2 ft (assist by D. West),,100,103
403,4,2:09.0,,Brooklyn full timeout,100,103
404,4,2:09.0,,D. Williams enters the game for A. Anderson,100,103
405,4,1:50.0,,J. Johnson makes 2-pt jump shot from 17 ft,100,105
406,4,1:24.0,G. Hill misses 3-pt jump shot from 24 ft,,100,105
407,4,1:23.0,,Defensive rebound by J. Johnson,100,105
408,4,1:06.0,,J. Johnson misses 2-pt jump shot from 8 ft (block by R. Hibbert),100,105
409,4,1:03.0,Defensive rebound by Team,,100,105
410,4,1:03.0,,A. Anderson enters the game for D. Williams,100,105
411,4,0:39.0,R. Hibbert misses 3-pt jump shot from 25 ft,,100,105
412,4,0:38.0,,Defensive rebound by J. Johnson,100,105
413,4,0:15.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by B. Lopez),100,108
414,4,0:15.0,Indiana full timeout,,100,108
415,4,0:15.0,,M. Brown enters the game for T. Young,100,108
416,4,0:15.0,D. Rudež enters the game for R. Hibbert,,100,108
417,4,0:13.0,G. Hill makes 3-pt jump shot from 25 ft (assist by D. Rudež),,103,108
418,4,0:12.0,,Personal foul by C. Watson (drawn by J. Jack),103,108
419,4,0:12.0,,J. Jack makes free throw 1 of 2,103,109
420,4,0:12.0,,J. Jack makes free throw 2 of 2,103,110
421,4,0:12.0,Indiana full timeout,,103,110
422,4,0:12.0,,T. Young enters the game for B. Lopez,103,110
423,4,0:12.0,Indiana full timeout,,103,110
424,4,0:08.0,S. Hill misses 3-pt jump shot from 29 ft,,103,110
425,4,0:07.0,,Defensive rebound by J. Jack,103,110
426,4,0:07.0,,Personal foul by D. Rudež (drawn by J. Jack),103,110
427,4,0:07.0,,J. Jack misses free throw 1 of 2,103,110
428,4,0:07.0,,Offensive rebound by Team,103,110
429,4,0:07.0,,J. Jack makes free throw 2 of 2,103,111
430,4,0:01.0,G. Hill makes 3-pt jump shot from 26 ft,,106,111
