,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
27,1,7:31.0,,Defensive rebound by D. Green,4,9
28,1,7:20.0,,T. Parker makes 2-pt layup from 2 ft (assist by T. Duncan),4,11
29,1,6:58.0,J. Hill misses 2-pt jump shot from 3 ft (block by D. Green),,4,11
30,1,6:56.0,,Defensive rebound by T. Duncan,4,11
31,1,6:51.0,,K. Leonard misses 2-pt dunk at rim,4,11
32,1,6:49.0,Defensive rebound by J. Clarkson,,4,11
33,1,6:44.0,J. Clarkson misses 2-pt layup from 1 ft,,4,11
34,1,6:43.0,,Defensive rebound by M. Bonner,4,11
35,1,6:32.0,,T. Parker makes 2-pt jump shot from 17 ft,4,13
36,1,6:24.0,LA Lakers full timeout,,4,13
37,1,6:24.0,,M. Ginóbili enters the game for D. Green,4,13
38,1,6:13.0,R. Sacre makes 2-pt jump shot from 4 ft (assist by W. Ellington),,6,13
39,1,5:50.0,,K. Leonard makes 2-pt jump shot from 10 ft,6,15
40,1,5:25.0,R. Sacre misses 2-pt hook shot from 6 ft,,6,15
41,1,5:24.0,,Defensive rebound by T. Duncan,6,15
42,1,5:18.0,,T. Parker misses 2-pt layup from 2 ft (block by R. Kelly),6,15
43,1,5:16.0,Defensive rebound by W. Ellington,,6,15
44,1,5:11.0,W. Ellington misses 2-pt layup from 1 ft (block by T. Duncan),,6,15
45,1,5:09.0,,Defensive rebound by K. Leonard,6,15
46,1,5:00.0,,M. Bonner misses 3-pt jump shot from 23 ft,6,15
47,1,4:59.0,Defensive rebound by R. Sacre,,6,15
48,1,4:46.0,J. Clarkson makes 2-pt jump shot from 4 ft,,8,15
49,1,4:36.0,,M. Ginóbili misses 2-pt layup at rim,8,15
50,1,4:35.0,,Offensive rebound by M. Bonner,8,15
51,1,4:22.0,,K. Leonard makes 2-pt jump shot from 5 ft,8,17
52,1,4:22.0,,Shooting foul by R. Kelly (drawn by K. Leonard),8,17
53,1,4:22.0,C. Boozer enters the game for J. Hill,,8,17
54,1,4:22.0,W. Johnson enters the game for R. Kelly,,8,17
55,1,4:22.0,N. Young enters the game for W. Ellington,,8,17
56,1,4:22.0,,T. Splitter enters the game for M. Bonner,8,17
57,1,4:22.0,,K. Leonard makes free throw 1 of 1,8,18
58,1,3:58.0,R. Sacre misses 2-pt jump shot from 12 ft,,8,18
59,1,3:57.0,,Defensive rebound by T. Parker,8,18
60,1,3:54.0,,Shooting block foul by J. Clarkson (drawn by T. Parker),8,18
61,1,3:54.0,,T. Parker misses free throw 1 of 2,8,18
62,1,3:54.0,,Offensive rebound by Team,8,18
63,1,3:54.0,E. Davis enters the game for R. Sacre,,8,18
64,1,3:54.0,,A. Baynes enters the game for T. Duncan,8,18
65,1,3:54.0,,T. Parker makes free throw 2 of 2,8,19
66,1,3:45.0,Turnover by N. Young (lost ball; steal by K. Leonard),,8,19
67,1,3:41.0,,K. Leonard makes 2-pt dunk at rim,8,21
68,1,3:25.0,C. Boozer misses 2-pt jump shot from 13 ft,,8,21
69,1,3:24.0,,Defensive rebound by A. Baynes,8,21
70,1,3:16.0,,T. Parker misses 2-pt jump shot from 13 ft,8,21
71,1,3:15.0,,Offensive rebound by T. Splitter,8,21
72,1,3:15.0,,T. Splitter misses 2-pt layup from 2 ft (block by C. Boozer),8,21
73,1,3:15.0,,Offensive rebound by Team,8,21
74,1,3:15.0,,C. Joseph enters the game for T. Parker,8,21
75,1,3:15.0,,San Antonio full timeout,8,21
76,1,3:15.0,R. Price enters the game for J. Clarkson,,8,21
77,1,3:10.0,,Personal foul by N. Young (drawn by M. Ginóbili),8,21
78,1,3:05.0,,A. Baynes makes 2-pt dunk at rim (assist by M. Ginóbili),8,23
79,1,2:40.0,W. Johnson misses 2-pt jump shot from 16 ft,,8,23
80,1,2:39.0,,Defensive rebound by K. Leonard,8,23
81,1,2:30.0,,A. Baynes makes 2-pt layup from 2 ft (assist by K. Leonard),8,25
82,1,2:07.0,Shooting foul by C. Joseph (drawn by N. Young),,8,25
83,1,2:07.0,N. Young makes free throw 1 of 2,,9,25
84,1,2:07.0,,D. Green enters the game for K. Leonard,9,25
85,1,2:07.0,N. Young makes free throw 2 of 2,,10,25
86,1,1:50.0,,D. Green misses 3-pt jump shot from 25 ft,10,25
87,1,1:49.0,Defensive rebound by C. Boozer,,10,25
88,1,1:42.0,Personal foul by T. Splitter (drawn by E. Davis),,10,25
89,1,1:36.0,N. Young makes 2-pt jump shot from 13 ft,,12,25
90,1,1:22.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by D. Green),12,28
91,1,1:04.0,N. Young misses 3-pt jump shot from 25 ft,,12,28
92,1,1:03.0,Offensive rebound by E. Davis,,12,28
93,1,0:59.0,N. Young makes 3-pt jump shot from 22 ft (assist by E. Davis),,15,28
94,1,0:45.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by D. Green),15,31
95,1,0:37.0,Turnover by C. Boozer (traveling),,15,31
96,1,0:24.0,,A. Baynes misses 2-pt jump shot from 8 ft,15,31
97,1,0:22.0,Defensive rebound by W. Johnson,,15,31
98,1,0:06.0,R. Price misses 3-pt jump shot from 26 ft,,15,31
99,1,0:05.0,,Defensive rebound by T. Splitter,15,31
100,1,0:00.0,,C. Joseph misses 2-pt jump shot from 5 ft,15,31
101,1,0:00.0,,Offensive rebound by Team,15,31
102,2,11:46.0,,A. Baynes misses 3-pt jump shot from 25 ft,15,31
103,2,11:45.0,Defensive rebound by E. Davis,,15,31
104,2,11:26.0,C. Boozer misses 2-pt jump shot from 18 ft,,15,31
105,2,11:25.0,,Defensive rebound by D. Green,15,31
106,2,11:19.0,,D. Green misses 3-pt jump shot from 25 ft,15,31
107,2,11:18.0,,Offensive rebound by A. Baynes,15,31
108,2,11:16.0,,A. Baynes makes 2-pt layup from 1 ft,15,33
109,2,10:59.0,N. Young misses 3-pt jump shot from 24 ft,,15,33
110,2,10:58.0,,Defensive rebound by T. Splitter,15,33
111,2,10:39.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by C. Joseph),15,35
112,2,10:15.0,C. Boozer makes 2-pt layup at rim,,17,35
113,2,10:03.0,,Shooting foul by C. Boozer (drawn by T. Splitter),17,35
114,2,10:03.0,,T. Splitter makes free throw 1 of 2,17,36
115,2,10:03.0,,K. Leonard enters the game for M. Ginóbili,17,36
116,2,10:03.0,,T. Parker enters the game for C. Joseph,17,36
117,2,10:03.0,,T. Splitter misses free throw 2 of 2,17,36
118,2,10:02.0,Defensive rebound by C. Boozer,,17,36
119,2,9:37.0,E. Davis makes 2-pt layup from 2 ft (assist by R. Price),,19,36
120,2,9:23.0,,Personal foul by W. Johnson (drawn by D. Green),19,36
121,2,9:22.0,,Offensive foul by D. Green (drawn by N. Young),19,36
122,2,9:22.0,,Turnover by D. Green (offensive foul),19,36
123,2,9:08.0,Shooting foul by T. Splitter (drawn by W. Johnson),,19,36
124,2,9:08.0,W. Johnson misses free throw 1 of 2,,19,36
125,2,9:08.0,Offensive rebound by Team,,19,36
126,2,9:08.0,,T. Duncan enters the game for T. Splitter,19,36
127,2,9:08.0,,M. Bonner enters the game for A. Baynes,19,36
128,2,9:08.0,W. Johnson makes free throw 2 of 2,,20,36
129,2,8:45.0,,T. Duncan misses 2-pt jump shot from 10 ft,20,36
130,2,8:44.0,Defensive rebound by W. Johnson,,20,36
131,2,8:32.0,C. Boozer misses 2-pt jump shot from 6 ft,,20,36
132,2,8:31.0,,Defensive rebound by M. Bonner,20,36
133,2,8:24.0,,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),20,38
134,2,8:06.0,N. Young misses 2-pt layup at rim,,20,38
135,2,8:05.0,,Defensive rebound by T. Duncan,20,38
136,2,7:58.0,Official timeout,,20,38
137,2,7:54.0,,M. Bonner misses 2-pt jump shot from 13 ft,20,38
138,2,7:52.0,Defensive rebound by W. Johnson,,20,38
139,2,7:43.0,Shooting foul by M. Bonner (drawn by N. Young),,20,38
140,2,7:43.0,N. Young makes free throw 1 of 2,,21,38
141,2,7:43.0,,B. Diaw enters the game for M. Bonner,21,38
142,2,7:43.0,N. Young makes free throw 2 of 2,,22,38
143,2,7:29.0,,T. Parker makes 2-pt jump shot from 19 ft,22,40
144,2,7:16.0,N. Young misses 3-pt jump shot from 25 ft,,22,40
145,2,7:15.0,,Defensive rebound by T. Duncan,22,40
146,2,7:15.0,,Personal foul by E. Davis (drawn by B. Diaw),22,40
147,2,7:15.0,J. Hill enters the game for C. Boozer,,22,40
148,2,7:05.0,,T. Duncan makes 2-pt jump shot from 8 ft (assist by T. Parker),22,42
149,2,7:05.0,,Shooting foul by J. Hill (drawn by T. Duncan),22,42
150,2,7:05.0,,T. Duncan misses free throw 1 of 1,22,42
151,2,7:04.0,Defensive rebound by Team,,22,42
152,2,6:47.0,E. Davis makes 2-pt layup at rim (assist by W. Johnson),,24,42
153,2,6:37.0,,Shooting foul by R. Price (drawn by T. Parker),24,42
154,2,6:37.0,,T. Parker misses free throw 1 of 2,24,42
155,2,6:37.0,,Offensive rebound by Team,24,42
156,2,6:37.0,,T. Parker makes free throw 2 of 2,24,43
157,2,6:18.0,J. Hill misses 2-pt jump shot from 19 ft,,24,43
158,2,6:17.0,,Defensive rebound by K. Leonard,24,43
159,2,6:09.0,,Personal foul by J. Hill (drawn by T. Duncan),24,43
160,2,6:09.0,,T. Duncan makes free throw 1 of 2,24,44
161,2,6:09.0,J. Clarkson enters the game for N. Young,,24,44
162,2,6:09.0,R. Sacre enters the game for J. Hill,,24,44
163,2,6:09.0,W. Ellington enters the game for R. Price,,24,44
164,2,6:09.0,,T. Duncan makes free throw 2 of 2,24,45
165,2,5:47.0,W. Johnson misses 2-pt jump shot from 11 ft,,24,45
166,2,5:46.0,,Defensive rebound by B. Diaw,24,45
167,2,5:33.0,,Shooting foul by R. Sacre (drawn by D. Green),24,45
168,2,5:33.0,,San Antonio full timeout,24,45
169,2,5:33.0,R. Kelly enters the game for W. Johnson,,24,45
170,2,5:33.0,,M. Ginóbili enters the game for K. Leonard,24,45
171,2,5:33.0,,D. Green makes free throw 1 of 2,24,46
172,2,5:33.0,,D. Green makes free throw 2 of 2,24,47
173,2,5:18.0,J. Clarkson misses 2-pt jump shot from 8 ft,,24,47
174,2,5:17.0,Offensive rebound by R. Sacre,,24,47
175,2,5:13.0,R. Sacre makes 2-pt layup from 2 ft,,26,47
176,2,4:52.0,,T. Duncan misses 2-pt jump shot from 7 ft,26,47
177,2,4:51.0,Defensive rebound by W. Ellington,,26,47
178,2,4:37.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by J. Clarkson),,28,47
179,2,4:22.0,,Turnover by D. Green (lost ball),28,47
180,2,4:22.0,,C. Joseph enters the game for T. Parker,28,47
181,2,4:22.0,,A. Baynes enters the game for T. Duncan,28,47
182,2,4:22.0,C. Boozer enters the game for E. Davis,,28,47
183,2,4:07.0,J. Clarkson makes 2-pt layup from 1 ft,,30,47
184,2,3:42.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,30,47
185,2,3:41.0,,Offensive rebound by C. Joseph,30,47
186,2,3:26.0,,Shooting foul by R. Kelly (drawn by B. Diaw),30,47
187,2,3:26.0,,B. Diaw makes free throw 1 of 2,30,48
188,2,3:26.0,,K. Leonard enters the game for D. Green,30,48
189,2,3:26.0,,B. Diaw makes free throw 2 of 2,30,49
190,2,3:06.0,W. Ellington misses 3-pt jump shot from 26 ft,,30,49
191,2,3:05.0,,Defensive rebound by M. Ginóbili,30,49
192,2,2:55.0,,K. Leonard misses 3-pt jump shot from 25 ft,30,49
193,2,2:54.0,Defensive rebound by R. Kelly,,30,49
194,2,2:49.0,C. Boozer makes 2-pt layup from 1 ft (assist by J. Clarkson),,32,49
195,2,2:38.0,,M. Ginóbili makes 2-pt jump shot from 2 ft,32,51
196,2,2:22.0,Personal block foul by M. Ginóbili (drawn by W. Ellington),,32,51
197,2,2:22.0,LA Lakers full timeout,,32,51
198,2,2:09.0,W. Ellington misses 2-pt jump shot from 18 ft,,32,51
199,2,2:08.0,,Defensive rebound by B. Diaw,32,51
200,2,1:53.0,,K. Leonard makes 2-pt jump shot from 16 ft,32,53
201,2,1:38.0,W. Ellington makes 2-pt jump shot from 21 ft,,34,53
202,2,1:30.0,,Personal block foul by R. Sacre (drawn by C. Joseph),34,53
203,2,1:30.0,,C. Joseph misses free throw 1 of 2,34,53
204,2,1:30.0,,Offensive rebound by Team,34,53
205,2,1:30.0,,C. Joseph makes free throw 2 of 2,34,54
206,2,1:08.0,C. Boozer makes 2-pt jump shot from 7 ft,,36,54
207,2,1:00.0,,M. Ginóbili makes 2-pt jump shot from 6 ft (assist by C. Joseph),36,56
208,2,0:39.0,R. Kelly misses 2-pt jump shot from 17 ft,,36,56
209,2,0:38.0,Offensive rebound by W. Ellington,,36,56
210,2,0:30.0,Turnover by J. Clarkson (lost ball; steal by M. Ginóbili),,36,56
211,2,0:25.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,36,56
212,2,0:24.0,Defensive rebound by Team,,36,56
213,2,0:02.0,C. Boozer makes 2-pt jump shot from 13 ft,,38,56
214,3,11:44.0,,K. Leonard misses 2-pt jump shot from 18 ft,38,56
215,3,11:43.0,Defensive rebound by J. Hill,,38,56
216,3,11:24.0,R. Kelly makes 2-pt jump shot from 15 ft,,40,56
217,3,11:12.0,,T. Parker makes 2-pt layup from 1 ft,40,58
218,3,10:53.0,R. Kelly makes 2-pt layup from 1 ft (assist by J. Hill),,42,58
219,3,10:35.0,,K. Leonard misses 3-pt jump shot from 25 ft,42,58
220,3,10:34.0,Defensive rebound by J. Clarkson,,42,58
221,3,10:23.0,J. Hill makes 2-pt jump shot from 18 ft (assist by J. Clarkson),,44,58
222,3,10:09.0,,T. Parker misses 2-pt jump shot from 18 ft,44,58
223,3,10:08.0,Defensive rebound by R. Kelly,,44,58
224,3,9:59.0,J. Hill misses 2-pt jump shot from 15 ft,,44,58
225,3,9:58.0,Offensive rebound by R. Sacre,,44,58
226,3,9:51.0,R. Kelly misses 2-pt jump shot from 19 ft,,44,58
227,3,9:50.0,Offensive rebound by J. Hill,,44,58
228,3,9:49.0,Turnover by J. Hill (step out of bounds),,44,58
229,3,9:32.0,,T. Duncan misses 2-pt jump shot from 6 ft,44,58
230,3,9:31.0,Defensive rebound by Team,,44,58
231,3,9:19.0,W. Ellington misses 2-pt jump shot from 19 ft,,44,58
232,3,9:18.0,,Defensive rebound by K. Leonard,44,58
233,3,9:03.0,,D. Green misses 3-pt jump shot from 25 ft,44,58
234,3,9:02.0,Defensive rebound by R. Sacre,,44,58
235,3,8:51.0,Shooting foul by D. Green (drawn by R. Kelly),,44,58
236,3,8:51.0,R. Kelly makes free throw 1 of 2,,45,58
237,3,8:51.0,R. Kelly misses free throw 2 of 2,,45,58
238,3,8:50.0,,Defensive rebound by T. Duncan,45,58
239,3,8:36.0,,Shooting foul by R. Kelly (drawn by T. Duncan),45,58
240,3,8:36.0,,T. Duncan makes free throw 1 of 2,45,59
241,3,8:36.0,,T. Duncan makes free throw 2 of 2,45,60
242,3,8:20.0,J. Hill misses 2-pt jump shot from 17 ft,,45,60
243,3,8:19.0,Offensive rebound by Team,,45,60
244,3,8:19.0,,Loose ball foul by M. Bonner (drawn by R. Sacre),45,60
245,3,8:11.0,Shooting foul by T. Duncan (drawn by J. Hill),,45,60
246,3,8:11.0,J. Hill makes free throw 1 of 2,,46,60
247,3,8:11.0,J. Hill makes free throw 2 of 2,,47,60
248,3,8:00.0,,M. Bonner misses 3-pt jump shot from 25 ft,47,60
249,3,7:59.0,Defensive rebound by W. Ellington,,47,60
250,3,7:44.0,J. Hill misses 2-pt jump shot from 17 ft,,47,60
251,3,7:43.0,,Defensive rebound by K. Leonard,47,60
252,3,7:34.0,,K. Leonard misses 2-pt jump shot from 3 ft,47,60
253,3,7:33.0,,Offensive rebound by T. Duncan,47,60
254,3,7:30.0,,T. Parker makes 3-pt jump shot from 22 ft (assist by T. Duncan),47,63
255,3,7:09.0,J. Clarkson misses 2-pt jump shot from 17 ft,,47,63
256,3,7:08.0,,Defensive rebound by K. Leonard,47,63
257,3,7:01.0,,Shooting foul by R. Sacre (drawn by K. Leonard),47,63
258,3,7:01.0,,K. Leonard makes free throw 1 of 2,47,64
259,3,7:01.0,,K. Leonard misses free throw 2 of 2,47,64
260,3,7:01.0,Defensive rebound by J. Hill,,47,64
261,3,6:47.0,W. Ellington makes 2-pt layup from 2 ft,,49,64
262,3,6:27.0,,T. Parker misses 2-pt jump shot from 18 ft,49,64
263,3,6:26.0,Defensive rebound by R. Sacre,,49,64
264,3,6:10.0,R. Sacre misses 2-pt jump shot from 16 ft,,49,64
265,3,6:09.0,,Defensive rebound by M. Bonner,49,64
266,3,6:00.0,,T. Duncan makes 2-pt jump shot from 6 ft (assist by T. Parker),49,66
267,3,5:43.0,J. Hill makes 2-pt jump shot from 12 ft,,51,66
268,3,5:43.0,,San Antonio full timeout,51,66
269,3,5:43.0,,T. Splitter enters the game for M. Bonner,51,66
270,3,5:43.0,,M. Ginóbili enters the game for D. Green,51,66
271,3,5:43.0,C. Boozer enters the game for R. Sacre,,51,66
272,3,5:26.0,,T. Parker misses 2-pt jump shot from 17 ft,51,66
273,3,5:25.0,Defensive rebound by J. Hill,,51,66
274,3,5:06.0,C. Boozer misses 2-pt jump shot from 14 ft,,51,66
275,3,5:05.0,,Defensive rebound by T. Splitter,51,66
276,3,4:58.0,,T. Parker makes 2-pt layup from 2 ft,51,68
277,3,4:41.0,W. Ellington misses 3-pt jump shot from 24 ft,,51,68
278,3,4:39.0,,Defensive rebound by K. Leonard,51,68
279,3,4:34.0,,K. Leonard misses 2-pt layup from 1 ft,51,68
280,3,4:34.0,Defensive rebound by Team,,51,68
281,3,4:34.0,,A. Baynes enters the game for T. Duncan,51,68
282,3,4:17.0,Shooting foul by K. Leonard (drawn by R. Kelly),,51,68
283,3,4:17.0,R. Kelly makes free throw 1 of 3,,52,68
284,3,4:17.0,R. Kelly misses free throw 2 of 3,,52,68
285,3,4:17.0,Offensive rebound by Team,,52,68
286,3,4:17.0,R. Kelly makes free throw 3 of 3,,53,68
287,3,4:00.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by A. Baynes),53,71
288,3,3:37.0,J. Clarkson misses 2-pt jump shot from 7 ft,,53,71
289,3,3:37.0,,Defensive rebound by Team,53,71
290,3,3:37.0,Loose ball foul by C. Boozer (drawn by A. Baynes),,53,71
291,3,3:37.0,,P. Mills enters the game for T. Parker,53,71
292,3,3:37.0,,D. Green enters the game for K. Leonard,53,71
293,3,3:37.0,E. Davis enters the game for J. Hill,,53,71
294,3,3:37.0,W. Johnson enters the game for R. Kelly,,53,71
295,3,3:37.0,N. Young enters the game for W. Ellington,,53,71
296,3,3:18.0,,Turnover by D. Green (lost ball; steal by W. Johnson),53,71
297,3,3:14.0,J. Clarkson makes 2-pt layup from 1 ft,,55,71
298,3,3:14.0,Shooting foul by M. Ginóbili (drawn by J. Clarkson),,55,71
299,3,3:14.0,J. Clarkson makes free throw 1 of 1,,56,71
300,3,3:03.0,,Shooting foul by W. Johnson (drawn by M. Ginóbili),56,71
301,3,3:03.0,,M. Ginóbili makes free throw 1 of 2,56,72
302,3,3:03.0,R. Price enters the game for J. Clarkson,,56,72
303,3,3:03.0,,M. Ginóbili makes free throw 2 of 2,56,73
304,3,2:41.0,LA Lakers full timeout,,56,73
305,3,2:37.0,N. Young makes 2-pt jump shot from 11 ft (assist by R. Price),,58,73
306,3,2:25.0,,A. Baynes misses 2-pt dunk at rim (block by E. Davis),58,73
307,3,2:24.0,Defensive rebound by C. Boozer,,58,73
308,3,2:17.0,N. Young makes 3-pt jump shot from 23 ft (assist by R. Price),,61,73
309,3,1:55.0,,Turnover by T. Splitter (lost ball; steal by R. Price),61,73
310,3,1:47.0,E. Davis misses 2-pt jump shot from 4 ft,,61,73
311,3,1:46.0,,Defensive rebound by T. Splitter,61,73
312,3,1:39.0,,P. Mills misses 3-pt jump shot from 24 ft,61,73
313,3,1:38.0,,Offensive rebound by A. Baynes,61,73
314,3,1:29.0,,T. Splitter misses 2-pt layup from 2 ft,61,73
315,3,1:28.0,Defensive rebound by E. Davis,,61,73
316,3,1:18.0,R. Price misses 2-pt jump shot from 20 ft,,61,73
317,3,1:17.0,,Defensive rebound by T. Splitter,61,73
318,3,1:06.0,,Shooting foul by C. Boozer (drawn by T. Splitter),61,73
319,3,1:06.0,,T. Splitter makes free throw 1 of 2,61,74
320,3,1:06.0,,T. Splitter misses free throw 2 of 2,61,74
321,3,1:04.0,,Offensive rebound by M. Ginóbili,61,74
322,3,1:01.0,,D. Green misses 3-pt jump shot from 24 ft,61,74
323,3,0:59.0,,Offensive rebound by Team,61,74
324,3,0:50.0,,P. Mills misses 2-pt jump shot from 18 ft,61,74
325,3,0:48.0,,Offensive rebound by T. Splitter,61,74
326,3,0:45.0,,T. Splitter misses 2-pt jump shot from 4 ft,61,74
327,3,0:44.0,,Offensive rebound by T. Splitter,61,74
328,3,0:41.0,,T. Splitter misses 2-pt layup from 2 ft (block by W. Johnson),61,74
329,3,0:39.0,Defensive rebound by C. Boozer,,61,74
330,3,0:26.0,N. Young misses 2-pt jump shot from 10 ft,,61,74
331,3,0:25.0,,Defensive rebound by M. Ginóbili,61,74
332,3,0:03.0,,M. Ginóbili makes 2-pt hook shot from 2 ft,61,76
333,4,11:41.0,Personal foul by M. Ginóbili (drawn by C. Boozer),,61,76
334,4,11:33.0,Turnover by R. Price (bad pass; steal by M. Ginóbili),,61,76
335,4,11:13.0,,A. Baynes misses 2-pt layup from 1 ft,61,76
336,4,11:12.0,Defensive rebound by C. Boozer,,61,76
337,4,11:02.0,C. Boozer makes 2-pt jump shot from 17 ft (assist by R. Price),,63,76
338,4,10:34.0,,B. Diaw misses 2-pt jump shot from 18 ft,63,76
339,4,10:33.0,,Offensive rebound by K. Leonard,63,76
340,4,10:23.0,,Turnover by M. Ginóbili (traveling),63,76
341,4,10:07.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by E. Davis),,66,76
342,4,9:53.0,,M. Ginóbili makes 2-pt layup from 1 ft,66,78
343,4,9:38.0,W. Johnson misses 2-pt jump shot from 7 ft,,66,78
344,4,9:37.0,,Defensive rebound by K. Leonard,66,78
345,4,9:17.0,,B. Diaw makes 2-pt jump shot from 7 ft,66,80
346,4,9:11.0,Turnover by R. Price (lost ball; steal by P. Mills),,66,80
347,4,9:07.0,,P. Mills makes 3-pt jump shot from 23 ft,66,83
348,4,9:07.0,LA Lakers full timeout,,66,83
349,4,9:07.0,,T. Splitter enters the game for A. Baynes,66,83
350,4,8:54.0,Turnover by C. Boozer (bad pass; steal by K. Leonard),,66,83
351,4,8:40.0,,Turnover by M. Ginóbili (lost ball; steal by R. Price),66,83
352,4,8:33.0,N. Young misses 2-pt jump shot from 4 ft,,66,83
353,4,8:33.0,,Defensive rebound by Team,66,83
354,4,8:33.0,Loose ball foul by C. Boozer (drawn by K. Leonard),,66,83
355,4,8:33.0,,C. Joseph enters the game for M. Ginóbili,66,83
356,4,8:17.0,,C. Joseph misses 2-pt layup from 2 ft,66,83
357,4,8:16.0,,Offensive rebound by T. Splitter,66,83
358,4,8:16.0,,Turnover by T. Splitter (lost ball),66,83
359,4,8:06.0,W. Johnson makes 2-pt jump shot from 16 ft (assist by R. Price),,68,83
360,4,7:56.0,,B. Diaw misses 2-pt jump shot from 5 ft,68,83
361,4,7:55.0,,Offensive rebound by K. Leonard,68,83
362,4,7:51.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by K. Leonard),68,86
363,4,7:36.0,C. Boozer misses 2-pt jump shot from 15 ft,,68,86
364,4,7:35.0,,Defensive rebound by K. Leonard,68,86
365,4,7:27.0,,Turnover by K. Leonard (lost ball; steal by R. Price),68,86
366,4,7:20.0,N. Young makes 3-pt jump shot from 25 ft (assist by R. Price),,71,86
367,4,7:07.0,,P. Mills misses 2-pt jump shot from 17 ft,71,86
368,4,7:06.0,Defensive rebound by C. Boozer,,71,86
369,4,6:59.0,R. Price misses 3-pt jump shot from 26 ft,,71,86
370,4,6:58.0,,Defensive rebound by K. Leonard,71,86
371,4,6:50.0,,B. Diaw misses 3-pt jump shot from 25 ft,71,86
372,4,6:49.0,Defensive rebound by R. Price,,71,86
373,4,6:39.0,W. Johnson misses 3-pt jump shot from 23 ft,,71,86
374,4,6:38.0,,Defensive rebound by T. Splitter,71,86
375,4,6:20.0,,K. Leonard makes 2-pt jump shot from 9 ft,71,88
376,4,5:56.0,E. Davis misses 2-pt jump shot from 11 ft,,71,88
377,4,5:55.0,,Defensive rebound by K. Leonard,71,88
378,4,5:42.0,,B. Diaw misses 3-pt jump shot from 24 ft,71,88
379,4,5:41.0,Defensive rebound by C. Boozer,,71,88
380,4,5:32.0,R. Price misses 2-pt layup from 2 ft,,71,88
381,4,5:31.0,Offensive rebound by E. Davis,,71,88
382,4,5:31.0,E. Davis makes 2-pt dunk at rim,,73,88
383,4,5:29.0,,San Antonio full timeout,73,88
384,4,5:29.0,,D. Green enters the game for K. Leonard,73,88
385,4,5:29.0,J. Clarkson enters the game for C. Boozer,,73,88
386,4,5:29.0,R. Sacre enters the game for N. Young,,73,88
387,4,5:29.0,J. Hill enters the game for E. Davis,,73,88
388,4,5:29.0,W. Ellington enters the game for R. Price,,73,88
389,4,5:14.0,,P. Mills misses 3-pt jump shot from 25 ft,73,88
390,4,5:13.0,Defensive rebound by W. Johnson,,73,88
391,4,4:50.0,W. Ellington misses 2-pt jump shot from 7 ft,,73,88
392,4,4:49.0,Offensive rebound by R. Sacre,,73,88
