,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
88,1,0:06.0,,Defensive rebound by J. Grant,26,22
89,2,11:47.0,L. Williams misses 2-pt jump shot from 13 ft,,26,22
90,2,11:45.0,,Defensive rebound by F. Aldemir,26,22
91,2,11:32.0,,I. Smith makes 2-pt layup from 1 ft (assist by T. Robinson),26,24
92,2,11:15.0,P. Patterson misses 3-pt jump shot from 26 ft,,26,24
93,2,11:13.0,,Defensive rebound by I. Smith,26,24
94,2,11:04.0,,T. Robinson misses 2-pt jump shot from 21 ft,26,24
95,2,11:02.0,Defensive rebound by T. Hansbrough,,26,24
96,2,10:52.0,P. Patterson misses 2-pt jump shot from 17 ft,,26,24
97,2,10:50.0,,Defensive rebound by F. Aldemir,26,24
98,2,10:45.0,,I. Smith makes 2-pt layup from 1 ft,26,26
99,2,10:29.0,G. Vásquez makes 2-pt layup from 2 ft,,28,26
100,2,10:00.0,,I. Smith misses 3-pt jump shot from 23 ft,28,26
101,2,9:58.0,,Offensive rebound by T. Robinson,28,26
102,2,9:56.0,,T. Robinson makes 2-pt layup at rim,28,28
103,2,9:34.0,Shooting foul by F. Aldemir (drawn by T. Hansbrough),,28,28
104,2,9:34.0,T. Hansbrough misses free throw 1 of 2,,28,28
105,2,9:34.0,Offensive rebound by Team,,28,28
106,2,9:34.0,T. Hansbrough misses free throw 2 of 2,,28,28
107,2,9:33.0,Offensive rebound by P. Patterson,,28,28
108,2,9:27.0,L. Williams misses 3-pt jump shot from 25 ft,,28,28
109,2,9:26.0,,Defensive rebound by T. Robinson,28,28
110,2,9:19.0,,J. Grant misses 2-pt layup from 2 ft (block by P. Patterson),28,28
111,2,9:17.0,,Offensive rebound by Team,28,28
112,2,8:57.0,Offensive charge foul by H. Thompson (drawn by P. Patterson),,28,28
113,2,8:57.0,,Turnover by H. Thompson (offensive foul),28,28
114,2,8:57.0,Toronto full timeout,,28,28
115,2,8:50.0,T. Hansbrough makes 2-pt dunk at rim (assist by T. Ross),,30,28
116,2,8:27.0,,F. Aldemir makes 2-pt layup at rim (assist by J. Grant),30,30
117,2,8:06.0,P. Patterson misses 3-pt jump shot from 24 ft,,30,30
118,2,8:05.0,Offensive rebound by T. Hansbrough,,30,30
119,2,8:04.0,T. Hansbrough misses 2-pt jump shot from 4 ft,,30,30
120,2,8:00.0,,Defensive rebound by I. Smith,30,30
121,2,7:54.0,,J. Grant misses 3-pt jump shot from 25 ft,30,30
122,2,7:52.0,,Offensive rebound by H. Thompson,30,30
123,2,7:36.0,,T. Robinson makes 2-pt jump shot from 14 ft (assist by F. Aldemir),30,32
124,2,7:18.0,T. Ross makes 3-pt jump shot from 24 ft (assist by L. Williams),,33,32
125,2,7:05.0,,Def 3 sec tech foul by T. Hansbrough,33,32
126,2,7:05.0,,N. Noel enters the game for F. Aldemir,33,32
127,2,7:05.0,,H. Thompson makes technical free throw,33,33
128,2,7:05.0,,L. Mbah a Moute enters the game for T. Robinson,33,33
129,2,7:05.0,D. DeRozan enters the game for L. Williams,,33,33
130,2,6:49.0,,I. Smith misses 2-pt jump shot from 18 ft,33,33
131,2,6:48.0,Defensive rebound by D. DeRozan,,33,33
132,2,6:38.0,D. DeRozan misses 2-pt jump shot from 13 ft,,33,33
133,2,6:37.0,,Defensive rebound by Team,33,33
134,2,6:37.0,,J. Sampson enters the game for H. Thompson,33,33
135,2,6:18.0,,Turnover by N. Noel (lost ball; steal by T. Hansbrough),33,33
136,2,6:12.0,T. Hansbrough makes 2-pt dunk at rim (assist by P. Patterson),,35,33
137,2,6:06.0,,Philadelphia full timeout,35,33
138,2,6:06.0,,I. Canaan enters the game for I. Smith,35,33
139,2,6:06.0,,H. Sims enters the game for J. Grant,35,33
140,2,5:48.0,,Personal foul by P. Patterson (drawn by I. Canaan),35,33
141,2,5:37.0,,Shooting foul by T. Hansbrough (drawn by N. Noel),35,33
142,2,5:37.0,,N. Noel makes free throw 1 of 2,35,34
143,2,5:37.0,,N. Noel makes free throw 2 of 2,35,35
144,2,5:25.0,D. DeRozan misses 2-pt layup from 2 ft (block by J. Sampson),,35,35
145,2,5:23.0,,Defensive rebound by N. Noel,35,35
146,2,5:17.0,,J. Sampson misses 2-pt layup from 1 ft,35,35
147,2,5:16.0,Defensive rebound by T. Ross,,35,35
148,2,5:07.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by G. Vásquez),,38,35
149,2,4:56.0,,N. Noel makes 2-pt hook shot from 1 ft (assist by H. Sims),38,37
150,2,4:38.0,P. Patterson makes 2-pt jump shot from 7 ft (assist by T. Ross),,40,37
151,2,4:17.0,,J. Sampson misses 2-pt layup from 2 ft,40,37
152,2,4:16.0,,Offensive rebound by J. Sampson,40,37
153,2,4:13.0,,N. Noel makes 2-pt dunk at rim (assist by J. Sampson),40,39
154,2,4:06.0,Toronto full timeout,,40,39
155,2,4:06.0,L. Williams enters the game for G. Vásquez,,40,39
156,2,4:06.0,J. Valančiūnas enters the game for T. Hansbrough,,40,39
157,2,3:54.0,P. Patterson makes 2-pt jump shot from 7 ft (assist by L. Williams),,42,39
158,2,3:54.0,Shooting foul by N. Noel (drawn by P. Patterson),,42,39
159,2,3:54.0,P. Patterson makes free throw 1 of 1,,43,39
160,2,3:42.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by N. Noel),43,42
161,2,3:26.0,L. Williams misses 3-pt jump shot from 24 ft,,43,42
162,2,3:25.0,,Defensive rebound by J. Sampson,43,42
163,2,3:14.0,,N. Noel makes 2-pt jump shot from 4 ft (assist by J. Sampson),43,44
164,2,2:54.0,Turnover by D. DeRozan (lost ball; steal by J. Sampson),,43,44
165,2,2:36.0,,I. Canaan misses 3-pt jump shot from 26 ft,43,44
166,2,2:35.0,Defensive rebound by P. Patterson,,43,44
167,2,2:13.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,46,44
168,2,1:58.0,,L. Mbah a Moute makes 2-pt jump shot from 18 ft (assist by H. Sims),46,46
169,2,1:49.0,L. Williams makes 2-pt jump shot from 10 ft,,48,46
170,2,1:49.0,Shooting foul by I. Canaan (drawn by L. Williams),,48,46
171,2,1:49.0,A. Johnson enters the game for P. Patterson,,48,46
172,2,1:49.0,,H. Thompson enters the game for J. Sampson,48,46
173,2,1:49.0,L. Williams makes free throw 1 of 1,,49,46
174,2,1:29.0,,L. Mbah a Moute misses 2-pt layup from 1 ft (block by A. Johnson),49,46
175,2,1:29.0,,Offensive rebound by Team,49,46
176,2,1:29.0,,Turnover by H. Sims (bad pass),49,46
177,2,1:11.0,D. DeRozan makes 3-pt jump shot from 23 ft (assist by L. Williams),,52,46
178,2,1:10.0,,Philadelphia full timeout,52,46
179,2,0:58.0,,I. Canaan makes 3-pt jump shot from 25 ft,52,49
180,2,0:46.0,T. Ross misses 2-pt jump shot from 16 ft,,52,49
181,2,0:45.0,Offensive rebound by J. Valančiūnas,,52,49
182,2,0:45.0,,Loose ball foul by H. Sims (drawn by J. Valančiūnas),52,49
183,2,0:45.0,J. Valančiūnas makes free throw 1 of 2,,53,49
184,2,0:45.0,,J. Grant enters the game for H. Sims,53,49
185,2,0:45.0,J. Valančiūnas misses free throw 2 of 2,,53,49
186,2,0:44.0,,Defensive rebound by N. Noel,53,49
187,2,0:27.0,,Turnover by J. Grant (bad pass; steal by L. Williams),53,49
188,2,0:26.0,Personal foul by I. Canaan (drawn by L. Williams),,53,49
189,2,0:26.0,L. Williams makes free throw 1 of 2,,54,49
190,2,0:26.0,L. Williams makes free throw 2 of 2,,55,49
191,2,0:06.0,,I. Canaan misses 2-pt layup from 2 ft,55,49
192,2,0:05.0,Defensive rebound by J. Valančiūnas,,55,49
193,2,0:00.0,D. DeRozan misses 3-pt jump shot from 42 ft,,55,49
194,2,0:00.0,Offensive rebound by Team,,55,49
195,3,11:45.0,J. Johnson makes 2-pt layup from 2 ft,,57,49
196,3,11:20.0,,L. Mbah a Moute misses 2-pt layup from 1 ft,57,49
197,3,11:18.0,,Offensive rebound by L. Mbah a Moute,57,49
198,3,11:15.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by L. Mbah a Moute),57,52
199,3,10:56.0,D. DeRozan misses 2-pt jump shot from 17 ft,,57,52
200,3,10:55.0,Offensive rebound by J. Valančiūnas,,57,52
201,3,10:49.0,Turnover by J. Valančiūnas (bad pass; steal by J. Sampson),,57,52
202,3,10:45.0,,Personal foul by J. Johnson (drawn by J. Sampson),57,52
203,3,10:34.0,,J. Sampson misses 3-pt jump shot from 24 ft,57,52
204,3,10:32.0,,Offensive rebound by Team,57,52
205,3,10:14.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Sampson),57,54
206,3,9:58.0,G. Vásquez makes 2-pt jump shot from 17 ft,,59,54
207,3,9:38.0,,Shooting foul by A. Johnson (drawn by J. Sampson),59,54
208,3,9:38.0,,J. Sampson makes free throw 1 of 2,59,55
209,3,9:38.0,,J. Sampson makes free throw 2 of 2,59,56
210,3,9:24.0,D. DeRozan makes 2-pt jump shot from 17 ft,,61,56
211,3,9:04.0,,J. Sampson makes 3-pt jump shot from 25 ft (assist by H. Sims),61,59
212,3,8:50.0,D. DeRozan misses 2-pt jump shot from 17 ft,,61,59
213,3,8:47.0,,Defensive rebound by H. Sims,61,59
214,3,8:35.0,,H. Sims misses 2-pt jump shot from 15 ft,61,59
215,3,8:33.0,Defensive rebound by J. Valančiūnas,,61,59
216,3,8:25.0,Turnover by J. Johnson (lost ball; steal by L. Mbah a Moute),,61,59
217,3,8:20.0,,I. Canaan misses 2-pt layup from 2 ft (block by J. Johnson),61,59
218,3,8:18.0,,Offensive rebound by J. Sampson,61,59
219,3,8:15.0,,J. Sampson misses 2-pt layup from 2 ft,61,59
220,3,8:14.0,,Offensive rebound by L. Mbah a Moute,61,59
221,3,8:14.0,,Shooting foul by J. Johnson (drawn by L. Mbah a Moute),61,59
222,3,8:14.0,,L. Mbah a Moute makes free throw 1 of 2,61,60
223,3,8:14.0,,L. Mbah a Moute misses free throw 2 of 2,61,60
224,3,8:13.0,Defensive rebound by D. DeRozan,,61,60
225,3,8:03.0,D. DeRozan misses 2-pt jump shot from 14 ft,,61,60
226,3,8:02.0,,Defensive rebound by N. Noel,61,60
227,3,7:56.0,,H. Sims misses 2-pt layup from 1 ft,61,60
228,3,7:55.0,Defensive rebound by A. Johnson,,61,60
229,3,7:49.0,G. Vásquez misses 3-pt jump shot from 25 ft,,61,60
230,3,7:47.0,Offensive rebound by J. Johnson,,61,60
231,3,7:47.0,J. Johnson makes 2-pt dunk at rim,,63,60
232,3,7:30.0,,I. Canaan misses 3-pt jump shot from 26 ft,63,60
233,3,7:28.0,Defensive rebound by A. Johnson,,63,60
234,3,7:21.0,J. Johnson misses 2-pt layup from 1 ft,,63,60
235,3,7:19.0,Offensive rebound by A. Johnson,,63,60
236,3,7:19.0,A. Johnson makes 2-pt tip-in from 1 ft,,65,60
237,3,6:54.0,,Turnover by N. Noel (bad pass; steal by J. Johnson),65,60
238,3,6:42.0,G. Vásquez makes 2-pt jump shot from 15 ft (assist by D. DeRozan),,67,60
239,3,6:41.0,,Philadelphia full timeout,67,60
240,3,6:41.0,,I. Smith enters the game for I. Canaan,67,60
241,3,6:18.0,,Turnover by Team (shot clock),67,60
242,3,6:04.0,D. DeRozan misses 2-pt jump shot from 17 ft,,67,60
243,3,6:02.0,,Defensive rebound by H. Sims,67,60
244,3,5:51.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,67,60
245,3,5:49.0,,Offensive rebound by L. Mbah a Moute,67,60
246,3,5:46.0,,L. Mbah a Moute misses 2-pt jump shot from 19 ft,67,60
247,3,5:46.0,,Offensive rebound by Team,67,60
248,3,5:46.0,Loose ball foul by J. Valančiūnas (drawn by H. Sims),,67,60
249,3,5:46.0,,J. Grant enters the game for J. Sampson,67,60
250,3,5:41.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),67,62
251,3,5:20.0,J. Johnson misses 2-pt jump shot from 7 ft,,67,62
252,3,5:19.0,,Defensive rebound by L. Mbah a Moute,67,62
253,3,5:09.0,,H. Sims makes 2-pt jump shot from 5 ft (assist by I. Smith),67,64
254,3,4:48.0,Toronto full timeout,,67,64
255,3,4:48.0,L. Williams enters the game for G. Vásquez,,67,64
256,3,4:44.0,Turnover by J. Johnson (bad pass; steal by N. Noel),,67,64
257,3,4:40.0,,H. Sims makes 2-pt layup from 2 ft (assist by N. Noel),67,66
258,3,4:40.0,,Shooting foul by J. Johnson (drawn by H. Sims),67,66
259,3,4:40.0,,H. Sims misses free throw 1 of 1,67,66
260,3,4:39.0,Defensive rebound by Team,,67,66
261,3,4:39.0,T. Ross enters the game for J. Johnson,,67,66
262,3,4:39.0,P. Patterson enters the game for A. Johnson,,67,66
263,3,4:25.0,P. Patterson makes 2-pt jump shot from 16 ft (assist by L. Williams),,69,66
264,3,4:02.0,,I. Smith makes 2-pt layup from 1 ft,69,68
265,3,3:44.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,72,68
266,3,3:38.0,,Turnover by I. Smith (bad pass; steal by D. DeRozan),72,68
267,3,3:34.0,D. DeRozan makes 2-pt layup at rim (assist by L. Williams),,74,68
268,3,3:33.0,,Philadelphia full timeout,74,68
269,3,3:33.0,,T. Robinson enters the game for H. Sims,74,68
270,3,3:13.0,,Shooting foul by J. Valančiūnas (drawn by T. Robinson),74,68
271,3,3:13.0,,T. Robinson makes free throw 1 of 2,74,69
272,3,3:13.0,,F. Aldemir enters the game for L. Mbah a Moute,74,69
273,3,3:13.0,,H. Thompson enters the game for N. Noel,74,69
274,3,3:13.0,,T. Robinson misses free throw 2 of 2,74,69
275,3,3:12.0,Defensive rebound by D. DeRozan,,74,69
276,3,3:00.0,D. DeRozan makes 2-pt layup from 1 ft,,76,69
277,3,3:00.0,Shooting foul by J. Grant (drawn by D. DeRozan),,76,69
278,3,3:00.0,D. DeRozan makes free throw 1 of 1,,77,69
279,3,2:43.0,,T. Robinson makes 2-pt jump shot from 15 ft (assist by I. Smith),77,71
280,3,2:31.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,80,71
281,3,2:14.0,,T. Robinson makes 2-pt layup from 2 ft (assist by J. Grant),80,73
282,3,1:56.0,Offensive foul by J. Valančiūnas (drawn by H. Thompson),,80,73
283,3,1:56.0,Turnover by J. Valančiūnas (offensive foul),,80,73
284,3,1:56.0,T. Hansbrough enters the game for J. Valančiūnas,,80,73
285,3,1:33.0,,I. Smith makes 3-pt jump shot from 24 ft,80,76
286,3,1:13.0,Personal foul by J. Grant (drawn by D. DeRozan),,80,76
287,3,1:06.0,L. Williams makes 3-pt jump shot from 25 ft (assist by P. Patterson),,83,76
288,3,0:40.0,,I. Smith misses 2-pt jump shot from 6 ft,83,76
289,3,0:38.0,Defensive rebound by T. Hansbrough,,83,76
290,3,0:32.0,L. Williams misses 3-pt jump shot from 26 ft,,83,76
291,3,0:30.0,,Defensive rebound by T. Robinson,83,76
292,3,0:08.0,,J. Grant misses 3-pt jump shot from 26 ft,83,76
293,3,0:07.0,Defensive rebound by D. DeRozan,,83,76
294,3,0:01.0,D. DeRozan misses 3-pt jump shot from 31 ft,,83,76
295,3,0:00.0,Offensive rebound by Team,,83,76
296,4,11:38.0,,Turnover by H. Thompson (traveling),83,76
297,4,11:24.0,T. Hansbrough makes 2-pt layup from 2 ft (assist by G. Vásquez),,85,76
298,4,11:02.0,,Shooting block foul by T. Hansbrough (drawn by H. Thompson),85,76
299,4,11:02.0,,H. Thompson misses free throw 1 of 2,85,76
300,4,11:02.0,,Offensive rebound by Team,85,76
301,4,11:02.0,,H. Thompson makes free throw 2 of 2,85,77
302,4,10:41.0,P. Patterson makes 2-pt jump shot from 12 ft (assist by G. Vásquez),,87,77
303,4,10:28.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Smith),87,80
304,4,10:18.0,T. Ross misses 3-pt jump shot from 26 ft,,87,80
305,4,10:16.0,Offensive rebound by T. Hansbrough,,87,80
306,4,10:15.0,,I. Canaan enters the game for I. Smith,87,80
307,4,10:15.0,,J. Sampson enters the game for T. Robinson,87,80
308,4,10:08.0,G. Vásquez misses 3-pt jump shot from 26 ft,,87,80
309,4,10:06.0,Offensive rebound by T. Hansbrough,,87,80
310,4,10:04.0,G. Vásquez makes 3-pt jump shot from 26 ft (assist by T. Hansbrough),,90,80
311,4,9:46.0,,J. Grant makes 2-pt dunk at rim (assist by F. Aldemir),90,82
312,4,9:30.0,L. Williams makes 2-pt jump shot from 13 ft (assist by G. Vásquez),,92,82
313,4,9:10.0,,Turnover by H. Thompson (bad pass; steal by G. Vásquez),92,82
314,4,9:04.0,L. Williams misses 3-pt jump shot from 24 ft (block by H. Thompson),,92,82
315,4,9:03.0,,Defensive rebound by H. Thompson,92,82
316,4,9:00.0,,Shooting foul by P. Patterson (drawn by H. Thompson),92,82
317,4,9:00.0,,H. Thompson makes free throw 1 of 2,92,83
318,4,9:00.0,,H. Thompson makes free throw 2 of 2,92,84
319,4,8:46.0,Shooting foul by F. Aldemir (drawn by L. Williams),,92,84
320,4,8:46.0,Official timeout,,92,84
321,4,8:46.0,L. Williams makes free throw 1 of 2,,93,84
322,4,8:46.0,,N. Noel enters the game for F. Aldemir,93,84
323,4,8:46.0,,I. Smith enters the game for H. Thompson,93,84
324,4,8:46.0,,L. Mbah a Moute enters the game for J. Sampson,93,84
325,4,8:46.0,L. Williams makes free throw 2 of 2,,94,84
326,4,8:39.0,,Offensive foul by N. Noel (drawn by T. Hansbrough),94,84
327,4,8:39.0,,Turnover by N. Noel (offensive foul),94,84
328,4,8:27.0,L. Williams misses 3-pt jump shot from 25 ft,,94,84
329,4,8:25.0,,Defensive rebound by N. Noel,94,84
330,4,8:17.0,,Shooting foul by T. Hansbrough (drawn by N. Noel),94,84
331,4,8:17.0,,N. Noel misses free throw 1 of 2,94,84
332,4,8:17.0,,Offensive rebound by Team,94,84
333,4,8:17.0,,N. Noel makes free throw 2 of 2,94,85
334,4,8:00.0,G. Vásquez misses 2-pt jump shot from 4 ft,,94,85
335,4,7:58.0,,Defensive rebound by L. Mbah a Moute,94,85
336,4,7:53.0,,I. Canaan misses 3-pt jump shot from 25 ft,94,85
337,4,7:51.0,,Offensive rebound by J. Grant,94,85
338,4,7:49.0,,J. Grant makes 2-pt dunk at rim,94,87
339,4,7:37.0,L. Williams makes 2-pt jump shot from 13 ft,,96,87
340,4,7:19.0,,L. Mbah a Moute misses 2-pt jump shot from 4 ft,96,87
341,4,7:17.0,Defensive rebound by L. Williams,,96,87
342,4,7:09.0,D. DeRozan enters the game for G. Vásquez,,96,87
343,4,7:09.0,,J. Sampson enters the game for I. Canaan,96,87
344,4,7:03.0,T. Ross misses 2-pt dunk at rim (block by J. Grant),,96,87
345,4,7:01.0,,Defensive rebound by I. Smith,96,87
346,4,6:58.0,,Turnover by L. Mbah a Moute (step out of bounds),96,87
347,4,6:46.0,Turnover by T. Ross (lost ball; steal by L. Mbah a Moute),,96,87
348,4,6:41.0,,J. Sampson misses 2-pt layup from 2 ft (block by T. Hansbrough),96,87
349,4,6:39.0,Defensive rebound by L. Williams,,96,87
350,4,6:27.0,L. Williams misses 2-pt jump shot from 22 ft,,96,87
351,4,6:25.0,,Defensive rebound by I. Smith,96,87
352,4,6:18.0,,I. Smith misses 2-pt layup from 1 ft,96,87
353,4,6:16.0,Defensive rebound by L. Williams,,96,87
354,4,6:06.0,T. Ross misses 3-pt jump shot from 25 ft,,96,87
355,4,6:05.0,,Defensive rebound by N. Noel,96,87
356,4,5:57.0,,Philadelphia full timeout,96,87
357,4,5:57.0,A. Johnson enters the game for T. Hansbrough,,96,87
358,4,5:49.0,,N. Noel makes 2-pt dunk at rim (assist by J. Grant),96,89
359,4,5:23.0,Shooting foul by J. Sampson (drawn by D. DeRozan),,96,89
360,4,5:23.0,D. DeRozan makes free throw 1 of 2,,97,89
361,4,5:23.0,D. DeRozan makes free throw 2 of 2,,98,89
362,4,5:06.0,,I. Smith misses 2-pt layup from 1 ft,98,89
363,4,5:05.0,Defensive rebound by P. Patterson,,98,89
364,4,4:48.0,T. Ross misses 2-pt jump shot from 12 ft,,98,89
365,4,4:47.0,,Defensive rebound by I. Smith,98,89
366,4,4:33.0,,J. Grant misses 3-pt jump shot from 23 ft,98,89
367,4,4:31.0,Defensive rebound by D. DeRozan,,98,89
368,4,4:16.0,T. Ross misses 3-pt jump shot from 22 ft,,98,89
369,4,4:13.0,Offensive rebound by P. Patterson,,98,89
370,4,4:12.0,P. Patterson misses 2-pt layup from 2 ft (block by J. Sampson),,98,89
371,4,4:12.0,Offensive rebound by Team,,98,89
372,4,4:12.0,,H. Thompson enters the game for J. Sampson,98,89
373,4,4:02.0,L. Williams makes 3-pt jump shot from 24 ft,,101,89
374,4,3:49.0,,Turnover by I. Smith (bad pass),101,89
375,4,3:38.0,D. DeRozan makes 2-pt jump shot from 3 ft (assist by A. Johnson),,103,89
