,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
138,2,8:34.0,,Personal foul by B. Bass (drawn by K. Love),33,22
139,2,8:34.0,,K. Perkins enters the game for T. Thompson,33,22
140,2,8:13.0,,L. James makes 2-pt jump shot from 7 ft,33,24
141,2,8:01.0,E. Turner makes 2-pt jump shot from 12 ft,,35,24
142,2,7:39.0,,M. Dellavedova misses 2-pt jump shot from 7 ft (block by J. Sullinger),35,24
143,2,7:38.0,,Offensive rebound by M. Dellavedova,35,24
144,2,7:36.0,,L. James misses 3-pt jump shot from 23 ft,35,24
145,2,7:35.0,,Offensive rebound by Team,35,24
146,2,7:35.0,,Turnover by Team (shot clock),35,24
147,2,7:21.0,J. Crowder misses 2-pt jump shot from 7 ft,,35,24
148,2,7:20.0,,Defensive rebound by K. Perkins,35,24
149,2,7:12.0,,Turnover by J. Smith (bad pass; steal by B. Bass),35,24
150,2,7:07.0,Turnover by B. Bass (bad pass; steal by M. Dellavedova),,35,24
151,2,7:02.0,,Turnover by K. Love (traveling),35,24
152,2,6:52.0,E. Turner misses 2-pt jump shot from 12 ft,,35,24
153,2,6:51.0,,Defensive rebound by K. Love,35,24
154,2,6:44.0,,Shooting foul by E. Turner (drawn by L. James),35,24
155,2,6:44.0,,L. James makes free throw 1 of 2,35,25
156,2,6:44.0,,L. James misses free throw 2 of 2,35,25
157,2,6:44.0,Defensive rebound by J. Sullinger,,35,25
158,2,6:32.0,M. Smart misses 2-pt jump shot from 17 ft,,35,25
159,2,6:31.0,,Defensive rebound by K. Perkins,35,25
160,2,6:09.0,,L. James misses 2-pt jump shot from 20 ft,35,25
161,2,6:07.0,Defensive rebound by J. Sullinger,,35,25
162,2,5:57.0,B. Bass makes 2-pt jump shot from 19 ft (assist by E. Turner),,37,25
163,2,5:37.0,,K. Love makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),37,28
164,2,5:21.0,J. Sullinger makes 3-pt jump shot from 25 ft (assist by E. Turner),,40,28
165,2,5:12.0,,Personal foul by J. Crowder (drawn by L. James),40,28
166,2,5:12.0,,Cleveland full timeout,40,28
167,2,5:12.0,A. Bradley enters the game for J. Crowder,,40,28
168,2,5:12.0,,J. Harris enters the game for J. Smith,40,28
169,2,5:12.0,,L. James makes free throw 1 of 2,40,29
170,2,5:12.0,,L. James misses free throw 2 of 2,40,29
171,2,5:11.0,Defensive rebound by M. Smart,,40,29
172,2,4:54.0,A. Bradley makes 2-pt jump shot from 17 ft (assist by J. Sullinger),,42,29
173,2,4:31.0,,L. James makes 2-pt layup at rim (assist by K. Love),42,31
174,2,4:14.0,Offensive foul by J. Sullinger (drawn by K. Perkins),,42,31
175,2,4:14.0,Turnover by J. Sullinger (offensive foul),,42,31
176,2,4:14.0,,S. Marion enters the game for L. James,42,31
177,2,3:55.0,,K. Love makes 2-pt jump shot from 12 ft (assist by J. Harris),42,33
178,2,3:36.0,E. Turner misses 2-pt jump shot from 17 ft,,42,33
179,2,3:35.0,,Defensive rebound by M. Dellavedova,42,33
180,2,3:22.0,,J. Harris misses 3-pt jump shot from 25 ft,42,33
181,2,3:21.0,Defensive rebound by B. Bass,,42,33
182,2,3:13.0,Personal foul by S. Marion (drawn by E. Turner),,42,33
183,2,3:13.0,I. Thomas enters the game for M. Smart,,42,33
184,2,3:03.0,A. Bradley makes 2-pt jump shot from 18 ft,,44,33
185,2,2:44.0,,K. Perkins makes 2-pt layup at rim (assist by M. Dellavedova),44,35
186,2,2:36.0,Offensive foul by B. Bass (drawn by S. Marion),,44,35
187,2,2:36.0,Turnover by B. Bass (offensive foul),,44,35
188,2,2:36.0,Boston full timeout,,44,35
189,2,2:36.0,T. Zeller enters the game for J. Sullinger,,44,35
190,2,2:36.0,,T. Mozgov enters the game for K. Perkins,44,35
191,2,2:19.0,,K. Love misses 3-pt jump shot from 27 ft,44,35
192,2,2:18.0,Defensive rebound by T. Zeller,,44,35
193,2,2:08.0,Personal foul by J. Harris (drawn by A. Bradley),,44,35
194,2,1:58.0,T. Zeller makes 2-pt layup at rim (assist by A. Bradley),,46,35
195,2,1:41.0,,K. Love makes 2-pt layup at rim (assist by S. Marion),46,37
196,2,1:41.0,,Shooting foul by T. Zeller (drawn by K. Love),46,37
197,2,1:41.0,,K. Love makes free throw 1 of 1,46,38
198,2,1:23.0,B. Bass makes 2-pt jump shot from 15 ft (assist by A. Bradley),,48,38
199,2,1:10.0,,T. Mozgov misses 2-pt dunk at rim,48,38
200,2,1:08.0,Defensive rebound by I. Thomas,,48,38
201,2,1:02.0,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),,50,38
202,2,0:52.0,,T. Mozgov misses 2-pt hook shot from 7 ft,50,38
203,2,0:48.0,,Offensive rebound by J. Harris,50,38
204,2,0:40.0,,Turnover by K. Love (bad pass; steal by A. Bradley),50,38
205,2,0:29.0,T. Zeller makes 2-pt jump shot from 17 ft (assist by I. Thomas),,52,38
206,2,0:09.0,,Turnover by M. Dellavedova (lost ball; steal by B. Bass),52,38
207,2,0:05.0,I. Thomas makes 2-pt layup from 1 ft (assist by E. Turner),,54,38
208,2,0:00.0,,M. Dellavedova makes 2-pt jump shot from 17 ft,54,40
209,3,11:44.0,,K. Love misses 3-pt jump shot from 24 ft,54,40
210,3,11:44.0,Defensive rebound by Team,,54,40
211,3,11:31.0,T. Zeller misses 2-pt jump shot from 15 ft,,54,40
212,3,11:30.0,,Defensive rebound by K. Love,54,40
213,3,11:16.0,,Turnover by T. Mozgov (3 sec),54,40
214,3,11:06.0,Turnover by A. Bradley (bad pass),,54,40
215,3,10:59.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),54,42
216,3,10:49.0,B. Bass makes 2-pt jump shot from 15 ft (assist by E. Turner),,56,42
217,3,10:34.0,,Shooting foul by T. Zeller (drawn by L. James),56,42
218,3,10:34.0,,L. James misses free throw 1 of 2,56,42
219,3,10:34.0,,Offensive rebound by Team,56,42
220,3,10:34.0,,L. James misses free throw 2 of 2,56,42
221,3,10:32.0,Defensive rebound by E. Turner,,56,42
222,3,10:21.0,M. Smart misses 3-pt jump shot from 25 ft,,56,42
223,3,10:19.0,Offensive rebound by B. Bass,,56,42
224,3,10:19.0,B. Bass makes 2-pt dunk at rim,,58,42
225,3,10:08.0,,L. James misses 3-pt jump shot from 27 ft,58,42
226,3,10:07.0,,Offensive rebound by T. Mozgov,58,42
227,3,10:05.0,,Turnover by T. Mozgov (traveling),58,42
228,3,9:54.0,Turnover by B. Bass (bad pass),,58,42
229,3,9:47.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),58,44
230,3,9:25.0,T. Zeller makes 2-pt hook shot from 5 ft (assist by E. Turner),,60,44
231,3,9:06.0,,J. Smith misses 3-pt jump shot from 27 ft,60,44
232,3,9:05.0,Defensive rebound by T. Zeller,,60,44
233,3,8:55.0,A. Bradley misses 2-pt jump shot from 17 ft,,60,44
234,3,8:55.0,,Defensive rebound by Team,60,44
235,3,8:42.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. James),60,47
236,3,8:20.0,A. Bradley misses 2-pt jump shot from 8 ft,,60,47
237,3,8:20.0,,Defensive rebound by Team,60,47
238,3,8:13.0,,Shooting foul by T. Zeller (drawn by T. Mozgov),60,47
239,3,8:13.0,,T. Mozgov misses free throw 1 of 2,60,47
240,3,8:13.0,,Offensive rebound by Team,60,47
241,3,8:13.0,,T. Mozgov makes free throw 2 of 2,60,48
242,3,7:59.0,Shooting foul by K. Love (drawn by M. Smart),,60,48
243,3,7:59.0,M. Smart misses free throw 1 of 2,,60,48
244,3,7:59.0,Offensive rebound by Team,,60,48
245,3,7:59.0,M. Smart makes free throw 2 of 2,,61,48
246,3,7:40.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),61,51
247,3,7:27.0,Shooting foul by T. Mozgov (drawn by T. Zeller),,61,51
248,3,7:27.0,T. Zeller makes free throw 1 of 2,,62,51
249,3,7:27.0,T. Zeller makes free throw 2 of 2,,63,51
250,3,7:06.0,,T. Mozgov makes 2-pt layup from 1 ft,63,53
251,3,6:47.0,Shooting foul by J. Smith (drawn by M. Smart),,63,53
252,3,6:47.0,M. Smart misses free throw 1 of 3,,63,53
253,3,6:47.0,Offensive rebound by Team,,63,53
254,3,6:47.0,M. Smart misses free throw 2 of 3,,63,53
255,3,6:47.0,Offensive rebound by Team,,63,53
256,3,6:47.0,M. Smart makes free throw 3 of 3,,64,53
257,3,6:32.0,,Turnover by L. James (traveling),64,53
258,3,6:27.0,Personal foul by J. Smith (drawn by E. Turner),,64,53
259,3,6:16.0,T. Zeller makes 2-pt hook shot from 6 ft (assist by E. Turner),,66,53
260,3,6:04.0,,Personal foul by A. Bradley (drawn by J. Smith),66,53
261,3,6:04.0,,M. Miller enters the game for J. Smith,66,53
262,3,6:04.0,I. Thomas enters the game for M. Smart,,66,53
263,3,6:04.0,,T. Thompson enters the game for T. Mozgov,66,53
264,3,6:03.0,,Personal foul by E. Turner (drawn by L. James),66,53
265,3,5:48.0,,M. Dellavedova makes 2-pt jump shot from 7 ft (assist by M. Miller),66,55
266,3,5:37.0,E. Turner misses 2-pt jump shot from 12 ft,,66,55
267,3,5:36.0,,Defensive rebound by K. Love,66,55
268,3,5:28.0,,L. James misses 3-pt jump shot from 27 ft,66,55
269,3,5:26.0,,Offensive rebound by K. Love,66,55
270,3,5:24.0,,L. James misses 2-pt dunk at rim,66,55
271,3,5:24.0,Defensive rebound by Team,,66,55
272,3,5:24.0,,Cleveland full timeout,66,55
273,3,5:24.0,K. Olynyk enters the game for E. Turner,,66,55
274,3,5:24.0,J. Crowder enters the game for T. Zeller,,66,55
275,3,5:14.0,A. Bradley misses 2-pt jump shot from 15 ft,,66,55
276,3,5:13.0,,Defensive rebound by T. Thompson,66,55
277,3,5:04.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),66,57
278,3,4:55.0,Turnover by I. Thomas (traveling),,66,57
279,3,4:43.0,,L. James makes 2-pt layup from 1 ft (assist by T. Thompson),66,59
280,3,4:43.0,,Shooting foul by K. Olynyk (drawn by L. James),66,59
281,3,4:43.0,,L. James makes free throw 1 of 1,66,60
282,3,4:24.0,J. Crowder misses 2-pt jump shot from 11 ft,,66,60
283,3,4:23.0,Offensive rebound by B. Bass,,66,60
284,3,4:21.0,J. Crowder misses 3-pt jump shot from 23 ft,,66,60
285,3,4:20.0,,Defensive rebound by L. James,66,60
286,3,4:13.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by K. Love),66,63
287,3,4:08.0,Boston full timeout,,66,63
288,3,3:52.0,I. Thomas misses 3-pt jump shot from 26 ft,,66,63
289,3,3:51.0,,Defensive rebound by Team,66,63
290,3,3:51.0,Loose ball foul by B. Bass (drawn by K. Love),,66,63
291,3,3:51.0,,K. Love makes free throw 1 of 2,66,64
292,3,3:51.0,J. Sullinger enters the game for K. Olynyk,,66,64
293,3,3:51.0,M. Smart enters the game for A. Bradley,,66,64
294,3,3:51.0,,K. Love makes free throw 2 of 2,66,65
295,3,3:34.0,B. Bass makes 2-pt jump shot from 16 ft (assist by I. Thomas),,68,65
296,3,3:17.0,,M. Miller makes 3-pt jump shot from 25 ft (assist by K. Love),68,68
297,3,3:04.0,Shooting foul by T. Thompson (drawn by I. Thomas),,68,68
298,3,3:04.0,I. Thomas misses free throw 1 of 2,,68,68
299,3,3:04.0,Offensive rebound by Team,,68,68
300,3,3:04.0,I. Thomas makes free throw 2 of 2,,69,68
301,3,2:54.0,,Personal foul by M. Smart (drawn by M. Miller),69,68
302,3,2:54.0,,M. Miller makes free throw 1 of 2,69,69
303,3,2:54.0,,M. Miller makes free throw 2 of 2,69,70
304,3,2:39.0,M. Smart makes 3-pt jump shot from 25 ft (assist by B. Bass),,72,70
305,3,2:27.0,,M. Dellavedova misses 3-pt jump shot from 22 ft,72,70
306,3,2:26.0,Defensive rebound by J. Sullinger,,72,70
307,3,2:22.0,Personal foul by M. Dellavedova (drawn by I. Thomas),,72,70
308,3,2:22.0,I. Thomas makes free throw 1 of 2,,73,70
309,3,2:22.0,I. Thomas makes free throw 2 of 2,,74,70
310,3,2:06.0,,Turnover by L. James (bad pass; steal by M. Smart),74,70
311,3,2:02.0,I. Thomas misses 3-pt jump shot from 26 ft,,74,70
312,3,2:01.0,,Defensive rebound by L. James,74,70
313,3,1:56.0,,Shooting foul by J. Crowder (drawn by L. James),74,70
314,3,1:56.0,,L. James misses free throw 1 of 2,74,70
315,3,1:56.0,,Offensive rebound by Team,74,70
316,3,1:56.0,,L. James makes free throw 2 of 2,74,71
317,3,1:42.0,J. Crowder makes 2-pt jump shot from 21 ft,,76,71
318,3,1:16.0,,K. Love makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),76,74
319,3,1:03.0,J. Sullinger misses 3-pt jump shot from 24 ft,,76,74
320,3,1:01.0,,Defensive rebound by T. Thompson,76,74
321,3,0:49.0,,Turnover by T. Thompson (bad pass),76,74
322,3,0:48.0,,Loose ball foul by M. Dellavedova (drawn by J. Crowder),76,74
323,3,0:48.0,J. Crowder misses free throw 1 of 2,,76,74
324,3,0:48.0,Offensive rebound by Team,,76,74
325,3,0:48.0,,J. Harris enters the game for M. Dellavedova,76,74
326,3,0:48.0,J. Crowder makes free throw 2 of 2,,77,74
327,3,0:40.0,,M. Miller makes 3-pt jump shot from 23 ft (assist by L. James),77,77
328,3,0:35.0,I. Thomas misses 2-pt layup from 1 ft,,77,77
329,3,0:33.0,,Defensive rebound by T. Thompson,77,77
330,3,0:27.0,,K. Love misses 3-pt jump shot from 25 ft,77,77
331,3,0:26.0,Defensive rebound by B. Bass,,77,77
332,3,0:20.0,Shooting foul by M. Miller (drawn by J. Crowder),,77,77
333,3,0:20.0,J. Crowder makes free throw 1 of 2,,78,77
334,3,0:20.0,,J. Jones enters the game for T. Thompson,78,77
335,3,0:20.0,A. Bradley enters the game for I. Thomas,,78,77
336,3,0:20.0,E. Turner enters the game for J. Sullinger,,78,77
337,3,0:20.0,J. Crowder makes free throw 2 of 2,,79,77
338,3,0:00.0,,L. James misses 3-pt jump shot from 25 ft,79,77
339,3,0:00.0,,Offensive rebound by Team,79,77
340,4,11:47.0,I. Thomas misses 2-pt jump shot from 10 ft,,79,77
341,4,11:44.0,Offensive rebound by J. Sullinger,,79,77
342,4,11:44.0,J. Sullinger makes 2-pt tip-in from 1 ft,,81,77
343,4,11:29.0,,Turnover by J. Harris (offensive foul),81,77
344,4,11:29.0,,Offensive foul by J. Harris (drawn by M. Smart),81,77
345,4,11:16.0,J. Crowder misses 2-pt jump shot from 16 ft,,81,77
346,4,11:15.0,Offensive rebound by J. Jerebko,,81,77
347,4,11:10.0,Offensive foul by J. Sullinger (drawn by J. Jones),,81,77
348,4,11:10.0,Turnover by J. Sullinger (offensive foul),,81,77
349,4,10:55.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),81,80
350,4,10:31.0,J. Jerebko makes 3-pt jump shot from 23 ft (assist by I. Thomas),,84,80
351,4,10:19.0,,Offensive foul by J. Harris (drawn by M. Smart),84,80
352,4,10:19.0,,Turnover by J. Harris (offensive foul),84,80
353,4,10:11.0,I. Thomas misses 3-pt jump shot from 24 ft,,84,80
354,4,10:10.0,,Defensive rebound by M. Miller,84,80
355,4,10:03.0,,J. Jones misses 3-pt jump shot from 22 ft,84,80
356,4,10:02.0,Defensive rebound by J. Crowder,,84,80
357,4,9:58.0,Shooting foul by M. Dellavedova (drawn by I. Thomas),,84,80
358,4,9:58.0,I. Thomas makes free throw 1 of 2,,85,80
359,4,9:58.0,I. Thomas makes free throw 2 of 2,,86,80
360,4,9:36.0,,J. Harris makes 2-pt jump shot from 4 ft (assist by M. Miller),86,82
361,4,9:20.0,I. Thomas misses 2-pt jump shot from 14 ft,,86,82
362,4,9:19.0,,Defensive rebound by T. Thompson,86,82
363,4,9:05.0,,M. Miller misses 3-pt jump shot from 30 ft,86,82
364,4,9:04.0,,Offensive rebound by T. Thompson,86,82
365,4,8:57.0,,Turnover by J. Harris (offensive foul),86,82
366,4,8:57.0,,Offensive foul by J. Harris (drawn by J. Jerebko),86,82
367,4,8:57.0,Official timeout,,86,82
368,4,8:57.0,,K. Perkins enters the game for M. Miller,86,82
369,4,8:57.0,,S. Marion enters the game for T. Thompson,86,82
370,4,8:39.0,J. Sullinger misses 2-pt jump shot from 16 ft,,86,82
371,4,8:38.0,,Defensive rebound by S. Marion,86,82
372,4,8:17.0,,Turnover by K. Perkins (lost ball; steal by J. Jerebko),86,82
373,4,8:10.0,M. Smart misses 3-pt jump shot from 26 ft,,86,82
374,4,8:08.0,Offensive rebound by M. Smart,,86,82
375,4,7:59.0,I. Thomas misses 2-pt jump shot from 8 ft,,86,82
376,4,7:57.0,,Defensive rebound by J. Harris,86,82
377,4,7:39.0,,Turnover by M. Dellavedova (bad pass; steal by J. Sullinger),86,82
378,4,7:39.0,I. Thomas makes flagrant free throw 1 of 2,,87,82
379,4,7:39.0,I. Thomas makes flagrant free throw 2 of 2,,88,82
380,4,7:39.0,E. Turner enters the game for I. Thomas,,88,82
381,4,7:39.0,,M. Miller enters the game for J. Harris,88,82
382,4,7:30.0,Turnover by J. Sullinger (bad pass; steal by J. Jones),,88,82
383,4,7:24.0,,J. Jones misses 3-pt jump shot from 26 ft,88,82
384,4,7:20.0,Defensive rebound by J. Sullinger,,88,82
385,4,7:06.0,M. Smart makes 2-pt jump shot from 6 ft (assist by E. Turner),,90,82
386,4,6:48.0,,Personal foul by M. Smart (drawn by J. Jones),90,82
387,4,6:41.0,,M. Dellavedova misses 2-pt jump shot from 10 ft,90,82
388,4,6:37.0,Defensive rebound by J. Sullinger,,90,82
389,4,6:26.0,J. Sullinger misses 2-pt jump shot from 11 ft (block by S. Marion),,90,82
