,QUARTER,TIME_REMAINING,PORTLAND_ACTION,BOSTON_ACTION,PORTLAND_SCORE,BOSTON_SCORE
81,1,3:04.0,A. Crabbe enters the game for R. Lopez,,15,20
82,1,3:04.0,C. Kaman enters the game for W. Matthews,,15,20
83,1,2:52.0,D. Lillard misses 2-pt layup at rim,,15,20
84,1,2:51.0,,Defensive rebound by Team,15,20
85,1,2:41.0,,Personal foul by A. Crabbe (drawn by J. Green),15,20
86,1,2:32.0,,J. Green misses 2-pt jump shot from 11 ft,15,20
87,1,2:32.0,,Offensive rebound by J. Green,15,20
88,1,2:32.0,,Shooting foul by C. Kaman (drawn by J. Green),15,20
89,1,2:32.0,,J. Green misses free throw 1 of 2,15,20
90,1,2:32.0,,Offensive rebound by Team,15,20
91,1,2:32.0,D. Wright enters the game for D. Lillard,,15,20
92,1,2:32.0,,J. Green makes free throw 2 of 2,15,21
93,1,2:14.0,L. Aldridge misses 2-pt jump shot from 10 ft,,15,21
94,1,2:13.0,,Defensive rebound by K. Olynyk,15,21
95,1,2:05.0,,M. Thornton makes 2-pt layup at rim (assist by E. Turner),15,23
96,1,1:47.0,C. Kaman misses 2-pt jump shot from 16 ft,,15,23
97,1,1:46.0,,Defensive rebound by B. Bass,15,23
98,1,1:38.0,,K. Olynyk misses 3-pt jump shot from 23 ft,15,23
99,1,1:37.0,Defensive rebound by D. Wright,,15,23
100,1,1:25.0,C. Kaman makes 2-pt layup at rim (assist by S. Blake),,17,23
101,1,1:05.0,,J. Green misses 2-pt hook shot from 9 ft,17,23
102,1,1:04.0,Defensive rebound by D. Wright,,17,23
103,1,0:54.0,C. Kaman misses 2-pt layup from 2 ft,,17,23
104,1,0:54.0,,Defensive rebound by E. Turner,17,23
105,1,0:47.0,,E. Turner misses 2-pt layup at rim,17,23
106,1,0:46.0,Defensive rebound by C. Kaman,,17,23
107,1,0:39.0,L. Aldridge misses 2-pt layup at rim,,17,23
108,1,0:38.0,Offensive rebound by L. Aldridge,,17,23
109,1,0:38.0,L. Aldridge makes 2-pt tip-in at rim,,19,23
110,1,0:21.0,,E. Turner misses 2-pt jump shot from 9 ft,19,23
111,1,0:20.0,Defensive rebound by D. Wright,,19,23
112,1,0:01.0,S. Blake makes 2-pt jump shot from 20 ft,,21,23
113,2,11:46.0,C. Kaman misses 2-pt hook shot from 3 ft,,21,23
114,2,11:45.0,,Defensive rebound by B. Bass,21,23
115,2,11:26.0,,M. Thornton makes 2-pt jump shot from 20 ft,21,25
116,2,11:12.0,C. Kaman makes 2-pt jump shot from 15 ft (assist by S. Blake),,23,25
117,2,10:56.0,,M. Thornton misses 2-pt jump shot from 17 ft,23,25
118,2,10:56.0,,Offensive rebound by T. Zeller,23,25
119,2,10:52.0,,T. Zeller misses 2-pt hook shot from 2 ft,23,25
120,2,10:50.0,Defensive rebound by D. Wright,,23,25
121,2,10:34.0,Turnover by D. Wright (bad pass; steal by G. Wallace),,23,25
122,2,10:21.0,,Shooting foul by J. Freeland (drawn by B. Bass),23,25
123,2,10:21.0,,B. Bass makes free throw 1 of 2,23,26
124,2,10:21.0,,A. Bradley enters the game for M. Thornton,23,26
125,2,10:21.0,,B. Bass makes free throw 2 of 2,23,27
126,2,9:59.0,D. Wright misses 3-pt jump shot from 24 ft,,23,27
127,2,9:57.0,Offensive rebound by C. Kaman,,23,27
128,2,9:52.0,C. Kaman makes 2-pt jump shot from 13 ft,,25,27
129,2,9:40.0,,A. Bradley misses 3-pt jump shot from 25 ft,25,27
130,2,9:38.0,Defensive rebound by C. Kaman,,25,27
131,2,9:17.0,Turnover by S. Blake (bad pass; steal by T. Zeller),,25,27
132,2,9:10.0,,B. Bass misses 2-pt jump shot from 17 ft,25,27
133,2,9:08.0,Defensive rebound by S. Blake,,25,27
134,2,9:02.0,J. Freeland misses 2-pt layup from 2 ft,,25,27
135,2,9:01.0,,Defensive rebound by E. Turner,25,27
136,2,8:52.0,,T. Zeller misses 2-pt layup from 3 ft (block by D. Wright),25,27
137,2,8:51.0,Defensive rebound by A. Crabbe,,25,27
138,2,8:40.0,A. Crabbe misses 3-pt jump shot from 25 ft,,25,27
139,2,8:39.0,,Defensive rebound by B. Bass,25,27
140,2,8:33.0,,Shooting block foul by A. Crabbe (drawn by E. Turner),25,27
141,2,8:33.0,Official timeout,,25,27
142,2,8:33.0,,J. Sullinger enters the game for B. Bass,25,27
143,2,8:33.0,W. Matthews enters the game for A. Crabbe,,25,27
144,2,8:33.0,D. Lillard enters the game for D. Wright,,25,27
145,2,8:33.0,,E. Turner makes free throw 1 of 2,25,28
146,2,8:33.0,Violation by J. Freeland (lane),,25,28
147,2,8:33.0,,E. Turner makes free throw 2 of 2,25,29
148,2,8:21.0,Turnover by J. Freeland (bad pass; steal by E. Turner),,25,29
149,2,8:15.0,,E. Turner makes 2-pt jump shot from 14 ft,25,31
150,2,8:00.0,Shooting foul by T. Zeller (drawn by C. Kaman),,25,31
151,2,8:00.0,C. Kaman makes free throw 1 of 2,,26,31
152,2,8:00.0,C. Kaman makes free throw 2 of 2,,27,31
153,2,7:43.0,,J. Sullinger misses 2-pt jump shot from 19 ft,27,31
154,2,7:43.0,,Offensive rebound by T. Zeller,27,31
155,2,7:41.0,,Shooting foul by C. Kaman (drawn by T. Zeller),27,31
156,2,7:41.0,,T. Zeller makes 2-pt jump shot from 5 ft,27,33
157,2,7:41.0,,T. Zeller misses free throw 1 of 1,27,33
158,2,7:40.0,Defensive rebound by D. Lillard,,27,33
159,2,7:30.0,C. Kaman misses 2-pt jump shot from 16 ft,,27,33
160,2,7:29.0,,Defensive rebound by T. Zeller,27,33
161,2,7:15.0,,J. Sullinger makes 2-pt layup from 2 ft (assist by E. Turner),27,35
162,2,6:49.0,S. Blake misses 2-pt jump shot from 7 ft,,27,35
163,2,6:48.0,Offensive rebound by C. Kaman,,27,35
164,2,6:43.0,S. Blake misses 2-pt jump shot from 20 ft,,27,35
165,2,6:41.0,,Defensive rebound by T. Zeller,27,35
166,2,6:33.0,,E. Turner makes 2-pt jump shot from 14 ft,27,37
167,2,6:32.0,Portland full timeout,,27,37
168,2,6:32.0,N. Batum enters the game for S. Blake,,27,37
169,2,6:32.0,R. Lopez enters the game for C. Kaman,,27,37
170,2,6:32.0,L. Aldridge enters the game for J. Freeland,,27,37
171,2,6:32.0,,R. Rondo enters the game for G. Wallace,27,37
172,2,6:21.0,D. Lillard misses 3-pt jump shot from 28 ft,,27,37
173,2,6:20.0,,Defensive rebound by R. Rondo,27,37
174,2,6:04.0,,Personal foul by D. Lillard (drawn by T. Zeller),27,37
175,2,5:54.0,,T. Zeller misses 2-pt layup from 2 ft (block by R. Lopez),27,37
176,2,5:53.0,,Offensive rebound by T. Zeller,27,37
177,2,5:51.0,,T. Zeller misses 2-pt layup at rim,27,37
178,2,5:50.0,Defensive rebound by L. Aldridge,,27,37
179,2,5:32.0,L. Aldridge misses 2-pt jump shot from 12 ft,,27,37
180,2,5:31.0,,Defensive rebound by E. Turner,27,37
181,2,5:23.0,,E. Turner misses 3-pt jump shot from 24 ft,27,37
182,2,5:21.0,Defensive rebound by R. Lopez,,27,37
183,2,5:11.0,L. Aldridge makes 2-pt jump shot from 12 ft,,29,37
184,2,5:11.0,Shooting foul by T. Zeller (drawn by L. Aldridge),,29,37
185,2,5:11.0,,J. Green enters the game for E. Turner,29,37
186,2,5:11.0,,K. Olynyk enters the game for T. Zeller,29,37
187,2,5:11.0,L. Aldridge makes free throw 1 of 1,,30,37
188,2,5:02.0,,Turnover by K. Olynyk (bad pass; steal by D. Lillard),30,37
189,2,4:57.0,D. Lillard makes 2-pt layup from 1 ft,,32,37
190,2,4:38.0,,J. Green makes 2-pt layup from 2 ft,32,39
191,2,4:20.0,Turnover by W. Matthews (lost ball; steal by R. Rondo),,32,39
192,2,4:14.0,,R. Rondo misses 2-pt layup at rim,32,39
193,2,4:12.0,Defensive rebound by R. Lopez,,32,39
194,2,4:07.0,N. Batum misses 3-pt jump shot from 24 ft,,32,39
195,2,4:05.0,Offensive rebound by L. Aldridge,,32,39
196,2,3:58.0,Turnover by D. Lillard (bad pass; steal by K. Olynyk),,32,39
197,2,3:53.0,,A. Bradley makes 2-pt layup at rim,32,41
198,2,3:33.0,L. Aldridge makes 2-pt hook shot from 5 ft (assist by D. Lillard),,34,41
199,2,3:21.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by K. Olynyk),34,43
200,2,3:08.0,Def 3 sec tech foul by K. Olynyk,,34,43
201,2,3:08.0,D. Lillard makes technical free throw,,35,43
202,2,3:08.0,,M. Thornton enters the game for J. Sullinger,35,43
203,2,3:08.0,,B. Bass enters the game for A. Bradley,35,43
204,2,2:58.0,L. Aldridge makes 2-pt hook shot from 5 ft,,37,43
205,2,2:42.0,,B. Bass misses 2-pt jump shot from 16 ft,37,43
206,2,2:41.0,Defensive rebound by N. Batum,,37,43
207,2,2:33.0,D. Lillard misses 2-pt jump shot from 20 ft,,37,43
208,2,2:33.0,,Defensive rebound by Team,37,43
209,2,2:33.0,Loose ball foul by N. Batum (drawn by J. Green),,37,43
210,2,2:33.0,,Boston full timeout,37,43
211,2,2:33.0,,J. Green makes free throw 1 of 2,37,44
212,2,2:33.0,,J. Green makes free throw 2 of 2,37,45
213,2,2:17.0,W. Matthews makes 2-pt layup at rim (assist by L. Aldridge),,39,45
214,2,2:05.0,,R. Rondo makes 2-pt layup at rim,39,47
215,2,1:51.0,Personal foul by B. Bass (drawn by L. Aldridge),,39,47
216,2,1:36.0,R. Lopez makes 2-pt hook shot from 9 ft,,41,47
217,2,1:11.0,,J. Green makes 2-pt layup at rim,41,49
218,2,0:53.0,L. Aldridge misses 2-pt jump shot from 15 ft,,41,49
219,2,0:52.0,,Defensive rebound by B. Bass,41,49
220,2,0:44.0,,B. Bass misses 2-pt jump shot from 16 ft,41,49
221,2,0:44.0,Defensive rebound by N. Batum,,41,49
222,2,0:35.0,N. Batum misses 3-pt jump shot from 24 ft,,41,49
223,2,0:34.0,,Defensive rebound by B. Bass,41,49
224,2,0:11.0,,B. Bass misses 2-pt jump shot from 13 ft,41,49
225,2,0:10.0,Defensive rebound by D. Lillard,,41,49
226,2,0:03.0,D. Lillard makes 2-pt layup at rim,,43,49
227,2,0:03.0,Shooting foul by K. Olynyk (drawn by D. Lillard),,43,49
228,2,0:03.0,D. Lillard makes free throw 1 of 1,,44,49
229,2,0:03.0,,Boston full timeout,44,49
230,2,0:03.0,,J. Sullinger enters the game for M. Thornton,44,49
231,2,0:03.0,,G. Wallace enters the game for B. Bass,44,49
232,2,0:00.0,,J. Sullinger misses 2-pt jump shot from 18 ft,44,49
233,2,0:00.0,,Offensive rebound by Team,44,49
234,3,11:43.0,Shooting foul by J. Sullinger (drawn by L. Aldridge),,44,49
235,3,11:43.0,L. Aldridge makes free throw 1 of 2,,45,49
236,3,11:43.0,L. Aldridge makes free throw 2 of 2,,46,49
237,3,11:34.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by J. Sullinger),46,51
238,3,11:15.0,L. Aldridge makes 2-pt layup at rim,,48,51
239,3,10:58.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by R. Rondo),48,53
240,3,10:35.0,L. Aldridge misses 2-pt jump shot from 14 ft,,48,53
241,3,10:34.0,Offensive rebound by Team,,48,53
242,3,10:29.0,N. Batum makes 2-pt jump shot from 17 ft (assist by R. Lopez),,50,53
243,3,10:17.0,,A. Bradley misses 2-pt jump shot from 18 ft,50,53
244,3,10:16.0,Defensive rebound by L. Aldridge,,50,53
245,3,10:09.0,R. Lopez makes 2-pt dunk at rim (assist by N. Batum),,52,53
246,3,9:48.0,,J. Sullinger makes 2-pt layup at rim,52,55
247,3,9:35.0,D. Lillard makes 3-pt jump shot from 23 ft (assist by R. Lopez),,55,55
248,3,9:22.0,,J. Sullinger misses 3-pt jump shot from 24 ft,55,55
249,3,9:21.0,Defensive rebound by L. Aldridge,,55,55
250,3,9:14.0,Turnover by R. Lopez (step out of bounds),,55,55
251,3,8:53.0,,J. Sullinger makes 2-pt jump shot from 17 ft,55,57
252,3,8:34.0,N. Batum makes 2-pt jump shot from 19 ft,,57,57
253,3,8:17.0,,A. Bradley misses 3-pt jump shot from 22 ft,57,57
254,3,8:16.0,Defensive rebound by L. Aldridge,,57,57
255,3,8:04.0,Turnover by R. Lopez (3 sec),,57,57
256,3,7:47.0,,J. Green misses 3-pt jump shot from 22 ft,57,57
257,3,7:46.0,Defensive rebound by W. Matthews,,57,57
258,3,7:35.0,L. Aldridge makes 2-pt layup at rim (assist by D. Lillard),,59,57
259,3,7:35.0,,Boston full timeout,59,57
260,3,7:27.0,,Turnover by K. Olynyk (bad pass; steal by W. Matthews),59,57
261,3,7:21.0,D. Lillard misses 3-pt jump shot from 22 ft,,59,57
262,3,7:18.0,,Defensive rebound by K. Olynyk,59,57
263,3,7:08.0,,Shooting foul by L. Aldridge (drawn by R. Rondo),59,57
264,3,7:08.0,,R. Rondo makes free throw 1 of 2,59,58
265,3,7:08.0,,B. Bass enters the game for K. Olynyk,59,58
266,3,7:08.0,,R. Rondo misses free throw 2 of 2,59,58
267,3,7:07.0,Defensive rebound by L. Aldridge,,59,58
268,3,6:47.0,Turnover by D. Lillard (bad pass; steal by J. Green),,59,58
269,3,6:41.0,,J. Green misses 2-pt jump shot from 10 ft,59,58
270,3,6:40.0,Defensive rebound by D. Lillard,,59,58
271,3,6:29.0,L. Aldridge makes 2-pt jump shot from 16 ft,,61,58
272,3,6:09.0,,J. Green makes 2-pt dunk at rim (assist by R. Rondo),61,60
273,3,5:59.0,Turnover by R. Lopez (traveling),,61,60
274,3,5:59.0,S. Blake enters the game for W. Matthews,,61,60
275,3,5:44.0,,Personal foul by N. Batum (drawn by J. Green),61,60
276,3,5:37.0,,J. Sullinger misses 2-pt jump shot from 12 ft,61,60
277,3,5:36.0,Defensive rebound by S. Blake,,61,60
278,3,5:27.0,D. Lillard misses 3-pt jump shot from 23 ft,,61,60
279,3,5:26.0,Offensive rebound by R. Lopez,,61,60
280,3,5:17.0,Personal foul by J. Green (drawn by L. Aldridge),,61,60
281,3,5:17.0,,G. Wallace enters the game for J. Green,61,60
282,3,5:07.0,Turnover by D. Lillard (bad pass; steal by G. Wallace),,61,60
283,3,5:02.0,,G. Wallace misses 2-pt layup from 1 ft,61,60
284,3,5:01.0,Defensive rebound by D. Lillard,,61,60
285,3,4:59.0,Turnover by D. Lillard (bad pass; steal by R. Rondo),,61,60
286,3,4:53.0,,R. Rondo makes 2-pt layup at rim,61,62
287,3,4:37.0,S. Blake makes 3-pt jump shot from 23 ft (assist by N. Batum),,64,62
288,3,4:20.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by R. Rondo),64,64
289,3,4:07.0,Personal foul by A. Bradley (drawn by D. Lillard),,64,64
290,3,4:07.0,C. Kaman enters the game for R. Lopez,,64,64
291,3,4:07.0,A. Crabbe enters the game for D. Lillard,,64,64
292,3,3:56.0,C. Kaman misses 2-pt jump shot from 19 ft,,64,64
293,3,3:55.0,,Defensive rebound by A. Bradley,64,64
294,3,3:36.0,,A. Bradley misses 3-pt jump shot from 24 ft,64,64
295,3,3:35.0,Defensive rebound by N. Batum,,64,64
296,3,3:25.0,L. Aldridge misses 2-pt jump shot from 21 ft,,64,64
297,3,3:24.0,Offensive rebound by N. Batum,,64,64
298,3,3:11.0,N. Batum misses 3-pt jump shot from 25 ft,,64,64
299,3,3:09.0,,Defensive rebound by R. Rondo,64,64
300,3,2:58.0,,J. Sullinger misses 2-pt jump shot from 15 ft,64,64
301,3,2:57.0,Defensive rebound by C. Kaman,,64,64
302,3,2:45.0,Shooting foul by G. Wallace (drawn by C. Kaman),,64,64
303,3,2:45.0,Portland full timeout,,64,64
304,3,2:45.0,,E. Turner enters the game for J. Sullinger,64,64
305,3,2:45.0,,T. Zeller enters the game for R. Rondo,64,64
306,3,2:45.0,W. Matthews enters the game for N. Batum,,64,64
307,3,2:45.0,,M. Thornton enters the game for A. Bradley,64,64
308,3,2:45.0,C. Kaman makes free throw 1 of 2,,65,64
309,3,2:45.0,C. Kaman makes free throw 2 of 2,,66,64
310,3,2:32.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by E. Turner),66,66
311,3,2:10.0,L. Aldridge misses 2-pt jump shot from 16 ft,,66,66
312,3,2:09.0,,Defensive rebound by E. Turner,66,66
313,3,2:00.0,,E. Turner makes 2-pt layup from 1 ft,66,68
314,3,1:43.0,S. Blake makes 2-pt jump shot from 21 ft (assist by W. Matthews),,68,68
315,3,1:25.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by M. Thornton),68,70
316,3,1:11.0,C. Kaman makes 2-pt layup from 1 ft (assist by S. Blake),,70,70
317,3,0:56.0,,E. Turner misses 2-pt jump shot from 5 ft,70,70
318,3,0:55.0,,Offensive rebound by E. Turner,70,70
319,3,0:53.0,,E. Turner makes 2-pt layup from 1 ft,70,72
320,3,0:35.0,S. Blake makes 2-pt jump shot from 23 ft,,72,72
321,3,0:16.0,,M. Thornton misses 2-pt layup at rim,72,72
322,3,0:15.0,Defensive rebound by C. Kaman,,72,72
323,3,0:04.0,S. Blake misses 3-pt jump shot from 24 ft,,72,72
324,3,0:03.0,,Defensive rebound by B. Bass,72,72
325,4,11:47.0,,Turnover by E. Turner (lost ball; steal by C. Kaman),72,72
326,4,11:29.0,C. Kaman misses 2-pt hook shot from 10 ft,,72,72
327,4,11:28.0,Offensive rebound by W. Matthews,,72,72
328,4,11:24.0,W. Matthews makes 3-pt jump shot from 24 ft,,75,72
329,4,11:08.0,,M. Thornton misses 2-pt jump shot from 5 ft,75,72
330,4,11:06.0,,Offensive rebound by G. Wallace,75,72
331,4,10:58.0,,E. Turner misses 2-pt jump shot from 15 ft,75,72
332,4,10:58.0,Defensive rebound by Team,,75,72
333,4,10:58.0,Personal foul by K. Olynyk (drawn by C. Kaman),,75,72
334,4,10:38.0,C. Kaman makes 2-pt hook shot from 6 ft,,77,72
335,4,10:21.0,,Turnover by G. Wallace (bad pass; steal by D. Lillard),77,72
336,4,10:13.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by W. Matthews),,80,72
337,4,10:13.0,,Boston full timeout,80,72
338,4,10:13.0,,J. Sullinger enters the game for M. Thornton,80,72
339,4,10:13.0,,J. Green enters the game for E. Turner,80,72
340,4,10:13.0,,R. Rondo enters the game for G. Wallace,80,72
341,4,10:13.0,,A. Bradley enters the game for T. Zeller,80,72
342,4,10:08.0,,Turnover by R. Rondo (bad pass; steal by D. Lillard),80,72
343,4,9:56.0,J. Freeland makes 2-pt jump shot from 9 ft (assist by S. Blake),,82,72
344,4,9:39.0,,J. Sullinger misses 2-pt jump shot from 3 ft,82,72
345,4,9:38.0,Defensive rebound by W. Matthews,,82,72
346,4,9:31.0,Turnover by W. Matthews (bad pass; steal by J. Green),,82,72
347,4,9:27.0,,J. Green makes 2-pt layup at rim,82,74
348,4,9:27.0,,Shooting foul by W. Matthews (drawn by J. Green),82,74
349,4,9:27.0,,J. Green makes free throw 1 of 1,82,75
350,4,9:06.0,C. Kaman makes 2-pt hook shot from 12 ft,,84,75
351,4,8:52.0,,K. Olynyk misses 2-pt jump shot from 7 ft,84,75
352,4,8:51.0,Defensive rebound by C. Kaman,,84,75
353,4,8:42.0,J. Freeland makes 2-pt jump shot from 8 ft (assist by S. Blake),,86,75
354,4,8:30.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by J. Sullinger),86,77
355,4,8:11.0,J. Freeland misses 2-pt jump shot from 16 ft,,86,77
356,4,8:10.0,,Defensive rebound by J. Sullinger,86,77
357,4,7:59.0,,A. Bradley misses 2-pt layup at rim,86,77
358,4,7:58.0,Defensive rebound by Team,,86,77
359,4,7:48.0,D. Lillard misses 3-pt jump shot from 25 ft,,86,77
360,4,7:47.0,,Defensive rebound by J. Sullinger,86,77
361,4,7:39.0,,Personal foul by J. Freeland (drawn by K. Olynyk),86,77
362,4,7:39.0,N. Batum enters the game for J. Freeland,,86,77
363,4,7:39.0,R. Lopez enters the game for W. Matthews,,86,77
364,4,7:31.0,,J. Sullinger misses 3-pt jump shot from 25 ft,86,77
365,4,7:30.0,Defensive rebound by N. Batum,,86,77
366,4,7:16.0,C. Kaman misses 2-pt jump shot from 5 ft (block by J. Sullinger),,86,77
367,4,7:15.0,Offensive rebound by C. Kaman,,86,77
368,4,7:14.0,Turnover by C. Kaman (lost ball; steal by J. Sullinger),,86,77
369,4,7:06.0,,A. Bradley misses 3-pt jump shot from 23 ft,86,77
370,4,7:05.0,Defensive rebound by D. Lillard,,86,77
371,4,6:53.0,D. Lillard misses 2-pt layup at rim,,86,77
372,4,6:52.0,,Defensive rebound by J. Sullinger,86,77
373,4,6:43.0,,Personal foul by D. Lillard (drawn by R. Rondo),86,77
374,4,6:43.0,L. Aldridge enters the game for C. Kaman,,86,77
375,4,6:43.0,,B. Bass enters the game for K. Olynyk,86,77
376,4,6:29.0,,A. Bradley misses 2-pt jump shot from 19 ft,86,77
377,4,6:28.0,Defensive rebound by D. Lillard,,86,77
378,4,6:11.0,S. Blake makes 2-pt jump shot from 21 ft (assist by D. Lillard),,88,77
379,4,5:57.0,,J. Sullinger misses 2-pt layup at rim,88,77
380,4,5:56.0,Defensive rebound by D. Lillard,,88,77
381,4,5:36.0,L. Aldridge misses 2-pt jump shot from 16 ft,,88,77
382,4,5:35.0,,Defensive rebound by A. Bradley,88,77
383,4,5:26.0,,J. Sullinger misses 3-pt jump shot from 25 ft,88,77
384,4,5:24.0,,Offensive rebound by B. Bass,88,77
385,4,5:13.0,,R. Rondo misses 2-pt layup from 2 ft,88,77
386,4,5:11.0,,Offensive rebound by J. Sullinger,88,77
387,4,5:09.0,,J. Sullinger misses 2-pt layup at rim (block by L. Aldridge),88,77
388,4,5:07.0,Defensive rebound by L. Aldridge,,88,77
389,4,5:05.0,Portland full timeout,,88,77
