,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,SAN ANTONIO_ACTION,CHARLOTTE_SCORE,SAN ANTONIO_SCORE
43,1,5:58.0,,K. Leonard makes free throw 2 of 2,12,15
44,1,5:42.0,Turnover by C. Zeller (lost ball),,12,15
45,1,5:20.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,12,15
46,1,5:19.0,Defensive rebound by J. Maxiell,,12,15
47,1,5:07.0,G. Henderson misses 2-pt jump shot from 15 ft (block by M. Ginóbili),,12,15
48,1,5:06.0,Offensive rebound by Team,,12,15
49,1,5:06.0,L. Stephenson enters the game for M. Kidd-Gilchrist,,12,15
50,1,4:57.0,B. Roberts misses 3-pt jump shot from 24 ft,,12,15
51,1,4:56.0,Offensive rebound by C. Zeller,,12,15
52,1,4:36.0,Shooting foul by K. Leonard (drawn by G. Henderson),,12,15
53,1,4:36.0,G. Henderson misses free throw 1 of 2,,12,15
54,1,4:36.0,Offensive rebound by Team,,12,15
55,1,4:36.0,,A. Baynes enters the game for T. Duncan,12,15
56,1,4:36.0,G. Henderson makes free throw 2 of 2,,13,15
57,1,4:18.0,,Turnover by T. Parker (bad pass),13,15
58,1,4:04.0,J. Maxiell makes 2-pt jump shot from 4 ft (assist by L. Stephenson),,15,15
59,1,3:51.0,,Turnover by T. Parker (bad pass),15,15
60,1,3:51.0,,P. Mills enters the game for T. Parker,15,15
61,1,3:34.0,J. Maxiell misses 2-pt jump shot from 7 ft,,15,15
62,1,3:33.0,,Defensive rebound by K. Leonard,15,15
63,1,3:26.0,,B. Diaw makes 2-pt layup at rim (assist by K. Leonard),15,17
64,1,3:11.0,L. Stephenson misses 2-pt jump shot from 11 ft,,15,17
65,1,3:10.0,,Defensive rebound by B. Diaw,15,17
66,1,2:58.0,,A. Baynes makes 2-pt jump shot from 15 ft (assist by B. Diaw),15,19
67,1,2:38.0,B. Roberts misses 2-pt jump shot from 15 ft,,15,19
68,1,2:37.0,,Defensive rebound by K. Leonard,15,19
69,1,2:25.0,,Turnover by A. Baynes (bad pass; steal by L. Stephenson),15,19
70,1,2:18.0,G. Henderson makes 2-pt layup from 2 ft (assist by L. Stephenson),,17,19
71,1,1:54.0,,B. Diaw misses 3-pt jump shot from 23 ft,17,19
72,1,1:53.0,Defensive rebound by L. Stephenson,,17,19
73,1,1:46.0,Turnover by L. Stephenson (bad pass; steal by K. Leonard),,17,19
74,1,1:40.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Leonard),17,22
75,1,1:32.0,Charlotte full timeout,,17,22
76,1,1:32.0,,D. Green enters the game for K. Leonard,17,22
77,1,1:32.0,P. Hairston enters the game for G. Henderson,,17,22
78,1,1:32.0,G. Neal enters the game for B. Roberts,,17,22
79,1,1:26.0,G. Neal makes 2-pt jump shot from 11 ft (assist by C. Zeller),,19,22
80,1,1:05.0,,D. Green makes 3-pt jump shot from 23 ft (assist by B. Diaw),19,25
81,1,0:55.0,Turnover by G. Neal (lost ball; steal by P. Mills),,19,25
82,1,0:46.0,,Personal foul by P. Hairston (drawn by M. Ginóbili),19,25
83,1,0:39.0,,Turnover by B. Diaw (bad pass; steal by G. Neal),19,25
84,1,0:34.0,G. Neal misses 2-pt jump shot from 13 ft,,19,25
85,1,0:33.0,,Defensive rebound by P. Mills,19,25
86,1,0:14.0,,Shooting block foul by J. Maxiell (drawn by B. Diaw),19,25
87,1,0:14.0,,B. Diaw makes free throw 1 of 2,19,26
88,1,0:14.0,,B. Diaw makes free throw 2 of 2,19,27
89,1,0:05.0,Personal foul by A. Baynes (drawn by L. Stephenson),,19,27
90,1,0:00.0,G. Neal misses 2-pt jump shot from 3 ft,,19,27
91,1,0:00.0,Offensive rebound by Team,,19,27
92,2,11:44.0,Offensive foul by G. Neal (drawn by P. Mills),,19,27
93,2,11:44.0,Turnover by G. Neal (offensive foul),,19,27
94,2,11:31.0,,Turnover by M. Ginóbili (bad pass),19,27
95,2,11:17.0,Turnover by L. Stephenson (bad pass; steal by D. Green),,19,27
96,2,11:10.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),19,30
97,2,10:52.0,P. Hairston misses 2-pt jump shot from 19 ft,,19,30
98,2,10:51.0,,Defensive rebound by B. Diaw,19,30
99,2,10:42.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Diaw),19,33
100,2,10:39.0,Charlotte full timeout,,19,33
101,2,10:39.0,A. Jefferson enters the game for J. Maxiell,,19,33
102,2,10:24.0,Shooting foul by B. Diaw (drawn by A. Jefferson),,19,33
103,2,10:24.0,A. Jefferson makes free throw 1 of 2,,20,33
104,2,10:24.0,A. Jefferson misses free throw 2 of 2,,20,33
105,2,10:24.0,,Defensive rebound by B. Diaw,20,33
106,2,10:06.0,,A. Baynes misses 2-pt layup at rim,20,33
107,2,10:04.0,Defensive rebound by A. Jefferson,,20,33
108,2,9:54.0,L. Stephenson misses 2-pt jump shot from 4 ft (block by D. Green),,20,33
109,2,9:52.0,,Defensive rebound by Team,20,33
110,2,9:47.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),20,35
111,2,9:27.0,G. Neal misses 2-pt jump shot from 19 ft,,20,35
112,2,9:26.0,,Defensive rebound by B. Diaw,20,35
113,2,9:15.0,,B. Diaw misses 3-pt jump shot from 25 ft,20,35
114,2,9:14.0,Defensive rebound by G. Neal,,20,35
115,2,9:03.0,A. Jefferson misses 2-pt jump shot from 16 ft,,20,35
116,2,9:02.0,,Defensive rebound by D. Green,20,35
117,2,8:55.0,,D. Green misses 3-pt jump shot from 25 ft,20,35
118,2,8:54.0,Defensive rebound by A. Jefferson,,20,35
119,2,8:40.0,A. Jefferson misses 2-pt jump shot from 6 ft,,20,35
120,2,8:39.0,,Defensive rebound by B. Diaw,20,35
121,2,8:28.0,,B. Diaw makes 2-pt layup from 1 ft (assist by M. Ginóbili),20,37
122,2,8:07.0,G. Neal makes 2-pt jump shot from 20 ft,,22,37
123,2,8:02.0,,San Antonio full timeout,22,37
124,2,8:02.0,,T. Parker enters the game for P. Mills,22,37
125,2,8:02.0,,K. Leonard enters the game for M. Ginóbili,22,37
126,2,8:02.0,,T. Duncan enters the game for A. Baynes,22,37
127,2,7:51.0,,K. Leonard makes 2-pt jump shot from 5 ft,22,39
128,2,7:51.0,,Shooting foul by P. Hairston (drawn by K. Leonard),22,39
129,2,7:51.0,,M. Bonner enters the game for B. Diaw,22,39
130,2,7:51.0,,K. Leonard makes free throw 1 of 1,22,40
131,2,7:32.0,N. Vonleh makes 2-pt jump shot from 5 ft,,24,40
132,2,7:18.0,,K. Leonard makes 2-pt jump shot from 10 ft,24,42
133,2,7:08.0,P. Hairston misses 3-pt jump shot from 24 ft,,24,42
134,2,7:07.0,,Defensive rebound by T. Duncan,24,42
135,2,6:55.0,,M. Bonner misses 2-pt jump shot from 20 ft,24,42
136,2,6:54.0,Defensive rebound by L. Stephenson,,24,42
137,2,6:39.0,Turnover by G. Neal (bad pass; steal by T. Duncan),,24,42
138,2,6:34.0,,Turnover by D. Green (bad pass),24,42
139,2,6:34.0,,C. Joseph enters the game for D. Green,24,42
140,2,6:34.0,G. Henderson enters the game for P. Hairston,,24,42
141,2,6:13.0,G. Henderson misses 2-pt jump shot from 12 ft,,24,42
142,2,6:12.0,Offensive rebound by A. Jefferson,,24,42
143,2,6:10.0,A. Jefferson makes 2-pt hook shot from 4 ft,,26,42
144,2,5:43.0,,T. Parker makes 2-pt layup from 1 ft,26,44
145,2,5:24.0,Shooting block foul by T. Duncan (drawn by N. Vonleh),,26,44
146,2,5:24.0,N. Vonleh makes free throw 1 of 2,,27,44
147,2,5:24.0,M. Kidd-Gilchrist enters the game for L. Stephenson,,27,44
148,2,5:24.0,B. Roberts enters the game for G. Neal,,27,44
149,2,5:24.0,N. Vonleh makes free throw 2 of 2,,28,44
150,2,4:59.0,,T. Parker makes 2-pt jump shot from 9 ft,28,46
151,2,4:38.0,A. Jefferson makes 2-pt layup from 1 ft,,30,46
152,2,4:24.0,,T. Duncan misses 2-pt jump shot from 5 ft,30,46
153,2,4:23.0,,Offensive rebound by K. Leonard,30,46
154,2,4:19.0,,Turnover by T. Duncan (lost ball; steal by A. Jefferson),30,46
155,2,4:07.0,G. Henderson makes 2-pt jump shot from 19 ft (assist by N. Vonleh),,32,46
156,2,3:50.0,,M. Bonner misses 3-pt jump shot from 25 ft,32,46
157,2,3:49.0,Defensive rebound by A. Jefferson,,32,46
158,2,3:39.0,M. Kidd-Gilchrist misses 2-pt jump shot from 5 ft,,32,46
159,2,3:38.0,,Defensive rebound by T. Duncan,32,46
160,2,3:27.0,,Shooting block foul by N. Vonleh (drawn by T. Parker),32,46
161,2,3:27.0,,T. Parker makes free throw 1 of 2,32,47
162,2,3:27.0,C. Zeller enters the game for N. Vonleh,,32,47
163,2,3:27.0,,M. Ginóbili enters the game for K. Leonard,32,47
164,2,3:27.0,,T. Parker makes free throw 2 of 2,32,48
165,2,3:03.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by M. Bonner),,32,48
166,2,3:01.0,,Defensive rebound by T. Duncan,32,48
167,2,2:58.0,,Turnover by C. Joseph (lost ball; steal by B. Roberts),32,48
168,2,2:53.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by B. Roberts),,34,48
169,2,2:37.0,,T. Duncan misses 2-pt dunk at rim,34,48
170,2,2:36.0,Defensive rebound by B. Roberts,,34,48
171,2,2:29.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by B. Roberts),,36,48
172,2,2:04.0,,T. Duncan makes 2-pt layup from 2 ft (assist by T. Parker),36,50
173,2,1:47.0,G. Henderson misses 3-pt jump shot from 24 ft,,36,50
174,2,1:46.0,,Defensive rebound by T. Duncan,36,50
175,2,1:36.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by M. Bonner),36,52
176,2,1:21.0,Personal foul by C. Joseph (drawn by A. Jefferson),,36,52
177,2,1:21.0,Official timeout,,36,52
178,2,1:21.0,,B. Diaw enters the game for M. Bonner,36,52
179,2,1:21.0,,P. Mills enters the game for T. Parker,36,52
180,2,1:21.0,,D. Green enters the game for C. Joseph,36,52
181,2,1:05.0,G. Henderson misses 2-pt jump shot from 19 ft,,36,52
182,2,1:04.0,,Defensive rebound by M. Ginóbili,36,52
183,2,0:47.0,,P. Mills misses 3-pt jump shot from 24 ft,36,52
184,2,0:46.0,Defensive rebound by C. Zeller,,36,52
185,2,0:33.0,G. Henderson misses 2-pt layup from 2 ft (block by D. Green),,36,52
186,2,0:32.0,,Defensive rebound by P. Mills,36,52
187,2,0:25.0,,Offensive foul by T. Duncan (drawn by C. Zeller),36,52
188,2,0:25.0,,Turnover by T. Duncan (offensive foul),36,52
189,2,0:25.0,J. Maxiell enters the game for A. Jefferson,,36,52
190,2,0:25.0,,A. Baynes enters the game for T. Duncan,36,52
191,2,0:08.0,J. Maxiell misses 2-pt layup from 2 ft (block by D. Green),,36,52
192,2,0:07.0,Offensive rebound by M. Kidd-Gilchrist,,36,52
193,2,0:07.0,M. Kidd-Gilchrist makes 2-pt layup at rim,,38,52
194,2,0:01.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by D. Green),38,55
195,3,11:48.0,B. Roberts misses 2-pt layup from 2 ft,,38,55
196,3,11:47.0,,Defensive rebound by T. Duncan,38,55
197,3,11:33.0,,D. Green misses 3-pt jump shot from 23 ft,38,55
198,3,11:32.0,Defensive rebound by G. Henderson,,38,55
199,3,11:27.0,Shooting block foul by M. Bonner (drawn by G. Henderson),,38,55
200,3,11:27.0,G. Henderson makes free throw 1 of 2,,39,55
201,3,11:27.0,G. Henderson makes free throw 2 of 2,,40,55
202,3,11:12.0,,Shooting foul by A. Jefferson (drawn by T. Duncan),40,55
203,3,11:12.0,,T. Duncan misses free throw 1 of 2,40,55
204,3,11:12.0,,Offensive rebound by Team,40,55
205,3,11:12.0,,T. Duncan misses free throw 2 of 2,40,55
206,3,11:11.0,Defensive rebound by M. Kidd-Gilchrist,,40,55
207,3,10:56.0,Turnover by C. Zeller (bad pass; steal by T. Duncan),,40,55
208,3,10:49.0,,T. Parker misses 2-pt layup from 1 ft,40,55
209,3,10:48.0,Defensive rebound by Team,,40,55
210,3,10:48.0,,Loose ball foul by D. Green (drawn by M. Kidd-Gilchrist),40,55
211,3,10:34.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by T. Duncan),,40,55
212,3,10:33.0,Offensive rebound by A. Jefferson,,40,55
213,3,10:30.0,Shooting foul by T. Duncan (drawn by G. Henderson),,40,55
214,3,10:30.0,G. Henderson makes free throw 1 of 2,,41,55
215,3,10:30.0,G. Henderson makes free throw 2 of 2,,42,55
216,3,10:19.0,,M. Bonner makes 2-pt jump shot from 9 ft (assist by T. Parker),42,57
217,3,10:07.0,A. Jefferson misses 2-pt jump shot from 12 ft,,42,57
218,3,10:06.0,,Defensive rebound by T. Duncan,42,57
219,3,10:03.0,,Turnover by T. Duncan (bad pass; steal by B. Roberts),42,57
220,3,9:56.0,A. Jefferson makes 2-pt jump shot from 15 ft (assist by G. Henderson),,44,57
221,3,9:44.0,,K. Leonard makes 2-pt jump shot from 8 ft,44,59
222,3,9:33.0,A. Jefferson makes 2-pt layup from 2 ft (assist by G. Henderson),,46,59
223,3,9:32.0,,San Antonio full timeout,46,59
224,3,9:10.0,,T. Parker makes 2-pt jump shot from 18 ft,46,61
225,3,8:56.0,A. Jefferson makes 2-pt jump shot from 12 ft (assist by B. Roberts),,48,61
226,3,8:40.0,,Personal foul by G. Henderson (drawn by D. Green),48,61
227,3,8:31.0,,T. Parker misses 2-pt jump shot from 8 ft,48,61
228,3,8:30.0,Defensive rebound by B. Roberts,,48,61
229,3,8:13.0,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by C. Zeller),,50,61
230,3,7:59.0,,T. Parker misses 2-pt layup from 1 ft,50,61
231,3,7:58.0,Defensive rebound by C. Zeller,,50,61
232,3,7:42.0,B. Roberts makes 3-pt jump shot from 24 ft (assist by C. Zeller),,53,61
233,3,7:18.0,,M. Bonner makes 3-pt jump shot from 25 ft (assist by K. Leonard),53,64
234,3,6:55.0,C. Zeller misses 2-pt jump shot from 22 ft,,53,64
235,3,6:54.0,,Defensive rebound by T. Duncan,53,64
236,3,6:45.0,,D. Green misses 3-pt jump shot from 24 ft,53,64
237,3,6:44.0,Defensive rebound by A. Jefferson,,53,64
238,3,6:23.0,Turnover by M. Kidd-Gilchrist (step out of bounds),,53,64
239,3,6:23.0,,M. Ginóbili enters the game for D. Green,53,64
240,3,6:11.0,,K. Leonard misses 3-pt jump shot from 23 ft,53,64
241,3,6:10.0,Defensive rebound by C. Zeller,,53,64
242,3,5:59.0,B. Roberts makes 2-pt jump shot from 7 ft,,55,64
243,3,5:44.0,,M. Ginóbili misses 2-pt jump shot from 5 ft,55,64
244,3,5:43.0,Defensive rebound by M. Kidd-Gilchrist,,55,64
245,3,5:33.0,G. Henderson makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),,58,64
246,3,5:19.0,,Personal foul by G. Henderson (drawn by M. Ginóbili),58,64
247,3,5:19.0,L. Stephenson enters the game for M. Kidd-Gilchrist,,58,64
248,3,5:19.0,,P. Mills enters the game for T. Parker,58,64
249,3,5:19.0,,A. Baynes enters the game for T. Duncan,58,64
250,3,5:19.0,,B. Diaw enters the game for M. Bonner,58,64
251,3,5:06.0,,K. Leonard misses 2-pt jump shot from 7 ft,58,64
252,3,5:05.0,Defensive rebound by L. Stephenson,,58,64
253,3,4:52.0,B. Roberts misses 3-pt jump shot from 25 ft,,58,64
254,3,4:51.0,,Defensive rebound by A. Baynes,58,64
255,3,4:40.0,,P. Mills misses 2-pt jump shot from 19 ft,58,64
256,3,4:39.0,Defensive rebound by C. Zeller,,58,64
257,3,4:27.0,A. Jefferson misses 2-pt jump shot from 10 ft,,58,64
258,3,4:26.0,,Defensive rebound by P. Mills,58,64
259,3,4:09.0,,M. Ginóbili misses 2-pt jump shot from 9 ft,58,64
260,3,4:08.0,Defensive rebound by C. Zeller,,58,64
261,3,3:59.0,G. Henderson misses 2-pt jump shot from 20 ft,,58,64
262,3,3:58.0,,Defensive rebound by A. Baynes,58,64
263,3,3:53.0,Offensive charge foul by K. Leonard (drawn by G. Henderson),,58,64
264,3,3:53.0,,Turnover by K. Leonard (offensive foul),58,64
265,3,3:53.0,G. Neal enters the game for G. Henderson,,58,64
266,3,3:53.0,,C. Joseph enters the game for K. Leonard,58,64
267,3,3:38.0,C. Zeller makes 2-pt layup at rim,,60,64
268,3,3:25.0,,Personal foul by G. Neal (drawn by M. Ginóbili),60,64
269,3,3:15.0,,C. Joseph misses 2-pt jump shot from 18 ft,60,64
270,3,3:14.0,Defensive rebound by A. Jefferson,,60,64
271,3,2:59.0,A. Jefferson makes 2-pt layup from 2 ft (assist by C. Zeller),,62,64
272,3,2:43.0,,M. Ginóbili misses 2-pt jump shot from 4 ft,62,64
273,3,2:42.0,Defensive rebound by A. Jefferson,,62,64
274,3,2:21.0,G. Neal misses 2-pt jump shot from 9 ft,,62,64
275,3,2:20.0,,Defensive rebound by A. Baynes,62,64
276,3,2:08.0,,P. Mills misses 2-pt jump shot from 17 ft,62,64
277,3,2:07.0,,Offensive rebound by A. Baynes,62,64
278,3,2:05.0,,A. Baynes misses 2-pt jump shot from 1 ft (block by C. Zeller),62,64
279,3,2:04.0,Defensive rebound by C. Zeller,,62,64
280,3,1:56.0,B. Roberts misses 3-pt jump shot from 24 ft,,62,64
281,3,1:55.0,,Defensive rebound by C. Joseph,62,64
282,3,1:49.0,,Shooting foul by L. Stephenson (drawn by C. Joseph),62,64
283,3,1:49.0,Charlotte full timeout,,62,64
284,3,1:49.0,J. Maxiell enters the game for A. Jefferson,,62,64
285,3,1:49.0,,C. Joseph makes free throw 1 of 2,62,65
286,3,1:49.0,,C. Joseph makes free throw 2 of 2,62,66
287,3,1:34.0,J. Maxiell makes 2-pt dunk at rim (assist by L. Stephenson),,64,66
288,3,1:22.0,,Shooting foul by B. Roberts (drawn by P. Mills),64,66
289,3,1:22.0,,P. Mills makes free throw 1 of 3,64,67
290,3,1:22.0,,P. Mills makes free throw 2 of 3,64,68
291,3,1:22.0,,P. Mills makes free throw 3 of 3,64,69
292,3,1:09.0,G. Neal misses 3-pt jump shot from 24 ft,,64,69
293,3,1:08.0,,Defensive rebound by M. Ginóbili,64,69
294,3,0:54.0,,P. Mills misses 3-pt jump shot from 23 ft,64,69
295,3,0:53.0,Defensive rebound by C. Zeller,,64,69
296,3,0:43.0,Personal foul by P. Mills (drawn by C. Zeller),,64,69
297,3,0:40.0,L. Stephenson misses 3-pt jump shot from 24 ft,,64,69
298,3,0:39.0,,Defensive rebound by M. Ginóbili,64,69
299,3,0:31.0,,M. Ginóbili misses 2-pt jump shot from 7 ft,64,69
300,3,0:30.0,Defensive rebound by C. Zeller,,64,69
301,3,0:07.0,L. Stephenson misses 2-pt jump shot from 20 ft,,64,69
302,3,0:05.0,,Defensive rebound by C. Joseph,64,69
303,3,0:01.0,,C. Joseph misses 2-pt jump shot from 7 ft,64,69
304,3,0:00.0,,Offensive rebound by A. Baynes,64,69
305,4,11:51.0,,M. Ginóbili misses 2-pt jump shot from 5 ft (block by L. Stephenson),64,69
306,4,11:51.0,,Offensive rebound by Team,64,69
307,4,11:39.0,,P. Mills misses 2-pt layup from 5 ft,64,69
308,4,11:38.0,Defensive rebound by L. Stephenson,,64,69
309,4,11:27.0,G. Neal misses 3-pt jump shot from 24 ft,,64,69
310,4,11:26.0,Offensive rebound by J. Maxiell,,64,69
311,4,11:19.0,G. Neal makes 3-pt jump shot from 24 ft (assist by L. Stephenson),,67,69
312,4,11:04.0,,Personal foul by L. Stephenson (drawn by M. Ginóbili),67,69
313,4,10:57.0,,M. Bonner makes 3-pt jump shot from 24 ft (assist by P. Mills),67,72
314,4,10:34.0,Turnover by L. Stephenson (bad pass),,67,72
315,4,10:27.0,,Personal foul by L. Stephenson (drawn by M. Ginóbili),67,72
316,4,10:21.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by M. Bonner),67,75
317,4,10:04.0,Turnover by G. Neal (traveling),,67,75
318,4,10:04.0,A. Jefferson enters the game for C. Zeller,,67,75
319,4,9:58.0,,Personal foul by G. Neal (drawn by M. Ginóbili),67,75
320,4,9:58.0,,T. Duncan enters the game for A. Baynes,67,75
321,4,9:58.0,G. Henderson enters the game for P. Hairston,,67,75
322,4,9:52.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,67,75
323,4,9:49.0,,Offensive rebound by T. Duncan,67,75
324,4,9:37.0,,T. Duncan makes 2-pt jump shot from 5 ft (assist by M. Ginóbili),67,77
325,4,9:10.0,L. Stephenson misses 3-pt jump shot from 24 ft,,67,77
326,4,9:08.0,,Defensive rebound by M. Bonner,67,77
327,4,9:05.0,,Turnover by P. Mills (bad pass),67,77
328,4,9:05.0,,D. Green enters the game for M. Ginóbili,67,77
329,4,8:52.0,Turnover by L. Stephenson (bad pass; steal by D. Green),,67,77
330,4,8:48.0,,P. Mills misses 3-pt jump shot from 24 ft,67,77
331,4,8:47.0,,Offensive rebound by D. Green,67,77
332,4,8:47.0,,D. Green makes 2-pt tip-in from 3 ft,67,79
333,4,8:47.0,Charlotte full timeout,,67,79
334,4,8:47.0,M. Kidd-Gilchrist enters the game for L. Stephenson,,67,79
335,4,8:47.0,,T. Parker enters the game for P. Mills,67,79
336,4,8:47.0,B. Roberts enters the game for G. Neal,,67,79
337,4,8:27.0,J. Maxiell misses 2-pt jump shot from 7 ft,,67,79
338,4,8:26.0,,Defensive rebound by T. Duncan,67,79
339,4,8:08.0,,T. Duncan misses 2-pt jump shot from 8 ft,67,79
340,4,8:07.0,,Offensive rebound by C. Joseph,67,79
341,4,7:51.0,,T. Duncan misses 2-pt jump shot from 3 ft,67,79
342,4,7:50.0,Defensive rebound by A. Jefferson,,67,79
343,4,7:39.0,G. Henderson misses 2-pt jump shot from 14 ft,,67,79
344,4,7:38.0,,Defensive rebound by D. Green,67,79
345,4,7:23.0,,T. Duncan makes 2-pt jump shot from 5 ft (assist by D. Green),67,81
346,4,7:08.0,C. Zeller enters the game for J. Maxiell,,67,81
347,4,7:00.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,67,81
348,4,6:59.0,,Defensive rebound by T. Duncan,67,81
349,4,6:50.0,,T. Duncan misses 2-pt dunk at rim,67,81
350,4,6:49.0,Defensive rebound by A. Jefferson,,67,81
351,4,6:33.0,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by C. Zeller),,69,81
352,4,6:16.0,,T. Parker misses 2-pt jump shot from 17 ft,69,81
353,4,6:15.0,Defensive rebound by C. Zeller,,69,81
354,4,6:02.0,G. Henderson misses 2-pt jump shot from 13 ft,,69,81
355,4,6:01.0,Offensive rebound by A. Jefferson,,69,81
356,4,5:54.0,B. Roberts misses 3-pt jump shot from 25 ft,,69,81
357,4,5:50.0,Offensive rebound by C. Zeller,,69,81
358,4,5:48.0,C. Zeller misses 2-pt layup at rim (block by T. Duncan),,69,81
359,4,5:47.0,,Defensive rebound by T. Duncan,69,81
360,4,5:45.0,,San Antonio full timeout,69,81
361,4,5:40.0,,D. Green misses 3-pt jump shot from 23 ft,69,81
362,4,5:37.0,,Offensive rebound by D. Green,69,81
363,4,5:32.0,,T. Duncan misses 2-pt jump shot from 4 ft (block by G. Henderson),69,81
364,4,5:31.0,,Offensive rebound by D. Green,69,81
365,4,5:31.0,,D. Green makes 2-pt tip-in at rim,69,83
366,4,5:31.0,Charlotte full timeout,,69,83
367,4,5:19.0,Shooting block foul by C. Joseph (drawn by C. Zeller),,69,83
368,4,5:19.0,C. Zeller makes free throw 1 of 2,,70,83
369,4,5:19.0,C. Zeller makes free throw 2 of 2,,71,83
370,4,5:08.0,,M. Bonner misses 3-pt jump shot from 24 ft,71,83
371,4,5:07.0,Defensive rebound by A. Jefferson,,71,83
372,4,4:52.0,Turnover by A. Jefferson (lost ball; steal by M. Bonner),,71,83
373,4,4:40.0,,M. Bonner makes 2-pt jump shot from 7 ft (assist by T. Parker),71,85
374,4,4:21.0,C. Zeller makes 2-pt jump shot from 18 ft (assist by B. Roberts),,73,85
375,4,4:02.0,,T. Duncan makes 2-pt jump shot from 8 ft (assist by C. Joseph),73,87
