,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
67,1,2:04.0,,Personal foul by O. Mayo (drawn by M. Dunleavy),27,25
68,1,1:56.0,,P. Gasol misses 2-pt hook shot from 6 ft,27,25
69,1,1:55.0,Defensive rebound by O. Mayo,,27,25
70,1,1:50.0,O. Mayo misses 2-pt jump shot from 6 ft,,27,25
71,1,1:49.0,,Defensive rebound by P. Gasol,27,25
72,1,1:43.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,27,25
73,1,1:41.0,Defensive rebound by J. Henson,,27,25
74,1,1:30.0,K. Middleton misses 2-pt jump shot from 11 ft,,27,25
75,1,1:29.0,,Defensive rebound by P. Gasol,27,25
76,1,1:27.0,,Shooting foul by J. Henson (drawn by J. Butler),27,25
77,1,1:27.0,,J. Butler makes free throw 1 of 2,27,26
78,1,1:27.0,,N. Mirotić enters the game for M. Dunleavy,27,26
79,1,1:27.0,G. Antetokounmpo enters the game for K. Middleton,,27,26
80,1,1:27.0,,J. Butler makes free throw 2 of 2,27,27
81,1,1:08.0,E. İlyasova misses 2-pt jump shot from 5 ft (block by P. Gasol),,27,27
82,1,1:08.0,Offensive rebound by Team,,27,27
83,1,1:03.0,J. Bayless makes 2-pt jump shot from 22 ft (assist by E. İlyasova),,29,27
84,1,0:37.0,,A. Brooks misses 2-pt jump shot from 17 ft,29,27
85,1,0:35.0,Defensive rebound by O. Mayo,,29,27
86,1,0:26.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,29,27
87,1,0:24.0,,Defensive rebound by P. Gasol,29,27
88,1,0:03.0,,P. Gasol misses 3-pt jump shot from 23 ft,29,27
89,1,0:01.0,,Offensive rebound by A. Brooks,29,27
90,1,0:00.0,,A. Brooks makes 3-pt jump shot from 25 ft,29,30
91,2,11:47.0,,N. Mirotić misses 3-pt jump shot from 26 ft,29,30
92,2,11:47.0,Defensive rebound by Team,,29,30
93,2,11:47.0,,Loose ball foul by J. Noah (drawn by G. Antetokounmpo),29,30
94,2,11:35.0,J. Dudley misses 3-pt jump shot from 25 ft,,29,30
95,2,11:34.0,,Defensive rebound by T. Snell,29,30
96,2,11:10.0,,T. Snell makes 2-pt jump shot from 19 ft (assist by A. Brooks),29,32
97,2,11:00.0,O. Mayo misses 3-pt jump shot from 25 ft,,29,32
98,2,10:59.0,,Defensive rebound by N. Mirotić,29,32
99,2,10:43.0,,J. Noah misses 2-pt jump shot from 13 ft,29,32
100,2,10:42.0,,Offensive rebound by T. Gibson,29,32
101,2,10:42.0,,Shooting foul by J. Dudley (drawn by T. Gibson),29,32
102,2,10:42.0,,T. Gibson makes free throw 1 of 2,29,33
103,2,10:42.0,,T. Gibson misses free throw 2 of 2,29,33
104,2,10:40.0,,Offensive rebound by T. Gibson,29,33
105,2,10:37.0,,T. Snell misses 3-pt jump shot from 25 ft,29,33
106,2,10:35.0,,Offensive rebound by T. Gibson,29,33
107,2,10:30.0,,A. Brooks makes 2-pt layup from 3 ft (assist by T. Snell),29,35
108,2,10:17.0,Shooting foul by A. Brooks (drawn by J. Bayless),,29,35
109,2,10:17.0,J. Bayless makes free throw 1 of 2,,30,35
110,2,10:17.0,J. Bayless misses free throw 2 of 2,,30,35
111,2,10:16.0,,Defensive rebound by J. Noah,30,35
112,2,10:09.0,,Shooting foul by J. Bayless (drawn by A. Brooks),30,35
113,2,10:09.0,,A. Brooks makes free throw 1 of 2,30,36
114,2,10:09.0,,A. Brooks makes free throw 2 of 2,30,37
115,2,9:59.0,Turnover by J. Henson (bad pass; steal by J. Noah),,30,37
116,2,9:54.0,,Turnover by N. Mirotić (bad pass; steal by J. Henson),30,37
117,2,9:41.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft (assist by J. Dudley),,32,37
118,2,9:20.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Noah),32,39
119,2,9:03.0,J. Bayless misses 2-pt jump shot from 15 ft,,32,39
120,2,9:02.0,,Defensive rebound by T. Gibson,32,39
121,2,8:53.0,,Shooting foul by J. Dudley (drawn by J. Noah),32,39
122,2,8:53.0,,Chicago full timeout,32,39
123,2,8:53.0,M. Carter-Williams enters the game for J. Bayless,,32,39
124,2,8:53.0,,J. Noah misses free throw 1 of 2,32,39
125,2,8:53.0,,Offensive rebound by Team,32,39
126,2,8:53.0,,J. Noah misses free throw 2 of 2,32,39
127,2,8:52.0,Defensive rebound by G. Antetokounmpo,,32,39
128,2,8:36.0,J. Henson makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,34,39
129,2,8:19.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by A. Brooks),34,42
130,2,8:06.0,Def 3 sec tech foul by J. Noah,,34,42
131,2,8:06.0,O. Mayo makes technical free throw,,35,42
132,2,8:06.0,,D. Rose enters the game for A. Brooks,35,42
133,2,7:56.0,Shooting foul by N. Mirotić (drawn by G. Antetokounmpo),,35,42
134,2,7:56.0,G. Antetokounmpo makes free throw 1 of 2,,36,42
135,2,7:56.0,G. Antetokounmpo makes free throw 2 of 2,,37,42
136,2,7:48.0,,D. Rose makes 2-pt layup from 2 ft,37,44
137,2,7:34.0,M. Carter-Williams misses 2-pt jump shot from 20 ft,,37,44
138,2,7:33.0,Offensive rebound by J. Henson,,37,44
139,2,7:29.0,J. Dudley makes 2-pt jump shot from 22 ft (assist by O. Mayo),,39,44
140,2,7:11.0,,D. Rose makes 2-pt jump shot from 7 ft (assist by N. Mirotić),39,46
141,2,6:56.0,M. Carter-Williams makes 2-pt jump shot from 14 ft,,41,46
142,2,6:56.0,Shooting foul by D. Rose (drawn by M. Carter-Williams),,41,46
143,2,6:56.0,Z. Pachulia enters the game for J. Henson,,41,46
144,2,6:56.0,M. Carter-Williams misses free throw 1 of 1,,41,46
145,2,6:54.0,,Defensive rebound by J. Noah,41,46
146,2,6:33.0,,T. Gibson misses 2-pt jump shot from 15 ft,41,46
147,2,6:32.0,Defensive rebound by O. Mayo,,41,46
148,2,6:16.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,41,46
149,2,6:15.0,,Defensive rebound by N. Mirotić,41,46
150,2,6:07.0,,N. Mirotić misses 3-pt jump shot from 25 ft,41,46
151,2,6:06.0,Defensive rebound by M. Carter-Williams,,41,46
152,2,5:59.0,M. Carter-Williams misses 2-pt jump shot from 19 ft,,41,46
153,2,5:59.0,Offensive rebound by G. Antetokounmpo,,41,46
154,2,5:59.0,G. Antetokounmpo misses 2-pt tip-in from 2 ft,,41,46
155,2,5:56.0,,Defensive rebound by T. Gibson,41,46
156,2,5:56.0,,Turnover by T. Gibson (offensive foul),41,46
157,2,5:56.0,,Chicago full timeout,41,46
158,2,5:56.0,O. Mayo makes flagrant free throw 1 of 2,,42,46
159,2,5:56.0,O. Mayo makes flagrant free throw 2 of 2,,43,46
160,2,5:56.0,K. Middleton enters the game for O. Mayo,,43,46
161,2,5:56.0,,J. Butler enters the game for T. Snell,43,46
162,2,5:56.0,,M. Dunleavy enters the game for N. Mirotić,43,46
163,2,5:56.0,E. İlyasova enters the game for J. Dudley,,43,46
164,2,5:46.0,K. Middleton misses 2-pt jump shot from 17 ft,,43,46
165,2,5:45.0,Offensive rebound by Z. Pachulia,,43,46
166,2,5:44.0,Z. Pachulia misses 2-pt layup from 3 ft (block by J. Noah),,43,46
167,2,5:42.0,Offensive rebound by Z. Pachulia,,43,46
168,2,5:40.0,Z. Pachulia makes 2-pt layup from 3 ft,,45,46
169,2,5:21.0,,Offensive foul by D. Rose (drawn by E. İlyasova),45,46
170,2,5:21.0,,Turnover by D. Rose (offensive foul),45,46
171,2,5:07.0,Z. Pachulia misses 2-pt jump shot from 9 ft,,45,46
172,2,5:06.0,,Defensive rebound by T. Gibson,45,46
173,2,5:00.0,,D. Rose makes 2-pt layup from 2 ft,45,48
174,2,4:50.0,E. İlyasova misses 2-pt jump shot from 19 ft,,45,48
175,2,4:49.0,,Defensive rebound by J. Noah,45,48
176,2,4:43.0,,Turnover by D. Rose (lost ball; steal by K. Middleton),45,48
177,2,4:33.0,G. Antetokounmpo misses 2-pt jump shot from 22 ft,,45,48
178,2,4:32.0,,Defensive rebound by M. Dunleavy,45,48
179,2,4:15.0,,J. Butler misses 3-pt jump shot from 23 ft,45,48
180,2,4:13.0,,Offensive rebound by T. Gibson,45,48
181,2,4:03.0,,Turnover by D. Rose (lost ball; steal by K. Middleton),45,48
182,2,4:00.0,Shooting foul by M. Dunleavy (drawn by G. Antetokounmpo),,45,48
183,2,4:00.0,G. Antetokounmpo makes free throw 1 of 2,,46,48
184,2,4:00.0,,P. Gasol enters the game for J. Noah,46,48
185,2,4:00.0,G. Antetokounmpo makes free throw 2 of 2,,47,48
186,2,3:40.0,,J. Butler makes 2-pt jump shot from 22 ft (assist by T. Gibson),47,50
187,2,3:28.0,M. Carter-Williams makes 2-pt jump shot from 5 ft,,49,50
188,2,3:19.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by D. Rose),49,53
189,2,3:04.0,E. İlyasova misses 3-pt jump shot from 24 ft,,49,53
190,2,3:01.0,Offensive rebound by Z. Pachulia,,49,53
191,2,2:55.0,M. Carter-Williams misses 2-pt jump shot from 13 ft,,49,53
192,2,2:54.0,,Defensive rebound by Team,49,53
193,2,2:54.0,Loose ball foul by Z. Pachulia (drawn by M. Dunleavy),,49,53
194,2,2:54.0,Milwaukee full timeout,,49,53
195,2,2:54.0,J. Henson enters the game for Z. Pachulia,,49,53
196,2,2:30.0,,J. Butler misses 3-pt jump shot from 27 ft,49,53
197,2,2:30.0,Defensive rebound by Team,,49,53
198,2,2:21.0,Turnover by E. İlyasova (bad pass; steal by D. Rose),,49,53
199,2,2:16.0,,D. Rose makes 2-pt dunk at rim (assist by J. Butler),49,55
200,2,1:59.0,M. Carter-Williams misses 2-pt jump shot from 9 ft (block by P. Gasol),,49,55
201,2,1:57.0,,Defensive rebound by P. Gasol,49,55
202,2,1:50.0,,D. Rose makes 2-pt layup from 2 ft,49,57
203,2,1:37.0,Shooting foul by D. Rose (drawn by M. Carter-Williams),,49,57
204,2,1:37.0,M. Carter-Williams misses free throw 1 of 2,,49,57
205,2,1:37.0,Offensive rebound by Team,,49,57
206,2,1:37.0,,A. Brooks enters the game for D. Rose,49,57
207,2,1:37.0,M. Carter-Williams misses free throw 2 of 2,,49,57
208,2,1:36.0,,Defensive rebound by P. Gasol,49,57
209,2,1:19.0,,M. Dunleavy misses 3-pt jump shot from 26 ft,49,57
210,2,1:19.0,,Offensive rebound by Team,49,57
211,2,1:19.0,Loose ball foul by G. Antetokounmpo (drawn by T. Gibson),,49,57
212,2,1:19.0,,T. Gibson makes free throw 1 of 2,49,58
213,2,1:19.0,,T. Snell enters the game for A. Brooks,49,58
214,2,1:19.0,,T. Gibson makes free throw 2 of 2,49,59
215,2,1:05.0,E. İlyasova misses 3-pt jump shot from 25 ft,,49,59
216,2,1:04.0,Offensive rebound by J. Henson,,49,59
217,2,0:56.0,Offensive foul by K. Middleton (drawn by T. Gibson),,49,59
218,2,0:56.0,Turnover by K. Middleton (offensive foul),,49,59
219,2,0:56.0,,A. Brooks enters the game for T. Snell,49,59
220,2,0:36.0,,Shooting foul by G. Antetokounmpo (drawn by J. Butler),49,59
221,2,0:36.0,,J. Butler misses free throw 1 of 2,49,59
222,2,0:36.0,,Offensive rebound by Team,49,59
223,2,0:36.0,O. Mayo enters the game for G. Antetokounmpo,,49,59
224,2,0:36.0,,J. Noah enters the game for P. Gasol,49,59
225,2,0:36.0,,T. Snell enters the game for A. Brooks,49,59
226,2,0:36.0,,J. Butler makes free throw 2 of 2,49,60
227,2,0:28.0,M. Carter-Williams misses 2-pt layup from 2 ft (block by T. Snell),,49,60
228,2,0:27.0,Offensive rebound by J. Henson,,49,60
229,2,0:27.0,J. Henson makes 2-pt dunk at rim,,51,60
230,2,0:22.0,,Chicago full timeout,51,60
231,2,0:22.0,,A. Brooks enters the game for T. Snell,51,60
232,2,0:22.0,,P. Gasol enters the game for T. Gibson,51,60
233,2,0:04.0,,A. Brooks misses 2-pt jump shot from 7 ft,51,60
234,2,0:04.0,Defensive rebound by Team,,51,60
235,2,0:04.0,,Loose ball foul by P. Gasol (drawn by E. İlyasova),51,60
236,2,0:04.0,E. İlyasova misses free throw 1 of 2,,51,60
237,2,0:04.0,Offensive rebound by Team,,51,60
238,2,0:04.0,J. Bayless enters the game for K. Middleton,,51,60
239,2,0:04.0,,N. Mirotić enters the game for J. Noah,51,60
240,2,0:04.0,E. İlyasova misses free throw 2 of 2,,51,60
241,2,0:03.0,,Defensive rebound by P. Gasol,51,60
242,2,0:00.0,,P. Gasol misses 3-pt jump shot from 42 ft,51,60
243,2,0:00.0,,Offensive rebound by Team,51,60
244,3,11:33.0,,P. Gasol misses 2-pt jump shot from 21 ft,51,60
245,3,11:32.0,Defensive rebound by Z. Pachulia,,51,60
246,3,11:16.0,K. Middleton misses 2-pt jump shot from 8 ft,,51,60
247,3,11:15.0,Offensive rebound by K. Middleton,,51,60
248,3,11:13.0,K. Middleton makes 2-pt jump shot from 5 ft,,53,60
249,3,10:51.0,,D. Rose misses 2-pt layup from 2 ft,53,60
250,3,10:50.0,Defensive rebound by Z. Pachulia,,53,60
251,3,10:47.0,Turnover by Z. Pachulia (lost ball; steal by D. Rose),,53,60
252,3,10:43.0,,J. Butler makes 2-pt layup from 2 ft (assist by M. Dunleavy),53,62
253,3,10:28.0,,Offensive charge foul by E. İlyasova (drawn by J. Butler),53,62
254,3,10:28.0,Turnover by E. İlyasova (offensive foul),,53,62
255,3,10:12.0,,P. Gasol misses 2-pt jump shot from 22 ft,53,62
256,3,10:11.0,Defensive rebound by M. Carter-Williams,,53,62
257,3,10:02.0,E. İlyasova makes 2-pt jump shot from 22 ft (assist by M. Carter-Williams),,55,62
258,3,9:45.0,,Turnover by J. Butler (bad pass; steal by Z. Pachulia),55,62
259,3,9:42.0,Z. Pachulia misses 2-pt layup from 2 ft (block by P. Gasol),,55,62
260,3,9:42.0,Offensive rebound by Team,,55,62
261,3,9:39.0,K. Middleton makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),,57,62
262,3,9:33.0,,Personal foul by Z. Pachulia (drawn by P. Gasol),57,62
263,3,9:24.0,,P. Gasol misses 2-pt jump shot from 10 ft,57,62
264,3,9:23.0,Defensive rebound by G. Antetokounmpo,,57,62
265,3,9:16.0,K. Middleton misses 2-pt jump shot from 18 ft,,57,62
266,3,9:15.0,,Defensive rebound by Team,57,62
267,3,9:15.0,Loose ball foul by Z. Pachulia (drawn by D. Rose),,57,62
268,3,9:15.0,J. Henson enters the game for Z. Pachulia,,57,62
269,3,9:05.0,,Personal foul by K. Middleton (drawn by M. Dunleavy),57,62
270,3,8:49.0,,D. Rose misses 3-pt jump shot from 26 ft,57,62
271,3,8:46.0,,Offensive rebound by J. Noah,57,62
272,3,8:46.0,,J. Noah misses 2-pt tip-in from 2 ft,57,62
273,3,8:45.0,Defensive rebound by E. İlyasova,,57,62
274,3,8:37.0,K. Middleton makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,59,62
275,3,8:35.0,,Chicago full timeout,59,62
276,3,8:22.0,,J. Noah makes 2-pt layup from 2 ft (assist by J. Butler),59,64
277,3,8:08.0,K. Middleton misses 3-pt jump shot from 24 ft,,59,64
278,3,8:07.0,,Defensive rebound by J. Butler,59,64
279,3,8:01.0,,Shooting foul by G. Antetokounmpo (drawn by J. Butler),59,64
280,3,8:01.0,,J. Butler makes free throw 1 of 2,59,65
281,3,8:01.0,,J. Butler makes free throw 2 of 2,59,66
282,3,7:44.0,K. Middleton misses 2-pt layup from 2 ft,,59,66
283,3,7:41.0,,Defensive rebound by M. Dunleavy,59,66
284,3,7:30.0,,Turnover by M. Dunleavy (lost ball),59,66
285,3,7:30.0,O. Mayo enters the game for G. Antetokounmpo,,59,66
286,3,7:19.0,M. Carter-Williams misses 2-pt jump shot from 20 ft,,59,66
287,3,7:18.0,,Defensive rebound by P. Gasol,59,66
288,3,7:02.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),59,69
289,3,6:39.0,O. Mayo makes 3-pt jump shot from 23 ft (assist by E. İlyasova),,62,69
290,3,6:23.0,,D. Rose misses 2-pt layup from 2 ft (block by M. Carter-Williams),62,69
291,3,6:23.0,,Offensive rebound by Team,62,69
292,3,6:14.0,,D. Rose makes 3-pt jump shot from 27 ft,62,72
293,3,5:55.0,Shooting foul by J. Noah (drawn by E. İlyasova),,62,72
294,3,5:55.0,E. İlyasova makes free throw 1 of 2,,63,72
295,3,5:55.0,E. İlyasova makes free throw 2 of 2,,64,72
296,3,5:42.0,,J. Noah makes 2-pt dunk at rim (assist by J. Butler),64,74
297,3,5:29.0,E. İlyasova misses 3-pt jump shot from 25 ft,,64,74
298,3,5:28.0,,Defensive rebound by P. Gasol,64,74
299,3,5:18.0,,D. Rose misses 2-pt layup from 2 ft,64,74
300,3,5:17.0,Defensive rebound by M. Carter-Williams,,64,74
301,3,5:13.0,Personal foul by J. Noah (drawn by M. Carter-Williams),,64,74
302,3,5:13.0,J. Bayless enters the game for K. Middleton,,64,74
303,3,5:00.0,J. Henson makes 2-pt dunk at rim (assist by O. Mayo),,66,74
304,3,4:33.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by J. Butler),66,77
305,3,4:15.0,Turnover by J. Henson (bad pass),,66,77
306,3,4:09.0,,Turnover by P. Gasol (bad pass; steal by M. Carter-Williams),66,77
307,3,4:04.0,M. Carter-Williams misses 2-pt layup from 2 ft,,66,77
308,3,4:02.0,Offensive rebound by J. Henson,,66,77
309,3,4:02.0,J. Henson makes 2-pt dunk at rim,,68,77
310,3,3:45.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by M. Dunleavy),68,79
311,3,3:29.0,M. Carter-Williams misses 2-pt layup from 2 ft,,68,79
312,3,3:28.0,,Defensive rebound by J. Noah,68,79
313,3,3:26.0,,Personal foul by O. Mayo (drawn by D. Rose),68,79
314,3,3:26.0,,D. Rose makes free throw 1 of 2,68,80
315,3,3:26.0,,T. Gibson enters the game for J. Noah,68,80
316,3,3:26.0,,D. Rose makes free throw 2 of 2,68,81
317,3,3:05.0,E. İlyasova misses 2-pt jump shot from 20 ft,,68,81
318,3,3:04.0,,Defensive rebound by M. Dunleavy,68,81
319,3,3:01.0,Offensive charge foul by T. Gibson (drawn by E. İlyasova),,68,81
320,3,3:01.0,,Turnover by T. Gibson (offensive foul),68,81
321,3,3:01.0,,A. Brooks enters the game for D. Rose,68,81
322,3,3:01.0,Milwaukee full timeout,,68,81
323,3,3:01.0,K. Middleton enters the game for E. İlyasova,,68,81
324,3,3:01.0,J. Dudley enters the game for M. Carter-Williams,,68,81
325,3,2:52.0,O. Mayo misses 2-pt layup from 3 ft,,68,81
326,3,2:50.0,,Defensive rebound by M. Dunleavy,68,81
327,3,2:44.0,,Personal foul by J. Bayless (drawn by T. Gibson),68,81
328,3,2:44.0,,T. Gibson makes free throw 1 of 2,68,82
329,3,2:44.0,,T. Gibson misses free throw 2 of 2,68,82
330,3,2:42.0,Defensive rebound by J. Dudley,,68,82
331,3,2:33.0,O. Mayo misses 2-pt layup from 2 ft,,68,82
332,3,2:31.0,,Defensive rebound by M. Dunleavy,68,82
333,3,2:21.0,,J. Butler misses 2-pt jump shot from 20 ft,68,82
334,3,2:20.0,Defensive rebound by O. Mayo,,68,82
335,3,2:12.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Bayless),,71,82
336,3,1:51.0,,J. Butler misses 3-pt jump shot from 23 ft,71,82
337,3,1:50.0,,Offensive rebound by T. Gibson,71,82
338,3,1:37.0,,P. Gasol misses 2-pt jump shot from 12 ft,71,82
339,3,1:36.0,Defensive rebound by O. Mayo,,71,82
340,3,1:31.0,Turnover by O. Mayo (bad pass; steal by T. Gibson),,71,82
341,3,1:27.0,,J. Butler misses 2-pt layup from 1 ft,71,82
342,3,1:25.0,,Offensive rebound by T. Gibson,71,82
343,3,1:25.0,,T. Gibson makes 2-pt layup from 2 ft,71,84
344,3,1:05.0,J. Henson makes 2-pt layup from 2 ft (assist by J. Bayless),,73,84
345,3,1:05.0,Shooting foul by P. Gasol (drawn by J. Henson),,73,84
346,3,1:05.0,,T. Snell enters the game for J. Butler,73,84
347,3,1:05.0,J. Henson misses free throw 1 of 1,,73,84
348,3,1:03.0,,Defensive rebound by A. Brooks,73,84
349,3,0:42.0,,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),73,86
350,3,0:35.0,Shooting foul by A. Brooks (drawn by J. Henson),,73,86
351,3,0:35.0,J. Henson makes free throw 1 of 2,,74,86
352,3,0:35.0,J. Henson makes free throw 2 of 2,,75,86
353,3,0:27.0,,A. Brooks misses 2-pt jump shot from 14 ft (block by J. Bayless),75,86
354,3,0:27.0,,Offensive rebound by Team,75,86
355,3,0:13.0,,P. Gasol misses 2-pt hook shot from 4 ft,75,86
356,3,0:11.0,Defensive rebound by J. Bayless,,75,86
357,3,0:03.0,K. Middleton misses 3-pt jump shot from 26 ft,,75,86
358,3,0:02.0,,Defensive rebound by P. Gasol,75,86
359,3,0:00.0,,A. Brooks misses 3-pt jump shot from 47 ft,75,86
360,3,0:00.0,,Offensive rebound by Team,75,86
361,4,11:40.0,J. Dudley misses 2-pt jump shot from 20 ft,,75,86
362,4,11:39.0,,Defensive rebound by T. Gibson,75,86
363,4,11:16.0,,T. Gibson misses 2-pt jump shot from 15 ft,75,86
364,4,11:15.0,Defensive rebound by O. Mayo,,75,86
365,4,11:06.0,Turnover by J. Henson (lost ball; steal by J. Noah),,75,86
366,4,10:57.0,,T. Snell misses 3-pt jump shot from 25 ft,75,86
367,4,10:56.0,Defensive rebound by O. Mayo,,75,86
368,4,10:47.0,J. Bayless misses 2-pt jump shot from 21 ft,,75,86
369,4,10:46.0,Offensive rebound by J. Dudley,,75,86
370,4,10:42.0,K. Middleton misses 3-pt jump shot from 26 ft,,75,86
371,4,10:41.0,,Defensive rebound by N. Mirotić,75,86
372,4,10:29.0,,A. Brooks makes 3-pt jump shot from 25 ft,75,89
373,4,10:14.0,J. Bayless makes 2-pt jump shot from 21 ft,,77,89
374,4,9:58.0,,Personal foul by J. Bayless (drawn by A. Brooks),77,89
