,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
68,1,2:33.0,,Defensive rebound by R. Bullock,16,19
69,1,2:22.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by C. Paul),16,22
70,1,1:58.0,Turnover by T. Booker (bad pass),,16,22
71,1,1:47.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),16,24
72,1,1:29.0,R. Hood misses 2-pt jump shot from 20 ft,,16,24
73,1,1:28.0,,Defensive rebound by D. Jordan,16,24
74,1,1:15.0,,J. Crawford misses 3-pt jump shot from 27 ft,16,24
75,1,1:14.0,Defensive rebound by R. Gobert,,16,24
76,1,1:04.0,D. Exum makes 2-pt layup from 2 ft (assist by A. Burks),,18,24
77,1,0:39.0,,B. Griffin misses 2-pt hook shot from 4 ft (block by R. Gobert),18,24
78,1,0:36.0,Defensive rebound by R. Hood,,18,24
79,1,0:28.0,R. Hood misses 2-pt jump shot from 19 ft,,18,24
80,1,0:27.0,,Defensive rebound by C. Paul,18,24
81,1,0:06.0,,C. Paul makes 2-pt jump shot from 16 ft,18,26
82,1,0:01.0,A. Burks makes 2-pt jump shot from 17 ft,,20,26
83,2,11:34.0,,J. Crawford misses 3-pt jump shot from 26 ft,20,26
84,2,11:33.0,Defensive rebound by G. Hayward,,20,26
85,2,11:22.0,T. Booker misses 2-pt jump shot from 19 ft,,20,26
86,2,11:21.0,,Defensive rebound by S. Hawes,20,26
87,2,10:57.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by R. Bullock),20,29
88,2,10:42.0,D. Exum makes 2-pt dunk at rim (assist by T. Booker),,22,29
89,2,10:25.0,,Turnover by R. Bullock (traveling),22,29
90,2,10:25.0,J. Ingles enters the game for R. Hood,,22,29
91,2,10:25.0,,H. Türkoğlu enters the game for D. Jordan,22,29
92,2,10:08.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Gobert),,25,29
93,2,9:53.0,,Shooting foul by J. Ingles (drawn by J. Farmar),25,29
94,2,9:53.0,,J. Farmar makes free throw 1 of 2,25,30
95,2,9:53.0,,J. Farmar makes free throw 2 of 2,25,31
96,2,9:40.0,R. Gobert misses 2-pt jump shot from 3 ft (block by S. Hawes),,25,31
97,2,9:39.0,Offensive rebound by R. Gobert,,25,31
98,2,9:36.0,Turnover by R. Gobert (bad pass; steal by J. Crawford),,25,31
99,2,9:24.0,,J. Crawford misses 2-pt jump shot from 20 ft,25,31
100,2,9:22.0,Defensive rebound by G. Hayward,,25,31
101,2,9:08.0,G. Hayward makes 2-pt jump shot from 17 ft,,27,31
102,2,8:55.0,,J. Farmar makes 2-pt jump shot from 18 ft (assist by S. Hawes),27,33
103,2,8:41.0,D. Exum misses 3-pt jump shot from 26 ft,,27,33
104,2,8:40.0,,Defensive rebound by S. Hawes,27,33
105,2,8:33.0,,J. Crawford misses 2-pt layup from 2 ft,27,33
106,2,8:31.0,Defensive rebound by R. Gobert,,27,33
107,2,8:09.0,G. Hayward misses 3-pt jump shot from 26 ft,,27,33
108,2,8:07.0,Offensive rebound by T. Booker,,27,33
109,2,7:50.0,G. Hayward misses 3-pt jump shot from 26 ft,,27,33
110,2,7:49.0,Offensive rebound by G. Hayward,,27,33
111,2,7:31.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,29,33
112,2,7:11.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by H. Türkoğlu),29,36
113,2,7:01.0,Shooting foul by R. Bullock (drawn by G. Hayward),,29,36
114,2,7:01.0,Official timeout,,29,36
115,2,7:01.0,D. Favors enters the game for R. Gobert,,29,36
116,2,7:01.0,,M. Barnes enters the game for R. Bullock,29,36
117,2,7:01.0,G. Hayward makes free throw 1 of 2,,30,36
118,2,7:01.0,G. Hayward makes free throw 2 of 2,,31,36
119,2,6:54.0,,Personal foul by D. Favors (drawn by J. Crawford),31,36
120,2,6:54.0,,B. Griffin enters the game for H. Türkoğlu,31,36
121,2,6:54.0,E. Freedom enters the game for D. Favors,,31,36
122,2,6:46.0,,Shooting foul by D. Exum (drawn by M. Barnes),31,36
123,2,6:46.0,,M. Barnes makes free throw 1 of 2,31,37
124,2,6:46.0,,M. Barnes makes free throw 2 of 2,31,38
125,2,6:27.0,T. Booker misses 2-pt jump shot from 21 ft,,31,38
126,2,6:25.0,Offensive rebound by E. Freedom,,31,38
127,2,6:21.0,E. Freedom makes 2-pt layup from 2 ft,,33,38
128,2,6:10.0,,Turnover by J. Farmar (back court),33,38
129,2,6:10.0,,C. Paul enters the game for J. Farmar,33,38
130,2,6:10.0,T. Burke enters the game for D. Exum,,33,38
131,2,5:59.0,Turnover by E. Freedom (traveling),,33,38
132,2,5:59.0,,LA Clippers full timeout,33,38
133,2,5:46.0,,B. Griffin makes 2-pt hook shot from 3 ft (assist by C. Paul),33,40
134,2,5:33.0,,D. Jordan enters the game for S. Hawes,33,40
135,2,5:23.0,G. Hayward misses 2-pt jump shot from 6 ft,,33,40
136,2,5:22.0,Offensive rebound by E. Freedom,,33,40
137,2,5:22.0,E. Freedom makes 2-pt tip-in from 1 ft,,35,40
138,2,5:06.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),35,42
139,2,4:32.0,T. Burke makes 2-pt jump shot from 4 ft (assist by G. Hayward),,37,42
140,2,4:19.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),37,44
141,2,3:59.0,Shooting foul by J. Crawford (drawn by E. Freedom),,37,44
142,2,3:59.0,E. Freedom makes free throw 1 of 2,,38,44
143,2,3:59.0,A. Burks enters the game for J. Ingles,,38,44
144,2,3:59.0,R. Gobert enters the game for T. Booker,,38,44
145,2,3:59.0,E. Freedom makes free throw 2 of 2,,39,44
146,2,3:43.0,,J. Crawford misses 2-pt jump shot from 6 ft,39,44
147,2,3:40.0,,Offensive rebound by B. Griffin,39,44
148,2,3:40.0,,B. Griffin makes 2-pt tip-in from 1 ft,39,46
149,2,3:17.0,A. Burks misses 3-pt jump shot from 25 ft,,39,46
150,2,3:16.0,,Defensive rebound by M. Barnes,39,46
151,2,3:12.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),39,48
152,2,3:03.0,Utah full timeout,,39,48
153,2,2:44.0,G. Hayward misses 3-pt jump shot from 25 ft,,39,48
154,2,2:42.0,,Defensive rebound by B. Griffin,39,48
155,2,2:22.0,,J. Crawford makes 3-pt jump shot from 24 ft (assist by B. Griffin),39,51
156,2,2:06.0,E. Freedom makes 2-pt hook shot from 6 ft (assist by G. Hayward),,41,51
157,2,1:51.0,,B. Griffin misses 2-pt jump shot from 15 ft,41,51
158,2,1:48.0,Defensive rebound by R. Gobert,,41,51
159,2,1:31.0,G. Hayward makes 2-pt jump shot from 5 ft,,43,51
160,2,1:22.0,,J. Crawford makes 2-pt jump shot from 10 ft,43,53
161,2,1:04.0,A. Burks misses 2-pt jump shot from 13 ft,,43,53
162,2,1:03.0,,Defensive rebound by M. Barnes,43,53
163,2,0:51.0,,C. Paul makes 3-pt jump shot from 23 ft (assist by J. Crawford),43,56
164,2,0:31.0,T. Burke misses 3-pt jump shot from 26 ft,,43,56
165,2,0:30.0,,Defensive rebound by B. Griffin,43,56
166,2,0:21.0,,M. Barnes misses 3-pt jump shot from 25 ft,43,56
167,2,0:20.0,Defensive rebound by E. Freedom,,43,56
168,2,0:04.0,Personal take foul by M. Barnes (drawn by G. Hayward),,43,56
169,2,0:02.0,G. Hayward misses 3-pt jump shot from 25 ft,,43,56
170,2,0:00.0,Offensive rebound by Team,,43,56
171,3,11:37.0,,B. Griffin misses 2-pt jump shot from 21 ft,43,56
172,3,11:35.0,Defensive rebound by G. Hayward,,43,56
173,3,11:21.0,E. Freedom misses 2-pt jump shot from 17 ft,,43,56
174,3,11:18.0,,Defensive rebound by C. Paul,43,56
175,3,11:13.0,,C. Paul makes 2-pt jump shot from 20 ft,43,58
176,3,11:04.0,Shooting foul by D. Jordan (drawn by T. Burke),,43,58
177,3,11:04.0,T. Burke makes free throw 1 of 2,,44,58
178,3,11:04.0,T. Burke makes free throw 2 of 2,,45,58
179,3,10:53.0,,J. Redick misses 3-pt jump shot from 25 ft,45,58
180,3,10:52.0,Defensive rebound by G. Hayward,,45,58
181,3,10:35.0,D. Favors misses 2-pt jump shot from 9 ft,,45,58
182,3,10:34.0,,Defensive rebound by C. Paul,45,58
183,3,10:24.0,,Turnover by C. Paul (bad pass),45,58
184,3,10:03.0,A. Burks makes 2-pt jump shot from 19 ft (assist by G. Hayward),,47,58
185,3,9:57.0,,J. Redick misses 3-pt jump shot from 25 ft,47,58
186,3,9:55.0,Defensive rebound by T. Burke,,47,58
187,3,9:38.0,E. Freedom misses 2-pt layup from 1 ft (block by M. Barnes),,47,58
188,3,9:38.0,Offensive rebound by Team,,47,58
189,3,9:36.0,,Loose ball foul by J. Redick (drawn by A. Burks),47,58
190,3,9:28.0,G. Hayward misses 3-pt jump shot from 24 ft,,47,58
191,3,9:26.0,,Defensive rebound by C. Paul,47,58
192,3,9:15.0,,C. Paul misses 3-pt jump shot from 24 ft,47,58
193,3,9:14.0,,Offensive rebound by D. Jordan,47,58
194,3,9:02.0,,Personal foul by G. Hayward (drawn by B. Griffin),47,58
195,3,8:55.0,,C. Paul misses 2-pt jump shot from 20 ft,47,58
196,3,8:54.0,Defensive rebound by A. Burks,,47,58
197,3,8:39.0,Offensive foul by D. Favors (drawn by M. Barnes),,47,58
198,3,8:39.0,Turnover by D. Favors (offensive foul),,47,58
199,3,8:39.0,T. Booker enters the game for E. Freedom,,47,58
200,3,8:23.0,,B. Griffin makes 2-pt hook shot from 4 ft,47,60
201,3,8:11.0,G. Hayward makes 2-pt layup from 3 ft (assist by D. Favors),,49,60
202,3,7:51.0,,Turnover by C. Paul (bad pass; steal by T. Booker),49,60
203,3,7:49.0,T. Burke misses 2-pt layup from 1 ft (block by C. Paul),,49,60
204,3,7:48.0,,Defensive rebound by C. Paul,49,60
205,3,7:43.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),49,62
206,3,7:25.0,A. Burks misses 2-pt layup from 2 ft,,49,62
207,3,7:25.0,Offensive rebound by A. Burks,,49,62
208,3,7:25.0,A. Burks misses 2-pt layup from 2 ft,,49,62
209,3,7:19.0,,Defensive rebound by J. Redick,49,62
210,3,7:13.0,,Personal foul by T. Burke (drawn by C. Paul),49,62
211,3,7:13.0,E. Freedom enters the game for D. Favors,,49,62
212,3,7:05.0,,Personal foul by T. Booker (drawn by B. Griffin),49,62
213,3,6:57.0,,Turnover by B. Griffin (bad pass),49,62
214,3,6:34.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by E. Freedom),,52,62
215,3,6:17.0,,B. Griffin misses 2-pt jump shot from 17 ft,52,62
216,3,6:15.0,Defensive rebound by A. Burks,,52,62
217,3,6:06.0,E. Freedom misses 2-pt jump shot from 3 ft,,52,62
218,3,6:03.0,Offensive rebound by E. Freedom,,52,62
219,3,6:03.0,E. Freedom makes 2-pt tip-in from 2 ft,,54,62
220,3,5:53.0,,Turnover by J. Redick (bad pass; steal by G. Hayward),54,62
221,3,5:47.0,G. Hayward makes 2-pt dunk from 1 ft,,56,62
222,3,5:47.0,,LA Clippers full timeout,56,62
223,3,5:47.0,R. Hood enters the game for A. Burks,,56,62
224,3,5:26.0,,C. Paul misses 2-pt jump shot from 4 ft,56,62
225,3,5:24.0,Defensive rebound by E. Freedom,,56,62
226,3,5:20.0,E. Freedom misses 2-pt layup from 2 ft (block by B. Griffin),,56,62
227,3,5:19.0,Offensive rebound by Team,,56,62
228,3,5:18.0,,J. Crawford enters the game for J. Redick,56,62
229,3,5:09.0,T. Booker makes 2-pt layup from 3 ft (assist by R. Hood),,58,62
230,3,4:51.0,,B. Griffin misses 2-pt jump shot from 10 ft,58,62
231,3,4:50.0,Defensive rebound by R. Hood,,58,62
232,3,4:34.0,G. Hayward makes 3-pt jump shot from 27 ft (assist by R. Hood),,61,62
233,3,4:34.0,Away from play foul by D. Jordan (drawn by E. Freedom),,61,62
234,3,4:34.0,E. Freedom makes free throw 1 of 1,,62,62
235,3,4:23.0,,J. Crawford misses 3-pt jump shot from 26 ft,62,62
236,3,4:22.0,Defensive rebound by G. Hayward,,62,62
237,3,4:16.0,T. Booker misses 2-pt jump shot from 4 ft (block by D. Jordan),,62,62
238,3,4:12.0,,Defensive rebound by B. Griffin,62,62
239,3,4:09.0,,B. Griffin makes 2-pt layup from 3 ft,62,64
240,3,4:09.0,,Shooting foul by R. Hood (drawn by B. Griffin),62,64
241,3,4:09.0,,S. Hawes enters the game for D. Jordan,62,64
242,3,4:09.0,,B. Griffin misses free throw 1 of 1,62,64
243,3,4:07.0,Defensive rebound by E. Freedom,,62,64
244,3,4:00.0,Offensive foul by E. Freedom (drawn by M. Barnes),,62,64
245,3,4:00.0,Turnover by E. Freedom (offensive foul),,62,64
246,3,4:00.0,D. Favors enters the game for E. Freedom,,62,64
247,3,4:00.0,,R. Bullock enters the game for M. Barnes,62,64
248,3,3:45.0,,C. Paul misses 2-pt jump shot from 3 ft,62,64
249,3,3:44.0,Defensive rebound by R. Hood,,62,64
250,3,3:39.0,T. Burke misses 2-pt jump shot from 3 ft,,62,64
251,3,3:38.0,,Defensive rebound by C. Paul,62,64
252,3,3:38.0,Loose ball foul by T. Burke (drawn by C. Paul),,62,64
253,3,3:38.0,,C. Paul makes free throw 1 of 2,62,65
254,3,3:38.0,J. Ingles enters the game for G. Hayward,,62,65
255,3,3:38.0,D. Exum enters the game for T. Burke,,62,65
256,3,3:38.0,,C. Paul makes free throw 2 of 2,62,66
257,3,3:26.0,Shooting foul by S. Hawes (drawn by D. Favors),,62,66
258,3,3:26.0,D. Favors misses free throw 1 of 2,,62,66
259,3,3:26.0,Offensive rebound by Team,,62,66
260,3,3:26.0,D. Favors misses free throw 2 of 2,,62,66
261,3,3:26.0,,Defensive rebound by C. Paul,62,66
262,3,3:03.0,,R. Bullock misses 3-pt jump shot from 23 ft,62,66
263,3,3:02.0,Defensive rebound by T. Booker,,62,66
264,3,2:43.0,Turnover by R. Hood (lost ball; steal by C. Paul),,62,66
265,3,2:39.0,,B. Griffin makes 2-pt dunk at rim (assist by J. Crawford),62,68
266,3,2:21.0,T. Booker makes 3-pt jump shot from 25 ft (assist by D. Exum),,65,68
267,3,1:55.0,,B. Griffin makes 2-pt jump shot from 23 ft (assist by C. Paul),65,70
268,3,1:45.0,Shooting foul by B. Griffin (drawn by T. Booker),,65,70
269,3,1:45.0,Utah full timeout,,65,70
270,3,1:45.0,,J. Farmar enters the game for C. Paul,65,70
271,3,1:45.0,T. Booker misses free throw 1 of 2,,65,70
272,3,1:45.0,Offensive rebound by Team,,65,70
273,3,1:45.0,T. Booker misses free throw 2 of 2,,65,70
274,3,1:44.0,,Defensive rebound by B. Griffin,65,70
275,3,1:31.0,,S. Hawes misses 2-pt jump shot from 19 ft,65,70
276,3,1:29.0,Defensive rebound by R. Hood,,65,70
277,3,1:04.0,T. Booker makes 2-pt jump shot from 19 ft (assist by J. Ingles),,67,70
278,3,1:00.0,,J. Crawford misses 2-pt jump shot from 18 ft,67,70
279,3,1:00.0,Defensive rebound by D. Favors,,67,70
280,3,0:43.0,Shooting foul by J. Farmar (drawn by D. Exum),,67,70
281,3,0:43.0,D. Exum misses free throw 1 of 2,,67,70
282,3,0:43.0,Offensive rebound by Team,,67,70
283,3,0:43.0,R. Gobert enters the game for D. Favors,,67,70
284,3,0:43.0,D. Exum makes free throw 2 of 2,,68,70
285,3,0:34.0,,J. Crawford misses 2-pt jump shot from 17 ft,68,70
286,3,0:33.0,Defensive rebound by D. Exum,,68,70
287,3,0:24.0,D. Exum makes 2-pt layup from 1 ft,,70,70
288,3,0:02.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by J. Farmar),70,73
289,3,0:00.0,R. Hood misses 3-pt jump shot from 62 ft,,70,73
290,3,0:00.0,Offensive rebound by Team,,70,73
291,4,11:47.0,Shooting foul by D. Jordan (drawn by A. Burks),,70,73
292,4,11:47.0,A. Burks makes free throw 1 of 2,,71,73
293,4,11:47.0,A. Burks makes free throw 2 of 2,,72,73
294,4,11:28.0,,J. Crawford makes 2-pt jump shot from 8 ft,72,75
295,4,11:07.0,R. Hood makes 3-pt jump shot from 28 ft (assist by T. Booker),,75,75
296,4,10:53.0,,J. Crawford misses 2-pt jump shot from 18 ft,75,75
297,4,10:53.0,,Offensive rebound by Team,75,75
298,4,10:53.0,Loose ball foul by R. Hood (drawn by D. Jordan),,75,75
299,4,10:43.0,,J. Farmar misses 2-pt jump shot from 21 ft (block by D. Exum),75,75
300,4,10:41.0,Defensive rebound by R. Hood,,75,75
301,4,10:37.0,R. Gobert makes 2-pt dunk at rim (assist by A. Burks),,77,75
302,4,10:10.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by J. Crawford),77,78
303,4,9:49.0,D. Exum misses 3-pt jump shot from 26 ft,,77,78
304,4,9:48.0,,Defensive rebound by R. Bullock,77,78
305,4,9:28.0,,Shooting foul by D. Exum (drawn by J. Crawford),77,78
306,4,9:28.0,,J. Crawford makes 2-pt jump shot from 8 ft,77,80
307,4,9:28.0,E. Freedom enters the game for T. Booker,,77,80
308,4,9:28.0,G. Hayward enters the game for A. Burks,,77,80
309,4,9:28.0,,J. Crawford makes free throw 1 of 1,77,81
310,4,9:08.0,R. Hood makes 3-pt jump shot from 26 ft (assist by D. Exum),,80,81
311,4,8:55.0,,Turnover by J. Crawford (traveling),80,81
312,4,8:55.0,Official timeout,,80,81
313,4,8:55.0,D. Favors enters the game for R. Gobert,,80,81
314,4,8:47.0,Turnover by D. Exum (bad pass; steal by J. Farmar),,80,81
315,4,8:46.0,,Shooting foul by E. Freedom (drawn by J. Farmar),80,81
316,4,8:46.0,,J. Farmar makes free throw 1 of 2,80,82
317,4,8:46.0,,J. Farmar makes free throw 2 of 2,80,83
318,4,8:28.0,D. Exum misses 3-pt jump shot from 25 ft,,80,83
319,4,8:26.0,,Defensive rebound by J. Crawford,80,83
320,4,8:16.0,,R. Bullock misses 2-pt jump shot from 19 ft,80,83
321,4,8:14.0,Defensive rebound by E. Freedom,,80,83
322,4,8:00.0,E. Freedom makes 2-pt layup from 3 ft (assist by R. Hood),,82,83
323,4,7:43.0,,J. Farmar makes 2-pt jump shot from 4 ft,82,85
324,4,7:33.0,Personal foul by R. Bullock (drawn by G. Hayward),,82,85
325,4,7:33.0,T. Burke enters the game for D. Exum,,82,85
326,4,7:33.0,,C. Paul enters the game for J. Farmar,82,85
327,4,7:33.0,,B. Griffin enters the game for S. Hawes,82,85
328,4,7:29.0,G. Hayward misses 3-pt jump shot from 27 ft,,82,85
329,4,7:28.0,,Defensive rebound by J. Crawford,82,85
330,4,7:14.0,,B. Griffin makes 2-pt jump shot from 21 ft (assist by J. Crawford),82,87
331,4,7:03.0,Shooting foul by C. Paul (drawn by D. Favors),,82,87
332,4,7:03.0,D. Favors makes free throw 1 of 2,,83,87
333,4,7:03.0,,M. Barnes enters the game for R. Bullock,83,87
334,4,7:03.0,A. Burks enters the game for R. Hood,,83,87
335,4,7:03.0,D. Favors makes free throw 2 of 2,,84,87
336,4,6:52.0,,J. Crawford makes 2-pt jump shot from 7 ft,84,89
337,4,6:33.0,Turnover by G. Hayward (bad pass),,84,89
338,4,6:19.0,,B. Griffin makes 2-pt hook shot from 8 ft,84,91
339,4,5:56.0,Turnover by T. Burke (bad pass; steal by J. Crawford),,84,91
340,4,5:50.0,,J. Crawford misses 3-pt jump shot from 25 ft,84,91
341,4,5:47.0,Defensive rebound by T. Burke,,84,91
342,4,5:47.0,Shooting foul by B. Griffin (drawn by A. Burks),,84,91
343,4,5:47.0,,LA Clippers full timeout,84,91
344,4,5:47.0,T. Booker enters the game for E. Freedom,,84,91
345,4,5:47.0,A. Burks makes free throw 1 of 2,,85,91
346,4,5:47.0,A. Burks makes free throw 2 of 2,,86,91
347,4,5:33.0,,Shooting foul by T. Booker (drawn by B. Griffin),86,91
348,4,5:33.0,,B. Griffin makes free throw 1 of 2,86,92
349,4,5:33.0,,B. Griffin makes free throw 2 of 2,86,93
350,4,5:12.0,G. Hayward makes 2-pt jump shot from 11 ft,,88,93
351,4,5:02.0,,Personal foul by A. Burks (drawn by J. Crawford),88,93
352,4,5:02.0,,J. Crawford makes free throw 1 of 2,88,94
353,4,5:02.0,,J. Crawford makes free throw 2 of 2,88,95
354,4,4:38.0,T. Booker makes 3-pt jump shot from 24 ft (assist by T. Burke),,91,95
355,4,4:13.0,,B. Griffin makes 2-pt hook shot from 10 ft (assist by C. Paul),91,97
356,4,3:53.0,Turnover by T. Burke (discontinued dribble),,91,97
357,4,3:40.0,,J. Crawford misses 2-pt jump shot from 15 ft,91,97
358,4,3:38.0,Defensive rebound by T. Booker,,91,97
359,4,3:33.0,A. Burks misses 2-pt jump shot from 3 ft (block by B. Griffin),,91,97
360,4,3:32.0,,Defensive rebound by C. Paul,91,97
361,4,3:31.0,,Turnover by J. Crawford (lost ball; steal by T. Burke),91,97
362,4,3:18.0,Utah full timeout,,91,97
363,4,3:08.0,A. Burks misses 2-pt jump shot from 19 ft,,91,97
364,4,3:07.0,,Defensive rebound by C. Paul,91,97
365,4,2:52.0,,B. Griffin makes 2-pt hook shot from 5 ft,91,99
366,4,2:52.0,,Shooting foul by T. Booker (drawn by B. Griffin),91,99
367,4,2:52.0,,B. Griffin makes free throw 1 of 1,91,100
368,4,2:41.0,G. Hayward makes 3-pt jump shot from 25 ft,,94,100
369,4,2:21.0,,M. Barnes makes 2-pt layup from 3 ft (assist by C. Paul),94,102
370,4,2:11.0,Turnover by T. Booker (offensive foul),,94,102
371,4,2:11.0,Offensive foul by T. Booker (drawn by M. Barnes),,94,102
372,4,1:56.0,,M. Barnes makes 2-pt layup from 3 ft (assist by C. Paul),94,104
373,4,1:45.0,G. Hayward misses 3-pt jump shot from 24 ft,,94,104
374,4,1:45.0,Offensive rebound by T. Booker,,94,104
375,4,1:45.0,T. Booker makes 2-pt dunk at rim,,96,104
376,4,1:30.0,,J. Crawford misses 2-pt jump shot from 14 ft,96,104
377,4,1:29.0,Defensive rebound by G. Hayward,,96,104
378,4,1:18.0,T. Booker misses 3-pt jump shot from 25 ft,,96,104
379,4,1:17.0,,Defensive rebound by B. Griffin,96,104
380,4,0:58.0,,C. Paul misses 2-pt jump shot from 13 ft,96,104
381,4,0:57.0,Defensive rebound by Team,,96,104
382,4,0:46.0,Shooting foul by D. Jordan (drawn by A. Burks),,96,104
383,4,0:46.0,A. Burks makes free throw 1 of 2,,97,104
384,4,0:46.0,A. Burks makes free throw 2 of 2,,98,104
385,4,0:46.0,,LA Clippers full timeout,98,104
