,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
174,2,4:44.0,,B. Beal misses 3-pt jump shot from 26 ft,37,53
175,2,4:43.0,,Offensive rebound by D. Gooden,37,53
176,2,4:43.0,,D. Gooden misses 2-pt layup from 2 ft,37,53
177,2,4:41.0,Defensive rebound by K. Lowry,,37,53
178,2,4:39.0,Personal foul by J. Wall (drawn by L. Williams),,37,53
179,2,4:39.0,,Washington full timeout,37,53
180,2,4:39.0,,M. Gortat enters the game for N. Hilário,37,53
181,2,4:39.0,,P. Pierce enters the game for D. Gooden,37,53
182,2,4:39.0,T. Ross enters the game for P. Patterson,,37,53
183,2,4:29.0,K. Lowry makes 2-pt jump shot from 5 ft,,39,53
184,2,4:16.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),39,55
185,2,4:02.0,A. Johnson misses 2-pt jump shot from 4 ft,,39,55
186,2,4:02.0,Offensive rebound by K. Lowry,,39,55
187,2,4:02.0,K. Lowry makes 2-pt layup from 1 ft,,41,55
188,2,4:02.0,Shooting foul by J. Wall (drawn by K. Lowry),,41,55
189,2,4:02.0,,R. Sessions enters the game for J. Wall,41,55
190,2,4:02.0,K. Lowry makes free throw 1 of 1,,42,55
191,2,3:47.0,,O. Porter misses 2-pt jump shot from 16 ft,42,55
192,2,3:46.0,Defensive rebound by D. DeRozan,,42,55
193,2,3:39.0,D. DeRozan makes 2-pt jump shot from 12 ft,,44,55
194,2,3:19.0,,O. Porter makes 2-pt layup from 1 ft (assist by M. Gortat),44,57
195,2,3:05.0,Offensive foul by A. Johnson (drawn by M. Gortat),,44,57
196,2,3:05.0,Turnover by A. Johnson (offensive foul),,44,57
197,2,2:56.0,,B. Beal misses 2-pt jump shot from 17 ft,44,57
198,2,2:54.0,Defensive rebound by K. Lowry,,44,57
199,2,2:48.0,K. Lowry misses 2-pt jump shot from 7 ft,,44,57
200,2,2:47.0,,Defensive rebound by O. Porter,44,57
201,2,2:36.0,,R. Sessions makes 2-pt layup from 2 ft (assist by P. Pierce),44,59
202,2,2:18.0,D. DeRozan misses 2-pt jump shot from 18 ft,,44,59
203,2,2:17.0,,Defensive rebound by M. Gortat,44,59
204,2,2:04.0,,O. Porter misses 2-pt jump shot from 21 ft,44,59
205,2,2:03.0,Defensive rebound by K. Lowry,,44,59
206,2,1:57.0,L. Williams makes 3-pt jump shot from 24 ft (assist by K. Lowry),,47,59
207,2,1:29.0,,R. Sessions makes 3-pt jump shot from 26 ft (assist by B. Beal),47,62
208,2,1:16.0,L. Williams misses 3-pt jump shot from 27 ft,,47,62
209,2,1:15.0,,Defensive rebound by O. Porter,47,62
210,2,1:01.0,,O. Porter misses 2-pt jump shot from 4 ft,47,62
211,2,1:00.0,,Offensive rebound by M. Gortat,47,62
212,2,1:00.0,,M. Gortat makes 2-pt jump shot from 4 ft,47,64
213,2,1:00.0,,Shooting foul by A. Johnson (drawn by M. Gortat),47,64
214,2,1:00.0,Toronto full timeout,,47,64
215,2,1:00.0,G. Vásquez enters the game for T. Ross,,47,64
216,2,1:00.0,J. Valančiūnas enters the game for A. Johnson,,47,64
217,2,1:00.0,,M. Gortat misses free throw 1 of 1,47,64
218,2,0:59.0,Defensive rebound by D. DeRozan,,47,64
219,2,0:48.0,Shooting foul by B. Beal (drawn by L. Williams),,47,64
220,2,0:48.0,,Technical foul by B. Beal,47,64
221,2,0:48.0,D. DeRozan makes technical free throw,,48,64
222,2,0:48.0,L. Williams makes free throw 1 of 2,,49,64
223,2,0:48.0,L. Williams makes free throw 2 of 2,,50,64
224,2,0:31.0,,O. Porter makes 2-pt jump shot from 4 ft (assist by R. Sessions),50,66
225,2,0:26.0,Turnover by K. Lowry (bad pass; steal by B. Beal),,50,66
226,2,0:15.0,,Washington full timeout,50,66
227,2,0:15.0,T. Ross enters the game for J. Valančiūnas,,50,66
228,2,0:15.0,P. Patterson enters the game for K. Lowry,,50,66
229,2,0:02.0,,B. Beal misses 2-pt jump shot from 7 ft,50,66
230,2,0:01.0,Defensive rebound by L. Williams,,50,66
231,3,11:43.0,,Turnover by P. Pierce (bad pass; steal by D. DeRozan),50,66
232,3,11:37.0,K. Lowry makes 2-pt layup from 1 ft,,52,66
233,3,11:14.0,,P. Pierce makes 3-pt jump shot from 27 ft (assist by B. Beal),52,69
234,3,10:51.0,Turnover by K. Lowry (bad pass; steal by M. Gortat),,52,69
235,3,10:37.0,,M. Gortat misses 2-pt layup from 3 ft,52,69
236,3,10:35.0,,Offensive rebound by M. Gortat,52,69
237,3,10:33.0,,M. Gortat makes 2-pt tip-in from 1 ft,52,71
238,3,10:29.0,,Violation by N. Hilário (kicked ball),52,71
239,3,10:24.0,D. DeRozan misses 2-pt jump shot from 19 ft,,52,71
240,3,10:22.0,,Defensive rebound by J. Wall,52,71
241,3,10:17.0,,P. Pierce makes 3-pt jump shot from 28 ft (assist by J. Wall),52,74
242,3,9:58.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,55,74
243,3,9:34.0,,N. Hilário misses 2-pt jump shot from 14 ft,55,74
244,3,9:33.0,,Offensive rebound by M. Gortat,55,74
245,3,9:29.0,,B. Beal makes 3-pt jump shot from 32 ft (assist by M. Gortat),55,77
246,3,9:16.0,K. Lowry misses 3-pt jump shot from 24 ft,,55,77
247,3,9:15.0,,Defensive rebound by N. Hilário,55,77
248,3,9:06.0,,Turnover by J. Wall (discontinued dribble),55,77
249,3,9:00.0,Personal foul by N. Hilário (drawn by A. Johnson),,55,77
250,3,8:45.0,A. Johnson misses 2-pt jump shot from 7 ft,,55,77
251,3,8:44.0,Offensive rebound by K. Lowry,,55,77
252,3,8:35.0,J. Valančiūnas makes 2-pt jump shot from 5 ft (assist by K. Lowry),,57,77
253,3,8:20.0,,B. Beal misses 2-pt jump shot from 22 ft,57,77
254,3,8:18.0,Defensive rebound by A. Johnson,,57,77
255,3,8:11.0,K. Lowry misses 2-pt layup at rim,,57,77
256,3,8:10.0,,Defensive rebound by P. Pierce,57,77
257,3,8:04.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),57,79
258,3,7:39.0,D. DeRozan makes 2-pt jump shot from 7 ft,,59,79
259,3,7:13.0,,Turnover by N. Hilário (lost ball; steal by D. DeRozan),59,79
260,3,6:52.0,K. Lowry makes 2-pt layup from 1 ft,,61,79
261,3,6:35.0,,B. Beal misses 2-pt jump shot from 20 ft (block by T. Ross),61,79
262,3,6:33.0,Defensive rebound by J. Valančiūnas,,61,79
263,3,6:31.0,Turnover by K. Lowry (bad pass; steal by B. Beal),,61,79
264,3,6:16.0,,N. Hilário misses 2-pt layup from 2 ft (block by A. Johnson),61,79
265,3,6:16.0,,Offensive rebound by N. Hilário,61,79
266,3,6:16.0,,Shooting foul by K. Lowry (drawn by N. Hilário),61,79
267,3,6:16.0,,N. Hilário makes free throw 1 of 2,61,80
268,3,6:16.0,,N. Hilário misses free throw 2 of 2,61,80
269,3,6:15.0,Defensive rebound by J. Valančiūnas,,61,80
270,3,6:02.0,D. DeRozan misses 2-pt jump shot from 17 ft,,61,80
271,3,6:01.0,,Defensive rebound by M. Gortat,61,80
272,3,5:47.0,,J. Wall makes 2-pt jump shot from 18 ft,61,82
273,3,5:35.0,Toronto full timeout,,61,82
274,3,5:25.0,Turnover by K. Lowry (bad pass; steal by B. Beal),,61,82
275,3,5:12.0,,Turnover by M. Gortat (bad pass; steal by T. Ross),61,82
276,3,5:08.0,Turnover by T. Ross (bad pass; steal by N. Hilário),,61,82
277,3,5:00.0,,P. Pierce makes 3-pt jump shot from 26 ft (assist by B. Beal),61,85
278,3,4:41.0,A. Johnson makes 2-pt jump shot from 3 ft,,63,85
279,3,4:17.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by N. Hilário),63,88
280,3,4:03.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by K. Lowry),,65,88
281,3,3:51.0,,P. Pierce misses 3-pt jump shot from 27 ft,65,88
282,3,3:50.0,Defensive rebound by T. Ross,,65,88
283,3,3:41.0,K. Lowry misses 3-pt jump shot from 26 ft,,65,88
284,3,3:39.0,,Defensive rebound by P. Pierce,65,88
285,3,3:28.0,,Shooting foul by A. Johnson (drawn by M. Gortat),65,88
286,3,3:28.0,,M. Gortat misses free throw 1 of 2,65,88
287,3,3:28.0,,Offensive rebound by Team,65,88
288,3,3:28.0,L. Williams enters the game for A. Johnson,,65,88
289,3,3:28.0,P. Patterson enters the game for J. Valančiūnas,,65,88
290,3,3:28.0,,O. Porter enters the game for P. Pierce,65,88
291,3,3:28.0,,D. Gooden enters the game for N. Hilário,65,88
292,3,3:28.0,,M. Gortat makes free throw 2 of 2,65,89
293,3,3:14.0,Turnover by D. DeRozan (lost ball; steal by J. Wall),,65,89
294,3,3:10.0,,Shooting foul by L. Williams (drawn by M. Gortat),65,89
295,3,3:10.0,,M. Gortat makes free throw 1 of 2,65,90
296,3,3:10.0,,R. Sessions enters the game for B. Beal,65,90
297,3,3:10.0,,M. Gortat makes free throw 2 of 2,65,91
298,3,2:58.0,,Washington full timeout,65,91
299,3,2:54.0,L. Williams misses 3-pt jump shot from 24 ft,,65,91
300,3,2:52.0,,Defensive rebound by O. Porter,65,91
301,3,2:33.0,,R. Sessions makes 3-pt jump shot from 23 ft (assist by J. Wall),65,94
302,3,2:20.0,Shooting foul by M. Gortat (drawn by P. Patterson),,65,94
303,3,2:20.0,P. Patterson makes free throw 1 of 2,,66,94
304,3,2:20.0,P. Patterson makes free throw 2 of 2,,67,94
305,3,2:05.0,Violation by P. Patterson (kicked ball),,67,94
306,3,2:05.0,G. Vásquez enters the game for T. Ross,,67,94
307,3,1:51.0,,R. Sessions makes 3-pt jump shot from 25 ft (assist by M. Gortat),67,97
308,3,1:38.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by G. Vásquez),,70,97
309,3,1:13.0,,M. Gortat makes 2-pt jump shot from 14 ft (assist by J. Wall),70,99
310,3,1:00.0,G. Vásquez misses 3-pt jump shot from 27 ft,,70,99
311,3,0:59.0,,Defensive rebound by O. Porter,70,99
312,3,0:46.0,,Turnover by M. Gortat (bad pass),70,99
313,3,0:46.0,,B. Beal enters the game for J. Wall,70,99
314,3,0:25.0,P. Patterson misses 3-pt jump shot from 23 ft,,70,99
315,3,0:24.0,,Defensive rebound by D. Gooden,70,99
316,3,0:08.0,,Personal foul by G. Vásquez (drawn by R. Sessions),70,99
317,3,0:02.0,,Shooting foul by G. Vásquez (drawn by B. Beal),70,99
318,3,0:02.0,,B. Beal makes free throw 1 of 3,70,100
319,3,0:02.0,,B. Beal makes free throw 2 of 3,70,101
320,3,0:02.0,,B. Beal makes free throw 3 of 3,70,102
321,3,0:01.0,K. Lowry misses 3-pt jump shot from 48 ft,,70,102
322,3,0:00.0,Offensive rebound by Team,,70,102
323,4,11:43.0,Turnover by P. Patterson (bad pass; steal by B. Beal),,70,102
324,4,11:40.0,,Shooting foul by L. Williams (drawn by B. Beal),70,102
325,4,11:40.0,,B. Beal makes free throw 1 of 2,70,103
326,4,11:40.0,,N. Hilário enters the game for M. Gortat,70,103
327,4,11:40.0,,B. Beal makes free throw 2 of 2,70,104
328,4,11:26.0,Offensive foul by K. Lowry (drawn by B. Beal),,70,104
329,4,11:26.0,Turnover by K. Lowry (offensive foul),,70,104
330,4,11:09.0,,Turnover by D. Gooden (bad pass),70,104
331,4,10:54.0,Shooting foul by N. Hilário (drawn by L. Williams),,70,104
332,4,10:54.0,L. Williams makes free throw 1 of 2,,71,104
333,4,10:54.0,L. Williams misses free throw 2 of 2,,71,104
334,4,10:54.0,,Defensive rebound by O. Porter,71,104
335,4,10:29.0,,B. Beal misses 3-pt jump shot from 24 ft,71,104
336,4,10:28.0,Defensive rebound by G. Vásquez,,71,104
337,4,10:23.0,Shooting foul by N. Hilário (drawn by K. Lowry),,71,104
338,4,10:23.0,K. Lowry makes free throw 1 of 2,,72,104
339,4,10:23.0,K. Lowry makes free throw 2 of 2,,73,104
340,4,10:05.0,,N. Hilário makes 2-pt jump shot from 6 ft,73,106
341,4,10:05.0,,Shooting foul by T. Hansbrough (drawn by N. Hilário),73,106
342,4,10:05.0,,N. Hilário makes free throw 1 of 1,73,107
343,4,9:51.0,L. Williams misses 2-pt jump shot from 16 ft,,73,107
344,4,9:50.0,,Defensive rebound by O. Porter,73,107
345,4,9:39.0,,R. Sessions misses 3-pt jump shot from 28 ft,73,107
346,4,9:38.0,Defensive rebound by T. Hansbrough,,73,107
347,4,9:20.0,G. Vásquez makes 3-pt jump shot from 27 ft (assist by P. Patterson),,76,107
348,4,9:09.0,,Personal foul by L. Williams (drawn by R. Sessions),76,107
349,4,8:54.0,,D. Gooden makes 3-pt jump shot from 29 ft (assist by R. Sessions),76,110
350,4,8:41.0,P. Patterson misses 3-pt jump shot from 26 ft,,76,110
351,4,8:40.0,,Defensive rebound by Team,76,110
352,4,8:40.0,Official timeout,,76,110
353,4,8:40.0,J. Valančiūnas enters the game for T. Hansbrough,,76,110
354,4,8:20.0,,D. Gooden makes 2-pt jump shot from 16 ft (assist by B. Beal),76,112
355,4,8:00.0,J. Valančiūnas makes 2-pt dunk at rim (assist by G. Vásquez),,78,112
356,4,7:33.0,,B. Beal misses 2-pt jump shot from 14 ft,78,112
357,4,7:32.0,Defensive rebound by J. Valančiūnas,,78,112
358,4,7:21.0,Offensive foul by G. Vásquez (drawn by B. Beal),,78,112
359,4,7:21.0,Turnover by G. Vásquez (offensive foul),,78,112
360,4,7:21.0,D. DeRozan enters the game for L. Williams,,78,112
361,4,7:21.0,,R. Butler enters the game for B. Beal,78,112
362,4,7:01.0,,R. Sessions makes 2-pt jump shot from 6 ft,78,114
363,4,6:39.0,G. Vásquez misses 2-pt jump shot from 3 ft,,78,114
364,4,6:38.0,Offensive rebound by P. Patterson,,78,114
365,4,6:30.0,Shooting foul by N. Hilário (drawn by J. Valančiūnas),,78,114
366,4,6:30.0,,K. Séraphin enters the game for N. Hilário,78,114
367,4,6:30.0,J. Valančiūnas makes free throw 1 of 2,,79,114
368,4,6:30.0,A. Johnson enters the game for P. Patterson,,79,114
369,4,6:30.0,J. Valančiūnas makes free throw 2 of 2,,80,114
370,4,6:11.0,,D. Gooden misses 2-pt jump shot from 11 ft,80,114
371,4,6:10.0,Defensive rebound by K. Lowry,,80,114
372,4,6:03.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,82,114
373,4,5:41.0,,D. Gooden makes 3-pt jump shot from 24 ft (assist by R. Butler),82,117
374,4,5:22.0,D. DeRozan misses 2-pt jump shot from 18 ft,,82,117
375,4,5:21.0,,Defensive rebound by D. Gooden,82,117
376,4,5:14.0,,Washington full timeout,82,117
377,4,5:14.0,,K. Humphries enters the game for D. Gooden,82,117
378,4,5:00.0,,K. Séraphin makes 2-pt jump shot from 9 ft,82,119
379,4,4:47.0,Personal foul by R. Butler (drawn by A. Johnson),,82,119
380,4,4:47.0,T. Ross enters the game for K. Lowry,,82,119
381,4,4:47.0,J. Johnson enters the game for D. DeRozan,,82,119
382,4,4:41.0,J. Valančiūnas makes 2-pt dunk at rim (assist by G. Vásquez),,84,119
