,QUARTER,TIME_REMAINING,NEW YORK_ACTION,OKLAHOMA CITY_ACTION,NEW YORK_SCORE,OKLAHOMA CITY_SCORE
28,1,8:43.0,I. Shumpert misses 2-pt jump shot from 10 ft,,5,9
29,1,8:42.0,Offensive rebound by S. Dalembert,,5,9
30,1,8:42.0,S. Dalembert misses 2-pt tip-in from 3 ft,,5,9
31,1,8:41.0,,Defensive rebound by A. Roberson,5,9
32,1,8:35.0,,R. Westbrook makes 2-pt layup at rim,5,11
33,1,8:27.0,New York full timeout,,5,11
34,1,8:17.0,J. Calderón misses 3-pt jump shot from 24 ft,,5,11
35,1,8:15.0,Offensive rebound by Team,,5,11
36,1,8:04.0,J. Smith misses 2-pt jump shot from 22 ft,,5,11
37,1,8:03.0,,Defensive rebound by S. Adams,5,11
38,1,7:52.0,,S. Ibaka misses 2-pt jump shot from 15 ft,5,11
39,1,7:51.0,Defensive rebound by J. Calderón,,5,11
40,1,7:36.0,S. Dalembert misses 2-pt jump shot from 15 ft,,5,11
41,1,7:35.0,,Defensive rebound by R. Westbrook,5,11
42,1,7:28.0,,Offensive foul by R. Westbrook (drawn by I. Shumpert),5,11
43,1,7:28.0,,Turnover by R. Westbrook (offensive foul),5,11
44,1,7:15.0,Personal foul by L. Thomas (drawn by Q. Acy),,5,11
45,1,7:15.0,,R. Jackson enters the game for A. Roberson,5,11
46,1,7:00.0,Turnover by Team (shot clock),,5,11
47,1,7:00.0,,A. Roberson enters the game for L. Thomas,5,11
48,1,6:45.0,,Turnover by S. Adams (bad pass),5,11
49,1,6:29.0,S. Dalembert misses 2-pt jump shot from 8 ft,,5,11
50,1,6:28.0,,Defensive rebound by R. Jackson,5,11
51,1,6:22.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by R. Jackson),5,13
52,1,6:08.0,Personal block foul by S. Adams (drawn by J. Smith),,5,13
53,1,6:08.0,A. Stoudemire enters the game for S. Dalembert,,5,13
54,1,6:08.0,,A. Morrow enters the game for A. Roberson,5,13
55,1,6:08.0,,K. Perkins enters the game for S. Adams,5,13
56,1,6:08.0,J. Smith enters the game for Q. Acy,,5,13
57,1,5:55.0,A. Stoudemire misses 2-pt jump shot from 12 ft,,5,13
58,1,5:54.0,,Defensive rebound by R. Jackson,5,13
59,1,5:45.0,,R. Westbrook makes 3-pt jump shot from 23 ft (assist by S. Ibaka),5,16
60,1,5:29.0,I. Shumpert misses 3-pt jump shot from 22 ft,,5,16
61,1,5:28.0,,Defensive rebound by S. Ibaka,5,16
62,1,5:08.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),5,18
63,1,4:58.0,I. Shumpert misses 2-pt jump shot from 14 ft,,5,18
64,1,4:57.0,,Defensive rebound by K. Perkins,5,18
65,1,4:48.0,,R. Westbrook makes 3-pt jump shot from 23 ft,5,21
66,1,4:47.0,New York full timeout,,5,21
67,1,4:47.0,P. Prigioni enters the game for I. Shumpert,,5,21
68,1,4:35.0,Personal foul by K. Perkins (drawn by A. Stoudemire),,5,21
69,1,4:35.0,A. Stoudemire misses free throw 1 of 2,,5,21
70,1,4:35.0,Offensive rebound by Team,,5,21
71,1,4:35.0,A. Stoudemire makes free throw 2 of 2,,6,21
72,1,4:18.0,,R. Westbrook makes 2-pt jump shot from 14 ft,6,23
73,1,4:01.0,J. Calderón misses 3-pt jump shot from 23 ft,,6,23
74,1,4:00.0,Offensive rebound by A. Stoudemire,,6,23
75,1,3:57.0,A. Stoudemire makes 2-pt layup from 1 ft,,8,23
76,1,3:55.0,,Personal foul by P. Prigioni (drawn by R. Westbrook),8,23
77,1,3:55.0,,N. Collison enters the game for S. Ibaka,8,23
78,1,3:55.0,T. Hardaway enters the game for J. Smith,,8,23
79,1,3:45.0,,R. Westbrook makes 2-pt jump shot from 17 ft,8,25
80,1,3:33.0,J. Calderón makes 2-pt layup at rim,,10,25
81,1,3:33.0,Shooting foul by R. Westbrook (drawn by J. Calderón),,10,25
82,1,3:33.0,,J. Lamb enters the game for R. Westbrook,10,25
83,1,3:33.0,J. Calderón makes free throw 1 of 1,,11,25
84,1,3:24.0,,Personal foul by A. Stoudemire (drawn by K. Perkins),11,25
85,1,3:24.0,S. Larkin enters the game for J. Calderón,,11,25
86,1,3:18.0,,A. Morrow misses 2-pt layup from 1 ft,11,25
87,1,3:17.0,Defensive rebound by A. Stoudemire,,11,25
88,1,3:02.0,J. Smith misses 2-pt jump shot from 20 ft,,11,25
89,1,3:01.0,,Defensive rebound by K. Perkins,11,25
90,1,2:40.0,,J. Lamb makes 3-pt jump shot from 24 ft,11,28
91,1,2:17.0,T. Hardaway misses 3-pt jump shot from 26 ft,,11,28
92,1,2:17.0,Offensive rebound by Team,,11,28
93,1,2:17.0,,Loose ball foul by N. Collison (drawn by J. Smith),11,28
94,1,2:17.0,,Oklahoma City full timeout,11,28
95,1,2:17.0,J. Smith makes free throw 1 of 2,,12,28
96,1,2:17.0,J. Smith makes free throw 2 of 2,,13,28
97,1,2:03.0,,R. Jackson misses 2-pt jump shot from 9 ft,13,28
98,1,2:02.0,Defensive rebound by A. Stoudemire,,13,28
99,1,1:57.0,Offensive foul by J. Smith (drawn by N. Collison),,13,28
100,1,1:57.0,Turnover by J. Smith (offensive foul),,13,28
101,1,1:45.0,,A. Morrow misses 3-pt jump shot from 24 ft,13,28
102,1,1:45.0,Defensive rebound by Team,,13,28
103,1,1:27.0,S. Larkin misses 3-pt jump shot from 24 ft,,13,28
104,1,1:26.0,,Defensive rebound by J. Lamb,13,28
105,1,1:15.0,,N. Collison misses 3-pt jump shot from 24 ft,13,28
106,1,1:14.0,Defensive rebound by A. Stoudemire,,13,28
107,1,1:01.0,Turnover by J. Smith (traveling),,13,28
108,1,0:50.0,,Personal foul by S. Larkin (drawn by R. Jackson),13,28
109,1,0:50.0,,R. Jackson makes free throw 1 of 2,13,29
110,1,0:50.0,,R. Jackson makes free throw 2 of 2,13,30
111,1,0:29.0,T. Hardaway misses 3-pt jump shot from 24 ft,,13,30
112,1,0:28.0,,Defensive rebound by J. Lamb,13,30
113,1,0:02.0,,K. Perkins misses 2-pt jump shot from 12 ft,13,30
114,1,0:01.0,Defensive rebound by P. Prigioni,,13,30
115,2,11:41.0,P. Prigioni misses 2-pt layup at rim,,13,30
116,2,11:40.0,,Defensive rebound by N. Collison,13,30
117,2,11:23.0,,Offensive foul by N. Collison (drawn by S. Larkin),13,30
118,2,11:23.0,,Turnover by N. Collison (offensive foul),13,30
119,2,11:23.0,Q. Acy enters the game for J. Smith,,13,30
120,2,10:58.0,T. Hardaway misses 3-pt jump shot from 25 ft,,13,30
121,2,10:57.0,,Defensive rebound by K. Perkins,13,30
122,2,10:47.0,,J. Lamb makes 3-pt jump shot from 24 ft (assist by R. Jackson),13,33
123,2,10:28.0,Q. Acy misses 2-pt layup from 3 ft,,13,33
124,2,10:27.0,,Defensive rebound by N. Collison,13,33
125,2,10:17.0,,Shooting foul by P. Prigioni (drawn by J. Lamb),13,33
126,2,10:17.0,,J. Lamb makes free throw 1 of 2,13,34
127,2,10:17.0,,J. Lamb makes free throw 2 of 2,13,35
128,2,10:05.0,Personal foul by K. Perkins (drawn by A. Stoudemire),,13,35
129,2,9:57.0,P. Prigioni misses 3-pt jump shot from 24 ft,,13,35
130,2,9:56.0,,Defensive rebound by K. Perkins,13,35
131,2,9:49.0,,K. Perkins makes 2-pt jump shot from 6 ft (assist by J. Lamb),13,37
132,2,9:28.0,P. Prigioni misses 3-pt jump shot from 23 ft,,13,37
133,2,9:26.0,Offensive rebound by A. Stoudemire,,13,37
134,2,9:22.0,T. Hardaway misses 2-pt jump shot from 9 ft,,13,37
135,2,9:21.0,,Defensive rebound by A. Morrow,13,37
136,2,9:05.0,,J. Lamb makes 3-pt jump shot from 22 ft (assist by A. Morrow),13,40
137,2,8:58.0,New York full timeout,,13,40
138,2,8:58.0,C. Aldrich enters the game for A. Stoudemire,,13,40
139,2,8:58.0,T. Wear enters the game for P. Prigioni,,13,40
140,2,8:58.0,I. Shumpert enters the game for T. Hardaway,,13,40
141,2,8:51.0,I. Shumpert makes 2-pt jump shot from 4 ft,,15,40
142,2,8:25.0,,R. Jackson misses 3-pt jump shot from 25 ft,15,40
143,2,8:24.0,Defensive rebound by Q. Acy,,15,40
144,2,8:08.0,I. Shumpert makes 2-pt jump shot from 18 ft,,17,40
145,2,7:52.0,,Personal foul by Q. Acy (drawn by J. Lamb),17,40
146,2,7:46.0,Violation by C. Aldrich (kicked ball),,17,40
147,2,7:40.0,,R. Jackson misses 2-pt jump shot from 7 ft,17,40
148,2,7:39.0,Defensive rebound by C. Aldrich,,17,40
149,2,7:28.0,C. Aldrich misses 2-pt jump shot from 6 ft,,17,40
150,2,7:27.0,Offensive rebound by Q. Acy,,17,40
151,2,7:22.0,S. Larkin misses 2-pt jump shot from 16 ft,,17,40
152,2,7:20.0,,Defensive rebound by K. Perkins,17,40
153,2,7:04.0,,Personal foul by C. Aldrich (drawn by R. Jackson),17,40
154,2,7:04.0,,S. Ibaka enters the game for N. Collison,17,40
155,2,7:04.0,,R. Westbrook enters the game for J. Lamb,17,40
156,2,6:57.0,,A. Morrow misses 2-pt jump shot from 21 ft,17,40
157,2,6:56.0,,Offensive rebound by R. Westbrook,17,40
158,2,6:52.0,,R. Westbrook misses 2-pt jump shot from 17 ft,17,40
159,2,6:51.0,Defensive rebound by Q. Acy,,17,40
160,2,6:37.0,Shooting foul by A. Morrow (drawn by Q. Acy),,17,40
161,2,6:37.0,Q. Acy makes free throw 1 of 2,,18,40
162,2,6:37.0,,A. Roberson enters the game for A. Morrow,18,40
163,2,6:37.0,Q. Acy makes free throw 2 of 2,,19,40
164,2,6:27.0,,R. Jackson misses 2-pt layup from 2 ft (block by C. Aldrich),19,40
165,2,6:26.0,,Offensive rebound by R. Jackson,19,40
166,2,6:18.0,,K. Perkins misses 2-pt layup from 2 ft,19,40
167,2,6:16.0,,Offensive rebound by S. Ibaka,19,40
168,2,6:16.0,,S. Ibaka misses 2-pt dunk at rim (block by I. Shumpert),19,40
169,2,6:16.0,,Offensive rebound by Team,19,40
170,2,6:12.0,,K. Perkins misses 2-pt jump shot from 11 ft,19,40
171,2,6:11.0,Defensive rebound by Q. Acy,,19,40
172,2,5:58.0,C. Aldrich makes 2-pt hook shot from 6 ft,,21,40
173,2,5:51.0,,Oklahoma City full timeout,21,40
174,2,5:51.0,,S. Adams enters the game for K. Perkins,21,40
175,2,5:51.0,J. Calderón enters the game for S. Larkin,,21,40
176,2,5:41.0,,S. Adams misses 2-pt layup from 1 ft (block by C. Aldrich),21,40
177,2,5:40.0,,Offensive rebound by R. Westbrook,21,40
178,2,5:40.0,,R. Westbrook misses 2-pt layup from 2 ft,21,40
179,2,5:40.0,,Offensive rebound by Team,21,40
180,2,5:38.0,,Shooting foul by C. Aldrich (drawn by S. Ibaka),21,40
181,2,5:38.0,,S. Ibaka makes free throw 1 of 2,21,41
182,2,5:38.0,J. Smith enters the game for T. Wear,,21,41
183,2,5:38.0,,S. Ibaka makes free throw 2 of 2,21,42
184,2,5:17.0,J. Calderón misses 2-pt jump shot from 17 ft,,21,42
185,2,5:16.0,,Defensive rebound by R. Westbrook,21,42
186,2,5:07.0,,S. Ibaka misses 2-pt jump shot from 3 ft,21,42
187,2,5:06.0,,Offensive rebound by R. Westbrook,21,42
188,2,5:05.0,Violation by C. Aldrich (def goaltending),,21,42
189,2,5:05.0,,R. Westbrook makes 2-pt layup from 2 ft,21,44
190,2,4:55.0,I. Shumpert misses 3-pt jump shot from 23 ft,,21,44
191,2,4:54.0,,Defensive rebound by A. Roberson,21,44
192,2,4:46.0,,Turnover by R. Westbrook (bad pass),21,44
193,2,4:40.0,C. Aldrich makes 2-pt dunk at rim (assist by J. Smith),,23,44
194,2,4:16.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Westbrook),23,47
195,2,4:00.0,J. Smith misses 2-pt jump shot from 12 ft,,23,47
196,2,4:00.0,,Defensive rebound by S. Adams,23,47
197,2,3:52.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by R. Westbrook),23,49
198,2,3:38.0,J. Smith misses 3-pt jump shot from 23 ft,,23,49
199,2,3:37.0,,Defensive rebound by S. Adams,23,49
200,2,3:28.0,,S. Adams misses 2-pt layup at rim,23,49
201,2,3:27.0,,Offensive rebound by S. Adams,23,49
202,2,3:26.0,,S. Adams misses 2-pt dunk at rim,23,49
203,2,3:24.0,,Offensive rebound by R. Westbrook,23,49
204,2,3:22.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),23,51
205,2,3:13.0,New York full timeout,,23,51
206,2,3:13.0,A. Stoudemire enters the game for Q. Acy,,23,51
207,2,3:13.0,S. Dalembert enters the game for C. Aldrich,,23,51
208,2,3:03.0,A. Stoudemire makes 2-pt layup at rim,,25,51
209,2,3:03.0,Shooting foul by S. Ibaka (drawn by A. Stoudemire),,25,51
210,2,3:03.0,A. Stoudemire misses free throw 1 of 1,,25,51
211,2,3:03.0,,Defensive rebound by R. Jackson,25,51
212,2,2:49.0,,Turnover by R. Westbrook (bad pass),25,51
213,2,2:35.0,S. Dalembert makes 2-pt jump shot from 11 ft (assist by J. Smith),,27,51
214,2,2:08.0,,S. Ibaka misses 2-pt jump shot from 17 ft,27,51
215,2,2:07.0,,Offensive rebound by R. Jackson,27,51
216,2,2:05.0,,R. Jackson makes 2-pt jump shot from 15 ft,27,53
217,2,1:45.0,Turnover by J. Calderón (bad pass; steal by R. Jackson),,27,53
218,2,1:41.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Jackson),27,55
219,2,1:34.0,Personal foul by S. Ibaka (drawn by A. Stoudemire),,27,55
220,2,1:21.0,Turnover by I. Shumpert (bad pass; steal by A. Roberson),,27,55
221,2,1:17.0,,R. Jackson misses 2-pt layup at rim (block by J. Smith),27,55
222,2,1:15.0,Defensive rebound by S. Dalembert,,27,55
223,2,1:10.0,A. Stoudemire makes 2-pt dunk at rim (assist by I. Shumpert),,29,55
224,2,0:59.0,,Personal foul by I. Shumpert (drawn by R. Westbrook),29,55
225,2,0:59.0,,R. Westbrook misses free throw 1 of 2,29,55
226,2,0:59.0,,Offensive rebound by Team,29,55
227,2,0:59.0,,R. Westbrook makes free throw 2 of 2,29,56
228,2,0:42.0,A. Stoudemire makes 2-pt dunk at rim (assist by J. Smith),,31,56
229,2,0:36.0,,R. Westbrook makes 3-pt jump shot from 25 ft,31,59
230,2,0:24.0,I. Shumpert makes 2-pt jump shot from 16 ft,,33,59
231,2,0:02.0,,A. Roberson misses 3-pt jump shot from 24 ft,33,59
232,2,0:01.0,,Offensive rebound by S. Adams,33,59
233,2,0:00.0,,S. Adams misses 2-pt layup at rim,33,59
234,2,0:00.0,Defensive rebound by Team,,33,59
235,3,11:41.0,S. Dalembert misses 2-pt hook shot from 6 ft,,33,59
236,3,11:40.0,,Defensive rebound by S. Ibaka,33,59
237,3,11:24.0,,Turnover by A. Roberson (traveling),33,59
238,3,11:02.0,S. Dalembert misses 2-pt jump shot from 5 ft,,33,59
239,3,11:01.0,,Defensive rebound by S. Adams,33,59
240,3,10:59.0,,Personal foul by A. Stoudemire (drawn by S. Adams),33,59
241,3,10:42.0,,S. Adams misses 2-pt hook shot from 7 ft,33,59
242,3,10:41.0,Defensive rebound by S. Dalembert,,33,59
243,3,10:33.0,Turnover by I. Shumpert (bad pass; steal by S. Adams),,33,59
244,3,10:26.0,,R. Westbrook misses 2-pt jump shot from 17 ft,33,59
245,3,10:25.0,Defensive rebound by A. Stoudemire,,33,59
246,3,10:20.0,Personal foul by A. Roberson (drawn by I. Shumpert),,33,59
247,3,10:16.0,J. Smith makes 2-pt dunk at rim (assist by S. Dalembert),,35,59
248,3,9:54.0,,S. Adams misses 2-pt layup at rim (block by S. Dalembert),35,59
249,3,9:52.0,,Offensive rebound by L. Thomas,35,59
250,3,9:49.0,,R. Westbrook misses 3-pt jump shot from 28 ft,35,59
251,3,9:47.0,Defensive rebound by A. Stoudemire,,35,59
252,3,9:31.0,A. Stoudemire makes 2-pt layup from 2 ft,,37,59
253,3,9:31.0,Shooting foul by S. Adams (drawn by A. Stoudemire),,37,59
254,3,9:31.0,A. Stoudemire misses free throw 1 of 1,,37,59
255,3,9:30.0,,Defensive rebound by S. Adams,37,59
256,3,9:20.0,,Personal foul by I. Shumpert (drawn by S. Adams),37,59
257,3,9:15.0,,R. Westbrook makes 2-pt layup from 1 ft,37,61
258,3,9:02.0,Personal foul by L. Thomas (drawn by I. Shumpert),,37,61
259,3,8:55.0,Personal foul by L. Thomas (drawn by I. Shumpert),,37,61
260,3,8:41.0,S. Dalembert makes 2-pt dunk at rim (assist by J. Smith),,39,61
261,3,8:25.0,,Shooting foul by I. Shumpert (drawn by R. Westbrook),39,61
262,3,8:25.0,,R. Westbrook makes free throw 1 of 2,39,62
263,3,8:25.0,,R. Westbrook makes free throw 2 of 2,39,63
264,3,8:06.0,Personal foul by S. Ibaka (drawn by I. Shumpert),,39,63
265,3,8:06.0,I. Shumpert misses free throw 1 of 2,,39,63
266,3,8:06.0,Offensive rebound by Team,,39,63
267,3,8:06.0,I. Shumpert makes free throw 2 of 2,,40,63
268,3,7:53.0,,Offensive foul by S. Ibaka (drawn by I. Shumpert),40,63
269,3,7:53.0,,Turnover by S. Ibaka (offensive foul),40,63
270,3,7:38.0,J. Smith misses 2-pt jump shot from 16 ft,,40,63
271,3,7:37.0,,Defensive rebound by S. Ibaka,40,63
272,3,7:27.0,,R. Westbrook makes 2-pt layup from 2 ft,40,65
273,3,7:12.0,I. Shumpert misses 3-pt jump shot from 24 ft,,40,65
274,3,7:11.0,,Defensive rebound by S. Ibaka,40,65
275,3,7:02.0,,S. Ibaka misses 3-pt jump shot from 24 ft,40,65
276,3,7:01.0,Defensive rebound by J. Smith,,40,65
277,3,6:53.0,J. Smith misses 2-pt jump shot from 5 ft,,40,65
278,3,6:52.0,,Defensive rebound by R. Westbrook,40,65
279,3,6:43.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),40,67
280,3,6:43.0,New York full timeout,,40,67
281,3,6:43.0,,N. Collison enters the game for S. Ibaka,40,67
282,3,6:43.0,C. Aldrich enters the game for S. Dalembert,,40,67
283,3,6:43.0,T. Hardaway enters the game for I. Shumpert,,40,67
284,3,6:27.0,Turnover by A. Stoudemire (lost ball; steal by L. Thomas),,40,67
285,3,6:14.0,,Shooting foul by C. Aldrich (drawn by R. Westbrook),40,67
286,3,6:14.0,,R. Westbrook misses free throw 1 of 2,40,67
287,3,6:14.0,,Offensive rebound by Team,40,67
288,3,6:14.0,Q. Acy enters the game for A. Stoudemire,,40,67
289,3,6:14.0,,R. Westbrook makes free throw 2 of 2,40,68
290,3,5:58.0,T. Hardaway misses 2-pt jump shot from 4 ft,,40,68
291,3,5:58.0,,Defensive rebound by S. Adams,40,68
292,3,5:47.0,,Turnover by L. Thomas (bad pass),40,68
293,3,5:23.0,J. Smith misses 2-pt jump shot from 8 ft,,40,68
294,3,5:22.0,,Defensive rebound by Team,40,68
295,3,5:09.0,,R. Westbrook makes 2-pt jump shot from 16 ft,40,70
296,3,4:59.0,Personal foul by A. Roberson (drawn by T. Hardaway),,40,70
297,3,4:59.0,T. Hardaway makes free throw 1 of 2,,41,70
298,3,4:59.0,T. Hardaway makes free throw 2 of 2,,42,70
299,3,4:45.0,,Turnover by S. Adams (lost ball; steal by J. Smith),42,70
300,3,4:28.0,Turnover by J. Calderón (bad pass; steal by R. Westbrook),,42,70
301,3,4:23.0,,R. Westbrook makes 2-pt jump shot from 11 ft,42,72
302,3,3:59.0,J. Smith misses 2-pt jump shot from 6 ft,,42,72
303,3,3:58.0,,Defensive rebound by S. Adams,42,72
304,3,3:47.0,,L. Thomas misses 2-pt jump shot from 4 ft,42,72
305,3,3:46.0,,Offensive rebound by L. Thomas,42,72
306,3,3:44.0,,L. Thomas makes 2-pt hook shot from 2 ft,42,74
307,3,3:43.0,Technical foul by Q. Acy,,42,74
308,3,3:43.0,,R. Westbrook makes technical free throw,42,75
309,3,3:43.0,P. Prigioni enters the game for J. Smith,,42,75
310,3,3:43.0,,R. Jackson enters the game for R. Westbrook,42,75
311,3,3:34.0,Personal foul by A. Roberson (drawn by Q. Acy),,42,75
312,3,3:34.0,Q. Acy makes free throw 1 of 2,,43,75
313,3,3:34.0,S. Larkin enters the game for J. Calderón,,43,75
314,3,3:34.0,Q. Acy misses free throw 2 of 2,,43,75
315,3,3:34.0,,Defensive rebound by S. Adams,43,75
316,3,3:26.0,,Personal foul by P. Prigioni (drawn by A. Roberson),43,75
317,3,3:26.0,,A. Roberson makes free throw 1 of 2,43,76
318,3,3:26.0,,A. Roberson misses free throw 2 of 2,43,76
319,3,3:25.0,,Offensive rebound by L. Thomas,43,76
320,3,3:03.0,,R. Jackson makes 2-pt jump shot from 17 ft,43,78
321,3,2:44.0,S. Larkin makes 3-pt jump shot from 22 ft (assist by C. Aldrich),,46,78
322,3,2:28.0,,Turnover by R. Jackson (bad pass; steal by T. Hardaway),46,78
323,3,2:25.0,T. Hardaway makes 2-pt dunk at rim,,48,78
324,3,2:06.0,,A. Roberson misses 2-pt layup from 2 ft,48,78
325,3,2:05.0,,Offensive rebound by N. Collison,48,78
326,3,2:05.0,,N. Collison misses 2-pt tip-in from 1 ft,48,78
327,3,2:03.0,,Offensive rebound by A. Roberson,48,78
328,3,2:03.0,,A. Roberson misses 2-pt tip-in at rim,48,78
329,3,2:01.0,,Offensive rebound by A. Roberson,48,78
330,3,2:01.0,,A. Roberson misses 2-pt tip-in from 2 ft,48,78
331,3,2:00.0,Defensive rebound by T. Hardaway,,48,78
332,3,1:41.0,Turnover by Q. Acy (bad pass; steal by R. Jackson),,48,78
333,3,1:38.0,,Shooting foul by T. Hardaway (drawn by R. Jackson),48,78
334,3,1:38.0,,Oklahoma City full timeout,48,78
335,3,1:38.0,,Violation by Team (delay of game),48,78
336,3,1:38.0,,J. Lamb enters the game for L. Thomas,48,78
337,3,1:38.0,,R. Jackson makes free throw 1 of 2,48,79
338,3,1:38.0,,R. Jackson makes free throw 2 of 2,48,80
339,3,1:19.0,Q. Acy makes 2-pt dunk at rim (assist by C. Aldrich),,50,80
340,3,0:57.0,,S. Adams makes 2-pt jump shot from 12 ft (assist by A. Roberson),50,82
341,3,0:41.0,T. Hardaway misses 2-pt layup from 2 ft,,50,82
342,3,0:40.0,,Defensive rebound by J. Lamb,50,82
343,3,0:33.0,,J. Lamb misses 3-pt jump shot from 26 ft,50,82
344,3,0:32.0,Defensive rebound by Q. Acy,,50,82
345,3,0:12.0,T. Hardaway misses 3-pt jump shot from 24 ft,,50,82
346,3,0:11.0,,Defensive rebound by R. Jackson,50,82
347,3,0:00.0,,A. Roberson misses 2-pt layup from 2 ft,50,82
348,3,0:00.0,Defensive rebound by Team,,50,82
349,4,11:40.0,,J. Lamb misses 2-pt jump shot from 6 ft,50,82
350,4,11:39.0,Defensive rebound by S. Dalembert,,50,82
351,4,11:27.0,Turnover by T. Wear (lost ball; steal by A. Morrow),,50,82
352,4,11:22.0,,K. Perkins makes 2-pt jump shot from 4 ft (assist by A. Morrow),50,84
353,4,10:57.0,S. Dalembert misses 2-pt jump shot from 14 ft,,50,84
354,4,10:57.0,Offensive rebound by S. Larkin,,50,84
355,4,10:42.0,T. Hardaway misses 3-pt jump shot from 24 ft,,50,84
356,4,10:41.0,,Defensive rebound by Team,50,84
357,4,10:27.0,,N. Collison misses 3-pt jump shot from 25 ft,50,84
358,4,10:27.0,Defensive rebound by T. Hardaway,,50,84
359,4,10:14.0,Personal foul by J. Lamb (drawn by T. Hardaway),,50,84
360,4,10:07.0,J. Smith makes 2-pt jump shot from 14 ft (assist by S. Larkin),,52,84
361,4,9:48.0,,Turnover by N. Collison (bad pass),52,84
362,4,9:42.0,Offensive foul by J. Smith (drawn by N. Collison),,52,84
363,4,9:42.0,Turnover by J. Smith (offensive foul),,52,84
364,4,9:36.0,,Personal foul by J. Smith (drawn by N. Collison),52,84
365,4,9:31.0,,Personal foul by J. Smith (drawn by R. Jackson),52,84
366,4,9:17.0,,R. Jackson makes 2-pt jump shot from 20 ft,52,86
367,4,9:03.0,J. Smith makes 2-pt jump shot from 16 ft (assist by T. Hardaway),,54,86
368,4,8:39.0,Official timeout,,54,86
369,4,8:39.0,,G. Jerrett enters the game for N. Collison,54,86
370,4,8:28.0,T. Wear makes 2-pt jump shot from 14 ft (assist by S. Larkin),,56,86
371,4,8:03.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by G. Jerrett),56,89
372,4,7:48.0,Personal foul by J. Lamb (drawn by T. Hardaway),,56,89
373,4,7:42.0,J. Smith misses 2-pt jump shot from 17 ft,,56,89
374,4,7:41.0,,Defensive rebound by G. Jerrett,56,89
375,4,7:20.0,,G. Jerrett misses 3-pt jump shot from 23 ft,56,89
376,4,7:19.0,Defensive rebound by S. Dalembert,,56,89
377,4,7:15.0,Personal foul by G. Jerrett (drawn by J. Smith),,56,89
378,4,7:15.0,A. Stoudemire enters the game for S. Dalembert,,56,89
379,4,7:07.0,T. Hardaway makes 3-pt jump shot from 22 ft (assist by S. Larkin),,59,89
380,4,6:50.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by R. Jackson),59,92
381,4,6:34.0,S. Larkin makes 2-pt layup from 1 ft (assist by T. Hardaway),,61,92
382,4,6:13.0,,K. Perkins makes 2-pt hook shot from 4 ft (assist by J. Lamb),61,94
