,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MILWAUKEE_ACTION,CHARLOTTE_SCORE,MILWAUKEE_SCORE
74,1,3:12.0,P. Hairston makes 2-pt jump shot from 7 ft (assist by M. Williams),,22,25
75,1,2:53.0,,Turnover by B. Knight (lost ball; steal by K. Walker),22,25
76,1,2:45.0,G. Neal misses 3-pt jump shot from 27 ft,,22,25
77,1,2:42.0,Offensive rebound by B. Biyombo,,22,25
78,1,2:42.0,B. Biyombo misses 2-pt hook shot from 7 ft,,22,25
79,1,2:37.0,,Defensive rebound by Z. Pachulia,22,25
80,1,2:31.0,,Turnover by O. Mayo (bad pass; steal by P. Hairston),22,25
81,1,2:28.0,P. Hairston makes 2-pt layup from 1 ft,,24,25
82,1,2:18.0,,E. İlyasova misses 2-pt jump shot from 18 ft,24,25
83,1,2:18.0,Defensive rebound by P. Hairston,,24,25
84,1,1:58.0,P. Hairston misses 3-pt jump shot from 25 ft,,24,25
85,1,1:57.0,,Defensive rebound by Z. Pachulia,24,25
86,1,1:48.0,,E. İlyasova misses 2-pt dunk at rim,24,25
87,1,1:45.0,Defensive rebound by B. Biyombo,,24,25
88,1,1:38.0,K. Walker misses 2-pt jump shot from 14 ft,,24,25
89,1,1:37.0,,Defensive rebound by B. Knight,24,25
90,1,1:32.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by B. Knight),24,27
91,1,1:32.0,,Shooting foul by B. Biyombo (drawn by Z. Pachulia),24,27
92,1,1:32.0,,Milwaukee full timeout,24,27
93,1,1:32.0,B. Roberts enters the game for K. Walker,,24,27
94,1,1:32.0,,J. Dudley enters the game for G. Antetokounmpo,24,27
95,1,1:32.0,,J. Bayless enters the game for O. Mayo,24,27
96,1,1:32.0,,Z. Pachulia makes free throw 1 of 1,24,28
97,1,1:17.0,Turnover by G. Neal (bad pass; steal by J. Dudley),,24,28
98,1,1:10.0,,J. Dudley misses 3-pt jump shot from 24 ft,24,28
99,1,1:08.0,,Offensive rebound by Z. Pachulia,24,28
100,1,1:02.0,,E. İlyasova misses 3-pt jump shot from 24 ft,24,28
101,1,1:01.0,Defensive rebound by B. Roberts,,24,28
102,1,0:42.0,M. Williams misses 3-pt jump shot from 26 ft,,24,28
103,1,0:41.0,Offensive rebound by B. Biyombo,,24,28
104,1,0:29.0,M. Williams makes 3-pt jump shot from 23 ft (assist by B. Roberts),,27,28
105,1,0:15.0,,E. İlyasova misses 2-pt jump shot from 7 ft,27,28
106,1,0:14.0,Defensive rebound by Team,,27,28
107,1,0:14.0,,Loose ball foul by Z. Pachulia (drawn by B. Biyombo),27,28
108,1,0:14.0,B. Biyombo misses free throw 1 of 2,,27,28
109,1,0:14.0,Offensive rebound by Team,,27,28
110,1,0:14.0,B. Biyombo makes free throw 2 of 2,,28,28
111,1,0:02.0,,E. İlyasova makes 2-pt jump shot from 22 ft (assist by B. Knight),28,30
112,1,0:00.0,B. Roberts misses 3-pt jump shot from 47 ft (block by J. Dudley),,28,30
113,1,0:00.0,Offensive rebound by Team,,28,30
114,2,11:48.0,M. Williams makes 3-pt jump shot from 25 ft (assist by B. Roberts),,31,30
115,2,11:32.0,,Z. Pachulia misses 2-pt layup from 1 ft (block by B. Biyombo),31,30
116,2,11:26.0,,Offensive rebound by J. Dudley,31,30
117,2,11:26.0,,J. Dudley misses 2-pt jump shot from 16 ft,31,30
118,2,11:25.0,Defensive rebound by P. Hairston,,31,30
119,2,11:16.0,M. Williams misses 2-pt jump shot from 20 ft,,31,30
120,2,11:13.0,,Defensive rebound by K. Marshall,31,30
121,2,11:03.0,,K. Marshall misses 2-pt jump shot from 11 ft,31,30
122,2,11:02.0,Defensive rebound by M. Williams,,31,30
123,2,10:54.0,Shooting foul by K. Middleton (drawn by B. Biyombo),,31,30
124,2,10:54.0,B. Biyombo misses free throw 1 of 2,,31,30
125,2,10:54.0,Offensive rebound by Team,,31,30
126,2,10:54.0,B. Biyombo makes free throw 2 of 2,,32,30
127,2,10:42.0,,K. Middleton misses 2-pt jump shot from 16 ft,32,30
128,2,10:41.0,Defensive rebound by M. Williams,,32,30
129,2,10:29.0,P. Hairston makes 3-pt jump shot from 26 ft (assist by G. Neal),,35,30
130,2,10:04.0,Violation by B. Biyombo (kicked ball),,35,30
131,2,9:57.0,,K. Middleton makes 2-pt jump shot from 19 ft (assist by J. Bayless),35,32
132,2,9:42.0,Shooting foul by J. Bayless (drawn by G. Neal),,35,32
133,2,9:42.0,G. Neal makes free throw 1 of 2,,36,32
134,2,9:42.0,G. Neal makes free throw 2 of 2,,37,32
135,2,9:33.0,,K. Marshall makes 2-pt jump shot from 10 ft (assist by K. Middleton),37,34
136,2,9:33.0,,Shooting foul by B. Roberts (drawn by K. Marshall),37,34
137,2,9:33.0,,K. Marshall makes free throw 1 of 1,37,35
138,2,9:18.0,G. Neal misses 2-pt jump shot from 4 ft,,37,35
139,2,9:17.0,Offensive rebound by B. Biyombo,,37,35
140,2,9:13.0,B. Biyombo makes 2-pt dunk at rim,,39,35
141,2,8:59.0,,Z. Pachulia misses 2-pt layup at rim,39,35
142,2,8:58.0,Defensive rebound by M. Williams,,39,35
143,2,8:58.0,Personal foul by Z. Pachulia (drawn by B. Biyombo),,39,35
144,2,8:58.0,,Personal foul by B. Biyombo,39,35
145,2,8:58.0,Official timeout,,39,35
146,2,8:46.0,B. Roberts makes 2-pt jump shot from 16 ft,,41,35
147,2,8:30.0,,J. Dudley makes 2-pt jump shot from 14 ft (assist by K. Middleton),41,37
148,2,8:15.0,P. Hairston misses 2-pt jump shot from 16 ft,,41,37
149,2,8:13.0,,Defensive rebound by K. Marshall,41,37
150,2,8:09.0,Violation by B. Roberts (kicked ball),,41,37
151,2,8:09.0,,L. Sanders enters the game for Z. Pachulia,41,37
152,2,8:09.0,A. Jefferson enters the game for P. Hairston,,41,37
153,2,8:09.0,C. Zeller enters the game for M. Williams,,41,37
154,2,8:09.0,M. Kidd-Gilchrist enters the game for B. Biyombo,,41,37
155,2,7:59.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Bayless),41,40
156,2,7:32.0,Turnover by G. Neal (bad pass),,41,40
157,2,7:21.0,,Shooting foul by C. Zeller (drawn by L. Sanders),41,40
158,2,7:21.0,,L. Sanders makes free throw 1 of 2,41,41
159,2,7:21.0,,L. Sanders misses free throw 2 of 2,41,41
160,2,7:20.0,Defensive rebound by M. Kidd-Gilchrist,,41,41
161,2,7:07.0,G. Neal misses 3-pt jump shot from 24 ft,,41,41
162,2,7:06.0,Offensive rebound by B. Roberts,,41,41
163,2,6:59.0,B. Roberts misses 2-pt layup from 1 ft (block by K. Middleton),,41,41
164,2,6:55.0,,Defensive rebound by K. Marshall,41,41
165,2,6:50.0,,J. Dudley makes 3-pt jump shot from 22 ft (assist by K. Middleton),41,44
166,2,6:43.0,Charlotte full timeout,,41,44
167,2,6:43.0,K. Walker enters the game for B. Roberts,,41,44
168,2,6:31.0,A. Jefferson makes 2-pt hook shot from 8 ft (assist by G. Neal),,43,44
169,2,6:15.0,,Turnover by L. Sanders (3 sec),43,44
170,2,6:15.0,G. Henderson enters the game for G. Neal,,43,44
171,2,6:02.0,Turnover by A. Jefferson (bad pass; steal by K. Marshall),,43,44
172,2,5:45.0,,Shooting foul by K. Walker (drawn by K. Middleton),43,44
173,2,5:45.0,,K. Middleton makes free throw 1 of 2,43,45
174,2,5:45.0,,K. Middleton misses free throw 2 of 2,43,45
175,2,5:44.0,,Offensive rebound by J. Dudley,43,45
176,2,5:32.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by J. Bayless),43,47
177,2,5:11.0,C. Zeller misses 2-pt jump shot from 10 ft (block by L. Sanders),,43,47
178,2,5:09.0,,Defensive rebound by J. Dudley,43,47
179,2,4:57.0,,J. Bayless makes 2-pt jump shot from 18 ft,43,49
180,2,4:43.0,Shooting block foul by J. Bayless (drawn by K. Walker),,43,49
181,2,4:43.0,K. Walker makes free throw 1 of 2,,44,49
182,2,4:43.0,,B. Knight enters the game for J. Bayless,44,49
183,2,4:43.0,,O. Mayo enters the game for J. Dudley,44,49
184,2,4:43.0,,G. Antetokounmpo enters the game for K. Marshall,44,49
185,2,4:43.0,K. Walker makes free throw 2 of 2,,45,49
186,2,4:25.0,,O. Mayo misses 2-pt jump shot from 9 ft,45,49
187,2,4:24.0,Defensive rebound by G. Henderson,,45,49
188,2,4:16.0,K. Walker makes 2-pt jump shot from 14 ft (assist by G. Henderson),,47,49
189,2,3:59.0,,B. Knight misses 2-pt jump shot from 19 ft,47,49
190,2,3:58.0,Defensive rebound by C. Zeller,,47,49
191,2,3:47.0,K. Walker misses 3-pt jump shot from 25 ft,,47,49
192,2,3:45.0,Offensive rebound by C. Zeller,,47,49
193,2,3:45.0,C. Zeller misses 2-pt tip-in from 1 ft,,47,49
194,2,3:42.0,,Defensive rebound by O. Mayo,47,49
195,2,3:42.0,,Personal foul by G. Henderson (drawn by G. Antetokounmpo),47,49
196,2,3:29.0,,Turnover by L. Sanders (lost ball; steal by K. Walker),47,49
197,2,3:28.0,Charlotte full timeout,,47,49
198,2,3:28.0,G. Neal enters the game for M. Kidd-Gilchrist,,47,49
199,2,3:06.0,K. Walker makes 2-pt jump shot from 19 ft,,49,49
200,2,2:48.0,,O. Mayo misses 3-pt jump shot from 25 ft,49,49
201,2,2:47.0,Defensive rebound by A. Jefferson,,49,49
202,2,2:38.0,K. Walker makes 3-pt jump shot from 26 ft,,52,49
203,2,2:21.0,,Turnover by O. Mayo (palming),52,49
204,2,2:21.0,,Milwaukee full timeout,52,49
205,2,2:21.0,,E. İlyasova enters the game for K. Middleton,52,49
206,2,2:08.0,Turnover by C. Zeller (traveling),,52,49
207,2,1:56.0,,Turnover by G. Antetokounmpo (lost ball; steal by G. Henderson),52,49
208,2,1:38.0,A. Jefferson misses 2-pt layup from 2 ft,,52,49
209,2,1:34.0,Offensive rebound by C. Zeller,,52,49
210,2,1:34.0,C. Zeller misses 2-pt layup at rim (block by G. Antetokounmpo),,52,49
211,2,1:32.0,Offensive rebound by G. Neal,,52,49
212,2,1:30.0,G. Neal misses 2-pt layup from 1 ft,,52,49
213,2,1:28.0,,Defensive rebound by L. Sanders,52,49
214,2,1:24.0,,O. Mayo makes 2-pt jump shot from 12 ft,52,51
215,2,1:13.0,Shooting foul by E. İlyasova (drawn by C. Zeller),,52,51
216,2,1:13.0,C. Zeller makes free throw 1 of 2,,53,51
217,2,1:13.0,B. Roberts enters the game for K. Walker,,53,51
218,2,1:13.0,C. Zeller makes free throw 2 of 2,,54,51
219,2,0:58.0,,Turnover by E. İlyasova (bad pass),54,51
220,2,0:58.0,M. Williams enters the game for C. Zeller,,54,51
221,2,0:45.0,G. Neal misses 2-pt jump shot from 10 ft,,54,51
222,2,0:43.0,,Defensive rebound by B. Knight,54,51
223,2,0:38.0,,B. Knight makes 2-pt layup at rim,54,53
224,2,0:14.0,G. Neal misses 3-pt jump shot from 24 ft,,54,53
225,2,0:14.0,Offensive rebound by Team,,54,53
226,2,0:14.0,Turnover by Team (shot clock),,54,53
227,2,0:02.0,,B. Knight makes 3-pt jump shot from 27 ft,54,56
228,2,0:00.0,G. Neal misses 3-pt jump shot from 26 ft,,54,56
229,2,0:00.0,Offensive rebound by Team,,54,56
230,3,11:36.0,A. Jefferson makes 2-pt jump shot from 19 ft (assist by G. Henderson),,56,56
231,3,11:23.0,,Turnover by G. Antetokounmpo (offensive foul),56,56
232,3,11:23.0,,Offensive foul by G. Antetokounmpo (drawn by M. Kidd-Gilchrist),56,56
233,3,11:10.0,Shooting block foul by J. Dudley (drawn by G. Henderson),,56,56
234,3,11:10.0,G. Henderson misses free throw 1 of 2,,56,56
235,3,11:10.0,Offensive rebound by Team,,56,56
236,3,11:10.0,G. Henderson makes free throw 2 of 2,,57,56
237,3,11:01.0,,J. Dudley makes 2-pt jump shot from 18 ft (assist by L. Sanders),57,58
238,3,10:47.0,A. Jefferson misses 2-pt layup at rim (block by L. Sanders),,57,58
239,3,10:46.0,Offensive rebound by Team,,57,58
240,3,10:43.0,Personal foul by O. Mayo (drawn by K. Walker),,57,58
241,3,10:43.0,,Technical foul by O. Mayo,57,58
242,3,10:43.0,K. Walker makes technical free throw,,58,58
243,3,10:30.0,Turnover by G. Henderson (bad pass; steal by B. Knight),,58,58
244,3,10:25.0,,L. Sanders misses 2-pt dunk at rim,58,58
245,3,10:24.0,,Offensive rebound by G. Antetokounmpo,58,58
246,3,10:16.0,,J. Dudley misses 3-pt jump shot from 25 ft,58,58
247,3,10:15.0,Defensive rebound by K. Walker,,58,58
248,3,10:10.0,K. Walker misses 2-pt jump shot from 19 ft,,58,58
249,3,10:08.0,,Defensive rebound by L. Sanders,58,58
250,3,9:59.0,,B. Knight makes 2-pt jump shot from 21 ft,58,60
251,3,9:42.0,Shooting block foul by G. Antetokounmpo (drawn by M. Kidd-Gilchrist),,58,60
252,3,9:42.0,M. Kidd-Gilchrist makes free throw 1 of 2,,59,60
253,3,9:42.0,M. Kidd-Gilchrist makes free throw 2 of 2,,60,60
254,3,9:24.0,,Personal block foul by C. Zeller (drawn by B. Knight),60,60
255,3,9:18.0,,O. Mayo makes 2-pt jump shot from 9 ft (assist by L. Sanders),60,62
256,3,8:49.0,G. Henderson makes 3-pt jump shot from 24 ft,,63,62
257,3,8:35.0,,Shooting block foul by C. Zeller (drawn by L. Sanders),63,62
258,3,8:35.0,,L. Sanders misses free throw 1 of 2,63,62
259,3,8:35.0,,Offensive rebound by Team,63,62
260,3,8:35.0,,L. Sanders misses free throw 2 of 2,63,62
261,3,8:35.0,Defensive rebound by M. Kidd-Gilchrist,,63,62
262,3,8:10.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,63,62
263,3,8:09.0,,Defensive rebound by O. Mayo,63,62
264,3,8:04.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by O. Mayo),63,64
265,3,7:51.0,G. Henderson makes 2-pt jump shot from 20 ft (assist by C. Zeller),,65,64
266,3,7:38.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Dudley),65,64
267,3,7:29.0,,Turnover by J. Dudley (bad pass),65,64
268,3,7:16.0,Shooting foul by G. Antetokounmpo (drawn by K. Walker),,65,64
269,3,7:16.0,K. Walker makes free throw 1 of 2,,66,64
270,3,7:16.0,K. Walker makes free throw 2 of 2,,67,64
271,3,7:03.0,,O. Mayo misses 2-pt jump shot from 15 ft,67,64
272,3,7:02.0,Defensive rebound by A. Jefferson,,67,64
273,3,6:54.0,Shooting foul by L. Sanders (drawn by K. Walker),,67,64
274,3,6:54.0,K. Walker misses free throw 1 of 2,,67,64
275,3,6:54.0,Offensive rebound by Team,,67,64
276,3,6:54.0,K. Walker makes free throw 2 of 2,,68,64
277,3,6:41.0,,L. Sanders misses 2-pt hook shot from 6 ft,68,64
278,3,6:40.0,Defensive rebound by A. Jefferson,,68,64
279,3,6:39.0,,Technical foul by L. Sanders,68,64
280,3,6:39.0,K. Walker makes technical free throw,,69,64
281,3,6:39.0,,Z. Pachulia enters the game for L. Sanders,69,64
282,3,6:23.0,G. Henderson makes 2-pt jump shot from 13 ft (assist by K. Walker),,71,64
283,3,6:09.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),71,67
284,3,5:49.0,Charlotte full timeout,,71,67
285,3,5:49.0,,K. Middleton enters the game for O. Mayo,71,67
286,3,5:46.0,K. Walker misses 3-pt jump shot from 23 ft,,71,67
287,3,5:44.0,Offensive rebound by C. Zeller,,71,67
288,3,5:42.0,C. Zeller makes 2-pt tip-in at rim,,73,67
289,3,5:30.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by B. Knight),73,70
290,3,5:03.0,G. Henderson makes 2-pt jump shot from 12 ft (assist by A. Jefferson),,75,70
291,3,4:51.0,,Turnover by B. Knight (bad pass),75,70
292,3,4:51.0,M. Williams enters the game for C. Zeller,,75,70
293,3,4:30.0,G. Henderson misses 2-pt jump shot from 21 ft,,75,70
294,3,4:29.0,,Defensive rebound by K. Middleton,75,70
295,3,4:15.0,,Personal foul by M. Williams (drawn by B. Knight),75,70
296,3,4:15.0,,E. İlyasova enters the game for J. Dudley,75,70
297,3,4:11.0,,K. Middleton makes 2-pt layup from 1 ft (assist by Z. Pachulia),75,72
298,3,3:57.0,Turnover by M. Williams (bad pass; steal by G. Antetokounmpo),,75,72
299,3,3:53.0,,B. Knight misses 3-pt jump shot from 23 ft,75,72
300,3,3:51.0,,Offensive rebound by E. İlyasova,75,72
301,3,3:47.0,,B. Knight makes 2-pt layup from 1 ft (assist by E. İlyasova),75,74
302,3,3:21.0,G. Henderson makes 2-pt layup from 2 ft,,77,74
303,3,3:08.0,,Z. Pachulia misses 2-pt jump shot from 17 ft,77,74
304,3,3:06.0,Defensive rebound by A. Jefferson,,77,74
305,3,2:54.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,80,74
306,3,2:52.0,,Milwaukee full timeout,80,74
307,3,2:52.0,G. Neal enters the game for M. Kidd-Gilchrist,,80,74
308,3,2:52.0,B. Biyombo enters the game for A. Jefferson,,80,74
309,3,2:52.0,P. Hairston enters the game for G. Henderson,,80,74
310,3,2:39.0,,E. İlyasova makes 2-pt layup at rim (assist by Z. Pachulia),80,76
311,3,2:34.0,Personal foul by K. Middleton (drawn by G. Neal),,80,76
312,3,2:34.0,G. Neal makes free throw 1 of 2,,81,76
313,3,2:34.0,G. Neal makes free throw 2 of 2,,82,76
314,3,2:25.0,,Turnover by Z. Pachulia (bad pass),82,76
315,3,2:14.0,K. Walker makes 2-pt layup from 2 ft,,84,76
316,3,2:01.0,,Turnover by Z. Pachulia (bad pass),84,76
317,3,1:49.0,Turnover by K. Walker (offensive foul),,84,76
318,3,1:49.0,Offensive foul by K. Walker (drawn by E. İlyasova),,84,76
319,3,1:40.0,,B. Knight misses 2-pt jump shot from 10 ft,84,76
320,3,1:39.0,Defensive rebound by M. Williams,,84,76
321,3,1:20.0,K. Walker makes 2-pt jump shot from 18 ft,,86,76
322,3,1:06.0,,Shooting block foul by P. Hairston (drawn by G. Antetokounmpo),86,76
323,3,1:06.0,,G. Antetokounmpo makes free throw 1 of 2,86,77
324,3,1:06.0,,J. Bayless enters the game for B. Knight,86,77
325,3,1:06.0,,G. Antetokounmpo makes free throw 2 of 2,86,78
326,3,0:57.0,K. Walker misses 2-pt jump shot from 16 ft,,86,78
327,3,0:56.0,,Defensive rebound by E. İlyasova,86,78
328,3,0:35.0,,Turnover by K. Middleton (step out of bounds),86,78
329,3,0:20.0,K. Walker makes 2-pt layup from 3 ft,,88,78
330,3,0:03.0,,G. Antetokounmpo makes 2-pt hook shot from 7 ft,88,80
331,4,11:48.0,,K. Marshall misses 3-pt jump shot from 22 ft,88,80
332,4,11:47.0,Defensive rebound by G. Neal,,88,80
333,4,11:28.0,G. Neal misses 2-pt jump shot from 10 ft,,88,80
334,4,11:27.0,,Defensive rebound by K. Middleton,88,80
335,4,11:20.0,,Turnover by K. Middleton (bad pass; steal by M. Williams),88,80
336,4,11:00.0,P. Hairston makes 3-pt jump shot from 24 ft (assist by B. Roberts),,91,80
337,4,10:47.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by J. Bayless),91,82
338,4,10:33.0,M. Williams makes 3-pt jump shot from 23 ft (assist by B. Roberts),,94,82
339,4,10:13.0,,J. Bayless makes 2-pt layup from 2 ft,94,84
340,4,10:01.0,B. Roberts misses 2-pt jump shot from 19 ft,,94,84
341,4,9:58.0,,Defensive rebound by K. Middleton,94,84
342,4,9:54.0,,Personal foul by G. Neal (drawn by J. Bayless),94,84
343,4,9:51.0,,E. İlyasova misses 3-pt jump shot from 24 ft,94,84
344,4,9:49.0,Defensive rebound by B. Roberts,,94,84
345,4,9:32.0,Turnover by P. Hairston (bad pass; steal by K. Marshall),,94,84
346,4,9:27.0,,J. Dudley misses 2-pt jump shot from 3 ft (block by B. Biyombo),94,84
347,4,9:07.0,Defensive rebound by B. Roberts,,94,84
348,4,9:07.0,B. Roberts misses 3-pt jump shot from 24 ft,,94,84
349,4,9:04.0,,Defensive rebound by J. Bayless,94,84
350,4,8:59.0,,J. Bayless misses 2-pt layup from 1 ft (block by M. Williams),94,84
351,4,8:49.0,Defensive rebound by G. Neal,,94,84
352,4,8:39.0,G. Neal misses 3-pt jump shot from 26 ft,,94,84
353,4,8:37.0,,Defensive rebound by E. İlyasova,94,84
354,4,8:22.0,,E. İlyasova misses 3-pt jump shot from 24 ft,94,84
355,4,8:21.0,Defensive rebound by M. Williams,,94,84
356,4,8:11.0,Shooting foul by E. İlyasova (drawn by B. Biyombo),,94,84
357,4,8:11.0,Official timeout,,94,84
358,4,8:11.0,,G. Antetokounmpo enters the game for E. İlyasova,94,84
359,4,8:11.0,,Z. Pachulia enters the game for K. Middleton,94,84
360,4,8:11.0,B. Biyombo misses free throw 1 of 2,,94,84
361,4,8:11.0,Offensive rebound by Team,,94,84
362,4,8:11.0,B. Biyombo misses free throw 2 of 2,,94,84
363,4,8:10.0,,Defensive rebound by K. Marshall,94,84
364,4,7:57.0,,Offensive foul by G. Antetokounmpo (drawn by M. Williams),94,84
365,4,7:57.0,,Turnover by G. Antetokounmpo (offensive foul),94,84
366,4,7:57.0,G. Henderson enters the game for P. Hairston,,94,84
367,4,7:57.0,M. Kidd-Gilchrist enters the game for G. Neal,,94,84
368,4,7:57.0,K. Walker enters the game for B. Roberts,,94,84
369,4,7:41.0,G. Henderson misses 2-pt jump shot from 13 ft,,94,84
370,4,7:40.0,Offensive rebound by M. Kidd-Gilchrist,,94,84
371,4,7:34.0,K. Walker makes 2-pt jump shot from 13 ft (assist by M. Kidd-Gilchrist),,96,84
372,4,7:16.0,,Z. Pachulia misses 2-pt jump shot from 3 ft (block by M. Kidd-Gilchrist),96,84
373,4,7:14.0,,Offensive rebound by Z. Pachulia,96,84
374,4,7:09.0,,Z. Pachulia misses 2-pt layup at rim,96,84
375,4,7:08.0,Defensive rebound by M. Williams,,96,84
