,QUARTER,TIME_REMAINING,DETROIT_ACTION,OKLAHOMA CITY_ACTION,DETROIT_SCORE,OKLAHOMA CITY_SCORE
43,1,5:13.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by J. Lamb),20,17
44,1,4:53.0,J. Smith misses 2-pt jump shot from 18 ft,,20,17
45,1,4:52.0,,Defensive rebound by L. Thomas,20,17
46,1,4:45.0,,Turnover by J. Lamb (bad pass; steal by J. Smith),20,17
47,1,4:43.0,Turnover by J. Smith (bad pass; steal by R. Jackson),,20,17
48,1,4:41.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Jackson),20,19
49,1,4:30.0,Detroit full timeout,,20,19
50,1,4:19.0,J. Smith misses 2-pt hook shot from 8 ft,,20,19
51,1,4:19.0,,Defensive rebound by Team,20,19
52,1,4:19.0,Loose ball foul by A. Drummond (drawn by K. Perkins),,20,19
53,1,4:03.0,,R. Jackson makes 2-pt jump shot from 13 ft,20,21
54,1,3:42.0,J. Smith misses 2-pt hook shot from 6 ft,,20,21
55,1,3:41.0,,Defensive rebound by J. Lamb,20,21
56,1,3:33.0,,J. Lamb misses 2-pt layup from 1 ft,20,21
57,1,3:32.0,Defensive rebound by C. Butler,,20,21
58,1,3:17.0,J. Smith misses 2-pt hook shot from 3 ft,,20,21
59,1,3:16.0,,Defensive rebound by K. Perkins,20,21
60,1,3:08.0,,L. Thomas makes 2-pt hook shot from 7 ft (assist by R. Jackson),20,23
61,1,2:50.0,A. Drummond misses 2-pt jump shot from 6 ft,,20,23
62,1,2:49.0,,Defensive rebound by J. Lamb,20,23
63,1,2:32.0,,R. Jackson makes 2-pt layup at rim,20,25
64,1,2:20.0,Detroit full timeout,,20,25
65,1,2:20.0,D. Augustin enters the game for J. Smith,,20,25
66,1,2:20.0,J. Jerebko enters the game for B. Jennings,,20,25
67,1,2:20.0,,N. Collison enters the game for L. Thomas,20,25
68,1,2:20.0,,A. Morrow enters the game for S. Ibaka,20,25
69,1,2:07.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,20,25
70,1,2:06.0,Offensive rebound by A. Drummond,,20,25
71,1,2:03.0,Turnover by A. Drummond (lost ball; steal by A. Morrow),,20,25
72,1,1:41.0,,R. Jackson makes 3-pt jump shot from 24 ft,20,28
73,1,1:21.0,Turnover by K. Caldwell-Pope (offensive foul),,20,28
74,1,1:21.0,Offensive foul by K. Caldwell-Pope (drawn by N. Collison),,20,28
75,1,1:21.0,G. Monroe enters the game for A. Drummond,,20,28
76,1,1:21.0,K. Singler enters the game for K. Caldwell-Pope,,20,28
77,1,1:21.0,,S. Telfair enters the game for R. Jackson,20,28
78,1,1:06.0,,A. Morrow misses 3-pt jump shot from 22 ft,20,28
79,1,1:06.0,Defensive rebound by J. Jerebko,,20,28
80,1,0:59.0,Shooting foul by K. Perkins (drawn by D. Augustin),,20,28
81,1,0:59.0,D. Augustin misses free throw 1 of 2,,20,28
82,1,0:59.0,Offensive rebound by Team,,20,28
83,1,0:59.0,D. Augustin makes free throw 2 of 2,,21,28
84,1,0:49.0,,J. Lamb misses 2-pt jump shot from 20 ft,21,28
85,1,0:48.0,Defensive rebound by K. Singler,,21,28
86,1,0:41.0,Turnover by G. Monroe (lost ball; steal by K. Perkins),,21,28
87,1,0:37.0,,J. Lamb makes 2-pt dunk at rim (assist by A. Morrow),21,30
88,1,0:24.0,C. Butler misses 3-pt jump shot from 22 ft,,21,30
89,1,0:20.0,,Defensive rebound by J. Lamb,21,30
90,1,0:03.0,,J. Lamb misses 3-pt jump shot from 27 ft,21,30
91,1,0:02.0,Defensive rebound by G. Monroe,,21,30
92,2,11:50.0,,Offensive foul by N. Collison (drawn by K. Singler),21,30
93,2,11:50.0,,Turnover by N. Collison (offensive foul),21,30
94,2,11:36.0,G. Monroe misses 2-pt jump shot from 6 ft,,21,30
95,2,11:33.0,,Defensive rebound by A. Morrow,21,30
96,2,11:17.0,,S. Telfair misses 3-pt jump shot from 25 ft,21,30
97,2,11:16.0,Defensive rebound by J. Jerebko,,21,30
98,2,11:11.0,Personal foul by S. Telfair (drawn by D. Augustin),,21,30
99,2,11:01.0,J. Jerebko makes 2-pt jump shot from 21 ft (assist by D. Augustin),,23,30
100,2,10:46.0,,Personal foul by J. Jerebko (drawn by N. Collison),23,30
101,2,10:36.0,Violation by K. Singler (kicked ball),,23,30
102,2,10:28.0,,L. Thomas misses 2-pt jump shot from 19 ft,23,30
103,2,10:26.0,,Offensive rebound by K. Perkins,23,30
104,2,10:24.0,,K. Perkins misses 2-pt layup at rim,23,30
105,2,10:23.0,Defensive rebound by C. Butler,,23,30
106,2,10:11.0,Personal foul by S. Telfair (drawn by D. Augustin),,23,30
107,2,10:02.0,G. Monroe makes 2-pt layup from 1 ft,,25,30
108,2,10:02.0,Shooting foul by K. Perkins (drawn by G. Monroe),,25,30
109,2,10:02.0,G. Monroe makes free throw 1 of 1,,26,30
110,2,9:39.0,,A. Morrow misses 2-pt jump shot from 13 ft,26,30
111,2,9:37.0,Defensive rebound by C. Butler,,26,30
112,2,9:25.0,D. Augustin misses 3-pt jump shot from 24 ft,,26,30
113,2,9:24.0,,Defensive rebound by L. Thomas,26,30
114,2,9:04.0,,N. Collison misses 3-pt jump shot from 24 ft,26,30
115,2,9:03.0,Defensive rebound by C. Butler,,26,30
116,2,8:57.0,Turnover by D. Augustin (lost ball; steal by S. Telfair),,26,30
117,2,8:51.0,,A. Morrow misses 3-pt jump shot from 24 ft,26,30
118,2,8:50.0,Defensive rebound by C. Butler,,26,30
119,2,8:38.0,Turnover by J. Jerebko (lost ball),,26,30
120,2,8:38.0,Official timeout,,26,30
121,2,8:38.0,,S. Ibaka enters the game for L. Thomas,26,30
122,2,8:34.0,,Personal foul by K. Singler (drawn by A. Morrow),26,30
123,2,8:19.0,,N. Collison makes 3-pt jump shot from 22 ft (assist by S. Telfair),26,33
124,2,7:59.0,J. Jerebko makes 2-pt layup from 1 ft (assist by D. Augustin),,28,33
125,2,7:34.0,,Turnover by S. Ibaka (offensive foul),28,33
126,2,7:34.0,Offensive charge foul by S. Ibaka (drawn by G. Monroe),,28,33
127,2,7:34.0,K. Caldwell-Pope enters the game for C. Butler,,28,33
128,2,7:14.0,Turnover by K. Singler (lost ball; steal by N. Collison),,28,33
129,2,6:57.0,,Turnover by S. Ibaka (lost ball; steal by J. Jerebko),28,33
130,2,6:53.0,K. Singler misses 3-pt jump shot from 24 ft,,28,33
131,2,6:51.0,,Defensive rebound by Team,28,33
132,2,6:51.0,,R. Jackson enters the game for S. Telfair,28,33
133,2,6:38.0,,Turnover by K. Perkins (bad pass; steal by J. Jerebko),28,33
134,2,6:35.0,J. Jerebko makes 2-pt layup at rim,,30,33
135,2,6:22.0,,S. Ibaka misses 3-pt jump shot from 23 ft,30,33
136,2,6:21.0,Defensive rebound by Team,,30,33
137,2,6:21.0,,Loose ball foul by K. Perkins (drawn by G. Monroe),30,33
138,2,6:21.0,,S. Adams enters the game for K. Perkins,30,33
139,2,6:21.0,A. Drummond enters the game for G. Monroe,,30,33
140,2,6:21.0,,J. Lamb enters the game for N. Collison,30,33
141,2,6:02.0,K. Singler makes 3-pt jump shot from 24 ft (assist by D. Augustin),,33,33
142,2,5:42.0,,A. Morrow makes 2-pt jump shot from 9 ft (assist by S. Adams),33,35
143,2,5:42.0,,Shooting foul by K. Singler (drawn by A. Morrow),33,35
144,2,5:42.0,,Oklahoma City full timeout,33,35
145,2,5:42.0,,A. Morrow misses free throw 1 of 1,33,35
146,2,5:41.0,Defensive rebound by A. Drummond,,33,35
147,2,5:24.0,A. Drummond misses 2-pt layup from 2 ft (block by S. Ibaka),,33,35
148,2,5:24.0,Offensive rebound by Team,,33,35
149,2,5:21.0,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,,33,35
150,2,5:21.0,Offensive rebound by Team,,33,35
151,2,5:21.0,J. Smith enters the game for J. Jerebko,,33,35
152,2,5:17.0,K. Singler misses 3-pt jump shot from 28 ft,,33,35
153,2,5:17.0,Offensive rebound by Team,,33,35
154,2,5:17.0,Turnover by Team (shot clock),,33,35
155,2,5:00.0,,S. Adams makes 2-pt hook shot from 4 ft,33,37
156,2,4:43.0,J. Smith makes 2-pt jump shot from 7 ft,,35,37
157,2,4:18.0,,A. Morrow misses 3-pt jump shot from 26 ft,35,37
158,2,4:17.0,Defensive rebound by A. Drummond,,35,37
159,2,4:07.0,J. Smith makes 2-pt jump shot from 19 ft (assist by D. Augustin),,37,37
160,2,3:52.0,,S. Ibaka misses 3-pt jump shot from 24 ft,37,37
161,2,3:51.0,Defensive rebound by Team,,37,37
162,2,3:50.0,B. Jennings enters the game for D. Augustin,,37,37
163,2,3:29.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,37,37
164,2,3:27.0,,Defensive rebound by A. Morrow,37,37
165,2,3:17.0,Violation by A. Drummond (kicked ball),,37,37
166,2,3:17.0,C. Butler enters the game for K. Singler,,37,37
167,2,3:10.0,,R. Jackson misses 3-pt jump shot from 24 ft,37,37
168,2,3:09.0,Defensive rebound by A. Drummond,,37,37
169,2,3:01.0,B. Jennings misses 2-pt layup from 2 ft,,37,37
170,2,3:00.0,,Defensive rebound by J. Lamb,37,37
171,2,2:46.0,,S. Adams misses 2-pt hook shot from 4 ft,37,37
172,2,2:45.0,Defensive rebound by A. Drummond,,37,37
173,2,2:29.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by B. Jennings),,40,37
174,2,2:12.0,,S. Adams misses 2-pt layup from 2 ft,40,37
175,2,2:11.0,,Offensive rebound by Team,40,37
176,2,2:10.0,Detroit full timeout,,40,37
177,2,2:10.0,,S. Adams misses flagrant free throw 1 of 2,40,37
178,2,2:10.0,,Offensive rebound by Team,40,37
179,2,2:10.0,,L. Thomas enters the game for A. Morrow,40,37
180,2,2:10.0,,S. Adams makes flagrant free throw 2 of 2,40,38
181,2,2:05.0,Violation by J. Smith (def goaltending),,40,38
182,2,2:05.0,,R. Jackson makes 2-pt layup from 1 ft,40,40
183,2,1:56.0,Personal foul by S. Adams (drawn by B. Jennings),,40,40
184,2,1:56.0,B. Jennings makes free throw 1 of 2,,41,40
185,2,1:56.0,B. Jennings makes free throw 2 of 2,,42,40
186,2,1:31.0,,J. Lamb makes 3-pt jump shot from 25 ft,42,43
187,2,1:18.0,Shooting foul by S. Ibaka (drawn by J. Smith),,42,43
188,2,1:18.0,J. Smith misses free throw 1 of 2,,42,43
189,2,1:18.0,Offensive rebound by Team,,42,43
190,2,1:18.0,J. Smith misses free throw 2 of 2,,42,43
191,2,1:17.0,,Defensive rebound by S. Adams,42,43
192,2,1:00.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by J. Lamb),42,46
193,2,0:46.0,J. Smith misses 3-pt jump shot from 23 ft,,42,46
194,2,0:45.0,,Defensive rebound by J. Lamb,42,46
195,2,0:34.0,,R. Jackson misses 2-pt jump shot from 4 ft (block by A. Drummond),42,46
196,2,0:31.0,Defensive rebound by B. Jennings,,42,46
197,2,0:21.0,Turnover by J. Smith (bad pass; steal by J. Lamb),,42,46
198,2,0:14.0,,Oklahoma City full timeout,42,46
199,2,0:14.0,,A. Morrow enters the game for L. Thomas,42,46
200,2,0:14.0,,N. Collison enters the game for S. Adams,42,46
201,2,0:03.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Jackson),42,48
202,2,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 44 ft,,42,48
203,2,0:00.0,,Defensive rebound by Team,42,48
204,3,11:40.0,,L. Thomas misses 2-pt jump shot from 19 ft,42,48
205,3,11:39.0,Defensive rebound by A. Drummond,,42,48
206,3,11:21.0,A. Drummond makes 2-pt dunk at rim (assist by G. Monroe),,44,48
207,3,11:01.0,,S. Adams makes 2-pt dunk at rim (assist by R. Jackson),44,50
208,3,11:01.0,,Shooting foul by A. Drummond (drawn by S. Adams),44,50
209,3,11:01.0,,S. Adams misses free throw 1 of 1,44,50
210,3,11:00.0,Defensive rebound by G. Monroe,,44,50
211,3,10:46.0,G. Monroe misses 2-pt layup from 2 ft (block by S. Adams),,44,50
212,3,10:45.0,,Defensive rebound by R. Jackson,44,50
213,3,10:23.0,,S. Ibaka misses 2-pt jump shot from 20 ft,44,50
214,3,10:22.0,Defensive rebound by A. Drummond,,44,50
215,3,10:01.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,44,50
216,3,9:59.0,,Defensive rebound by S. Ibaka,44,50
217,3,9:42.0,,L. Thomas misses 2-pt jump shot from 16 ft,44,50
218,3,9:41.0,,Offensive rebound by S. Adams,44,50
219,3,9:40.0,,Turnover by S. Adams (lost ball; steal by G. Monroe),44,50
220,3,9:28.0,B. Jennings makes 3-pt jump shot from 25 ft,,47,50
221,3,9:12.0,,Turnover by R. Jackson (bad pass; steal by J. Smith),47,50
222,3,9:08.0,Personal foul by R. Jackson (drawn by B. Jennings),,47,50
223,3,8:59.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by G. Monroe),,50,50
224,3,8:58.0,,Oklahoma City full timeout,50,50
225,3,8:46.0,,Personal foul by B. Jennings (drawn by R. Jackson),50,50
226,3,8:40.0,,Offensive foul by J. Lamb (drawn by K. Caldwell-Pope),50,50
227,3,8:40.0,,Turnover by J. Lamb (offensive foul),50,50
228,3,8:22.0,J. Smith makes 3-pt jump shot from 24 ft (assist by G. Monroe),,53,50
229,3,8:08.0,,S. Ibaka misses 2-pt jump shot from 8 ft,53,50
230,3,8:06.0,,Offensive rebound by L. Thomas,53,50
231,3,7:50.0,,S. Ibaka misses 3-pt jump shot from 22 ft,53,50
232,3,7:46.0,,Offensive rebound by S. Adams,53,50
233,3,7:46.0,,S. Adams makes 2-pt tip-in at rim,53,52
234,3,7:24.0,B. Jennings misses 3-pt jump shot from 25 ft,,53,52
235,3,7:23.0,,Defensive rebound by J. Lamb,53,52
236,3,7:11.0,,L. Thomas misses 2-pt jump shot from 6 ft,53,52
237,3,7:10.0,Defensive rebound by A. Drummond,,53,52
238,3,7:06.0,Personal foul by S. Ibaka (drawn by G. Monroe),,53,52
239,3,6:46.0,G. Monroe misses 2-pt layup from 2 ft,,53,52
240,3,6:44.0,Offensive rebound by A. Drummond,,53,52
241,3,6:44.0,A. Drummond makes 2-pt tip-in from 1 ft,,55,52
242,3,6:27.0,,L. Thomas misses 2-pt jump shot from 19 ft,55,52
243,3,6:26.0,Defensive rebound by Team,,55,52
244,3,6:26.0,,Loose ball foul by S. Adams (drawn by A. Drummond),55,52
245,3,6:26.0,,A. Morrow enters the game for L. Thomas,55,52
246,3,6:09.0,A. Drummond misses 2-pt dunk at rim (block by S. Adams),,55,52
247,3,6:08.0,,Defensive rebound by A. Morrow,55,52
248,3,6:00.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Jackson),55,54
249,3,5:33.0,B. Jennings makes 3-pt jump shot from 22 ft (assist by G. Monroe),,58,54
250,3,5:15.0,,J. Lamb makes 3-pt jump shot from 22 ft (assist by R. Jackson),58,57
251,3,4:51.0,G. Monroe misses 2-pt jump shot from 16 ft,,58,57
252,3,4:50.0,,Defensive rebound by R. Jackson,58,57
253,3,4:43.0,,R. Jackson makes 2-pt jump shot from 6 ft,58,59
254,3,4:41.0,Detroit full timeout,,58,59
255,3,4:41.0,C. Butler enters the game for G. Monroe,,58,59
256,3,4:28.0,Personal foul by A. Morrow (drawn by C. Butler),,58,59
257,3,4:20.0,B. Jennings misses 2-pt jump shot from 19 ft,,58,59
258,3,4:19.0,,Defensive rebound by J. Lamb,58,59
259,3,4:04.0,,R. Jackson makes 2-pt layup at rim,58,61
260,3,4:04.0,,Shooting foul by A. Drummond (drawn by R. Jackson),58,61
261,3,4:04.0,,R. Jackson misses free throw 1 of 1,58,61
262,3,4:03.0,Defensive rebound by A. Drummond,,58,61
263,3,3:45.0,A. Drummond misses 2-pt hook shot from 6 ft,,58,61
264,3,3:44.0,,Defensive rebound by S. Ibaka,58,61
265,3,3:38.0,,A. Morrow misses 3-pt jump shot from 24 ft,58,61
266,3,3:37.0,Defensive rebound by A. Drummond,,58,61
267,3,3:31.0,Shooting foul by J. Lamb (drawn by B. Jennings),,58,61
268,3,3:31.0,B. Jennings misses free throw 1 of 2,,58,61
269,3,3:31.0,Offensive rebound by Team,,58,61
270,3,3:31.0,K. Singler enters the game for K. Caldwell-Pope,,58,61
271,3,3:31.0,B. Jennings makes free throw 2 of 2,,59,61
272,3,3:15.0,,S. Adams misses 2-pt hook shot from 3 ft,59,61
273,3,3:14.0,Defensive rebound by B. Jennings,,59,61
274,3,3:03.0,A. Drummond makes 2-pt layup at rim,,61,61
275,3,3:03.0,Shooting foul by A. Morrow (drawn by A. Drummond),,61,61
276,3,3:03.0,A. Drummond makes free throw 1 of 1,,62,61
277,3,2:52.0,,Def 3 sec tech foul by J. Smith,62,61
278,3,2:52.0,,R. Jackson misses technical free throw,62,61
279,3,2:52.0,,Offensive rebound by Team,62,61
280,3,2:52.0,,K. Perkins enters the game for S. Adams,62,61
281,3,2:41.0,,A. Morrow misses 3-pt jump shot from 24 ft,62,61
282,3,2:40.0,Defensive rebound by A. Drummond,,62,61
283,3,2:25.0,C. Butler misses 3-pt jump shot from 24 ft,,62,61
284,3,2:24.0,,Defensive rebound by S. Ibaka,62,61
285,3,2:12.0,,J. Lamb misses 2-pt jump shot from 14 ft (block by A. Drummond),62,61
286,3,2:10.0,Defensive rebound by B. Jennings,,62,61
287,3,2:07.0,B. Jennings makes 2-pt jump shot from 3 ft,,64,61
288,3,2:07.0,Shooting foul by R. Jackson (drawn by B. Jennings),,64,61
289,3,2:07.0,,N. Collison enters the game for S. Ibaka,64,61
290,3,2:07.0,J. Jerebko enters the game for J. Smith,,64,61
291,3,2:07.0,B. Jennings makes free throw 1 of 1,,65,61
292,3,1:49.0,,K. Perkins misses 2-pt hook shot from 4 ft,65,61
293,3,1:48.0,Defensive rebound by C. Butler,,65,61
294,3,1:35.0,J. Jerebko misses 3-pt jump shot from 24 ft,,65,61
295,3,1:34.0,,Defensive rebound by J. Lamb,65,61
296,3,1:19.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by R. Jackson),65,64
297,3,1:01.0,B. Jennings misses 3-pt jump shot from 22 ft,,65,64
298,3,1:00.0,,Defensive rebound by N. Collison,65,64
299,3,0:44.0,,J. Lamb makes 2-pt layup from 1 ft (assist by K. Perkins),65,66
300,3,0:26.0,,Offensive charge foul by K. Singler (drawn by N. Collison),65,66
301,3,0:26.0,Turnover by K. Singler (offensive foul),,65,66
302,3,0:26.0,G. Monroe enters the game for A. Drummond,,65,66
303,3,0:08.0,,Turnover by R. Jackson (lost ball; steal by B. Jennings),65,66
304,3,0:05.0,B. Jennings makes 2-pt layup at rim,,67,66
305,3,0:00.0,,A. Morrow misses 3-pt jump shot from 33 ft,67,66
306,3,0:00.0,Defensive rebound by Team,,67,66
307,4,11:48.0,D. Augustin misses 2-pt jump shot from 19 ft,,67,66
308,4,11:47.0,,Defensive rebound by K. Perkins,67,66
309,4,11:22.0,,S. Telfair misses 3-pt jump shot from 24 ft,67,66
310,4,11:22.0,Defensive rebound by J. Jerebko,,67,66
311,4,11:06.0,K. Singler makes 2-pt jump shot from 14 ft,,69,66
312,4,10:40.0,,S. Telfair misses 2-pt layup from 2 ft,69,66
313,4,10:39.0,Defensive rebound by G. Monroe,,69,66
314,4,10:27.0,J. Jerebko makes 3-pt jump shot from 23 ft (assist by G. Monroe),,72,66
315,4,10:14.0,,Turnover by J. Lamb (offensive foul),72,66
316,4,10:14.0,,Offensive foul by J. Lamb (drawn by K. Singler),72,66
317,4,10:03.0,Turnover by G. Monroe (lost ball),,72,66
318,4,9:50.0,,Turnover by J. Lamb (bad pass),72,66
319,4,9:50.0,,R. Jackson enters the game for J. Lamb,72,66
320,4,9:33.0,G. Monroe makes 2-pt layup from 2 ft,,74,66
321,4,9:33.0,,Oklahoma City full timeout,74,66
322,4,9:33.0,K. Caldwell-Pope enters the game for C. Butler,,74,66
323,4,9:15.0,,S. Telfair misses 2-pt jump shot from 3 ft (block by G. Monroe),74,66
324,4,9:15.0,,Offensive rebound by Team,74,66
325,4,9:10.0,,N. Collison misses 2-pt hook shot from 3 ft,74,66
326,4,9:09.0,Defensive rebound by J. Jerebko,,74,66
327,4,8:47.0,J. Jerebko misses 3-pt jump shot from 25 ft,,74,66
328,4,8:47.0,,Defensive rebound by Team,74,66
329,4,8:46.0,,S. Ibaka enters the game for K. Perkins,74,66
330,4,8:27.0,,S. Ibaka misses 3-pt jump shot from 22 ft,74,66
331,4,8:26.0,Defensive rebound by J. Jerebko,,74,66
332,4,8:16.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,74,66
333,4,8:15.0,,Defensive rebound by S. Ibaka,74,66
334,4,8:00.0,,S. Telfair misses 3-pt jump shot from 22 ft,74,66
335,4,8:00.0,Defensive rebound by K. Singler,,74,66
336,4,7:44.0,G. Monroe misses 2-pt hook shot from 4 ft,,74,66
337,4,7:42.0,,Defensive rebound by S. Ibaka,74,66
338,4,7:29.0,,Personal foul by D. Augustin (drawn by R. Jackson),74,66
339,4,7:25.0,,Personal foul by J. Jerebko (drawn by A. Morrow),74,66
340,4,7:25.0,,J. Lamb enters the game for S. Telfair,74,66
341,4,7:19.0,,J. Lamb makes 2-pt layup at rim (assist by N. Collison),74,68
342,4,6:57.0,J. Jerebko misses 2-pt hook shot from 6 ft,,74,68
343,4,6:57.0,Offensive rebound by J. Jerebko,,74,68
344,4,6:55.0,J. Jerebko misses 2-pt layup from 1 ft,,74,68
345,4,6:54.0,Offensive rebound by K. Singler,,74,68
346,4,6:51.0,D. Augustin misses 3-pt jump shot from 24 ft,,74,68
347,4,6:50.0,Offensive rebound by D. Augustin,,74,68
348,4,6:38.0,J. Jerebko makes 3-pt jump shot from 22 ft (assist by D. Augustin),,77,68
349,4,6:24.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Jackson),77,71
350,4,6:07.0,J. Jerebko misses 3-pt jump shot from 22 ft,,77,71
351,4,6:05.0,,Defensive rebound by R. Jackson,77,71
352,4,5:50.0,,S. Ibaka makes 2-pt jump shot from 14 ft,77,73
353,4,5:42.0,Detroit full timeout,,77,73
354,4,5:42.0,J. Smith enters the game for G. Monroe,,77,73
355,4,5:42.0,A. Drummond enters the game for J. Jerebko,,77,73
356,4,5:42.0,,S. Adams enters the game for N. Collison,77,73
357,4,5:29.0,Offensive foul by D. Augustin (drawn by S. Ibaka),,77,73
358,4,5:29.0,Turnover by D. Augustin (offensive foul),,77,73
359,4,5:29.0,B. Jennings enters the game for D. Augustin,,77,73
360,4,5:07.0,,R. Jackson misses 3-pt jump shot from 25 ft,77,73
361,4,5:05.0,,Offensive rebound by Team,77,73
362,4,5:05.0,Loose ball foul by J. Smith (drawn by S. Ibaka),,77,73
363,4,5:00.0,,A. Morrow misses 2-pt layup from 2 ft (block by K. Singler),77,73
364,4,4:58.0,,Offensive rebound by S. Adams,77,73
365,4,4:49.0,,Turnover by R. Jackson (lost ball; steal by A. Drummond),77,73
366,4,4:43.0,A. Drummond misses 2-pt layup from 1 ft,,77,73
367,4,4:42.0,,Defensive rebound by S. Ibaka,77,73
368,4,4:36.0,,J. Lamb misses 3-pt jump shot from 24 ft,77,73
369,4,4:34.0,,Offensive rebound by S. Adams,77,73
370,4,4:30.0,,R. Jackson misses 3-pt jump shot from 25 ft,77,73
371,4,4:29.0,Defensive rebound by K. Caldwell-Pope,,77,73
372,4,4:14.0,Turnover by K. Caldwell-Pope (traveling),,77,73
373,4,3:51.0,,S. Ibaka makes 2-pt dunk at rim (assist by R. Jackson),77,75
374,4,3:31.0,J. Smith makes 2-pt jump shot from 21 ft (assist by B. Jennings),,79,75
375,4,3:12.0,,S. Adams misses 2-pt hook shot from 3 ft,79,75
376,4,3:11.0,,Offensive rebound by Team,79,75
377,4,3:11.0,Loose ball foul by K. Singler (drawn by S. Adams),,79,75
378,4,3:02.0,,A. Morrow makes 2-pt jump shot from 16 ft (assist by S. Adams),79,77
379,4,2:42.0,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,,79,77
380,4,2:41.0,Offensive rebound by A. Drummond,,79,77
381,4,2:38.0,A. Drummond misses 2-pt layup from 2 ft (block by S. Adams),,79,77
