,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
30,1,7:06.0,D. Lillard misses 3-pt jump shot from 24 ft,,9,5
31,1,7:05.0,Offensive rebound by C. Kaman,,9,5
32,1,7:01.0,C. Kaman misses 2-pt jump shot from 12 ft,,9,5
33,1,6:59.0,,Defensive rebound by E. Davis,9,5
34,1,6:48.0,,J. Hill makes 2-pt hook shot from 2 ft,9,7
35,1,6:37.0,Offensive foul by D. Lillard (drawn by R. Price),,9,7
36,1,6:37.0,Turnover by D. Lillard (offensive foul),,9,7
37,1,6:27.0,,W. Ellington misses 3-pt jump shot from 25 ft,9,7
38,1,6:25.0,Defensive rebound by L. Aldridge,,9,7
39,1,6:17.0,D. Lillard misses 2-pt jump shot from 3 ft,,9,7
40,1,6:15.0,,Defensive rebound by W. Ellington,9,7
41,1,6:01.0,,J. Hill misses 2-pt jump shot from 21 ft,9,7
42,1,6:00.0,Defensive rebound by L. Aldridge,,9,7
43,1,5:50.0,C. Kaman makes 2-pt dunk at rim (assist by N. Batum),,11,7
44,1,5:38.0,,W. Johnson makes 2-pt jump shot from 20 ft (assist by R. Price),11,9
45,1,5:13.0,N. Batum misses 3-pt jump shot from 22 ft,,11,9
46,1,5:12.0,,Defensive rebound by W. Ellington,11,9
47,1,5:01.0,,Turnover by J. Hill (lost ball; steal by W. Matthews),11,9
48,1,4:56.0,D. Lillard misses 2-pt layup from 2 ft,,11,9
49,1,4:56.0,Offensive rebound by N. Batum,,11,9
50,1,4:56.0,Shooting foul by W. Ellington (drawn by N. Batum),,11,9
51,1,4:56.0,,LA Lakers full timeout,11,9
52,1,4:56.0,C. McCollum enters the game for W. Matthews,,11,9
53,1,4:56.0,M. Leonard enters the game for C. Kaman,,11,9
54,1,4:56.0,N. Batum misses free throw 1 of 2,,11,9
55,1,4:56.0,Offensive rebound by Team,,11,9
56,1,4:56.0,N. Batum misses free throw 2 of 2,,11,9
57,1,4:54.0,,Defensive rebound by E. Davis,11,9
58,1,4:44.0,,Turnover by J. Hill (lost ball),11,9
59,1,4:44.0,,C. Boozer enters the game for E. Davis,11,9
60,1,4:25.0,L. Aldridge misses 2-pt jump shot from 19 ft,,11,9
61,1,4:24.0,,Defensive rebound by C. Boozer,11,9
62,1,4:14.0,,R. Price misses 3-pt jump shot from 26 ft,11,9
63,1,4:13.0,Defensive rebound by N. Batum,,11,9
64,1,4:04.0,M. Leonard makes 2-pt jump shot from 5 ft (assist by N. Batum),,13,9
65,1,4:04.0,Shooting foul by C. Boozer (drawn by M. Leonard),,13,9
66,1,4:04.0,,T. Black enters the game for J. Hill,13,9
67,1,4:04.0,,N. Young enters the game for W. Ellington,13,9
68,1,4:04.0,M. Leonard makes free throw 1 of 1,,14,9
69,1,3:48.0,,N. Young misses 2-pt jump shot from 5 ft,14,9
70,1,3:46.0,Defensive rebound by L. Aldridge,,14,9
71,1,3:41.0,Shooting foul by T. Black (drawn by D. Lillard),,14,9
72,1,3:41.0,D. Lillard makes 2-pt layup from 3 ft,,16,9
73,1,3:41.0,D. Lillard makes free throw 1 of 1,,17,9
74,1,3:31.0,,C. Boozer makes 2-pt jump shot from 15 ft (assist by R. Price),17,11
75,1,3:19.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Lillard),,19,11
76,1,3:06.0,,C. Boozer makes 2-pt jump shot from 14 ft (assist by R. Price),19,13
77,1,2:45.0,Turnover by L. Aldridge (lost ball),,19,13
78,1,2:45.0,Portland full timeout,,19,13
79,1,2:45.0,S. Blake enters the game for D. Lillard,,19,13
80,1,2:45.0,,J. Lin enters the game for R. Price,19,13
81,1,2:45.0,,R. Kelly enters the game for W. Johnson,19,13
82,1,2:35.0,,C. Boozer makes 2-pt jump shot from 18 ft (assist by J. Lin),19,15
83,1,2:18.0,N. Batum makes 2-pt jump shot from 19 ft,,21,15
84,1,1:51.0,,N. Young misses 3-pt jump shot from 25 ft,21,15
85,1,1:50.0,,Offensive rebound by T. Black,21,15
86,1,1:46.0,,R. Kelly makes 3-pt jump shot from 26 ft (assist by T. Black),21,18
87,1,1:26.0,L. Aldridge misses 2-pt jump shot from 16 ft,,21,18
88,1,1:23.0,,Defensive rebound by C. Boozer,21,18
89,1,1:20.0,,J. Lin misses 2-pt jump shot from 18 ft,21,18
90,1,1:15.0,Defensive rebound by N. Batum,,21,18
91,1,0:58.0,C. McCollum misses 2-pt layup from 2 ft,,21,18
92,1,0:55.0,,Defensive rebound by R. Kelly,21,18
93,1,0:50.0,,N. Young misses 3-pt jump shot from 24 ft,21,18
94,1,0:48.0,Defensive rebound by N. Batum,,21,18
95,1,0:45.0,Shooting foul by R. Kelly (drawn by N. Batum),,21,18
96,1,0:45.0,N. Batum makes free throw 1 of 2,,22,18
97,1,0:45.0,N. Batum makes free throw 2 of 2,,23,18
98,1,0:33.0,,Turnover by J. Lin (lost ball; steal by M. Leonard),23,18
99,1,0:22.0,S. Blake misses 2-pt jump shot from 4 ft (block by T. Black),,23,18
100,1,0:17.0,,Defensive rebound by C. Boozer,23,18
101,1,0:08.0,,Personal foul by S. Blake (drawn by J. Lin),23,18
102,1,0:08.0,W. Matthews enters the game for N. Batum,,23,18
103,1,0:03.0,,J. Lin makes 2-pt jump shot from 18 ft,23,20
104,1,0:00.0,S. Blake misses 3-pt jump shot from 34 ft,,23,20
105,1,0:00.0,Offensive rebound by Team,,23,20
106,2,11:45.0,,R. Kelly makes 2-pt jump shot from 4 ft (assist by C. Boozer),23,22
107,2,11:31.0,W. Matthews misses 3-pt jump shot from 24 ft,,23,22
108,2,11:29.0,Offensive rebound by T. Robinson,,23,22
109,2,11:29.0,T. Robinson misses 2-pt tip-in at rim,,23,22
110,2,11:27.0,,Defensive rebound by T. Black,23,22
111,2,11:09.0,,J. Lin misses 2-pt layup from 2 ft,23,22
112,2,11:05.0,Defensive rebound by T. Robinson,,23,22
113,2,10:57.0,M. Leonard makes 2-pt jump shot from 18 ft (assist by S. Blake),,25,22
114,2,10:38.0,,Turnover by T. Black (lost ball),25,22
115,2,10:22.0,C. McCollum misses 3-pt jump shot from 22 ft,,25,22
116,2,10:21.0,,Defensive rebound by Team,25,22
117,2,10:02.0,,C. Boozer misses 2-pt jump shot from 18 ft,25,22
118,2,10:01.0,,Offensive rebound by T. Black,25,22
119,2,9:59.0,,T. Black makes 2-pt layup from 3 ft,25,24
120,2,9:43.0,M. Leonard makes 2-pt jump shot from 20 ft (assist by C. McCollum),,27,24
121,2,9:27.0,,N. Young misses 3-pt jump shot from 22 ft,27,24
122,2,9:27.0,,Offensive rebound by Team,27,24
123,2,9:27.0,Loose ball foul by T. Robinson (drawn by T. Black),,27,24
124,2,9:21.0,,J. Lin makes 2-pt layup at rim (assist by C. Boozer),27,26
125,2,9:17.0,Turnover by S. Blake (discontinued dribble),,27,26
126,2,9:15.0,,Shooting foul by M. Leonard (drawn by J. Lin),27,26
127,2,9:15.0,,J. Lin makes free throw 1 of 2,27,27
128,2,9:15.0,,J. Lin misses free throw 2 of 2,27,27
129,2,9:13.0,Defensive rebound by T. Robinson,,27,27
130,2,8:52.0,M. Leonard misses 3-pt jump shot from 27 ft,,27,27
131,2,8:51.0,,Defensive rebound by T. Black,27,27
132,2,8:37.0,,N. Young misses 3-pt jump shot from 24 ft,27,27
133,2,8:36.0,Defensive rebound by S. Blake,,27,27
134,2,8:32.0,Shooting foul by N. Young (drawn by C. McCollum),,27,27
135,2,8:32.0,Official timeout,,27,27
136,2,8:32.0,C. McCollum makes free throw 1 of 2,,28,27
137,2,8:32.0,C. McCollum misses free throw 2 of 2,,28,27
138,2,8:31.0,,Defensive rebound by C. Boozer,28,27
139,2,8:21.0,,Personal foul by C. McCollum (drawn by N. Young),28,27
140,2,8:21.0,D. Lillard enters the game for C. McCollum,,28,27
141,2,8:21.0,C. Kaman enters the game for M. Leonard,,28,27
142,2,8:07.0,,T. Black makes 2-pt jump shot from 4 ft (assist by R. Kelly),28,29
143,2,7:44.0,W. Matthews makes 3-pt jump shot from 27 ft (assist by S. Blake),,31,29
144,2,7:22.0,,R. Kelly misses 2-pt jump shot from 12 ft,31,29
145,2,7:21.0,,Offensive rebound by C. Boozer,31,29
146,2,7:20.0,,C. Boozer makes 2-pt layup from 2 ft,31,31
147,2,7:01.0,W. Matthews misses 3-pt jump shot from 26 ft,,31,31
148,2,7:00.0,,Defensive rebound by C. Boozer,31,31
149,2,6:51.0,,C. Boozer makes 2-pt layup from 2 ft (assist by J. Lin),31,33
150,2,6:35.0,C. Kaman makes 2-pt jump shot from 3 ft (assist by D. Lillard),,33,33
151,2,6:22.0,,Shooting foul by C. Kaman (drawn by J. Lin),33,33
152,2,6:22.0,,J. Lin makes free throw 1 of 2,33,34
153,2,6:22.0,,J. Hill enters the game for T. Black,33,34
154,2,6:22.0,,E. Davis enters the game for C. Boozer,33,34
155,2,6:22.0,,R. Price enters the game for N. Young,33,34
156,2,6:22.0,,J. Lin makes free throw 2 of 2,33,35
157,2,6:03.0,S. Blake makes 3-pt jump shot from 25 ft (assist by D. Lillard),,36,35
158,2,5:46.0,,J. Lin misses 2-pt jump shot from 14 ft,36,35
159,2,5:45.0,Defensive rebound by T. Robinson,,36,35
160,2,5:38.0,S. Blake misses 3-pt jump shot from 25 ft,,36,35
161,2,5:37.0,Offensive rebound by C. Kaman,,36,35
162,2,5:34.0,D. Lillard makes 2-pt layup from 2 ft (assist by C. Kaman),,38,35
163,2,5:12.0,,J. Hill makes 2-pt layup from 3 ft (assist by R. Price),38,37
164,2,4:53.0,W. Matthews misses 3-pt jump shot from 27 ft,,38,37
165,2,4:51.0,,Defensive rebound by J. Hill,38,37
166,2,4:42.0,,Personal foul by T. Robinson (drawn by E. Davis),38,37
167,2,4:42.0,,LA Lakers full timeout,38,37
168,2,4:42.0,C. McCollum enters the game for W. Matthews,,38,37
169,2,4:42.0,N. Batum enters the game for S. Blake,,38,37
170,2,4:42.0,L. Aldridge enters the game for T. Robinson,,38,37
171,2,4:42.0,,W. Ellington enters the game for J. Lin,38,37
172,2,4:42.0,,W. Johnson enters the game for R. Kelly,38,37
173,2,4:42.0,,E. Davis misses free throw 1 of 2,38,37
174,2,4:42.0,,Offensive rebound by Team,38,37
175,2,4:42.0,,E. Davis makes free throw 2 of 2,38,38
176,2,4:26.0,D. Lillard misses 3-pt jump shot from 27 ft,,38,38
177,2,4:25.0,,Defensive rebound by J. Hill,38,38
178,2,4:07.0,,W. Ellington makes 2-pt jump shot from 11 ft (assist by R. Price),38,40
179,2,3:50.0,L. Aldridge misses 2-pt jump shot from 21 ft,,38,40
180,2,3:45.0,,Defensive rebound by J. Hill,38,40
181,2,3:38.0,,W. Ellington misses 3-pt jump shot from 26 ft,38,40
182,2,3:36.0,Defensive rebound by N. Batum,,38,40
183,2,3:22.0,Turnover by C. McCollum (traveling),,38,40
184,2,3:09.0,,Offensive foul by E. Davis (drawn by D. Lillard),38,40
185,2,3:09.0,,Turnover by E. Davis (offensive foul),38,40
186,2,2:57.0,N. Batum makes 2-pt layup from 4 ft,,40,40
187,2,2:38.0,,W. Johnson makes 3-pt jump shot from 26 ft (assist by E. Davis),40,43
188,2,2:19.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by N. Batum),,43,43
189,2,2:01.0,,E. Davis misses 2-pt hook shot from 8 ft,43,43
190,2,1:58.0,,Offensive rebound by E. Davis,43,43
191,2,1:56.0,,W. Johnson misses 3-pt jump shot from 24 ft,43,43
192,2,1:54.0,Defensive rebound by N. Batum,,43,43
193,2,1:49.0,D. Lillard misses 3-pt jump shot from 27 ft,,43,43
194,2,1:47.0,,Defensive rebound by W. Ellington,43,43
195,2,1:38.0,Portland full timeout,,43,43
196,2,1:38.0,W. Matthews enters the game for C. McCollum,,43,43
197,2,1:34.0,,J. Hill misses 2-pt jump shot from 17 ft,43,43
198,2,1:31.0,Defensive rebound by D. Lillard,,43,43
199,2,1:28.0,D. Lillard misses 2-pt layup from 2 ft,,43,43
200,2,1:24.0,,Defensive rebound by E. Davis,43,43
201,2,1:11.0,,Offensive foul by J. Hill (drawn by D. Lillard),43,43
202,2,1:11.0,,Turnover by J. Hill (offensive foul),43,43
203,2,0:47.0,W. Matthews makes 2-pt jump shot from 13 ft,,45,43
204,2,0:38.0,,Turnover by W. Johnson (bad pass; steal by C. Kaman),45,43
205,2,0:29.0,D. Lillard makes 2-pt layup from 2 ft,,47,43
206,2,0:07.0,,Personal foul by W. Matthews (drawn by R. Price),47,43
207,2,0:07.0,,R. Price makes free throw 1 of 2,47,44
208,2,0:07.0,,R. Price makes free throw 2 of 2,47,45
209,2,0:07.0,Portland full timeout,,47,45
210,2,0:07.0,S. Blake enters the game for C. Kaman,,47,45
211,2,0:07.0,,J. Lin enters the game for J. Hill,47,45
212,2,0:04.0,Personal take foul by R. Price (drawn by D. Lillard),,47,45
213,2,0:00.0,S. Blake makes 3-pt jump shot from 26 ft (assist by D. Lillard),,50,45
214,3,11:39.0,,W. Johnson makes 2-pt layup from 1 ft (assist by R. Price),50,47
215,3,11:18.0,C. Kaman misses 2-pt layup from 2 ft,,50,47
216,3,11:17.0,,Defensive rebound by W. Ellington,50,47
217,3,11:06.0,,J. Hill makes 2-pt hook shot from 5 ft (assist by W. Johnson),50,49
218,3,10:50.0,Turnover by N. Batum (bad pass),,50,49
219,3,10:35.0,,W. Johnson misses 2-pt jump shot from 14 ft,50,49
220,3,10:34.0,Defensive rebound by C. Kaman,,50,49
221,3,10:20.0,Turnover by W. Matthews (step out of bounds),,50,49
222,3,9:59.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by R. Price),50,52
223,3,9:38.0,Personal foul by E. Davis (drawn by L. Aldridge),,50,52
224,3,9:25.0,L. Aldridge makes 2-pt layup from 4 ft (assist by W. Matthews),,52,52
225,3,9:06.0,,W. Johnson makes 2-pt layup from 2 ft (assist by R. Price),52,54
226,3,8:56.0,C. Kaman makes 2-pt layup from 2 ft (assist by N. Batum),,54,54
227,3,8:56.0,Shooting foul by R. Price (drawn by C. Kaman),,54,54
228,3,8:56.0,C. Kaman makes free throw 1 of 1,,55,54
229,3,8:33.0,,J. Hill makes 2-pt jump shot from 18 ft (assist by E. Davis),55,56
230,3,8:16.0,D. Lillard misses 2-pt layup from 2 ft (block by J. Hill),,55,56
231,3,8:16.0,Offensive rebound by Team,,55,56
232,3,8:10.0,D. Lillard makes 2-pt dunk at rim (assist by N. Batum),,57,56
233,3,8:00.0,,Shooting foul by C. Kaman (drawn by J. Hill),57,56
234,3,8:00.0,,J. Hill makes free throw 1 of 2,57,57
235,3,8:00.0,,J. Hill makes free throw 2 of 2,57,58
236,3,7:50.0,L. Aldridge makes 3-pt jump shot from 26 ft (assist by W. Matthews),,60,58
237,3,7:35.0,,J. Hill misses 2-pt jump shot from 22 ft,60,58
238,3,7:34.0,Defensive rebound by N. Batum,,60,58
239,3,7:17.0,N. Batum makes 2-pt jump shot from 19 ft (assist by C. Kaman),,62,58
240,3,6:54.0,,J. Hill misses 2-pt jump shot from 4 ft,62,58
241,3,6:53.0,,Offensive rebound by R. Price,62,58
242,3,6:50.0,,E. Davis makes 2-pt layup from 2 ft (assist by R. Price),62,60
243,3,6:30.0,W. Matthews misses 3-pt jump shot from 25 ft,,62,60
244,3,6:28.0,,Defensive rebound by W. Ellington,62,60
245,3,6:19.0,,W. Ellington misses 2-pt jump shot from 4 ft,62,60
246,3,6:17.0,Defensive rebound by L. Aldridge,,62,60
247,3,6:11.0,L. Aldridge misses 3-pt jump shot from 25 ft,,62,60
248,3,6:08.0,,Defensive rebound by W. Johnson,62,60
249,3,5:44.0,,W. Ellington misses 2-pt jump shot from 19 ft,62,60
250,3,5:43.0,Defensive rebound by C. Kaman,,62,60
251,3,5:21.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by C. Kaman),,65,60
252,3,5:07.0,,R. Price makes 2-pt layup from 2 ft,65,62
253,3,4:54.0,W. Matthews makes 2-pt jump shot from 6 ft,,67,62
254,3,4:32.0,,W. Johnson misses 3-pt jump shot from 26 ft,67,62
255,3,4:31.0,Defensive rebound by C. Kaman,,67,62
256,3,4:24.0,Personal foul by E. Davis (drawn by L. Aldridge),,67,62
257,3,4:24.0,,LA Lakers full timeout,67,62
258,3,4:24.0,M. Leonard enters the game for C. Kaman,,67,62
259,3,4:24.0,S. Blake enters the game for W. Matthews,,67,62
260,3,4:17.0,D. Lillard makes 2-pt layup from 2 ft (assist by L. Aldridge),,69,62
261,3,4:02.0,,Personal foul by M. Leonard (drawn by J. Hill),69,62
262,3,4:02.0,,T. Black enters the game for J. Hill,69,62
263,3,4:02.0,,C. Boozer enters the game for E. Davis,69,62
264,3,3:57.0,,W. Johnson misses 2-pt jump shot from 14 ft,69,62
265,3,3:56.0,Defensive rebound by L. Aldridge,,69,62
266,3,3:46.0,L. Aldridge misses 2-pt jump shot from 20 ft,,69,62
267,3,3:45.0,,Defensive rebound by W. Johnson,69,62
268,3,3:39.0,,C. Boozer makes 2-pt layup from 2 ft (assist by W. Ellington),69,64
269,3,3:39.0,,Shooting foul by M. Leonard (drawn by C. Boozer),69,64
270,3,3:39.0,,N. Young enters the game for W. Ellington,69,64
271,3,3:39.0,,C. Boozer misses free throw 1 of 1,69,64
272,3,3:38.0,Defensive rebound by N. Batum,,69,64
273,3,3:16.0,S. Blake misses 3-pt jump shot from 22 ft,,69,64
274,3,3:15.0,,Defensive rebound by C. Boozer,69,64
275,3,3:06.0,,N. Young makes 3-pt jump shot from 24 ft (assist by C. Boozer),69,67
276,3,2:40.0,L. Aldridge misses 2-pt jump shot from 17 ft,,69,67
277,3,2:39.0,,Defensive rebound by C. Boozer,69,67
278,3,2:33.0,,T. Black makes 2-pt dunk at rim (assist by R. Price),69,69
279,3,2:33.0,Portland full timeout,,69,69
280,3,2:33.0,D. Wright enters the game for N. Batum,,69,69
281,3,2:33.0,,R. Kelly enters the game for W. Johnson,69,69
282,3,2:33.0,,J. Lin enters the game for R. Price,69,69
283,3,2:11.0,L. Aldridge misses 2-pt layup from 2 ft,,69,69
284,3,2:09.0,,Defensive rebound by J. Lin,69,69
285,3,2:06.0,,Turnover by T. Black (lost ball),69,69
286,3,2:06.0,W. Matthews enters the game for D. Lillard,,69,69
287,3,1:46.0,Personal foul by C. Boozer (drawn by M. Leonard),,69,69
288,3,1:46.0,,Personal foul by M. Leonard,69,69
289,3,1:36.0,L. Aldridge misses 2-pt jump shot from 17 ft,,69,69
290,3,1:34.0,,Defensive rebound by N. Young,69,69
291,3,1:28.0,,N. Young misses 3-pt jump shot from 26 ft,69,69
292,3,1:27.0,,Offensive rebound by T. Black,69,69
293,3,1:26.0,,Personal foul by S. Blake (drawn by T. Black),69,69
294,3,1:17.0,,Offensive foul by R. Kelly (drawn by W. Matthews),69,69
295,3,1:17.0,,Turnover by R. Kelly (offensive foul),69,69
296,3,0:59.0,L. Aldridge makes 2-pt hook shot from 4 ft (assist by W. Matthews),,71,69
297,3,0:42.0,,C. Boozer misses 2-pt jump shot from 11 ft,71,69
298,3,0:40.0,Defensive rebound by L. Aldridge,,71,69
299,3,0:36.0,Personal foul by C. Boozer (drawn by M. Leonard),,71,69
300,3,0:32.0,Personal foul by T. Black (drawn by D. Wright),,71,69
301,3,0:32.0,D. Wright misses free throw 1 of 2,,71,69
302,3,0:32.0,Offensive rebound by Team,,71,69
303,3,0:32.0,D. Wright makes free throw 2 of 2,,72,69
304,3,0:27.0,,J. Lin misses 2-pt jump shot from 17 ft,72,69
305,3,0:26.0,,Offensive rebound by C. Boozer,72,69
306,3,0:04.0,,N. Young misses 3-pt jump shot from 24 ft,72,69
307,3,0:02.0,Defensive rebound by D. Wright,,72,69
308,3,0:01.0,D. Wright misses 3-pt jump shot from 55 ft,,72,69
309,3,0:00.0,Offensive rebound by Team,,72,69
310,4,11:42.0,S. Blake misses 3-pt jump shot from 26 ft,,72,69
311,4,11:41.0,,Defensive rebound by T. Black,72,69
312,4,11:23.0,,Shooting foul by W. Matthews (drawn by N. Young),72,69
313,4,11:23.0,,N. Young makes free throw 1 of 2,72,70
314,4,11:23.0,,N. Young makes free throw 2 of 2,72,71
315,4,11:05.0,W. Matthews misses 2-pt jump shot from 19 ft,,72,71
316,4,11:04.0,,Defensive rebound by N. Young,72,71
317,4,10:59.0,,N. Young makes 2-pt layup from 3 ft,72,73
318,4,10:48.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by W. Matthews),,75,73
319,4,10:34.0,,Offensive foul by T. Black (drawn by W. Matthews),75,73
320,4,10:34.0,,Turnover by T. Black (offensive foul),75,73
321,4,10:20.0,Personal foul by N. Young (drawn by W. Matthews),,75,73
322,4,10:11.0,Portland full timeout,,75,73
323,4,10:06.0,C. Kaman misses 2-pt hook shot from 3 ft,,75,73
324,4,10:03.0,,Defensive rebound by J. Lin,75,73
325,4,9:59.0,,N. Young makes 2-pt layup from 2 ft (assist by J. Lin),75,75
326,4,9:42.0,S. Blake makes 3-pt jump shot from 24 ft (assist by W. Matthews),,78,75
327,4,9:16.0,,N. Young misses 3-pt jump shot from 26 ft,78,75
328,4,9:15.0,Defensive rebound by C. Kaman,,78,75
329,4,9:11.0,Shooting foul by N. Young (drawn by W. Matthews),,78,75
330,4,9:11.0,W. Matthews misses free throw 1 of 2,,78,75
331,4,9:11.0,Offensive rebound by Team,,78,75
332,4,9:11.0,D. Lillard enters the game for S. Blake,,78,75
333,4,9:11.0,W. Matthews makes free throw 2 of 2,,79,75
334,4,8:56.0,,Shooting foul by D. Lillard (drawn by C. Boozer),79,75
335,4,8:56.0,,C. Boozer makes free throw 1 of 2,79,76
336,4,8:56.0,S. Blake enters the game for W. Matthews,,79,76
337,4,8:56.0,,C. Boozer misses free throw 2 of 2,79,76
338,4,8:55.0,Defensive rebound by C. Kaman,,79,76
339,4,8:40.0,D. Lillard misses 3-pt jump shot from 26 ft,,79,76
340,4,8:39.0,,Defensive rebound by J. Lin,79,76
341,4,8:34.0,,J. Lin misses 2-pt layup from 2 ft,79,76
342,4,8:31.0,Defensive rebound by D. Lillard,,79,76
343,4,8:14.0,D. Lillard makes 3-pt jump shot from 28 ft,,82,76
344,4,7:54.0,,R. Kelly misses 2-pt jump shot from 22 ft,82,76
345,4,7:53.0,Defensive rebound by M. Leonard,,82,76
346,4,7:47.0,D. Lillard makes 2-pt layup from 2 ft,,84,76
347,4,7:46.0,,LA Lakers full timeout,84,76
348,4,7:46.0,,R. Price enters the game for N. Young,84,76
349,4,7:31.0,,J. Lin misses 2-pt jump shot from 21 ft,84,76
350,4,7:31.0,Defensive rebound by Team,,84,76
351,4,7:31.0,,Loose ball foul by C. Boozer (drawn by M. Leonard),84,76
352,4,7:22.0,D. Lillard makes 2-pt jump shot from 12 ft,,86,76
353,4,7:22.0,Shooting foul by R. Price (drawn by D. Lillard),,86,76
354,4,7:22.0,N. Batum enters the game for S. Blake,,86,76
355,4,7:22.0,L. Aldridge enters the game for C. Kaman,,86,76
356,4,7:22.0,D. Lillard makes free throw 1 of 1,,87,76
357,4,7:12.0,,Personal foul by N. Batum (drawn by J. Lin),87,76
358,4,7:12.0,,W. Johnson enters the game for R. Kelly,87,76
359,4,7:03.0,,R. Price misses 3-pt jump shot from 27 ft,87,76
360,4,7:02.0,Defensive rebound by M. Leonard,,87,76
361,4,6:50.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Wright),,89,76
362,4,6:33.0,,W. Johnson misses 2-pt jump shot from 20 ft,89,76
363,4,6:32.0,Defensive rebound by M. Leonard,,89,76
364,4,6:23.0,Turnover by D. Lillard (bad pass; steal by C. Boozer),,89,76
365,4,6:18.0,,J. Lin makes 2-pt layup from 4 ft (assist by W. Johnson),89,78
366,4,5:58.0,N. Batum misses 2-pt layup from 2 ft,,89,78
367,4,5:57.0,Offensive rebound by L. Aldridge,,89,78
368,4,5:54.0,N. Batum makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,92,78
369,4,5:46.0,,Shooting foul by D. Wright (drawn by R. Price),92,78
370,4,5:46.0,,R. Price makes free throw 1 of 2,92,79
371,4,5:46.0,W. Matthews enters the game for D. Wright,,92,79
372,4,5:46.0,,W. Ellington enters the game for J. Lin,92,79
373,4,5:46.0,,J. Hill enters the game for T. Black,92,79
374,4,5:46.0,,E. Davis enters the game for C. Boozer,92,79
375,4,5:46.0,,R. Price makes free throw 2 of 2,92,80
376,4,5:33.0,D. Lillard misses 2-pt layup from 3 ft,,92,80
377,4,5:32.0,,Defensive rebound by E. Davis,92,80
378,4,5:15.0,,W. Johnson makes 2-pt jump shot from 11 ft (assist by R. Price),92,82
379,4,4:52.0,L. Aldridge misses 2-pt layup from 2 ft,,92,82
380,4,4:50.0,,Defensive rebound by E. Davis,92,82
381,4,4:42.0,,R. Price misses 3-pt jump shot from 25 ft,92,82
382,4,4:41.0,Defensive rebound by M. Leonard,,92,82
383,4,4:29.0,Turnover by M. Leonard (traveling),,92,82
384,4,4:29.0,C. Kaman enters the game for M. Leonard,,92,82
385,4,4:18.0,,W. Ellington misses 2-pt jump shot from 18 ft,92,82
386,4,4:17.0,Defensive rebound by Team,,92,82
387,4,4:01.0,W. Matthews makes 2-pt jump shot from 3 ft (assist by L. Aldridge),,94,82
388,4,3:42.0,,J. Hill makes 2-pt jump shot from 17 ft (assist by W. Ellington),94,84
389,4,3:21.0,W. Matthews makes 3-pt jump shot from 25 ft,,97,84
