,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,TORONTO_ACTION,MEMPHIS_SCORE,TORONTO_SCORE
93,2,10:05.0,J. Stokes makes 2-pt layup from 2 ft (assist by M. Conley),,22,28
94,2,9:43.0,,T. Hansbrough misses 2-pt hook shot from 6 ft,22,28
95,2,9:42.0,Defensive rebound by M. Gasol,,22,28
96,2,9:29.0,Turnover by M. Gasol (lost ball; steal by T. Hansbrough),,22,28
97,2,9:17.0,,Shooting foul by J. Stokes (drawn by P. Patterson),22,28
98,2,9:17.0,,P. Patterson makes free throw 1 of 2,22,29
99,2,9:17.0,,P. Patterson makes free throw 2 of 2,22,30
100,2,9:09.0,V. Carter makes 2-pt jump shot from 16 ft (assist by J. Adams),,24,30
101,2,8:55.0,,Turnover by L. Fields (lost ball; steal by J. Adams),24,30
102,2,8:48.0,V. Carter makes 2-pt jump shot from 19 ft (assist by J. Adams),,26,30
103,2,8:29.0,,Turnover by G. Vásquez (lost ball; steal by M. Gasol),26,30
104,2,8:29.0,Personal foul by G. Vásquez (drawn by J. Stokes),,26,30
105,2,8:29.0,Official timeout,,26,30
106,2,8:08.0,M. Gasol makes 2-pt layup from 1 ft,,28,30
107,2,7:49.0,,G. Vásquez misses 3-pt jump shot from 26 ft,28,30
108,2,7:47.0,Defensive rebound by M. Gasol,,28,30
109,2,7:34.0,Turnover by M. Gasol (lost ball; steal by T. Hansbrough),,28,30
110,2,7:28.0,,L. Williams makes 2-pt layup from 2 ft (assist by G. Vásquez),28,32
111,2,7:21.0,Shooting foul by P. Patterson (drawn by J. Stokes),,28,32
112,2,7:21.0,J. Stokes makes free throw 1 of 2,,29,32
113,2,7:21.0,,T. Ross enters the game for L. Fields,29,32
114,2,7:21.0,,J. Valančiūnas enters the game for T. Hansbrough,29,32
115,2,7:21.0,Z. Randolph enters the game for M. Gasol,,29,32
116,2,7:21.0,J. Stokes misses free throw 2 of 2,,29,32
117,2,7:20.0,,Defensive rebound by P. Patterson,29,32
118,2,7:02.0,,T. Ross misses 3-pt jump shot from 25 ft,29,32
119,2,7:01.0,Defensive rebound by J. Stokes,,29,32
120,2,6:49.0,M. Conley misses 2-pt layup from 2 ft,,29,32
121,2,6:48.0,,Defensive rebound by G. Vásquez,29,32
122,2,6:41.0,,L. Williams misses 2-pt jump shot from 18 ft,29,32
123,2,6:40.0,Defensive rebound by M. Conley,,29,32
124,2,6:32.0,M. Conley makes 2-pt layup from 2 ft,,31,32
125,2,6:11.0,,P. Patterson makes 2-pt jump shot from 8 ft (assist by G. Vásquez),31,34
126,2,5:53.0,V. Carter misses 2-pt jump shot from 3 ft,,31,34
127,2,5:52.0,Offensive rebound by Z. Randolph,,31,34
128,2,5:48.0,Z. Randolph makes 2-pt layup from 1 ft,,33,34
129,2,5:39.0,,Turnover by L. Williams (bad pass; steal by J. Adams),33,34
130,2,5:32.0,M. Conley misses 2-pt jump shot from 20 ft,,33,34
131,2,5:31.0,,Defensive rebound by J. Valančiūnas,33,34
132,2,5:24.0,,Toronto full timeout,33,34
133,2,5:24.0,,D. DeRozan enters the game for P. Patterson,33,34
134,2,5:24.0,,K. Lowry enters the game for G. Vásquez,33,34
135,2,5:24.0,,A. Johnson enters the game for L. Williams,33,34
136,2,5:24.0,T. Prince enters the game for J. Stokes,,33,34
137,2,5:14.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,33,34
138,2,5:13.0,Defensive rebound by Z. Randolph,,33,34
139,2,4:55.0,Z. Randolph misses 2-pt layup from 4 ft,,33,34
140,2,4:53.0,Offensive rebound by Z. Randolph,,33,34
141,2,4:51.0,Z. Randolph makes 2-pt tip-in at rim,,35,34
142,2,4:43.0,,Personal foul by J. Adams (drawn by D. DeRozan),35,34
143,2,4:31.0,,D. DeRozan misses 2-pt jump shot from 14 ft,35,34
144,2,4:30.0,Defensive rebound by M. Conley,,35,34
145,2,4:20.0,J. Adams makes 3-pt jump shot from 22 ft (assist by V. Carter),,38,34
146,2,3:57.0,,T. Ross makes 2-pt hook shot from 5 ft,38,36
147,2,3:39.0,Turnover by T. Prince (lost ball; steal by K. Lowry),,38,36
148,2,3:32.0,,K. Lowry misses 3-pt jump shot from 27 ft,38,36
149,2,3:31.0,Defensive rebound by M. Conley,,38,36
150,2,3:23.0,M. Conley misses 2-pt layup from 4 ft,,38,36
151,2,3:22.0,Offensive rebound by Z. Randolph,,38,36
152,2,3:19.0,Z. Randolph makes 2-pt tip-in at rim,,40,36
153,2,3:11.0,,K. Lowry makes 2-pt layup from 2 ft,40,38
154,2,3:11.0,Memphis full timeout,,40,38
155,2,3:02.0,Shooting foul by J. Valančiūnas (drawn by T. Prince),,40,38
156,2,3:02.0,T. Prince misses free throw 1 of 2,,40,38
157,2,3:02.0,Offensive rebound by Team,,40,38
158,2,3:02.0,T. Prince makes free throw 2 of 2,,41,38
159,2,2:54.0,,Turnover by K. Lowry (bad pass; steal by Z. Randolph),41,38
160,2,2:45.0,M. Gasol enters the game for J. Adams,,41,38
161,2,2:35.0,T. Prince makes 2-pt jump shot from 10 ft,,43,38
162,2,2:21.0,,D. DeRozan makes 2-pt layup from 2 ft,43,40
163,2,2:01.0,V. Carter misses 3-pt jump shot from 24 ft,,43,40
164,2,2:00.0,,Defensive rebound by A. Johnson,43,40
165,2,1:51.0,,D. DeRozan misses 2-pt jump shot from 12 ft,43,40
166,2,1:50.0,Defensive rebound by Z. Randolph,,43,40
167,2,1:39.0,M. Conley makes 2-pt layup from 1 ft,,45,40
168,2,1:15.0,,T. Ross misses 2-pt jump shot from 19 ft,45,40
169,2,1:14.0,,Offensive rebound by J. Valančiūnas,45,40
170,2,1:10.0,,Turnover by J. Valančiūnas (bad pass; steal by M. Conley),45,40
171,2,1:04.0,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Gasol),,48,40
172,2,0:52.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),48,42
173,2,0:38.0,Shooting foul by A. Johnson (drawn by M. Gasol),,48,42
174,2,0:38.0,M. Gasol misses free throw 1 of 2,,48,42
175,2,0:38.0,Offensive rebound by Team,,48,42
176,2,0:38.0,K. Lucas enters the game for M. Conley,,48,42
177,2,0:38.0,Q. Pondexter enters the game for V. Carter,,48,42
178,2,0:38.0,M. Gasol misses free throw 2 of 2,,48,42
179,2,0:38.0,Offensive rebound by T. Prince,,48,42
180,2,0:35.0,Turnover by T. Prince (bad pass; steal by T. Ross),,48,42
181,2,0:31.0,,Turnover by T. Ross (lost ball; steal by K. Lucas),48,42
182,2,0:26.0,Z. Randolph misses 2-pt hook shot from 3 ft,,48,42
183,2,0:25.0,Offensive rebound by M. Gasol,,48,42
184,2,0:22.0,M. Gasol misses 2-pt layup from 2 ft (block by A. Johnson),,48,42
185,2,0:22.0,,Defensive rebound by Team,48,42
186,2,0:00.0,,K. Lowry misses 2-pt jump shot from 21 ft,48,42
187,2,0:00.0,,Offensive rebound by Team,48,42
188,3,11:49.0,,D. DeRozan makes 2-pt jump shot from 17 ft (assist by K. Lowry),48,44
189,3,11:31.0,Turnover by M. Gasol (lost ball; steal by K. Lowry),,48,44
190,3,11:19.0,,D. DeRozan misses 2-pt jump shot from 19 ft,48,44
191,3,11:18.0,,Offensive rebound by Team,48,44
192,3,11:14.0,,T. Ross misses 2-pt jump shot from 4 ft,48,44
193,3,11:11.0,Defensive rebound by M. Gasol,,48,44
194,3,10:56.0,,Offensive charge foul by Z. Randolph (drawn by A. Johnson),48,44
195,3,10:56.0,Turnover by Z. Randolph (offensive foul),,48,44
196,3,10:49.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by A. Johnson),48,46
197,3,10:32.0,Personal foul by A. Johnson (drawn by M. Conley),,48,46
198,3,10:29.0,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),,50,46
199,3,10:08.0,,K. Lowry misses 3-pt jump shot from 27 ft,50,46
200,3,10:07.0,Defensive rebound by Team,,50,46
201,3,10:07.0,,Loose ball foul by J. Valančiūnas (drawn by M. Gasol),50,46
202,3,9:52.0,M. Gasol misses 2-pt jump shot from 5 ft,,50,46
203,3,9:51.0,,Defensive rebound by J. Valančiūnas,50,46
204,3,9:33.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft,50,48
205,3,9:19.0,T. Prince makes 2-pt jump shot from 8 ft (assist by M. Conley),,52,48
206,3,8:51.0,,D. DeRozan misses 2-pt jump shot from 20 ft,52,48
207,3,8:51.0,Defensive rebound by Z. Randolph,,52,48
208,3,8:40.0,M. Conley makes 2-pt jump shot from 2 ft,,54,48
209,3,8:22.0,,Shooting foul by M. Conley (drawn by A. Johnson),54,48
210,3,8:22.0,,A. Johnson makes 2-pt jump shot from 4 ft (assist by T. Ross),54,50
211,3,8:22.0,,A. Johnson misses free throw 1 of 1,54,50
212,3,8:21.0,Defensive rebound by T. Prince,,54,50
213,3,8:03.0,M. Gasol makes 2-pt jump shot from 15 ft,,56,50
214,3,7:46.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by A. Johnson),56,52
215,3,7:24.0,T. Prince makes 2-pt hook shot from 4 ft,,58,52
216,3,7:16.0,,D. DeRozan misses 2-pt jump shot from 5 ft,58,52
217,3,7:16.0,Defensive rebound by M. Gasol,,58,52
218,3,7:12.0,Personal foul by K. Lowry (drawn by M. Conley),,58,52
219,3,6:56.0,Shooting foul by J. Valančiūnas (drawn by M. Gasol),,58,52
220,3,6:56.0,M. Gasol makes free throw 1 of 2,,59,52
221,3,6:56.0,K. Lucas enters the game for M. Conley,,59,52
222,3,6:56.0,,L. Williams enters the game for T. Ross,59,52
223,3,6:56.0,,P. Patterson enters the game for J. Valančiūnas,59,52
224,3,6:56.0,V. Carter enters the game for T. Prince,,59,52
225,3,6:56.0,M. Gasol makes free throw 2 of 2,,60,52
226,3,6:46.0,,D. DeRozan makes 2-pt dunk at rim,60,54
227,3,6:28.0,Z. Randolph misses 2-pt layup from 4 ft (block by A. Johnson),,60,54
228,3,6:27.0,,Defensive rebound by P. Patterson,60,54
229,3,6:20.0,,K. Lowry misses 3-pt jump shot from 23 ft,60,54
230,3,6:19.0,Defensive rebound by Z. Randolph,,60,54
231,3,5:58.0,V. Carter misses 3-pt jump shot from 25 ft,,60,54
232,3,5:57.0,Offensive rebound by Q. Pondexter,,60,54
233,3,5:55.0,Q. Pondexter makes 2-pt layup from 2 ft,,62,54
234,3,5:48.0,,Personal foul by K. Lucas (drawn by K. Lowry),62,54
235,3,5:48.0,,Toronto full timeout,62,54
236,3,5:39.0,,D. DeRozan misses 2-pt jump shot from 15 ft,62,54
237,3,5:38.0,,Offensive rebound by P. Patterson,62,54
238,3,5:35.0,,P. Patterson misses 2-pt jump shot from 3 ft (block by M. Gasol),62,54
239,3,5:33.0,Defensive rebound by M. Gasol,,62,54
240,3,5:19.0,Shooting foul by A. Johnson (drawn by M. Gasol),,62,54
241,3,5:19.0,M. Gasol makes free throw 1 of 2,,63,54
242,3,5:19.0,M. Gasol makes free throw 2 of 2,,64,54
243,3,5:06.0,,L. Williams misses 3-pt jump shot from 28 ft,64,54
244,3,5:05.0,Defensive rebound by Z. Randolph,,64,54
245,3,4:58.0,Q. Pondexter misses 2-pt layup from 4 ft,,64,54
246,3,4:57.0,Offensive rebound by V. Carter,,64,54
247,3,4:55.0,V. Carter misses 2-pt layup from 1 ft,,64,54
248,3,4:54.0,,Defensive rebound by D. DeRozan,64,54
249,3,4:49.0,,K. Lowry misses 3-pt jump shot from 22 ft,64,54
250,3,4:48.0,,Offensive rebound by A. Johnson,64,54
251,3,4:45.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by A. Johnson),64,57
252,3,4:25.0,Turnover by Z. Randolph (lost ball; steal by L. Williams),,64,57
253,3,4:17.0,,L. Williams makes 2-pt jump shot from 17 ft (assist by P. Patterson),64,59
254,3,4:17.0,,Shooting block foul by Z. Randolph (drawn by L. Williams),64,59
255,3,4:17.0,,L. Williams makes free throw 1 of 1,64,60
256,3,4:04.0,Z. Randolph misses 2-pt hook shot from 7 ft,,64,60
257,3,4:03.0,Offensive rebound by Z. Randolph,,64,60
258,3,4:02.0,Z. Randolph misses 2-pt tip-in from 2 ft,,64,60
259,3,4:00.0,,Defensive rebound by K. Lowry,64,60
260,3,3:55.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by D. DeRozan),64,63
261,3,3:45.0,Memphis full timeout,,64,63
262,3,3:45.0,J. Adams enters the game for Q. Pondexter,,64,63
263,3,3:45.0,M. Conley enters the game for K. Lucas,,64,63
264,3,3:29.0,M. Conley makes 3-pt jump shot from 26 ft (assist by M. Gasol),,67,63
265,3,3:11.0,,L. Williams misses 3-pt jump shot from 25 ft,67,63
266,3,3:10.0,,Offensive rebound by A. Johnson,67,63
267,3,3:04.0,,P. Patterson misses 3-pt jump shot from 24 ft,67,63
268,3,3:02.0,Defensive rebound by Team,,67,63
269,3,2:42.0,M. Conley misses 2-pt jump shot from 5 ft,,67,63
270,3,2:40.0,Offensive rebound by Z. Randolph,,67,63
271,3,2:37.0,Z. Randolph makes 2-pt layup from 1 ft,,69,63
272,3,2:23.0,,Personal foul by J. Adams (drawn by D. DeRozan),69,63
273,3,2:14.0,,D. DeRozan misses 2-pt jump shot from 22 ft,69,63
274,3,2:14.0,Defensive rebound by Team,,69,63
275,3,2:01.0,Turnover by Z. Randolph (bad pass),,69,63
276,3,1:54.0,,Turnover by D. DeRozan (lost ball; steal by M. Gasol),69,63
277,3,1:42.0,M. Conley misses 2-pt layup at rim,,69,63
278,3,1:41.0,Offensive rebound by Z. Randolph,,69,63
279,3,1:37.0,Z. Randolph misses 2-pt hook shot from 2 ft,,69,63
280,3,1:36.0,,Defensive rebound by A. Johnson,69,63
281,3,1:26.0,,Shooting foul by M. Conley (drawn by K. Lowry),69,63
282,3,1:26.0,,K. Lowry makes free throw 1 of 2,69,64
283,3,1:26.0,,T. Hansbrough enters the game for A. Johnson,69,64
284,3,1:26.0,,K. Lowry makes free throw 2 of 2,69,65
285,3,1:11.0,M. Gasol misses 2-pt layup from 2 ft (block by P. Patterson),,69,65
286,3,1:09.0,Offensive rebound by Z. Randolph,,69,65
287,3,1:08.0,Z. Randolph makes 2-pt layup at rim,,71,65
288,3,0:59.0,,K. Lowry misses 3-pt jump shot from 26 ft,71,65
289,3,0:58.0,Defensive rebound by V. Carter,,71,65
290,3,0:43.0,M. Gasol misses 2-pt jump shot from 14 ft,,71,65
291,3,0:42.0,Offensive rebound by Team,,71,65
292,3,0:42.0,,Loose ball foul by T. Hansbrough (drawn by Z. Randolph),71,65
293,3,0:42.0,Z. Randolph makes free throw 1 of 2,,72,65
294,3,0:42.0,Z. Randolph makes free throw 2 of 2,,73,65
295,3,0:34.0,,K. Lowry makes 2-pt layup from 2 ft,73,67
296,3,0:21.0,Shooting foul by K. Lowry (drawn by M. Conley),,73,67
297,3,0:21.0,M. Conley makes free throw 1 of 2,,74,67
298,3,0:21.0,J. Stokes enters the game for Z. Randolph,,74,67
299,3,0:21.0,T. Prince enters the game for M. Gasol,,74,67
300,3,0:21.0,M. Conley makes free throw 2 of 2,,75,67
301,3,0:04.0,,D. DeRozan makes 2-pt jump shot from 6 ft,75,69
302,4,11:45.0,Turnover by J. Adams (bad pass; steal by D. DeRozan),,75,69
303,4,11:37.0,,Shooting foul by J. Stokes (drawn by D. DeRozan),75,69
304,4,11:37.0,,D. DeRozan makes free throw 1 of 2,75,70
305,4,11:37.0,,T. Ross enters the game for T. Hansbrough,75,70
306,4,11:37.0,,D. DeRozan misses free throw 2 of 2,75,70
307,4,11:37.0,Defensive rebound by J. Stokes,,75,70
308,4,11:24.0,Turnover by V. Carter (lost ball; steal by L. Williams),,75,70
309,4,11:16.0,,G. Vásquez misses 3-pt jump shot from 23 ft,75,70
310,4,11:15.0,Defensive rebound by M. Conley,,75,70
311,4,11:03.0,Personal foul by G. Vásquez (drawn by M. Conley),,75,70
312,4,10:56.0,Personal foul by T. Ross (drawn by T. Prince),,75,70
313,4,10:45.0,V. Carter misses 2-pt jump shot from 7 ft,,75,70
314,4,10:44.0,,Defensive rebound by G. Vásquez,75,70
315,4,10:24.0,,D. DeRozan misses 3-pt jump shot from 24 ft,75,70
316,4,10:23.0,Defensive rebound by J. Adams,,75,70
317,4,10:14.0,M. Conley misses 2-pt layup from 4 ft,,75,70
318,4,10:13.0,Offensive rebound by J. Stokes,,75,70
319,4,10:12.0,Shooting foul by D. DeRozan (drawn by J. Stokes),,75,70
320,4,10:12.0,J. Stokes misses free throw 1 of 2,,75,70
321,4,10:12.0,Offensive rebound by Team,,75,70
322,4,10:12.0,J. Stokes makes free throw 2 of 2,,76,70
323,4,10:02.0,,Shooting foul by J. Stokes (drawn by L. Williams),76,70
324,4,10:02.0,,L. Williams makes free throw 1 of 2,76,71
325,4,10:02.0,M. Gasol enters the game for J. Stokes,,76,71
326,4,10:02.0,,C. Hayes enters the game for D. DeRozan,76,71
327,4,10:02.0,,L. Williams makes free throw 2 of 2,76,72
328,4,9:40.0,V. Carter misses 2-pt jump shot from 18 ft,,76,72
329,4,9:39.0,,Defensive rebound by P. Patterson,76,72
330,4,9:24.0,,L. Williams misses 2-pt jump shot from 8 ft,76,72
331,4,9:23.0,Defensive rebound by M. Gasol,,76,72
332,4,9:15.0,M. Conley misses 2-pt jump shot from 20 ft,,76,72
333,4,9:14.0,,Defensive rebound by G. Vásquez,76,72
334,4,8:57.0,,T. Ross makes 2-pt layup from 2 ft,76,74
335,4,8:34.0,T. Prince misses 2-pt jump shot from 22 ft,,76,74
336,4,8:32.0,,Defensive rebound by C. Hayes,76,74
337,4,8:18.0,,Shooting foul by V. Carter (drawn by T. Ross),76,74
338,4,8:18.0,,T. Ross makes 2-pt jump shot from 7 ft,76,76
339,4,8:18.0,Official timeout,,76,76
340,4,8:18.0,,K. Lowry enters the game for L. Williams,76,76
341,4,8:18.0,Q. Pondexter enters the game for J. Adams,,76,76
342,4,8:18.0,,T. Ross makes free throw 1 of 1,76,77
343,4,7:57.0,M. Gasol makes 2-pt jump shot from 10 ft,,78,77
344,4,7:42.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by C. Hayes),78,80
345,4,7:14.0,M. Gasol makes 2-pt jump shot from 18 ft,,80,80
346,4,7:02.0,,Personal foul by Q. Pondexter (drawn by K. Lowry),80,80
347,4,7:02.0,,A. Johnson enters the game for P. Patterson,80,80
348,4,7:02.0,Z. Randolph enters the game for V. Carter,,80,80
349,4,6:54.0,,T. Ross misses 2-pt jump shot from 21 ft,80,80
350,4,6:53.0,Defensive rebound by M. Conley,,80,80
351,4,6:34.0,Shooting foul by G. Vásquez (drawn by M. Gasol),,80,80
352,4,6:34.0,M. Gasol makes free throw 1 of 2,,81,80
353,4,6:34.0,,D. DeRozan enters the game for G. Vásquez,81,80
354,4,6:34.0,M. Gasol makes free throw 2 of 2,,82,80
355,4,6:19.0,,K. Lowry misses 2-pt jump shot from 18 ft,82,80
356,4,6:19.0,,Offensive rebound by A. Johnson,82,80
357,4,6:12.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by C. Hayes),82,83
358,4,5:51.0,M. Conley makes 2-pt jump shot from 5 ft (assist by M. Gasol),,84,83
359,4,5:36.0,,D. DeRozan misses 2-pt jump shot from 18 ft,84,83
360,4,5:34.0,Defensive rebound by Z. Randolph,,84,83
361,4,5:17.0,Personal block foul by C. Hayes (drawn by M. Conley),,84,83
362,4,5:17.0,,Toronto full timeout,84,83
363,4,5:17.0,M. Conley makes free throw 1 of 2,,85,83
364,4,5:17.0,M. Conley makes free throw 2 of 2,,86,83
365,4,4:58.0,,T. Ross misses 2-pt jump shot from 15 ft,86,83
366,4,4:57.0,Defensive rebound by Z. Randolph,,86,83
367,4,4:35.0,M. Gasol misses 2-pt jump shot from 15 ft,,86,83
368,4,4:34.0,Offensive rebound by Team,,86,83
369,4,4:34.0,,Loose ball foul by T. Ross (drawn by T. Prince),86,83
370,4,4:34.0,T. Prince makes free throw 1 of 2,,87,83
371,4,4:34.0,T. Prince makes free throw 2 of 2,,88,83
372,4,4:17.0,,A. Johnson makes 2-pt hook shot from 2 ft (assist by D. DeRozan),88,85
373,4,3:58.0,Shooting foul by K. Lowry (drawn by Z. Randolph),,88,85
374,4,3:58.0,Z. Randolph makes free throw 1 of 2,,89,85
375,4,3:58.0,Z. Randolph makes free throw 2 of 2,,90,85
376,4,3:45.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by Q. Pondexter),90,85
377,4,3:43.0,,Offensive rebound by D. DeRozan,90,85
378,4,3:38.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),90,88
379,4,3:19.0,Z. Randolph misses 2-pt jump shot from 6 ft,,90,88
