,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
0,1,11:43.0,A. Drummond makes 2-pt layup at rim (assist by A. Tolliver),,2,0
1,1,11:24.0,,L. Deng misses 2-pt jump shot from 19 ft,2,0
2,1,11:23.0,,Offensive rebound by U. Haslem,2,0
3,1,11:12.0,,G. Dragić makes 2-pt layup from 2 ft,2,2
4,1,10:44.0,K. Caldwell-Pope makes 2-pt layup from 2 ft,,4,2
5,1,10:28.0,,Turnover by G. Dragić (bad pass),4,2
6,1,10:14.0,R. Jackson makes 2-pt jump shot from 9 ft,,6,2
7,1,9:57.0,,D. Wade misses 2-pt jump shot from 8 ft,6,2
8,1,9:56.0,,Offensive rebound by U. Haslem,6,2
9,1,9:55.0,,U. Haslem makes 2-pt tip-in from 1 ft,6,4
10,1,9:39.0,Turnover by K. Caldwell-Pope (bad pass; steal by L. Deng),,6,4
11,1,9:15.0,,D. Wade makes 2-pt jump shot from 7 ft,6,6
12,1,9:06.0,Personal foul by U. Haslem (drawn by R. Jackson),,6,6
13,1,8:50.0,K. Caldwell-Pope makes 2-pt jump shot from 20 ft,,8,6
14,1,8:29.0,,L. Deng misses 2-pt jump shot from 6 ft,8,6
15,1,8:28.0,Defensive rebound by A. Drummond,,8,6
16,1,8:21.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by R. Jackson),,11,6
17,1,8:04.0,,D. Wade makes 2-pt hook shot from 5 ft,11,8
18,1,7:52.0,R. Jackson misses 2-pt jump shot from 5 ft,,11,8
19,1,7:51.0,Offensive rebound by A. Drummond,,11,8
20,1,7:49.0,A. Drummond makes 2-pt dunk at rim,,13,8
21,1,7:31.0,,Turnover by H. Walker (traveling),13,8
22,1,7:16.0,A. Drummond makes 2-pt hook shot from 6 ft (assist by A. Tolliver),,15,8
23,1,7:15.0,,Miami full timeout,15,8
24,1,7:06.0,,Shooting foul by A. Drummond (drawn by D. Wade),15,8
25,1,7:06.0,,D. Wade misses free throw 1 of 2,15,8
26,1,7:06.0,,Offensive rebound by Team,15,8
27,1,7:06.0,,D. Wade makes free throw 2 of 2,15,9
28,1,6:48.0,A. Drummond makes 2-pt hook shot from 4 ft,,17,9
29,1,6:33.0,,U. Haslem misses 2-pt jump shot from 14 ft,17,9
30,1,6:32.0,,Offensive rebound by D. Wade,17,9
31,1,6:28.0,,D. Wade misses 2-pt layup from 3 ft,17,9
32,1,6:27.0,,Offensive rebound by D. Wade,17,9
33,1,6:25.0,,D. Wade misses 2-pt jump shot from 2 ft,17,9
34,1,6:24.0,,Offensive rebound by U. Haslem,17,9
35,1,6:19.0,,H. Walker misses 3-pt jump shot from 23 ft,17,9
36,1,6:18.0,Defensive rebound by A. Drummond,,17,9
37,1,6:11.0,Turnover by R. Jackson (lost ball; steal by H. Walker),,17,9
38,1,6:07.0,,D. Wade makes 2-pt dunk at rim (assist by U. Haslem),17,11
39,1,5:54.0,R. Jackson misses 2-pt jump shot from 15 ft (block by G. Dragić),,17,11
40,1,5:53.0,,Defensive rebound by U. Haslem,17,11
41,1,5:49.0,,Shooting foul by K. Caldwell-Pope (drawn by L. Deng),17,11
42,1,5:49.0,,L. Deng makes free throw 1 of 2,17,12
43,1,5:49.0,,L. Deng makes free throw 2 of 2,17,13
44,1,5:30.0,R. Jackson makes 2-pt jump shot from 19 ft,,19,13
45,1,5:14.0,,D. Wade misses 2-pt layup at rim (block by A. Drummond),19,13
46,1,5:12.0,,Offensive rebound by U. Haslem,19,13
47,1,5:07.0,,L. Deng misses 3-pt jump shot from 24 ft,19,13
48,1,5:06.0,Defensive rebound by A. Drummond,,19,13
49,1,5:00.0,A. Drummond misses 2-pt layup from 2 ft,,19,13
50,1,4:59.0,,Defensive rebound by L. Deng,19,13
51,1,4:54.0,,G. Dragić misses 2-pt layup from 1 ft,19,13
52,1,4:53.0,,Offensive rebound by D. Wade,19,13
53,1,4:53.0,,D. Wade makes 2-pt tip-in at rim,19,15
54,1,4:44.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,19,15
55,1,4:43.0,,Defensive rebound by L. Deng,19,15
56,1,4:30.0,,G. Dragić misses 2-pt jump shot from 19 ft,19,15
57,1,4:29.0,Defensive rebound by A. Drummond,,19,15
58,1,4:10.0,R. Jackson makes 3-pt jump shot from 24 ft (assist by A. Tolliver),,22,15
59,1,3:52.0,,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),22,17
60,1,3:29.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,22,17
61,1,3:28.0,Offensive rebound by A. Drummond,,22,17
62,1,3:23.0,R. Jackson makes 3-pt jump shot from 24 ft (assist by C. Butler),,25,17
63,1,3:03.0,,G. Dragić misses 2-pt layup from 1 ft,25,17
64,1,3:02.0,,Offensive rebound by U. Haslem,25,17
65,1,3:01.0,,U. Haslem makes 2-pt tip-in from 1 ft,25,19
66,1,2:57.0,Detroit full timeout,,25,19
67,1,2:57.0,,M. Chalmers enters the game for H. Walker,25,19
68,1,2:57.0,,J. Ennis enters the game for D. Wade,25,19
69,1,2:57.0,T. Prince enters the game for C. Butler,,25,19
70,1,2:40.0,,Offensive charge foul by R. Jackson (drawn by J. Ennis),25,19
71,1,2:40.0,Turnover by R. Jackson (offensive foul),,25,19
72,1,2:15.0,,M. Chalmers misses 3-pt jump shot from 24 ft,25,19
73,1,2:15.0,,Offensive rebound by Team,25,19
74,1,2:15.0,Loose ball foul by A. Drummond (drawn by G. Dragić),,25,19
75,1,2:15.0,J. Anthony enters the game for A. Drummond,,25,19
76,1,2:15.0,J. Meeks enters the game for K. Caldwell-Pope,,25,19
77,1,2:05.0,,L. Deng makes 2-pt jump shot from 8 ft,25,21
78,1,1:50.0,A. Tolliver misses 3-pt jump shot from 24 ft,,25,21
79,1,1:49.0,,Defensive rebound by G. Dragić,25,21
80,1,1:36.0,,J. Ennis makes 2-pt layup at rim (assist by L. Deng),25,23
81,1,1:24.0,T. Prince misses 2-pt jump shot from 19 ft,,25,23
82,1,1:23.0,,Defensive rebound by M. Chalmers,25,23
83,1,1:02.0,,L. Deng misses 2-pt jump shot from 5 ft (block by J. Anthony),25,23
84,1,1:01.0,,Offensive rebound by J. Ennis,25,23
85,1,0:59.0,,M. Chalmers misses 3-pt jump shot from 24 ft,25,23
86,1,0:58.0,Defensive rebound by J. Anthony,,25,23
87,1,0:49.0,T. Prince misses 2-pt jump shot from 8 ft,,25,23
88,1,0:46.0,,Defensive rebound by Team,25,23
89,1,0:46.0,S. Dinwiddie enters the game for R. Jackson,,25,23
90,1,0:46.0,,T. Johnson enters the game for L. Deng,25,23
91,1,0:46.0,,H. Walker enters the game for U. Haslem,25,23
92,1,0:46.0,,M. Beasley enters the game for G. Dragić,25,23
93,1,0:32.0,Loose ball foul by A. Tolliver (drawn by H. Walker),,25,23
94,1,0:20.0,,M. Beasley makes 2-pt jump shot from 15 ft,25,25
95,1,0:05.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,25,25
96,1,0:04.0,Offensive rebound by T. Prince,,25,25
97,1,0:03.0,T. Prince misses 2-pt jump shot from 3 ft,,25,25
98,1,0:00.0,Offensive rebound by J. Anthony,,25,25
99,1,0:00.0,J. Anthony makes 2-pt tip-in from 1 ft,,27,25
100,2,11:42.0,,M. Beasley misses 2-pt jump shot from 4 ft,27,25
101,2,11:41.0,Defensive rebound by J. Anthony,,27,25
102,2,11:22.0,J. Meeks misses 2-pt jump shot from 19 ft,,27,25
103,2,11:21.0,,Defensive rebound by M. Chalmers,27,25
104,2,11:20.0,,Turnover by M. Chalmers (bad pass),27,25
105,2,10:59.0,S. Dinwiddie misses 2-pt jump shot from 5 ft,,27,25
106,2,10:58.0,,Defensive rebound by M. Chalmers,27,25
107,2,10:35.0,,M. Beasley misses 2-pt jump shot from 18 ft,27,25
108,2,10:34.0,Defensive rebound by T. Prince,,27,25
109,2,10:17.0,J. Meeks misses 2-pt jump shot from 13 ft,,27,25
110,2,10:16.0,,Defensive rebound by T. Johnson,27,25
111,2,10:14.0,,Shooting foul by S. Dinwiddie (drawn by J. Ennis),27,25
112,2,10:14.0,,J. Ennis misses free throw 1 of 2,27,25
113,2,10:14.0,,Offensive rebound by Team,27,25
114,2,10:14.0,,J. Ennis misses free throw 2 of 2,27,25
115,2,10:13.0,Defensive rebound by S. Williams,,27,25
116,2,10:02.0,J. Meeks misses 3-pt jump shot from 25 ft,,27,25
117,2,10:01.0,,Defensive rebound by J. Ennis,27,25
118,2,9:46.0,,T. Johnson misses 2-pt jump shot from 16 ft,27,25
119,2,9:45.0,Defensive rebound by S. Dinwiddie,,27,25
120,2,9:30.0,Turnover by T. Prince (bad pass),,27,25
121,2,9:16.0,,M. Chalmers makes 2-pt jump shot from 12 ft,27,27
122,2,9:06.0,Turnover by S. Dinwiddie (bad pass),,27,27
123,2,8:51.0,,H. Walker makes 3-pt jump shot from 26 ft (assist by M. Chalmers),27,30
124,2,8:45.0,Detroit full timeout,,27,30
125,2,8:32.0,S. Dinwiddie misses 2-pt layup from 2 ft,,27,30
126,2,8:31.0,Offensive rebound by J. Anthony,,27,30
127,2,8:18.0,S. Williams misses 3-pt jump shot from 24 ft,,27,30
128,2,8:17.0,,Defensive rebound by M. Chalmers,27,30
129,2,7:56.0,,M. Beasley makes 2-pt jump shot from 8 ft,27,32
130,2,7:35.0,J. Anthony misses 2-pt jump shot from 7 ft,,27,32
131,2,7:31.0,Offensive rebound by S. Williams,,27,32
132,2,7:25.0,S. Williams misses 2-pt jump shot from 3 ft,,27,32
133,2,7:23.0,,Defensive rebound by M. Chalmers,27,32
134,2,7:18.0,,J. Ennis misses 2-pt layup at rim (block by J. Anthony),27,32
135,2,7:15.0,,Offensive rebound by J. Ennis,27,32
136,2,7:13.0,,J. Ennis makes 2-pt layup from 1 ft,27,34
137,2,7:03.0,Shooting foul by H. Walker (drawn by S. Williams),,27,34
138,2,7:03.0,S. Williams makes free throw 1 of 2,,28,34
139,2,7:03.0,S. Williams makes free throw 2 of 2,,29,34
140,2,6:51.0,,M. Beasley misses 2-pt jump shot from 8 ft (block by J. Anthony),29,34
141,2,6:51.0,,Offensive rebound by Team,29,34
142,2,6:51.0,,D. Wade enters the game for J. Ennis,29,34
143,2,6:51.0,K. Caldwell-Pope enters the game for J. Meeks,,29,34
144,2,6:49.0,,Turnover by D. Wade (lost ball; steal by K. Caldwell-Pope),29,34
145,2,6:44.0,T. Prince makes 2-pt layup at rim (assist by K. Caldwell-Pope),,31,34
146,2,6:44.0,Shooting block foul by H. Walker (drawn by T. Prince),,31,34
147,2,6:44.0,,L. Deng enters the game for H. Walker,31,34
148,2,6:44.0,T. Prince makes free throw 1 of 1,,32,34
149,2,6:21.0,,M. Beasley misses 2-pt layup from 1 ft,32,34
150,2,6:20.0,Defensive rebound by K. Caldwell-Pope,,32,34
151,2,6:10.0,S. Dinwiddie misses 2-pt jump shot from 18 ft,,32,34
152,2,6:06.0,Offensive rebound by J. Anthony,,32,34
153,2,6:06.0,J. Anthony misses 2-pt tip-in from 1 ft,,32,34
154,2,6:05.0,,Defensive rebound by M. Chalmers,32,34
155,2,5:51.0,,D. Wade makes 2-pt jump shot from 10 ft (assist by M. Beasley),32,36
156,2,5:32.0,S. Williams misses 2-pt layup from 1 ft,,32,36
157,2,5:31.0,,Defensive rebound by M. Beasley,32,36
158,2,5:23.0,,D. Wade misses 3-pt jump shot from 24 ft,32,36
159,2,5:22.0,Defensive rebound by K. Caldwell-Pope,,32,36
160,2,5:17.0,Shooting foul by M. Beasley (drawn by S. Dinwiddie),,32,36
161,2,5:17.0,Detroit full timeout,,32,36
162,2,5:17.0,A. Drummond enters the game for J. Anthony,,32,36
163,2,5:17.0,,U. Haslem enters the game for M. Beasley,32,36
164,2,5:17.0,,G. Dragić enters the game for T. Johnson,32,36
165,2,5:17.0,S. Dinwiddie makes free throw 1 of 2,,33,36
166,2,5:17.0,S. Dinwiddie makes free throw 2 of 2,,34,36
167,2,5:04.0,R. Jackson enters the game for S. Dinwiddie,,34,36
168,2,5:00.0,,U. Haslem makes 2-pt layup from 1 ft (assist by D. Wade),34,38
169,2,4:44.0,Shooting foul by U. Haslem (drawn by R. Jackson),,34,38
170,2,4:44.0,R. Jackson misses free throw 1 of 2,,34,38
171,2,4:44.0,Offensive rebound by Team,,34,38
172,2,4:44.0,A. Tolliver enters the game for S. Williams,,34,38
173,2,4:44.0,R. Jackson misses free throw 2 of 2,,34,38
174,2,4:43.0,Offensive rebound by A. Drummond,,34,38
175,2,4:38.0,A. Drummond misses 2-pt layup at rim,,34,38
176,2,4:37.0,,Defensive rebound by U. Haslem,34,38
177,2,4:21.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by M. Chalmers),34,41
178,2,4:03.0,Personal foul by G. Dragić (drawn by R. Jackson),,34,41
179,2,4:03.0,R. Jackson makes free throw 1 of 2,,35,41
180,2,4:03.0,J. Meeks enters the game for T. Prince,,35,41
181,2,4:03.0,R. Jackson makes free throw 2 of 2,,36,41
182,2,3:50.0,,U. Haslem makes 2-pt layup from 1 ft (assist by G. Dragić),36,43
183,2,3:48.0,,Violation by Team (delay of game),36,43
184,2,3:32.0,Turnover by K. Caldwell-Pope (lost ball; steal by D. Wade),,36,43
185,2,3:25.0,,D. Wade makes 2-pt jump shot from 4 ft (assist by M. Chalmers),36,45
186,2,3:13.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by J. Meeks),,38,45
187,2,2:59.0,,Turnover by G. Dragić (bad pass; steal by A. Tolliver),38,45
188,2,2:54.0,A. Tolliver makes 2-pt layup at rim (assist by A. Drummond),,40,45
189,2,2:53.0,,Miami full timeout,40,45
190,2,2:53.0,,T. Johnson enters the game for M. Chalmers,40,45
191,2,2:33.0,,D. Wade misses 2-pt jump shot from 7 ft,40,45
192,2,2:32.0,Defensive rebound by K. Caldwell-Pope,,40,45
193,2,2:22.0,Turnover by A. Tolliver (bad pass; steal by U. Haslem),,40,45
194,2,2:17.0,,Turnover by L. Deng (lost ball; steal by J. Meeks),40,45
195,2,2:13.0,A. Drummond makes 2-pt dunk at rim (assist by J. Meeks),,42,45
196,2,1:29.0,,U. Haslem makes 2-pt jump shot from 7 ft,42,47
197,2,1:19.0,Shooting foul by G. Dragić (drawn by R. Jackson),,42,47
198,2,1:19.0,R. Jackson misses free throw 1 of 2,,42,47
199,2,1:19.0,Offensive rebound by Team,,42,47
200,2,1:19.0,,M. Chalmers enters the game for G. Dragić,42,47
201,2,1:19.0,R. Jackson misses free throw 2 of 2,,42,47
202,2,1:18.0,,Defensive rebound by U. Haslem,42,47
203,2,1:02.0,,D. Wade misses 2-pt jump shot from 9 ft,42,47
204,2,1:01.0,,Offensive rebound by U. Haslem,42,47
205,2,0:55.0,,D. Wade misses 2-pt jump shot from 11 ft,42,47
206,2,0:54.0,Defensive rebound by A. Tolliver,,42,47
207,2,0:49.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,42,47
208,2,0:48.0,,Defensive rebound by U. Haslem,42,47
209,2,0:27.0,,D. Wade makes 2-pt jump shot from 20 ft (assist by M. Chalmers),42,49
210,2,0:07.0,R. Jackson makes 2-pt layup from 1 ft,,44,49
211,2,0:00.0,,U. Haslem misses 3-pt jump shot from 23 ft,44,49
212,2,0:00.0,,Offensive rebound by Team,44,49
213,3,11:38.0,,D. Wade misses 2-pt jump shot from 14 ft,44,49
214,3,11:38.0,,Offensive rebound by Team,44,49
215,3,11:26.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by G. Dragić),44,52
216,3,11:08.0,Turnover by R. Jackson (bad pass),,44,52
217,3,10:46.0,,G. Dragić makes 2-pt jump shot from 13 ft (assist by U. Haslem),44,54
218,3,10:35.0,A. Tolliver misses 3-pt jump shot from 24 ft,,44,54
219,3,10:34.0,Offensive rebound by R. Jackson,,44,54
220,3,10:33.0,R. Jackson makes 2-pt layup from 1 ft,,46,54
221,3,10:14.0,,J. Ennis makes 3-pt jump shot from 24 ft (assist by H. Walker),46,57
222,3,9:57.0,A. Tolliver makes 2-pt dunk at rim (assist by R. Jackson),,48,57
223,3,9:40.0,,U. Haslem makes 2-pt layup from 1 ft (assist by D. Wade),48,59
224,3,9:38.0,Detroit full timeout,,48,59
225,3,9:15.0,A. Drummond misses 2-pt jump shot from 19 ft,,48,59
226,3,9:14.0,,Defensive rebound by U. Haslem,48,59
227,3,9:03.0,,D. Wade makes 2-pt jump shot from 15 ft (assist by J. Ennis),48,61
228,3,8:49.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,50,61
229,3,8:25.0,,Turnover by U. Haslem (lost ball; steal by K. Caldwell-Pope),50,61
230,3,8:06.0,A. Tolliver misses 3-pt jump shot from 22 ft,,50,61
231,3,8:05.0,,Defensive rebound by H. Walker,50,61
232,3,7:53.0,,D. Wade makes 2-pt jump shot from 19 ft,50,63
233,3,7:35.0,C. Butler misses 3-pt jump shot from 24 ft,,50,63
234,3,7:34.0,Offensive rebound by Team,,50,63
235,3,7:15.0,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by C. Butler),,52,63
236,3,6:53.0,,Turnover by U. Haslem (bad pass; steal by A. Drummond),52,63
237,3,6:42.0,Turnover by K. Caldwell-Pope (lost ball),,52,63
238,3,6:28.0,,G. Dragić misses 2-pt jump shot from 18 ft,52,63
239,3,6:28.0,Defensive rebound by Team,,52,63
240,3,6:28.0,Personal foul by J. Ennis (drawn by C. Butler),,52,63
241,3,6:03.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,52,63
242,3,6:02.0,,Defensive rebound by Team,52,63
243,3,5:41.0,,Shooting foul by C. Butler (drawn by J. Ennis),52,63
244,3,5:41.0,,J. Ennis makes free throw 1 of 2,52,64
245,3,5:41.0,,J. Ennis makes free throw 2 of 2,52,65
246,3,5:25.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,52,65
247,3,5:24.0,,Defensive rebound by G. Dragić,52,65
248,3,5:05.0,,U. Haslem makes 2-pt jump shot from 17 ft (assist by G. Dragić),52,67
249,3,4:49.0,R. Jackson misses 2-pt layup from 2 ft,,52,67
250,3,4:47.0,,Defensive rebound by D. Wade,52,67
251,3,4:45.0,,Shooting foul by C. Butler (drawn by J. Ennis),52,67
252,3,4:45.0,,J. Ennis makes free throw 1 of 2,52,68
253,3,4:45.0,,M. Chalmers enters the game for H. Walker,52,68
254,3,4:45.0,,J. Ennis makes free throw 2 of 2,52,69
255,3,4:21.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,54,69
256,3,4:13.0,,Miami full timeout,54,69
257,3,4:13.0,,T. Johnson enters the game for D. Wade,54,69
258,3,4:13.0,J. Meeks enters the game for C. Butler,,54,69
259,3,4:03.0,,Shooting foul by A. Tolliver (drawn by M. Chalmers),54,69
260,3,4:03.0,,M. Chalmers makes free throw 1 of 2,54,70
261,3,4:03.0,,M. Chalmers makes free throw 2 of 2,54,71
262,3,3:42.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by R. Jackson),,56,71
263,3,3:26.0,,Turnover by J. Ennis (bad pass),56,71
264,3,3:04.0,J. Meeks makes 3-pt jump shot from 23 ft (assist by A. Tolliver),,59,71
265,3,2:34.0,,M. Chalmers misses 3-pt jump shot from 23 ft,59,71
266,3,2:33.0,,Offensive rebound by Team,59,71
267,3,2:33.0,,Turnover by Team (shot clock),59,71
268,3,2:18.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by R. Jackson),,62,71
269,3,2:01.0,,G. Dragić misses 3-pt jump shot from 23 ft,62,71
270,3,2:00.0,Defensive rebound by A. Tolliver,,62,71
271,3,1:54.0,Personal foul by J. Ennis (drawn by R. Jackson),,62,71
272,3,1:43.0,R. Jackson misses 2-pt jump shot from 16 ft,,62,71
273,3,1:42.0,,Defensive rebound by T. Johnson,62,71
274,3,1:24.0,,U. Haslem misses 2-pt jump shot from 12 ft,62,71
275,3,1:23.0,Defensive rebound by R. Jackson,,62,71
276,3,1:09.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,62,71
277,3,1:08.0,Offensive rebound by A. Drummond,,62,71
278,3,1:08.0,Personal foul by M. Chalmers (drawn by A. Drummond),,62,71
279,3,1:08.0,A. Drummond makes free throw 1 of 2,,63,71
280,3,1:08.0,,D. Wade enters the game for J. Ennis,63,71
281,3,1:08.0,A. Drummond misses free throw 2 of 2,,63,71
282,3,1:07.0,,Defensive rebound by U. Haslem,63,71
283,3,0:55.0,,D. Wade misses 2-pt jump shot from 20 ft,63,71
284,3,0:54.0,Defensive rebound by A. Drummond,,63,71
285,3,0:49.0,Turnover by K. Caldwell-Pope (lost ball),,63,71
286,3,0:49.0,T. Prince enters the game for A. Tolliver,,63,71
287,3,0:30.0,,T. Johnson misses 2-pt jump shot from 17 ft,63,71
288,3,0:28.0,Defensive rebound by A. Drummond,,63,71
289,3,0:20.0,R. Jackson makes 2-pt layup from 1 ft,,65,71
290,3,0:01.0,,U. Haslem misses 2-pt jump shot from 16 ft,65,71
291,3,0:00.0,,Offensive rebound by Team,65,71
292,4,11:44.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by T. Prince),,67,71
293,4,11:21.0,,D. Wade makes 2-pt jump shot from 14 ft,67,73
294,4,10:59.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,67,73
295,4,10:58.0,,Defensive rebound by J. Ennis,67,73
296,4,10:41.0,,D. Wade makes 2-pt layup from 1 ft,67,75
297,4,10:26.0,Shooting foul by H. Walker (drawn by A. Drummond),,67,75
298,4,10:26.0,A. Drummond makes free throw 1 of 2,,68,75
299,4,10:26.0,A. Drummond misses free throw 2 of 2,,68,75
300,4,10:25.0,,Defensive rebound by H. Walker,68,75
301,4,10:11.0,,D. Wade makes 2-pt jump shot from 15 ft,68,77
302,4,9:55.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,71,77
303,4,9:30.0,,M. Chalmers makes 3-pt jump shot from 23 ft (assist by D. Wade),71,80
304,4,9:19.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,71,80
305,4,9:18.0,,Defensive rebound by J. Ennis,71,80
306,4,9:02.0,,H. Walker makes 3-pt jump shot from 22 ft (assist by T. Johnson),71,83
307,4,9:02.0,Detroit full timeout,,71,83
308,4,8:45.0,A. Drummond makes 2-pt hook shot from 9 ft (assist by J. Meeks),,73,83
309,4,8:25.0,,H. Walker misses 2-pt layup from 1 ft,73,83
310,4,8:24.0,Defensive rebound by A. Drummond,,73,83
311,4,8:14.0,S. Dinwiddie misses 2-pt layup from 2 ft,,73,83
312,4,8:13.0,,Defensive rebound by M. Chalmers,73,83
313,4,8:01.0,,J. Ennis misses 2-pt layup from 1 ft,73,83
314,4,8:00.0,,Offensive rebound by J. Ennis,73,83
315,4,7:55.0,,J. Ennis makes 2-pt layup from 2 ft,73,85
316,4,7:45.0,T. Prince misses 2-pt jump shot from 19 ft,,73,85
317,4,7:44.0,Offensive rebound by Team,,73,85
318,4,7:44.0,,Loose ball foul by J. Ennis (drawn by A. Drummond),73,85
319,4,7:44.0,R. Jackson enters the game for S. Dinwiddie,,73,85
320,4,7:44.0,,G. Dragić enters the game for D. Wade,73,85
321,4,7:36.0,R. Jackson makes 2-pt layup from 1 ft,,75,85
322,4,7:15.0,,H. Walker misses 3-pt jump shot from 23 ft,75,85
323,4,7:14.0,Defensive rebound by T. Prince,,75,85
324,4,6:49.0,J. Meeks misses 3-pt jump shot from 24 ft,,75,85
325,4,6:48.0,Offensive rebound by R. Jackson,,75,85
326,4,6:43.0,R. Jackson makes 2-pt layup from 1 ft,,77,85
327,4,6:35.0,,Miami full timeout,77,85
328,4,6:35.0,,D. Wade enters the game for J. Ennis,77,85
329,4,6:35.0,,U. Haslem enters the game for T. Johnson,77,85
330,4,6:24.0,,D. Wade makes 2-pt layup from 2 ft,77,87
331,4,6:24.0,,Shooting foul by T. Prince (drawn by D. Wade),77,87
332,4,6:24.0,,D. Wade makes free throw 1 of 1,77,88
333,4,6:10.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,77,88
334,4,6:09.0,,Defensive rebound by H. Walker,77,88
335,4,5:54.0,,D. Wade misses 2-pt jump shot from 18 ft,77,88
336,4,5:53.0,Defensive rebound by A. Drummond,,77,88
337,4,5:44.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,79,88
338,4,5:24.0,,U. Haslem misses 2-pt jump shot from 14 ft,79,88
339,4,5:23.0,Defensive rebound by R. Jackson,,79,88
