,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ORLANDO_ACTION,CHARLOTTE_SCORE,ORLANDO_SCORE
381,4,3:56.0,M. Kidd-Gilchrist misses 2-pt jump shot from 8 ft,,87,70
382,4,3:55.0,,Defensive rebound by N. Vučević,87,70
383,4,3:49.0,,V. Oladipo makes 2-pt layup at rim (assist by E. Payton),87,72
384,4,3:32.0,K. Walker misses 3-pt jump shot from 30 ft,,87,72
385,4,3:31.0,,Defensive rebound by E. Payton,87,72
386,4,3:22.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by E. Fournier),87,75
387,4,3:22.0,Charlotte full timeout,,87,75
388,4,2:58.0,G. Henderson misses 2-pt jump shot from 12 ft,,87,75
389,4,2:57.0,Offensive rebound by J. Maxiell,,87,75
390,4,2:34.0,M. Williams misses 3-pt jump shot from 26 ft,,87,75
391,4,2:31.0,,Defensive rebound by E. Fournier,87,75
392,4,2:25.0,,Shooting foul by G. Henderson (drawn by T. Harris),87,75
393,4,2:25.0,,T. Harris misses free throw 1 of 2,87,75
394,4,2:25.0,,Offensive rebound by Team,87,75
395,4,2:25.0,,T. Harris makes free throw 2 of 2,87,76
396,4,2:04.0,K. Walker makes 2-pt jump shot from 12 ft (assist by M. Williams),,89,76
397,4,2:04.0,Shooting foul by V. Oladipo (drawn by K. Walker),,89,76
398,4,2:04.0,K. Walker makes free throw 1 of 1,,90,76
399,4,1:52.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by V. Oladipo),90,79
400,4,1:31.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,,90,79
401,4,1:28.0,,Defensive rebound by T. Harris,90,79
402,4,1:23.0,,Personal foul by J. Maxiell (drawn by N. Vučević),90,79
403,4,1:23.0,,N. Vučević makes free throw 1 of 2,90,80
404,4,1:23.0,,N. Vučević makes free throw 2 of 2,90,81
405,4,1:23.0,Charlotte full timeout,,90,81
406,4,1:23.0,G. Neal enters the game for M. Kidd-Gilchrist,,90,81
407,4,1:23.0,,D. Marble enters the game for N. Vučević,90,81
408,4,1:23.0,C. Zeller enters the game for J. Maxiell,,90,81
409,4,1:15.0,Shooting foul by T. Harris (drawn by C. Zeller),,90,81
410,4,1:15.0,C. Zeller misses free throw 1 of 2,,90,81
411,4,1:15.0,Offensive rebound by Team,,90,81
412,4,1:15.0,,N. Vučević enters the game for D. Marble,90,81
413,4,1:15.0,M. Kidd-Gilchrist enters the game for G. Neal,,90,81
414,4,1:15.0,C. Zeller makes free throw 2 of 2,,91,81
415,4,1:02.0,,N. Vučević misses 2-pt layup from 1 ft,91,81
416,4,1:01.0,,Offensive rebound by E. Payton,91,81
417,4,1:01.0,,E. Payton makes 2-pt layup from 1 ft,91,83
418,4,1:01.0,,Shooting foul by M. Kidd-Gilchrist (drawn by E. Payton),91,83
419,4,1:01.0,G. Neal enters the game for M. Kidd-Gilchrist,,91,83
420,4,1:01.0,,D. Marble enters the game for N. Vučević,91,83
421,4,1:01.0,,E. Payton makes free throw 1 of 1,91,84
422,4,0:58.0,Personal foul by V. Oladipo (drawn by K. Walker),,91,84
423,4,0:58.0,K. Walker makes free throw 1 of 2,,92,84
424,4,0:58.0,M. Kidd-Gilchrist enters the game for G. Neal,,92,84
425,4,0:58.0,,N. Vučević enters the game for D. Marble,92,84
426,4,0:58.0,K. Walker makes free throw 2 of 2,,93,84
427,4,0:58.0,,Orlando full timeout,93,84
428,4,0:55.0,,V. Oladipo misses 3-pt jump shot from 24 ft,93,84
429,4,0:54.0,Defensive rebound by Team,,93,84
430,4,0:54.0,G. Neal enters the game for M. Kidd-Gilchrist,,93,84
431,4,0:54.0,,D. Marble enters the game for N. Vučević,93,84
432,4,0:41.0,Personal take foul by V. Oladipo (drawn by K. Walker),,93,84
433,4,0:41.0,K. Walker misses free throw 1 of 2,,93,84
434,4,0:41.0,Offensive rebound by Team,,93,84
435,4,0:41.0,,N. Vučević enters the game for D. Marble,93,84
436,4,0:41.0,M. Kidd-Gilchrist enters the game for G. Neal,,93,84
437,4,0:41.0,K. Walker makes free throw 2 of 2,,94,84
438,4,0:34.0,,N. Vučević makes 2-pt layup from 1 ft (assist by E. Payton),94,86
439,4,0:27.0,Personal take foul by N. Vučević (drawn by C. Zeller),,94,86
440,4,0:27.0,C. Zeller makes free throw 1 of 2,,95,86
441,4,0:27.0,C. Zeller misses free throw 2 of 2,,95,86
442,4,0:26.0,,Defensive rebound by E. Fournier,95,86
443,4,0:21.0,,E. Fournier misses 3-pt jump shot from 24 ft,95,86
444,4,0:18.0,,Offensive rebound by N. Vučević,95,86
445,4,0:14.0,,E. Fournier makes 2-pt layup from 1 ft (assist by N. Vučević),95,88
446,4,0:08.0,M. Williams makes 2-pt dunk at rim (assist by K. Walker),,97,88
447,4,0:08.0,Shooting foul by N. Vučević (drawn by M. Williams),,97,88
448,4,0:08.0,M. Williams makes free throw 1 of 1,,98,88
449,4,0:05.0,,E. Payton makes 2-pt layup from 2 ft,98,90
