,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
384,4,6:15.0,M. Gortat makes 2-pt layup at rim (assist by J. Wall),,84,97
385,4,5:53.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,84,97
386,4,5:53.0,,Offensive rebound by Team,84,97
387,4,5:53.0,Loose ball foul by P. Pierce (drawn by A. Tolliver),,84,97
388,4,5:53.0,,Detroit full timeout,84,97
389,4,5:53.0,,R. Jackson enters the game for S. Dinwiddie,84,97
390,4,5:53.0,,K. Caldwell-Pope enters the game for C. Martin,84,97
391,4,5:53.0,,A. Tolliver makes free throw 1 of 2,84,98
392,4,5:53.0,,A. Tolliver makes free throw 2 of 2,84,99
393,4,5:41.0,P. Pierce makes 3-pt jump shot from 23 ft (assist by J. Wall),,87,99
394,4,5:26.0,,R. Jackson makes 2-pt hook shot at rim,87,101
395,4,5:04.0,M. Gortat misses 2-pt jump shot from 7 ft,,87,101
396,4,5:04.0,Offensive rebound by G. Temple,,87,101
397,4,5:03.0,G. Temple misses 2-pt layup at rim,,87,101
398,4,5:02.0,,Defensive rebound by J. Meeks,87,101
399,4,4:44.0,Offensive charge foul by J. Meeks (drawn by J. Wall),,87,101
400,4,4:44.0,,Turnover by J. Meeks (offensive foul),87,101
401,4,4:44.0,R. Butler enters the game for R. Sessions,,87,101
402,4,4:31.0,Turnover by G. Temple (bad pass; steal by K. Caldwell-Pope),,87,101
403,4,4:20.0,,G. Monroe misses 2-pt layup at rim,87,101
404,4,4:19.0,Defensive rebound by M. Gortat,,87,101
405,4,4:14.0,J. Wall misses 2-pt layup from 1 ft,,87,101
406,4,4:13.0,,Defensive rebound by A. Tolliver,87,101
407,4,4:08.0,,J. Meeks misses 3-pt jump shot from 26 ft,87,101
408,4,4:08.0,,Offensive rebound by A. Tolliver,87,101
409,4,4:07.0,,A. Tolliver misses 2-pt tip-in at rim,87,101
410,4,4:06.0,,Offensive rebound by G. Monroe,87,101
411,4,4:04.0,,G. Monroe misses 2-pt jump shot from 4 ft (block by M. Gortat),87,101
412,4,4:03.0,,Offensive rebound by Team,87,101
413,4,3:51.0,,Turnover by R. Jackson (lost ball),87,101
414,4,3:41.0,G. Temple misses 3-pt jump shot from 23 ft,,87,101
415,4,3:40.0,,Defensive rebound by G. Monroe,87,101
416,4,3:25.0,,R. Jackson makes 2-pt layup from 1 ft,87,103
417,4,3:11.0,J. Wall misses 2-pt layup at rim,,87,103
418,4,3:09.0,Offensive rebound by M. Gortat,,87,103
419,4,3:08.0,M. Gortat makes 2-pt layup at rim,,89,103
420,4,2:41.0,,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,89,103
421,4,2:40.0,Defensive rebound by P. Pierce,,89,103
422,4,2:30.0,Turnover by J. Wall (bad pass; steal by A. Tolliver),,89,103
423,4,2:22.0,,K. Caldwell-Pope makes 3-pt jump shot from 22 ft (assist by R. Jackson),89,106
424,4,2:21.0,Washington full timeout,,89,106
425,4,2:21.0,M. Webster enters the game for P. Pierce,,89,106
426,4,2:21.0,R. Sessions enters the game for G. Temple,,89,106
427,4,2:21.0,O. Porter enters the game for J. Wall,,89,106
428,4,2:10.0,M. Webster misses 2-pt jump shot from 6 ft,,89,106
429,4,2:09.0,Offensive rebound by M. Webster,,89,106
430,4,2:07.0,Turnover by M. Webster (lost ball; steal by G. Monroe),,89,106
431,4,1:57.0,,Offensive foul by G. Monroe (drawn by R. Sessions),89,106
432,4,1:57.0,,Turnover by G. Monroe (offensive foul),89,106
433,4,1:57.0,K. Séraphin enters the game for M. Gortat,,89,106
434,4,1:42.0,K. Séraphin misses 2-pt hook shot from 5 ft,,89,106
435,4,1:40.0,,Defensive rebound by G. Monroe,89,106
436,4,1:25.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,89,106
437,4,1:23.0,Defensive rebound by M. Webster,,89,106
438,4,1:15.0,R. Butler misses 2-pt jump shot from 16 ft,,89,106
439,4,1:14.0,,Defensive rebound by G. Monroe,89,106
440,4,0:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,89,106
441,4,0:57.0,,Offensive rebound by R. Jackson,89,106
442,4,0:39.0,,R. Jackson misses 3-pt jump shot from 27 ft,89,106
443,4,0:38.0,,Offensive rebound by A. Tolliver,89,106
444,4,0:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,89,106
445,4,0:13.0,,Offensive rebound by A. Tolliver,89,106
