,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
48,1,4:51.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),7,15
49,1,4:42.0,Memphis full timeout,,7,15
50,1,4:42.0,T. Allen enters the game for J. Green,,7,15
51,1,4:28.0,C. Lee makes 3-pt jump shot from 24 ft (assist by M. Conley),,10,15
52,1,4:07.0,,A. Wiggins makes 2-pt jump shot from 7 ft (assist by R. Rubio),10,17
53,1,3:48.0,T. Allen makes 2-pt jump shot from 21 ft (assist by M. Gasol),,12,17
54,1,3:28.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),12,19
55,1,3:10.0,M. Gasol makes 2-pt jump shot from 10 ft,,14,19
56,1,2:49.0,,G. Dieng makes 2-pt layup from 1 ft (assist by K. Martin),14,21
57,1,2:36.0,M. Conley makes 2-pt jump shot from 8 ft,,16,21
58,1,2:25.0,K. Koufos enters the game for M. Gasol,,16,21
59,1,2:25.0,,G. Neal enters the game for K. Martin,16,21
60,1,2:07.0,M. Conley misses 3-pt jump shot from 24 ft,,16,21
61,1,2:06.0,Offensive rebound by K. Koufos,,16,21
62,1,1:59.0,Z. Randolph makes 2-pt layup at rim,,18,21
63,1,1:40.0,,R. Rubio misses 2-pt jump shot from 20 ft,18,21
64,1,1:39.0,Defensive rebound by K. Koufos,,18,21
65,1,1:23.0,M. Conley misses 2-pt jump shot from 4 ft,,18,21
66,1,1:22.0,,Defensive rebound by A. Payne,18,21
67,1,1:21.0,,Turnover by A. Payne (bad pass; steal by T. Allen),18,21
68,1,1:14.0,Turnover by T. Allen (lost ball; steal by A. Wiggins),,18,21
69,1,0:54.0,,G. Neal makes 3-pt jump shot from 23 ft (assist by A. Wiggins),18,24
70,1,0:39.0,Personal foul by A. Payne (drawn by Z. Randolph),,18,24
71,1,0:39.0,B. Udrih enters the game for M. Conley,,18,24
72,1,0:31.0,Z. Randolph misses 2-pt jump shot from 19 ft,,18,24
73,1,0:30.0,,Defensive rebound by A. Payne,18,24
74,1,0:08.0,,G. Neal misses 2-pt jump shot from 20 ft,18,24
75,1,0:07.0,Defensive rebound by Z. Randolph,,18,24
76,1,0:01.0,Z. Randolph misses 3-pt jump shot from 26 ft,,18,24
77,1,0:00.0,Offensive rebound by Team,,18,24
78,2,11:44.0,K. Koufos makes 2-pt layup from 1 ft (assist by N. Calathes),,20,24
79,2,11:28.0,,A. Wiggins misses 2-pt jump shot from 17 ft,20,24
80,2,11:26.0,Defensive rebound by Team,,20,24
81,2,11:10.0,Turnover by N. Calathes (bad pass; steal by G. Dieng),,20,24
82,2,10:54.0,,A. Payne misses 2-pt layup from 2 ft,20,24
83,2,10:53.0,Defensive rebound by K. Koufos,,20,24
84,2,10:46.0,B. Udrih makes 2-pt layup at rim,,22,24
85,2,10:35.0,,Personal foul by T. Allen (drawn by A. Wiggins),22,24
86,2,10:35.0,,K. Martin enters the game for A. Wiggins,22,24
87,2,10:35.0,,N. Peković enters the game for G. Dieng,22,24
88,2,10:21.0,,A. Payne misses 2-pt jump shot from 21 ft,22,24
89,2,10:20.0,Defensive rebound by K. Koufos,,22,24
90,2,10:06.0,B. Udrih makes 2-pt jump shot from 18 ft,,24,24
91,2,9:50.0,,K. Martin misses 2-pt jump shot from 19 ft,24,24
92,2,9:49.0,,Offensive rebound by N. Peković,24,24
93,2,9:46.0,,Turnover by K. Martin (lost ball; steal by B. Udrih),24,24
94,2,9:43.0,N. Calathes makes 2-pt layup from 1 ft,,26,24
95,2,9:43.0,Shooting foul by Z. LaVine (drawn by N. Calathes),,26,24
96,2,9:43.0,N. Calathes misses free throw 1 of 1,,26,24
97,2,9:43.0,,Defensive rebound by Z. LaVine,26,24
98,2,9:30.0,,K. Martin misses 2-pt jump shot from 19 ft,26,24
99,2,9:28.0,,Offensive rebound by N. Peković,26,24
100,2,9:27.0,,N. Peković misses 2-pt layup from 1 ft (block by K. Koufos),26,24
101,2,9:26.0,,Offensive rebound by N. Peković,26,24
102,2,9:25.0,,N. Peković misses 2-pt layup from 1 ft (block by J. Leuer),26,24
103,2,9:24.0,Defensive rebound by B. Udrih,,26,24
104,2,9:18.0,Turnover by B. Udrih (discontinued dribble),,26,24
105,2,9:07.0,,Z. LaVine misses 2-pt jump shot from 19 ft,26,24
106,2,9:05.0,Defensive rebound by K. Koufos,,26,24
107,2,8:53.0,Turnover by K. Koufos (traveling),,26,24
108,2,8:53.0,,Minnesota full timeout,26,24
109,2,8:41.0,,G. Neal makes 2-pt jump shot from 13 ft (assist by N. Peković),26,26
110,2,8:41.0,,Shooting foul by B. Udrih (drawn by G. Neal),26,26
111,2,8:41.0,,G. Neal makes free throw 1 of 1,26,27
112,2,8:27.0,T. Allen misses 2-pt jump shot from 19 ft,,26,27
113,2,8:26.0,Offensive rebound by J. Leuer,,26,27
114,2,8:21.0,B. Udrih misses 3-pt jump shot from 24 ft,,26,27
115,2,8:20.0,,Defensive rebound by Team,26,27
116,2,8:20.0,Loose ball foul by J. Leuer (drawn by N. Peković),,26,27
117,2,8:20.0,,G. Dieng enters the game for A. Payne,26,27
118,2,8:09.0,,Z. LaVine makes 2-pt dunk at rim,26,29
119,2,7:54.0,N. Calathes makes 2-pt jump shot from 21 ft,,28,29
120,2,7:35.0,,Shooting foul by B. Udrih (drawn by G. Neal),28,29
121,2,7:35.0,,G. Neal makes free throw 1 of 2,28,30
122,2,7:35.0,,G. Neal makes free throw 2 of 2,28,31
123,2,7:25.0,T. Allen makes 2-pt layup at rim (assist by N. Calathes),,30,31
124,2,7:20.0,,Turnover by G. Dieng (bad pass; steal by N. Calathes),30,31
125,2,7:16.0,J. Leuer makes 2-pt layup from 1 ft (assist by B. Udrih),,32,31
126,2,7:02.0,,Z. LaVine makes 2-pt jump shot from 3 ft,32,33
127,2,6:48.0,T. Allen misses 2-pt layup from 2 ft (block by N. Peković),,32,33
128,2,6:46.0,,Defensive rebound by N. Peković,32,33
129,2,6:38.0,,K. Martin misses 2-pt jump shot from 12 ft,32,33
130,2,6:37.0,Defensive rebound by K. Koufos,,32,33
131,2,6:31.0,B. Udrih makes 2-pt layup from 1 ft,,34,33
132,2,6:13.0,,Personal foul by J. Leuer (drawn by G. Dieng),34,33
133,2,6:13.0,,G. Dieng makes free throw 1 of 2,34,34
134,2,6:13.0,,G. Dieng makes free throw 2 of 2,34,35
135,2,5:55.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by N. Calathes),,36,35
136,2,5:41.0,,Turnover by Z. LaVine (bad pass; steal by T. Allen),36,35
137,2,5:36.0,J. Leuer makes 2-pt layup from 2 ft (assist by T. Allen),,38,35
138,2,5:35.0,,Minnesota full timeout,38,35
139,2,5:35.0,,R. Rubio enters the game for Z. LaVine,38,35
140,2,5:35.0,,K. Garnett enters the game for G. Dieng,38,35
141,2,5:35.0,,A. Wiggins enters the game for G. Neal,38,35
142,2,5:35.0,M. Gasol enters the game for K. Koufos,,38,35
143,2,5:35.0,M. Conley enters the game for B. Udrih,,38,35
144,2,5:12.0,Z. Randolph enters the game for J. Leuer,,38,35
145,2,5:11.0,,Shooting foul by N. Calathes (drawn by N. Peković),38,35
146,2,5:11.0,,N. Peković misses free throw 1 of 2,38,35
147,2,5:11.0,,Offensive rebound by Team,38,35
148,2,5:11.0,,N. Peković makes free throw 2 of 2,38,36
149,2,4:47.0,M. Conley makes 2-pt jump shot from 20 ft (assist by N. Calathes),,40,36
150,2,4:30.0,,A. Wiggins makes 2-pt jump shot from 19 ft,40,38
151,2,4:24.0,,Technical foul by Team,40,38
152,2,4:24.0,M. Conley makes technical free throw,,41,38
153,2,4:24.0,J. Green enters the game for N. Calathes,,41,38
154,2,4:18.0,M. Conley misses 2-pt jump shot from 21 ft,,41,38
155,2,4:17.0,Offensive rebound by Z. Randolph,,41,38
156,2,4:09.0,Turnover by M. Conley (traveling),,41,38
157,2,3:51.0,,R. Rubio misses 3-pt jump shot from 24 ft,41,38
158,2,3:50.0,,Offensive rebound by Team,41,38
159,2,3:47.0,,K. Martin misses 2-pt jump shot from 12 ft,41,38
160,2,3:46.0,,Offensive rebound by K. Garnett,41,38
161,2,3:39.0,,A. Wiggins makes 2-pt jump shot from 19 ft (assist by K. Martin),41,40
162,2,3:20.0,Turnover by M. Gasol (lost ball; steal by N. Peković),,41,40
163,2,3:16.0,,A. Wiggins misses 2-pt layup from 1 ft,41,40
164,2,3:14.0,Defensive rebound by M. Conley,,41,40
165,2,3:09.0,Shooting foul by K. Garnett (drawn by M. Gasol),,41,40
166,2,3:09.0,M. Gasol misses free throw 1 of 2,,41,40
167,2,3:09.0,Offensive rebound by Team,,41,40
168,2,3:09.0,,Technical foul by K. Garnett,41,40
169,2,3:09.0,M. Conley makes technical free throw,,42,40
170,2,3:09.0,M. Gasol makes free throw 2 of 2,,43,40
171,2,3:01.0,,K. Martin misses 2-pt jump shot from 5 ft,43,40
172,2,3:00.0,Defensive rebound by M. Gasol,,43,40
173,2,2:55.0,Turnover by Z. Randolph (bad pass; steal by R. Rubio),,43,40
174,2,2:41.0,,K. Martin makes 2-pt layup at rim (assist by K. Garnett),43,42
175,2,2:33.0,Memphis full timeout,,43,42
176,2,2:33.0,C. Lee enters the game for T. Allen,,43,42
177,2,2:28.0,Shooting foul by A. Wiggins (drawn by J. Green),,43,42
178,2,2:28.0,J. Green misses free throw 1 of 2,,43,42
179,2,2:28.0,Offensive rebound by Team,,43,42
180,2,2:28.0,J. Green makes free throw 2 of 2,,44,42
181,2,2:06.0,,K. Garnett makes 2-pt jump shot from 20 ft (assist by K. Martin),44,44
182,2,1:44.0,J. Green makes 2-pt hook shot from 7 ft,,46,44
183,2,1:31.0,,Personal foul by M. Conley (drawn by R. Rubio),46,44
184,2,1:31.0,,R. Rubio misses free throw 1 of 2,46,44
185,2,1:31.0,,Offensive rebound by Team,46,44
186,2,1:31.0,,G. Dieng enters the game for N. Peković,46,44
187,2,1:31.0,,R. Rubio misses free throw 2 of 2,46,44
188,2,1:31.0,Defensive rebound by Z. Randolph,,46,44
189,2,1:15.0,M. Conley misses 3-pt jump shot from 22 ft,,46,44
190,2,1:14.0,,Defensive rebound by R. Rubio,46,44
191,2,1:07.0,,K. Martin misses 3-pt jump shot from 25 ft,46,44
192,2,1:06.0,Defensive rebound by M. Gasol,,46,44
193,2,1:05.0,Personal block foul by R. Rubio (drawn by M. Conley),,46,44
194,2,0:49.0,Turnover by M. Conley (bad pass),,46,44
195,2,0:29.0,,A. Wiggins misses 2-pt layup from 1 ft,46,44
196,2,0:28.0,Defensive rebound by Z. Randolph,,46,44
197,2,0:13.0,M. Conley misses 2-pt layup at rim,,46,44
198,2,0:13.0,Offensive rebound by M. Gasol,,46,44
199,2,0:13.0,M. Gasol makes 2-pt tip-in from 1 ft,,48,44
200,2,0:04.0,,K. Garnett misses 3-pt jump shot from 24 ft,48,44
201,2,0:02.0,,Offensive rebound by G. Dieng,48,44
202,2,0:02.0,,Shooting foul by J. Green (drawn by G. Dieng),48,44
203,2,0:02.0,,G. Dieng makes free throw 1 of 2,48,45
204,2,0:02.0,,G. Dieng makes free throw 2 of 2,48,46
205,2,0:00.0,M. Gasol misses 3-pt jump shot from 40 ft,,48,46
206,2,0:00.0,Offensive rebound by Team,,48,46
207,3,11:35.0,Z. Randolph misses 2-pt jump shot from 20 ft,,48,46
208,3,11:34.0,,Defensive rebound by K. Martin,48,46
209,3,11:20.0,,Offensive foul by N. Peković (drawn by M. Gasol),48,46
210,3,11:20.0,,Turnover by N. Peković (offensive foul),48,46
211,3,11:01.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by J. Green),,50,46
212,3,10:40.0,,N. Peković misses 2-pt jump shot from 4 ft,50,46
213,3,10:39.0,Defensive rebound by Z. Randolph,,50,46
214,3,10:30.0,M. Gasol makes 2-pt jump shot from 12 ft,,52,46
215,3,10:28.0,,Minnesota full timeout,52,46
216,3,10:28.0,,G. Dieng enters the game for N. Peković,52,46
217,3,10:17.0,,Turnover by A. Wiggins (lost ball),52,46
218,3,9:58.0,M. Gasol makes 2-pt jump shot from 8 ft,,54,46
219,3,9:43.0,,R. Rubio misses 2-pt jump shot from 18 ft,54,46
220,3,9:42.0,,Offensive rebound by G. Dieng,54,46
221,3,9:41.0,,G. Dieng makes 2-pt layup from 2 ft,54,48
222,3,9:29.0,Personal foul by K. Garnett (drawn by M. Gasol),,54,48
223,3,9:25.0,Turnover by C. Lee (offensive foul),,54,48
224,3,9:25.0,Offensive foul by C. Lee (drawn by G. Dieng),,54,48
225,3,9:11.0,,A. Wiggins misses 2-pt jump shot from 16 ft,54,48
226,3,9:10.0,Defensive rebound by Z. Randolph,,54,48
227,3,9:02.0,J. Green makes 2-pt layup from 2 ft,,56,48
228,3,9:02.0,Shooting foul by K. Garnett (drawn by J. Green),,56,48
229,3,9:02.0,J. Green makes free throw 1 of 1,,57,48
230,3,8:46.0,,K. Garnett makes 2-pt jump shot from 16 ft (assist by K. Martin),57,50
231,3,8:22.0,M. Gasol misses 2-pt jump shot from 11 ft,,57,50
232,3,8:21.0,,Defensive rebound by K. Martin,57,50
233,3,8:08.0,,A. Wiggins misses 2-pt jump shot from 21 ft,57,50
234,3,8:07.0,Defensive rebound by Z. Randolph,,57,50
235,3,7:51.0,C. Lee misses 2-pt jump shot from 17 ft,,57,50
236,3,7:50.0,,Defensive rebound by G. Dieng,57,50
237,3,7:38.0,,Turnover by R. Rubio (bad pass; steal by M. Conley),57,50
238,3,7:34.0,Shooting foul by K. Garnett (drawn by J. Green),,57,50
239,3,7:34.0,,Technical foul by K. Garnett,57,50
240,3,7:34.0,M. Conley makes technical free throw,,58,50
241,3,7:34.0,,A. Payne enters the game for K. Garnett,58,50
242,3,7:34.0,J. Green makes free throw 1 of 2,,59,50
243,3,7:34.0,J. Green makes free throw 2 of 2,,60,50
244,3,7:19.0,,K. Martin misses 3-pt jump shot from 24 ft,60,50
245,3,7:18.0,Defensive rebound by Z. Randolph,,60,50
246,3,7:07.0,M. Gasol makes 2-pt layup from 1 ft,,62,50
247,3,7:07.0,Shooting foul by A. Payne (drawn by M. Gasol),,62,50
248,3,7:07.0,,Minnesota full timeout,62,50
249,3,7:07.0,M. Gasol misses free throw 1 of 1,,62,50
250,3,7:07.0,,Defensive rebound by G. Dieng,62,50
251,3,6:47.0,,G. Dieng makes 2-pt jump shot from 17 ft (assist by K. Martin),62,52
252,3,6:30.0,Shooting foul by A. Wiggins (drawn by J. Green),,62,52
253,3,6:30.0,J. Green makes free throw 1 of 2,,63,52
254,3,6:30.0,J. Green makes free throw 2 of 2,,64,52
255,3,6:15.0,,R. Rubio misses 2-pt jump shot from 20 ft,64,52
256,3,6:13.0,,Offensive rebound by G. Dieng,64,52
257,3,6:09.0,,K. Martin misses 2-pt jump shot from 17 ft,64,52
258,3,6:06.0,Defensive rebound by M. Conley,,64,52
259,3,5:43.0,J. Green makes 3-pt jump shot from 24 ft (assist by M. Conley),,67,52
260,3,5:27.0,,Personal foul by M. Conley (drawn by R. Rubio),67,52
261,3,5:19.0,,Shooting foul by J. Green (drawn by A. Wiggins),67,52
262,3,5:19.0,,A. Wiggins makes free throw 1 of 2,67,53
263,3,5:19.0,,A. Wiggins makes free throw 2 of 2,67,54
264,3,5:05.0,Turnover by M. Gasol (bad pass; steal by R. Rubio),,67,54
265,3,5:00.0,,K. Martin misses 2-pt layup at rim (block by J. Green),67,54
266,3,4:58.0,,Offensive rebound by A. Payne,67,54
267,3,4:54.0,,A. Wiggins makes 2-pt jump shot from 14 ft,67,56
268,3,4:36.0,Turnover by Z. Randolph (traveling),,67,56
269,3,4:36.0,,G. Neal enters the game for K. Martin,67,56
270,3,4:23.0,,A. Payne misses 2-pt jump shot from 5 ft,67,56
271,3,4:22.0,,Offensive rebound by Team,67,56
272,3,4:22.0,Loose ball foul by M. Gasol (drawn by A. Payne),,67,56
273,3,4:13.0,,Shooting foul by J. Green (drawn by A. Wiggins),67,56
274,3,4:13.0,,A. Wiggins makes free throw 1 of 2,67,57
275,3,4:13.0,,A. Wiggins makes free throw 2 of 2,67,58
276,3,3:57.0,M. Conley misses 3-pt jump shot from 25 ft,,67,58
277,3,3:56.0,,Defensive rebound by R. Rubio,67,58
278,3,3:47.0,,A. Payne makes 2-pt jump shot from 20 ft (assist by R. Rubio),67,60
279,3,3:46.0,Memphis full timeout,,67,60
280,3,3:46.0,J. Leuer enters the game for Z. Randolph,,67,60
281,3,3:29.0,Turnover by M. Gasol (lost ball; steal by G. Dieng),,67,60
282,3,3:23.0,,G. Neal misses 3-pt jump shot from 22 ft,67,60
283,3,3:20.0,,Offensive rebound by A. Wiggins,67,60
284,3,3:04.0,,Personal foul by C. Lee (drawn by R. Rubio),67,60
285,3,3:04.0,,R. Rubio makes free throw 1 of 2,67,61
286,3,3:04.0,,R. Rubio makes free throw 2 of 2,67,62
287,3,2:49.0,Turnover by J. Green (lost ball),,67,62
288,3,2:49.0,T. Allen enters the game for C. Lee,,67,62
289,3,2:49.0,Violation by Team (delay of game),,67,62
290,3,2:30.0,,G. Neal misses 2-pt jump shot from 5 ft (block by M. Gasol),67,62
291,3,2:28.0,Defensive rebound by J. Leuer,,67,62
292,3,2:24.0,T. Allen misses 2-pt layup from 1 ft,,67,62
293,3,2:23.0,Offensive rebound by J. Leuer,,67,62
294,3,2:09.0,T. Allen makes 2-pt layup from 2 ft (assist by J. Green),,69,62
295,3,1:53.0,,A. Wiggins misses 2-pt jump shot from 21 ft,69,62
296,3,1:52.0,,Offensive rebound by A. Payne,69,62
297,3,1:49.0,,Shooting foul by J. Green (drawn by A. Wiggins),69,62
298,3,1:49.0,,A. Wiggins makes free throw 1 of 2,69,63
299,3,1:49.0,B. Udrih enters the game for M. Conley,,69,63
300,3,1:49.0,,A. Wiggins misses free throw 2 of 2,69,63
301,3,1:49.0,Defensive rebound by M. Gasol,,69,63
302,3,1:27.0,Offensive foul by M. Gasol (drawn by G. Dieng),,69,63
303,3,1:27.0,Turnover by M. Gasol (offensive foul),,69,63
304,3,1:27.0,Technical foul by M. Gasol,,69,63
305,3,1:27.0,,G. Neal makes technical free throw,69,64
306,3,1:27.0,Technical foul by Team,,69,64
307,3,1:27.0,,G. Neal makes technical free throw,69,65
308,3,1:15.0,,G. Neal makes 3-pt jump shot from 24 ft (assist by R. Rubio),69,68
309,3,0:59.0,Personal foul by G. Dieng (drawn by M. Gasol),,69,68
310,3,0:59.0,M. Gasol makes free throw 1 of 2,,70,68
311,3,0:59.0,N. Calathes enters the game for J. Green,,70,68
312,3,0:59.0,M. Gasol misses free throw 2 of 2,,70,68
313,3,0:58.0,,Defensive rebound by A. Payne,70,68
314,3,0:43.0,,G. Dieng misses 2-pt jump shot from 17 ft,70,68
315,3,0:41.0,Defensive rebound by N. Calathes,,70,68
316,3,0:37.0,T. Allen makes 2-pt layup at rim (assist by N. Calathes),,72,68
317,3,0:24.0,,A. Wiggins misses 2-pt jump shot from 15 ft,72,68
318,3,0:23.0,Defensive rebound by M. Gasol,,72,68
319,3,0:03.0,J. Leuer misses 2-pt jump shot from 21 ft,,72,68
320,3,0:02.0,,Defensive rebound by R. Rubio,72,68
321,3,0:01.0,,Personal foul by J. Leuer (drawn by R. Rubio),72,68
322,3,0:01.0,,R. Rubio makes free throw 1 of 2,72,69
323,3,0:01.0,,R. Rubio makes free throw 2 of 2,72,70
324,4,11:37.0,,G. Dieng misses 2-pt jump shot from 14 ft,72,70
325,4,11:35.0,,Offensive rebound by A. Wiggins,72,70
326,4,11:35.0,,A. Wiggins makes 2-pt tip-in at rim,72,72
327,4,11:19.0,Turnover by K. Koufos (3 sec),,72,72
328,4,11:05.0,,A. Payne makes 2-pt jump shot from 13 ft,72,74
329,4,10:48.0,Shooting foul by G. Neal (drawn by B. Udrih),,72,74
330,4,10:48.0,B. Udrih makes free throw 1 of 2,,73,74
331,4,10:48.0,B. Udrih makes free throw 2 of 2,,74,74
332,4,10:29.0,,Turnover by R. Rubio (bad pass; steal by N. Calathes),74,74
333,4,10:25.0,T. Allen makes 2-pt dunk at rim (assist by N. Calathes),,76,74
334,4,10:04.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by G. Neal),76,77
335,4,9:52.0,N. Calathes misses 3-pt jump shot from 24 ft,,76,77
336,4,9:52.0,,Defensive rebound by Team,76,77
337,4,9:52.0,,Z. LaVine enters the game for A. Wiggins,76,77
338,4,9:40.0,,R. Rubio misses 3-pt jump shot from 23 ft,76,77
339,4,9:39.0,Defensive rebound by T. Allen,,76,77
340,4,9:25.0,B. Udrih misses 2-pt layup from 1 ft,,76,77
341,4,9:24.0,,Defensive rebound by R. Rubio,76,77
342,4,9:09.0,,Z. LaVine misses 3-pt jump shot from 22 ft,76,77
343,4,9:06.0,,Offensive rebound by G. Dieng,76,77
344,4,9:05.0,,Minnesota full timeout,76,77
345,4,8:57.0,,G. Neal makes 3-pt jump shot from 24 ft (assist by R. Rubio),76,80
346,4,8:36.0,Shooting block foul by A. Payne (drawn by J. Leuer),,76,80
347,4,8:36.0,J. Leuer misses free throw 1 of 2,,76,80
348,4,8:36.0,Offensive rebound by Team,,76,80
349,4,8:36.0,,A. Wiggins enters the game for A. Payne,76,80
350,4,8:36.0,J. Leuer makes free throw 2 of 2,,77,80
351,4,8:23.0,,R. Rubio misses 2-pt jump shot from 19 ft,77,80
352,4,8:22.0,Defensive rebound by N. Calathes,,77,80
353,4,8:17.0,Turnover by N. Calathes (lost ball; steal by Z. LaVine),,77,80
354,4,8:13.0,,Z. LaVine makes 2-pt dunk at rim,77,82
355,4,8:11.0,Memphis full timeout,,77,82
356,4,8:11.0,Z. Randolph enters the game for J. Leuer,,77,82
357,4,8:11.0,M. Gasol enters the game for K. Koufos,,77,82
358,4,8:11.0,C. Lee enters the game for N. Calathes,,77,82
359,4,8:11.0,M. Conley enters the game for B. Udrih,,77,82
360,4,8:11.0,J. Green enters the game for T. Allen,,77,82
361,4,7:51.0,M. Conley makes 2-pt jump shot from 11 ft,,79,82
362,4,7:35.0,,Shooting foul by Z. Randolph (drawn by R. Rubio),79,82
363,4,7:35.0,,R. Rubio makes free throw 1 of 2,79,83
364,4,7:35.0,,R. Rubio makes free throw 2 of 2,79,84
365,4,7:17.0,Personal foul by A. Wiggins (drawn by Z. Randolph),,79,84
366,4,7:06.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by J. Green),,81,84
367,4,6:48.0,,Turnover by R. Rubio (bad pass; steal by M. Conley),81,84
368,4,6:38.0,Offensive foul by Z. Randolph (drawn by A. Wiggins),,81,84
369,4,6:38.0,Turnover by Z. Randolph (offensive foul),,81,84
370,4,6:26.0,,Z. LaVine misses 2-pt jump shot from 6 ft,81,84
371,4,6:25.0,Defensive rebound by Z. Randolph,,81,84
372,4,6:17.0,M. Conley misses 2-pt jump shot from 5 ft,,81,84
373,4,6:17.0,,Defensive rebound by Team,81,84
374,4,6:17.0,Loose ball foul by M. Gasol (drawn by G. Dieng),,81,84
375,4,6:17.0,,K. Martin enters the game for Z. LaVine,81,84
376,4,6:01.0,,A. Wiggins misses 2-pt jump shot from 19 ft,81,84
377,4,6:00.0,Defensive rebound by M. Gasol,,81,84
378,4,5:53.0,Z. Randolph makes 2-pt layup from 1 ft (assist by C. Lee),,83,84
379,4,5:53.0,Shooting foul by R. Rubio (drawn by Z. Randolph),,83,84
380,4,5:53.0,,A. Payne enters the game for G. Neal,83,84
381,4,5:53.0,Z. Randolph makes free throw 1 of 1,,84,84
382,4,5:32.0,,A. Payne misses 2-pt jump shot from 20 ft,84,84
383,4,5:31.0,Defensive rebound by M. Gasol,,84,84
384,4,5:18.0,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),,86,84
385,4,5:17.0,,Minnesota full timeout,86,84
386,4,4:54.0,,K. Martin makes 3-pt jump shot from 25 ft (assist by A. Wiggins),86,87
387,4,4:25.0,J. Green misses 2-pt hook shot from 6 ft,,86,87
388,4,4:24.0,Offensive rebound by M. Gasol,,86,87
