,QUARTER,TIME_REMAINING,DENVER_ACTION,CLEVELAND_ACTION,DENVER_SCORE,CLEVELAND_SCORE
115,2,9:56.0,,T. Thompson makes 2-pt tip-in from 1 ft,27,31
116,2,9:52.0,Denver full timeout,,27,31
117,2,9:52.0,,M. Miller enters the game for J. Harris,27,31
118,2,9:52.0,,L. James enters the game for D. Waiters,27,31
119,2,9:45.0,J. McGee misses 2-pt jump shot from 7 ft (block by T. Thompson),,27,31
120,2,9:44.0,,Defensive rebound by S. Marion,27,31
121,2,9:29.0,,M. Miller misses 3-pt jump shot from 22 ft,27,31
122,2,9:29.0,Defensive rebound by Team,,27,31
123,2,9:07.0,R. Foye misses 3-pt jump shot from 25 ft,,27,31
124,2,9:06.0,,Defensive rebound by T. Thompson,27,31
125,2,8:58.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by S. Marion),27,34
126,2,8:44.0,Personal foul by L. James (drawn by D. Gallinari),,27,34
127,2,8:44.0,Official timeout,,27,34
128,2,8:44.0,A. Afflalo enters the game for J. McGee,,27,34
129,2,8:44.0,T. Mozgov enters the game for R. Foye,,27,34
130,2,8:29.0,N. Robinson misses 2-pt jump shot from 8 ft (block by S. Marion),,27,34
131,2,8:28.0,Offensive rebound by T. Mozgov,,27,34
132,2,8:28.0,T. Mozgov makes 2-pt jump shot from 6 ft,,29,34
133,2,8:19.0,,Turnover by L. James (bad pass; steal by D. Arthur),29,34
134,2,8:15.0,D. Arthur makes 2-pt dunk at rim,,31,34
135,2,7:50.0,,L. James makes 2-pt layup at rim,31,36
136,2,7:37.0,N. Robinson makes 3-pt jump shot from 25 ft (assist by D. Arthur),,34,36
137,2,7:23.0,,Shooting foul by N. Robinson (drawn by K. Irving),34,36
138,2,7:23.0,,K. Irving makes free throw 1 of 2,34,37
139,2,7:23.0,T. Lawson enters the game for N. Robinson,,34,37
140,2,7:23.0,W. Chandler enters the game for D. Gallinari,,34,37
141,2,7:23.0,,K. Irving makes free throw 2 of 2,34,38
142,2,7:06.0,A. Afflalo makes 2-pt jump shot from 14 ft,,36,38
143,2,6:56.0,,K. Irving misses 2-pt jump shot from 17 ft,36,38
144,2,6:55.0,Defensive rebound by T. Mozgov,,36,38
145,2,6:46.0,Turnover by T. Lawson (bad pass; steal by T. Thompson),,36,38
146,2,6:42.0,,Shooting foul by W. Chandler (drawn by L. James),36,38
147,2,6:42.0,,L. James makes free throw 1 of 2,36,39
148,2,6:42.0,K. Faried enters the game for D. Arthur,,36,39
149,2,6:42.0,,A. Varejão enters the game for T. Thompson,36,39
150,2,6:42.0,,K. Love enters the game for S. Marion,36,39
151,2,6:42.0,,L. James misses free throw 2 of 2,36,39
152,2,6:41.0,Defensive rebound by T. Mozgov,,36,39
153,2,6:24.0,Personal foul by M. Miller (drawn by T. Lawson),,36,39
154,2,6:16.0,A. Afflalo misses 3-pt jump shot from 25 ft,,36,39
155,2,6:15.0,,Defensive rebound by A. Varejão,36,39
156,2,6:03.0,,K. Love misses 3-pt jump shot from 24 ft,36,39
157,2,6:02.0,Defensive rebound by W. Chandler,,36,39
158,2,5:43.0,T. Lawson makes 2-pt jump shot from 9 ft,,38,39
159,2,5:43.0,Shooting foul by M. Miller (drawn by T. Lawson),,38,39
160,2,5:43.0,,Cleveland full timeout,38,39
161,2,5:43.0,,D. Waiters enters the game for M. Miller,38,39
162,2,5:43.0,T. Lawson misses free throw 1 of 1,,38,39
163,2,5:40.0,,Defensive rebound by L. James,38,39
164,2,5:18.0,,D. Waiters makes 2-pt jump shot from 22 ft (assist by L. James),38,41
165,2,4:55.0,T. Mozgov makes 2-pt jump shot from 6 ft (assist by T. Lawson),,40,41
166,2,4:44.0,,Turnover by L. James (bad pass; steal by T. Lawson),40,41
167,2,4:42.0,Personal foul by K. Love (drawn by T. Lawson),,40,41
168,2,4:32.0,Personal foul by D. Waiters (drawn by T. Lawson),,40,41
169,2,4:32.0,T. Lawson makes free throw 1 of 2,,41,41
170,2,4:32.0,T. Lawson makes free throw 2 of 2,,42,41
171,2,4:07.0,,K. Love makes 2-pt jump shot from 8 ft,42,43
172,2,3:51.0,A. Afflalo misses 2-pt jump shot from 9 ft,,42,43
173,2,3:50.0,,Defensive rebound by A. Varejão,42,43
174,2,3:44.0,,D. Waiters misses 2-pt layup from 2 ft,42,43
175,2,3:41.0,,Offensive rebound by K. Love,42,43
176,2,3:41.0,,K. Love makes 2-pt tip-in at rim,42,45
177,2,3:28.0,T. Mozgov makes 2-pt dunk at rim (assist by T. Lawson),,44,45
178,2,3:13.0,,D. Waiters misses 2-pt jump shot from 9 ft,44,45
179,2,3:11.0,Defensive rebound by A. Afflalo,,44,45
180,2,3:03.0,K. Faried makes 2-pt layup from 1 ft (assist by A. Afflalo),,46,45
181,2,2:56.0,,Cleveland full timeout,46,45
182,2,2:56.0,Denver full timeout,,46,45
183,2,2:56.0,D. Arthur enters the game for K. Faried,,46,45
184,2,2:38.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by L. James),46,48
185,2,2:27.0,T. Lawson misses 3-pt jump shot from 25 ft,,46,48
186,2,2:26.0,,Defensive rebound by K. Love,46,48
187,2,2:19.0,,Turnover by K. Irving (traveling),46,48
188,2,2:10.0,Personal foul by K. Irving (drawn by A. Afflalo),,46,48
189,2,2:10.0,A. Afflalo makes free throw 1 of 2,,47,48
190,2,2:10.0,A. Afflalo makes free throw 2 of 2,,48,48
191,2,2:09.0,,L. James makes 2-pt layup at rim (assist by K. Love),48,50
192,2,2:09.0,,Shooting foul by W. Chandler (drawn by L. James),48,50
193,2,2:09.0,R. Foye enters the game for W. Chandler,,48,50
194,2,2:09.0,,L. James makes free throw 1 of 1,48,51
195,2,1:51.0,T. Lawson makes 2-pt layup at rim (assist by A. Afflalo),,50,51
196,2,1:26.0,,D. Waiters misses 3-pt jump shot from 25 ft,50,51
197,2,1:25.0,Defensive rebound by D. Arthur,,50,51
198,2,1:19.0,R. Foye misses 3-pt jump shot from 23 ft,,50,51
199,2,1:18.0,Offensive rebound by D. Arthur,,50,51
200,2,1:10.0,T. Lawson misses 3-pt jump shot from 25 ft,,50,51
201,2,1:09.0,Offensive rebound by D. Arthur,,50,51
202,2,0:56.0,T. Mozgov misses 2-pt layup from 2 ft,,50,51
203,2,0:54.0,,Defensive rebound by K. Love,50,51
204,2,0:36.0,,L. James misses 3-pt jump shot from 25 ft,50,51
205,2,0:35.0,Defensive rebound by T. Mozgov,,50,51
206,2,0:21.0,D. Arthur makes 3-pt jump shot from 22 ft (assist by A. Afflalo),,53,51
207,2,0:06.0,,Personal foul by R. Foye (drawn by L. James),53,51
208,2,0:03.0,,Shooting foul by D. Arthur (drawn by K. Love),53,51
209,2,0:03.0,,K. Love misses free throw 1 of 2,53,51
210,2,0:03.0,,Offensive rebound by Team,53,51
211,2,0:03.0,,T. Thompson enters the game for A. Varejão,53,51
212,2,0:03.0,,K. Love makes free throw 2 of 2,53,52
213,2,0:02.0,Turnover by T. Mozgov (bad pass; steal by K. Irving),,53,52
214,2,0:00.0,,K. Irving misses 3-pt jump shot from 27 ft,53,52
215,2,0:00.0,,Offensive rebound by Team,53,52
216,3,11:40.0,,Turnover by K. Irving (lost ball; steal by T. Lawson),53,52
217,3,11:35.0,W. Chandler misses 2-pt layup from 1 ft (block by A. Varejão),,53,52
218,3,11:35.0,Offensive rebound by Team,,53,52
219,3,11:31.0,K. Faried makes 2-pt jump shot from 4 ft (assist by W. Chandler),,55,52
220,3,11:07.0,,A. Varejão misses 2-pt jump shot from 17 ft,55,52
221,3,11:06.0,Defensive rebound by Team,,55,52
222,3,10:47.0,W. Chandler misses 3-pt jump shot from 23 ft,,55,52
223,3,10:46.0,,Defensive rebound by K. Love,55,52
224,3,10:36.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),55,55
225,3,10:21.0,W. Chandler makes 3-pt jump shot from 24 ft (assist by T. Lawson),,58,55
226,3,9:56.0,,K. Love makes 2-pt jump shot from 7 ft,58,57
227,3,9:33.0,T. Mozgov misses 2-pt dunk at rim (block by L. James),,58,57
228,3,9:31.0,,Defensive rebound by A. Varejão,58,57
229,3,9:26.0,,K. Irving misses 2-pt layup from 1 ft (block by K. Faried),58,57
230,3,9:23.0,Defensive rebound by W. Chandler,,58,57
231,3,9:21.0,Offensive foul by T. Mozgov (drawn by A. Varejão),,58,57
232,3,9:21.0,Turnover by T. Mozgov (offensive foul),,58,57
233,3,9:08.0,,Turnover by K. Love (bad pass; steal by W. Chandler),58,57
234,3,9:02.0,A. Afflalo misses 2-pt layup from 1 ft,,58,57
235,3,8:59.0,Offensive rebound by T. Mozgov,,58,57
236,3,8:59.0,T. Mozgov makes 2-pt dunk at rim,,60,57
237,3,8:45.0,,Turnover by A. Varejão (lost ball; steal by T. Mozgov),60,57
238,3,8:42.0,Flagrant foul type 1 by A. Varejão,,60,57
239,3,8:42.0,T. Mozgov makes flagrant free throw 1 of 2,,61,57
240,3,8:42.0,T. Mozgov makes flagrant free throw 2 of 2,,62,57
241,3,8:42.0,,T. Thompson enters the game for A. Varejão,62,57
242,3,8:29.0,T. Lawson makes 2-pt jump shot from 10 ft,,64,57
243,3,8:14.0,,Personal foul by K. Faried (drawn by K. Love),64,57
244,3,8:08.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),64,60
245,3,7:47.0,Turnover by T. Mozgov (3 sec),,64,60
246,3,7:25.0,,S. Marion misses 2-pt jump shot from 7 ft,64,60
247,3,7:24.0,Defensive rebound by T. Lawson,,64,60
248,3,7:20.0,K. Faried makes 2-pt layup at rim (assist by T. Lawson),,66,60
249,3,6:57.0,,T. Thompson misses 2-pt jump shot from 7 ft,66,60
250,3,6:56.0,Defensive rebound by T. Mozgov,,66,60
251,3,6:44.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by T. Lawson),,69,60
252,3,6:43.0,,Cleveland full timeout,69,60
253,3,6:31.0,,Turnover by T. Thompson (step out of bounds),69,60
254,3,6:05.0,W. Chandler misses 3-pt jump shot from 25 ft (block by S. Marion),,69,60
255,3,6:04.0,,Defensive rebound by L. James,69,60
256,3,5:55.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by L. James),69,63
257,3,5:41.0,A. Afflalo misses 2-pt jump shot from 9 ft,,69,63
258,3,5:40.0,,Defensive rebound by L. James,69,63
259,3,5:35.0,,K. Love misses 3-pt jump shot from 25 ft,69,63
260,3,5:34.0,Defensive rebound by W. Chandler,,69,63
261,3,5:14.0,T. Lawson makes 2-pt layup from 1 ft,,71,63
262,3,4:58.0,,K. Irving makes 2-pt layup at rim,71,65
263,3,4:49.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),,74,65
264,3,4:19.0,,L. James makes 2-pt jump shot from 9 ft,74,67
265,3,4:14.0,Turnover by A. Afflalo (palming),,74,67
266,3,4:14.0,,J. Harris enters the game for S. Marion,74,67
267,3,4:02.0,,L. James makes 2-pt jump shot from 16 ft,74,69
268,3,3:45.0,T. Lawson makes 2-pt jump shot from 19 ft,,76,69
269,3,3:32.0,,L. James misses 2-pt jump shot from 18 ft,76,69
270,3,3:29.0,Defensive rebound by A. Afflalo,,76,69
271,3,3:20.0,W. Chandler misses 3-pt jump shot from 24 ft,,76,69
272,3,3:19.0,,Defensive rebound by K. Love,76,69
273,3,3:08.0,,K. Irving misses 2-pt jump shot from 5 ft (block by T. Mozgov),76,69
274,3,3:06.0,Defensive rebound by A. Afflalo,,76,69
275,3,3:02.0,A. Afflalo makes 2-pt layup at rim,,78,69
276,3,2:37.0,,Turnover by K. Love (lost ball; steal by K. Faried),78,69
277,3,2:34.0,Shooting foul by J. Harris (drawn by A. Afflalo),,78,69
278,3,2:34.0,Denver full timeout,,78,69
279,3,2:34.0,D. Arthur enters the game for K. Faried,,78,69
280,3,2:34.0,,D. Waiters enters the game for K. Irving,78,69
281,3,2:34.0,A. Afflalo makes free throw 1 of 2,,79,69
282,3,2:34.0,A. Afflalo misses free throw 2 of 2,,79,69
283,3,2:32.0,,Defensive rebound by L. James,79,69
284,3,2:15.0,,T. Thompson makes 2-pt layup at rim (assist by D. Waiters),79,71
285,3,1:59.0,A. Afflalo misses 3-pt jump shot from 23 ft,,79,71
286,3,1:58.0,,Defensive rebound by L. James,79,71
287,3,1:54.0,,Turnover by L. James (lost ball; steal by D. Arthur),79,71
288,3,1:47.0,T. Lawson misses 2-pt jump shot from 20 ft,,79,71
289,3,1:45.0,Offensive rebound by W. Chandler,,79,71
290,3,1:44.0,W. Chandler makes 2-pt layup at rim,,81,71
291,3,1:27.0,,T. Thompson misses 2-pt jump shot from 16 ft,81,71
292,3,1:26.0,Defensive rebound by W. Chandler,,81,71
293,3,1:04.0,T. Lawson misses 2-pt jump shot from 7 ft (block by L. James),,81,71
294,3,1:04.0,Offensive rebound by Team,,81,71
295,3,1:04.0,,K. Irving enters the game for L. James,81,71
296,3,1:04.0,,S. Marion enters the game for K. Love,81,71
297,3,1:02.0,Turnover by W. Chandler (bad pass; steal by T. Thompson),,81,71
298,3,0:51.0,,D. Waiters makes 2-pt layup at rim (assist by K. Irving),81,73
299,3,0:39.0,T. Lawson misses 2-pt jump shot from 12 ft,,81,73
300,3,0:36.0,,Defensive rebound by T. Thompson,81,73
301,3,0:19.0,,D. Waiters makes 2-pt jump shot from 12 ft,81,75
302,3,0:01.0,W. Chandler misses 3-pt jump shot from 26 ft,,81,75
303,3,0:00.0,,Defensive rebound by K. Irving,81,75
304,4,11:50.0,D. Arthur makes 2-pt jump shot from 14 ft (assist by N. Robinson),,83,75
305,4,11:36.0,,D. Waiters makes 2-pt layup from 1 ft,83,77
306,4,11:21.0,N. Robinson makes 3-pt jump shot from 24 ft (assist by R. Foye),,86,77
307,4,10:59.0,,D. Waiters misses 3-pt jump shot from 25 ft,86,77
308,4,10:59.0,,Offensive rebound by Team,86,77
309,4,10:59.0,Loose ball foul by J. McGee (drawn by T. Thompson),,86,77
310,4,10:49.0,,D. Waiters makes 2-pt layup from 1 ft (assist by K. Irving),86,79
311,4,10:38.0,D. Gallinari misses 3-pt jump shot from 22 ft,,86,79
312,4,10:36.0,,Defensive rebound by S. Marion,86,79
313,4,10:24.0,,Shooting foul by N. Robinson (drawn by S. Marion),86,79
314,4,10:24.0,,S. Marion makes free throw 1 of 2,86,80
315,4,10:24.0,,S. Marion makes free throw 2 of 2,86,81
316,4,10:07.0,N. Robinson makes 3-pt jump shot from 26 ft (assist by D. Arthur),,89,81
317,4,9:51.0,,Turnover by K. Irving (bad pass; steal by R. Foye),89,81
318,4,9:46.0,Shooting foul by D. Waiters (drawn by R. Foye),,89,81
319,4,9:46.0,R. Foye misses free throw 1 of 2,,89,81
320,4,9:46.0,Offensive rebound by Team,,89,81
321,4,9:46.0,,L. James enters the game for K. Irving,89,81
322,4,9:46.0,R. Foye makes free throw 2 of 2,,90,81
323,4,9:31.0,,S. Marion misses 2-pt jump shot from 9 ft,90,81
324,4,9:30.0,,Offensive rebound by S. Marion,90,81
325,4,9:25.0,,D. Waiters makes 3-pt jump shot from 22 ft (assist by S. Marion),90,84
326,4,9:10.0,R. Foye misses 3-pt jump shot from 27 ft,,90,84
327,4,9:09.0,,Defensive rebound by D. Waiters,90,84
328,4,9:06.0,,Personal foul by N. Robinson (drawn by D. Waiters),90,84
329,4,9:06.0,T. Mozgov enters the game for J. McGee,,90,84
330,4,9:06.0,W. Chandler enters the game for D. Gallinari,,90,84
331,4,8:51.0,,J. Harris misses 3-pt jump shot from 23 ft,90,84
332,4,8:50.0,Defensive rebound by D. Arthur,,90,84
333,4,8:38.0,N. Robinson misses 2-pt jump shot from 23 ft,,90,84
334,4,8:38.0,,Defensive rebound by J. Harris,90,84
335,4,8:18.0,,S. Marion misses 2-pt layup from 2 ft,90,84
336,4,8:18.0,Defensive rebound by Team,,90,84
337,4,8:18.0,,Loose ball foul by T. Thompson (drawn by T. Mozgov),90,84
338,4,8:18.0,Official timeout,,90,84
339,4,8:18.0,,K. Love enters the game for S. Marion,90,84
340,4,8:18.0,A. Afflalo enters the game for R. Foye,,90,84
341,4,8:07.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by N. Robinson),,93,84
342,4,7:37.0,,L. James misses 2-pt jump shot from 5 ft,93,84
343,4,7:34.0,Defensive rebound by D. Arthur,,93,84
344,4,7:25.0,N. Robinson misses 2-pt jump shot from 3 ft (block by T. Thompson),,93,84
345,4,7:24.0,,Defensive rebound by K. Love,93,84
346,4,7:19.0,,J. Harris misses 3-pt jump shot from 23 ft,93,84
347,4,7:17.0,Defensive rebound by D. Arthur,,93,84
348,4,7:00.0,D. Arthur makes 3-pt jump shot from 27 ft (assist by N. Robinson),,96,84
349,4,6:35.0,,K. Love misses 3-pt jump shot from 23 ft,96,84
350,4,6:33.0,Defensive rebound by W. Chandler,,96,84
351,4,6:16.0,N. Robinson misses 2-pt jump shot from 7 ft,,96,84
352,4,6:13.0,,Defensive rebound by T. Thompson,96,84
353,4,6:11.0,,Turnover by T. Thompson (offensive foul),96,84
354,4,6:11.0,,Offensive foul by T. Thompson (drawn by D. Arthur),96,84
355,4,6:11.0,,K. Irving enters the game for T. Thompson,96,84
356,4,6:11.0,T. Lawson enters the game for N. Robinson,,96,84
357,4,6:01.0,T. Lawson makes 2-pt layup at rim,,98,84
358,4,5:56.0,,Cleveland full timeout,98,84
359,4,5:46.0,,L. James misses 3-pt jump shot from 24 ft,98,84
360,4,5:45.0,Defensive rebound by T. Mozgov,,98,84
361,4,5:33.0,A. Afflalo misses 3-pt jump shot from 23 ft,,98,84
362,4,5:32.0,,Defensive rebound by L. James,98,84
363,4,5:24.0,,L. James makes 2-pt dunk at rim,98,86
364,4,5:10.0,T. Lawson makes 2-pt layup at rim,,100,86
365,4,5:01.0,,Personal foul by T. Mozgov (drawn by K. Love),100,86
366,4,4:55.0,,Turnover by L. James (traveling),100,86
367,4,4:43.0,Personal foul by K. Love (drawn by T. Lawson),,100,86
368,4,4:36.0,Shooting foul by K. Love (drawn by T. Lawson),,100,86
369,4,4:36.0,T. Lawson makes free throw 1 of 2,,101,86
370,4,4:36.0,T. Lawson makes free throw 2 of 2,,102,86
371,4,4:26.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by K. Irving),102,89
372,4,4:04.0,T. Lawson misses 3-pt jump shot from 25 ft,,102,89
373,4,4:02.0,Offensive rebound by T. Mozgov,,102,89
374,4,3:57.0,Personal foul by L. James (drawn by T. Lawson),,102,89
375,4,3:57.0,T. Lawson makes free throw 1 of 2,,103,89
376,4,3:57.0,T. Lawson makes free throw 2 of 2,,104,89
377,4,3:47.0,,Shooting foul by A. Afflalo (drawn by K. Irving),104,89
378,4,3:47.0,,K. Irving makes free throw 1 of 2,104,90
379,4,3:47.0,,K. Irving makes free throw 2 of 2,104,91
380,4,3:35.0,Turnover by T. Lawson (lost ball; steal by K. Irving),,104,91
381,4,3:28.0,,J. Harris misses 3-pt jump shot from 24 ft,104,91
382,4,3:27.0,,Offensive rebound by J. Harris,104,91
383,4,3:22.0,,D. Waiters misses 3-pt jump shot from 24 ft,104,91
384,4,3:21.0,Defensive rebound by W. Chandler,,104,91
385,4,3:01.0,D. Arthur misses 3-pt jump shot from 28 ft,,104,91
386,4,3:00.0,,Defensive rebound by K. Irving,104,91
387,4,2:49.0,,K. Love misses 2-pt hook shot from 6 ft,104,91
388,4,2:48.0,Defensive rebound by D. Arthur,,104,91
389,4,2:44.0,Denver full timeout,,104,91
390,4,2:32.0,T. Mozgov misses 2-pt jump shot from 20 ft,,104,91
391,4,2:31.0,,Defensive rebound by L. James,104,91
