,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
42,1,5:44.0,,E. Turner enters the game for R. Rondo,8,16
43,1,5:44.0,G. Monroe enters the game for J. Smith,,8,16
44,1,5:26.0,K. Singler misses 2-pt jump shot from 12 ft,,8,16
45,1,5:25.0,,Defensive rebound by J. Sullinger,8,16
46,1,5:12.0,Violation by A. Drummond (def goaltending),,8,16
47,1,5:12.0,,J. Green makes 2-pt hook shot from 5 ft,8,18
48,1,4:56.0,Shooting foul by J. Sullinger (drawn by G. Monroe),,8,18
49,1,4:56.0,G. Monroe makes free throw 1 of 2,,9,18
50,1,4:56.0,,K. Olynyk enters the game for T. Zeller,9,18
51,1,4:56.0,C. Butler enters the game for K. Singler,,9,18
52,1,4:56.0,G. Monroe makes free throw 2 of 2,,10,18
53,1,4:42.0,,J. Green misses 2-pt jump shot from 9 ft,10,18
54,1,4:41.0,Defensive rebound by A. Drummond,,10,18
55,1,4:25.0,G. Monroe makes 2-pt layup at rim (assist by B. Jennings),,12,18
56,1,4:16.0,,B. Bass enters the game for J. Sullinger,12,18
57,1,4:11.0,,J. Green misses 3-pt jump shot from 24 ft,12,18
58,1,4:09.0,Defensive rebound by A. Drummond,,12,18
59,1,4:01.0,B. Jennings misses 2-pt jump shot from 15 ft,,12,18
60,1,4:00.0,,Defensive rebound by E. Turner,12,18
61,1,3:51.0,,J. Green misses 2-pt jump shot from 13 ft,12,18
62,1,3:49.0,Defensive rebound by A. Drummond,,12,18
63,1,3:39.0,Shooting foul by K. Olynyk (drawn by G. Monroe),,12,18
64,1,3:39.0,G. Monroe makes free throw 1 of 2,,13,18
65,1,3:39.0,,P. Pressey enters the game for A. Bradley,13,18
66,1,3:39.0,G. Monroe makes free throw 2 of 2,,14,18
67,1,3:17.0,,K. Olynyk misses 2-pt jump shot from 14 ft,14,18
68,1,3:16.0,Defensive rebound by C. Butler,,14,18
69,1,3:09.0,A. Drummond makes 2-pt dunk at rim (assist by B. Jennings),,16,18
70,1,2:47.0,,B. Bass misses 2-pt jump shot from 5 ft,16,18
71,1,2:46.0,,Offensive rebound by Team,16,18
72,1,2:46.0,,Boston full timeout,16,18
73,1,2:38.0,,Personal foul by K. Caldwell-Pope (drawn by J. Green),16,18
74,1,2:32.0,,Turnover by E. Turner (bad pass; steal by A. Drummond),16,18
75,1,2:29.0,A. Drummond makes 2-pt layup at rim (assist by B. Jennings),,18,18
76,1,2:29.0,Shooting foul by E. Turner (drawn by A. Drummond),,18,18
77,1,2:29.0,,M. Thornton enters the game for J. Green,18,18
78,1,2:29.0,A. Drummond makes free throw 1 of 1,,19,18
79,1,2:13.0,,E. Turner misses 2-pt jump shot from 14 ft,19,18
80,1,2:12.0,Defensive rebound by G. Monroe,,19,18
81,1,2:01.0,B. Jennings misses 2-pt layup from 2 ft,,19,18
82,1,2:00.0,,Defensive rebound by B. Bass,19,18
83,1,1:46.0,,Turnover by K. Olynyk (lost ball),19,18
84,1,1:46.0,,J. Sullinger enters the game for B. Bass,19,18
85,1,1:46.0,,T. Zeller enters the game for K. Olynyk,19,18
86,1,1:33.0,C. Butler makes 2-pt jump shot from 6 ft (assist by B. Jennings),,21,18
87,1,1:22.0,,P. Pressey makes 3-pt jump shot from 25 ft (assist by E. Turner),21,21
88,1,1:03.0,G. Monroe misses 2-pt jump shot from 17 ft,,21,21
89,1,1:00.0,Offensive rebound by K. Caldwell-Pope,,21,21
90,1,0:45.0,C. Butler misses 2-pt jump shot from 16 ft,,21,21
91,1,0:43.0,,Defensive rebound by T. Zeller,21,21
92,1,0:38.0,,R. Rondo enters the game for P. Pressey,21,21
93,1,0:38.0,,Turnover by R. Rondo (lost ball; steal by K. Caldwell-Pope),21,21
94,1,0:35.0,K. Caldwell-Pope makes 2-pt dunk at rim,,23,21
95,1,0:21.0,,M. Thornton misses 2-pt jump shot from 20 ft,23,21
96,1,0:18.0,Defensive rebound by Team,,23,21
97,1,0:02.0,G. Monroe misses 2-pt jump shot from 3 ft (block by J. Sullinger),,23,21
98,1,0:01.0,Offensive rebound by Team,,23,21
99,2,11:46.0,,E. Turner misses 2-pt jump shot from 3 ft,23,21
100,2,11:45.0,Defensive rebound by C. Butler,,23,21
101,2,11:31.0,C. Butler misses 2-pt jump shot from 12 ft,,23,21
102,2,11:30.0,,Defensive rebound by E. Turner,23,21
103,2,11:23.0,,M. Thornton misses 2-pt jump shot from 3 ft,23,21
104,2,11:22.0,Defensive rebound by K. Caldwell-Pope,,23,21
105,2,11:10.0,G. Monroe makes 2-pt hook shot from 4 ft,,25,21
106,2,10:56.0,,T. Zeller makes 2-pt layup at rim (assist by M. Thornton),25,23
107,2,10:38.0,Shooting foul by T. Zeller (drawn by G. Monroe),,25,23
108,2,10:38.0,G. Monroe makes free throw 1 of 2,,26,23
109,2,10:38.0,C. Martin enters the game for K. Caldwell-Pope,,26,23
110,2,10:38.0,,M. Smart enters the game for E. Turner,26,23
111,2,10:38.0,G. Monroe makes free throw 2 of 2,,27,23
112,2,10:24.0,,J. Sullinger misses 2-pt jump shot from 3 ft,27,23
113,2,10:23.0,Defensive rebound by J. Smith,,27,23
114,2,10:17.0,C. Martin misses 3-pt jump shot from 23 ft,,27,23
115,2,10:16.0,Offensive rebound by Team,,27,23
116,2,10:13.0,Personal foul by M. Smart (drawn by C. Martin),,27,23
117,2,9:53.0,Turnover by J. Smith (lost ball; steal by R. Rondo),,27,23
118,2,9:45.0,,R. Rondo misses 2-pt jump shot from 4 ft,27,23
119,2,9:42.0,Defensive rebound by J. Smith,,27,23
120,2,9:31.0,G. Monroe misses 2-pt jump shot from 13 ft,,27,23
121,2,9:30.0,,Defensive rebound by M. Thornton,27,23
122,2,9:11.0,,T. Zeller makes 2-pt jump shot from 4 ft,27,25
123,2,8:49.0,D. Augustin misses 2-pt jump shot from 4 ft,,27,25
124,2,8:48.0,,Defensive rebound by R. Rondo,27,25
125,2,8:41.0,,M. Thornton misses 3-pt jump shot from 25 ft,27,25
126,2,8:40.0,,Offensive rebound by T. Zeller,27,25
127,2,8:37.0,,M. Smart misses 3-pt jump shot from 22 ft,27,25
128,2,8:35.0,Defensive rebound by J. Smith,,27,25
129,2,8:27.0,C. Butler misses 2-pt jump shot from 14 ft,,27,25
130,2,8:26.0,Offensive rebound by D. Augustin,,27,25
131,2,8:24.0,Shooting foul by T. Zeller (drawn by J. Smith),,27,25
132,2,8:24.0,Official timeout,,27,25
133,2,8:24.0,,K. Olynyk enters the game for T. Zeller,27,25
134,2,8:24.0,,A. Bradley enters the game for M. Thornton,27,25
135,2,8:24.0,J. Smith misses free throw 1 of 2,,27,25
136,2,8:24.0,Offensive rebound by Team,,27,25
137,2,8:24.0,J. Smith makes free throw 2 of 2,,28,25
138,2,8:09.0,,J. Sullinger misses 2-pt jump shot from 4 ft,28,25
139,2,8:06.0,Defensive rebound by D. Augustin,,28,25
140,2,7:51.0,J. Smith makes 2-pt hook shot from 4 ft,,30,25
141,2,7:43.0,,M. Smart misses 3-pt jump shot from 24 ft,30,25
142,2,7:42.0,Defensive rebound by C. Martin,,30,25
143,2,7:32.0,Shooting foul by K. Olynyk (drawn by J. Smith),,30,25
144,2,7:32.0,J. Smith misses free throw 1 of 2,,30,25
145,2,7:32.0,Offensive rebound by Team,,30,25
146,2,7:32.0,K. Singler enters the game for C. Butler,,30,25
147,2,7:32.0,J. Smith makes free throw 2 of 2,,31,25
148,2,7:19.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by M. Smart),31,28
149,2,7:01.0,G. Monroe misses 2-pt jump shot from 4 ft,,31,28
150,2,7:00.0,Offensive rebound by K. Singler,,31,28
151,2,7:00.0,K. Singler misses 2-pt tip-in from 5 ft,,31,28
152,2,6:59.0,,Defensive rebound by J. Sullinger,31,28
153,2,6:48.0,,R. Rondo misses 2-pt jump shot from 18 ft,31,28
154,2,6:46.0,Defensive rebound by D. Augustin,,31,28
155,2,6:38.0,C. Martin makes 3-pt jump shot from 22 ft (assist by D. Augustin),,34,28
156,2,6:28.0,,M. Smart misses 3-pt jump shot from 23 ft,34,28
157,2,6:25.0,Defensive rebound by K. Singler,,34,28
158,2,6:21.0,J. Smith misses 2-pt layup from 2 ft,,34,28
159,2,6:20.0,,Defensive rebound by J. Sullinger,34,28
160,2,6:14.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by M. Smart),34,31
161,2,6:00.0,Personal foul by M. Smart (drawn by D. Augustin),,34,31
162,2,6:00.0,D. Augustin makes free throw 1 of 2,,35,31
163,2,6:00.0,,P. Pressey enters the game for M. Smart,35,31
164,2,6:00.0,,J. Green enters the game for J. Sullinger,35,31
165,2,6:00.0,D. Augustin misses free throw 2 of 2,,35,31
166,2,5:58.0,,Defensive rebound by K. Olynyk,35,31
167,2,5:38.0,,K. Olynyk misses 3-pt jump shot from 24 ft,35,31
168,2,5:37.0,Defensive rebound by G. Monroe,,35,31
169,2,5:27.0,D. Augustin misses 2-pt jump shot from 4 ft,,35,31
170,2,5:26.0,,Defensive rebound by J. Green,35,31
171,2,5:20.0,,J. Green misses 2-pt jump shot from 3 ft,35,31
172,2,5:20.0,,Offensive rebound by Team,35,31
173,2,5:20.0,,Personal foul by C. Martin (drawn by J. Green),35,31
174,2,5:20.0,,Boston full timeout,35,31
175,2,5:20.0,,B. Bass enters the game for R. Rondo,35,31
176,2,5:20.0,A. Drummond enters the game for G. Monroe,,35,31
177,2,5:15.0,,B. Bass misses 2-pt jump shot from 18 ft,35,31
178,2,5:14.0,Defensive rebound by C. Martin,,35,31
179,2,4:53.0,K. Singler misses 3-pt jump shot from 23 ft,,35,31
180,2,4:52.0,,Defensive rebound by P. Pressey,35,31
181,2,4:38.0,,A. Bradley misses 2-pt jump shot from 20 ft,35,31
182,2,4:37.0,Defensive rebound by Team,,35,31
183,2,4:27.0,Shooting foul by K. Olynyk (drawn by A. Drummond),,35,31
184,2,4:27.0,A. Drummond misses free throw 1 of 2,,35,31
185,2,4:27.0,Offensive rebound by Team,,35,31
186,2,4:27.0,K. Caldwell-Pope enters the game for C. Martin,,35,31
187,2,4:27.0,A. Drummond misses free throw 2 of 2,,35,31
188,2,4:26.0,,Defensive rebound by B. Bass,35,31
189,2,4:11.0,,B. Bass misses 2-pt dunk at rim,35,31
190,2,4:10.0,Defensive rebound by J. Smith,,35,31
191,2,3:51.0,J. Smith misses 2-pt layup from 2 ft,,35,31
192,2,3:50.0,,Defensive rebound by P. Pressey,35,31
193,2,3:45.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by P. Pressey),35,33
194,2,3:24.0,A. Drummond misses 2-pt layup from 1 ft,,35,33
195,2,3:22.0,,Defensive rebound by K. Olynyk,35,33
196,2,3:10.0,,Shooting foul by J. Smith (drawn by B. Bass),35,33
197,2,3:10.0,,B. Bass makes free throw 1 of 2,35,34
198,2,3:10.0,,B. Bass makes free throw 2 of 2,35,35
199,2,2:57.0,J. Smith misses 2-pt jump shot from 16 ft,,35,35
200,2,2:56.0,,Defensive rebound by P. Pressey,35,35
201,2,2:46.0,,P. Pressey makes 2-pt jump shot from 21 ft (assist by K. Olynyk),35,37
202,2,2:23.0,D. Augustin misses 2-pt jump shot from 5 ft,,35,37
203,2,2:22.0,Offensive rebound by A. Drummond,,35,37
204,2,2:21.0,A. Drummond misses 2-pt tip-in from 1 ft,,35,37
205,2,2:17.0,,Defensive rebound by K. Olynyk,35,37
206,2,2:13.0,,J. Green makes 3-pt jump shot from 24 ft (assist by P. Pressey),35,40
207,2,2:06.0,Detroit full timeout,,35,40
208,2,2:06.0,B. Jennings enters the game for D. Augustin,,35,40
209,2,2:06.0,,J. Sullinger enters the game for K. Olynyk,35,40
210,2,1:47.0,J. Smith misses 2-pt layup from 1 ft,,35,40
211,2,1:46.0,,Defensive rebound by J. Sullinger,35,40
212,2,1:27.0,,J. Green misses 2-pt jump shot from 19 ft,35,40
213,2,1:26.0,,Offensive rebound by B. Bass,35,40
214,2,1:26.0,,Shooting foul by K. Singler (drawn by B. Bass),35,40
215,2,1:26.0,,B. Bass makes free throw 1 of 2,35,41
216,2,1:26.0,,B. Bass makes free throw 2 of 2,35,42
217,2,1:02.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by K. Singler),,38,42
218,2,0:46.0,,B. Bass misses 2-pt jump shot from 13 ft,38,42
219,2,0:44.0,Defensive rebound by K. Caldwell-Pope,,38,42
220,2,0:30.0,A. Drummond makes 2-pt layup from 1 ft (assist by B. Jennings),,40,42
221,2,0:21.0,,B. Bass misses 2-pt layup from 2 ft,40,42
222,2,0:19.0,Defensive rebound by J. Smith,,40,42
223,2,0:13.0,K. Singler makes 3-pt jump shot from 23 ft (assist by J. Smith),,43,42
224,2,0:09.0,,Boston full timeout,43,42
225,2,0:09.0,,M. Thornton enters the game for B. Bass,43,42
226,2,0:09.0,,E. Turner enters the game for P. Pressey,43,42
227,2,0:01.0,,E. Turner misses 3-pt jump shot from 24 ft,43,42
228,2,0:00.0,,Offensive rebound by Team,43,42
229,3,11:44.0,,R. Rondo misses 2-pt jump shot from 5 ft,43,42
230,3,11:43.0,,Offensive rebound by T. Zeller,43,42
231,3,11:41.0,,J. Green misses 3-pt jump shot from 26 ft,43,42
232,3,11:38.0,Defensive rebound by Team,,43,42
233,3,11:27.0,Turnover by B. Jennings (bad pass),,43,42
234,3,11:09.0,,Shooting foul by J. Smith (drawn by J. Green),43,42
235,3,11:09.0,,J. Green makes free throw 1 of 2,43,43
236,3,11:09.0,,J. Green makes free throw 2 of 2,43,44
237,3,10:58.0,K. Caldwell-Pope misses 2-pt jump shot from 9 ft,,43,44
238,3,10:56.0,,Defensive rebound by R. Rondo,43,44
239,3,10:51.0,,J. Green misses 2-pt layup from 2 ft,43,44
240,3,10:50.0,Defensive rebound by J. Smith,,43,44
241,3,10:37.0,B. Jennings misses 3-pt jump shot from 25 ft,,43,44
242,3,10:36.0,Offensive rebound by K. Singler,,43,44
243,3,10:32.0,J. Smith misses 2-pt jump shot from 4 ft,,43,44
244,3,10:31.0,,Defensive rebound by J. Sullinger,43,44
245,3,10:25.0,,J. Sullinger makes 2-pt jump shot from 3 ft,43,46
246,3,10:02.0,K. Singler misses 2-pt jump shot from 16 ft,,43,46
247,3,10:01.0,Offensive rebound by B. Jennings,,43,46
248,3,9:55.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,43,46
249,3,9:53.0,Offensive rebound by Team,,43,46
250,3,9:42.0,J. Smith makes 2-pt hook shot from 4 ft (assist by B. Jennings),,45,46
251,3,9:24.0,,J. Sullinger misses 2-pt hook shot from 4 ft,45,46
252,3,9:23.0,Defensive rebound by B. Jennings,,45,46
253,3,9:13.0,J. Smith misses 2-pt hook shot from 4 ft,,45,46
254,3,9:11.0,,Defensive rebound by J. Sullinger,45,46
255,3,9:04.0,,Turnover by R. Rondo (lost ball; steal by A. Drummond),45,46
256,3,8:57.0,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,47,46
257,3,8:35.0,,J. Sullinger misses 3-pt jump shot from 25 ft,47,46
258,3,8:34.0,Defensive rebound by K. Caldwell-Pope,,47,46
259,3,8:14.0,J. Smith misses 2-pt jump shot from 3 ft,,47,46
260,3,8:12.0,Offensive rebound by J. Smith,,47,46
261,3,8:12.0,,Offensive charge foul by J. Smith (drawn by T. Zeller),47,46
262,3,8:12.0,Turnover by J. Smith (offensive foul),,47,46
263,3,8:00.0,,J. Green makes 3-pt jump shot from 22 ft (assist by R. Rondo),47,49
264,3,7:40.0,A. Drummond misses 2-pt layup from 1 ft,,47,49
265,3,7:38.0,,Defensive rebound by T. Zeller,47,49
266,3,7:28.0,,J. Sullinger misses 2-pt hook shot from 3 ft,47,49
267,3,7:27.0,,Offensive rebound by Team,47,49
268,3,7:18.0,,Turnover by J. Green (lost ball; steal by K. Caldwell-Pope),47,49
269,3,7:13.0,B. Jennings misses 3-pt jump shot from 25 ft,,47,49
270,3,7:12.0,,Defensive rebound by Team,47,49
271,3,6:51.0,,R. Rondo misses 3-pt jump shot from 24 ft,47,49
272,3,6:50.0,Defensive rebound by J. Smith,,47,49
273,3,6:45.0,A. Drummond makes 2-pt dunk at rim (assist by J. Smith),,49,49
274,3,6:44.0,,Boston full timeout,49,49
275,3,6:44.0,,P. Pressey enters the game for R. Rondo,49,49
276,3,6:33.0,,J. Green misses 2-pt jump shot from 4 ft,49,49
277,3,6:32.0,Defensive rebound by A. Drummond,,49,49
278,3,6:24.0,Shooting foul by T. Zeller (drawn by J. Smith),,49,49
279,3,6:24.0,J. Smith makes free throw 1 of 2,,50,49
280,3,6:24.0,J. Smith makes free throw 2 of 2,,51,49
281,3,6:11.0,,J. Sullinger misses 2-pt jump shot from 3 ft (block by J. Smith),51,49
282,3,6:10.0,Defensive rebound by A. Drummond,,51,49
283,3,6:02.0,Turnover by A. Drummond (lost ball; steal by J. Sullinger),,51,49
284,3,5:55.0,,T. Zeller misses 2-pt jump shot from 15 ft,51,49
285,3,5:54.0,,Offensive rebound by T. Zeller,51,49
286,3,5:53.0,,T. Zeller misses 2-pt layup from 2 ft,51,49
287,3,5:52.0,,Offensive rebound by T. Zeller,51,49
288,3,5:51.0,,Personal foul by A. Drummond (drawn by T. Zeller),51,49
289,3,5:51.0,,K. Olynyk enters the game for J. Sullinger,51,49
290,3,5:41.0,,A. Bradley misses 2-pt jump shot from 5 ft (block by A. Drummond),51,49
291,3,5:41.0,,Offensive rebound by Team,51,49
292,3,5:31.0,,K. Olynyk makes 2-pt jump shot from 17 ft,51,51
293,3,5:13.0,J. Smith makes 2-pt jump shot from 14 ft (assist by B. Jennings),,53,51
294,3,5:00.0,,Turnover by K. Olynyk (lost ball; steal by J. Smith),53,51
295,3,4:57.0,Turnover by K. Caldwell-Pope (lost ball; steal by P. Pressey),,53,51
296,3,4:50.0,,J. Green makes 3-pt jump shot from 24 ft (assist by P. Pressey),53,54
297,3,4:33.0,J. Smith misses 2-pt jump shot from 17 ft,,53,54
298,3,4:31.0,,Defensive rebound by J. Green,53,54
299,3,4:22.0,,K. Olynyk misses 3-pt jump shot from 23 ft,53,54
300,3,4:21.0,Defensive rebound by J. Smith,,53,54
301,3,4:17.0,A. Drummond misses 2-pt layup at rim,,53,54
302,3,4:16.0,,Defensive rebound by Team,53,54
303,3,4:16.0,Loose ball foul by J. Smith (drawn by T. Zeller),,53,54
304,3,4:16.0,G. Monroe enters the game for J. Smith,,53,54
305,3,4:03.0,,J. Green misses 2-pt layup from 2 ft,53,54
306,3,4:02.0,Defensive rebound by G. Monroe,,53,54
307,3,3:57.0,Personal block foul by P. Pressey (drawn by B. Jennings),,53,54
308,3,3:57.0,,E. Turner enters the game for A. Bradley,53,54
309,3,3:44.0,G. Monroe makes 2-pt layup from 1 ft,,55,54
310,3,3:32.0,,K. Olynyk misses 2-pt jump shot from 9 ft,55,54
311,3,3:31.0,Defensive rebound by K. Singler,,55,54
312,3,3:13.0,G. Monroe misses 2-pt hook shot from 3 ft,,55,54
313,3,3:12.0,,Defensive rebound by T. Zeller,55,54
314,3,3:06.0,,P. Pressey misses 3-pt jump shot from 24 ft,55,54
315,3,3:05.0,Defensive rebound by G. Monroe,,55,54
316,3,2:54.0,B. Jennings misses 3-pt jump shot from 25 ft,,55,54
317,3,2:53.0,,Defensive rebound by E. Turner,55,54
318,3,2:45.0,,J. Green misses 3-pt jump shot from 25 ft,55,54
319,3,2:42.0,,Offensive rebound by E. Turner,55,54
320,3,2:30.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by E. Turner),55,56
321,3,2:30.0,,Shooting foul by A. Drummond (drawn by K. Olynyk),55,56
322,3,2:30.0,Detroit full timeout,,55,56
323,3,2:30.0,,B. Bass enters the game for J. Green,55,56
324,3,2:30.0,,G. Wallace enters the game for T. Zeller,55,56
325,3,2:30.0,C. Butler enters the game for K. Singler,,55,56
326,3,2:30.0,,K. Olynyk misses free throw 1 of 1,55,56
327,3,2:28.0,Defensive rebound by G. Monroe,,55,56
328,3,2:11.0,C. Butler misses 3-pt jump shot from 25 ft,,55,56
329,3,2:10.0,,Defensive rebound by E. Turner,55,56
330,3,1:48.0,,P. Pressey makes 2-pt jump shot from 6 ft,55,58
331,3,1:24.0,G. Monroe makes 2-pt layup at rim,,57,58
332,3,1:06.0,,B. Bass makes 2-pt jump shot from 14 ft (assist by P. Pressey),57,60
333,3,0:57.0,Shooting foul by P. Pressey (drawn by B. Jennings),,57,60
334,3,0:57.0,B. Jennings makes free throw 1 of 2,,58,60
335,3,0:57.0,J. Jerebko enters the game for A. Drummond,,58,60
336,3,0:57.0,B. Jennings misses free throw 2 of 2,,58,60
337,3,0:56.0,,Defensive rebound by B. Bass,58,60
338,3,0:44.0,,Personal foul by J. Jerebko (drawn by K. Olynyk),58,60
339,3,0:44.0,,K. Olynyk makes free throw 1 of 2,58,61
340,3,0:44.0,,K. Olynyk misses free throw 2 of 2,58,61
341,3,0:43.0,Defensive rebound by J. Jerebko,,58,61
342,3,0:22.0,G. Monroe misses 2-pt hook shot from 6 ft,,58,61
343,3,0:21.0,,Defensive rebound by K. Olynyk,58,61
344,3,0:01.0,,Turnover by E. Turner (bad pass),58,61
345,3,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 44 ft,,58,61
346,3,0:00.0,Offensive rebound by Team,,58,61
347,4,11:41.0,D. Augustin misses 2-pt jump shot from 19 ft,,58,61
348,4,11:39.0,,Defensive rebound by K. Olynyk,58,61
349,4,11:21.0,,Shooting foul by G. Monroe (drawn by B. Bass),58,61
350,4,11:21.0,,B. Bass misses free throw 1 of 2,58,61
351,4,11:21.0,,Offensive rebound by Team,58,61
352,4,11:21.0,,B. Bass makes free throw 2 of 2,58,62
353,4,11:04.0,C. Butler makes 3-pt jump shot from 22 ft (assist by D. Augustin),,61,62
354,4,10:40.0,,B. Bass makes 2-pt jump shot from 12 ft (assist by K. Olynyk),61,64
355,4,10:23.0,D. Augustin misses 2-pt layup from 2 ft (block by K. Olynyk),,61,64
356,4,10:22.0,Offensive rebound by Team,,61,64
357,4,10:14.0,D. Augustin misses 3-pt jump shot from 25 ft,,61,64
358,4,10:13.0,Offensive rebound by Team,,61,64
359,4,10:13.0,Turnover by Team (shot clock),,61,64
360,4,9:54.0,,E. Turner makes 2-pt jump shot from 13 ft (assist by B. Bass),61,66
361,4,9:36.0,J. Jerebko misses 3-pt jump shot from 25 ft,,61,66
362,4,9:35.0,,Defensive rebound by K. Olynyk,61,66
363,4,9:25.0,,K. Olynyk makes 2-pt dunk at rim (assist by E. Turner),61,68
364,4,9:24.0,Detroit full timeout,,61,68
365,4,9:06.0,G. Monroe misses 2-pt jump shot from 3 ft,,61,68
366,4,9:05.0,,Defensive rebound by E. Turner,61,68
367,4,8:59.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by R. Rondo),61,71
368,4,8:43.0,J. Smith enters the game for J. Jerebko,,61,71
369,4,8:43.0,A. Drummond enters the game for G. Monroe,,61,71
370,4,8:35.0,C. Martin makes 3-pt jump shot from 24 ft (assist by D. Augustin),,64,71
371,4,8:21.0,,B. Bass misses 2-pt jump shot from 17 ft,64,71
372,4,8:20.0,Defensive rebound by C. Martin,,64,71
373,4,8:06.0,Turnover by D. Augustin (lost ball; steal by K. Olynyk),,64,71
374,4,8:05.0,,Personal foul by J. Smith (drawn by K. Olynyk),64,71
375,4,7:54.0,,K. Olynyk makes 2-pt layup from 1 ft,64,73
376,4,7:40.0,Shooting foul by K. Olynyk (drawn by A. Drummond),,64,73
377,4,7:40.0,A. Drummond misses free throw 1 of 2,,64,73
378,4,7:40.0,Offensive rebound by Team,,64,73
379,4,7:40.0,B. Jennings enters the game for D. Augustin,,64,73
380,4,7:40.0,A. Drummond misses free throw 2 of 2,,64,73
381,4,7:39.0,,Defensive rebound by K. Olynyk,64,73
382,4,7:26.0,,E. Turner makes 2-pt layup from 2 ft (assist by K. Olynyk),64,75
383,4,7:25.0,Detroit full timeout,,64,75
384,4,7:04.0,J. Smith misses 2-pt jump shot from 5 ft (block by K. Olynyk),,64,75
385,4,7:02.0,Offensive rebound by J. Smith,,64,75
386,4,7:00.0,B. Jennings misses 3-pt jump shot from 24 ft,,64,75
387,4,6:59.0,Offensive rebound by A. Drummond,,64,75
388,4,6:58.0,A. Drummond makes 2-pt dunk at rim,,66,75
389,4,6:47.0,,Personal foul by J. Smith (drawn by K. Olynyk),66,75
390,4,6:47.0,G. Monroe enters the game for J. Smith,,66,75
