,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
165,2,5:41.0,Personal foul by F. Ezeli (drawn by T. Chandler),,31,41
166,2,5:41.0,,Golden State full timeout,31,41
167,2,5:41.0,,A. Bogut enters the game for F. Ezeli,31,41
168,2,5:41.0,,S. Curry enters the game for A. Iguodala,31,41
169,2,5:41.0,T. Chandler makes free throw 1 of 2,,32,41
170,2,5:41.0,T. Chandler makes free throw 2 of 2,,33,41
171,2,5:21.0,,S. Livingston misses 2-pt jump shot from 15 ft,33,41
172,2,5:19.0,Defensive rebound by M. Ellis,,33,41
173,2,5:10.0,C. Villanueva makes 2-pt layup from 1 ft (assist by M. Ellis),,35,41
174,2,4:53.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),35,44
175,2,4:42.0,T. Chandler makes 2-pt dunk at rim (assist by J. Barea),,37,44
176,2,4:25.0,,S. Curry misses 3-pt jump shot from 23 ft,37,44
177,2,4:24.0,Defensive rebound by R. Jefferson,,37,44
178,2,4:14.0,Turnover by T. Chandler (bad pass; steal by S. Curry),,37,44
179,2,4:06.0,,S. Curry misses 3-pt jump shot from 26 ft,37,44
180,2,4:05.0,,Offensive rebound by S. Livingston,37,44
181,2,3:59.0,,S. Livingston misses 2-pt jump shot from 9 ft,37,44
182,2,3:58.0,Defensive rebound by T. Chandler,,37,44
183,2,3:50.0,C. Villanueva misses 3-pt jump shot from 25 ft,,37,44
184,2,3:49.0,,Defensive rebound by D. Green,37,44
185,2,3:47.0,,Turnover by S. Curry (bad pass; steal by J. Barea),37,44
186,2,3:42.0,J. Barea misses 2-pt jump shot from 3 ft,,37,44
187,2,3:41.0,,Defensive rebound by S. Livingston,37,44
188,2,3:36.0,,K. Thompson makes 2-pt layup at rim (assist by S. Curry),37,46
189,2,3:35.0,Dallas full timeout,,37,46
190,2,3:35.0,D. Nowitzki enters the game for C. Villanueva,,37,46
191,2,3:35.0,R. Rondo enters the game for J. Barea,,37,46
192,2,3:22.0,Shooting foul by A. Bogut (drawn by R. Jefferson),,37,46
193,2,3:22.0,R. Jefferson misses free throw 1 of 2,,37,46
194,2,3:22.0,Offensive rebound by Team,,37,46
195,2,3:22.0,R. Jefferson makes free throw 2 of 2,,38,46
196,2,3:07.0,,S. Livingston misses 2-pt hook shot from 7 ft,38,46
197,2,3:07.0,,Offensive rebound by Team,38,46
198,2,2:57.0,,S. Livingston makes 2-pt dunk at rim (assist by K. Thompson),38,48
199,2,2:23.0,M. Ellis misses 3-pt jump shot from 25 ft,,38,48
200,2,2:22.0,,Defensive rebound by D. Green,38,48
201,2,2:13.0,,Shooting foul by M. Ellis (drawn by K. Thompson),38,48
202,2,2:13.0,,K. Thompson misses free throw 1 of 3,38,48
203,2,2:13.0,,Offensive rebound by Team,38,48
204,2,2:13.0,,K. Thompson makes free throw 2 of 3,38,49
205,2,2:13.0,,K. Thompson makes free throw 3 of 3,38,50
206,2,1:54.0,R. Rondo misses 2-pt jump shot from 10 ft,,38,50
207,2,1:53.0,,Defensive rebound by D. Green,38,50
208,2,1:45.0,,K. Thompson misses 2-pt jump shot from 20 ft,38,50
209,2,1:44.0,Defensive rebound by T. Chandler,,38,50
210,2,1:38.0,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by R. Rondo),,40,50
211,2,1:14.0,,S. Livingston misses 2-pt jump shot from 13 ft,40,50
212,2,1:13.0,,Offensive rebound by A. Bogut,40,50
213,2,1:13.0,,A. Bogut makes 2-pt dunk at rim,40,52
214,2,0:50.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,40,52
215,2,0:49.0,,Defensive rebound by S. Curry,40,52
216,2,0:28.0,,D. Green misses 3-pt jump shot from 23 ft,40,52
217,2,0:27.0,Defensive rebound by R. Jefferson,,40,52
218,2,0:05.0,R. Jefferson misses 2-pt jump shot from 11 ft (block by S. Livingston),,40,52
219,2,0:04.0,Offensive rebound by Team,,40,52
220,2,0:04.0,Turnover by Team (shot clock),,40,52
221,2,0:04.0,A. Aminu enters the game for D. Nowitzki,,40,52
222,2,0:00.0,,K. Thompson misses 3-pt jump shot from 39 ft,40,52
223,2,0:00.0,,Offensive rebound by Team,40,52
224,3,11:40.0,,H. Barnes misses 3-pt jump shot from 22 ft,40,52
225,3,11:39.0,Defensive rebound by R. Rondo,,40,52
226,3,11:21.0,D. Nowitzki makes 2-pt jump shot from 12 ft,,42,52
227,3,11:06.0,,Offensive foul by A. Bogut (drawn by M. Ellis),42,52
228,3,11:06.0,,Turnover by A. Bogut (offensive foul),42,52
229,3,10:50.0,R. Rondo misses 2-pt jump shot from 19 ft,,42,52
230,3,10:47.0,,Defensive rebound by A. Bogut,42,52
231,3,10:32.0,,A. Bogut misses 2-pt layup from 2 ft,42,52
232,3,10:30.0,,Offensive rebound by A. Bogut,42,52
233,3,10:29.0,,A. Bogut misses 2-pt layup from 2 ft,42,52
234,3,10:28.0,,Offensive rebound by A. Bogut,42,52
235,3,10:27.0,,A. Bogut makes 2-pt layup from 2 ft,42,54
236,3,10:18.0,R. Jefferson misses 2-pt layup from 2 ft (block by A. Bogut),,42,54
237,3,10:16.0,,Defensive rebound by A. Bogut,42,54
238,3,10:10.0,,Shooting foul by R. Rondo (drawn by S. Curry),42,54
239,3,10:10.0,,S. Curry makes free throw 1 of 2,42,55
240,3,10:10.0,,S. Curry makes free throw 2 of 2,42,56
241,3,9:59.0,M. Ellis misses 2-pt layup from 2 ft (block by A. Bogut),,42,56
242,3,9:57.0,,Defensive rebound by A. Bogut,42,56
243,3,9:52.0,,Turnover by K. Thompson (lost ball; steal by R. Jefferson),42,56
244,3,9:52.0,Personal foul by D. Green (drawn by R. Jefferson),,42,56
245,3,9:44.0,Turnover by D. Nowitzki (lost ball; steal by D. Green),,42,56
246,3,9:41.0,,H. Barnes makes 2-pt dunk at rim,42,58
247,3,9:39.0,Dallas full timeout,,42,58
248,3,9:24.0,R. Jefferson misses 2-pt jump shot from 18 ft,,42,58
249,3,9:22.0,,Defensive rebound by H. Barnes,42,58
250,3,9:05.0,,D. Green misses 2-pt jump shot from 12 ft,42,58
251,3,9:04.0,Defensive rebound by D. Nowitzki,,42,58
252,3,8:56.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by R. Rondo),,45,58
253,3,8:44.0,,Turnover by A. Bogut (bad pass; steal by M. Ellis),45,58
254,3,8:36.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by M. Ellis),,47,58
255,3,8:23.0,,Personal foul by M. Ellis (drawn by S. Curry),47,58
256,3,8:13.0,,H. Barnes makes 2-pt layup from 1 ft (assist by D. Green),47,60
257,3,7:47.0,D. Nowitzki misses 2-pt layup from 2 ft,,47,60
258,3,7:46.0,,Defensive rebound by D. Green,47,60
259,3,7:39.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),47,63
260,3,7:28.0,Shooting foul by K. Thompson (drawn by T. Chandler),,47,63
261,3,7:28.0,T. Chandler makes free throw 1 of 2,,48,63
262,3,7:28.0,T. Chandler misses free throw 2 of 2,,48,63
263,3,7:26.0,,Defensive rebound by A. Bogut,48,63
264,3,7:18.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),48,66
265,3,7:05.0,Shooting foul by A. Bogut (drawn by T. Chandler),,48,66
266,3,7:05.0,T. Chandler makes free throw 1 of 2,,49,66
267,3,7:05.0,T. Chandler makes free throw 2 of 2,,50,66
268,3,6:54.0,,Shooting foul by M. Ellis (drawn by K. Thompson),50,66
269,3,6:54.0,,K. Thompson makes free throw 1 of 2,50,67
270,3,6:54.0,J. Barea enters the game for M. Ellis,,50,67
271,3,6:54.0,,K. Thompson makes free throw 2 of 2,50,68
272,3,6:39.0,R. Rondo misses 2-pt jump shot from 3 ft (block by A. Bogut),,50,68
273,3,6:39.0,Offensive rebound by Team,,50,68
274,3,6:33.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,50,68
275,3,6:32.0,,Defensive rebound by H. Barnes,50,68
276,3,6:27.0,,K. Thompson misses 3-pt jump shot from 26 ft,50,68
277,3,6:26.0,Defensive rebound by T. Chandler,,50,68
278,3,6:17.0,R. Rondo makes 2-pt jump shot from 5 ft,,52,68
279,3,5:58.0,,K. Thompson makes 2-pt layup from 1 ft,52,70
280,3,5:47.0,,Violation by A. Bogut (def goaltending),52,70
281,3,5:47.0,J. Barea makes 2-pt jump shot from 10 ft,,54,70
282,3,5:30.0,,K. Thompson misses 2-pt jump shot from 13 ft,54,70
283,3,5:28.0,Defensive rebound by T. Chandler,,54,70
284,3,5:19.0,R. Rondo misses 2-pt jump shot from 12 ft (block by S. Curry),,54,70
285,3,5:19.0,Offensive rebound by Team,,54,70
286,3,5:19.0,,A. Iguodala enters the game for H. Barnes,54,70
287,3,5:19.0,C. Villanueva enters the game for D. Nowitzki,,54,70
288,3,5:05.0,A. Stoudemire enters the game for T. Chandler,,54,70
289,3,5:05.0,Turnover by Team (shot clock),,54,70
290,3,4:57.0,,K. Thompson misses 2-pt jump shot from 12 ft,54,70
291,3,4:56.0,Defensive rebound by R. Jefferson,,54,70
292,3,4:40.0,Turnover by A. Stoudemire (lost ball; steal by A. Bogut),,54,70
293,3,4:34.0,,S. Curry misses 2-pt jump shot from 9 ft,54,70
294,3,4:32.0,,Offensive rebound by D. Green,54,70
295,3,4:32.0,,D. Green makes 2-pt tip-in from 1 ft,54,72
296,3,4:23.0,Personal foul by S. Curry (drawn by R. Rondo),,54,72
297,3,4:23.0,,S. Livingston enters the game for S. Curry,54,72
298,3,4:17.0,Shooting foul by D. Green (drawn by C. Villanueva),,54,72
299,3,4:17.0,C. Villanueva misses free throw 1 of 2,,54,72
300,3,4:17.0,Offensive rebound by Team,,54,72
301,3,4:17.0,C. Villanueva makes free throw 2 of 2,,55,72
302,3,3:59.0,,K. Thompson makes 2-pt layup from 2 ft (assist by A. Bogut),55,74
303,3,3:46.0,Shooting block foul by A. Bogut (drawn by C. Villanueva),,55,74
304,3,3:46.0,C. Villanueva makes free throw 1 of 2,,56,74
305,3,3:46.0,,M. Speights enters the game for A. Bogut,56,74
306,3,3:46.0,C. Villanueva makes free throw 2 of 2,,57,74
307,3,3:38.0,,Turnover by K. Thompson (bad pass; steal by A. Stoudemire),57,74
308,3,3:21.0,C. Villanueva misses 3-pt jump shot from 26 ft,,57,74
309,3,3:20.0,,Defensive rebound by A. Iguodala,57,74
310,3,3:16.0,,D. Green makes 2-pt layup at rim (assist by A. Iguodala),57,76
311,3,3:15.0,Dallas full timeout,,57,76
312,3,3:01.0,A. Stoudemire makes 2-pt dunk at rim (assist by J. Barea),,59,76
313,3,3:01.0,Shooting foul by M. Speights (drawn by A. Stoudemire),,59,76
314,3,3:01.0,A. Stoudemire makes free throw 1 of 1,,60,76
315,3,2:44.0,,D. Green makes 2-pt layup from 2 ft (assist by M. Speights),60,78
316,3,2:35.0,R. Rondo makes 2-pt jump shot from 6 ft,,62,78
317,3,2:20.0,,K. Thompson misses 2-pt jump shot from 20 ft,62,78
318,3,2:19.0,Defensive rebound by R. Jefferson,,62,78
319,3,2:11.0,R. Rondo misses 2-pt jump shot from 18 ft,,62,78
320,3,2:10.0,,Defensive rebound by A. Iguodala,62,78
321,3,2:08.0,,Personal foul by R. Rondo (drawn by A. Iguodala),62,78
322,3,2:08.0,,Golden State full timeout,62,78
323,3,2:08.0,A. Aminu enters the game for R. Jefferson,,62,78
324,3,1:55.0,,A. Iguodala misses 2-pt jump shot from 19 ft,62,78
325,3,1:54.0,,Offensive rebound by Team,62,78
326,3,1:53.0,,Shooting foul by C. Villanueva (drawn by M. Speights),62,78
327,3,1:53.0,,M. Speights makes free throw 1 of 2,62,79
328,3,1:53.0,,M. Speights makes free throw 2 of 2,62,80
329,3,1:42.0,A. Stoudemire misses 2-pt jump shot from 19 ft,,62,80
330,3,1:41.0,,Defensive rebound by S. Livingston,62,80
331,3,1:25.0,,D. Green misses 3-pt jump shot from 26 ft,62,80
332,3,1:24.0,Defensive rebound by J. Barea,,62,80
333,3,1:18.0,A. Stoudemire makes 2-pt layup from 2 ft (assist by R. Rondo),,64,80
334,3,1:18.0,Shooting foul by M. Speights (drawn by A. Stoudemire),,64,80
335,3,1:18.0,,H. Barnes enters the game for D. Green,64,80
336,3,1:18.0,D. Nowitzki enters the game for C. Villanueva,,64,80
337,3,1:18.0,M. Ellis enters the game for R. Rondo,,64,80
338,3,1:18.0,A. Stoudemire misses free throw 1 of 1,,64,80
339,3,1:16.0,,Defensive rebound by H. Barnes,64,80
340,3,1:02.0,,H. Barnes makes 2-pt layup from 1 ft (assist by S. Livingston),64,82
341,3,0:40.0,M. Ellis misses 2-pt jump shot from 19 ft,,64,82
342,3,0:39.0,,Defensive rebound by M. Speights,64,82
343,3,0:31.0,,H. Barnes misses 2-pt jump shot from 17 ft,64,82
344,3,0:30.0,Defensive rebound by A. Stoudemire,,64,82
345,3,0:07.0,J. Barea misses 3-pt jump shot from 24 ft,,64,82
346,3,0:05.0,,Defensive rebound by S. Livingston,64,82
347,3,0:03.0,,Turnover by S. Livingston (bad pass; steal by M. Ellis),64,82
348,3,0:01.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,64,82
349,3,0:00.0,Offensive rebound by Team,,64,82
350,4,11:44.0,M. Ellis makes 2-pt layup from 1 ft (assist by J. Barea),,66,82
351,4,11:27.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by A. Iguodala),66,85
352,4,11:00.0,Shooting foul by M. Speights (drawn by D. Nowitzki),,66,85
353,4,11:00.0,D. Nowitzki makes free throw 1 of 2,,67,85
354,4,11:00.0,D. Nowitzki makes free throw 2 of 2,,68,85
355,4,10:43.0,,A. Iguodala makes 2-pt jump shot from 18 ft (assist by M. Speights),68,87
356,4,10:15.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,68,87
357,4,10:14.0,,Defensive rebound by S. Curry,68,87
358,4,10:07.0,,Personal foul by D. Nowitzki (drawn by S. Curry),68,87
359,4,10:07.0,Technical foul by D. Nowitzki,,68,87
360,4,10:07.0,,S. Curry makes technical free throw,68,88
361,4,10:02.0,,Offensive foul by S. Livingston (drawn by J. Barea),68,88
362,4,10:02.0,,Turnover by S. Livingston (offensive foul),68,88
363,4,9:51.0,M. Ellis misses 2-pt jump shot from 17 ft,,68,88
364,4,9:47.0,,Defensive rebound by S. Livingston,68,88
365,4,9:46.0,,Personal foul by M. Ellis (drawn by S. Livingston),68,88
366,4,9:32.0,,H. Barnes misses 3-pt jump shot from 25 ft,68,88
367,4,9:31.0,Defensive rebound by A. Stoudemire,,68,88
368,4,9:31.0,Personal foul by S. Livingston (drawn by A. Stoudemire),,68,88
369,4,9:12.0,M. Ellis misses 2-pt jump shot from 7 ft,,68,88
370,4,9:11.0,,Defensive rebound by Team,68,88
371,4,9:09.0,Loose ball foul by A. Stoudemire (drawn by A. Iguodala),,68,88
372,4,9:09.0,R. Rondo enters the game for D. Nowitzki,,68,88
373,4,9:09.0,C. Villanueva enters the game for A. Stoudemire,,68,88
374,4,9:09.0,T. Chandler enters the game for J. Barea,,68,88
375,4,9:09.0,,F. Ezeli enters the game for M. Speights,68,88
376,4,8:56.0,,Personal foul by R. Rondo (drawn by S. Curry),68,88
377,4,8:56.0,Official timeout,,68,88
378,4,8:45.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by H. Barnes),68,90
379,4,8:32.0,M. Ellis misses 2-pt jump shot from 6 ft,,68,90
380,4,8:31.0,,Defensive rebound by S. Livingston,68,90
381,4,8:19.0,,Turnover by S. Livingston (bad pass; steal by A. Aminu),68,90
382,4,8:12.0,M. Ellis misses 3-pt jump shot from 24 ft,,68,90
