,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
382,4,6:33.0,Offensive charge foul by E. Bledsoe (drawn by M. Ellis),,86,80
383,4,6:33.0,,Turnover by E. Bledsoe (offensive foul),86,80
384,4,6:33.0,,A. Goodwin enters the game for E. Bledsoe,86,80
385,4,6:33.0,,P. Tucker enters the game for T. Warren,86,80
386,4,6:22.0,Personal foul by M. Morris (drawn by C. Parsons),,86,80
387,4,6:22.0,,Technical foul by M. Morris,86,80
388,4,6:22.0,M. Ellis misses technical free throw,,86,80
389,4,6:22.0,Offensive rebound by Team,,86,80
390,4,6:17.0,Shooting foul by A. Len (drawn by C. Parsons),,86,80
391,4,6:17.0,C. Parsons misses free throw 1 of 2,,86,80
392,4,6:17.0,Offensive rebound by Team,,86,80
393,4,6:17.0,C. Parsons misses free throw 2 of 2,,86,80
394,4,6:15.0,,Defensive rebound by A. Len,86,80
395,4,5:52.0,,M. Morris misses 3-pt jump shot from 23 ft,86,80
396,4,5:51.0,Defensive rebound by Team,,86,80
397,4,5:51.0,,Phoenix full timeout,86,80
398,4,5:28.0,C. Parsons misses 3-pt jump shot from 25 ft,,86,80
399,4,5:26.0,,Defensive rebound by A. Goodwin,86,80
400,4,5:04.0,M. Ellis misses 2-pt jump shot from 18 ft,,86,80
401,4,5:01.0,,Defensive rebound by A. Goodwin,86,80
402,4,4:43.0,,A. Len misses 2-pt jump shot from 16 ft,86,80
403,4,4:43.0,,Offensive rebound by Team,86,80
404,4,4:43.0,,E. Bledsoe enters the game for M. Morris,86,80
405,4,4:43.0,D. Nowitzki enters the game for A. Aminu,,86,80
406,4,4:32.0,,M. Morris makes 2-pt layup from 1 ft (assist by A. Len),86,82
407,4,4:15.0,M. Ellis misses 2-pt jump shot from 18 ft,,86,82
408,4,4:13.0,,Defensive rebound by P. Tucker,86,82
409,4,4:05.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,86,85
410,4,4:04.0,Dallas full timeout,,86,85
411,4,3:48.0,M. Ellis misses 2-pt jump shot from 18 ft,,86,85
412,4,3:47.0,,Defensive rebound by E. Bledsoe,86,85
413,4,3:31.0,,A. Goodwin makes 2-pt layup from 2 ft,86,87
414,4,3:13.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by R. Rondo),,88,87
415,4,3:03.0,,Shooting foul by T. Chandler (drawn by E. Bledsoe),88,87
416,4,3:03.0,,E. Bledsoe misses free throw 1 of 2,88,87
417,4,3:03.0,,Offensive rebound by Team,88,87
418,4,3:03.0,,E. Bledsoe makes free throw 2 of 2,88,88
419,4,2:49.0,Turnover by D. Nowitzki (lost ball; steal by E. Bledsoe),,88,88
420,4,2:46.0,,Turnover by P. Tucker (step out of bounds),88,88
421,4,2:33.0,M. Ellis misses 2-pt jump shot from 13 ft,,88,88
422,4,2:31.0,,Defensive rebound by P. Tucker,88,88
423,4,2:22.0,,Turnover by A. Len (offensive foul),88,88
424,4,2:22.0,,Offensive foul by A. Len (drawn by R. Rondo),88,88
425,4,2:17.0,Offensive foul by T. Chandler (drawn by A. Goodwin),,88,88
426,4,2:17.0,Turnover by T. Chandler (offensive foul),,88,88
427,4,2:00.0,,A. Goodwin makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),88,91
428,4,2:00.0,Dallas full timeout,,88,91
429,4,1:41.0,Turnover by M. Ellis (lost ball; steal by P. Tucker),,88,91
430,4,1:26.0,,Phoenix full timeout,88,91
431,4,1:21.0,,P. Tucker misses 2-pt jump shot from 22 ft,88,91
432,4,1:19.0,,Offensive rebound by M. Morris,88,91
433,4,1:19.0,,Personal foul by R. Rondo (drawn by M. Morris),88,91
434,4,1:19.0,,M. Morris misses free throw 1 of 2,88,91
435,4,1:19.0,,Offensive rebound by Team,88,91
436,4,1:19.0,,M. Morris makes free throw 2 of 2,88,92
437,4,1:08.0,M. Ellis misses 2-pt jump shot from 10 ft,,88,92
438,4,1:06.0,,Defensive rebound by P. Tucker,88,92
439,4,0:59.0,,Turnover by P. Tucker (traveling),88,92
440,4,0:59.0,Dallas full timeout,,88,92
441,4,0:54.0,C. Parsons misses 2-pt jump shot from 4 ft,,88,92
442,4,0:53.0,Offensive rebound by T. Chandler,,88,92
443,4,0:53.0,Shooting foul by A. Goodwin (drawn by T. Chandler),,88,92
444,4,0:53.0,T. Chandler makes free throw 1 of 2,,89,92
445,4,0:53.0,A. Aminu enters the game for D. Nowitzki,,89,92
446,4,0:53.0,T. Chandler misses free throw 2 of 2,,89,92
447,4,0:53.0,Offensive rebound by A. Aminu,,89,92
448,4,0:53.0,A. Aminu misses 2-pt tip-in from 1 ft,,89,92
449,4,0:52.0,,Defensive rebound by Team,89,92
450,4,0:30.0,,M. Morris makes 2-pt jump shot from 14 ft (assist by A. Goodwin),89,94
451,4,0:29.0,Dallas full timeout,,89,94
452,4,0:29.0,D. Nowitzki enters the game for A. Aminu,,89,94
453,4,0:26.0,M. Ellis misses 2-pt layup from 2 ft,,89,94
454,4,0:24.0,,Defensive rebound by M. Morris,89,94
455,4,0:21.0,,Personal take foul by M. Ellis (drawn by E. Bledsoe),89,94
456,4,0:21.0,,E. Bledsoe makes free throw 1 of 2,89,95
457,4,0:21.0,,E. Bledsoe makes free throw 2 of 2,89,96
458,4,0:16.0,M. Ellis misses 3-pt jump shot from 24 ft,,89,96
459,4,0:15.0,Offensive rebound by Team,,89,96
460,4,0:15.0,,Loose ball foul by A. Len (drawn by T. Chandler),89,96
461,4,0:15.0,T. Chandler misses free throw 1 of 2,,89,96
462,4,0:15.0,Offensive rebound by Team,,89,96
463,4,0:15.0,T. Chandler makes free throw 2 of 2,,90,96
464,4,0:11.0,,Turnover by E. Bledsoe (lost ball; steal by R. Rondo),90,96
465,4,0:11.0,R. Rondo makes 2-pt layup at rim,,92,96
466,4,0:11.0,,Phoenix full timeout,92,96
467,4,0:11.0,A. Aminu enters the game for C. Parsons,,92,96
468,4,0:11.0,R. Felton enters the game for D. Nowitzki,,92,96
469,4,0:09.0,,Personal take foul by R. Rondo (drawn by E. Bledsoe),92,96
470,4,0:09.0,,E. Bledsoe makes free throw 1 of 2,92,97
471,4,0:09.0,C. Parsons enters the game for A. Aminu,,92,97
472,4,0:09.0,,E. Bledsoe makes free throw 2 of 2,92,98
473,4,0:04.0,R. Felton misses 3-pt jump shot from 25 ft,,92,98
474,4,0:01.0,,Defensive rebound by M. Morris,92,98
