,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
391,4,5:18.0,,Offensive rebound by J. Smith,95,76
392,4,5:13.0,,S. Larkin misses 3-pt jump shot from 23 ft,95,76
393,4,5:11.0,Defensive rebound by L. Scola,,95,76
394,4,5:05.0,Shooting foul by Q. Acy (drawn by C. Miles),,95,76
395,4,5:05.0,C. Miles makes free throw 1 of 2,,96,76
396,4,5:05.0,C. Miles makes free throw 2 of 2,,97,76
397,4,4:45.0,,Q. Acy makes 2-pt layup from 1 ft,97,78
398,4,4:30.0,D. Sloan misses 2-pt jump shot from 6 ft,,97,78
399,4,4:28.0,Offensive rebound by Team,,97,78
400,4,4:28.0,D. Rudež enters the game for C. Miles,,97,78
401,4,4:17.0,Shooting foul by Q. Acy (drawn by L. Scola),,97,78
402,4,4:17.0,L. Scola makes free throw 1 of 2,,98,78
403,4,4:17.0,L. Allen enters the game for I. Mahinmi,,98,78
404,4,4:17.0,L. Scola makes free throw 2 of 2,,99,78
405,4,4:05.0,,Shooting foul by S. Hill (drawn by L. Galloway),99,78
406,4,4:05.0,,L. Galloway makes free throw 1 of 2,99,79
407,4,4:05.0,,L. Galloway makes free throw 2 of 2,99,80
408,4,3:47.0,D. Rudež misses 3-pt jump shot from 24 ft,,99,80
409,4,3:45.0,Offensive rebound by L. Scola,,99,80
410,4,3:43.0,L. Allen misses 2-pt layup from 2 ft,,99,80
411,4,3:42.0,,Defensive rebound by Q. Acy,99,80
412,4,3:29.0,,J. Smith misses 2-pt jump shot from 11 ft,99,80
413,4,3:27.0,Defensive rebound by L. Scola,,99,80
414,4,3:19.0,Turnover by D. Sloan (lost ball; steal by Q. Acy),,99,80
415,4,3:11.0,,S. Larkin misses 3-pt jump shot from 24 ft,99,80
416,4,3:10.0,,Offensive rebound by Team,99,80
417,4,3:10.0,Loose ball foul by D. Rudež (drawn by J. Smith),,99,80
418,4,3:10.0,,C. Aldrich enters the game for J. Smith,99,80
419,4,3:03.0,,Q. Acy misses 2-pt jump shot from 13 ft,99,80
420,4,3:01.0,Defensive rebound by L. Scola,,99,80
421,4,2:51.0,Offensive foul by S. Hill (drawn by Q. Acy),,99,80
422,4,2:51.0,Turnover by S. Hill (offensive foul),,99,80
423,4,2:51.0,Official timeout,,99,80
424,4,2:39.0,,C. Aldrich misses 2-pt hook shot from 5 ft,99,80
425,4,2:37.0,Defensive rebound by S. Hill,,99,80
426,4,2:21.0,L. Scola makes 2-pt jump shot from 18 ft (assist by D. Sloan),,101,80
427,4,2:10.0,,T. Hardaway misses 2-pt jump shot from 4 ft,101,80
428,4,2:08.0,Defensive rebound by L. Scola,,101,80
429,4,2:03.0,D. Rudež misses 3-pt jump shot from 24 ft,,101,80
430,4,2:02.0,,Defensive rebound by Team,101,80
431,4,2:02.0,Loose ball foul by L. Scola (drawn by C. Aldrich),,101,80
432,4,2:02.0,,C. Aldrich makes free throw 1 of 2,101,81
433,4,2:02.0,,C. Aldrich makes free throw 2 of 2,101,82
434,4,1:44.0,D. Sloan misses 3-pt jump shot from 24 ft,,101,82
435,4,1:43.0,,Defensive rebound by Team,101,82
436,4,1:29.0,,T. Hardaway misses 3-pt jump shot from 26 ft,101,82
437,4,1:27.0,,Offensive rebound by Q. Acy,101,82
438,4,1:21.0,,S. Larkin misses 2-pt layup from 2 ft,101,82
439,4,1:19.0,Defensive rebound by L. Scola,,101,82
440,4,1:14.0,Turnover by D. Sloan (bad pass; steal by S. Larkin),,101,82
441,4,1:09.0,,Turnover by T. Hardaway (lost ball),101,82
442,4,0:53.0,D. Rudež misses 3-pt jump shot from 25 ft,,101,82
443,4,0:51.0,,Defensive rebound by Team,101,82
444,4,0:37.0,,Shooting foul by D. Rudež (drawn by T. Hardaway),101,82
445,4,0:37.0,,T. Hardaway makes free throw 1 of 2,101,83
446,4,0:37.0,Violation by D. Rudež (lane),,101,83
447,4,0:37.0,,T. Hardaway makes free throw 2 of 2,101,84
448,4,0:23.0,Personal foul by S. Larkin (drawn by D. Sloan),,101,84
449,4,0:23.0,D. Sloan misses free throw 1 of 2,,101,84
450,4,0:23.0,Offensive rebound by Team,,101,84
451,4,0:23.0,D. Sloan makes free throw 2 of 2,,102,84
452,4,0:11.0,,Q. Acy makes 2-pt jump shot from 8 ft,102,86
