,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
56,1,5:25.0,,Defensive rebound by Team,11,15
57,1,5:25.0,,L. Babbitt enters the game for T. Evans,11,15
58,1,5:09.0,,J. Holiday makes 2-pt jump shot from 6 ft (assist by A. Davis),11,17
59,1,4:57.0,Def 3 sec tech foul by Ö. Aşık,,11,17
60,1,4:57.0,K. Bryant makes technical free throw,,12,17
61,1,4:57.0,E. Davis enters the game for C. Boozer,,12,17
62,1,4:47.0,W. Johnson misses 3-pt jump shot from 24 ft,,12,17
63,1,4:44.0,,Defensive rebound by A. Davis,12,17
64,1,4:31.0,,Ö. Aşık makes 2-pt layup from 2 ft (assist by E. Gordon),12,19
65,1,4:18.0,K. Bryant misses 3-pt jump shot from 24 ft,,12,19
66,1,4:17.0,,Defensive rebound by Ö. Aşık,12,19
67,1,4:11.0,,J. Holiday misses 2-pt jump shot from 8 ft,12,19
68,1,4:09.0,Defensive rebound by W. Johnson,,12,19
69,1,3:52.0,K. Bryant makes 2-pt jump shot from 12 ft,,14,19
70,1,3:33.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by E. Gordon),14,21
71,1,3:16.0,E. Davis misses 2-pt jump shot from 5 ft (block by A. Davis),,14,21
72,1,3:14.0,,Defensive rebound by J. Holiday,14,21
73,1,3:07.0,,L. Babbitt misses 2-pt jump shot from 8 ft (block by W. Johnson),14,21
74,1,3:06.0,Defensive rebound by K. Bryant,,14,21
75,1,3:01.0,W. Johnson misses 3-pt jump shot from 25 ft,,14,21
76,1,2:59.0,,Defensive rebound by A. Davis,14,21
77,1,2:53.0,,New Orleans full timeout,14,21
78,1,2:53.0,R. Price enters the game for J. Lin,,14,21
79,1,2:53.0,,R. Anderson enters the game for Ö. Aşık,14,21
80,1,2:47.0,,J. Holiday misses 2-pt jump shot from 19 ft,14,21
81,1,2:45.0,Defensive rebound by R. Price,,14,21
82,1,2:29.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Hill),,17,21
83,1,2:19.0,,J. Holiday makes 2-pt layup from 2 ft,17,23
84,1,1:56.0,K. Bryant makes 3-pt jump shot from 28 ft,,20,23
85,1,1:51.0,,Shooting foul by W. Johnson (drawn by A. Davis),20,23
86,1,1:51.0,,A. Davis misses free throw 1 of 2,20,23
87,1,1:51.0,,Offensive rebound by Team,20,23
88,1,1:51.0,,A. Rivers enters the game for E. Gordon,20,23
89,1,1:51.0,,A. Davis misses free throw 2 of 2,20,23
90,1,1:50.0,Defensive rebound by W. Johnson,,20,23
91,1,1:35.0,K. Bryant makes 3-pt jump shot from 23 ft,,23,23
92,1,1:19.0,,Offensive foul by A. Davis (drawn by R. Price),23,23
93,1,1:19.0,,Turnover by A. Davis (offensive foul),23,23
94,1,1:19.0,X. Henry enters the game for W. Johnson,,23,23
95,1,1:07.0,K. Bryant misses 2-pt jump shot from 14 ft,,23,23
96,1,1:06.0,Offensive rebound by J. Hill,,23,23
97,1,1:06.0,J. Hill makes 2-pt jump shot from 4 ft,,25,23
98,1,0:52.0,,A. Davis misses 2-pt jump shot from 11 ft,25,23
99,1,0:51.0,Defensive rebound by E. Davis,,25,23
100,1,0:40.0,J. Hill misses 2-pt jump shot from 15 ft,,25,23
101,1,0:39.0,,Defensive rebound by R. Anderson,25,23
102,1,0:23.0,,R. Anderson misses 3-pt jump shot from 25 ft,25,23
103,1,0:22.0,Defensive rebound by K. Bryant,,25,23
104,1,0:05.0,Personal foul by A. Rivers (drawn by K. Bryant),,25,23
105,1,0:05.0,,T. Evans enters the game for J. Holiday,25,23
106,1,0:01.0,K. Bryant misses 3-pt jump shot from 24 ft,,25,23
107,1,0:00.0,Offensive rebound by Team,,25,23
108,2,11:43.0,J. Clarkson misses 2-pt jump shot from 16 ft,,25,23
109,2,11:42.0,Offensive rebound by C. Boozer,,25,23
110,2,11:41.0,C. Boozer makes 2-pt layup from 1 ft,,27,23
111,2,11:25.0,,A. Ajinça makes 2-pt jump shot from 4 ft (assist by T. Evans),27,25
112,2,11:25.0,,Shooting foul by R. Price (drawn by A. Ajinça),27,25
113,2,11:25.0,,A. Ajinça makes free throw 1 of 1,27,26
114,2,11:03.0,X. Henry misses 2-pt jump shot from 4 ft,,27,26
115,2,11:02.0,,Defensive rebound by R. Anderson,27,26
116,2,10:54.0,,R. Anderson makes 2-pt jump shot from 14 ft,27,28
117,2,10:28.0,E. Davis makes 2-pt layup from 1 ft,,29,28
118,2,10:10.0,,T. Evans misses 2-pt layup from 1 ft,29,28
119,2,10:08.0,Defensive rebound by E. Davis,,29,28
120,2,9:58.0,Shooting foul by A. Ajinça (drawn by C. Boozer),,29,28
121,2,9:58.0,C. Boozer makes free throw 1 of 2,,30,28
122,2,9:58.0,C. Boozer misses free throw 2 of 2,,30,28
123,2,9:57.0,,Defensive rebound by R. Anderson,30,28
124,2,9:42.0,,Offensive foul by R. Anderson (drawn by R. Price),30,28
125,2,9:42.0,,Turnover by R. Anderson (offensive foul),30,28
126,2,9:32.0,C. Boozer makes 2-pt layup from 2 ft (assist by R. Price),,32,28
127,2,9:18.0,,R. Anderson misses 2-pt jump shot from 9 ft (block by E. Davis),32,28
128,2,9:17.0,,Offensive rebound by L. Babbitt,32,28
129,2,9:10.0,,A. Rivers misses 3-pt jump shot from 25 ft,32,28
130,2,9:09.0,Defensive rebound by E. Davis,,32,28
131,2,9:01.0,Turnover by R. Price (bad pass; steal by L. Babbitt),,32,28
132,2,8:55.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Evans),32,31
133,2,8:29.0,J. Clarkson makes 2-pt jump shot from 5 ft,,34,31
134,2,8:09.0,,Shooting foul by C. Boozer (drawn by A. Ajinça),34,31
135,2,8:09.0,Official timeout,,34,31
136,2,8:09.0,,E. Gordon enters the game for L. Babbitt,34,31
137,2,8:09.0,,A. Ajinça makes free throw 1 of 2,34,32
138,2,8:09.0,,A. Ajinça makes free throw 2 of 2,34,33
139,2,7:55.0,C. Boozer misses 2-pt jump shot from 16 ft,,34,33
140,2,7:54.0,,Defensive rebound by R. Anderson,34,33
141,2,7:40.0,,T. Evans makes 2-pt layup from 2 ft,34,35
142,2,7:23.0,E. Davis makes 2-pt layup from 2 ft (assist by R. Price),,36,35
143,2,7:08.0,,A. Ajinça misses 2-pt layup from 2 ft (block by E. Davis),36,35
144,2,7:07.0,Defensive rebound by C. Boozer,,36,35
145,2,7:01.0,X. Henry makes 2-pt layup from 1 ft,,38,35
146,2,6:36.0,,T. Evans misses 2-pt layup from 1 ft,38,35
147,2,6:34.0,,Offensive rebound by R. Anderson,38,35
148,2,6:34.0,,R. Anderson makes 2-pt tip-in from 2 ft,38,37
149,2,6:18.0,C. Boozer makes 2-pt jump shot from 18 ft (assist by R. Price),,40,37
150,2,5:55.0,,Personal foul by X. Henry (drawn by T. Evans),40,37
151,2,5:55.0,,New Orleans full timeout,40,37
152,2,5:55.0,,A. Davis enters the game for A. Ajinça,40,37
153,2,5:55.0,J. Lin enters the game for E. Davis,,40,37
154,2,5:55.0,W. Johnson enters the game for R. Price,,40,37
155,2,5:55.0,K. Bryant enters the game for X. Henry,,40,37
156,2,5:55.0,J. Hill enters the game for J. Clarkson,,40,37
157,2,5:42.0,,R. Anderson makes 2-pt jump shot from 13 ft (assist by A. Rivers),40,39
158,2,5:19.0,C. Boozer makes 2-pt jump shot from 15 ft (assist by K. Bryant),,42,39
159,2,5:02.0,,R. Anderson misses 3-pt jump shot from 25 ft,42,39
160,2,5:01.0,Defensive rebound by J. Hill,,42,39
161,2,5:00.0,Turnover by J. Hill (lost ball),,42,39
162,2,5:00.0,,Ö. Aşık enters the game for R. Anderson,42,39
163,2,5:00.0,,J. Holiday enters the game for A. Rivers,42,39
164,2,4:57.0,,Turnover by T. Evans (bad pass; steal by K. Bryant),42,39
165,2,4:49.0,K. Bryant makes 2-pt jump shot from 16 ft,,44,39
166,2,4:27.0,,Shooting foul by J. Hill (drawn by E. Gordon),44,39
167,2,4:27.0,,E. Gordon makes free throw 1 of 2,44,40
168,2,4:27.0,,E. Gordon makes free throw 2 of 2,44,41
169,2,4:10.0,K. Bryant misses 2-pt jump shot from 7 ft,,44,41
170,2,4:09.0,,Defensive rebound by Ö. Aşık,44,41
171,2,4:05.0,,T. Evans misses 2-pt layup from 1 ft (block by W. Johnson),44,41
172,2,4:05.0,,Offensive rebound by T. Evans,44,41
173,2,4:00.0,,J. Holiday misses 3-pt jump shot from 24 ft,44,41
174,2,3:59.0,Defensive rebound by J. Hill,,44,41
175,2,3:40.0,J. Hill makes 2-pt dunk at rim (assist by J. Lin),,46,41
176,2,3:19.0,,E. Gordon misses 3-pt jump shot from 24 ft,46,41
177,2,3:18.0,,Offensive rebound by Ö. Aşık,46,41
178,2,3:09.0,,A. Davis makes 2-pt layup from 2 ft (assist by T. Evans),46,43
179,2,2:56.0,Personal block foul by J. Holiday (drawn by J. Lin),,46,43
180,2,2:56.0,LA Lakers full timeout,,46,43
181,2,2:45.0,C. Boozer misses 2-pt layup from 2 ft,,46,43
182,2,2:44.0,,Defensive rebound by A. Davis,46,43
183,2,2:21.0,,T. Evans makes 3-pt jump shot from 24 ft (assist by Ö. Aşık),46,46
184,2,1:58.0,K. Bryant misses 2-pt jump shot from 18 ft,,46,46
185,2,1:57.0,,Defensive rebound by T. Evans,46,46
186,2,1:48.0,,Ö. Aşık makes 2-pt layup from 2 ft (assist by T. Evans),46,48
187,2,1:23.0,C. Boozer misses 2-pt jump shot from 7 ft (block by A. Davis),,46,48
188,2,1:21.0,,Defensive rebound by Ö. Aşık,46,48
189,2,1:15.0,,E. Gordon misses 3-pt jump shot from 25 ft,46,48
190,2,1:13.0,,Offensive rebound by Team,46,48
191,2,1:12.0,E. Davis enters the game for C. Boozer,,46,48
192,2,1:12.0,,R. Anderson enters the game for Ö. Aşık,46,48
193,2,1:03.0,,A. Davis makes 2-pt dunk at rim (assist by T. Evans),46,50
194,2,0:43.0,K. Bryant misses 2-pt jump shot from 14 ft (block by J. Holiday),,46,50
195,2,0:42.0,Offensive rebound by Team,,46,50
196,2,0:38.0,K. Bryant misses 2-pt jump shot from 13 ft,,46,50
197,2,0:36.0,,Defensive rebound by T. Evans,46,50
198,2,0:29.0,,R. Anderson misses 3-pt jump shot from 26 ft,46,50
199,2,0:27.0,Defensive rebound by J. Lin,,46,50
200,2,0:05.0,K. Bryant misses 3-pt jump shot from 26 ft,,46,50
201,2,0:03.0,,Defensive rebound by A. Davis,46,50
202,2,0:03.0,Loose ball foul by E. Davis (drawn by A. Davis),,46,50
203,2,0:03.0,,A. Davis misses free throw 1 of 2,46,50
204,2,0:03.0,,Offensive rebound by Team,46,50
205,2,0:03.0,,Ö. Aşık enters the game for R. Anderson,46,50
206,2,0:03.0,,A. Davis makes free throw 2 of 2,46,51
207,2,0:00.0,W. Johnson makes 2-pt jump shot from 22 ft,,48,51
208,3,11:43.0,J. Lin misses 2-pt jump shot from 13 ft,,48,51
209,3,11:42.0,,Defensive rebound by A. Davis,48,51
210,3,11:26.0,,A. Davis makes 2-pt hook shot from 5 ft (assist by T. Evans),48,53
211,3,11:03.0,J. Hill makes 2-pt jump shot from 20 ft,,50,53
212,3,10:50.0,,E. Gordon misses 2-pt layup from 1 ft,50,53
213,3,10:48.0,Defensive rebound by Team,,50,53
214,3,10:43.0,J. Lin makes 2-pt jump shot from 16 ft,,52,53
215,3,10:26.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Evans),52,55
216,3,10:13.0,J. Hill makes 2-pt layup from 2 ft,,54,55
217,3,10:13.0,Shooting foul by Ö. Aşık (drawn by J. Hill),,54,55
218,3,10:13.0,J. Hill makes free throw 1 of 1,,55,55
219,3,9:59.0,,Ö. Aşık makes 2-pt dunk at rim (assist by J. Holiday),55,57
220,3,9:44.0,J. Lin misses 2-pt layup from 1 ft (block by Ö. Aşık),,55,57
221,3,9:42.0,,Defensive rebound by Ö. Aşık,55,57
222,3,9:24.0,,T. Evans makes 2-pt layup from 2 ft,55,59
223,3,9:13.0,Personal foul by E. Gordon (drawn by K. Bryant),,55,59
224,3,9:08.0,Shooting foul by J. Holiday (drawn by J. Lin),,55,59
225,3,9:08.0,J. Lin makes free throw 1 of 2,,56,59
226,3,9:08.0,J. Lin makes free throw 2 of 2,,57,59
227,3,8:59.0,,Turnover by A. Davis (traveling),57,59
228,3,8:59.0,,Violation by Team (delay of game),57,59
229,3,8:44.0,Turnover by K. Bryant (traveling),,57,59
230,3,8:31.0,,E. Gordon makes 2-pt layup from 2 ft,57,61
231,3,8:21.0,K. Bryant misses 2-pt jump shot from 20 ft,,57,61
232,3,8:19.0,,Defensive rebound by Ö. Aşık,57,61
233,3,8:16.0,,A. Davis makes 2-pt dunk at rim (assist by T. Evans),57,63
234,3,7:54.0,Personal foul by E. Gordon (drawn by K. Bryant),,57,63
235,3,7:43.0,J. Lin makes 3-pt jump shot from 28 ft (assist by K. Bryant),,60,63
236,3,7:36.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by T. Evans),60,66
237,3,7:08.0,C. Boozer misses 2-pt jump shot from 6 ft,,60,66
238,3,7:06.0,,Defensive rebound by A. Davis,60,66
239,3,6:55.0,,T. Evans misses 2-pt layup from 1 ft,60,66
240,3,6:54.0,Defensive rebound by J. Hill,,60,66
241,3,6:44.0,J. Hill misses 2-pt jump shot from 18 ft,,60,66
242,3,6:43.0,,Defensive rebound by A. Davis,60,66
243,3,6:27.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by J. Holiday),60,68
244,3,6:06.0,K. Bryant misses 2-pt jump shot from 17 ft,,60,68
245,3,6:05.0,Offensive rebound by C. Boozer,,60,68
246,3,6:04.0,Turnover by C. Boozer (lost ball),,60,68
247,3,5:48.0,,J. Holiday makes 2-pt layup from 3 ft,60,70
248,3,5:44.0,LA Lakers full timeout,,60,70
249,3,5:21.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Lin),,63,70
250,3,4:55.0,,T. Evans misses 2-pt jump shot from 19 ft,63,70
251,3,4:53.0,Defensive rebound by K. Bryant,,63,70
252,3,4:47.0,Personal foul by E. Gordon (drawn by K. Bryant),,63,70
253,3,4:47.0,K. Bryant makes free throw 1 of 2,,64,70
254,3,4:47.0,R. Price enters the game for J. Lin,,64,70
255,3,4:47.0,E. Davis enters the game for C. Boozer,,64,70
256,3,4:47.0,K. Bryant makes free throw 2 of 2,,65,70
257,3,4:28.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by J. Holiday),65,73
258,3,4:04.0,W. Johnson makes 3-pt jump shot from 26 ft (assist by K. Bryant),,68,73
259,3,3:51.0,,J. Holiday makes 2-pt jump shot from 10 ft,68,75
260,3,3:23.0,Turnover by E. Davis (traveling),,68,75
261,3,3:23.0,,A. Rivers enters the game for T. Evans,68,75
262,3,3:23.0,,R. Anderson enters the game for Ö. Aşık,68,75
263,3,3:07.0,,J. Holiday makes 2-pt layup from 2 ft,68,77
264,3,2:46.0,K. Bryant makes 2-pt layup from 2 ft (assist by J. Hill),,70,77
265,3,2:34.0,,J. Holiday makes 2-pt layup from 1 ft,70,79
266,3,2:11.0,K. Bryant misses 2-pt jump shot from 14 ft,,70,79
267,3,2:10.0,,Defensive rebound by A. Davis,70,79
268,3,1:59.0,,A. Rivers misses 2-pt layup from 1 ft,70,79
269,3,1:59.0,,Offensive rebound by Team,70,79
270,3,1:59.0,,Turnover by A. Rivers (traveling),70,79
271,3,1:59.0,,L. Babbitt enters the game for J. Holiday,70,79
272,3,1:49.0,W. Johnson misses 3-pt jump shot from 25 ft,,70,79
273,3,1:48.0,Offensive rebound by R. Price,,70,79
274,3,1:43.0,K. Bryant misses 3-pt jump shot from 24 ft,,70,79
275,3,1:42.0,,Defensive rebound by A. Davis,70,79
276,3,1:26.0,,R. Anderson makes 2-pt jump shot from 22 ft,70,81
277,3,1:09.0,K. Bryant misses 2-pt jump shot from 14 ft (block by E. Gordon),,70,81
278,3,1:09.0,Offensive rebound by Team,,70,81
279,3,1:05.0,K. Bryant misses 2-pt layup from 2 ft,,70,81
280,3,1:04.0,,Defensive rebound by R. Anderson,70,81
281,3,0:58.0,,E. Gordon misses 2-pt layup from 2 ft,70,81
282,3,0:58.0,,Offensive rebound by Team,70,81
283,3,0:49.0,,A. Rivers makes 2-pt jump shot from 8 ft,70,83
284,3,0:35.0,K. Bryant misses 2-pt jump shot from 3 ft (block by A. Davis),,70,83
285,3,0:33.0,,Defensive rebound by A. Rivers,70,83
286,3,0:29.0,,A. Rivers misses 2-pt layup from 2 ft,70,83
287,3,0:27.0,Defensive rebound by E. Davis,,70,83
288,3,0:26.0,Turnover by J. Hill (back court),,70,83
289,3,0:17.0,,Turnover by R. Anderson (lost ball; steal by R. Price),70,83
290,3,0:15.0,Shooting foul by L. Babbitt (drawn by K. Bryant),,70,83
291,3,0:15.0,K. Bryant makes free throw 1 of 2,,71,83
292,3,0:15.0,K. Bryant makes free throw 2 of 2,,72,83
293,3,0:06.0,,Personal foul by W. Johnson (drawn by E. Gordon),72,83
294,3,0:01.0,Violation by E. Davis (def goaltending),,72,83
295,3,0:01.0,,A. Davis makes 2-pt layup from 1 ft (assist by A. Rivers),72,85
296,3,0:00.0,R. Price misses 3-pt jump shot from 59 ft,,72,85
297,3,0:00.0,Offensive rebound by Team,,72,85
298,4,11:41.0,,A. Rivers makes 3-pt jump shot from 23 ft (assist by T. Evans),72,88
299,4,11:25.0,E. Davis misses 2-pt layup from 1 ft (block by A. Davis),,72,88
300,4,11:22.0,,Defensive rebound by R. Anderson,72,88
301,4,11:07.0,,R. Anderson makes 3-pt jump shot from 23 ft (assist by A. Rivers),72,91
302,4,10:37.0,R. Price misses 3-pt jump shot from 23 ft,,72,91
303,4,10:36.0,,Defensive rebound by A. Davis,72,91
304,4,10:25.0,,Shooting foul by R. Price (drawn by T. Evans),72,91
305,4,10:25.0,,T. Evans makes free throw 1 of 2,72,92
306,4,10:25.0,,A. Ajinça enters the game for A. Davis,72,92
307,4,10:25.0,,T. Evans misses free throw 2 of 2,72,92
308,4,10:24.0,Defensive rebound by E. Davis,,72,92
309,4,10:24.0,,Loose ball foul by T. Evans (drawn by E. Davis),72,92
310,4,10:15.0,Turnover by E. Davis (lost ball),,72,92
311,4,9:55.0,,Turnover by R. Anderson (lost ball; steal by C. Boozer),72,92
312,4,9:51.0,Shooting foul by L. Babbitt (drawn by J. Clarkson),,72,92
313,4,9:51.0,J. Clarkson misses free throw 1 of 2,,72,92
314,4,9:51.0,Offensive rebound by Team,,72,92
315,4,9:51.0,J. Clarkson makes free throw 2 of 2,,73,92
316,4,9:38.0,,T. Evans misses 2-pt layup from 2 ft,73,92
317,4,9:37.0,Defensive rebound by E. Davis,,73,92
318,4,9:33.0,J. Clarkson makes 2-pt layup from 2 ft,,75,92
319,4,9:11.0,R. Price ejected from game,,75,92
320,4,9:11.0,K. Bryant enters the game for R. Price,,75,92
321,4,9:11.0,,A. Rivers misses flagrant free throw 1 of 2,75,92
322,4,9:11.0,,Offensive rebound by Team,75,92
323,4,9:11.0,,A. Rivers makes flagrant free throw 2 of 2,75,93
324,4,8:58.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by T. Evans),75,96
325,4,8:43.0,K. Bryant makes 3-pt jump shot from 26 ft,,78,96
326,4,8:22.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by A. Rivers),78,99
327,4,8:04.0,K. Bryant misses 3-pt jump shot from 27 ft,,78,99
328,4,8:02.0,,Defensive rebound by A. Ajinça,78,99
329,4,7:53.0,,A. Rivers makes 2-pt layup from 1 ft,78,101
330,4,7:27.0,K. Bryant makes 2-pt jump shot from 19 ft,,80,101
331,4,7:27.0,Shooting foul by L. Babbitt (drawn by K. Bryant),,80,101
332,4,7:27.0,Official timeout,,80,101
333,4,7:27.0,,J. Holiday enters the game for L. Babbitt,80,101
334,4,7:27.0,K. Bryant makes free throw 1 of 1,,81,101
335,4,7:08.0,,Personal foul by J. Clarkson (drawn by T. Evans),81,101
336,4,7:08.0,W. Johnson enters the game for J. Clarkson,,81,101
337,4,6:54.0,,J. Holiday misses 3-pt jump shot from 22 ft,81,101
338,4,6:53.0,,Offensive rebound by R. Anderson,81,101
339,4,6:48.0,,R. Anderson misses 3-pt jump shot from 25 ft,81,101
340,4,6:47.0,Defensive rebound by E. Davis,,81,101
341,4,6:37.0,C. Boozer makes 2-pt jump shot from 16 ft (assist by K. Bryant),,83,101
342,4,6:20.0,,Shooting foul by E. Davis (drawn by A. Ajinça),83,101
343,4,6:20.0,,A. Ajinça misses free throw 1 of 2,83,101
344,4,6:20.0,,Offensive rebound by Team,83,101
345,4,6:20.0,,A. Davis enters the game for R. Anderson,83,101
346,4,6:20.0,,E. Gordon enters the game for A. Rivers,83,101
347,4,6:20.0,,A. Ajinça makes free throw 2 of 2,83,102
348,4,6:06.0,J. Lin misses 3-pt jump shot from 25 ft,,83,102
349,4,6:04.0,Offensive rebound by J. Lin,,83,102
350,4,5:59.0,Shooting foul by A. Ajinça (drawn by C. Boozer),,83,102
351,4,5:59.0,,New Orleans full timeout,83,102
352,4,5:59.0,,Ö. Aşık enters the game for A. Ajinça,83,102
353,4,5:59.0,C. Boozer makes free throw 1 of 2,,84,102
354,4,5:59.0,C. Boozer misses free throw 2 of 2,,84,102
355,4,5:58.0,,Defensive rebound by Ö. Aşık,84,102
356,4,5:40.0,,A. Davis makes 2-pt jump shot from 10 ft,84,104
357,4,5:22.0,C. Boozer makes 2-pt layup from 2 ft (assist by J. Lin),,86,104
358,4,5:02.0,,J. Holiday misses 2-pt jump shot from 17 ft,86,104
359,4,5:00.0,Defensive rebound by C. Boozer,,86,104
360,4,4:56.0,Personal block foul by J. Holiday (drawn by J. Lin),,86,104
361,4,4:56.0,J. Lin makes free throw 1 of 2,,87,104
362,4,4:56.0,J. Hill enters the game for E. Davis,,87,104
363,4,4:56.0,J. Lin makes free throw 2 of 2,,88,104
364,4,4:44.0,,T. Evans misses 2-pt jump shot from 20 ft,88,104
365,4,4:43.0,,Offensive rebound by Ö. Aşık,88,104
366,4,4:28.0,,J. Holiday makes 2-pt layup from 2 ft,88,106
367,4,4:12.0,K. Bryant misses 3-pt jump shot from 23 ft,,88,106
368,4,4:10.0,,Defensive rebound by Ö. Aşık,88,106
369,4,3:56.0,,A. Davis misses 2-pt jump shot from 13 ft,88,106
370,4,3:55.0,Defensive rebound by K. Bryant,,88,106
371,4,3:40.0,C. Boozer misses 2-pt jump shot from 3 ft (block by A. Davis),,88,106
372,4,3:38.0,,Defensive rebound by T. Evans,88,106
373,4,3:35.0,,T. Evans makes 2-pt layup from 1 ft,88,108
374,4,3:22.0,Shooting foul by Ö. Aşık (drawn by K. Bryant),,88,108
375,4,3:22.0,K. Bryant makes free throw 1 of 2,,89,108
376,4,3:22.0,K. Bryant makes free throw 2 of 2,,90,108
377,4,3:12.0,,J. Holiday misses 2-pt layup from 2 ft (block by J. Lin),90,108
378,4,3:11.0,Defensive rebound by J. Hill,,90,108
379,4,3:10.0,Personal foul by J. Holiday (drawn by J. Hill),,90,108
380,4,3:10.0,J. Hill misses free throw 1 of 2,,90,108
381,4,3:10.0,Offensive rebound by Team,,90,108
382,4,3:10.0,R. Sacre enters the game for C. Boozer,,90,108
383,4,3:10.0,J. Hill makes free throw 2 of 2,,91,108
384,4,2:54.0,,Shooting foul by J. Hill (drawn by Ö. Aşık),91,108
385,4,2:54.0,LA Lakers full timeout,,91,108
