,QUARTER,TIME_REMAINING,DETROIT_ACTION,MEMPHIS_ACTION,DETROIT_SCORE,MEMPHIS_SCORE
403,4,2:57.0,,Memphis full timeout,77,86
404,4,2:57.0,K. Singler makes free throw 1 of 2,,78,86
405,4,2:57.0,K. Singler makes free throw 2 of 2,,79,86
406,4,2:43.0,,Shooting foul by J. Smith (drawn by M. Gasol),79,86
407,4,2:43.0,Technical foul by J. Smith,,79,86
408,4,2:43.0,,T. Allen enters the game for B. Udrih,79,86
409,4,2:43.0,,C. Lee makes technical free throw,79,87
410,4,2:43.0,,M. Gasol makes free throw 1 of 2,79,88
411,4,2:43.0,,M. Gasol makes free throw 2 of 2,79,89
412,4,2:21.0,G. Monroe makes 2-pt hook shot from 3 ft (assist by B. Jennings),,81,89
413,4,2:04.0,,Memphis full timeout,81,89
414,4,2:00.0,,Turnover by M. Conley (lost ball; steal by J. Smith),81,89
415,4,1:43.0,K. Singler makes 3-pt jump shot from 23 ft (assist by B. Jennings),,84,89
416,4,1:27.0,,Z. Randolph misses 2-pt jump shot from 7 ft,84,89
417,4,1:26.0,Defensive rebound by J. Smith,,84,89
418,4,1:21.0,K. Singler misses 3-pt jump shot from 22 ft,,84,89
419,4,1:19.0,,Defensive rebound by C. Lee,84,89
420,4,1:08.0,,Turnover by Z. Randolph (3 sec),84,89
421,4,0:55.0,Turnover by B. Jennings (step out of bounds),,84,89
422,4,0:55.0,,B. Udrih enters the game for T. Allen,84,89
423,4,0:37.0,,M. Gasol misses 2-pt jump shot from 3 ft (block by J. Smith),84,89
424,4,0:36.0,,Offensive rebound by Z. Randolph,84,89
425,4,0:31.0,,M. Conley makes 2-pt layup from 1 ft,84,91
426,4,0:31.0,Detroit full timeout,,84,91
427,4,0:31.0,,T. Allen enters the game for B. Udrih,84,91
428,4,0:31.0,D. Augustin enters the game for J. Jerebko,,84,91
429,4,0:29.0,Personal foul by T. Allen (drawn by K. Singler),,84,91
430,4,0:29.0,K. Singler makes free throw 1 of 2,,85,91
431,4,0:29.0,,B. Udrih enters the game for T. Allen,85,91
432,4,0:29.0,K. Singler makes free throw 2 of 2,,86,91
433,4,0:20.0,,Personal take foul by K. Singler (drawn by C. Lee),86,91
434,4,0:20.0,,C. Lee makes free throw 1 of 2,86,92
435,4,0:20.0,,T. Allen enters the game for B. Udrih,86,92
436,4,0:20.0,,C. Lee makes free throw 2 of 2,86,93
437,4,0:14.0,B. Jennings makes 2-pt layup at rim,,88,93
438,4,0:12.0,,Personal take foul by B. Jennings (drawn by M. Conley),88,93
439,4,0:12.0,,M. Conley makes free throw 1 of 2,88,94
440,4,0:12.0,,M. Conley makes free throw 2 of 2,88,95
441,4,0:12.0,Detroit full timeout,,88,95
442,4,0:04.0,D. Augustin misses 3-pt jump shot from 26 ft,,88,95
443,4,0:03.0,,Defensive rebound by M. Conley,88,95
