,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
399,4,1:03.0,T. Snell enters the game for P. Gasol,,88,71
400,4,1:03.0,A. Brooks enters the game for D. Rose,,88,71
401,4,1:03.0,N. Mirotić enters the game for K. Hinrich,,88,71
402,4,1:03.0,,J. Ennis enters the game for D. Wade,88,71
403,4,1:03.0,,D. Granger enters the game for S. Williams,88,71
404,4,1:03.0,J. Butler makes free throw 1 of 2,,89,71
405,4,1:03.0,N. Mohammed enters the game for T. Gibson,,89,71
406,4,1:03.0,J. Butler makes free throw 2 of 2,,90,71
407,4,0:51.0,,J. Hamilton makes 2-pt jump shot from 11 ft (assist by N. Cole),90,73
408,4,0:35.0,Turnover by N. Mohammed (lost ball),,90,73
409,4,0:35.0,C. Bairstow enters the game for J. Butler,,90,73
410,4,0:25.0,,Personal foul by A. Brooks (drawn by N. Cole),90,73
411,4,0:25.0,,N. Cole makes free throw 1 of 2,90,74
412,4,0:25.0,E. Moore enters the game for A. Brooks,,90,74
413,4,0:25.0,,N. Cole makes free throw 2 of 2,90,75
414,4,0:10.0,E. Moore makes 3-pt jump shot from 24 ft (assist by T. Snell),,93,75
