,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
85,1,1:51.0,,K. Caldwell-Pope misses 2-pt layup at rim,24,24
86,1,1:50.0,Defensive rebound by J. Jones,,24,24
87,1,1:34.0,I. Shumpert misses 2-pt jump shot from 8 ft,,24,24
88,1,1:33.0,,Defensive rebound by C. Butler,24,24
89,1,1:27.0,,Turnover by R. Jackson (bad pass; steal by J. Smith),24,24
90,1,1:16.0,T. Thompson misses 2-pt hook shot from 6 ft,,24,24
91,1,1:15.0,,Defensive rebound by A. Drummond,24,24
92,1,1:07.0,,C. Butler misses 2-pt jump shot from 20 ft,24,24
93,1,1:05.0,Defensive rebound by T. Thompson,,24,24
94,1,0:59.0,Personal foul by A. Tolliver (drawn by I. Shumpert),,24,24
95,1,0:59.0,,J. Meeks enters the game for K. Caldwell-Pope,24,24
96,1,0:59.0,,S. Dinwiddie enters the game for R. Jackson,24,24
97,1,0:59.0,M. Dellavedova enters the game for K. Irving,,24,24
98,1,0:59.0,L. James enters the game for J. Smith,,24,24
99,1,0:53.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by L. James),,27,24
100,1,0:36.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by C. Butler),27,27
101,1,0:17.0,L. James misses 2-pt jump shot from 21 ft,,27,27
102,1,0:16.0,Offensive rebound by J. Jones,,27,27
103,1,0:02.0,J. Jones makes 3-pt jump shot from 26 ft (assist by I. Shumpert),,30,27
104,2,11:49.0,Shooting foul by C. Butler (drawn by L. James),,30,27
105,2,11:49.0,L. James makes free throw 1 of 2,,31,27
106,2,11:49.0,L. James makes free throw 2 of 2,,32,27
107,2,11:28.0,,G. Monroe misses 2-pt hook shot from 8 ft,32,27
108,2,11:27.0,Defensive rebound by L. James,,32,27
109,2,11:14.0,Turnover by T. Thompson (3 sec),,32,27
110,2,10:55.0,,C. Butler makes 3-pt jump shot from 25 ft,32,30
111,2,10:34.0,I. Shumpert misses 2-pt jump shot from 10 ft,,32,30
112,2,10:32.0,,Defensive rebound by C. Butler,32,30
113,2,10:28.0,,J. Meeks makes 2-pt jump shot from 8 ft (assist by C. Butler),32,32
114,2,10:28.0,,Shooting foul by J. Jones (drawn by J. Meeks),32,32
115,2,10:28.0,T. Mozgov enters the game for T. Thompson,,32,32
116,2,10:28.0,,J. Meeks makes free throw 1 of 1,32,33
117,2,10:15.0,I. Shumpert makes 3-pt jump shot from 27 ft (assist by L. James),,35,33
118,2,9:59.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,35,33
119,2,9:56.0,Defensive rebound by L. James,,35,33
120,2,9:52.0,L. James makes 2-pt layup from 1 ft,,37,33
121,2,9:52.0,Shooting foul by A. Tolliver (drawn by L. James),,37,33
122,2,9:52.0,L. James misses free throw 1 of 1,,37,33
123,2,9:50.0,,Defensive rebound by C. Butler,37,33
124,2,9:36.0,,S. Dinwiddie misses 2-pt jump shot from 14 ft,37,33
125,2,9:35.0,,Offensive rebound by G. Monroe,37,33
126,2,9:35.0,K. Love enters the game for J. Jones,,37,33
127,2,9:22.0,,G. Monroe misses 2-pt layup from 2 ft (block by T. Mozgov),37,33
128,2,9:20.0,Defensive rebound by M. Dellavedova,,37,33
129,2,9:10.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,39,33
130,2,9:04.0,,Detroit full timeout,39,33
131,2,8:49.0,,S. Dinwiddie misses 2-pt layup from 1 ft,39,33
132,2,8:48.0,Defensive rebound by L. James,,39,33
133,2,8:41.0,T. Mozgov misses 2-pt jump shot from 3 ft,,39,33
134,2,8:41.0,,Defensive rebound by Team,39,33
135,2,8:41.0,Loose ball foul by T. Mozgov (drawn by G. Monroe),,39,33
136,2,8:25.0,,Shooting foul by T. Mozgov (drawn by G. Monroe),39,33
137,2,8:25.0,,G. Monroe makes free throw 1 of 2,39,34
138,2,8:25.0,,G. Monroe makes free throw 2 of 2,39,35
139,2,8:13.0,Shooting foul by G. Monroe (drawn by T. Mozgov),,39,35
140,2,8:13.0,T. Mozgov makes free throw 1 of 2,,40,35
141,2,8:13.0,T. Mozgov makes free throw 2 of 2,,41,35
142,2,7:58.0,,C. Butler misses 2-pt jump shot from 21 ft,41,35
143,2,7:57.0,Defensive rebound by T. Mozgov,,41,35
144,2,7:46.0,M. Dellavedova misses 3-pt jump shot from 22 ft,,41,35
145,2,7:44.0,,Defensive rebound by G. Monroe,41,35
146,2,7:38.0,,A. Tolliver misses 3-pt jump shot from 25 ft,41,35
147,2,7:37.0,Defensive rebound by I. Shumpert,,41,35
148,2,7:26.0,I. Shumpert misses 3-pt jump shot from 26 ft,,41,35
149,2,7:24.0,,Defensive rebound by G. Monroe,41,35
150,2,7:08.0,,G. Monroe misses 2-pt jump shot from 13 ft,41,35
151,2,7:07.0,Defensive rebound by K. Love,,41,35
152,2,6:54.0,K. Love misses 2-pt layup at rim,,41,35
153,2,6:53.0,,Defensive rebound by G. Monroe,41,35
154,2,6:47.0,,Shooting foul by T. Mozgov (drawn by G. Monroe),41,35
155,2,6:47.0,,G. Monroe makes free throw 1 of 2,41,36
156,2,6:47.0,,R. Jackson enters the game for S. Dinwiddie,41,36
157,2,6:47.0,,A. Drummond enters the game for A. Tolliver,41,36
158,2,6:47.0,K. Irving enters the game for M. Dellavedova,,41,36
159,2,6:47.0,T. Thompson enters the game for T. Mozgov,,41,36
160,2,6:47.0,,G. Monroe makes free throw 2 of 2,41,37
161,2,6:34.0,Personal foul by C. Butler (drawn by T. Thompson),,41,37
162,2,6:34.0,,T. Prince enters the game for C. Butler,41,37
163,2,6:26.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,44,37
164,2,6:08.0,J. Smith enters the game for L. James,,44,37
165,2,5:59.0,,A. Drummond makes 2-pt layup from 1 ft (assist by G. Monroe),44,39
166,2,5:45.0,K. Irving misses 2-pt jump shot from 14 ft,,44,39
167,2,5:44.0,,Defensive rebound by G. Monroe,44,39
168,2,5:23.0,,R. Jackson misses 2-pt jump shot from 15 ft,44,39
169,2,5:22.0,,Offensive rebound by A. Drummond,44,39
170,2,5:20.0,,A. Drummond makes 2-pt layup at rim,44,41
171,2,5:15.0,Cleveland full timeout,,44,41
172,2,5:15.0,,K. Caldwell-Pope enters the game for J. Meeks,44,41
173,2,5:01.0,J. Smith misses 2-pt jump shot from 18 ft,,44,41
174,2,5:00.0,,Defensive rebound by R. Jackson,44,41
175,2,4:43.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by G. Monroe),44,44
176,2,4:28.0,K. Love misses 3-pt jump shot from 27 ft,,44,44
177,2,4:27.0,,Defensive rebound by K. Caldwell-Pope,44,44
178,2,4:13.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by R. Jackson),44,46
179,2,3:58.0,K. Irving misses 2-pt jump shot from 17 ft,,44,46
180,2,3:57.0,,Defensive rebound by G. Monroe,44,46
181,2,3:47.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),44,49
182,2,3:25.0,K. Love misses 2-pt jump shot from 7 ft,,44,49
183,2,3:24.0,,Defensive rebound by R. Jackson,44,49
184,2,3:24.0,,Personal foul by K. Love (drawn by R. Jackson),44,49
185,2,3:24.0,,R. Jackson makes free throw 1 of 2,44,50
186,2,3:24.0,L. James enters the game for I. Shumpert,,44,50
187,2,3:24.0,,R. Jackson makes free throw 2 of 2,44,51
188,2,3:12.0,J. Smith makes 2-pt layup at rim (assist by K. Love),,46,51
189,2,2:47.0,,Shooting foul by J. Smith (drawn by K. Caldwell-Pope),46,51
190,2,2:47.0,Official timeout,,46,51
191,2,2:47.0,,K. Caldwell-Pope makes free throw 1 of 3,46,52
192,2,2:47.0,,K. Caldwell-Pope misses free throw 2 of 3,46,52
193,2,2:47.0,,Offensive rebound by Team,46,52
194,2,2:47.0,,K. Caldwell-Pope makes free throw 3 of 3,46,53
195,2,2:36.0,T. Thompson makes 2-pt dunk at rim (assist by K. Love),,48,53
196,2,2:10.0,,R. Jackson misses 3-pt jump shot from 26 ft,48,53
197,2,2:10.0,,Offensive rebound by Team,48,53
198,2,2:10.0,,Turnover by Team (shot clock),48,53
199,2,2:10.0,I. Shumpert enters the game for J. Smith,,48,53
200,2,2:10.0,K. Perkins enters the game for T. Thompson,,48,53
201,2,1:46.0,Shooting foul by A. Drummond (drawn by L. James),,48,53
202,2,1:46.0,L. James makes free throw 1 of 2,,49,53
203,2,1:46.0,,A. Tolliver enters the game for A. Drummond,49,53
204,2,1:46.0,L. James misses free throw 2 of 2,,49,53
205,2,1:45.0,,Defensive rebound by G. Monroe,49,53
206,2,1:30.0,,T. Prince misses 3-pt jump shot from 23 ft,49,53
207,2,1:29.0,,Offensive rebound by G. Monroe,49,53
208,2,1:27.0,,G. Monroe makes 2-pt layup from 1 ft,49,55
209,2,1:07.0,K. Perkins makes 2-pt layup at rim (assist by K. Irving),,51,55
210,2,0:57.0,,Personal foul by K. Perkins (drawn by A. Tolliver),51,55
211,2,0:57.0,,A. Tolliver misses free throw 1 of 2,51,55
212,2,0:57.0,,Offensive rebound by Team,51,55
213,2,0:57.0,,A. Tolliver makes free throw 2 of 2,51,56
214,2,0:48.0,Shooting foul by T. Prince (drawn by K. Irving),,51,56
215,2,0:48.0,K. Irving makes free throw 1 of 2,,52,56
216,2,0:48.0,K. Irving makes free throw 2 of 2,,53,56
217,2,0:37.0,,Personal foul by L. James (drawn by T. Prince),53,56
218,2,0:37.0,,T. Prince misses free throw 1 of 2,53,56
219,2,0:37.0,,Offensive rebound by Team,53,56
220,2,0:37.0,,T. Prince makes free throw 2 of 2,53,57
221,2,0:29.0,K. Irving misses 2-pt layup from 1 ft,,53,57
222,2,0:28.0,,Defensive rebound by R. Jackson,53,57
223,2,0:21.0,,R. Jackson makes 2-pt layup at rim (assist by A. Tolliver),53,59
224,2,0:05.0,Offensive foul by K. Perkins (drawn by T. Prince),,53,59
225,2,0:05.0,Turnover by K. Perkins (offensive foul),,53,59
226,2,0:01.0,,Shooting foul by K. Irving (drawn by R. Jackson),53,59
227,2,0:01.0,,R. Jackson makes free throw 1 of 3,53,60
228,2,0:01.0,,R. Jackson makes free throw 2 of 3,53,61
229,2,0:01.0,,R. Jackson makes free throw 3 of 3,53,62
230,3,11:51.0,Personal foul by R. Jackson (drawn by K. Irving),,53,62
231,3,11:44.0,Turnover by K. Irving (bad pass; steal by T. Prince),,53,62
232,3,11:40.0,,Shooting foul by J. Smith (drawn by A. Drummond),53,62
233,3,11:40.0,,A. Drummond misses free throw 1 of 2,53,62
234,3,11:40.0,,Offensive rebound by Team,53,62
235,3,11:40.0,,A. Drummond misses free throw 2 of 2,53,62
236,3,11:37.0,Defensive rebound by T. Mozgov,,53,62
237,3,11:11.0,L. James misses 3-pt jump shot from 30 ft,,53,62
238,3,11:10.0,,Defensive rebound by G. Monroe,53,62
239,3,11:06.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),53,64
240,3,10:50.0,Turnover by L. James (bad pass; steal by K. Caldwell-Pope),,53,64
241,3,10:44.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,53,67
242,3,10:41.0,Cleveland full timeout,,53,67
243,3,10:31.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,55,67
244,3,10:10.0,,Turnover by G. Monroe (bad pass; steal by J. Smith),55,67
245,3,9:59.0,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),,58,67
246,3,9:36.0,,A. Drummond misses 2-pt hook shot from 4 ft,58,67
247,3,9:36.0,Defensive rebound by Team,,58,67
248,3,9:36.0,Personal foul by G. Monroe (drawn by K. Love),,58,67
249,3,9:26.0,J. Smith misses 3-pt jump shot from 23 ft,,58,67
250,3,9:25.0,,Defensive rebound by R. Jackson,58,67
251,3,9:11.0,,A. Drummond misses 2-pt layup at rim,58,67
252,3,9:10.0,Defensive rebound by J. Smith,,58,67
253,3,9:04.0,K. Irving makes 2-pt layup at rim,,60,67
254,3,8:51.0,,Turnover by K. Caldwell-Pope (lost ball),60,67
255,3,8:51.0,,Detroit full timeout,60,67
256,3,8:41.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,63,67
257,3,8:21.0,,A. Drummond misses 2-pt layup at rim (block by T. Mozgov),63,67
258,3,8:19.0,,Offensive rebound by G. Monroe,63,67
259,3,8:18.0,,G. Monroe makes 2-pt layup from 1 ft,63,69
260,3,8:08.0,Personal foul by T. Prince (drawn by L. James),,63,69
261,3,8:00.0,L. James misses 3-pt jump shot from 25 ft,,63,69
262,3,7:59.0,Offensive rebound by T. Mozgov,,63,69
263,3,7:53.0,K. Love misses 3-pt jump shot from 25 ft,,63,69
264,3,7:52.0,,Defensive rebound by A. Drummond,63,69
265,3,7:45.0,,Turnover by A. Drummond (lost ball),63,69
266,3,7:28.0,Personal foul by A. Drummond (drawn by T. Mozgov),,63,69
267,3,7:18.0,Personal foul by G. Monroe (drawn by T. Mozgov),,63,69
268,3,7:18.0,T. Mozgov makes free throw 1 of 2,,64,69
269,3,7:18.0,T. Mozgov makes free throw 2 of 2,,65,69
270,3,7:04.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,65,69
271,3,7:03.0,Defensive rebound by K. Irving,,65,69
272,3,6:55.0,K. Irving misses 2-pt jump shot from 7 ft,,65,69
273,3,6:54.0,,Defensive rebound by T. Prince,65,69
274,3,6:51.0,,Shooting foul by K. Love (drawn by T. Prince),65,69
275,3,6:51.0,,T. Prince misses free throw 1 of 2,65,69
276,3,6:51.0,,Offensive rebound by Team,65,69
277,3,6:51.0,,T. Prince makes free throw 2 of 2,65,70
278,3,6:41.0,T. Mozgov makes 2-pt dunk at rim (assist by K. Love),,67,70
279,3,6:22.0,,R. Jackson misses 2-pt jump shot from 6 ft,67,70
280,3,6:19.0,Defensive rebound by K. Love,,67,70
281,3,6:19.0,Cleveland full timeout,,67,70
282,3,6:05.0,K. Irving misses 3-pt jump shot from 26 ft,,67,70
283,3,6:04.0,,Defensive rebound by T. Prince,67,70
284,3,5:45.0,,G. Monroe misses 2-pt layup at rim,67,70
285,3,5:44.0,Defensive rebound by T. Mozgov,,67,70
286,3,5:37.0,K. Love makes 3-pt jump shot from 26 ft (assist by J. Smith),,70,70
287,3,5:22.0,,Turnover by G. Monroe (lost ball; steal by K. Love),70,70
288,3,5:10.0,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),,73,70
289,3,5:00.0,,Personal foul by J. Smith (drawn by A. Drummond),73,70
290,3,5:00.0,I. Shumpert enters the game for J. Smith,,73,70
291,3,5:00.0,,A. Tolliver enters the game for G. Monroe,73,70
292,3,4:43.0,,R. Jackson misses 3-pt jump shot from 26 ft,73,70
293,3,4:42.0,Defensive rebound by K. Love,,73,70
294,3,4:34.0,Turnover by L. James (bad pass),,73,70
295,3,4:23.0,,R. Jackson misses 2-pt jump shot from 6 ft,73,70
296,3,4:21.0,,Offensive rebound by Team,73,70
297,3,4:08.0,,K. Caldwell-Pope makes 2-pt jump shot from 7 ft (assist by R. Jackson),73,72
298,3,3:47.0,I. Shumpert misses 3-pt jump shot from 25 ft,,73,72
299,3,3:46.0,,Defensive rebound by R. Jackson,73,72
300,3,3:28.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,73,72
301,3,3:27.0,Defensive rebound by K. Love,,73,72
302,3,3:24.0,L. James misses 2-pt jump shot from 4 ft (block by R. Jackson),,73,72
303,3,3:24.0,,Defensive rebound by Team,73,72
304,3,3:24.0,T. Thompson enters the game for T. Mozgov,,73,72
305,3,3:11.0,,T. Prince misses 3-pt jump shot from 23 ft,73,72
306,3,3:10.0,Defensive rebound by L. James,,73,72
307,3,3:08.0,,Offensive charge foul by L. James (drawn by K. Caldwell-Pope),73,72
308,3,3:08.0,Turnover by L. James (offensive foul),,73,72
309,3,2:51.0,,A. Tolliver misses 3-pt jump shot from 26 ft,73,72
310,3,2:50.0,Defensive rebound by L. James,,73,72
311,3,2:37.0,I. Shumpert misses 3-pt jump shot from 23 ft,,73,72
312,3,2:35.0,,Defensive rebound by A. Tolliver,73,72
313,3,2:30.0,,Personal foul by K. Irving (drawn by T. Prince),73,72
314,3,2:30.0,J. Jones enters the game for L. James,,73,72
315,3,2:30.0,,C. Butler enters the game for T. Prince,73,72
316,3,2:19.0,,A. Drummond misses 2-pt hook shot from 5 ft,73,72
317,3,2:17.0,Defensive rebound by I. Shumpert,,73,72
318,3,2:03.0,I. Shumpert misses 2-pt jump shot from 6 ft,,73,72
319,3,2:02.0,,Defensive rebound by A. Tolliver,73,72
320,3,1:57.0,,Shooting foul by I. Shumpert (drawn by R. Jackson),73,72
321,3,1:57.0,,R. Jackson makes free throw 1 of 2,73,73
322,3,1:57.0,,J. Meeks enters the game for K. Caldwell-Pope,73,73
323,3,1:57.0,,R. Jackson makes free throw 2 of 2,73,74
324,3,1:41.0,K. Irving makes 2-pt jump shot from 18 ft,,75,74
325,3,1:20.0,,J. Meeks misses 3-pt jump shot from 26 ft,75,74
326,3,1:19.0,Defensive rebound by K. Irving,,75,74
327,3,1:12.0,,Offensive charge foul by K. Irving (drawn by R. Jackson),75,74
328,3,1:12.0,Turnover by K. Irving (offensive foul),,75,74
329,3,1:12.0,,S. Dinwiddie enters the game for R. Jackson,75,74
330,3,1:12.0,M. Dellavedova enters the game for K. Love,,75,74
331,3,1:03.0,,J. Meeks misses 3-pt jump shot from 24 ft,75,74
332,3,1:02.0,Defensive rebound by Team,,75,74
333,3,0:42.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,75,74
334,3,0:41.0,,Defensive rebound by A. Drummond,75,74
335,3,0:38.0,,Shooting foul by M. Dellavedova (drawn by A. Tolliver),75,74
336,3,0:38.0,,A. Tolliver misses free throw 1 of 2,75,74
337,3,0:38.0,,Offensive rebound by Team,75,74
338,3,0:38.0,,A. Tolliver misses free throw 2 of 2,75,74
339,3,0:37.0,Defensive rebound by J. Jones,,75,74
340,3,0:23.0,,Violation by A. Drummond (def goaltending),75,74
341,3,0:23.0,K. Irving makes 2-pt jump shot from 4 ft,,77,74
342,3,0:05.0,,Turnover by S. Dinwiddie (bad pass; steal by K. Irving),77,74
343,3,0:01.0,K. Irving misses 3-pt jump shot from 27 ft,,77,74
344,3,0:00.0,Offensive rebound by Team,,77,74
345,4,11:39.0,,Turnover by S. Dinwiddie (bad pass; steal by L. James),77,74
346,4,11:23.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),,80,74
347,4,10:54.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,80,74
348,4,10:54.0,Defensive rebound by Team,,80,74
349,4,10:37.0,J. Jones misses 2-pt jump shot from 20 ft,,80,74
350,4,10:36.0,,Defensive rebound by G. Monroe,80,74
351,4,10:25.0,,G. Monroe makes 2-pt hook shot from 4 ft,80,76
352,4,10:08.0,Turnover by L. James (bad pass),,80,76
353,4,10:08.0,,J. Lucas III enters the game for S. Dinwiddie,80,76
354,4,9:43.0,,J. Lucas III makes 2-pt jump shot from 13 ft,80,78
355,4,9:26.0,L. James misses 2-pt jump shot from 19 ft,,80,78
356,4,9:25.0,,Defensive rebound by C. Butler,80,78
357,4,9:15.0,,J. Meeks misses 2-pt layup at rim,80,78
358,4,9:14.0,Defensive rebound by T. Thompson,,80,78
359,4,9:10.0,L. James makes 2-pt layup at rim,,82,78
360,4,9:10.0,Shooting foul by C. Butler (drawn by L. James),,82,78
361,4,9:10.0,L. James makes free throw 1 of 1,,83,78
362,4,8:48.0,,G. Monroe misses 2-pt jump shot from 3 ft,83,78
363,4,8:47.0,Defensive rebound by M. Dellavedova,,83,78
364,4,8:42.0,J. Jones makes 3-pt jump shot from 26 ft (assist by L. James),,86,78
365,4,8:42.0,,Detroit full timeout,86,78
366,4,8:28.0,,J. Meeks misses 2-pt layup at rim,86,78
367,4,8:27.0,Defensive rebound by I. Shumpert,,86,78
368,4,8:17.0,Shooting foul by C. Butler (drawn by L. James),,86,78
369,4,8:17.0,L. James makes free throw 1 of 2,,87,78
370,4,8:17.0,L. James misses free throw 2 of 2,,87,78
371,4,8:16.0,,Defensive rebound by G. Monroe,87,78
372,4,8:05.0,,J. Lucas III misses 2-pt jump shot from 20 ft,87,78
373,4,8:04.0,Defensive rebound by T. Thompson,,87,78
374,4,7:41.0,L. James misses 3-pt jump shot from 27 ft,,87,78
375,4,7:41.0,Offensive rebound by Team,,87,78
376,4,7:41.0,Turnover by Team (shot clock),,87,78
377,4,7:28.0,,C. Butler misses 3-pt jump shot from 23 ft,87,78
378,4,7:26.0,Defensive rebound by J. Jones,,87,78
379,4,7:09.0,J. Jones misses 3-pt jump shot from 26 ft,,87,78
380,4,7:08.0,,Defensive rebound by J. Meeks,87,78
381,4,7:00.0,,Turnover by J. Lucas III (bad pass; steal by T. Thompson),87,78
382,4,6:39.0,L. James makes 2-pt layup at rim,,89,78
383,4,6:33.0,,Detroit full timeout,89,78
384,4,6:33.0,,T. Prince enters the game for C. Butler,89,78
385,4,6:33.0,,K. Caldwell-Pope enters the game for J. Meeks,89,78
386,4,6:33.0,,R. Jackson enters the game for J. Lucas III,89,78
387,4,6:25.0,,A. Tolliver misses 3-pt jump shot from 26 ft,89,78
388,4,6:24.0,,Offensive rebound by R. Jackson,89,78
389,4,6:02.0,,T. Prince misses 2-pt jump shot from 6 ft,89,78
390,4,6:01.0,Defensive rebound by L. James,,89,78
391,4,5:48.0,Turnover by L. James (bad pass; steal by K. Caldwell-Pope),,89,78
392,4,5:42.0,,Personal foul by M. Dellavedova (drawn by R. Jackson),89,78
393,4,5:42.0,Official timeout,,89,78
