,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DENVER_ACTION,NEW YORK_SCORE,DENVER_SCORE
46,1,6:37.0,,J. Hickson misses free throw 1 of 2,14,8
47,1,6:37.0,,Offensive rebound by Team,14,8
48,1,6:37.0,,J. Hickson makes free throw 2 of 2,14,9
49,1,6:19.0,J. Smith misses 2-pt jump shot from 4 ft,,14,9
50,1,6:17.0,,Defensive rebound by J. Hickson,14,9
51,1,6:06.0,,W. Chandler misses 3-pt jump shot from 24 ft,14,9
52,1,6:05.0,Defensive rebound by A. Bargnani,,14,9
53,1,5:54.0,Shooting foul by W. Chandler (drawn by J. Smith),,14,9
54,1,5:54.0,J. Smith makes free throw 1 of 2,,15,9
55,1,5:54.0,J. Smith misses free throw 2 of 2,,15,9
56,1,5:53.0,,Defensive rebound by J. Hickson,15,9
57,1,5:38.0,,Shooting foul by A. Shved (drawn by J. Hickson),15,9
58,1,5:38.0,,J. Hickson makes free throw 1 of 2,15,10
59,1,5:38.0,S. Larkin enters the game for A. Shved,,15,10
60,1,5:38.0,,J. Hickson misses free throw 2 of 2,15,10
61,1,5:36.0,Defensive rebound by L. Thomas,,15,10
62,1,5:19.0,A. Bargnani misses 2-pt jump shot from 11 ft,,15,10
63,1,5:18.0,,Defensive rebound by W. Chandler,15,10
64,1,5:07.0,,Personal foul by J. Smith (drawn by K. Faried),15,10
65,1,5:07.0,,K. Faried makes free throw 1 of 2,15,11
66,1,5:07.0,,W. Barton enters the game for R. Foye,15,11
67,1,5:07.0,L. Amundson enters the game for J. Smith,,15,11
68,1,5:07.0,,K. Faried misses free throw 2 of 2,15,11
69,1,5:04.0,Defensive rebound by L. Thomas,,15,11
70,1,4:51.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by L. Amundson),,17,11
71,1,4:45.0,,Personal foul by L. Amundson (drawn by K. Faried),17,11
72,1,4:45.0,,K. Faried makes free throw 1 of 2,17,12
73,1,4:45.0,C. Early enters the game for L. Thomas,,17,12
74,1,4:45.0,,K. Faried makes free throw 2 of 2,17,13
75,1,4:28.0,A. Bargnani makes 2-pt jump shot from 14 ft (assist by L. Galloway),,19,13
76,1,4:14.0,,Personal foul by S. Larkin (drawn by W. Barton),19,13
77,1,4:14.0,,W. Barton makes free throw 1 of 2,19,14
78,1,4:14.0,,D. Arthur enters the game for K. Faried,19,14
79,1,4:14.0,,W. Barton makes free throw 2 of 2,19,15
80,1,3:57.0,C. Early misses 3-pt jump shot from 22 ft,,19,15
81,1,3:56.0,,Defensive rebound by D. Arthur,19,15
82,1,3:46.0,,W. Chandler makes 2-pt jump shot from 5 ft,19,17
83,1,3:32.0,L. Amundson makes 2-pt layup from 2 ft (assist by S. Larkin),,21,17
84,1,3:22.0,,T. Lawson makes 2-pt layup from 1 ft,21,19
85,1,3:11.0,Turnover by A. Bargnani (bad pass),,21,19
86,1,3:11.0,C. Aldrich enters the game for A. Bargnani,,21,19
87,1,2:54.0,,W. Barton makes 2-pt layup from 1 ft (assist by W. Chandler),21,21
88,1,2:37.0,Turnover by C. Aldrich (lost ball; steal by J. Hickson),,21,21
89,1,2:33.0,,W. Barton misses 2-pt layup at rim,21,21
90,1,2:31.0,,Offensive rebound by J. Hickson,21,21
91,1,2:31.0,,J. Hickson makes 2-pt tip-in at rim,21,23
92,1,2:24.0,New York full timeout,,21,23
93,1,2:24.0,,J. Nelson enters the game for T. Lawson,21,23
94,1,2:12.0,L. Galloway misses 2-pt jump shot from 18 ft,,21,23
95,1,2:11.0,,Defensive rebound by J. Hickson,21,23
96,1,2:05.0,,Turnover by J. Hickson (bad pass; steal by S. Larkin),21,23
97,1,1:43.0,S. Larkin makes 2-pt jump shot from 16 ft (assist by C. Early),,23,23
98,1,1:22.0,,W. Chandler makes 2-pt jump shot from 3 ft,23,25
99,1,1:09.0,Turnover by C. Aldrich (traveling),,23,25
100,1,1:09.0,L. Thomas enters the game for L. Galloway,,23,25
101,1,1:09.0,,G. Harris enters the game for W. Chandler,23,25
102,1,0:55.0,,J. Nelson misses 2-pt jump shot from 22 ft,23,25
103,1,0:54.0,Defensive rebound by C. Aldrich,,23,25
104,1,0:32.0,C. Early misses 2-pt jump shot from 16 ft,,23,25
105,1,0:31.0,,Defensive rebound by Team,23,25
106,1,0:10.0,,J. Hickson misses 2-pt jump shot from 11 ft,23,25
107,1,0:09.0,Defensive rebound by C. Early,,23,25
108,1,0:05.0,Personal take foul by J. Nelson (drawn by S. Larkin),,23,25
109,1,0:05.0,T. Wear enters the game for C. Aldrich,,23,25
110,1,0:05.0,,E. Green enters the game for J. Nelson,23,25
111,1,0:01.0,S. Larkin makes 2-pt jump shot from 3 ft (assist by L. Amundson),,25,25
112,1,0:00.0,,W. Barton misses 3-pt jump shot from 36 ft,25,25
113,1,0:00.0,,Offensive rebound by Team,25,25
114,2,11:47.0,,G. Harris misses 2-pt layup from 2 ft,25,25
115,2,11:45.0,Defensive rebound by L. Amundson,,25,25
116,2,11:32.0,Turnover by T. Wear (lost ball; steal by D. Arthur),,25,25
117,2,11:27.0,,W. Barton makes 2-pt layup from 1 ft (assist by D. Arthur),25,27
118,2,11:04.0,L. Thomas misses 2-pt jump shot from 18 ft,,25,27
119,2,11:02.0,,Defensive rebound by G. Harris,25,27
120,2,10:57.0,,W. Barton makes 2-pt layup from 2 ft,25,29
121,2,10:57.0,,Shooting foul by L. Amundson (drawn by W. Barton),25,29
122,2,10:57.0,,W. Barton makes free throw 1 of 1,25,30
123,2,10:35.0,L. Amundson misses 2-pt hook shot from 6 ft,,25,30
124,2,10:34.0,,Defensive rebound by D. Arthur,25,30
125,2,10:24.0,,J. Hickson misses 2-pt hook shot from 6 ft,25,30
126,2,10:23.0,Defensive rebound by T. Wear,,25,30
127,2,10:14.0,C. Early makes 3-pt jump shot from 24 ft (assist by S. Larkin),,28,30
128,2,10:06.0,,W. Barton misses 3-pt jump shot from 25 ft,28,30
129,2,10:05.0,Defensive rebound by L. Amundson,,28,30
130,2,9:51.0,T. Wear misses 3-pt jump shot from 24 ft,,28,30
131,2,9:50.0,,Defensive rebound by W. Barton,28,30
132,2,9:42.0,,D. Arthur misses 2-pt jump shot from 15 ft,28,30
133,2,9:40.0,Defensive rebound by L. Thomas,,28,30
134,2,9:27.0,S. Larkin misses 2-pt jump shot from 20 ft,,28,30
135,2,9:26.0,Offensive rebound by L. Amundson,,28,30
136,2,9:24.0,L. Amundson misses 2-pt jump shot from 7 ft,,28,30
137,2,9:23.0,Offensive rebound by L. Amundson,,28,30
138,2,9:05.0,Shooting foul by D. Arthur (drawn by T. Wear),,28,30
139,2,9:05.0,T. Wear misses free throw 1 of 2,,28,30
140,2,9:05.0,Offensive rebound by Team,,28,30
141,2,9:05.0,,D. Gallinari enters the game for J. Hickson,28,30
142,2,9:05.0,A. Bargnani enters the game for L. Amundson,,28,30
143,2,9:05.0,T. Wear makes free throw 2 of 2,,29,30
144,2,8:47.0,,D. Gallinari makes 3-pt jump shot from 24 ft,29,33
145,2,8:46.0,Personal foul by J. Nelson (drawn by S. Larkin),,29,33
146,2,8:46.0,Official timeout,,29,33
147,2,8:46.0,,K. Faried enters the game for D. Arthur,29,33
148,2,8:46.0,L. Galloway enters the game for T. Wear,,29,33
149,2,8:38.0,Turnover by C. Early (bad pass; steal by W. Barton),,29,33
150,2,8:33.0,,W. Barton misses 2-pt layup from 2 ft (block by C. Early),29,33
151,2,8:31.0,Defensive rebound by S. Larkin,,29,33
152,2,8:21.0,Shooting foul by K. Faried (drawn by L. Thomas),,29,33
153,2,8:21.0,L. Thomas makes free throw 1 of 2,,30,33
154,2,8:21.0,L. Thomas makes free throw 2 of 2,,31,33
155,2,8:06.0,,D. Gallinari misses 3-pt jump shot from 25 ft,31,33
156,2,8:05.0,,Offensive rebound by J. Nelson,31,33
157,2,8:01.0,,G. Harris misses 3-pt jump shot from 24 ft,31,33
158,2,8:00.0,Defensive rebound by L. Galloway,,31,33
159,2,7:52.0,Offensive foul by L. Thomas (drawn by D. Gallinari),,31,33
160,2,7:52.0,Turnover by L. Thomas (offensive foul),,31,33
161,2,7:52.0,,R. Foye enters the game for W. Barton,31,33
162,2,7:52.0,A. Shved enters the game for S. Larkin,,31,33
163,2,7:40.0,,Personal foul by C. Early (drawn by G. Harris),31,33
164,2,7:40.0,T. Wear enters the game for L. Thomas,,31,33
165,2,7:33.0,,J. Nelson misses 2-pt layup from 2 ft (block by L. Galloway),31,33
166,2,7:31.0,,Offensive rebound by J. Nelson,31,33
167,2,7:26.0,,D. Gallinari makes 3-pt jump shot from 27 ft (assist by J. Nelson),31,36
168,2,7:09.0,A. Bargnani misses 2-pt layup from 1 ft,,31,36
169,2,7:08.0,,Defensive rebound by K. Faried,31,36
170,2,6:58.0,,K. Faried makes 2-pt dunk at rim (assist by R. Foye),31,38
171,2,6:39.0,A. Bargnani misses 2-pt jump shot from 18 ft,,31,38
172,2,6:38.0,,Defensive rebound by R. Foye,31,38
173,2,6:26.0,,Shooting foul by A. Bargnani (drawn by K. Faried),31,38
174,2,6:26.0,,K. Faried makes free throw 1 of 2,31,39
175,2,6:26.0,,E. Green enters the game for J. Nelson,31,39
176,2,6:26.0,,K. Faried misses free throw 2 of 2,31,39
177,2,6:23.0,Defensive rebound by T. Wear,,31,39
178,2,6:08.0,Personal foul by R. Foye (drawn by T. Wear),,31,39
179,2,6:08.0,,W. Chandler enters the game for D. Gallinari,31,39
180,2,5:54.0,A. Shved misses 2-pt layup at rim,,31,39
181,2,5:53.0,,Defensive rebound by W. Chandler,31,39
182,2,5:48.0,,E. Green misses 2-pt jump shot from 19 ft,31,39
183,2,5:46.0,,Offensive rebound by K. Faried,31,39
184,2,5:40.0,,G. Harris misses 3-pt jump shot from 24 ft,31,39
185,2,5:39.0,Defensive rebound by A. Bargnani,,31,39
186,2,5:35.0,L. Galloway makes 2-pt layup from 1 ft,,33,39
187,2,5:35.0,Shooting foul by W. Chandler (drawn by L. Galloway),,33,39
188,2,5:35.0,,Denver full timeout,33,39
189,2,5:35.0,L. Galloway misses free throw 1 of 1,,33,39
190,2,5:34.0,,Defensive rebound by K. Faried,33,39
191,2,5:24.0,,R. Foye misses 3-pt jump shot from 24 ft,33,39
192,2,5:23.0,Defensive rebound by T. Wear,,33,39
193,2,5:16.0,Shooting foul by E. Green (drawn by A. Bargnani),,33,39
194,2,5:16.0,A. Bargnani makes free throw 1 of 2,,34,39
195,2,5:16.0,A. Bargnani makes free throw 2 of 2,,35,39
196,2,5:05.0,,K. Faried misses 2-pt layup from 2 ft,35,39
197,2,5:03.0,Defensive rebound by A. Bargnani,,35,39
198,2,4:46.0,L. Galloway makes 2-pt layup from 2 ft,,37,39
199,2,4:24.0,,K. Faried makes 2-pt dunk at rim (assist by R. Foye),37,41
200,2,4:05.0,A. Bargnani misses 2-pt jump shot from 14 ft,,37,41
201,2,4:04.0,,Defensive rebound by W. Chandler,37,41
202,2,3:51.0,,R. Foye makes 2-pt jump shot from 18 ft,37,43
203,2,3:32.0,T. Wear misses 2-pt jump shot from 18 ft,,37,43
204,2,3:31.0,,Defensive rebound by W. Chandler,37,43
205,2,3:23.0,,W. Chandler misses 2-pt jump shot from 6 ft,37,43
206,2,3:22.0,Defensive rebound by C. Early,,37,43
207,2,3:13.0,A. Bargnani makes 3-pt jump shot from 25 ft (assist by C. Early),,40,43
208,2,2:57.0,,Personal foul by L. Galloway (drawn by R. Foye),40,43
209,2,2:57.0,New York full timeout,,40,43
210,2,2:57.0,,J. Lauvergne enters the game for G. Harris,40,43
211,2,2:57.0,,T. Lawson enters the game for E. Green,40,43
212,2,2:57.0,J. Smith enters the game for A. Shved,,40,43
213,2,2:57.0,S. Larkin enters the game for C. Early,,40,43
214,2,2:57.0,L. Thomas enters the game for T. Wear,,40,43
215,2,2:42.0,,R. Foye misses 2-pt jump shot from 5 ft,40,43
216,2,2:41.0,,Offensive rebound by Team,40,43
217,2,2:41.0,,W. Barton enters the game for W. Chandler,40,43
218,2,2:31.0,,R. Foye misses 2-pt jump shot from 9 ft,40,43
219,2,2:30.0,,Offensive rebound by K. Faried,40,43
220,2,2:27.0,,K. Faried misses 2-pt jump shot from 3 ft,40,43
221,2,2:26.0,Defensive rebound by L. Thomas,,40,43
222,2,2:17.0,Turnover by L. Galloway (bad pass; steal by K. Faried),,40,43
223,2,2:12.0,,W. Barton makes 2-pt dunk at rim (assist by K. Faried),40,45
224,2,1:53.0,Turnover by S. Larkin (bad pass; steal by J. Lauvergne),,40,45
225,2,1:41.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by W. Barton),40,47
226,2,1:21.0,J. Smith misses 2-pt jump shot from 16 ft,,40,47
227,2,1:20.0,,Defensive rebound by W. Barton,40,47
228,2,1:06.0,,K. Faried makes 2-pt hook shot from 7 ft,40,49
229,2,0:59.0,New York full timeout,,40,49
230,2,0:59.0,,D. Arthur enters the game for K. Faried,40,49
231,2,0:53.0,Turnover by J. Smith (bad pass),,40,49
232,2,0:29.0,,T. Lawson misses 2-pt layup from 1 ft,40,49
233,2,0:28.0,,Offensive rebound by J. Lauvergne,40,49
234,2,0:27.0,,J. Lauvergne makes 2-pt layup from 1 ft,40,51
235,2,0:08.0,Turnover by S. Larkin (step out of bounds),,40,51
236,2,0:08.0,,Denver full timeout,40,51
237,2,0:08.0,C. Early enters the game for J. Smith,,40,51
238,2,0:08.0,L. Amundson enters the game for A. Bargnani,,40,51
239,2,0:08.0,T. Wear enters the game for L. Galloway,,40,51
240,2,0:02.0,,J. Lauvergne makes 2-pt jump shot from 3 ft (assist by T. Lawson),40,53
241,2,0:02.0,,Shooting foul by L. Amundson (drawn by J. Lauvergne),40,53
242,2,0:02.0,,E. Green enters the game for T. Lawson,40,53
243,2,0:02.0,A. Bargnani enters the game for L. Amundson,,40,53
244,2,0:02.0,,J. Lauvergne misses free throw 1 of 1,40,53
245,2,0:00.0,,Offensive rebound by D. Arthur,40,53
246,2,0:00.0,,D. Arthur makes 2-pt tip-in from 1 ft,40,55
247,3,11:42.0,,K. Faried misses 2-pt layup from 1 ft (block by J. Smith),40,55
248,3,11:42.0,,Offensive rebound by W. Chandler,40,55
249,3,11:42.0,,Shooting foul by A. Bargnani (drawn by W. Chandler),40,55
250,3,11:42.0,,W. Chandler makes free throw 1 of 2,40,56
251,3,11:42.0,,W. Chandler makes free throw 2 of 2,40,57
252,3,11:19.0,L. Thomas misses 2-pt jump shot from 20 ft,,40,57
253,3,11:17.0,,Defensive rebound by D. Gallinari,40,57
254,3,11:09.0,,T. Lawson misses 2-pt jump shot from 15 ft,40,57
255,3,11:08.0,Defensive rebound by L. Thomas,,40,57
256,3,10:55.0,J. Smith makes 2-pt jump shot from 18 ft (assist by L. Thomas),,42,57
257,3,10:32.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),42,59
258,3,10:21.0,A. Shved makes 3-pt jump shot from 26 ft (assist by L. Thomas),,45,59
259,3,10:14.0,,Personal foul by L. Galloway (drawn by T. Lawson),45,59
260,3,10:08.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by T. Lawson),45,62
261,3,9:50.0,L. Thomas misses 2-pt jump shot from 5 ft,,45,62
262,3,9:48.0,,Defensive rebound by K. Faried,45,62
263,3,9:42.0,,T. Lawson makes 3-pt jump shot from 25 ft (assist by W. Chandler),45,65
264,3,9:42.0,New York full timeout,,45,65
265,3,9:42.0,L. Amundson enters the game for L. Thomas,,45,65
266,3,9:42.0,C. Early enters the game for J. Smith,,45,65
267,3,9:20.0,A. Bargnani misses 2-pt jump shot from 19 ft,,45,65
268,3,9:18.0,,Defensive rebound by W. Chandler,45,65
269,3,9:05.0,,D. Gallinari misses 3-pt jump shot from 25 ft,45,65
270,3,9:02.0,Defensive rebound by L. Galloway,,45,65
271,3,8:52.0,A. Shved makes 2-pt layup from 2 ft,,47,65
272,3,8:36.0,,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),47,67
273,3,8:36.0,New York full timeout,,47,67
274,3,8:36.0,J. Smith enters the game for A. Bargnani,,47,67
275,3,8:29.0,L. Galloway makes 2-pt layup from 1 ft (assist by J. Smith),,49,67
276,3,8:08.0,,W. Chandler makes 2-pt jump shot from 7 ft,49,69
277,3,7:55.0,Shooting block foul by R. Foye (drawn by A. Shved),,49,69
278,3,7:55.0,A. Shved makes free throw 1 of 2,,50,69
279,3,7:55.0,S. Larkin enters the game for L. Galloway,,50,69
280,3,7:55.0,A. Shved misses free throw 2 of 2,,50,69
281,3,7:53.0,,Defensive rebound by K. Faried,50,69
282,3,7:37.0,,D. Gallinari misses 2-pt jump shot from 6 ft (block by L. Amundson),50,69
283,3,7:36.0,,Offensive rebound by Team,50,69
284,3,7:32.0,,R. Foye misses 2-pt jump shot from 17 ft,50,69
285,3,7:31.0,Defensive rebound by S. Larkin,,50,69
286,3,7:21.0,S. Larkin misses 2-pt jump shot from 19 ft,,50,69
287,3,7:20.0,,Defensive rebound by Team,50,69
288,3,7:13.0,,Shooting foul by S. Larkin (drawn by T. Lawson),50,69
289,3,7:13.0,,T. Lawson makes free throw 1 of 2,50,70
290,3,7:13.0,,T. Lawson makes free throw 2 of 2,50,71
291,3,6:53.0,C. Early misses 3-pt jump shot from 24 ft,,50,71
292,3,6:52.0,,Defensive rebound by R. Foye,50,71
293,3,6:47.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by R. Foye),50,74
294,3,6:47.0,,Away from play foul by L. Amundson,50,74
295,3,6:47.0,,K. Faried makes free throw 1 of 1,50,75
296,3,6:29.0,Shooting foul by K. Faried (drawn by A. Shved),,50,75
297,3,6:29.0,A. Shved makes free throw 1 of 2,,51,75
298,3,6:29.0,A. Shved makes free throw 2 of 2,,52,75
299,3,6:14.0,,R. Foye misses 3-pt jump shot from 25 ft,52,75
300,3,6:13.0,Defensive rebound by C. Early,,52,75
301,3,6:06.0,Personal foul by T. Lawson (drawn by L. Amundson),,52,75
302,3,5:55.0,Shooting foul by K. Faried (drawn by L. Amundson),,52,75
303,3,5:55.0,L. Amundson misses free throw 1 of 2,,52,75
304,3,5:55.0,Offensive rebound by Team,,52,75
305,3,5:55.0,Turnover by J. Smith (lane violation.),,52,75
306,3,5:42.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),52,77
307,3,5:21.0,A. Shved misses 3-pt jump shot from 23 ft,,52,77
308,3,5:20.0,,Defensive rebound by R. Foye,52,77
309,3,4:58.0,,R. Foye misses 3-pt jump shot from 26 ft,52,77
310,3,4:57.0,,Offensive rebound by K. Faried,52,77
311,3,4:52.0,,K. Faried misses 2-pt hook shot from 4 ft (block by L. Amundson),52,77
312,3,4:50.0,Defensive rebound by J. Smith,,52,77
313,3,4:44.0,J. Smith makes 2-pt layup from 1 ft,,54,77
314,3,4:25.0,,T. Lawson misses 2-pt jump shot from 20 ft,54,77
315,3,4:22.0,Defensive rebound by C. Early,,54,77
316,3,4:12.0,A. Shved makes 3-pt jump shot from 25 ft (assist by C. Early),,57,77
317,3,3:50.0,,W. Chandler misses 2-pt jump shot from 6 ft,57,77
318,3,3:50.0,,Offensive rebound by Team,57,77
319,3,3:50.0,,J. Hickson enters the game for K. Faried,57,77
320,3,3:50.0,A. Bargnani enters the game for J. Smith,,57,77
321,3,3:50.0,L. Thomas enters the game for S. Larkin,,57,77
322,3,3:50.0,T. Wear enters the game for L. Amundson,,57,77
323,3,3:50.0,L. Galloway enters the game for C. Early,,57,77
324,3,3:40.0,,W. Chandler misses 3-pt jump shot from 23 ft,57,77
325,3,3:38.0,Defensive rebound by A. Shved,,57,77
326,3,3:30.0,L. Thomas misses 2-pt layup from 2 ft (block by W. Chandler),,57,77
327,3,3:28.0,Offensive rebound by L. Thomas,,57,77
328,3,3:22.0,A. Bargnani misses 2-pt layup from 2 ft,,57,77
329,3,3:21.0,Offensive rebound by A. Bargnani,,57,77
330,3,3:20.0,A. Bargnani makes 2-pt layup from 1 ft,,59,77
331,3,3:11.0,,Shooting foul by L. Galloway (drawn by T. Lawson),59,77
332,3,3:11.0,,T. Lawson makes free throw 1 of 2,59,78
333,3,3:11.0,,W. Barton enters the game for W. Chandler,59,78
334,3,3:11.0,S. Larkin enters the game for L. Galloway,,59,78
335,3,3:11.0,,T. Lawson makes free throw 2 of 2,59,79
336,3,2:52.0,S. Larkin misses 3-pt jump shot from 24 ft,,59,79
337,3,2:51.0,,Defensive rebound by J. Hickson,59,79
338,3,2:35.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by W. Barton),59,82
339,3,2:15.0,A. Bargnani misses 2-pt jump shot from 16 ft,,59,82
340,3,2:11.0,,Defensive rebound by W. Barton,59,82
341,3,1:53.0,,J. Hickson misses 2-pt jump shot from 5 ft,59,82
342,3,1:52.0,Defensive rebound by T. Wear,,59,82
343,3,1:38.0,A. Shved misses 3-pt jump shot from 25 ft,,59,82
344,3,1:37.0,,Defensive rebound by J. Hickson,59,82
345,3,1:24.0,,R. Foye makes 3-pt jump shot from 26 ft (assist by T. Lawson),59,85
346,3,1:10.0,Turnover by T. Wear (bad pass),,59,85
347,3,1:10.0,,Denver full timeout,59,85
348,3,1:10.0,C. Aldrich enters the game for A. Bargnani,,59,85
349,3,1:10.0,L. Galloway enters the game for A. Shved,,59,85
350,3,0:49.0,,W. Barton makes 2-pt jump shot from 8 ft,59,87
351,3,0:26.0,L. Thomas misses 2-pt hook shot from 8 ft,,59,87
352,3,0:25.0,,Defensive rebound by D. Gallinari,59,87
353,3,0:16.0,,J. Hickson makes 2-pt dunk at rim (assist by D. Gallinari),59,89
354,3,0:05.0,T. Wear misses 2-pt jump shot from 11 ft,,59,89
355,3,0:03.0,,Defensive rebound by T. Lawson,59,89
356,3,0:00.0,,Shooting foul by S. Larkin (drawn by T. Lawson),59,89
357,3,0:00.0,,T. Lawson makes free throw 1 of 3,59,90
358,3,0:00.0,,T. Lawson misses free throw 2 of 3,59,90
359,3,0:00.0,,Offensive rebound by Team,59,90
360,3,0:00.0,,T. Lawson makes free throw 3 of 3,59,91
361,4,11:43.0,Turnover by L. Galloway (bad pass; steal by J. Hickson),,59,91
362,4,11:34.0,,Turnover by G. Harris (traveling),59,91
363,4,11:12.0,L. Galloway makes 2-pt layup from 1 ft (assist by C. Aldrich),,61,91
364,4,10:47.0,,W. Barton makes 2-pt jump shot from 10 ft (assist by J. Hickson),61,93
365,4,10:36.0,Offensive foul by C. Early (drawn by W. Barton),,61,93
366,4,10:36.0,Turnover by C. Early (offensive foul),,61,93
367,4,10:21.0,,J. Lauvergne misses 2-pt layup from 1 ft (block by C. Aldrich),61,93
368,4,10:19.0,Defensive rebound by C. Early,,61,93
369,4,10:04.0,L. Galloway makes 2-pt jump shot from 4 ft (assist by T. Wear),,63,93
370,4,9:55.0,,J. Lauvergne misses 2-pt layup from 2 ft (block by C. Aldrich),63,93
371,4,9:54.0,,Offensive rebound by Team,63,93
372,4,9:43.0,,E. Green makes 2-pt jump shot from 14 ft,63,95
373,4,9:29.0,S. Larkin makes 2-pt jump shot from 4 ft (assist by L. Galloway),,65,95
374,4,9:12.0,,E. Green misses 3-pt jump shot from 25 ft,65,95
375,4,9:10.0,Defensive rebound by C. Aldrich,,65,95
376,4,8:52.0,C. Early misses 2-pt jump shot from 19 ft,,65,95
377,4,8:50.0,,Defensive rebound by E. Green,65,95
378,4,8:29.0,,J. Lauvergne misses 2-pt jump shot from 3 ft (block by S. Larkin),65,95
379,4,8:26.0,,Offensive rebound by E. Green,65,95
380,4,8:09.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,65,95
381,4,8:08.0,Defensive rebound by C. Aldrich,,65,95
382,4,7:46.0,T. Wear misses 2-pt jump shot from 22 ft,,65,95
383,4,7:45.0,Offensive rebound by Team,,65,95
384,4,7:45.0,Official timeout,,65,95
385,4,7:45.0,,K. Faried enters the game for J. Hickson,65,95
386,4,7:41.0,L. Galloway makes 2-pt jump shot from 19 ft (assist by C. Early),,67,95
387,4,7:27.0,,G. Harris makes 2-pt dunk at rim,67,97
388,4,7:04.0,C. Aldrich misses 2-pt layup from 1 ft,,67,97
389,4,7:03.0,,Defensive rebound by G. Harris,67,97
390,4,6:44.0,,K. Faried makes 2-pt jump shot from 14 ft,67,99
391,4,6:22.0,T. Wear misses 2-pt jump shot from 19 ft,,67,99
392,4,6:21.0,,Defensive rebound by E. Green,67,99
