,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
191,2,2:13.0,Personal block foul by J. Nelson (drawn by J. Jack),,49,52
192,2,2:13.0,J. Jack makes free throw 1 of 2,,50,52
193,2,2:13.0,J. Jack makes free throw 2 of 2,,51,52
194,2,1:59.0,,J. Green misses 2-pt jump shot from 20 ft,51,52
195,2,1:57.0,Defensive rebound by M. Plumlee,,51,52
196,2,1:45.0,J. Jack misses 2-pt jump shot from 9 ft,,51,52
197,2,1:43.0,,Defensive rebound by J. Nelson,51,52
198,2,1:36.0,,T. Zeller makes 2-pt hook shot from 3 ft (assist by J. Nelson),51,54
199,2,1:17.0,M. Plumlee makes 2-pt hook shot from 4 ft (assist by J. Jack),,53,54
200,2,1:17.0,Shooting foul by T. Zeller (drawn by M. Plumlee),,53,54
201,2,1:17.0,M. Plumlee misses free throw 1 of 1,,53,54
202,2,1:16.0,,Defensive rebound by T. Zeller,53,54
203,2,1:01.0,,J. Green misses 3-pt jump shot from 22 ft,53,54
204,2,1:00.0,Defensive rebound by M. Plumlee,,53,54
205,2,0:42.0,Shooting foul by J. Green (drawn by M. Teletović),,53,54
206,2,0:42.0,M. Teletović misses free throw 1 of 2,,53,54
207,2,0:42.0,Offensive rebound by Team,,53,54
208,2,0:42.0,M. Teletović makes free throw 2 of 2,,54,54
209,2,0:28.0,,J. Sullinger makes 2-pt layup from 3 ft,54,56
210,2,0:10.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),,56,56
211,2,0:02.0,,J. Nelson misses 2-pt jump shot from 10 ft,56,56
212,2,0:00.0,,Offensive rebound by Team,56,56
213,3,11:39.0,,J. Green makes 2-pt jump shot from 2 ft,56,58
214,3,11:25.0,J. Johnson misses 2-pt jump shot from 3 ft,,56,58
215,3,11:24.0,,Defensive rebound by J. Sullinger,56,58
216,3,11:13.0,,A. Bradley misses 2-pt jump shot from 19 ft,56,58
217,3,11:11.0,Defensive rebound by J. Jack,,56,58
218,3,11:10.0,Personal foul by A. Bradley (drawn by J. Jack),,56,58
219,3,10:58.0,J. Jack misses 2-pt jump shot from 12 ft,,56,58
220,3,10:57.0,,Defensive rebound by T. Zeller,56,58
221,3,10:48.0,,Turnover by T. Zeller (lost ball; steal by J. Jack),56,58
222,3,10:41.0,K. Garnett makes 2-pt jump shot from 14 ft (assist by J. Johnson),,58,58
223,3,10:21.0,,J. Green misses 3-pt jump shot from 25 ft,58,58
224,3,10:20.0,Defensive rebound by Team,,58,58
225,3,10:05.0,S. Karasev misses 2-pt jump shot from 4 ft,,58,58
226,3,10:03.0,,Defensive rebound by M. Smart,58,58
227,3,9:58.0,,A. Bradley misses 3-pt jump shot from 25 ft,58,58
228,3,9:56.0,Defensive rebound by J. Jack,,58,58
229,3,9:48.0,,Violation by J. Sullinger (kicked ball),58,58
230,3,9:40.0,K. Garnett misses 2-pt jump shot from 20 ft,,58,58
231,3,9:39.0,,Defensive rebound by T. Zeller,58,58
232,3,9:37.0,,J. Sullinger makes 2-pt layup at rim (assist by T. Zeller),58,60
233,3,9:37.0,,Shooting foul by S. Karasev (drawn by J. Sullinger),58,60
234,3,9:37.0,,J. Sullinger makes free throw 1 of 1,58,61
235,3,9:26.0,Turnover by J. Jack (bad pass; steal by M. Smart),,58,61
236,3,9:20.0,,M. Smart misses 2-pt layup from 2 ft,58,61
237,3,9:19.0,Defensive rebound by M. Plumlee,,58,61
238,3,9:05.0,Turnover by M. Plumlee (traveling),,58,61
239,3,8:54.0,,T. Zeller makes 2-pt dunk at rim (assist by M. Smart),58,63
240,3,8:53.0,Brooklyn full timeout,,58,63
241,3,8:37.0,K. Garnett makes 2-pt jump shot from 5 ft (assist by M. Plumlee),,60,63
242,3,8:21.0,,J. Green misses 2-pt jump shot from 3 ft (block by M. Plumlee),60,63
243,3,8:20.0,,Offensive rebound by T. Zeller,60,63
244,3,8:18.0,,T. Zeller misses 2-pt layup at rim (block by J. Jack),60,63
245,3,8:17.0,Defensive rebound by J. Jack,,60,63
246,3,8:13.0,J. Jack makes 2-pt jump shot from 15 ft,,62,63
247,3,7:52.0,,M. Smart makes 2-pt jump shot from 15 ft,62,65
248,3,7:35.0,Turnover by J. Jack (bad pass; steal by M. Smart),,62,65
249,3,7:31.0,,A. Bradley makes 2-pt dunk at rim,62,67
250,3,7:10.0,J. Jack misses 3-pt jump shot from 24 ft,,62,67
251,3,7:09.0,Offensive rebound by S. Karasev,,62,67
252,3,6:59.0,Shooting foul by M. Smart (drawn by J. Jack),,62,67
253,3,6:59.0,J. Jack makes free throw 1 of 2,,63,67
254,3,6:59.0,J. Jack makes free throw 2 of 2,,64,67
255,3,6:46.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Sullinger),64,70
256,3,6:33.0,Turnover by J. Jack (lost ball; steal by M. Smart),,64,70
257,3,6:31.0,,J. Green makes 2-pt dunk at rim (assist by M. Smart),64,72
258,3,6:31.0,Brooklyn full timeout,,64,72
259,3,6:18.0,Turnover by S. Karasev (traveling),,64,72
260,3,6:05.0,,J. Sullinger makes 2-pt jump shot from 13 ft (assist by J. Green),64,74
261,3,5:43.0,S. Karasev misses 3-pt jump shot from 24 ft,,64,74
262,3,5:42.0,,Defensive rebound by J. Sullinger,64,74
263,3,5:34.0,,T. Zeller makes 2-pt layup from 1 ft (assist by M. Smart),64,76
264,3,5:22.0,Shooting foul by M. Smart (drawn by J. Jack),,64,76
265,3,5:22.0,J. Jack makes free throw 1 of 2,,65,76
266,3,5:22.0,B. Lopez enters the game for K. Garnett,,65,76
267,3,5:22.0,D. Williams enters the game for S. Karasev,,65,76
268,3,5:22.0,M. Teletović enters the game for M. Plumlee,,65,76
269,3,5:22.0,J. Jack makes free throw 2 of 2,,66,76
270,3,5:06.0,,J. Sullinger misses 3-pt jump shot from 24 ft,66,76
271,3,5:05.0,,Offensive rebound by Team,66,76
272,3,4:59.0,,M. Smart misses 2-pt jump shot from 18 ft,66,76
273,3,4:58.0,,Offensive rebound by Team,66,76
274,3,4:44.0,,J. Green misses 3-pt jump shot from 24 ft,66,76
275,3,4:43.0,Defensive rebound by Team,,66,76
276,3,4:31.0,J. Jack makes 2-pt jump shot from 10 ft,,68,76
277,3,4:08.0,,J. Sullinger misses 2-pt hook shot from 4 ft,68,76
278,3,4:07.0,,Offensive rebound by Team,68,76
279,3,4:07.0,,Turnover by T. Zeller (kicked ball),68,76
280,3,4:07.0,,K. Olynyk enters the game for J. Sullinger,68,76
281,3,3:53.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by J. Jack),,70,76
282,3,3:37.0,,T. Zeller misses 2-pt jump shot from 4 ft,70,76
283,3,3:36.0,Defensive rebound by J. Jack,,70,76
284,3,3:32.0,,Offensive charge foul by B. Lopez (drawn by T. Zeller),70,76
285,3,3:32.0,Turnover by B. Lopez (offensive foul),,70,76
286,3,3:21.0,,A. Bradley misses 2-pt jump shot from 16 ft,70,76
287,3,3:19.0,Defensive rebound by J. Jack,,70,76
288,3,3:11.0,J. Jack makes 2-pt jump shot from 13 ft,,72,76
289,3,3:11.0,,Boston full timeout,72,76
290,3,3:11.0,,E. Turner enters the game for A. Bradley,72,76
291,3,3:00.0,,J. Green makes 2-pt jump shot from 14 ft (assist by E. Turner),72,78
292,3,2:43.0,J. Jack misses 2-pt jump shot from 16 ft,,72,78
293,3,2:42.0,,Defensive rebound by J. Green,72,78
294,3,2:31.0,,T. Zeller makes 2-pt layup at rim,72,80
295,3,2:11.0,Turnover by J. Jack (bad pass; steal by E. Turner),,72,80
296,3,2:07.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),72,82
297,3,1:55.0,D. Williams misses 2-pt jump shot from 15 ft,,72,82
298,3,1:54.0,,Defensive rebound by J. Green,72,82
299,3,1:45.0,,J. Green makes 2-pt jump shot from 20 ft,72,84
300,3,1:36.0,Personal foul by M. Smart (drawn by J. Jack),,72,84
301,3,1:36.0,A. Anderson enters the game for J. Johnson,,72,84
302,3,1:36.0,,J. Nelson enters the game for M. Smart,72,84
303,3,1:26.0,M. Teletović makes 2-pt layup from 2 ft,,74,84
304,3,1:15.0,,K. Olynyk makes 2-pt layup at rim (assist by J. Nelson),74,86
305,3,1:00.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by D. Williams),,77,86
306,3,0:54.0,,Turnover by E. Turner (lost ball; steal by M. Teletović),77,86
307,3,0:51.0,M. Teletović misses 2-pt layup at rim (block by K. Olynyk),,77,86
308,3,0:49.0,Offensive rebound by D. Williams,,77,86
309,3,0:43.0,M. Teletović misses 3-pt jump shot from 25 ft,,77,86
310,3,0:42.0,,Defensive rebound by J. Nelson,77,86
311,3,0:26.0,Violation by M. Teletović (kicked ball),,77,86
312,3,0:19.0,,J. Green misses 2-pt jump shot from 14 ft,77,86
313,3,0:18.0,Defensive rebound by D. Williams,,77,86
314,3,0:00.0,D. Williams makes 2-pt jump shot from 9 ft,,79,86
315,4,11:41.0,M. Teletović misses 2-pt layup from 2 ft,,79,86
316,4,11:40.0,Offensive rebound by B. Lopez,,79,86
317,4,11:39.0,B. Lopez makes 2-pt dunk at rim,,81,86
318,4,11:21.0,,E. Turner makes 3-pt jump shot from 24 ft (assist by J. Nelson),81,89
319,4,11:07.0,D. Williams misses 3-pt jump shot from 24 ft,,81,89
320,4,11:06.0,,Defensive rebound by T. Zeller,81,89
321,4,10:54.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Nelson),81,91
322,4,10:32.0,Shooting block foul by E. Turner (drawn by D. Williams),,81,91
323,4,10:32.0,D. Williams misses free throw 1 of 2,,81,91
324,4,10:32.0,Offensive rebound by Team,,81,91
325,4,10:32.0,M. Plumlee enters the game for B. Lopez,,81,91
326,4,10:32.0,B. Bogdanović enters the game for J. Jack,,81,91
327,4,10:32.0,,B. Bass enters the game for T. Zeller,81,91
328,4,10:32.0,D. Williams makes free throw 2 of 2,,82,91
329,4,10:16.0,,Turnover by K. Olynyk (bad pass; steal by B. Bogdanović),82,91
330,4,10:10.0,Turnover by B. Bogdanović (bad pass),,82,91
331,4,9:56.0,,K. Olynyk misses 2-pt jump shot from 14 ft,82,91
332,4,9:54.0,Defensive rebound by B. Bogdanović,,82,91
333,4,9:44.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,82,91
334,4,9:42.0,,Defensive rebound by K. Olynyk,82,91
335,4,9:31.0,,B. Bass makes 2-pt layup from 1 ft (assist by J. Nelson),82,93
336,4,9:11.0,D. Williams makes 2-pt layup at rim,,84,93
337,4,8:53.0,,B. Bass makes 2-pt layup from 1 ft,84,95
338,4,8:26.0,M. Plumlee makes 2-pt jump shot from 3 ft,,86,95
339,4,8:00.0,,J. Nelson misses 2-pt jump shot from 3 ft (block by M. Teletović),86,95
340,4,7:57.0,Defensive rebound by B. Bogdanović,,86,95
341,4,7:53.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,86,95
342,4,7:52.0,Offensive rebound by M. Plumlee,,86,95
343,4,7:51.0,M. Plumlee makes 2-pt jump shot from 3 ft,,88,95
344,4,7:51.0,Shooting foul by E. Turner (drawn by M. Plumlee),,88,95
345,4,7:51.0,Official timeout,,88,95
346,4,7:51.0,J. Johnson enters the game for M. Teletović,,88,95
347,4,7:51.0,M. Plumlee misses free throw 1 of 1,,88,95
348,4,7:50.0,,Defensive rebound by K. Olynyk,88,95
349,4,7:26.0,,K. Olynyk makes 2-pt jump shot from 12 ft (assist by E. Turner),88,97
350,4,7:10.0,A. Anderson makes 2-pt layup from 1 ft (assist by D. Williams),,90,97
351,4,7:00.0,,K. Olynyk misses 3-pt jump shot from 24 ft,90,97
352,4,6:59.0,Defensive rebound by D. Williams,,90,97
353,4,6:40.0,A. Anderson makes 3-pt jump shot from 22 ft (assist by B. Bogdanović),,93,97
354,4,6:24.0,,J. Crowder misses 3-pt jump shot from 22 ft,93,97
355,4,6:22.0,Defensive rebound by M. Plumlee,,93,97
356,4,6:16.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by A. Anderson),,95,97
357,4,6:15.0,,Boston full timeout,95,97
358,4,6:15.0,,A. Bradley enters the game for E. Turner,95,97
359,4,6:15.0,,M. Smart enters the game for J. Nelson,95,97
360,4,6:15.0,,J. Sullinger enters the game for K. Olynyk,95,97
361,4,6:15.0,,J. Green enters the game for B. Bass,95,97
362,4,5:59.0,,J. Green makes 2-pt jump shot from 15 ft,95,99
363,4,5:43.0,D. Williams misses 2-pt jump shot from 22 ft,,95,99
364,4,5:42.0,Offensive rebound by Team,,95,99
365,4,5:28.0,J. Johnson misses 2-pt jump shot from 6 ft,,95,99
366,4,5:27.0,,Defensive rebound by J. Sullinger,95,99
367,4,5:11.0,,Turnover by J. Crowder (bad pass),95,99
368,4,5:11.0,,E. Turner enters the game for J. Crowder,95,99
369,4,5:11.0,J. Jack enters the game for D. Williams,,95,99
370,4,4:58.0,A. Anderson makes 2-pt layup from 1 ft,,97,99
371,4,4:31.0,,A. Bradley misses 3-pt jump shot from 24 ft,97,99
372,4,4:30.0,Defensive rebound by M. Plumlee,,97,99
373,4,4:15.0,J. Jack makes 2-pt jump shot from 14 ft,,99,99
374,4,3:57.0,,E. Turner misses 2-pt layup from 1 ft,99,99
375,4,3:56.0,,Offensive rebound by J. Sullinger,99,99
376,4,3:56.0,,Personal foul by M. Plumlee (drawn by J. Sullinger),99,99
377,4,3:56.0,S. Karasev enters the game for B. Bogdanović,,99,99
378,4,3:46.0,,J. Sullinger misses 2-pt jump shot from 7 ft,99,99
379,4,3:44.0,Defensive rebound by M. Plumlee,,99,99
380,4,3:34.0,J. Johnson misses 3-pt jump shot from 22 ft,,99,99
381,4,3:33.0,,Defensive rebound by J. Sullinger,99,99
382,4,3:29.0,,Turnover by M. Smart (bad pass; steal by J. Jack),99,99
383,4,3:12.0,J. Johnson misses 2-pt layup from 3 ft,,99,99
