,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
33,1,7:09.0,,J. Noah makes 2-pt layup from 1 ft (assist by J. Butler),9,2
34,1,6:50.0,E. İlyasova misses 3-pt jump shot from 24 ft,,9,2
35,1,6:49.0,,Defensive rebound by P. Gasol,9,2
36,1,6:40.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by D. Rose),9,4
37,1,6:23.0,Turnover by M. Carter-Williams (lost ball; steal by D. Rose),,9,4
38,1,6:19.0,,Shooting foul by Z. Pachulia (drawn by D. Rose),9,4
39,1,6:19.0,,D. Rose makes free throw 1 of 2,9,5
40,1,6:19.0,,D. Rose makes free throw 2 of 2,9,6
41,1,6:00.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,9,6
42,1,6:00.0,,Defensive rebound by Team,9,6
43,1,5:46.0,,D. Rose makes 2-pt layup from 1 ft (assist by J. Noah),9,8
44,1,5:34.0,M. Carter-Williams misses 2-pt layup from 2 ft (block by P. Gasol),,9,8
45,1,5:32.0,,Defensive rebound by P. Gasol,9,8
46,1,5:31.0,,Chicago full timeout,9,8
47,1,5:19.0,,J. Butler misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),9,8
48,1,5:18.0,,Offensive rebound by J. Butler,9,8
49,1,5:18.0,,Personal foul by M. Carter-Williams (drawn by J. Butler),9,8
50,1,5:04.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Noah),9,11
51,1,4:45.0,M. Carter-Williams makes 2-pt jump shot from 4 ft,,11,11
52,1,4:19.0,,J. Butler misses 2-pt jump shot from 19 ft,11,11
53,1,4:18.0,Defensive rebound by M. Carter-Williams,,11,11
54,1,4:11.0,E. İlyasova misses 2-pt layup from 2 ft,,11,11
55,1,4:10.0,,Defensive rebound by J. Noah,11,11
56,1,4:03.0,,P. Gasol makes 2-pt layup from 1 ft (assist by J. Butler),11,13
57,1,3:49.0,M. Carter-Williams misses 2-pt jump shot from 18 ft,,11,13
58,1,3:48.0,,Defensive rebound by P. Gasol,11,13
59,1,3:39.0,,Turnover by D. Rose (lost ball; steal by K. Middleton),11,13
60,1,3:35.0,K. Middleton misses 2-pt layup from 2 ft (block by J. Butler),,11,13
61,1,3:33.0,Offensive rebound by K. Middleton,,11,13
62,1,3:26.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by K. Middleton),,13,13
63,1,3:06.0,,J. Butler makes 2-pt layup from 2 ft (assist by J. Noah),13,15
64,1,2:53.0,Z. Pachulia misses 2-pt jump shot from 13 ft,,13,15
65,1,2:52.0,,Defensive rebound by P. Gasol,13,15
66,1,2:43.0,,Shooting foul by E. İlyasova (drawn by J. Butler),13,15
67,1,2:43.0,Milwaukee full timeout,,13,15
68,1,2:43.0,,T. Gibson enters the game for J. Noah,13,15
69,1,2:43.0,J. Dudley enters the game for E. İlyasova,,13,15
70,1,2:43.0,J. Henson enters the game for Z. Pachulia,,13,15
71,1,2:43.0,,J. Butler makes free throw 1 of 2,13,16
72,1,2:43.0,,J. Butler misses free throw 2 of 2,13,16
73,1,2:40.0,Defensive rebound by J. Henson,,13,16
74,1,2:23.0,Turnover by G. Antetokounmpo (lost ball),,13,16
75,1,2:07.0,,T. Gibson makes 2-pt jump shot from 5 ft (assist by P. Gasol),13,18
76,1,1:59.0,Offensive foul by G. Antetokounmpo (drawn by M. Dunleavy),,13,18
77,1,1:59.0,Turnover by G. Antetokounmpo (offensive foul),,13,18
78,1,1:42.0,,T. Gibson makes 2-pt jump shot from 4 ft (assist by P. Gasol),13,20
79,1,1:42.0,,Shooting foul by J. Dudley (drawn by T. Gibson),13,20
80,1,1:42.0,O. Mayo enters the game for G. Antetokounmpo,,13,20
81,1,1:42.0,,T. Gibson makes free throw 1 of 1,13,21
82,1,1:32.0,Personal foul by P. Gasol (drawn by M. Carter-Williams),,13,21
83,1,1:32.0,,K. Hinrich enters the game for J. Butler,13,21
84,1,1:31.0,,Violation by P. Gasol (kicked ball),13,21
85,1,1:22.0,J. Henson misses 2-pt layup from 3 ft,,13,21
86,1,1:21.0,Offensive rebound by J. Henson,,13,21
87,1,1:14.0,O. Mayo misses 3-pt jump shot from 25 ft,,13,21
88,1,1:14.0,Offensive rebound by Team,,13,21
89,1,1:13.0,K. Middleton makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,15,21
90,1,1:13.0,Shooting foul by M. Dunleavy (drawn by K. Middleton),,15,21
91,1,1:13.0,K. Middleton makes free throw 1 of 1,,16,21
92,1,1:01.0,,Shooting foul by J. Dudley (drawn by T. Gibson),16,21
93,1,1:01.0,,T. Gibson makes free throw 1 of 2,16,22
94,1,1:01.0,E. İlyasova enters the game for J. Dudley,,16,22
95,1,1:01.0,,N. Mirotić enters the game for M. Dunleavy,16,22
96,1,1:01.0,,T. Gibson misses free throw 2 of 2,16,22
97,1,1:00.0,Defensive rebound by O. Mayo,,16,22
98,1,0:52.0,O. Mayo misses 2-pt layup from 1 ft,,16,22
99,1,0:52.0,Offensive rebound by J. Henson,,16,22
100,1,0:52.0,J. Henson makes 2-pt tip-in from 1 ft,,18,22
101,1,0:41.0,,Turnover by D. Rose (lost ball; steal by J. Henson),18,22
102,1,0:35.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,21,22
103,1,0:24.0,,Turnover by P. Gasol (lost ball; steal by K. Middleton),21,22
104,1,0:20.0,K. Middleton makes 2-pt layup from 1 ft (assist by O. Mayo),,23,22
105,1,0:03.0,,K. Hinrich misses 2-pt jump shot from 5 ft,23,22
106,1,0:01.0,,Offensive rebound by T. Gibson,23,22
107,1,0:01.0,,T. Gibson misses 2-pt tip-in from 1 ft,23,22
108,1,0:00.0,Defensive rebound by E. İlyasova,,23,22
109,2,11:45.0,J. Henson makes 2-pt dunk at rim (assist by O. Mayo),,25,22
110,2,11:18.0,,T. Gibson misses 2-pt jump shot from 17 ft,25,22
111,2,11:17.0,,Offensive rebound by J. Noah,25,22
112,2,11:13.0,,A. Brooks makes 2-pt jump shot from 18 ft (assist by J. Noah),25,24
113,2,10:57.0,J. Henson misses 2-pt layup from 2 ft (block by J. Noah),,25,24
114,2,10:57.0,Offensive rebound by Team,,25,24
115,2,10:47.0,K. Middleton makes 2-pt jump shot from 21 ft,,27,24
116,2,10:46.0,Violation by Team (delay of game),,27,24
117,2,10:37.0,,Personal foul by O. Mayo (drawn by J. Butler),27,24
118,2,10:29.0,,Turnover by J. Butler (bad pass),27,24
119,2,10:20.0,Personal foul by N. Mirotić (drawn by O. Mayo),,27,24
120,2,10:20.0,,T. Snell enters the game for T. Gibson,27,24
121,2,10:07.0,K. Middleton misses 2-pt jump shot from 17 ft,,27,24
122,2,10:06.0,Offensive rebound by K. Middleton,,27,24
123,2,10:03.0,Turnover by K. Middleton (lost ball; steal by J. Butler),,27,24
124,2,9:59.0,,J. Butler misses 2-pt layup from 1 ft,27,24
125,2,9:59.0,,Offensive rebound by J. Butler,27,24
126,2,9:59.0,,Shooting foul by J. Bayless (drawn by J. Butler),27,24
127,2,9:59.0,,J. Butler makes free throw 1 of 2,27,25
128,2,9:59.0,,J. Butler makes free throw 2 of 2,27,26
129,2,9:46.0,Shooting foul by A. Brooks (drawn by J. Bayless),,27,26
130,2,9:46.0,J. Bayless makes free throw 1 of 2,,28,26
131,2,9:46.0,G. Antetokounmpo enters the game for K. Middleton,,28,26
132,2,9:46.0,J. Bayless makes free throw 2 of 2,,29,26
133,2,9:33.0,,A. Brooks makes 3-pt jump shot from 25 ft,29,29
134,2,9:23.0,Personal foul by A. Brooks (drawn by J. Bayless),,29,29
135,2,9:15.0,Turnover by J. Bayless (lost ball),,29,29
136,2,8:58.0,,J. Butler misses 2-pt jump shot from 4 ft,29,29
137,2,8:57.0,,Offensive rebound by J. Noah,29,29
138,2,8:57.0,,J. Noah makes 2-pt layup from 2 ft,29,31
139,2,8:44.0,J. Bayless misses 2-pt jump shot from 18 ft,,29,31
140,2,8:43.0,,Defensive rebound by A. Brooks,29,31
141,2,8:24.0,,A. Brooks misses 2-pt jump shot from 7 ft,29,31
142,2,8:21.0,Defensive rebound by J. Bayless,,29,31
143,2,8:08.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by J. Henson),,32,31
144,2,7:48.0,,J. Noah makes 2-pt layup from 2 ft,32,33
145,2,7:24.0,E. İlyasova misses 3-pt jump shot from 23 ft,,32,33
146,2,7:23.0,,Defensive rebound by T. Snell,32,33
147,2,7:11.0,,A. Brooks misses 3-pt jump shot from 27 ft,32,33
148,2,7:10.0,Defensive rebound by J. Henson,,32,33
149,2,7:05.0,Offensive foul by J. Bayless (drawn by A. Brooks),,32,33
150,2,7:05.0,Turnover by J. Bayless (offensive foul),,32,33
151,2,7:05.0,,Chicago full timeout,32,33
152,2,7:05.0,Z. Pachulia enters the game for J. Henson,,32,33
153,2,7:05.0,M. Carter-Williams enters the game for J. Bayless,,32,33
154,2,7:05.0,,D. Rose enters the game for A. Brooks,32,33
155,2,6:49.0,,J. Noah makes 2-pt jump shot from 4 ft,32,35
156,2,6:34.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft (assist by M. Carter-Williams),,34,35
157,2,6:24.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by D. Rose),34,37
158,2,6:18.0,O. Mayo makes 2-pt layup from 3 ft (assist by M. Carter-Williams),,36,37
159,2,6:18.0,Shooting foul by J. Butler (drawn by O. Mayo),,36,37
160,2,6:18.0,,Technical foul by J. Butler,36,37
161,2,6:18.0,Technical foul by O. Mayo,,36,37
162,2,6:18.0,O. Mayo makes free throw 1 of 1,,37,37
163,2,6:06.0,,N. Mirotić misses 3-pt jump shot from 25 ft,37,37
164,2,6:05.0,Defensive rebound by E. İlyasova,,37,37
165,2,5:56.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,37,37
166,2,5:56.0,,Defensive rebound by Team,37,37
167,2,5:56.0,,Chicago full timeout,37,37
168,2,5:56.0,,M. Dunleavy enters the game for T. Snell,37,37
169,2,5:37.0,Violation by Z. Pachulia (kicked ball),,37,37
170,2,5:23.0,,N. Mirotić misses 3-pt jump shot from 24 ft,37,37
171,2,5:23.0,,Offensive rebound by Team,37,37
172,2,5:23.0,,Turnover by Team (shot clock),37,37
173,2,5:07.0,G. Antetokounmpo makes 2-pt jump shot from 8 ft,,39,37
174,2,4:46.0,,D. Rose misses 3-pt jump shot from 26 ft,39,37
175,2,4:45.0,,Offensive rebound by J. Noah,39,37
176,2,4:42.0,,D. Rose makes 2-pt layup from 2 ft (assist by N. Mirotić),39,39
177,2,4:25.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by J. Noah),,39,39
178,2,4:24.0,,Defensive rebound by N. Mirotić,39,39
179,2,4:17.0,,J. Butler misses 3-pt jump shot from 22 ft,39,39
180,2,4:15.0,,Offensive rebound by J. Noah,39,39
181,2,4:12.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Noah),39,42
182,2,3:55.0,O. Mayo makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,42,42
183,2,3:41.0,,Personal foul by O. Mayo (drawn by J. Noah),42,42
184,2,3:41.0,,P. Gasol enters the game for J. Noah,42,42
185,2,3:39.0,,Turnover by M. Dunleavy (bad pass; steal by Z. Pachulia),42,42
186,2,3:33.0,M. Carter-Williams makes 2-pt jump shot from 13 ft,,44,42
187,2,3:14.0,,P. Gasol makes 2-pt layup from 2 ft (assist by N. Mirotić),44,44
188,2,3:04.0,Personal foul by N. Mirotić (drawn by M. Carter-Williams),,44,44
189,2,3:04.0,M. Carter-Williams makes free throw 1 of 2,,45,44
190,2,3:04.0,M. Carter-Williams makes free throw 2 of 2,,46,44
191,2,2:57.0,,Turnover by D. Rose (bad pass),46,44
192,2,2:57.0,Milwaukee full timeout,,46,44
193,2,2:57.0,K. Middleton enters the game for O. Mayo,,46,44
194,2,2:46.0,M. Carter-Williams makes 2-pt layup from 2 ft,,48,44
195,2,2:29.0,,N. Mirotić misses 3-pt jump shot from 25 ft,48,44
196,2,2:28.0,Defensive rebound by M. Carter-Williams,,48,44
197,2,2:20.0,E. İlyasova misses 2-pt jump shot from 19 ft,,48,44
198,2,2:19.0,,Defensive rebound by J. Butler,48,44
199,2,2:14.0,,Shooting foul by M. Carter-Williams (drawn by D. Rose),48,44
200,2,2:14.0,,D. Rose misses free throw 1 of 2,48,44
201,2,2:14.0,,Offensive rebound by Team,48,44
202,2,2:14.0,,T. Gibson enters the game for N. Mirotić,48,44
203,2,2:14.0,,D. Rose makes free throw 2 of 2,48,45
204,2,2:00.0,Turnover by M. Carter-Williams (back court),,48,45
205,2,1:51.0,,T. Gibson makes 2-pt layup from 3 ft (assist by J. Butler),48,47
206,2,1:32.0,Z. Pachulia misses 2-pt layup from 2 ft (block by T. Gibson),,48,47
207,2,1:30.0,,Defensive rebound by T. Gibson,48,47
208,2,1:27.0,,Turnover by D. Rose (bad pass; steal by K. Middleton),48,47
209,2,1:14.0,Z. Pachulia makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),,50,47
210,2,1:04.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by J. Butler),50,49
211,2,0:48.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,50,49
212,2,0:47.0,Offensive rebound by Z. Pachulia,,50,49
213,2,0:42.0,M. Carter-Williams makes 2-pt jump shot from 8 ft,,52,49
214,2,0:27.0,,P. Gasol misses 2-pt jump shot from 4 ft,52,49
215,2,0:24.0,Defensive rebound by M. Carter-Williams,,52,49
216,2,0:03.0,K. Middleton misses 3-pt jump shot from 24 ft,,52,49
217,2,0:01.0,,Defensive rebound by D. Rose,52,49
218,2,0:00.0,,D. Rose misses 3-pt jump shot from 49 ft,52,49
219,2,0:00.0,,Offensive rebound by Team,52,49
220,3,11:42.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,52,49
221,3,11:41.0,,Defensive rebound by P. Gasol,52,49
222,3,11:25.0,,J. Butler misses 3-pt jump shot from 25 ft,52,49
223,3,11:24.0,Defensive rebound by M. Carter-Williams,,52,49
224,3,11:12.0,E. İlyasova misses 2-pt jump shot from 15 ft,,52,49
225,3,11:11.0,,Defensive rebound by P. Gasol,52,49
226,3,11:00.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,52,49
227,3,10:59.0,Defensive rebound by Z. Pachulia,,52,49
228,3,10:45.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,52,49
229,3,10:44.0,,Defensive rebound by P. Gasol,52,49
230,3,10:39.0,,J. Butler misses 2-pt layup from 2 ft,52,49
231,3,10:38.0,Defensive rebound by E. İlyasova,,52,49
232,3,10:19.0,K. Middleton misses 2-pt jump shot from 16 ft,,52,49
233,3,10:18.0,,Defensive rebound by P. Gasol,52,49
234,3,10:05.0,,D. Rose misses 2-pt jump shot from 5 ft (block by M. Carter-Williams),52,49
235,3,10:02.0,Defensive rebound by Team,,52,49
236,3,9:53.0,Personal foul by M. Dunleavy (drawn by G. Antetokounmpo),,52,49
237,3,9:49.0,K. Middleton misses 2-pt dunk at rim,,52,49
238,3,9:43.0,Offensive rebound by K. Middleton,,52,49
239,3,9:42.0,Turnover by K. Middleton (offensive goaltending),,52,49
240,3,9:27.0,,D. Rose misses 2-pt layup from 3 ft,52,49
241,3,9:25.0,,Offensive rebound by P. Gasol,52,49
242,3,9:25.0,,P. Gasol misses 2-pt layup from 1 ft,52,49
243,3,9:23.0,Defensive rebound by Z. Pachulia,,52,49
244,3,9:19.0,E. İlyasova misses 2-pt layup from 3 ft,,52,49
245,3,9:17.0,Offensive rebound by G. Antetokounmpo,,52,49
246,3,9:17.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,54,49
247,3,9:17.0,Shooting foul by J. Butler (drawn by G. Antetokounmpo),,54,49
248,3,9:17.0,G. Antetokounmpo makes free throw 1 of 1,,55,49
249,3,9:02.0,,Personal foul by E. İlyasova (drawn by J. Noah),55,49
250,3,8:59.0,,Personal foul by Z. Pachulia (drawn by J. Noah),55,49
251,3,8:46.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by P. Gasol),55,52
252,3,8:25.0,M. Carter-Williams misses 2-pt jump shot from 15 ft (block by P. Gasol),,55,52
253,3,8:23.0,,Defensive rebound by J. Noah,55,52
254,3,8:19.0,,Chicago full timeout,55,52
255,3,8:19.0,J. Bayless enters the game for M. Carter-Williams,,55,52
256,3,8:02.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by J. Butler),55,54
257,3,7:54.0,Personal foul by M. Dunleavy (drawn by K. Middleton),,55,54
258,3,7:54.0,,T. Snell enters the game for M. Dunleavy,55,54
259,3,7:39.0,E. İlyasova misses 3-pt jump shot from 23 ft,,55,54
260,3,7:38.0,Offensive rebound by G. Antetokounmpo,,55,54
261,3,7:27.0,Z. Pachulia makes 2-pt jump shot from 13 ft,,57,54
262,3,7:27.0,Shooting foul by J. Butler (drawn by Z. Pachulia),,57,54
263,3,7:27.0,Z. Pachulia makes free throw 1 of 1,,58,54
264,3,7:14.0,,Turnover by P. Gasol (bad pass; steal by K. Middleton),58,54
265,3,7:10.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),,60,54
266,3,6:51.0,,Personal foul by Z. Pachulia (drawn by P. Gasol),60,54
267,3,6:47.0,,Turnover by D. Rose (bad pass; steal by Z. Pachulia),60,54
268,3,6:34.0,Turnover by K. Middleton (bad pass; steal by J. Butler),,60,54
269,3,6:32.0,,Shooting foul by G. Antetokounmpo (drawn by J. Butler),60,54
270,3,6:32.0,,J. Butler makes free throw 1 of 2,60,55
271,3,6:32.0,,J. Butler makes free throw 2 of 2,60,56
272,3,6:13.0,Z. Pachulia makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),,62,56
273,3,5:58.0,,J. Butler misses 2-pt layup from 2 ft,62,56
274,3,5:58.0,,Offensive rebound by J. Noah,62,56
275,3,5:58.0,,Personal foul by K. Middleton (drawn by J. Noah),62,56
276,3,5:58.0,,Chicago full timeout,62,56
277,3,5:58.0,,J. Noah misses free throw 1 of 2,62,56
278,3,5:58.0,,Offensive rebound by Team,62,56
279,3,5:58.0,,J. Noah misses free throw 2 of 2,62,56
280,3,5:55.0,Defensive rebound by Z. Pachulia,,62,56
281,3,5:33.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by Z. Pachulia),,64,56
282,3,5:08.0,,D. Rose misses 3-pt jump shot from 27 ft,64,56
283,3,5:07.0,,Offensive rebound by J. Noah,64,56
284,3,5:05.0,,P. Gasol makes 2-pt dunk at rim (assist by J. Noah),64,58
285,3,4:52.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,67,58
286,3,4:35.0,Violation by E. İlyasova (kicked ball),,67,58
287,3,4:35.0,,T. Gibson enters the game for J. Noah,67,58
288,3,4:21.0,,D. Rose misses 2-pt jump shot from 14 ft,67,58
289,3,4:20.0,Defensive rebound by J. Bayless,,67,58
290,3,4:04.0,E. İlyasova misses 3-pt jump shot from 24 ft,,67,58
291,3,4:03.0,,Defensive rebound by T. Snell,67,58
292,3,3:55.0,,Personal foul by E. İlyasova (drawn by T. Gibson),67,58
293,3,3:55.0,,T. Gibson makes free throw 1 of 2,67,59
294,3,3:55.0,J. Dudley enters the game for E. İlyasova,,67,59
295,3,3:55.0,,T. Gibson makes free throw 2 of 2,67,60
296,3,3:32.0,J. Dudley misses 2-pt jump shot from 20 ft,,67,60
297,3,3:31.0,,Defensive rebound by D. Rose,67,60
298,3,3:30.0,,Personal foul by G. Antetokounmpo (drawn by J. Butler),67,60
299,3,3:30.0,,J. Butler makes free throw 1 of 2,67,61
300,3,3:30.0,,A. Brooks enters the game for D. Rose,67,61
301,3,3:30.0,J. Henson enters the game for Z. Pachulia,,67,61
302,3,3:30.0,,J. Butler makes free throw 2 of 2,67,62
303,3,3:15.0,Turnover by J. Dudley (bad pass; steal by J. Butler),,67,62
304,3,3:09.0,,Turnover by J. Butler (bad pass; steal by J. Dudley),67,62
305,3,2:54.0,J. Bayless misses 2-pt jump shot from 7 ft (block by T. Gibson),,67,62
306,3,2:54.0,,Defensive rebound by Team,67,62
307,3,2:54.0,Loose ball foul by J. Bayless (drawn by P. Gasol),,67,62
308,3,2:54.0,Milwaukee full timeout,,67,62
309,3,2:54.0,O. Mayo enters the game for G. Antetokounmpo,,67,62
310,3,2:54.0,M. Carter-Williams enters the game for J. Bayless,,67,62
311,3,2:54.0,,P. Gasol makes free throw 1 of 2,67,63
312,3,2:54.0,,D. Rose enters the game for A. Brooks,67,63
313,3,2:54.0,,P. Gasol misses free throw 2 of 2,67,63
314,3,2:50.0,Defensive rebound by O. Mayo,,67,63
315,3,2:34.0,J. Henson misses 2-pt layup from 2 ft,,67,63
316,3,2:33.0,,Defensive rebound by J. Butler,67,63
317,3,2:14.0,,Turnover by D. Rose (bad pass; steal by J. Dudley),67,63
318,3,2:05.0,K. Middleton makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,69,63
319,3,1:48.0,,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),69,65
320,3,1:40.0,Personal foul by T. Snell (drawn by O. Mayo),,69,65
321,3,1:40.0,O. Mayo makes free throw 1 of 2,,70,65
322,3,1:40.0,O. Mayo makes free throw 2 of 2,,71,65
323,3,1:27.0,,P. Gasol makes 2-pt layup from 1 ft (assist by T. Snell),71,67
324,3,1:27.0,,Shooting foul by J. Dudley (drawn by P. Gasol),71,67
325,3,1:27.0,,P. Gasol makes free throw 1 of 1,71,68
326,3,1:11.0,Personal foul by D. Rose (drawn by J. Dudley),,71,68
327,3,1:11.0,J. Dudley makes free throw 1 of 2,,72,68
328,3,1:11.0,J. Dudley makes free throw 2 of 2,,73,68
329,3,0:59.0,,Turnover by P. Gasol (bad pass; steal by M. Carter-Williams),73,68
330,3,0:46.0,O. Mayo misses 3-pt jump shot from 26 ft,,73,68
331,3,0:45.0,,Defensive rebound by T. Gibson,73,68
332,3,0:29.0,,D. Rose misses 3-pt jump shot from 26 ft,73,68
333,3,0:28.0,,Offensive rebound by Team,73,68
334,3,0:28.0,Loose ball foul by J. Dudley (drawn by P. Gasol),,73,68
335,3,0:28.0,,P. Gasol makes free throw 1 of 2,73,69
336,3,0:28.0,,P. Gasol makes free throw 2 of 2,73,70
337,3,0:08.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by O. Mayo),,76,70
338,3,0:02.0,,J. Butler misses 2-pt jump shot from 10 ft,76,70
339,3,0:01.0,,Offensive rebound by P. Gasol,76,70
340,3,0:01.0,,P. Gasol misses 2-pt tip-in from 1 ft,76,70
341,3,0:00.0,,Offensive rebound by Team,76,70
342,4,11:35.0,,T. Snell misses 3-pt jump shot from 24 ft,76,70
343,4,11:33.0,Defensive rebound by J. Henson,,76,70
344,4,11:19.0,M. Carter-Williams makes 2-pt jump shot from 4 ft,,78,70
345,4,11:06.0,,D. Rose makes 2-pt layup from 2 ft,78,72
346,4,10:53.0,Turnover by O. Mayo (bad pass; steal by T. Gibson),,78,72
347,4,10:38.0,,T. Gibson misses 2-pt layup from 1 ft,78,72
348,4,10:37.0,,Offensive rebound by J. Noah,78,72
349,4,10:37.0,,J. Noah misses 2-pt tip-in from 3 ft,78,72
350,4,10:36.0,Defensive rebound by J. Henson,,78,72
351,4,10:25.0,J. Dudley misses 3-pt jump shot from 24 ft,,78,72
352,4,10:22.0,,Defensive rebound by J. Noah,78,72
353,4,10:18.0,,D. Rose misses 2-pt layup from 2 ft (block by O. Mayo),78,72
354,4,10:18.0,,Offensive rebound by Team,78,72
355,4,10:06.0,,D. Rose misses 2-pt jump shot from 4 ft (block by M. Carter-Williams),78,72
356,4,10:06.0,,Offensive rebound by Team,78,72
357,4,10:02.0,,T. Gibson misses 2-pt jump shot from 19 ft,78,72
358,4,10:01.0,Defensive rebound by J. Dudley,,78,72
359,4,9:49.0,M. Carter-Williams makes 2-pt layup from 2 ft,,80,72
360,4,9:37.0,,D. Rose misses 2-pt layup from 1 ft (block by J. Henson),80,72
361,4,9:35.0,Defensive rebound by K. Middleton,,80,72
362,4,9:16.0,Turnover by J. Henson (bad pass; steal by J. Noah),,80,72
363,4,9:08.0,,J. Butler makes 2-pt jump shot from 20 ft,80,74
364,4,9:08.0,,Shooting foul by M. Carter-Williams (drawn by J. Butler),80,74
365,4,9:08.0,,J. Butler makes free throw 1 of 1,80,75
366,4,8:49.0,O. Mayo misses 2-pt jump shot from 4 ft,,80,75
367,4,8:48.0,Offensive rebound by J. Henson,,80,75
368,4,8:48.0,J. Henson misses 2-pt dunk at rim,,80,75
369,4,8:47.0,,Defensive rebound by D. Rose,80,75
370,4,8:37.0,,J. Butler misses 2-pt layup from 3 ft,80,75
371,4,8:36.0,,Offensive rebound by J. Butler,80,75
372,4,8:36.0,,J. Butler misses 2-pt tip-in from 3 ft,80,75
373,4,8:35.0,,Offensive rebound by J. Noah,80,75
374,4,8:35.0,,J. Noah makes 2-pt tip-in from 1 ft,80,77
375,4,8:32.0,Milwaukee full timeout,,80,77
376,4,8:32.0,,N. Mirotić enters the game for T. Gibson,80,77
