,QUARTER,TIME_REMAINING,UTAH_ACTION,TORONTO_ACTION,UTAH_SCORE,TORONTO_SCORE
53,1,2:11.0,Defensive rebound by A. Burks,,20,16
54,1,2:05.0,A. Burks misses 2-pt layup from 2 ft (block by A. Johnson),,20,16
55,1,2:02.0,,Defensive rebound by J. Valančiūnas,20,16
56,1,1:56.0,,D. DeRozan misses 2-pt jump shot from 5 ft,20,16
57,1,1:54.0,Defensive rebound by J. Ingles,,20,16
58,1,1:44.0,T. Burke misses 2-pt layup from 2 ft,,20,16
59,1,1:42.0,,Defensive rebound by T. Ross,20,16
60,1,1:37.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by T. Ross),20,19
61,1,1:37.0,Utah full timeout,,20,19
62,1,1:37.0,,L. Williams enters the game for T. Ross,20,19
63,1,1:37.0,,T. Hansbrough enters the game for A. Johnson,20,19
64,1,1:37.0,,P. Patterson enters the game for J. Valančiūnas,20,19
65,1,1:37.0,D. Exum enters the game for E. Freedom,,20,19
66,1,1:37.0,T. Booker enters the game for T. Burke,,20,19
67,1,1:31.0,Turnover by D. Exum (bad pass; steal by D. DeRozan),,20,19
68,1,1:26.0,,D. DeRozan makes 2-pt layup from 1 ft,20,21
69,1,1:03.0,D. Favors makes 2-pt dunk at rim (assist by D. Exum),,22,21
70,1,0:42.0,,K. Lowry misses 2-pt jump shot from 3 ft,22,21
71,1,0:41.0,Defensive rebound by A. Burks,,22,21
72,1,0:29.0,Offensive foul by T. Booker (drawn by D. DeRozan),,22,21
73,1,0:29.0,Turnover by T. Booker (offensive foul),,22,21
74,1,0:08.0,,K. Lowry misses 3-pt jump shot from 24 ft,22,21
75,1,0:07.0,,Offensive rebound by P. Patterson,22,21
76,1,0:06.0,,P. Patterson makes 2-pt layup from 1 ft,22,23
77,1,0:00.0,A. Burks makes 3-pt jump shot from 24 ft (assist by D. Exum),,25,23
78,2,11:42.0,,T. Hansbrough misses 2-pt hook shot from 4 ft,25,23
79,2,11:40.0,,Offensive rebound by G. Vásquez,25,23
80,2,11:33.0,,G. Vásquez makes 2-pt layup from 2 ft,25,25
81,2,11:29.0,Shooting foul by L. Williams (drawn by T. Booker),,25,25
82,2,11:29.0,T. Booker misses free throw 1 of 2,,25,25
83,2,11:29.0,Offensive rebound by Team,,25,25
84,2,11:29.0,T. Booker makes free throw 2 of 2,,26,25
85,2,11:14.0,,L. Williams misses 2-pt layup from 2 ft (block by R. Gobert),26,25
86,2,11:12.0,Defensive rebound by J. Ingles,,26,25
87,2,10:57.0,D. Exum makes 3-pt jump shot from 22 ft (assist by G. Hayward),,29,25
88,2,10:42.0,,G. Vásquez misses 2-pt jump shot from 3 ft,29,25
89,2,10:40.0,,Offensive rebound by P. Patterson,29,25
90,2,10:38.0,,Turnover by P. Patterson (bad pass; steal by D. Exum),29,25
91,2,10:33.0,J. Ingles misses 3-pt jump shot from 24 ft,,29,25
92,2,10:31.0,Offensive rebound by R. Gobert,,29,25
93,2,10:18.0,G. Hayward misses 2-pt jump shot from 20 ft,,29,25
94,2,10:17.0,,Defensive rebound by Team,29,25
95,2,10:17.0,Loose ball foul by G. Hayward (drawn by P. Patterson),,29,25
96,2,10:01.0,,P. Patterson misses 2-pt jump shot from 12 ft,29,25
97,2,9:59.0,Defensive rebound by R. Gobert,,29,25
98,2,9:36.0,J. Ingles misses 2-pt jump shot from 4 ft,,29,25
99,2,9:34.0,,Defensive rebound by J. Johnson,29,25
100,2,9:21.0,,L. Williams makes 3-pt jump shot from 22 ft,29,28
101,2,9:04.0,R. Gobert misses 2-pt dunk at rim (block by J. Johnson),,29,28
102,2,9:01.0,,Defensive rebound by T. Hansbrough,29,28
103,2,8:55.0,,L. Williams misses 2-pt jump shot from 2 ft,29,28
104,2,8:54.0,,Offensive rebound by J. Johnson,29,28
105,2,8:51.0,,J. Johnson makes 2-pt tip-in at rim,29,30
106,2,8:45.0,Official timeout,,29,30
107,2,8:30.0,T. Booker misses 3-pt jump shot from 23 ft,,29,30
108,2,8:29.0,,Defensive rebound by G. Vásquez,29,30
109,2,8:11.0,,P. Patterson misses 3-pt jump shot from 23 ft,29,30
110,2,8:10.0,Defensive rebound by G. Hayward,,29,30
111,2,8:01.0,Shooting foul by T. Hansbrough (drawn by T. Booker),,29,30
112,2,8:01.0,T. Booker makes free throw 1 of 2,,30,30
113,2,8:01.0,T. Burke enters the game for J. Ingles,,30,30
114,2,8:01.0,T. Booker makes free throw 2 of 2,,31,30
115,2,7:48.0,,Turnover by L. Williams (bad pass),31,30
116,2,7:32.0,T. Booker makes 3-pt jump shot from 24 ft (assist by G. Hayward),,34,30
117,2,7:17.0,,G. Vásquez misses 2-pt jump shot from 10 ft,34,30
118,2,7:15.0,Defensive rebound by T. Burke,,34,30
119,2,7:04.0,Turnover by R. Gobert (bad pass; steal by P. Patterson),,34,30
120,2,6:49.0,,G. Vásquez misses 2-pt jump shot from 8 ft,34,30
121,2,6:47.0,Defensive rebound by R. Gobert,,34,30
122,2,6:37.0,Turnover by D. Exum (bad pass; steal by L. Williams),,34,30
123,2,6:29.0,,P. Patterson misses 3-pt jump shot from 24 ft,34,30
124,2,6:27.0,,Offensive rebound by T. Hansbrough,34,30
125,2,6:20.0,,P. Patterson makes 2-pt jump shot from 8 ft (assist by J. Johnson),34,32
126,2,6:01.0,Shooting foul by P. Patterson (drawn by R. Gobert),,34,32
127,2,6:01.0,R. Gobert misses free throw 1 of 2,,34,32
128,2,6:01.0,Offensive rebound by Team,,34,32
129,2,6:01.0,,D. DeRozan enters the game for G. Vásquez,34,32
130,2,6:01.0,R. Gobert makes free throw 2 of 2,,35,32
131,2,5:46.0,,T. Hansbrough misses 2-pt hook shot from 3 ft (block by G. Hayward),35,32
132,2,5:44.0,Defensive rebound by R. Gobert,,35,32
133,2,5:27.0,G. Hayward makes 2-pt jump shot from 18 ft (assist by T. Booker),,37,32
134,2,5:21.0,,Toronto full timeout,37,32
135,2,5:21.0,,J. Valančiūnas enters the game for T. Hansbrough,37,32
136,2,5:21.0,,K. Lowry enters the game for L. Williams,37,32
137,2,5:21.0,A. Burks enters the game for T. Booker,,37,32
138,2,5:21.0,E. Freedom enters the game for D. Exum,,37,32
139,2,5:07.0,,D. DeRozan makes 2-pt jump shot from 9 ft (assist by P. Patterson),37,34
140,2,4:47.0,Shooting foul by P. Patterson (drawn by E. Freedom),,37,34
141,2,4:47.0,E. Freedom makes free throw 1 of 2,,38,34
142,2,4:47.0,E. Freedom makes free throw 2 of 2,,39,34
143,2,4:35.0,,P. Patterson makes 2-pt jump shot from 9 ft (assist by D. DeRozan),39,36
144,2,4:09.0,G. Hayward misses 2-pt jump shot from 13 ft,,39,36
145,2,4:07.0,Offensive rebound by Team,,39,36
146,2,4:07.0,Turnover by Team (shot clock),,39,36
147,2,3:57.0,,Offensive foul by P. Patterson (drawn by A. Burks),39,36
148,2,3:57.0,,Turnover by P. Patterson (offensive foul),39,36
149,2,3:57.0,D. Favors enters the game for G. Hayward,,39,36
150,2,3:57.0,J. Ingles enters the game for R. Gobert,,39,36
151,2,3:57.0,,A. Johnson enters the game for P. Patterson,39,36
152,2,3:42.0,,Violation by J. Johnson (kicked ball),39,36
153,2,3:42.0,,T. Ross enters the game for J. Johnson,39,36
154,2,3:33.0,D. Favors misses 2-pt jump shot from 17 ft,,39,36
155,2,3:33.0,,Defensive rebound by Team,39,36
156,2,3:33.0,Loose ball foul by E. Freedom (drawn by A. Johnson),,39,36
157,2,3:21.0,,J. Valančiūnas misses 2-pt layup from 1 ft,39,36
158,2,3:20.0,Defensive rebound by D. Favors,,39,36
159,2,3:14.0,E. Freedom makes 2-pt dunk at rim (assist by T. Burke),,41,36
160,2,2:54.0,,Shooting foul by A. Burks (drawn by J. Valančiūnas),41,36
161,2,2:54.0,Utah full timeout,,41,36
162,2,2:54.0,G. Hayward enters the game for J. Ingles,,41,36
163,2,2:54.0,,J. Valančiūnas misses free throw 1 of 2,41,36
164,2,2:54.0,,Offensive rebound by Team,41,36
165,2,2:54.0,,J. Valančiūnas misses free throw 2 of 2,41,36
166,2,2:53.0,Defensive rebound by E. Freedom,,41,36
167,2,2:33.0,T. Burke makes 2-pt jump shot from 20 ft (assist by D. Favors),,43,36
168,2,2:13.0,Violation by D. Favors (def goaltending),,43,36
169,2,2:13.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by T. Ross),43,38
170,2,1:56.0,E. Freedom makes 2-pt hook shot from 4 ft,,45,38
171,2,1:41.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by A. Johnson),45,40
172,2,1:27.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by T. Burke),,47,40
173,2,1:12.0,,K. Lowry makes 2-pt jump shot from 12 ft,47,42
174,2,0:55.0,Personal foul by T. Ross (drawn by G. Hayward),,47,42
175,2,0:55.0,G. Hayward makes free throw 1 of 2,,48,42
176,2,0:55.0,T. Booker enters the game for E. Freedom,,48,42
177,2,0:55.0,G. Hayward makes free throw 2 of 2,,49,42
178,2,0:39.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,49,42
179,2,0:36.0,,Offensive rebound by J. Valančiūnas,49,42
180,2,0:36.0,Violation by D. Favors (def goaltending),,49,42
181,2,0:36.0,,J. Valančiūnas makes 2-pt hook shot from 1 ft,49,44
182,2,0:30.0,G. Hayward misses 2-pt jump shot from 13 ft,,49,44
183,2,0:29.0,,Defensive rebound by J. Valančiūnas,49,44
184,2,0:10.0,,K. Lowry makes 2-pt jump shot from 11 ft,49,46
185,2,0:03.0,Turnover by T. Burke (lost ball),,49,46
186,2,0:00.0,,K. Lowry misses 2-pt layup from 2 ft,49,46
187,2,0:00.0,,Offensive rebound by Team,49,46
188,3,11:43.0,,K. Lowry makes 2-pt jump shot from 14 ft,49,48
189,3,11:24.0,Turnover by A. Burks (bad pass; steal by A. Johnson),,49,48
190,3,11:01.0,,T. Ross misses 3-pt jump shot from 24 ft,49,48
191,3,11:00.0,,Offensive rebound by A. Johnson,49,48
192,3,10:51.0,,D. DeRozan makes 2-pt jump shot from 4 ft,49,50
193,3,10:36.0,Shooting foul by J. Valančiūnas (drawn by T. Burke),,49,50
194,3,10:36.0,T. Burke makes free throw 1 of 2,,50,50
195,3,10:36.0,T. Burke makes free throw 2 of 2,,51,50
196,3,10:18.0,,T. Ross makes 2-pt jump shot from 17 ft,51,52
197,3,10:00.0,T. Burke makes 2-pt hook shot from 4 ft,,53,52
198,3,9:47.0,,Shooting foul by D. Favors (drawn by D. DeRozan),53,52
199,3,9:47.0,,D. DeRozan makes free throw 1 of 2,53,53
200,3,9:47.0,,D. DeRozan makes free throw 2 of 2,53,54
201,3,9:32.0,T. Burke makes 2-pt jump shot from 5 ft,,55,54
202,3,9:16.0,,K. Lowry makes 2-pt jump shot from 21 ft,55,56
203,3,8:55.0,A. Burks misses 2-pt jump shot from 5 ft,,55,56
204,3,8:54.0,Offensive rebound by E. Freedom,,55,56
205,3,8:47.0,T. Burke misses 2-pt layup from 1 ft,,55,56
206,3,8:45.0,Offensive rebound by E. Freedom,,55,56
207,3,8:43.0,E. Freedom misses 2-pt tip-in from 2 ft,,55,56
208,3,8:42.0,,Defensive rebound by J. Valančiūnas,55,56
209,3,8:36.0,,Shooting block foul by E. Freedom (drawn by D. DeRozan),55,56
210,3,8:36.0,,D. DeRozan makes free throw 1 of 2,55,57
211,3,8:36.0,,D. DeRozan makes free throw 2 of 2,55,58
212,3,8:21.0,G. Hayward misses 3-pt jump shot from 22 ft,,55,58
213,3,8:20.0,,Defensive rebound by J. Valančiūnas,55,58
214,3,8:12.0,,D. DeRozan misses 2-pt layup from 1 ft,55,58
215,3,8:10.0,,Offensive rebound by J. Valančiūnas,55,58
216,3,8:09.0,,J. Valančiūnas misses 2-pt tip-in from 1 ft,55,58
217,3,8:03.0,Defensive rebound by D. Favors,,55,58
218,3,7:59.0,E. Freedom misses 2-pt layup from 1 ft,,55,58
219,3,7:58.0,,Defensive rebound by A. Johnson,55,58
220,3,7:50.0,,J. Valančiūnas misses 2-pt layup from 1 ft,55,58
221,3,7:48.0,,Offensive rebound by D. DeRozan,55,58
222,3,7:46.0,,D. DeRozan makes 2-pt layup from 1 ft,55,60
223,3,7:27.0,D. Favors makes 2-pt jump shot from 14 ft (assist by T. Burke),,57,60
224,3,7:12.0,,T. Ross misses 3-pt jump shot from 25 ft,57,60
225,3,7:10.0,Defensive rebound by T. Burke,,57,60
226,3,7:05.0,Shooting foul by K. Lowry (drawn by G. Hayward),,57,60
227,3,7:05.0,G. Hayward makes free throw 1 of 2,,58,60
228,3,7:05.0,G. Hayward misses free throw 2 of 2,,58,60
229,3,7:03.0,,Defensive rebound by J. Valančiūnas,58,60
230,3,6:51.0,,Personal foul by G. Hayward (drawn by D. DeRozan),58,60
231,3,6:51.0,T. Booker enters the game for E. Freedom,,58,60
232,3,6:46.0,,Turnover by K. Lowry (bad pass),58,60
233,3,6:33.0,A. Burks misses 2-pt jump shot from 8 ft,,58,60
234,3,6:31.0,Offensive rebound by A. Burks,,58,60
235,3,6:15.0,D. Favors makes 2-pt jump shot from 19 ft (assist by G. Hayward),,60,60
236,3,6:00.0,,Personal foul by D. Favors (drawn by J. Valančiūnas),60,60
237,3,6:00.0,D. Exum enters the game for T. Burke,,60,60
238,3,6:00.0,R. Gobert enters the game for D. Favors,,60,60
239,3,6:00.0,,Toronto full timeout,60,60
240,3,6:00.0,J. Ingles enters the game for G. Hayward,,60,60
241,3,5:54.0,,D. DeRozan misses 2-pt jump shot from 17 ft,60,60
242,3,5:53.0,Defensive rebound by A. Burks,,60,60
243,3,5:46.0,A. Burks misses 2-pt jump shot from 5 ft (block by A. Johnson),,60,60
244,3,5:44.0,,Defensive rebound by A. Johnson,60,60
245,3,5:44.0,,Personal foul by R. Gobert (drawn by A. Johnson),60,60
246,3,5:44.0,,A. Johnson makes free throw 1 of 2,60,61
247,3,5:44.0,,A. Johnson makes free throw 2 of 2,60,62
248,3,5:29.0,R. Gobert misses 2-pt layup from 1 ft,,60,62
249,3,5:28.0,,Defensive rebound by K. Lowry,60,62
250,3,5:19.0,,K. Lowry makes 2-pt jump shot from 16 ft,60,64
251,3,5:19.0,,Shooting foul by D. Exum (drawn by K. Lowry),60,64
252,3,5:19.0,,K. Lowry makes free throw 1 of 1,60,65
253,3,4:56.0,A. Burks makes 2-pt layup from 2 ft,,62,65
254,3,4:37.0,,D. DeRozan makes 2-pt jump shot from 11 ft (assist by A. Johnson),62,67
255,3,4:12.0,Shooting foul by K. Lowry (drawn by A. Burks),,62,67
256,3,4:12.0,A. Burks misses free throw 1 of 2,,62,67
257,3,4:12.0,Offensive rebound by Team,,62,67
258,3,4:12.0,A. Burks misses free throw 2 of 2,,62,67
259,3,4:11.0,,Defensive rebound by J. Valančiūnas,62,67
260,3,3:59.0,,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),62,69
261,3,3:51.0,Utah full timeout,,62,69
262,3,3:46.0,Shooting block foul by K. Lowry (drawn by A. Burks),,62,69
263,3,3:46.0,A. Burks misses free throw 1 of 2,,62,69
264,3,3:46.0,Offensive rebound by Team,,62,69
265,3,3:46.0,A. Burks makes free throw 2 of 2,,63,69
266,3,3:25.0,,Shooting block foul by J. Ingles (drawn by D. DeRozan),63,69
267,3,3:25.0,,D. DeRozan misses free throw 1 of 2,63,69
268,3,3:25.0,,Offensive rebound by Team,63,69
269,3,3:25.0,,L. Williams enters the game for T. Ross,63,69
270,3,3:25.0,,P. Patterson enters the game for A. Johnson,63,69
271,3,3:25.0,,D. DeRozan makes free throw 2 of 2,63,70
272,3,3:14.0,D. Exum misses 2-pt jump shot from 6 ft,,63,70
273,3,3:11.0,Offensive rebound by R. Gobert,,63,70
274,3,3:09.0,R. Gobert makes 2-pt dunk at rim,,65,70
275,3,2:59.0,,K. Lowry misses 2-pt jump shot from 19 ft,65,70
276,3,2:58.0,Defensive rebound by D. Exum,,65,70
277,3,2:51.0,D. Exum makes 2-pt jump shot from 9 ft,,67,70
278,3,2:37.0,,Personal foul by R. Gobert (drawn by J. Valančiūnas),67,70
279,3,2:37.0,,J. Valančiūnas makes free throw 1 of 2,67,71
280,3,2:37.0,,G. Vásquez enters the game for K. Lowry,67,71
281,3,2:37.0,,J. Valančiūnas misses free throw 2 of 2,67,71
282,3,2:36.0,Defensive rebound by R. Gobert,,67,71
283,3,2:15.0,Personal foul by L. Williams (drawn by D. Exum),,67,71
284,3,2:15.0,D. Exum misses free throw 1 of 2,,67,71
285,3,2:15.0,Offensive rebound by Team,,67,71
286,3,2:15.0,D. Exum makes free throw 2 of 2,,68,71
287,3,1:51.0,,L. Williams misses 3-pt jump shot from 22 ft,68,71
288,3,1:50.0,,Offensive rebound by J. Valančiūnas,68,71
289,3,1:43.0,,Shooting foul by R. Gobert (drawn by J. Valančiūnas),68,71
290,3,1:43.0,,J. Valančiūnas makes free throw 1 of 2,68,72
291,3,1:43.0,,J. Valančiūnas makes free throw 2 of 2,68,73
292,3,1:20.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,70,73
293,3,1:06.0,,D. DeRozan misses 2-pt layup from 1 ft,70,73
294,3,1:04.0,Defensive rebound by A. Burks,,70,73
295,3,0:58.0,J. Ingles misses 3-pt jump shot from 24 ft,,70,73
296,3,0:55.0,,Defensive rebound by P. Patterson,70,73
297,3,0:47.0,,G. Vásquez makes 3-pt jump shot from 24 ft,70,76
298,3,0:38.0,,Offensive charge foul by A. Burks (drawn by G. Vásquez),70,76
299,3,0:38.0,Turnover by A. Burks (offensive foul),,70,76
300,3,0:29.0,,Turnover by G. Vásquez (bad pass; steal by J. Ingles),70,76
301,3,0:25.0,A. Burks makes 2-pt dunk at rim (assist by J. Ingles),,72,76
302,3,0:01.0,,L. Williams misses 2-pt jump shot from 21 ft,72,76
303,3,0:00.0,,Offensive rebound by Team,72,76
304,4,11:45.0,Shooting foul by J. Johnson (drawn by G. Hayward),,72,76
305,4,11:45.0,G. Hayward makes free throw 1 of 2,,73,76
306,4,11:45.0,G. Hayward makes free throw 2 of 2,,74,76
307,4,11:34.0,,L. Williams misses 2-pt jump shot from 18 ft,74,76
308,4,11:33.0,Defensive rebound by J. Ingles,,74,76
309,4,11:15.0,D. Favors makes 2-pt jump shot from 8 ft,,76,76
310,4,10:50.0,,L. Williams misses 3-pt jump shot from 25 ft,76,76
311,4,10:48.0,Defensive rebound by D. Favors,,76,76
312,4,10:31.0,T. Burke misses 3-pt jump shot from 26 ft,,76,76
313,4,10:29.0,,Defensive rebound by G. Vásquez,76,76
314,4,10:14.0,,L. Williams makes 3-pt jump shot from 22 ft,76,79
315,4,10:14.0,,Shooting foul by T. Burke (drawn by L. Williams),76,79
316,4,10:14.0,,L. Williams misses free throw 1 of 1,76,79
317,4,10:13.0,Defensive rebound by E. Freedom,,76,79
318,4,9:50.0,T. Burke misses 2-pt jump shot from 21 ft,,76,79
319,4,9:48.0,,Defensive rebound by J. Johnson,76,79
320,4,9:41.0,,P. Patterson misses 3-pt jump shot from 23 ft,76,79
321,4,9:40.0,Defensive rebound by Team,,76,79
322,4,9:40.0,,Loose ball foul by J. Johnson (drawn by J. Ingles),76,79
323,4,9:31.0,G. Hayward makes 2-pt layup from 2 ft,,78,79
324,4,9:31.0,Shooting foul by L. Williams (drawn by G. Hayward),,78,79
325,4,9:31.0,G. Hayward makes free throw 1 of 1,,79,79
326,4,9:14.0,,Shooting foul by G. Hayward (drawn by J. Johnson),79,79
327,4,9:14.0,,J. Johnson misses free throw 1 of 2,79,79
328,4,9:14.0,,Offensive rebound by Team,79,79
329,4,9:14.0,,J. Johnson makes free throw 2 of 2,79,80
330,4,8:58.0,E. Freedom makes 2-pt layup from 2 ft (assist by G. Hayward),,81,80
331,4,8:38.0,,J. Johnson makes 2-pt jump shot from 3 ft,81,82
332,4,8:24.0,Turnover by D. Favors (lost ball),,81,82
333,4,8:24.0,Official timeout,,81,82
334,4,8:11.0,,Turnover by J. Johnson (bad pass; steal by J. Ingles),81,82
335,4,8:05.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,83,82
336,4,7:49.0,,P. Patterson makes 2-pt layup from 2 ft (assist by L. Williams),83,84
337,4,7:27.0,G. Hayward misses 3-pt jump shot from 27 ft,,83,84
338,4,7:26.0,,Defensive rebound by G. Vásquez,83,84
339,4,7:18.0,R. Gobert enters the game for D. Favors,,83,84
340,4,7:18.0,,Turnover by L. Williams (lost ball; steal by G. Hayward),83,84
341,4,7:05.0,E. Freedom misses 3-pt jump shot from 24 ft,,83,84
342,4,7:04.0,,Defensive rebound by P. Patterson,83,84
343,4,6:54.0,,J. Johnson misses 3-pt jump shot from 23 ft,83,84
344,4,6:52.0,,Offensive rebound by T. Hansbrough,83,84
345,4,6:45.0,,L. Williams makes 2-pt jump shot from 19 ft,83,86
346,4,6:29.0,G. Hayward misses 2-pt layup from 2 ft,,83,86
347,4,6:27.0,,Defensive rebound by J. Johnson,83,86
348,4,6:22.0,,G. Vásquez makes 3-pt jump shot from 24 ft (assist by J. Johnson),83,89
349,4,6:22.0,Utah full timeout,,83,89
350,4,6:22.0,,D. DeRozan enters the game for T. Hansbrough,83,89
351,4,6:22.0,,K. Lowry enters the game for J. Johnson,83,89
352,4,6:22.0,,J. Valančiūnas enters the game for G. Vásquez,83,89
353,4,6:22.0,T. Booker enters the game for G. Hayward,,83,89
354,4,6:22.0,A. Burks enters the game for R. Gobert,,83,89
355,4,6:07.0,Shooting foul by J. Valančiūnas (drawn by E. Freedom),,83,89
356,4,6:07.0,E. Freedom makes free throw 1 of 2,,84,89
357,4,6:07.0,E. Freedom makes free throw 2 of 2,,85,89
358,4,5:53.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by L. Williams),85,92
359,4,5:34.0,E. Freedom misses 2-pt hook shot from 5 ft,,85,92
360,4,5:33.0,,Defensive rebound by D. DeRozan,85,92
361,4,5:17.0,,L. Williams makes 2-pt jump shot from 18 ft,85,94
362,4,5:02.0,T. Burke misses 2-pt jump shot from 5 ft,,85,94
363,4,5:01.0,Offensive rebound by E. Freedom,,85,94
364,4,5:01.0,Personal foul by K. Lowry (drawn by E. Freedom),,85,94
365,4,5:01.0,E. Freedom misses free throw 1 of 2,,85,94
366,4,5:01.0,Offensive rebound by Team,,85,94
367,4,5:01.0,D. Favors enters the game for J. Ingles,,85,94
368,4,5:01.0,E. Freedom makes free throw 2 of 2,,86,94
369,4,4:48.0,,Shooting foul by T. Burke (drawn by L. Williams),86,94
370,4,4:48.0,,L. Williams makes free throw 1 of 3,86,95
371,4,4:48.0,,L. Williams makes free throw 2 of 3,86,96
372,4,4:48.0,D. Exum enters the game for T. Burke,,86,96
373,4,4:48.0,,L. Williams makes free throw 3 of 3,86,97
374,4,4:30.0,D. Exum misses 2-pt jump shot from 20 ft,,86,97
375,4,4:28.0,,Defensive rebound by L. Williams,86,97
376,4,4:24.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),86,99
377,4,4:24.0,Utah full timeout,,86,99
378,4,4:24.0,T. Burke enters the game for T. Booker,,86,99
379,4,4:24.0,G. Hayward enters the game for D. Exum,,86,99
380,4,4:08.0,G. Hayward misses 2-pt jump shot from 5 ft,,86,99
381,4,4:07.0,Offensive rebound by D. Favors,,86,99
382,4,4:05.0,D. Favors makes 2-pt layup from 2 ft,,88,99
383,4,3:53.0,,L. Williams misses 2-pt jump shot from 18 ft,88,99
384,4,3:51.0,Defensive rebound by A. Burks,,88,99
385,4,3:44.0,Turnover by A. Burks (bad pass; steal by L. Williams),,88,99
386,4,3:40.0,,Shooting foul by G. Hayward (drawn by D. DeRozan),88,99
