,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHILADELPHIA_ACTION,DALLAS_SCORE,PHILADELPHIA_SCORE
129,2,10:56.0,,H. Thompson enters the game for K. McDaniels,32,26
130,2,10:42.0,,Turnover by M. Carter-Williams (bad pass; steal by T. Chandler),32,26
131,2,10:34.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by J. Crowder),,35,26
132,2,10:15.0,,Shooting foul by T. Chandler (drawn by H. Sims),35,26
133,2,10:15.0,,H. Sims makes free throw 1 of 2,35,27
134,2,10:15.0,,N. Noel enters the game for B. Davies,35,27
135,2,10:15.0,,H. Sims makes free throw 2 of 2,35,28
136,2,10:02.0,C. Villanueva misses 2-pt jump shot from 19 ft,,35,28
137,2,10:00.0,,Defensive rebound by H. Thompson,35,28
138,2,9:48.0,,Personal foul by C. Villanueva (drawn by N. Noel),35,28
139,2,9:48.0,C. Parsons enters the game for C. Villanueva,,35,28
140,2,9:41.0,,M. Carter-Williams makes 2-pt layup from 2 ft,35,30
141,2,9:31.0,Def 3 sec tech foul by H. Thompson,,35,30
142,2,9:31.0,D. Harris misses technical free throw,,35,30
143,2,9:31.0,Offensive rebound by Team,,35,30
144,2,9:23.0,A. Aminu misses 3-pt jump shot from 24 ft,,35,30
145,2,9:21.0,,Defensive rebound by H. Thompson,35,30
146,2,9:15.0,,Turnover by L. Mbah a Moute (step out of bounds),35,30
147,2,9:01.0,J. Crowder misses 3-pt jump shot from 24 ft,,35,30
148,2,8:58.0,,Defensive rebound by M. Carter-Williams,35,30
149,2,8:53.0,,Turnover by M. Carter-Williams (bad pass; steal by A. Aminu),35,30
150,2,8:46.0,C. Parsons misses 2-pt layup at rim,,35,30
151,2,8:44.0,Offensive rebound by J. Crowder,,35,30
152,2,8:41.0,D. Harris misses 3-pt jump shot from 25 ft,,35,30
153,2,8:41.0,Offensive rebound by Team,,35,30
154,2,8:41.0,Official timeout,,35,30
155,2,8:41.0,M. Ellis enters the game for A. Aminu,,35,30
156,2,8:41.0,B. Wright enters the game for J. Crowder,,35,30
157,2,8:24.0,Turnover by C. Parsons (lost ball; steal by L. Mbah a Moute),,35,30
158,2,7:59.0,,H. Thompson misses 3-pt jump shot from 26 ft,35,30
159,2,7:57.0,Defensive rebound by B. Wright,,35,30
160,2,7:54.0,D. Harris makes 2-pt layup from 1 ft (assist by M. Ellis),,37,30
161,2,7:31.0,,N. Noel misses 2-pt layup from 1 ft,37,30
162,2,7:29.0,,Offensive rebound by M. Carter-Williams,37,30
163,2,7:28.0,,M. Carter-Williams misses 2-pt layup from 1 ft (block by B. Wright),37,30
164,2,7:26.0,Defensive rebound by C. Parsons,,37,30
165,2,7:05.0,M. Ellis misses 2-pt jump shot from 18 ft,,37,30
166,2,7:04.0,,Defensive rebound by H. Sims,37,30
167,2,6:45.0,,L. Mbah a Moute makes 2-pt jump shot from 19 ft (assist by H. Sims),37,32
168,2,6:36.0,C. Parsons makes 2-pt layup from 2 ft (assist by M. Ellis),,39,32
169,2,6:24.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,39,32
170,2,6:22.0,Defensive rebound by C. Parsons,,39,32
171,2,6:12.0,B. Wright makes 2-pt dunk at rim (assist by C. Parsons),,41,32
172,2,6:11.0,,Philadelphia full timeout,41,32
173,2,6:11.0,J. Barea enters the game for T. Chandler,,41,32
174,2,6:11.0,R. Jefferson enters the game for D. Harris,,41,32
175,2,6:11.0,,A. Shved enters the game for L. Mbah a Moute,41,32
176,2,6:11.0,,K. McDaniels enters the game for M. Carter-Williams,41,32
177,2,5:57.0,,Turnover by K. McDaniels (lost ball; steal by M. Ellis),41,32
178,2,5:55.0,Shooting foul by H. Sims (drawn by R. Jefferson),,41,32
179,2,5:55.0,,Technical foul by H. Sims,41,32
180,2,5:55.0,M. Ellis misses technical free throw,,41,32
181,2,5:55.0,Offensive rebound by Team,,41,32
182,2,5:55.0,R. Jefferson misses free throw 1 of 2,,41,32
183,2,5:55.0,Offensive rebound by Team,,41,32
184,2,5:55.0,,Violation by A. Shved (lane),41,32
185,2,5:55.0,R. Jefferson makes free throw 2 of 2,,42,32
186,2,5:39.0,,A. Shved makes 2-pt jump shot from 18 ft,42,34
187,2,5:22.0,C. Parsons makes 2-pt jump shot from 5 ft (assist by B. Wright),,44,34
188,2,5:07.0,,K. McDaniels makes 2-pt dunk at rim (assist by A. Shved),44,36
189,2,4:55.0,Personal foul by H. Thompson (drawn by C. Parsons),,44,36
190,2,4:55.0,,B. Davies enters the game for H. Sims,44,36
191,2,4:55.0,,R. Covington enters the game for H. Thompson,44,36
192,2,4:43.0,B. Wright makes 2-pt layup from 1 ft (assist by J. Barea),,46,36
193,2,4:30.0,,K. McDaniels makes 2-pt jump shot from 5 ft (assist by R. Covington),46,38
194,2,4:30.0,,Shooting foul by M. Ellis (drawn by K. McDaniels),46,38
195,2,4:30.0,,K. McDaniels makes free throw 1 of 1,46,39
196,2,4:26.0,Dallas full timeout,,46,39
197,2,4:26.0,T. Chandler enters the game for R. Jefferson,,46,39
198,2,4:26.0,A. Aminu enters the game for B. Wright,,46,39
199,2,4:18.0,Turnover by M. Ellis (lost ball; steal by N. Noel),,46,39
200,2,4:13.0,,Shooting foul by C. Parsons (drawn by A. Shved),46,39
201,2,4:13.0,,A. Shved makes free throw 1 of 2,46,40
202,2,4:13.0,,A. Shved misses free throw 2 of 2,46,40
203,2,4:12.0,Defensive rebound by T. Chandler,,46,40
204,2,4:11.0,Personal foul by B. Davies (drawn by T. Chandler),,46,40
205,2,3:55.0,C. Parsons misses 2-pt jump shot from 5 ft,,46,40
206,2,3:53.0,Offensive rebound by T. Chandler,,46,40
207,2,3:43.0,J. Barea misses 2-pt layup from 1 ft (block by K. McDaniels),,46,40
208,2,3:41.0,Offensive rebound by J. Barea,,46,40
209,2,3:39.0,C. Parsons misses 3-pt jump shot from 26 ft,,46,40
210,2,3:38.0,,Defensive rebound by K. McDaniels,46,40
211,2,3:34.0,,Turnover by K. McDaniels (bad pass; steal by M. Ellis),46,40
212,2,3:21.0,T. Chandler makes 2-pt dunk at rim (assist by J. Barea),,48,40
213,2,3:21.0,Shooting foul by B. Davies (drawn by T. Chandler),,48,40
214,2,3:21.0,T. Chandler makes free throw 1 of 1,,49,40
215,2,3:07.0,,A. Shved makes 3-pt jump shot from 25 ft,49,43
216,2,2:55.0,C. Parsons makes 3-pt jump shot from 26 ft (assist by M. Ellis),,52,43
217,2,2:41.0,,N. Noel misses 2-pt jump shot from 18 ft,52,43
218,2,2:39.0,Defensive rebound by T. Chandler,,52,43
219,2,2:30.0,C. Parsons misses 3-pt jump shot from 25 ft,,52,43
220,2,2:29.0,,Defensive rebound by N. Noel,52,43
221,2,2:25.0,,M. Carter-Williams enters the game for B. Davies,52,43
222,2,2:25.0,D. Harris enters the game for J. Barea,,52,43
223,2,2:25.0,R. Jefferson enters the game for C. Parsons,,52,43
224,2,2:21.0,,Shooting foul by A. Aminu (drawn by R. Covington),52,43
225,2,2:21.0,,R. Covington makes free throw 1 of 2,52,44
226,2,2:21.0,,R. Covington makes free throw 2 of 2,52,45
227,2,2:06.0,Turnover by T. Chandler (3 sec),,52,45
228,2,1:51.0,,K. McDaniels makes 2-pt layup from 1 ft (assist by M. Carter-Williams),52,47
229,2,1:44.0,Dallas full timeout,,52,47
230,2,1:44.0,C. Parsons enters the game for R. Jefferson,,52,47
231,2,1:24.0,D. Harris misses 3-pt jump shot from 25 ft,,52,47
232,2,1:22.0,,Defensive rebound by Team,52,47
233,2,1:11.0,,Personal foul by D. Harris (drawn by M. Carter-Williams),52,47
234,2,1:11.0,,M. Carter-Williams makes free throw 1 of 2,52,48
235,2,1:11.0,,M. Carter-Williams makes free throw 2 of 2,52,49
236,2,1:01.0,M. Ellis misses 2-pt jump shot from 3 ft,,52,49
237,2,1:00.0,Offensive rebound by T. Chandler,,52,49
238,2,1:00.0,T. Chandler makes 2-pt dunk at rim,,54,49
239,2,0:53.0,,A. Shved misses 2-pt jump shot from 17 ft,54,49
240,2,0:51.0,Defensive rebound by A. Aminu,,54,49
241,2,0:48.0,Shooting foul by M. Carter-Williams (drawn by D. Harris),,54,49
242,2,0:48.0,D. Harris makes free throw 1 of 2,,55,49
243,2,0:48.0,D. Harris makes free throw 2 of 2,,56,49
244,2,0:48.0,,Philadelphia full timeout,56,49
245,2,0:48.0,J. Crowder enters the game for M. Ellis,,56,49
246,2,0:38.0,,R. Covington makes 2-pt layup from 2 ft (assist by M. Carter-Williams),56,51
247,2,0:19.0,A. Aminu misses 3-pt jump shot from 22 ft,,56,51
248,2,0:15.0,Offensive rebound by T. Chandler,,56,51
249,2,0:14.0,A. Aminu makes 2-pt layup from 1 ft (assist by T. Chandler),,58,51
250,2,0:00.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,58,51
251,2,0:00.0,Defensive rebound by C. Parsons,,58,51
252,3,11:45.0,Personal foul by L. Mbah a Moute (drawn by M. Ellis),,58,51
253,3,11:37.0,T. Chandler makes 2-pt dunk at rim (assist by C. Parsons),,60,51
254,3,11:30.0,,Shooting foul by D. Harris (drawn by M. Carter-Williams),60,51
255,3,11:30.0,,M. Carter-Williams makes free throw 1 of 2,60,52
256,3,11:30.0,,M. Carter-Williams misses free throw 2 of 2,60,52
257,3,11:29.0,Defensive rebound by C. Parsons,,60,52
258,3,11:11.0,Shooting foul by N. Noel (drawn by A. Aminu),,60,52
259,3,11:11.0,A. Aminu makes free throw 1 of 2,,61,52
260,3,11:11.0,A. Aminu makes free throw 2 of 2,,62,52
261,3,11:00.0,,H. Sims makes 2-pt jump shot from 14 ft (assist by M. Carter-Williams),62,54
262,3,10:40.0,C. Parsons misses 3-pt jump shot from 25 ft,,62,54
263,3,10:38.0,Offensive rebound by M. Ellis,,62,54
264,3,10:23.0,A. Aminu misses 3-pt jump shot from 24 ft,,62,54
265,3,10:21.0,,Defensive rebound by N. Noel,62,54
266,3,10:12.0,,Turnover by H. Sims (traveling),62,54
267,3,9:59.0,T. Chandler misses 2-pt jump shot from 17 ft,,62,54
268,3,9:57.0,,Defensive rebound by M. Carter-Williams,62,54
269,3,9:46.0,,L. Mbah a Moute misses 2-pt jump shot from 15 ft,62,54
270,3,9:44.0,Defensive rebound by T. Chandler,,62,54
271,3,9:41.0,D. Harris makes 2-pt layup from 1 ft (assist by T. Chandler),,64,54
272,3,9:35.0,,H. Sims makes 2-pt layup from 3 ft (assist by M. Carter-Williams),64,56
273,3,9:17.0,A. Aminu makes 2-pt layup at rim (assist by C. Parsons),,66,56
274,3,9:08.0,,Turnover by H. Sims (traveling),66,56
275,3,8:53.0,C. Parsons misses 3-pt jump shot from 26 ft,,66,56
276,3,8:51.0,,Defensive rebound by N. Noel,66,56
277,3,8:45.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),66,59
278,3,8:33.0,Turnover by D. Harris (bad pass; steal by H. Sims),,66,59
279,3,8:27.0,,L. Mbah a Moute makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),66,61
280,3,8:27.0,Dallas full timeout,,66,61
281,3,8:27.0,,B. Davies enters the game for H. Sims,66,61
282,3,8:27.0,,K. McDaniels enters the game for L. Mbah a Moute,66,61
283,3,8:09.0,C. Parsons misses 2-pt jump shot from 13 ft,,66,61
284,3,8:09.0,Offensive rebound by Team,,66,61
285,3,8:09.0,,Loose ball foul by B. Davies (drawn by T. Chandler),66,61
286,3,8:00.0,D. Harris misses 2-pt jump shot from 11 ft,,66,61
287,3,7:59.0,Offensive rebound by T. Chandler,,66,61
288,3,7:59.0,Shooting foul by M. Carter-Williams (drawn by T. Chandler),,66,61
289,3,7:59.0,T. Chandler makes free throw 1 of 2,,67,61
290,3,7:59.0,,R. Covington enters the game for B. Davies,67,61
291,3,7:59.0,T. Chandler makes free throw 2 of 2,,68,61
292,3,7:47.0,,N. Noel makes 2-pt jump shot from 14 ft (assist by M. Carter-Williams),68,63
293,3,7:33.0,M. Ellis misses 2-pt jump shot from 3 ft,,68,63
294,3,7:32.0,,Defensive rebound by N. Noel,68,63
295,3,7:27.0,,R. Covington misses 3-pt jump shot from 25 ft,68,63
296,3,7:25.0,Defensive rebound by D. Harris,,68,63
297,3,7:18.0,M. Ellis misses 3-pt jump shot from 26 ft,,68,63
298,3,7:17.0,,Defensive rebound by M. Carter-Williams,68,63
299,3,7:10.0,,R. Covington misses 3-pt jump shot from 25 ft,68,63
300,3,7:09.0,Defensive rebound by M. Ellis,,68,63
301,3,6:58.0,M. Ellis misses 2-pt jump shot from 18 ft,,68,63
302,3,6:56.0,Offensive rebound by Team,,68,63
303,3,6:56.0,,Loose ball foul by R. Covington (drawn by T. Chandler),68,63
304,3,6:56.0,T. Chandler misses free throw 1 of 2,,68,63
305,3,6:56.0,Offensive rebound by Team,,68,63
306,3,6:56.0,R. Jefferson enters the game for A. Aminu,,68,63
307,3,6:56.0,T. Chandler makes free throw 2 of 2,,69,63
308,3,6:48.0,,H. Thompson misses 3-pt jump shot from 24 ft,69,63
309,3,6:46.0,Defensive rebound by M. Ellis,,69,63
310,3,6:38.0,M. Ellis makes 2-pt layup from 3 ft (assist by D. Harris),,71,63
311,3,6:28.0,,N. Noel makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),71,65
312,3,6:13.0,Shooting foul by M. Carter-Williams (drawn by M. Ellis),,71,65
313,3,6:13.0,M. Ellis makes free throw 1 of 2,,72,65
314,3,6:13.0,,A. Shved enters the game for H. Thompson,72,65
315,3,6:13.0,B. Wright enters the game for D. Harris,,72,65
316,3,6:13.0,J. Barea enters the game for T. Chandler,,72,65
317,3,6:13.0,M. Ellis makes free throw 2 of 2,,73,65
318,3,5:56.0,,Shooting foul by B. Wright (drawn by K. McDaniels),73,65
319,3,5:56.0,,K. McDaniels makes free throw 1 of 2,73,66
320,3,5:56.0,,K. McDaniels makes free throw 2 of 2,73,67
321,3,5:42.0,Shooting foul by K. McDaniels (drawn by R. Jefferson),,73,67
322,3,5:42.0,R. Jefferson misses free throw 1 of 2,,73,67
323,3,5:42.0,Offensive rebound by Team,,73,67
324,3,5:42.0,R. Jefferson makes free throw 2 of 2,,74,67
325,3,5:30.0,,A. Shved makes 3-pt jump shot from 22 ft (assist by K. McDaniels),74,70
326,3,5:14.0,Shooting foul by A. Shved (drawn by M. Ellis),,74,70
327,3,5:14.0,M. Ellis makes free throw 1 of 2,,75,70
328,3,5:14.0,,H. Sims enters the game for N. Noel,75,70
329,3,5:14.0,J. Crowder enters the game for C. Parsons,,75,70
330,3,5:14.0,M. Ellis makes free throw 2 of 2,,76,70
331,3,5:02.0,,M. Carter-Williams misses 2-pt layup from 1 ft (block by B. Wright),76,70
332,3,4:59.0,,Offensive rebound by H. Sims,76,70
333,3,4:59.0,,H. Sims makes 2-pt layup from 1 ft,76,72
334,3,4:47.0,M. Ellis makes 2-pt jump shot from 17 ft,,78,72
335,3,4:30.0,,R. Covington misses 2-pt jump shot from 4 ft,78,72
336,3,4:27.0,,Offensive rebound by R. Covington,78,72
337,3,4:27.0,,R. Covington misses 2-pt jump shot from 4 ft,78,72
338,3,4:26.0,,Offensive rebound by K. McDaniels,78,72
339,3,4:26.0,,K. McDaniels misses 2-pt layup from 1 ft,78,72
340,3,4:25.0,,Offensive rebound by K. McDaniels,78,72
341,3,4:25.0,,K. McDaniels misses 2-pt tip-in from 2 ft,78,72
342,3,4:24.0,,Offensive rebound by K. McDaniels,78,72
343,3,4:24.0,,K. McDaniels misses 2-pt layup from 2 ft,78,72
344,3,4:22.0,,Offensive rebound by K. McDaniels,78,72
345,3,4:22.0,,K. McDaniels makes 2-pt tip-in from 1 ft,78,74
346,3,4:15.0,Turnover by M. Ellis (bad pass; steal by A. Shved),,78,74
347,3,4:10.0,,A. Shved makes 2-pt dunk at rim,78,76
348,3,4:09.0,,L. Mbah a Moute enters the game for M. Carter-Williams,78,76
349,3,4:09.0,Dallas full timeout,,78,76
350,3,3:57.0,M. Ellis makes 2-pt jump shot from 15 ft,,80,76
351,3,3:44.0,,Shooting foul by J. Barea (drawn by A. Shved),80,76
352,3,3:44.0,,A. Shved makes free throw 1 of 2,80,77
353,3,3:44.0,,A. Shved misses free throw 2 of 2,80,77
354,3,3:44.0,,Offensive rebound by Team,80,77
355,3,3:44.0,Loose ball foul by B. Wright (drawn by H. Sims),,80,77
356,3,3:33.0,,L. Mbah a Moute makes 2-pt jump shot from 5 ft (assist by A. Shved),80,79
357,3,3:33.0,Violation by B. Wright (def goaltending),,80,79
358,3,3:12.0,R. Jefferson misses 2-pt layup from 1 ft,,80,79
359,3,3:11.0,,Defensive rebound by L. Mbah a Moute,80,79
360,3,3:04.0,,Turnover by A. Shved (bad pass; steal by B. Wright),80,79
361,3,3:01.0,Turnover by B. Wright (lost ball; steal by A. Shved),,80,79
362,3,3:01.0,,Shooting foul by B. Wright (drawn by A. Shved),80,79
363,3,3:01.0,,A. Shved makes free throw 1 of 2,80,80
364,3,3:01.0,T. Chandler enters the game for B. Wright,,80,80
365,3,3:01.0,C. Parsons enters the game for J. Crowder,,80,80
366,3,3:01.0,,A. Shved makes free throw 2 of 2,80,81
367,3,2:46.0,R. Jefferson makes 2-pt jump shot from 4 ft,,82,81
368,3,2:29.0,,H. Sims misses 2-pt layup from 2 ft,82,81
369,3,2:27.0,,Offensive rebound by H. Sims,82,81
370,3,2:27.0,,H. Sims makes 2-pt layup from 2 ft,82,83
371,3,2:09.0,T. Chandler makes 2-pt layup from 2 ft (assist by M. Ellis),,84,83
372,3,1:51.0,,H. Sims makes 2-pt layup from 2 ft (assist by A. Shved),84,85
373,3,1:41.0,Personal foul by A. Shved (drawn by J. Barea),,84,85
374,3,1:41.0,,Philadelphia full timeout,84,85
375,3,1:41.0,J. Barea misses free throw 1 of 2,,84,85
376,3,1:41.0,Offensive rebound by Team,,84,85
377,3,1:41.0,D. Harris enters the game for M. Ellis,,84,85
378,3,1:41.0,J. Barea makes free throw 2 of 2,,85,85
379,3,1:32.0,,Turnover by K. McDaniels (traveling),85,85
