,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
386,4,0:30.0,L. James makes free throw 2 of 2,,117,108
387,4,0:30.0,,Toronto full timeout,117,108
388,4,0:30.0,,G. Vásquez enters the game for P. Patterson,117,108
389,4,0:28.0,,T. Ross makes 2-pt hook shot from 2 ft (assist by G. Vásquez),117,110
390,4,0:26.0,Personal foul by G. Vásquez (drawn by K. Irving),,117,110
391,4,0:26.0,K. Irving makes free throw 1 of 2,,118,110
392,4,0:26.0,K. Irving makes free throw 2 of 2,,119,110
393,4,0:22.0,,L. Williams makes 2-pt layup from 2 ft,119,112
394,4,0:21.0,Personal foul by L. Williams (drawn by L. James),,119,112
395,4,0:21.0,L. James misses free throw 1 of 2,,119,112
396,4,0:21.0,Offensive rebound by Team,,119,112
397,4,0:21.0,L. James makes free throw 2 of 2,,120,112
398,4,0:12.0,,G. Vásquez misses 2-pt layup from 4 ft,120,112
399,4,0:11.0,,Offensive rebound by A. Johnson,120,112
400,4,0:08.0,,A. Johnson misses 2-pt dunk at rim,120,112
401,4,0:06.0,Defensive rebound by J. Smith,,120,112
