,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
60,1,3:20.0,D. Schröder enters the game for J. Teague,,12,16
61,1,3:20.0,S. Mack enters the game for K. Korver,,12,16
62,1,3:20.0,,J. Jack enters the game for D. Williams,12,16
63,1,3:15.0,D. Schröder misses 2-pt jump shot from 7 ft,,12,16
64,1,3:14.0,,Defensive rebound by J. Johnson,12,16
65,1,3:01.0,,Turnover by J. Johnson (lost ball; steal by T. Sefolosha),12,16
66,1,2:58.0,Shooting foul by J. Jack (drawn by T. Sefolosha),,12,16
67,1,2:58.0,,Brooklyn full timeout,12,16
68,1,2:58.0,T. Sefolosha makes free throw 1 of 2,,13,16
69,1,2:58.0,T. Sefolosha misses free throw 2 of 2,,13,16
70,1,2:57.0,,Defensive rebound by B. Lopez,13,16
71,1,2:41.0,,M. Teletović misses 2-pt jump shot from 6 ft,13,16
72,1,2:40.0,Defensive rebound by P. Millsap,,13,16
73,1,2:17.0,S. Mack misses 3-pt jump shot from 23 ft,,13,16
74,1,2:16.0,,Defensive rebound by B. Lopez,13,16
75,1,1:56.0,,M. Teletović misses 3-pt jump shot from 24 ft,13,16
76,1,1:55.0,Defensive rebound by D. Schröder,,13,16
77,1,1:44.0,T. Sefolosha makes 3-pt jump shot from 22 ft (assist by P. Antić),,16,16
78,1,1:34.0,,B. Lopez misses 2-pt jump shot from 4 ft (block by P. Millsap),16,16
79,1,1:33.0,,Offensive rebound by B. Bogdanović,16,16
80,1,1:29.0,,Personal foul by S. Mack (drawn by B. Lopez),16,16
81,1,1:29.0,M. Scott enters the game for P. Millsap,,16,16
82,1,1:29.0,,A. Anderson enters the game for J. Johnson,16,16
83,1,1:29.0,,M. Brown enters the game for B. Bogdanović,16,16
84,1,1:22.0,,M. Brown misses 3-pt jump shot from 24 ft,16,16
85,1,1:21.0,Defensive rebound by T. Sefolosha,,16,16
86,1,1:04.0,M. Scott misses 3-pt jump shot from 24 ft,,16,16
87,1,1:03.0,Offensive rebound by Team,,16,16
88,1,1:03.0,,Loose ball foul by A. Anderson (drawn by T. Sefolosha),16,16
89,1,0:57.0,P. Antić misses 3-pt jump shot from 24 ft,,16,16
90,1,0:56.0,,Defensive rebound by J. Jack,16,16
91,1,0:48.0,,J. Jack makes 2-pt jump shot from 18 ft,16,18
92,1,0:31.0,P. Antić misses 3-pt jump shot from 22 ft,,16,18
93,1,0:29.0,,Defensive rebound by J. Jack,16,18
94,1,0:07.0,,B. Lopez misses 2-pt jump shot from 20 ft,16,18
95,1,0:06.0,Defensive rebound by T. Sefolosha,,16,18
96,1,0:01.0,P. Antić misses 2-pt layup from 2 ft,,16,18
97,1,0:00.0,,Defensive rebound by J. Jack,16,18
98,2,11:47.0,Turnover by T. Sefolosha (traveling),,16,18
99,2,11:33.0,,Personal foul by D. Schröder (drawn by M. Plumlee),16,18
100,2,11:18.0,,Turnover by Team (shot clock),16,18
101,2,11:02.0,M. Scott makes 2-pt jump shot from 7 ft (assist by D. Schröder),,18,18
102,2,10:45.0,,A. Anderson misses 2-pt jump shot from 17 ft,18,18
103,2,10:44.0,Defensive rebound by A. Horford,,18,18
104,2,10:23.0,D. Schröder makes 2-pt layup from 2 ft,,20,18
105,2,9:58.0,,M. Brown misses 2-pt layup from 2 ft,20,18
106,2,9:57.0,,Offensive rebound by M. Plumlee,20,18
107,2,9:56.0,,M. Plumlee misses 2-pt tip-in from 1 ft,20,18
108,2,9:55.0,Defensive rebound by A. Horford,,20,18
109,2,9:40.0,M. Scott makes 2-pt jump shot from 11 ft (assist by D. Schröder),,22,18
110,2,9:40.0,,Brooklyn full timeout,22,18
111,2,9:40.0,,J. Johnson enters the game for M. Brown,22,18
112,2,9:40.0,,K. Garnett enters the game for M. Teletović,22,18
113,2,9:17.0,,Shooting foul by T. Sefolosha (drawn by J. Johnson),22,18
114,2,9:17.0,,J. Johnson makes free throw 1 of 2,22,19
115,2,9:17.0,,J. Johnson makes free throw 2 of 2,22,20
116,2,8:57.0,Shooting foul by M. Plumlee (drawn by A. Horford),,22,20
117,2,8:57.0,A. Horford makes free throw 1 of 2,,23,20
118,2,8:57.0,A. Horford misses free throw 2 of 2,,23,20
119,2,8:56.0,,Defensive rebound by M. Plumlee,23,20
120,2,8:45.0,,J. Johnson misses 2-pt jump shot from 9 ft (block by T. Sefolosha),23,20
121,2,8:44.0,Defensive rebound by M. Scott,,23,20
122,2,8:21.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,23,20
123,2,8:20.0,,Defensive rebound by M. Plumlee,23,20
124,2,8:08.0,,K. Garnett makes 2-pt layup from 1 ft (assist by M. Plumlee),23,22
125,2,7:50.0,M. Scott makes 3-pt jump shot from 26 ft (assist by S. Mack),,26,22
126,2,7:46.0,,Personal foul by M. Scott (drawn by K. Garnett),26,22
127,2,7:46.0,J. Teague enters the game for D. Schröder,,26,22
128,2,7:46.0,D. Carroll enters the game for T. Sefolosha,,26,22
129,2,7:46.0,K. Korver enters the game for S. Mack,,26,22
130,2,7:36.0,,A. Anderson misses 2-pt layup from 2 ft (block by A. Horford),26,22
131,2,7:35.0,,Offensive rebound by Team,26,22
132,2,7:30.0,,K. Garnett misses 2-pt jump shot from 18 ft,26,22
133,2,7:29.0,Defensive rebound by A. Horford,,26,22
134,2,7:20.0,M. Scott misses 3-pt jump shot from 24 ft,,26,22
135,2,7:19.0,,Defensive rebound by M. Plumlee,26,22
136,2,7:14.0,,Personal foul by M. Scott (drawn by K. Garnett),26,22
137,2,7:02.0,,J. Jack misses 2-pt jump shot from 19 ft,26,22
138,2,7:01.0,Defensive rebound by K. Korver,,26,22
139,2,6:56.0,Turnover by D. Carroll (bad pass; steal by J. Jack),,26,22
140,2,6:49.0,,J. Jack misses 2-pt layup from 3 ft,26,22
141,2,6:47.0,Defensive rebound by K. Korver,,26,22
142,2,6:38.0,D. Carroll makes 3-pt jump shot from 22 ft (assist by K. Korver),,29,22
143,2,6:19.0,,Shooting foul by A. Horford (drawn by M. Plumlee),29,22
144,2,6:19.0,,M. Plumlee misses free throw 1 of 2,29,22
145,2,6:19.0,,Offensive rebound by Team,29,22
146,2,6:19.0,P. Millsap enters the game for M. Scott,,29,22
147,2,6:19.0,,D. Williams enters the game for J. Jack,29,22
148,2,6:19.0,,M. Teletović enters the game for K. Garnett,29,22
149,2,6:19.0,,B. Bogdanović enters the game for A. Anderson,29,22
150,2,6:19.0,,M. Plumlee misses free throw 2 of 2,29,22
151,2,6:17.0,,Offensive rebound by Team,29,22
152,2,6:17.0,,B. Lopez enters the game for M. Plumlee,29,22
153,2,6:01.0,,Turnover by B. Bogdanović (lost ball; steal by A. Horford),29,22
154,2,6:00.0,Personal foul by B. Bogdanović (drawn by A. Horford),,29,22
155,2,5:47.0,A. Horford misses 2-pt jump shot from 19 ft,,29,22
156,2,5:46.0,,Defensive rebound by B. Bogdanović,29,22
157,2,5:33.0,,B. Lopez misses 2-pt jump shot from 12 ft,29,22
158,2,5:32.0,Defensive rebound by J. Teague,,29,22
159,2,5:20.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Teague),,32,22
160,2,5:03.0,,D. Williams misses 2-pt jump shot from 19 ft,32,22
161,2,5:02.0,Defensive rebound by K. Korver,,32,22
162,2,4:54.0,D. Carroll makes 2-pt layup from 2 ft (assist by K. Korver),,34,22
163,2,4:54.0,,Brooklyn full timeout,34,22
164,2,4:54.0,Official timeout,,34,22
165,2,4:54.0,P. Antić enters the game for A. Horford,,34,22
166,2,4:43.0,,J. Johnson misses 2-pt jump shot from 5 ft,34,22
167,2,4:42.0,Defensive rebound by P. Millsap,,34,22
168,2,4:29.0,P. Millsap misses 3-pt jump shot from 24 ft,,34,22
169,2,4:28.0,,Defensive rebound by J. Johnson,34,22
170,2,4:12.0,,J. Johnson misses 3-pt jump shot from 23 ft,34,22
171,2,4:11.0,Defensive rebound by K. Korver,,34,22
172,2,4:00.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by K. Korver),,37,22
173,2,3:49.0,,B. Lopez misses 2-pt layup from 3 ft,37,22
174,2,3:48.0,,Offensive rebound by B. Lopez,37,22
175,2,3:47.0,,B. Lopez makes 2-pt layup from 1 ft,37,24
176,2,3:47.0,,Shooting foul by P. Antić (drawn by B. Lopez),37,24
177,2,3:47.0,,B. Lopez makes free throw 1 of 1,37,25
178,2,3:38.0,K. Korver misses 3-pt jump shot from 23 ft,,37,25
179,2,3:37.0,,Defensive rebound by M. Teletović,37,25
180,2,3:28.0,,Turnover by M. Teletović (discontinued dribble),37,25
181,2,3:20.0,,Technical foul by Team,37,25
182,2,3:20.0,K. Korver makes technical free throw,,38,25
183,2,3:13.0,P. Antić misses 3-pt jump shot from 24 ft,,38,25
184,2,3:12.0,,Defensive rebound by M. Teletović,38,25
185,2,3:04.0,,Turnover by M. Teletović (lost ball; steal by J. Teague),38,25
186,2,3:01.0,J. Teague makes 2-pt dunk at rim,,40,25
187,2,2:42.0,,Turnover by B. Lopez (lost ball; steal by J. Teague),40,25
188,2,2:39.0,Shooting foul by B. Lopez (drawn by J. Teague),,40,25
189,2,2:39.0,Atlanta full timeout,,40,25
190,2,2:39.0,J. Teague makes free throw 1 of 2,,41,25
191,2,2:39.0,J. Teague makes free throw 2 of 2,,42,25
192,2,2:24.0,,B. Lopez makes 2-pt hook shot from 7 ft (assist by M. Teletović),42,27
193,2,2:00.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Korver),,45,27
194,2,1:39.0,,B. Lopez misses 2-pt hook shot from 9 ft,45,27
195,2,1:38.0,Defensive rebound by P. Millsap,,45,27
196,2,1:31.0,Shooting foul by B. Lopez (drawn by P. Antić),,45,27
197,2,1:31.0,P. Antić makes free throw 1 of 2,,46,27
198,2,1:31.0,,J. Jack enters the game for B. Bogdanović,46,27
199,2,1:31.0,P. Antić misses free throw 2 of 2,,46,27
200,2,1:30.0,,Defensive rebound by M. Teletović,46,27
201,2,1:10.0,,J. Jack makes 2-pt jump shot from 19 ft (assist by J. Johnson),46,29
202,2,0:52.0,Shooting foul by B. Lopez (drawn by P. Antić),,46,29
203,2,0:52.0,P. Antić misses free throw 1 of 3,,46,29
204,2,0:52.0,Offensive rebound by Team,,46,29
205,2,0:52.0,,K. Garnett enters the game for B. Lopez,46,29
206,2,0:52.0,P. Antić makes free throw 2 of 3,,47,29
207,2,0:52.0,P. Antić misses free throw 3 of 3,,47,29
208,2,0:51.0,,Defensive rebound by J. Johnson,47,29
209,2,0:40.0,,Turnover by J. Johnson (bad pass),47,29
210,2,0:31.0,J. Teague makes 2-pt layup from 1 ft,,49,29
211,2,0:13.0,,J. Johnson makes 2-pt jump shot from 13 ft (assist by M. Teletović),49,31
212,2,0:00.0,D. Carroll makes 3-pt jump shot from 24 ft,,52,31
213,3,11:36.0,A. Horford misses 2-pt layup from 1 ft,,52,31
214,3,11:35.0,Offensive rebound by P. Millsap,,52,31
215,3,11:27.0,D. Carroll misses 2-pt layup from 2 ft,,52,31
216,3,11:26.0,,Defensive rebound by K. Garnett,52,31
217,3,11:07.0,,Turnover by B. Lopez (step out of bounds),52,31
218,3,10:56.0,A. Horford makes 2-pt jump shot from 19 ft (assist by D. Carroll),,54,31
219,3,10:29.0,,J. Johnson makes 2-pt jump shot from 3 ft,54,33
220,3,10:12.0,K. Korver makes 3-pt jump shot from 24 ft,,57,33
221,3,9:59.0,,D. Williams makes 3-pt jump shot from 26 ft (assist by J. Johnson),57,36
222,3,9:48.0,J. Teague misses 2-pt jump shot from 6 ft,,57,36
223,3,9:47.0,,Defensive rebound by D. Williams,57,36
224,3,9:42.0,,D. Williams makes 2-pt layup at rim,57,38
225,3,9:14.0,D. Carroll makes 2-pt jump shot from 22 ft,,59,38
226,3,8:59.0,,D. Williams misses 2-pt jump shot from 17 ft,59,38
227,3,8:58.0,,Offensive rebound by B. Lopez,59,38
228,3,8:57.0,,B. Lopez makes 2-pt layup from 2 ft,59,40
229,3,8:39.0,J. Teague makes 3-pt jump shot from 24 ft (assist by A. Horford),,62,40
230,3,8:28.0,,K. Garnett misses 2-pt jump shot from 19 ft,62,40
231,3,8:26.0,Defensive rebound by D. Carroll,,62,40
232,3,8:25.0,Shooting foul by D. Williams (drawn by P. Millsap),,62,40
233,3,8:25.0,P. Millsap makes free throw 1 of 2,,63,40
234,3,8:25.0,P. Millsap makes free throw 2 of 2,,64,40
235,3,8:17.0,,Personal foul by J. Teague (drawn by D. Williams),64,40
236,3,8:06.0,,B. Lopez misses 2-pt hook shot from 8 ft,64,40
237,3,8:05.0,,Offensive rebound by B. Lopez,64,40
238,3,8:04.0,,B. Lopez makes 2-pt tip-in from 2 ft,64,42
239,3,7:48.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),,67,42
240,3,7:40.0,,Personal foul by J. Teague (drawn by J. Johnson),67,42
241,3,7:29.0,,B. Lopez makes 2-pt jump shot from 18 ft (assist by J. Johnson),67,44
242,3,7:20.0,Turnover by A. Horford (bad pass; steal by J. Johnson),,67,44
243,3,7:15.0,,Shooting foul by J. Teague (drawn by J. Johnson),67,44
244,3,7:15.0,,J. Johnson makes free throw 1 of 2,67,45
245,3,7:15.0,,J. Johnson makes free throw 2 of 2,67,46
246,3,7:02.0,P. Millsap makes 2-pt dunk at rim (assist by A. Horford),,69,46
247,3,6:51.0,,B. Lopez misses 2-pt jump shot from 19 ft,69,46
248,3,6:50.0,Defensive rebound by D. Carroll,,69,46
249,3,6:41.0,A. Horford misses 2-pt jump shot from 16 ft,,69,46
250,3,6:40.0,,Defensive rebound by J. Johnson,69,46
251,3,6:18.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,69,46
252,3,6:16.0,,Offensive rebound by K. Garnett,69,46
253,3,6:14.0,,K. Garnett makes 2-pt layup from 1 ft,69,48
254,3,5:48.0,Turnover by J. Teague (bad pass),,69,48
255,3,5:48.0,,Brooklyn full timeout,69,48
256,3,5:48.0,,M. Teletović enters the game for B. Bogdanović,69,48
257,3,5:48.0,,J. Jack enters the game for K. Garnett,69,48
258,3,5:48.0,P. Antić enters the game for A. Horford,,69,48
259,3,5:33.0,,B. Lopez makes 2-pt jump shot from 3 ft (assist by D. Williams),69,50
260,3,5:11.0,K. Korver misses 2-pt jump shot from 17 ft,,69,50
261,3,5:10.0,Offensive rebound by P. Millsap,,69,50
262,3,4:58.0,Personal foul by D. Williams (drawn by J. Teague),,69,50
263,3,4:49.0,P. Millsap makes 2-pt jump shot from 16 ft (assist by J. Teague),,71,50
264,3,4:32.0,,B. Lopez makes 2-pt layup from 1 ft (assist by J. Jack),71,52
265,3,4:32.0,,Shooting foul by P. Antić (drawn by B. Lopez),71,52
266,3,4:32.0,,B. Lopez makes free throw 1 of 1,71,53
267,3,4:15.0,J. Teague misses 3-pt jump shot from 24 ft,,71,53
268,3,4:14.0,,Defensive rebound by B. Lopez,71,53
269,3,4:06.0,,M. Teletović misses 3-pt jump shot from 24 ft,71,53
270,3,4:05.0,Defensive rebound by J. Teague,,71,53
271,3,3:55.0,J. Teague makes 2-pt jump shot from 9 ft,,73,53
272,3,3:39.0,,J. Jack misses 2-pt jump shot from 11 ft,73,53
273,3,3:38.0,Defensive rebound by J. Teague,,73,53
274,3,3:35.0,Personal foul by J. Jack (drawn by J. Teague),,73,53
275,3,3:35.0,S. Mack enters the game for J. Teague,,73,53
276,3,3:35.0,,A. Anderson enters the game for D. Williams,73,53
277,3,3:35.0,,J. Gutiérrez enters the game for J. Johnson,73,53
278,3,3:35.0,D. Schröder enters the game for K. Korver,,73,53
279,3,3:25.0,P. Millsap misses 2-pt jump shot from 16 ft,,73,53
280,3,3:24.0,Offensive rebound by D. Carroll,,73,53
281,3,3:12.0,P. Millsap makes 2-pt jump shot from 18 ft (assist by D. Schröder),,75,53
282,3,2:53.0,,A. Anderson misses 2-pt layup from 2 ft (block by D. Carroll),75,53
283,3,2:51.0,,Offensive rebound by A. Anderson,75,53
284,3,2:49.0,,Turnover by Team (back court),75,53
285,3,2:49.0,Atlanta full timeout,,75,53
286,3,2:49.0,,M. Plumlee enters the game for B. Lopez,75,53
287,3,2:35.0,Turnover by P. Antić (bad pass; steal by J. Gutiérrez),,75,53
288,3,2:19.0,,Turnover by M. Teletović (lost ball; steal by D. Schröder),75,53
289,3,2:17.0,Personal foul by J. Gutiérrez (drawn by D. Schröder),,75,53
290,3,2:17.0,T. Sefolosha enters the game for D. Carroll,,75,53
291,3,2:06.0,Shooting foul by M. Teletović (drawn by P. Millsap),,75,53
292,3,2:06.0,P. Millsap makes free throw 1 of 2,,76,53
293,3,2:06.0,P. Millsap misses free throw 2 of 2,,76,53
294,3,2:05.0,,Defensive rebound by A. Anderson,76,53
295,3,1:59.0,,M. Plumlee misses 2-pt layup from 2 ft,76,53
296,3,1:57.0,Defensive rebound by P. Millsap,,76,53
297,3,1:54.0,Turnover by P. Millsap (bad pass; steal by J. Jack),,76,53
298,3,1:53.0,,Brooklyn full timeout,76,53
299,3,1:52.0,,Personal foul by P. Millsap (drawn by M. Plumlee),76,53
300,3,1:52.0,,M. Plumlee misses free throw 1 of 2,76,53
301,3,1:52.0,,Offensive rebound by Team,76,53
302,3,1:52.0,,M. Plumlee misses free throw 2 of 2,76,53
303,3,1:51.0,Defensive rebound by T. Sefolosha,,76,53
304,3,1:33.0,T. Sefolosha misses 3-pt jump shot from 22 ft,,76,53
305,3,1:32.0,,Defensive rebound by M. Plumlee,76,53
306,3,1:25.0,Offensive charge foul by M. Plumlee (drawn by S. Mack),,76,53
307,3,1:25.0,,Turnover by M. Plumlee (offensive foul),76,53
308,3,1:25.0,M. Scott enters the game for P. Millsap,,76,53
309,3,1:25.0,,C. Jefferson enters the game for M. Teletović,76,53
310,3,1:08.0,T. Sefolosha misses 2-pt hook shot from 4 ft,,76,53
311,3,1:07.0,,Defensive rebound by M. Plumlee,76,53
312,3,1:00.0,,J. Jack makes 2-pt jump shot from 20 ft,76,55
313,3,0:44.0,S. Mack misses 3-pt jump shot from 26 ft,,76,55
314,3,0:43.0,,Defensive rebound by C. Jefferson,76,55
315,3,0:36.0,,J. Gutiérrez misses 2-pt jump shot from 7 ft,76,55
316,3,0:35.0,,Offensive rebound by C. Jefferson,76,55
317,3,0:28.0,,J. Gutiérrez misses 2-pt jump shot from 17 ft,76,55
318,3,0:28.0,Defensive rebound by T. Sefolosha,,76,55
319,3,0:10.0,D. Schröder misses 2-pt jump shot from 7 ft,,76,55
320,3,0:09.0,Offensive rebound by Team,,76,55
321,3,0:09.0,,Loose ball foul by C. Jefferson (drawn by P. Antić),76,55
322,3,0:09.0,P. Antić makes free throw 1 of 2,,77,55
323,3,0:09.0,P. Antić makes free throw 2 of 2,,78,55
324,3,0:02.0,,J. Jack misses 2-pt jump shot from 14 ft,78,55
325,3,0:01.0,,Offensive rebound by M. Plumlee,78,55
326,3,0:01.0,,M. Plumlee misses 2-pt layup from 1 ft,78,55
327,3,0:00.0,,Offensive rebound by Team,78,55
328,4,11:41.0,,Turnover by J. Jack (bad pass; steal by D. Schröder),78,55
329,4,11:35.0,S. Mack misses 3-pt jump shot from 23 ft,,78,55
330,4,11:34.0,,Defensive rebound by C. Jefferson,78,55
331,4,11:27.0,,Personal foul by M. Scott (drawn by C. Jefferson),78,55
332,4,11:20.0,,J. Gutiérrez makes 2-pt jump shot from 21 ft,78,57
333,4,11:20.0,,Shooting foul by D. Schröder (drawn by J. Gutiérrez),78,57
334,4,11:20.0,,J. Gutiérrez misses free throw 1 of 1,78,57
335,4,11:19.0,Defensive rebound by T. Sefolosha,,78,57
336,4,11:00.0,A. Horford misses 2-pt jump shot from 18 ft,,78,57
337,4,10:59.0,,Defensive rebound by J. Gutiérrez,78,57
338,4,10:51.0,,C. Jefferson misses 2-pt jump shot from 21 ft,78,57
339,4,10:50.0,Defensive rebound by A. Horford,,78,57
340,4,10:47.0,,Violation by J. Gutiérrez (kicked ball),78,57
341,4,10:42.0,S. Mack misses 2-pt layup from 1 ft (block by M. Plumlee),,78,57
342,4,10:41.0,Offensive rebound by Team,,78,57
343,4,10:35.0,A. Horford makes 2-pt hook shot from 6 ft (assist by D. Schröder),,80,57
344,4,10:17.0,,A. Anderson misses 3-pt jump shot from 22 ft,80,57
345,4,10:16.0,Defensive rebound by S. Mack,,80,57
346,4,10:00.0,D. Schröder makes 2-pt jump shot from 19 ft,,82,57
347,4,9:41.0,,Personal foul by S. Mack (drawn by J. Gutiérrez),82,57
348,4,9:29.0,,Turnover by A. Anderson (bad pass; steal by D. Schröder),82,57
349,4,9:27.0,Shooting foul by J. Gutiérrez (drawn by D. Schröder),,82,57
350,4,9:27.0,D. Schröder misses free throw 1 of 2,,82,57
351,4,9:27.0,Offensive rebound by Team,,82,57
352,4,9:27.0,K. Bazemore enters the game for T. Sefolosha,,82,57
353,4,9:27.0,,M. Brown enters the game for J. Jack,82,57
354,4,9:27.0,D. Schröder makes free throw 2 of 2,,83,57
355,4,9:14.0,,Turnover by M. Brown (bad pass; steal by A. Horford),83,57
356,4,9:11.0,Turnover by M. Scott (traveling),,83,57
357,4,9:11.0,,Brooklyn full timeout,83,57
358,4,9:11.0,,J. Jordan enters the game for A. Anderson,83,57
359,4,8:57.0,,Turnover by J. Jordan (bad pass; steal by D. Schröder),83,57
360,4,8:54.0,D. Schröder makes 2-pt dunk from 2 ft,,85,57
361,4,8:54.0,Shooting foul by J. Jordan (drawn by D. Schröder),,85,57
362,4,8:54.0,D. Schröder makes free throw 1 of 1,,86,57
363,4,8:39.0,,Turnover by M. Brown (lost ball; steal by S. Mack),86,57
364,4,8:26.0,M. Scott misses 3-pt jump shot from 24 ft,,86,57
365,4,8:25.0,,Defensive rebound by J. Gutiérrez,86,57
366,4,8:19.0,,J. Gutiérrez makes 2-pt layup from 2 ft,86,59
367,4,8:05.0,D. Schröder misses 3-pt jump shot from 25 ft,,86,59
368,4,8:04.0,Offensive rebound by M. Scott,,86,59
369,4,7:46.0,D. Schröder misses 2-pt jump shot from 19 ft,,86,59
370,4,7:45.0,,Defensive rebound by C. Jefferson,86,59
371,4,7:38.0,,Turnover by M. Brown (lost ball),86,59
372,4,7:38.0,,A. Anderson enters the game for M. Plumlee,86,59
373,4,7:38.0,M. Muscala enters the game for A. Horford,,86,59
374,4,7:21.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by M. Scott),,89,59
375,4,7:06.0,,Personal foul by M. Scott (drawn by C. Jefferson),89,59
376,4,7:06.0,T. Sefolosha enters the game for S. Mack,,89,59
377,4,7:06.0,E. Brand enters the game for M. Scott,,89,59
378,4,6:56.0,,M. Brown misses 3-pt jump shot from 24 ft,89,59
379,4,6:55.0,Defensive rebound by M. Muscala,,89,59
380,4,6:40.0,E. Brand misses 2-pt jump shot from 15 ft,,89,59
381,4,6:39.0,Offensive rebound by M. Muscala,,89,59
382,4,6:25.0,D. Schröder makes 2-pt layup from 1 ft,,91,59
383,4,6:14.0,,J. Gutiérrez makes 2-pt jump shot from 16 ft,91,61
384,4,5:53.0,M. Muscala makes 2-pt jump shot from 10 ft (assist by D. Schröder),,93,61
385,4,5:29.0,,A. Anderson misses 2-pt jump shot from 19 ft,93,61
386,4,5:28.0,Defensive rebound by M. Muscala,,93,61
