,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
40,1,7:52.0,R. Foye misses 3-pt jump shot from 25 ft,,3,11
41,1,7:52.0,,Defensive rebound by B. Udrih,3,11
42,1,7:45.0,,C. Lee misses 2-pt jump shot from 13 ft,3,11
43,1,7:44.0,,Offensive rebound by B. Udrih,3,11
44,1,7:35.0,,Turnover by B. Udrih (bad pass; steal by W. Chandler),3,11
45,1,7:30.0,W. Chandler misses 2-pt layup from 2 ft,,3,11
46,1,7:30.0,,Defensive rebound by Team,3,11
47,1,7:18.0,,Turnover by Z. Randolph (lost ball; steal by D. Arthur),3,11
48,1,7:13.0,D. Arthur misses 2-pt jump shot from 5 ft,,3,11
49,1,7:11.0,,Defensive rebound by Z. Randolph,3,11
50,1,7:01.0,,M. Gasol misses 2-pt jump shot from 16 ft,3,11
51,1,7:01.0,Defensive rebound by W. Chandler,,3,11
52,1,6:43.0,J. Nelson makes 2-pt jump shot from 9 ft,,5,11
53,1,6:20.0,,Z. Randolph misses 2-pt jump shot from 1 ft,5,11
54,1,6:19.0,,Offensive rebound by Z. Randolph,5,11
55,1,6:19.0,,Z. Randolph misses 2-pt layup from 1 ft,5,11
56,1,6:16.0,,Offensive rebound by Z. Randolph,5,11
57,1,6:16.0,,Z. Randolph misses 2-pt tip-in from 2 ft,5,11
58,1,6:14.0,Defensive rebound by J. Nelson,,5,11
59,1,6:02.0,Turnover by J. Nurkić (lost ball; steal by M. Gasol),,5,11
60,1,5:54.0,,T. Allen misses 2-pt layup from 1 ft (block by W. Chandler),5,11
61,1,5:53.0,,Offensive rebound by Team,5,11
62,1,5:53.0,,Memphis full timeout,5,11
63,1,5:53.0,,N. Calathes enters the game for B. Udrih,5,11
64,1,5:53.0,J. Hickson enters the game for D. Arthur,,5,11
65,1,5:47.0,,M. Gasol misses 2-pt jump shot from 19 ft,5,11
66,1,5:40.0,,Offensive rebound by Z. Randolph,5,11
67,1,5:38.0,,N. Calathes makes 2-pt layup from 4 ft,5,13
68,1,5:14.0,R. Foye makes 3-pt jump shot from 23 ft (assist by J. Nelson),,8,13
69,1,4:59.0,,Turnover by M. Gasol (bad pass),8,13
70,1,4:41.0,J. Nelson makes 2-pt layup from 1 ft,,10,13
71,1,4:27.0,,Turnover by T. Allen (bad pass; steal by R. Foye),10,13
72,1,4:23.0,R. Foye makes 2-pt layup at rim,,12,13
73,1,4:23.0,,Memphis full timeout,12,13
74,1,4:10.0,,Turnover by M. Gasol (lost ball; steal by J. Nelson),12,13
75,1,4:07.0,Turnover by W. Chandler (bad pass),,12,13
76,1,3:54.0,,N. Calathes misses 3-pt jump shot from 22 ft,12,13
77,1,3:54.0,Defensive rebound by J. Nurkić,,12,13
78,1,3:37.0,J. Nurkić misses 2-pt hook shot from 9 ft (block by M. Gasol),,12,13
79,1,3:37.0,Offensive rebound by Team,,12,13
80,1,3:37.0,,K. Koufos enters the game for M. Gasol,12,13
81,1,3:37.0,,V. Carter enters the game for C. Lee,12,13
82,1,3:37.0,E. Green enters the game for R. Foye,,12,13
83,1,3:33.0,Turnover by J. Hickson (bad pass; steal by N. Calathes),,12,13
84,1,3:30.0,,Shooting foul by E. Green (drawn by N. Calathes),12,13
85,1,3:30.0,,N. Calathes makes free throw 1 of 2,12,14
86,1,3:30.0,,N. Calathes makes free throw 2 of 2,12,15
87,1,3:30.0,Violation by J. Nurkić (def goaltending),,12,15
88,1,3:13.0,J. Nurkić misses 2-pt layup from 2 ft,,12,15
89,1,3:12.0,,Defensive rebound by Z. Randolph,12,15
90,1,3:07.0,,Personal foul by J. Nurkić (drawn by K. Koufos),12,15
91,1,3:07.0,W. Barton enters the game for J. Nelson,,12,15
92,1,2:51.0,,Z. Randolph makes 2-pt jump shot from 10 ft,12,17
93,1,2:36.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by W. Barton),,15,17
94,1,2:36.0,Shooting foul by V. Carter (drawn by W. Chandler),,15,17
95,1,2:36.0,J. Lauvergne enters the game for J. Nurkić,,15,17
96,1,2:36.0,W. Chandler misses free throw 1 of 1,,15,17
97,1,2:36.0,,Defensive rebound by Z. Randolph,15,17
98,1,2:24.0,,N. Calathes makes 2-pt jump shot from 3 ft (assist by V. Carter),15,19
99,1,1:59.0,E. Green misses 2-pt jump shot from 3 ft,,15,19
100,1,1:57.0,,Defensive rebound by K. Koufos,15,19
101,1,1:49.0,,Personal foul by J. Hickson (drawn by Z. Randolph),15,19
102,1,1:44.0,,Shooting foul by W. Barton (drawn by Z. Randolph),15,19
103,1,1:44.0,,Z. Randolph makes free throw 1 of 2,15,20
104,1,1:44.0,G. Harris enters the game for W. Chandler,,15,20
105,1,1:44.0,,Z. Randolph misses free throw 2 of 2,15,20
106,1,1:43.0,Defensive rebound by J. Hickson,,15,20
107,1,1:26.0,J. Hickson misses 2-pt jump shot from 9 ft,,15,20
108,1,1:26.0,,Defensive rebound by Team,15,20
109,1,1:26.0,Loose ball foul by J. Lauvergne (drawn by K. Koufos),,15,20
110,1,1:26.0,,K. Koufos makes free throw 1 of 2,15,21
111,1,1:26.0,,K. Koufos makes free throw 2 of 2,15,22
112,1,1:06.0,W. Barton makes 3-pt jump shot from 24 ft,,18,22
113,1,0:52.0,,V. Carter misses 2-pt layup from 3 ft (block by W. Barton),18,22
114,1,0:51.0,,Offensive rebound by V. Carter,18,22
115,1,0:51.0,,Shooting foul by J. Lauvergne (drawn by V. Carter),18,22
116,1,0:51.0,,V. Carter makes free throw 1 of 2,18,23
117,1,0:51.0,,V. Carter makes free throw 2 of 2,18,24
118,1,0:29.0,Turnover by G. Harris (lost ball; steal by N. Calathes),,18,24
119,1,0:15.0,,Turnover by K. Koufos (bad pass; steal by J. Lauvergne),18,24
120,1,0:08.0,Turnover by W. Barton (lost ball),,18,24
121,1,0:08.0,,C. Lee enters the game for K. Koufos,18,24
122,1,0:08.0,,R. Smith enters the game for T. Allen,18,24
123,1,0:08.0,R. Foye enters the game for J. Lauvergne,,18,24
124,1,0:02.0,,N. Calathes misses 2-pt jump shot from 6 ft,18,24
125,1,0:00.0,,Offensive rebound by N. Calathes,18,24
126,1,0:00.0,,N. Calathes misses 2-pt tip-in from 2 ft,18,24
127,1,0:00.0,,Offensive rebound by N. Calathes,18,24
128,1,0:00.0,,N. Calathes misses 2-pt tip-in from 2 ft,18,24
129,1,0:00.0,Defensive rebound by J. Hickson,,18,24
130,2,11:40.0,E. Green misses 2-pt jump shot from 22 ft,,18,24
131,2,11:39.0,,Defensive rebound by C. Lee,18,24
132,2,11:22.0,,K. Koufos misses 2-pt layup from 1 ft (block by J. Lauvergne),18,24
133,2,11:21.0,Defensive rebound by G. Harris,,18,24
134,2,11:09.0,E. Green misses 2-pt jump shot from 5 ft,,18,24
135,2,11:08.0,Offensive rebound by J. Lauvergne,,18,24
136,2,11:04.0,W. Barton misses 3-pt jump shot from 24 ft,,18,24
137,2,11:04.0,,Defensive rebound by Team,18,24
138,2,10:50.0,,V. Carter misses 3-pt jump shot from 24 ft,18,24
139,2,10:50.0,,Offensive rebound by N. Calathes,18,24
140,2,10:36.0,,J. Green makes 2-pt jump shot from 8 ft,18,26
141,2,10:09.0,J. Hickson misses 2-pt jump shot from 13 ft,,18,26
142,2,10:08.0,,Defensive rebound by K. Koufos,18,26
143,2,10:00.0,,K. Koufos misses 2-pt layup from 1 ft (block by J. Hickson),18,26
144,2,9:57.0,Defensive rebound by G. Harris,,18,26
145,2,9:53.0,E. Green makes 2-pt jump shot from 16 ft (assist by G. Harris),,20,26
146,2,9:38.0,,N. Calathes misses 2-pt jump shot from 4 ft,20,26
147,2,9:33.0,Defensive rebound by W. Barton,,20,26
148,2,9:32.0,G. Harris makes 2-pt dunk at rim (assist by W. Barton),,22,26
149,2,9:16.0,,J. Green makes 2-pt jump shot from 14 ft,22,28
150,2,8:56.0,W. Barton misses 2-pt jump shot from 7 ft,,22,28
151,2,8:53.0,,Defensive rebound by C. Lee,22,28
152,2,8:47.0,,Turnover by C. Lee (bad pass; steal by W. Barton),22,28
153,2,8:42.0,Shooting foul by V. Carter (drawn by W. Barton),,22,28
154,2,8:42.0,Denver full timeout,,22,28
155,2,8:42.0,,M. Gasol enters the game for N. Calathes,22,28
156,2,8:42.0,,B. Udrih enters the game for K. Koufos,22,28
157,2,8:42.0,J. Nurkić enters the game for J. Hickson,,22,28
158,2,8:42.0,D. Arthur enters the game for J. Lauvergne,,22,28
159,2,8:42.0,W. Barton makes free throw 1 of 2,,23,28
160,2,8:42.0,W. Barton makes free throw 2 of 2,,24,28
161,2,8:21.0,,Shooting foul by J. Nurkić (drawn by J. Green),24,28
162,2,8:21.0,,J. Green makes free throw 1 of 2,24,29
163,2,8:21.0,J. Hickson enters the game for J. Nurkić,,24,29
164,2,8:21.0,,J. Green makes free throw 2 of 2,24,30
165,2,8:10.0,J. Hickson makes 2-pt layup from 2 ft (assist by D. Arthur),,26,30
166,2,8:10.0,Shooting foul by M. Gasol (drawn by J. Hickson),,26,30
167,2,8:10.0,J. Hickson misses free throw 1 of 1,,26,30
168,2,8:09.0,,Defensive rebound by M. Gasol,26,30
169,2,7:57.0,J. Nelson enters the game for E. Green,,26,30
170,2,7:57.0,R. Foye enters the game for G. Harris,,26,30
171,2,7:45.0,,B. Udrih makes 3-pt jump shot from 24 ft,26,33
172,2,7:29.0,J. Nelson makes 2-pt jump shot from 11 ft,,28,33
173,2,7:13.0,,Turnover by B. Udrih (bad pass; steal by J. Hickson),28,33
174,2,7:07.0,J. Hickson makes 2-pt dunk at rim (assist by W. Barton),,30,33
175,2,7:07.0,,Memphis full timeout,30,33
176,2,7:07.0,,T. Allen enters the game for V. Carter,30,33
177,2,6:51.0,,M. Gasol makes 2-pt layup from 1 ft,30,35
178,2,6:32.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by R. Foye),,32,35
179,2,6:14.0,Offensive charge foul by T. Allen (drawn by J. Nelson),,32,35
180,2,6:14.0,,Turnover by T. Allen (offensive foul),32,35
181,2,6:00.0,Turnover by J. Nelson (bad pass),,32,35
182,2,5:42.0,,Turnover by M. Gasol (traveling),32,35
183,2,5:42.0,W. Chandler enters the game for W. Barton,,32,35
184,2,5:33.0,Turnover by J. Hickson (lost ball; steal by B. Udrih),,32,35
185,2,5:25.0,,B. Udrih makes 2-pt jump shot from 15 ft,32,37
186,2,5:13.0,J. Nelson misses 2-pt jump shot from 17 ft,,32,37
187,2,5:12.0,Offensive rebound by J. Hickson,,32,37
188,2,5:09.0,J. Hickson misses 2-pt layup from 1 ft,,32,37
189,2,5:08.0,Offensive rebound by Team,,32,37
190,2,5:08.0,,Z. Randolph enters the game for J. Green,32,37
191,2,5:01.0,R. Foye misses 3-pt jump shot from 25 ft,,32,37
192,2,5:00.0,Offensive rebound by D. Arthur,,32,37
193,2,4:58.0,D. Arthur misses 2-pt layup from 1 ft,,32,37
194,2,4:57.0,Offensive rebound by J. Hickson,,32,37
195,2,4:44.0,J. Hickson misses 2-pt jump shot from 3 ft,,32,37
196,2,4:43.0,,Defensive rebound by Z. Randolph,32,37
197,2,4:38.0,,B. Udrih makes 2-pt jump shot from 11 ft,32,39
198,2,4:29.0,Denver full timeout,,32,39
199,2,4:21.0,Turnover by J. Nelson (bad pass; steal by M. Gasol),,32,39
200,2,4:17.0,,Shooting foul by D. Arthur (drawn by T. Allen),32,39
201,2,4:17.0,,T. Allen makes free throw 1 of 2,32,40
202,2,4:17.0,,T. Allen makes free throw 2 of 2,32,41
203,2,4:17.0,,Violation by Team (delay of game),32,41
204,2,4:03.0,R. Foye misses 2-pt jump shot from 3 ft,,32,41
205,2,4:01.0,,Defensive rebound by M. Gasol,32,41
206,2,3:55.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by T. Allen),32,43
207,2,3:40.0,Shooting foul by Z. Randolph (drawn by J. Hickson),,32,43
208,2,3:40.0,J. Hickson misses free throw 1 of 2,,32,43
209,2,3:40.0,Offensive rebound by Team,,32,43
210,2,3:40.0,J. Hickson makes free throw 2 of 2,,33,43
211,2,3:17.0,,Z. Randolph misses 3-pt jump shot from 24 ft,33,43
212,2,3:17.0,,Offensive rebound by M. Gasol,33,43
213,2,3:03.0,,T. Allen misses 2-pt layup from 1 ft,33,43
214,2,3:02.0,,Offensive rebound by Z. Randolph,33,43
215,2,2:57.0,,Turnover by Z. Randolph (bad pass; steal by R. Foye),33,43
216,2,2:54.0,,V. Carter enters the game for C. Lee,33,43
217,2,2:48.0,J. Nelson misses 2-pt jump shot from 3 ft,,33,43
218,2,2:47.0,,Defensive rebound by M. Gasol,33,43
219,2,2:39.0,,Personal foul by D. Arthur (drawn by Z. Randolph),33,43
220,2,2:24.0,,B. Udrih misses 3-pt jump shot from 22 ft,33,43
221,2,2:23.0,,Offensive rebound by T. Allen,33,43
222,2,2:15.0,,Turnover by V. Carter (bad pass; steal by R. Foye),33,43
223,2,2:10.0,J. Nelson makes 2-pt layup from 1 ft (assist by R. Foye),,35,43
224,2,1:48.0,,B. Udrih misses 2-pt jump shot from 17 ft,35,43
225,2,1:46.0,,Offensive rebound by Z. Randolph,35,43
226,2,1:46.0,,Z. Randolph makes 2-pt tip-in from 2 ft,35,45
227,2,1:25.0,R. Foye makes 2-pt jump shot from 21 ft,,37,45
228,2,0:58.0,,M. Gasol makes 2-pt jump shot from 6 ft,37,47
229,2,0:47.0,Turnover by R. Foye (bad pass; steal by Z. Randolph),,37,47
230,2,0:33.0,,Shooting foul by J. Hickson (drawn by M. Gasol),37,47
231,2,0:33.0,,M. Gasol misses free throw 1 of 2,37,47
232,2,0:33.0,,Offensive rebound by Team,37,47
233,2,0:33.0,J. Nurkić enters the game for D. Arthur,,37,47
234,2,0:33.0,,M. Gasol misses free throw 2 of 2,37,47
235,2,0:31.0,Defensive rebound by J. Nelson,,37,47
236,2,0:10.0,J. Nelson misses 3-pt jump shot from 24 ft,,37,47
237,2,0:09.0,,Defensive rebound by Z. Randolph,37,47
238,2,0:02.0,,B. Udrih misses 2-pt jump shot from 18 ft,37,47
239,2,0:01.0,Defensive rebound by R. Foye,,37,47
240,3,11:47.0,Shooting foul by J. Green (drawn by W. Chandler),,37,47
241,3,11:47.0,W. Chandler makes free throw 1 of 3,,38,47
242,3,11:47.0,W. Chandler misses free throw 2 of 3,,38,47
243,3,11:47.0,Offensive rebound by Team,,38,47
244,3,11:47.0,W. Chandler makes free throw 3 of 3,,39,47
245,3,11:26.0,,M. Gasol misses 2-pt hook shot from 6 ft,39,47
246,3,11:23.0,Defensive rebound by D. Arthur,,39,47
247,3,11:14.0,Shooting foul by Z. Randolph (drawn by D. Arthur),,39,47
248,3,11:14.0,D. Arthur misses free throw 1 of 2,,39,47
249,3,11:14.0,Offensive rebound by Team,,39,47
250,3,11:14.0,D. Arthur makes free throw 2 of 2,,40,47
251,3,10:51.0,,J. Green misses 2-pt layup from 2 ft,40,47
252,3,10:50.0,,Offensive rebound by B. Udrih,40,47
253,3,10:50.0,,Turnover by Team (shot clock),40,47
254,3,10:31.0,R. Foye misses 3-pt jump shot from 25 ft,,40,47
255,3,10:30.0,,Defensive rebound by M. Gasol,40,47
256,3,10:19.0,,C. Lee misses 2-pt jump shot from 15 ft,40,47
257,3,10:17.0,Defensive rebound by D. Arthur,,40,47
258,3,10:07.0,J. Nelson makes 2-pt jump shot from 10 ft,,42,47
259,3,9:54.0,,Personal foul by J. Nelson (drawn by J. Green),42,47
260,3,9:44.0,,Personal foul by J. Nurkić (drawn by J. Green),42,47
261,3,9:33.0,,B. Udrih misses 3-pt jump shot from 23 ft,42,47
262,3,9:32.0,Defensive rebound by W. Chandler,,42,47
263,3,9:08.0,D. Arthur misses 2-pt jump shot from 15 ft,,42,47
264,3,9:08.0,Offensive rebound by Team,,42,47
265,3,9:08.0,Turnover by Team (shot clock),,42,47
266,3,8:50.0,,Z. Randolph misses 2-pt jump shot from 14 ft,42,47
267,3,8:48.0,Defensive rebound by J. Nurkić,,42,47
268,3,8:42.0,Shooting foul by C. Lee (drawn by R. Foye),,42,47
269,3,8:42.0,R. Foye makes free throw 1 of 2,,43,47
270,3,8:42.0,R. Foye makes free throw 2 of 2,,44,47
271,3,8:24.0,,Turnover by M. Gasol (bad pass; steal by D. Arthur),44,47
272,3,8:19.0,R. Foye makes 2-pt layup from 2 ft,,46,47
273,3,8:19.0,,Memphis full timeout,46,47
274,3,8:00.0,,M. Gasol misses 2-pt jump shot from 10 ft,46,47
275,3,7:58.0,Defensive rebound by Team,,46,47
276,3,7:42.0,J. Nelson makes 2-pt layup from 2 ft,,48,47
277,3,7:31.0,,Z. Randolph makes 2-pt jump shot from 7 ft (assist by B. Udrih),48,49
278,3,7:31.0,,Shooting foul by J. Nelson (drawn by Z. Randolph),48,49
279,3,7:31.0,,N. Calathes enters the game for B. Udrih,48,49
280,3,7:31.0,,T. Allen enters the game for J. Green,48,49
281,3,7:31.0,,Z. Randolph makes free throw 1 of 1,48,50
282,3,7:11.0,Turnover by J. Nelson (bad pass),,48,50
283,3,6:57.0,,Z. Randolph misses 2-pt layup from 3 ft (block by J. Nurkić),48,50
284,3,6:55.0,Defensive rebound by R. Foye,,48,50
285,3,6:44.0,R. Foye makes 3-pt jump shot from 26 ft (assist by D. Arthur),,51,50
286,3,6:28.0,,T. Allen misses 2-pt layup from 1 ft,51,50
287,3,6:27.0,,Offensive rebound by T. Allen,51,50
288,3,6:27.0,,Shooting foul by D. Arthur (drawn by T. Allen),51,50
289,3,6:27.0,,T. Allen makes free throw 1 of 2,51,51
290,3,6:27.0,,T. Allen makes free throw 2 of 2,51,52
291,3,6:22.0,Denver full timeout,,51,52
292,3,6:12.0,D. Arthur misses 2-pt jump shot from 20 ft,,51,52
293,3,6:11.0,,Defensive rebound by N. Calathes,51,52
294,3,5:55.0,,T. Allen misses 2-pt layup from 1 ft,51,52
295,3,5:54.0,,Offensive rebound by T. Allen,51,52
296,3,5:54.0,,T. Allen makes 2-pt layup from 1 ft,51,54
297,3,5:33.0,J. Nelson misses 2-pt jump shot from 20 ft,,51,54
298,3,5:31.0,,Defensive rebound by C. Lee,51,54
299,3,5:20.0,,Turnover by N. Calathes (lost ball),51,54
300,3,5:06.0,W. Chandler makes 3-pt jump shot from 22 ft (assist by D. Arthur),,54,54
301,3,4:39.0,,Z. Randolph makes 2-pt jump shot from 6 ft (assist by N. Calathes),54,56
302,3,4:22.0,D. Arthur misses 2-pt jump shot from 13 ft,,54,56
303,3,4:21.0,,Defensive rebound by C. Lee,54,56
304,3,4:13.0,,T. Allen misses 2-pt layup from 2 ft,54,56
305,3,4:10.0,Defensive rebound by J. Nelson,,54,56
306,3,4:01.0,Shooting foul by M. Gasol (drawn by J. Nurkić),,54,56
307,3,4:01.0,J. Nurkić misses free throw 1 of 2,,54,56
308,3,4:01.0,Offensive rebound by Team,,54,56
309,3,4:01.0,W. Barton enters the game for D. Arthur,,54,56
310,3,4:01.0,J. Nurkić makes free throw 2 of 2,,55,56
311,3,3:41.0,,N. Calathes makes 2-pt jump shot from 8 ft,55,58
312,3,3:24.0,J. Nelson makes 2-pt jump shot from 5 ft,,57,58
313,3,3:03.0,,M. Gasol makes 2-pt jump shot from 6 ft (assist by Z. Randolph),57,60
314,3,2:39.0,W. Chandler misses 2-pt jump shot from 6 ft,,57,60
315,3,2:39.0,Offensive rebound by Team,,57,60
316,3,2:31.0,Personal foul by M. Gasol (drawn by J. Nurkić),,57,60
317,3,2:31.0,J. Nurkić makes free throw 1 of 2,,58,60
318,3,2:31.0,,K. Koufos enters the game for M. Gasol,58,60
319,3,2:31.0,J. Nurkić misses free throw 2 of 2,,58,60
320,3,2:30.0,,Defensive rebound by T. Allen,58,60
321,3,2:09.0,,Z. Randolph misses 2-pt jump shot from 6 ft,58,60
322,3,2:08.0,Defensive rebound by W. Chandler,,58,60
323,3,2:04.0,Turnover by W. Chandler (bad pass; steal by C. Lee),,58,60
324,3,2:03.0,,Personal take foul by J. Nurkić (drawn by C. Lee),58,60
325,3,2:03.0,G. Harris enters the game for J. Nelson,,58,60
326,3,2:03.0,J. Hickson enters the game for J. Nurkić,,58,60
327,3,2:03.0,,C. Lee makes free throw 1 of 2,58,61
328,3,2:03.0,,C. Lee makes free throw 2 of 2,58,62
329,3,1:44.0,R. Foye makes 2-pt jump shot from 6 ft,,60,62
330,3,1:29.0,,C. Lee misses 3-pt jump shot from 24 ft,60,62
331,3,1:29.0,,Offensive rebound by K. Koufos,60,62
332,3,1:13.0,,Turnover by N. Calathes (bad pass),60,62
333,3,1:13.0,,V. Carter enters the game for C. Lee,60,62
334,3,1:01.0,W. Chandler makes 2-pt jump shot from 4 ft,,62,62
335,3,0:48.0,,V. Carter misses 2-pt jump shot from 5 ft,62,62
336,3,0:46.0,,Offensive rebound by Z. Randolph,62,62
337,3,0:46.0,,Z. Randolph makes 2-pt layup from 1 ft,62,64
338,3,0:30.0,R. Foye misses 2-pt jump shot from 19 ft,,62,64
339,3,0:28.0,,Defensive rebound by V. Carter,62,64
340,3,0:14.0,,Personal foul by G. Harris (drawn by V. Carter),62,64
341,3,0:14.0,,V. Carter misses free throw 1 of 2,62,64
342,3,0:14.0,,Offensive rebound by Team,62,64
343,3,0:14.0,,V. Carter makes free throw 2 of 2,62,65
344,3,0:02.0,J. Hickson misses 2-pt layup from 1 ft (block by V. Carter),,62,65
345,3,0:01.0,Offensive rebound by W. Chandler,,62,65
346,3,0:01.0,Shooting foul by K. Koufos (drawn by W. Chandler),,62,65
347,3,0:01.0,W. Chandler makes free throw 1 of 2,,63,65
348,3,0:01.0,W. Chandler misses free throw 2 of 2,,63,65
349,3,0:00.0,Offensive rebound by Team,,63,65
350,4,11:48.0,,T. Allen makes 2-pt layup from 2 ft (assist by N. Calathes),63,67
351,4,11:23.0,Turnover by W. Chandler (lost ball; steal by Z. Randolph),,63,67
352,4,11:19.0,,Turnover by N. Calathes (lost ball; steal by G. Harris),63,67
353,4,11:14.0,W. Chandler makes 2-pt layup from 1 ft (assist by R. Foye),,65,67
354,4,10:56.0,,Z. Randolph misses 2-pt jump shot from 4 ft,65,67
355,4,10:53.0,Defensive rebound by W. Chandler,,65,67
356,4,10:53.0,Personal foul by Z. Randolph (drawn by W. Chandler),,65,67
357,4,10:36.0,J. Hickson misses 2-pt jump shot from 6 ft,,65,67
358,4,10:34.0,,Defensive rebound by K. Koufos,65,67
359,4,10:26.0,,T. Allen makes 2-pt dunk at rim (assist by K. Koufos),65,69
360,4,10:05.0,R. Foye misses 2-pt jump shot from 21 ft,,65,69
361,4,10:04.0,Offensive rebound by J. Hickson,,65,69
362,4,10:03.0,J. Hickson misses 2-pt jump shot from 11 ft,,65,69
363,4,9:59.0,,Defensive rebound by T. Allen,65,69
364,4,9:56.0,,Turnover by T. Allen (bad pass; steal by W. Chandler),65,69
365,4,9:55.0,Personal take foul by N. Calathes (drawn by R. Foye),,65,69
366,4,9:55.0,E. Green enters the game for R. Foye,,65,69
367,4,9:38.0,G. Harris misses 3-pt jump shot from 23 ft,,65,69
368,4,9:38.0,,Defensive rebound by T. Allen,65,69
369,4,9:30.0,,Personal foul by W. Chandler (drawn by Z. Randolph),65,69
370,4,9:30.0,,Memphis full timeout,65,69
371,4,9:15.0,,Z. Randolph makes 2-pt jump shot from 21 ft (assist by N. Calathes),65,71
372,4,8:49.0,W. Chandler misses 2-pt layup from 1 ft (block by K. Koufos),,65,71
373,4,8:48.0,,Defensive rebound by K. Koufos,65,71
374,4,8:36.0,,N. Calathes makes 2-pt layup from 2 ft,65,73
375,4,8:25.0,G. Harris makes 2-pt dunk at rim (assist by J. Hickson),,67,73
376,4,7:58.0,,K. Koufos makes 2-pt layup from 2 ft (assist by Z. Randolph),67,75
377,4,7:43.0,E. Green misses 2-pt jump shot from 21 ft,,67,75
378,4,7:42.0,,Defensive rebound by T. Allen,67,75
379,4,7:40.0,,Turnover by T. Allen (lost ball; steal by G. Harris),67,75
380,4,7:28.0,Turnover by W. Barton (lost ball),,67,75
381,4,7:28.0,,J. Green enters the game for K. Koufos,67,75
382,4,7:28.0,J. Nelson enters the game for E. Green,,67,75
383,4,7:14.0,,Personal foul by G. Harris (drawn by V. Carter),67,75
384,4,7:14.0,D. Arthur enters the game for W. Chandler,,67,75
385,4,7:10.0,,Personal foul by J. Hickson (drawn by Z. Randolph),67,75
386,4,7:04.0,Violation by J. Hickson (def goaltending),,67,75
387,4,7:04.0,,N. Calathes makes 2-pt layup from 2 ft,67,77
388,4,6:49.0,Shooting foul by T. Allen (drawn by J. Hickson),,67,77
389,4,6:49.0,J. Hickson makes free throw 1 of 2,,68,77
390,4,6:49.0,,M. Gasol enters the game for Z. Randolph,68,77
391,4,6:49.0,J. Hickson makes free throw 2 of 2,,69,77
