,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
36,1,6:23.0,Defensive rebound by B. Biyombo,,7,11
37,1,6:15.0,Shooting foul by Q. Acy (drawn by K. Walker),,7,11
38,1,6:15.0,K. Walker makes free throw 1 of 2,,8,11
39,1,6:15.0,,T. Wear enters the game for C. Early,8,11
40,1,6:15.0,K. Walker makes free throw 2 of 2,,9,11
41,1,6:06.0,,J. Calderón misses 3-pt jump shot from 24 ft,9,11
42,1,6:05.0,Defensive rebound by Team,,9,11
43,1,5:47.0,C. Zeller misses 2-pt jump shot from 6 ft (block by J. Smith),,9,11
44,1,5:46.0,Offensive rebound by B. Biyombo,,9,11
45,1,5:45.0,B. Biyombo misses 2-pt jump shot from 4 ft,,9,11
46,1,5:44.0,Offensive rebound by Team,,9,11
47,1,5:44.0,,Loose ball foul by J. Smith (drawn by B. Biyombo),9,11
48,1,5:44.0,,New York full timeout,9,11
49,1,5:34.0,K. Walker makes 2-pt jump shot from 14 ft,,11,11
50,1,5:08.0,,J. Calderón misses 2-pt jump shot from 20 ft,11,11
51,1,5:07.0,Defensive rebound by M. Kidd-Gilchrist,,11,11
52,1,4:44.0,G. Henderson misses 2-pt layup from 2 ft,,11,11
53,1,4:43.0,Offensive rebound by Team,,11,11
54,1,4:43.0,Turnover by Team (shot clock),,11,11
55,1,4:43.0,M. Williams enters the game for C. Zeller,,11,11
56,1,4:25.0,,T. Wear makes 2-pt jump shot from 4 ft,11,13
57,1,4:08.0,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Williams),,14,13
58,1,3:58.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Calderón),14,16
59,1,3:35.0,Turnover by G. Henderson (bad pass; steal by J. Smith),,14,16
60,1,3:19.0,,Q. Acy misses 2-pt jump shot from 18 ft,14,16
61,1,3:18.0,Defensive rebound by G. Henderson,,14,16
62,1,3:05.0,M. Williams misses 2-pt jump shot from 22 ft,,14,16
63,1,3:04.0,,Defensive rebound by Team,14,16
64,1,3:04.0,J. Maxiell enters the game for B. Biyombo,,14,16
65,1,3:04.0,B. Roberts enters the game for G. Henderson,,14,16
66,1,3:04.0,,C. Aldrich enters the game for J. Smith,14,16
67,1,2:52.0,,J. Calderón misses 2-pt layup from 2 ft (block by J. Maxiell),14,16
68,1,2:51.0,Defensive rebound by K. Walker,,14,16
69,1,2:46.0,B. Roberts misses 3-pt jump shot from 24 ft,,14,16
70,1,2:45.0,,Defensive rebound by T. Wear,14,16
71,1,2:37.0,,T. Hardaway misses 2-pt jump shot from 22 ft,14,16
72,1,2:36.0,,Offensive rebound by C. Aldrich,14,16
73,1,2:30.0,,J. Calderón misses 3-pt jump shot from 25 ft,14,16
74,1,2:29.0,Defensive rebound by B. Roberts,,14,16
75,1,2:22.0,K. Walker misses 2-pt layup from 1 ft,,14,16
76,1,2:21.0,Offensive rebound by J. Maxiell,,14,16
77,1,2:12.0,K. Walker makes 2-pt jump shot from 19 ft,,16,16
78,1,2:03.0,,C. Aldrich misses 2-pt hook shot from 3 ft,16,16
79,1,2:01.0,Defensive rebound by M. Kidd-Gilchrist,,16,16
80,1,1:51.0,Shooting foul by C. Aldrich (drawn by M. Kidd-Gilchrist),,16,16
81,1,1:51.0,Charlotte full timeout,,16,16
82,1,1:51.0,P. Hairston enters the game for M. Kidd-Gilchrist,,16,16
83,1,1:51.0,,L. Galloway enters the game for J. Calderón,16,16
84,1,1:51.0,,S. Larkin enters the game for T. Hardaway,16,16
85,1,1:51.0,K. Walker misses free throw 1 of 2,,16,16
86,1,1:51.0,Offensive rebound by Team,,16,16
87,1,1:51.0,K. Walker makes free throw 2 of 2,,17,16
88,1,1:39.0,,L. Galloway misses 2-pt layup from 1 ft (block by M. Williams),17,16
89,1,1:37.0,Defensive rebound by B. Roberts,,17,16
90,1,1:32.0,K. Walker misses 3-pt jump shot from 25 ft,,17,16
91,1,1:31.0,,Defensive rebound by C. Aldrich,17,16
92,1,1:09.0,,T. Wear misses 2-pt jump shot from 9 ft,17,16
93,1,1:08.0,Defensive rebound by M. Williams,,17,16
94,1,0:55.0,P. Hairston makes 2-pt jump shot from 18 ft,,19,16
95,1,0:42.0,,Turnover by T. Wear (lost ball; steal by M. Williams),19,16
96,1,0:30.0,M. Williams makes 2-pt jump shot from 11 ft,,21,16
97,1,0:14.0,,Q. Acy makes 2-pt jump shot from 19 ft (assist by S. Larkin),21,18
98,1,0:01.0,Turnover by K. Walker (palming),,21,18
99,2,11:42.0,P. Hairston makes 2-pt layup from 1 ft,,23,18
100,2,11:29.0,,L. Galloway misses 2-pt jump shot from 20 ft,23,18
101,2,11:28.0,Defensive rebound by P. Hairston,,23,18
102,2,11:18.0,P. Hairston misses 3-pt jump shot from 26 ft,,23,18
103,2,11:17.0,,Defensive rebound by S. Larkin,23,18
104,2,10:57.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by S. Larkin),23,20
105,2,10:46.0,Personal foul by L. Galloway (drawn by G. Henderson),,23,20
106,2,10:37.0,P. Hairston makes 3-pt jump shot from 22 ft (assist by B. Roberts),,26,20
107,2,10:24.0,,L. Galloway makes 2-pt jump shot from 20 ft (assist by S. Larkin),26,22
108,2,10:06.0,J. Maxiell misses 2-pt jump shot from 13 ft,,26,22
109,2,10:05.0,,Defensive rebound by J. Smith,26,22
110,2,9:42.0,,L. Galloway misses 3-pt jump shot from 25 ft,26,22
111,2,9:41.0,Defensive rebound by M. Williams,,26,22
112,2,9:30.0,G. Henderson makes 2-pt jump shot from 15 ft,,28,22
113,2,9:24.0,,S. Larkin makes 2-pt layup at rim,28,24
114,2,9:24.0,,Shooting foul by B. Roberts (drawn by S. Larkin),28,24
115,2,9:24.0,C. Zeller enters the game for M. Williams,,28,24
116,2,9:24.0,,C. Aldrich enters the game for Q. Acy,28,24
117,2,9:24.0,,S. Larkin makes free throw 1 of 1,28,25
118,2,9:08.0,G. Henderson misses 2-pt jump shot from 6 ft,,28,25
119,2,9:07.0,Offensive rebound by J. Maxiell,,28,25
120,2,9:02.0,G. Henderson makes 2-pt layup from 1 ft (assist by J. Maxiell),,30,25
121,2,8:56.0,,J. Smith makes 2-pt jump shot from 17 ft (assist by L. Galloway),30,27
122,2,8:49.0,Personal foul by L. Galloway (drawn by G. Henderson),,30,27
123,2,8:49.0,Official timeout,,30,27
124,2,8:49.0,,C. Early enters the game for L. Galloway,30,27
125,2,8:35.0,G. Henderson makes 2-pt jump shot from 18 ft (assist by B. Roberts),,32,27
126,2,8:27.0,,Offensive foul by S. Larkin (drawn by B. Roberts),32,27
127,2,8:27.0,,Turnover by S. Larkin (offensive foul),32,27
128,2,8:16.0,J. Maxiell makes 2-pt layup from 2 ft (assist by G. Henderson),,34,27
129,2,8:16.0,Shooting foul by J. Smith (drawn by J. Maxiell),,34,27
130,2,8:16.0,J. Maxiell makes free throw 1 of 1,,35,27
131,2,8:06.0,,S. Larkin misses 2-pt jump shot from 19 ft,35,27
132,2,8:05.0,Defensive rebound by P. Hairston,,35,27
133,2,7:56.0,B. Roberts misses 2-pt jump shot from 11 ft,,35,27
134,2,7:55.0,,Defensive rebound by C. Aldrich,35,27
135,2,7:44.0,,J. Calderón enters the game for S. Larkin,35,27
136,2,7:44.0,,T. Hardaway enters the game for P. Prigioni,35,27
137,2,7:34.0,,T. Hardaway misses 3-pt jump shot from 25 ft,35,27
138,2,7:33.0,,Offensive rebound by Team,35,27
139,2,7:33.0,Loose ball foul by C. Zeller (drawn by C. Aldrich),,35,27
140,2,7:25.0,,C. Early misses 2-pt jump shot from 23 ft,35,27
141,2,7:24.0,Defensive rebound by Team,,35,27
142,2,7:06.0,G. Henderson misses 2-pt jump shot from 5 ft (block by C. Aldrich),,35,27
143,2,7:05.0,Offensive rebound by Team,,35,27
144,2,7:05.0,M. Williams enters the game for C. Zeller,,35,27
145,2,7:00.0,B. Roberts misses 3-pt jump shot from 24 ft,,35,27
146,2,6:59.0,,Defensive rebound by J. Smith,35,27
147,2,6:53.0,,T. Hardaway makes 2-pt jump shot from 21 ft,35,29
148,2,6:42.0,P. Hairston makes 3-pt jump shot from 26 ft (assist by M. Williams),,38,29
149,2,6:27.0,,C. Early misses 3-pt jump shot from 24 ft,38,29
150,2,6:26.0,Defensive rebound by M. Williams,,38,29
151,2,6:10.0,B. Roberts makes 2-pt layup from 1 ft,,40,29
152,2,6:10.0,Shooting foul by J. Calderón (drawn by B. Roberts),,40,29
153,2,6:10.0,,New York full timeout,40,29
154,2,6:10.0,M. Kidd-Gilchrist enters the game for P. Hairston,,40,29
155,2,6:10.0,,T. Wear enters the game for C. Aldrich,40,29
156,2,6:10.0,,L. Galloway enters the game for C. Early,40,29
157,2,6:10.0,B. Roberts makes free throw 1 of 1,,41,29
158,2,6:00.0,,Turnover by J. Calderón (bad pass; steal by J. Maxiell),41,29
159,2,5:41.0,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft (assist by G. Henderson),,43,29
160,2,5:24.0,,J. Smith misses 2-pt jump shot from 16 ft,43,29
161,2,5:23.0,Defensive rebound by M. Kidd-Gilchrist,,43,29
162,2,5:13.0,G. Henderson misses 2-pt jump shot from 9 ft,,43,29
163,2,5:12.0,,Defensive rebound by J. Smith,43,29
164,2,5:05.0,,J. Smith misses 2-pt jump shot from 18 ft,43,29
165,2,5:04.0,Defensive rebound by M. Kidd-Gilchrist,,43,29
166,2,4:42.0,Turnover by G. Henderson (bad pass; steal by J. Smith),,43,29
167,2,4:31.0,,L. Galloway makes 2-pt jump shot from 18 ft,43,31
168,2,4:24.0,Charlotte full timeout,,43,31
169,2,4:24.0,K. Walker enters the game for G. Henderson,,43,31
170,2,4:24.0,B. Biyombo enters the game for J. Maxiell,,43,31
171,2,4:19.0,Personal foul by L. Galloway (drawn by B. Roberts),,43,31
172,2,4:19.0,B. Roberts makes free throw 1 of 2,,44,31
173,2,4:19.0,,S. Larkin enters the game for L. Galloway,44,31
174,2,4:19.0,B. Roberts makes free throw 2 of 2,,45,31
175,2,4:05.0,,T. Wear misses 2-pt jump shot from 20 ft,45,31
176,2,4:04.0,Defensive rebound by B. Roberts,,45,31
177,2,3:52.0,Shooting foul by J. Smith (drawn by K. Walker),,45,31
178,2,3:52.0,K. Walker makes free throw 1 of 2,,46,31
179,2,3:52.0,,C. Aldrich enters the game for J. Smith,46,31
180,2,3:52.0,K. Walker makes free throw 2 of 2,,47,31
181,2,3:36.0,,Turnover by J. Calderón (lost ball; steal by M. Williams),47,31
182,2,3:30.0,Personal foul by T. Hardaway (drawn by M. Kidd-Gilchrist),,47,31
183,2,3:30.0,M. Kidd-Gilchrist misses free throw 1 of 2,,47,31
184,2,3:30.0,Offensive rebound by Team,,47,31
185,2,3:30.0,M. Kidd-Gilchrist misses free throw 2 of 2,,47,31
186,2,3:29.0,,Defensive rebound by C. Aldrich,47,31
187,2,3:16.0,,T. Hardaway misses 3-pt jump shot from 25 ft,47,31
188,2,3:15.0,Defensive rebound by K. Walker,,47,31
189,2,3:04.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,,49,31
190,2,2:48.0,,C. Aldrich misses 2-pt jump shot from 4 ft,49,31
191,2,2:47.0,Defensive rebound by M. Kidd-Gilchrist,,49,31
192,2,2:36.0,K. Walker makes 3-pt jump shot from 26 ft (assist by B. Roberts),,52,31
193,2,2:35.0,,New York full timeout,52,31
194,2,2:27.0,,Turnover by S. Larkin (lost ball; steal by M. Williams),52,31
195,2,2:21.0,K. Walker makes 2-pt layup from 2 ft,,54,31
196,2,2:07.0,,C. Early enters the game for T. Hardaway,54,31
197,2,1:59.0,,C. Early misses 3-pt jump shot from 25 ft,54,31
198,2,1:58.0,Defensive rebound by Team,,54,31
199,2,1:41.0,M. Williams misses 2-pt jump shot from 23 ft,,54,31
200,2,1:40.0,Offensive rebound by B. Biyombo,,54,31
201,2,1:34.0,B. Biyombo makes 2-pt dunk at rim (assist by B. Roberts),,56,31
202,2,1:20.0,,T. Wear misses 3-pt jump shot from 22 ft,56,31
203,2,1:19.0,Defensive rebound by B. Roberts,,56,31
204,2,1:08.0,K. Walker makes 3-pt jump shot from 24 ft (assist by B. Roberts),,59,31
205,2,0:44.0,,C. Aldrich misses 2-pt jump shot from 18 ft (block by B. Biyombo),59,31
206,2,0:43.0,Defensive rebound by M. Kidd-Gilchrist,,59,31
207,2,0:39.0,Shooting foul by C. Early (drawn by M. Kidd-Gilchrist),,59,31
208,2,0:39.0,M. Kidd-Gilchrist misses free throw 1 of 2,,59,31
209,2,0:39.0,Offensive rebound by Team,,59,31
210,2,0:39.0,M. Kidd-Gilchrist makes free throw 2 of 2,,60,31
211,2,0:24.0,,Turnover by C. Early (bad pass; steal by M. Williams),60,31
212,2,0:20.0,M. Williams makes 2-pt layup at rim (assist by M. Kidd-Gilchrist),,62,31
213,2,0:02.0,,Turnover by C. Aldrich (3 sec),62,31
214,3,11:46.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by K. Walker),,64,31
215,3,11:30.0,,J. Smith misses 2-pt jump shot from 19 ft,64,31
216,3,11:29.0,Defensive rebound by K. Walker,,64,31
217,3,11:21.0,Personal foul by T. Hardaway (drawn by C. Zeller),,64,31
218,3,11:21.0,,S. Larkin enters the game for T. Hardaway,64,31
219,3,11:09.0,Turnover by B. Biyombo (traveling),,64,31
220,3,10:52.0,,Personal foul by C. Zeller (drawn by J. Smith),64,31
221,3,10:40.0,,S. Larkin misses 3-pt jump shot from 24 ft,64,31
222,3,10:39.0,Defensive rebound by G. Henderson,,64,31
223,3,10:33.0,Offensive foul by G. Henderson (drawn by S. Larkin),,64,31
224,3,10:33.0,Turnover by G. Henderson (offensive foul),,64,31
225,3,10:10.0,,C. Aldrich misses 2-pt hook shot from 10 ft,64,31
226,3,10:09.0,Defensive rebound by K. Walker,,64,31
227,3,9:53.0,G. Henderson misses 2-pt jump shot from 10 ft,,64,31
228,3,9:51.0,Offensive rebound by B. Biyombo,,64,31
229,3,9:48.0,K. Walker misses 3-pt jump shot from 24 ft,,64,31
230,3,9:47.0,,Defensive rebound by C. Aldrich,64,31
231,3,9:38.0,,S. Larkin makes 2-pt layup at rim (assist by C. Aldrich),64,33
232,3,9:27.0,Shooting foul by C. Early (drawn by M. Kidd-Gilchrist),,64,33
233,3,9:27.0,M. Kidd-Gilchrist makes free throw 1 of 2,,65,33
234,3,9:27.0,M. Kidd-Gilchrist misses free throw 2 of 2,,65,33
235,3,9:27.0,,Defensive rebound by C. Aldrich,65,33
236,3,9:03.0,,Turnover by Team (shot clock),65,33
237,3,8:49.0,Turnover by G. Henderson (lost ball; steal by S. Larkin),,65,33
238,3,8:43.0,,J. Smith misses 2-pt layup at rim,65,33
239,3,8:42.0,Defensive rebound by B. Biyombo,,65,33
240,3,8:34.0,K. Walker misses 2-pt jump shot from 3 ft,,65,33
241,3,8:33.0,Offensive rebound by B. Biyombo,,65,33
242,3,8:32.0,Shooting foul by J. Smith (drawn by B. Biyombo),,65,33
243,3,8:32.0,,Technical foul by J. Smith,65,33
244,3,8:32.0,K. Walker makes technical free throw,,66,33
245,3,8:32.0,B. Biyombo makes free throw 1 of 2,,67,33
246,3,8:32.0,,Q. Acy enters the game for J. Smith,67,33
247,3,8:32.0,B. Biyombo makes free throw 2 of 2,,68,33
248,3,8:14.0,,J. Calderón misses 2-pt jump shot from 20 ft,68,33
249,3,8:13.0,Defensive rebound by B. Biyombo,,68,33
250,3,7:57.0,Shooting foul by Q. Acy (drawn by C. Zeller),,68,33
251,3,7:57.0,C. Zeller makes free throw 1 of 2,,69,33
252,3,7:57.0,C. Zeller makes free throw 2 of 2,,70,33
253,3,7:48.0,,J. Calderón misses 2-pt jump shot from 21 ft,70,33
254,3,7:47.0,Defensive rebound by K. Walker,,70,33
255,3,7:41.0,Turnover by K. Walker (bad pass; steal by S. Larkin),,70,33
256,3,7:24.0,,S. Larkin misses 3-pt jump shot from 24 ft,70,33
257,3,7:23.0,,Offensive rebound by C. Aldrich,70,33
258,3,7:19.0,,J. Calderón misses 3-pt jump shot from 26 ft,70,33
259,3,7:18.0,Defensive rebound by B. Biyombo,,70,33
260,3,7:04.0,Shooting foul by C. Aldrich (drawn by B. Biyombo),,70,33
261,3,7:04.0,B. Biyombo misses free throw 1 of 2,,70,33
262,3,7:04.0,Offensive rebound by Team,,70,33
263,3,7:04.0,,L. Galloway enters the game for J. Calderón,70,33
264,3,7:04.0,B. Biyombo makes free throw 2 of 2,,71,33
265,3,6:42.0,,C. Aldrich misses 2-pt hook shot from 9 ft,71,33
266,3,6:40.0,Defensive rebound by K. Walker,,71,33
267,3,6:24.0,B. Biyombo makes 2-pt layup from 1 ft (assist by G. Henderson),,73,33
268,3,6:10.0,,S. Larkin makes 3-pt jump shot from 25 ft (assist by C. Early),73,36
269,3,5:54.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,73,36
270,3,5:53.0,Offensive rebound by B. Biyombo,,73,36
271,3,5:53.0,B. Biyombo makes 2-pt tip-in at rim,,75,36
272,3,5:53.0,Shooting foul by L. Galloway (drawn by B. Biyombo),,75,36
273,3,5:53.0,,New York full timeout,75,36
274,3,5:53.0,,T. Wear enters the game for C. Aldrich,75,36
275,3,5:53.0,B. Biyombo makes free throw 1 of 1,,76,36
276,3,5:36.0,,T. Wear misses 2-pt jump shot from 21 ft,76,36
277,3,5:35.0,Defensive rebound by M. Kidd-Gilchrist,,76,36
278,3,5:19.0,C. Zeller misses 2-pt layup from 1 ft,,76,36
279,3,5:18.0,Offensive rebound by B. Biyombo,,76,36
280,3,5:18.0,B. Biyombo makes 2-pt tip-in from 1 ft,,78,36
281,3,5:02.0,,L. Galloway misses 2-pt jump shot from 23 ft,78,36
282,3,5:01.0,Defensive rebound by G. Henderson,,78,36
283,3,4:46.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,78,36
284,3,4:45.0,Offensive rebound by B. Biyombo,,78,36
285,3,4:40.0,K. Walker makes 3-pt jump shot from 24 ft (assist by B. Biyombo),,81,36
286,3,4:30.0,,Q. Acy misses 2-pt layup from 3 ft,81,36
287,3,4:29.0,Defensive rebound by Team,,81,36
288,3,4:29.0,J. Maxiell enters the game for B. Biyombo,,81,36
289,3,4:29.0,M. Williams enters the game for C. Zeller,,81,36
290,3,4:06.0,J. Maxiell misses 2-pt jump shot from 10 ft,,81,36
291,3,4:05.0,,Defensive rebound by T. Wear,81,36
292,3,3:52.0,,Shooting foul by G. Henderson (drawn by L. Galloway),81,36
293,3,3:52.0,,L. Galloway makes free throw 1 of 2,81,37
294,3,3:52.0,B. Roberts enters the game for G. Henderson,,81,37
295,3,3:52.0,,L. Galloway makes free throw 2 of 2,81,38
296,3,3:28.0,M. Williams makes 2-pt jump shot from 9 ft,,83,38
297,3,3:17.0,,S. Larkin makes 2-pt jump shot from 19 ft,83,40
298,3,2:56.0,Shooting block foul by T. Wear (drawn by K. Walker),,83,40
299,3,2:56.0,Charlotte full timeout,,83,40
300,3,2:56.0,P. Hairston enters the game for M. Kidd-Gilchrist,,83,40
301,3,2:56.0,,C. Aldrich enters the game for Q. Acy,83,40
302,3,2:56.0,K. Walker makes free throw 1 of 2,,84,40
303,3,2:56.0,K. Walker makes free throw 2 of 2,,85,40
304,3,2:43.0,,L. Galloway misses 3-pt jump shot from 25 ft,85,40
305,3,2:42.0,Defensive rebound by M. Williams,,85,40
306,3,2:31.0,Turnover by B. Roberts (bad pass; steal by S. Larkin),,85,40
307,3,2:26.0,,S. Larkin makes 2-pt layup at rim,85,42
308,3,1:58.0,K. Walker misses 3-pt jump shot from 25 ft,,85,42
309,3,1:57.0,,Defensive rebound by S. Larkin,85,42
310,3,1:51.0,,Personal foul by B. Roberts (drawn by L. Galloway),85,42
311,3,1:43.0,,L. Galloway misses 2-pt jump shot from 4 ft,85,42
312,3,1:42.0,Defensive rebound by K. Walker,,85,42
313,3,1:35.0,M. Williams misses 2-pt jump shot from 20 ft,,85,42
314,3,1:34.0,,Defensive rebound by C. Aldrich,85,42
315,3,1:28.0,,Turnover by S. Larkin (bad pass),85,42
316,3,1:28.0,,J. Calderón enters the game for S. Larkin,85,42
317,3,1:09.0,K. Walker makes 2-pt jump shot from 15 ft,,87,42
318,3,0:58.0,,J. Calderón makes 2-pt jump shot from 20 ft,87,44
319,3,0:46.0,Shooting foul by C. Aldrich (drawn by J. Maxiell),,87,44
320,3,0:46.0,J. Maxiell makes free throw 1 of 2,,88,44
321,3,0:46.0,,T. Hardaway enters the game for L. Galloway,88,44
322,3,0:46.0,J. Maxiell makes free throw 2 of 2,,89,44
323,3,0:33.0,,C. Early misses 2-pt layup from 1 ft (block by J. Maxiell),89,44
324,3,0:31.0,,Offensive rebound by Team,89,44
325,3,0:26.0,,T. Hardaway misses 3-pt jump shot from 26 ft,89,44
326,3,0:25.0,Defensive rebound by J. Maxiell,,89,44
327,3,0:02.0,J. Maxiell misses 2-pt layup from 2 ft,,89,44
328,3,0:01.0,,Defensive rebound by C. Aldrich,89,44
329,4,11:50.0,,Personal foul by J. Taylor (drawn by T. Hardaway),89,44
330,4,11:45.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by T. Hardaway),89,47
331,4,11:30.0,Turnover by M. Williams (bad pass),,89,47
332,4,11:15.0,,C. Early makes 3-pt jump shot from 24 ft (assist by T. Wear),89,50
333,4,10:55.0,P. Hairston misses 2-pt jump shot from 19 ft,,89,50
334,4,10:54.0,,Defensive rebound by T. Wear,89,50
335,4,10:45.0,,T. Hardaway makes 2-pt jump shot from 12 ft,89,52
336,4,10:45.0,,Shooting foul by J. Maxiell (drawn by T. Hardaway),89,52
337,4,10:45.0,,T. Hardaway makes free throw 1 of 1,89,53
338,4,10:21.0,J. Taylor misses 2-pt dunk at rim (block by C. Aldrich),,89,53
339,4,10:20.0,Offensive rebound by P. Hairston,,89,53
340,4,10:14.0,P. Hairston makes 2-pt jump shot from 6 ft,,91,53
341,4,10:01.0,,T. Hardaway makes 2-pt jump shot from 12 ft,91,55
342,4,9:38.0,B. Roberts makes 2-pt jump shot from 20 ft,,93,55
343,4,9:27.0,,C. Early misses 3-pt jump shot from 25 ft,93,55
344,4,9:26.0,Defensive rebound by M. Williams,,93,55
345,4,9:12.0,Turnover by J. Taylor (traveling),,93,55
346,4,9:12.0,,J. Smith enters the game for C. Aldrich,93,55
347,4,9:12.0,N. Vonleh enters the game for M. Williams,,93,55
348,4,8:50.0,,T. Wear misses 2-pt jump shot from 19 ft,93,55
349,4,8:49.0,Defensive rebound by N. Vonleh,,93,55
350,4,8:40.0,Personal foul by T. Hardaway (drawn by N. Vonleh),,93,55
351,4,8:40.0,Official timeout,,93,55
352,4,8:35.0,P. Hairston misses 3-pt jump shot from 23 ft,,93,55
353,4,8:34.0,Offensive rebound by J. Taylor,,93,55
354,4,8:28.0,P. Hairston misses 2-pt jump shot from 6 ft,,93,55
355,4,8:27.0,,Defensive rebound by T. Wear,93,55
356,4,8:18.0,,Personal foul by J. Maxiell (drawn by J. Smith),93,55
357,4,8:08.0,,Turnover by J. Calderón (bad pass; steal by P. Hairston),93,55
358,4,8:02.0,J. Taylor makes 2-pt dunk at rim (assist by P. Hairston),,95,55
359,4,7:51.0,,T. Hardaway misses 3-pt jump shot from 23 ft,95,55
360,4,7:50.0,Defensive rebound by J. Taylor,,95,55
361,4,7:38.0,N. Vonleh misses 2-pt layup from 1 ft (block by T. Wear),,95,55
362,4,7:37.0,,Defensive rebound by T. Wear,95,55
363,4,7:28.0,,T. Wear makes 2-pt jump shot from 21 ft,95,57
364,4,7:09.0,Shooting foul by T. Wear (drawn by N. Vonleh),,95,57
365,4,7:09.0,N. Vonleh misses free throw 1 of 2,,95,57
366,4,7:09.0,Offensive rebound by Team,,95,57
367,4,7:09.0,,S. Larkin enters the game for J. Calderón,95,57
368,4,7:09.0,,L. Galloway enters the game for T. Hardaway,95,57
369,4,7:09.0,N. Vonleh makes free throw 2 of 2,,96,57
370,4,6:57.0,,C. Early misses 2-pt layup from 3 ft,96,57
371,4,6:56.0,,Offensive rebound by J. Smith,96,57
372,4,6:56.0,,J. Smith makes 2-pt layup from 2 ft,96,59
373,4,6:45.0,B. Roberts makes 2-pt jump shot from 20 ft,,98,59
374,4,6:44.0,,New York full timeout,98,59
375,4,6:44.0,,Q. Acy enters the game for J. Smith,98,59
376,4,6:26.0,,Q. Acy makes 2-pt jump shot from 5 ft,98,61
377,4,6:06.0,N. Vonleh makes 2-pt hook shot from 5 ft,,100,61
378,4,5:42.0,,Q. Acy makes 2-pt jump shot from 10 ft (assist by T. Wear),100,63
379,4,5:22.0,B. Roberts makes 2-pt jump shot from 22 ft (assist by J. Taylor),,102,63
380,4,4:58.0,,T. Wear misses 3-pt jump shot from 24 ft (block by N. Vonleh),102,63
381,4,4:57.0,,Offensive rebound by Team,102,63
