,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
107,2,10:23.0,Turnover by A. Horford (bad pass; steal by B. Bogdanović),,39,30
108,2,10:10.0,,B. Bogdanović makes 2-pt jump shot from 7 ft (assist by J. Jack),39,32
109,2,9:47.0,A. Horford misses 2-pt hook shot from 7 ft,,39,32
110,2,9:45.0,,Defensive rebound by M. Brown,39,32
111,2,9:36.0,,Shooting foul by M. Scott (drawn by J. Jack),39,32
112,2,9:36.0,,J. Jack makes free throw 1 of 2,39,33
113,2,9:36.0,,J. Jack makes free throw 2 of 2,39,34
114,2,9:24.0,M. Scott misses 3-pt jump shot from 24 ft,,39,34
115,2,9:23.0,,Defensive rebound by M. Brown,39,34
116,2,9:16.0,,Turnover by M. Brown (bad pass; steal by K. Korver),39,34
117,2,9:13.0,K. Bazemore makes 2-pt layup from 1 ft (assist by K. Korver),,41,34
118,2,9:13.0,Shooting foul by J. Jack (drawn by K. Bazemore),,41,34
119,2,9:13.0,M. Muscala enters the game for M. Scott,,41,34
120,2,9:13.0,K. Bazemore misses free throw 1 of 1,,41,34
121,2,9:12.0,,Defensive rebound by J. Johnson,41,34
122,2,8:50.0,,J. Jack misses 2-pt jump shot from 15 ft,41,34
123,2,8:49.0,Defensive rebound by K. Korver,,41,34
124,2,8:33.0,D. Schröder misses 2-pt jump shot from 18 ft,,41,34
125,2,8:32.0,,Defensive rebound by J. Johnson,41,34
126,2,8:26.0,,J. Johnson misses 3-pt jump shot from 25 ft,41,34
127,2,8:25.0,Defensive rebound by K. Korver,,41,34
128,2,8:25.0,Personal foul by M. Plumlee (drawn by K. Korver),,41,34
129,2,8:25.0,Official timeout,,41,34
130,2,8:25.0,J. Teague enters the game for D. Schröder,,41,34
131,2,8:25.0,D. Carroll enters the game for K. Bazemore,,41,34
132,2,8:16.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Teague),,44,34
133,2,7:51.0,,J. Jack misses 3-pt jump shot from 25 ft,44,34
134,2,7:50.0,Defensive rebound by D. Carroll,,44,34
135,2,7:43.0,J. Teague misses 3-pt jump shot from 25 ft,,44,34
136,2,7:42.0,,Defensive rebound by B. Bogdanović,44,34
137,2,7:24.0,,J. Jack misses 2-pt layup from 2 ft,44,34
138,2,7:23.0,Defensive rebound by J. Teague,,44,34
139,2,7:08.0,Turnover by A. Horford (lost ball),,44,34
140,2,6:52.0,,M. Plumlee misses 2-pt layup from 1 ft (block by M. Muscala),44,34
141,2,6:51.0,,Offensive rebound by M. Plumlee,44,34
142,2,6:50.0,,Shooting foul by K. Korver (drawn by M. Plumlee),44,34
143,2,6:50.0,,M. Plumlee misses free throw 1 of 2,44,34
144,2,6:50.0,,Offensive rebound by Team,44,34
145,2,6:50.0,M. Scott enters the game for A. Horford,,44,34
146,2,6:50.0,S. Mack enters the game for K. Korver,,44,34
147,2,6:50.0,,M. Plumlee misses free throw 2 of 2,44,34
148,2,6:49.0,Defensive rebound by M. Scott,,44,34
149,2,6:38.0,Turnover by J. Teague (bad pass; steal by M. Plumlee),,44,34
150,2,6:35.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by B. Bogdanović),44,36
151,2,6:14.0,M. Scott misses 3-pt jump shot from 23 ft,,44,36
152,2,6:13.0,,Defensive rebound by M. Plumlee,44,36
153,2,5:57.0,,J. Johnson makes 2-pt jump shot from 17 ft,44,38
154,2,5:45.0,Shooting foul by M. Plumlee (drawn by J. Teague),,44,38
155,2,5:45.0,,Brooklyn full timeout,44,38
156,2,5:45.0,,B. Lopez enters the game for M. Plumlee,44,38
157,2,5:45.0,,D. Williams enters the game for M. Brown,44,38
158,2,5:45.0,J. Teague makes free throw 1 of 2,,45,38
159,2,5:45.0,J. Teague makes free throw 2 of 2,,46,38
160,2,5:29.0,,B. Lopez makes 2-pt jump shot from 9 ft (assist by D. Williams),46,40
161,2,5:18.0,Shooting foul by J. Jack (drawn by M. Scott),,46,40
162,2,5:18.0,M. Scott misses free throw 1 of 2,,46,40
163,2,5:18.0,Offensive rebound by Team,,46,40
164,2,5:18.0,,T. Young enters the game for J. Jack,46,40
165,2,5:18.0,M. Scott makes free throw 2 of 2,,47,40
166,2,5:06.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Lopez),47,43
167,2,4:55.0,Turnover by J. Teague (bad pass; steal by T. Young),,47,43
168,2,4:52.0,,Personal foul by M. Muscala (drawn by T. Young),47,43
169,2,4:52.0,A. Horford enters the game for M. Muscala,,47,43
170,2,4:41.0,,B. Bogdanović makes 2-pt layup from 2 ft,47,45
171,2,4:41.0,,Shooting foul by M. Scott (drawn by B. Bogdanović),47,45
172,2,4:41.0,K. Korver enters the game for S. Mack,,47,45
173,2,4:41.0,,B. Bogdanović makes free throw 1 of 1,47,46
174,2,4:33.0,J. Teague makes 2-pt layup from 1 ft,,49,46
175,2,4:18.0,,J. Johnson misses 3-pt jump shot from 25 ft,49,46
176,2,4:17.0,Defensive rebound by K. Korver,,49,46
177,2,4:06.0,A. Horford misses 2-pt layup from 1 ft,,49,46
178,2,4:05.0,Offensive rebound by M. Scott,,49,46
179,2,4:04.0,M. Scott makes 2-pt tip-in from 1 ft,,51,46
180,2,3:54.0,,Turnover by D. Williams (lost ball; steal by A. Horford),51,46
181,2,3:50.0,M. Scott makes 2-pt dunk at rim (assist by J. Teague),,53,46
182,2,3:29.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),53,49
183,2,3:12.0,Atlanta full timeout,,53,49
184,2,3:07.0,J. Teague makes 2-pt layup from 2 ft (assist by A. Horford),,55,49
185,2,2:44.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,55,49
186,2,2:43.0,Defensive rebound by M. Scott,,55,49
187,2,2:37.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,57,49
188,2,2:20.0,,D. Williams misses 2-pt jump shot from 6 ft (block by J. Teague),57,49
189,2,2:19.0,Defensive rebound by J. Teague,,57,49
190,2,2:12.0,A. Horford makes 2-pt dunk at rim (assist by K. Korver),,59,49
191,2,1:51.0,,D. Williams misses 3-pt jump shot from 23 ft,59,49
192,2,1:50.0,,Offensive rebound by B. Lopez,59,49
193,2,1:49.0,,B. Lopez misses 2-pt tip-in at rim,59,49
194,2,1:48.0,Defensive rebound by D. Carroll,,59,49
195,2,1:38.0,D. Carroll misses 3-pt jump shot from 24 ft,,59,49
196,2,1:37.0,,Defensive rebound by T. Young,59,49
197,2,1:32.0,,D. Williams misses 2-pt layup from 2 ft,59,49
198,2,1:31.0,,Offensive rebound by T. Young,59,49
199,2,1:27.0,,T. Young makes 2-pt layup from 1 ft,59,51
200,2,1:06.0,Shooting foul by T. Young (drawn by J. Teague),,59,51
201,2,1:06.0,J. Teague makes 2-pt jump shot from 5 ft,,61,51
202,2,1:06.0,J. Teague makes free throw 1 of 1,,62,51
203,2,0:49.0,,B. Lopez makes 2-pt dunk at rim (assist by T. Young),62,53
204,2,0:29.0,K. Korver makes 3-pt jump shot from 23 ft (assist by M. Scott),,65,53
205,2,0:07.0,,J. Johnson makes 3-pt jump shot from 22 ft (assist by D. Williams),65,56
206,2,0:01.0,J. Teague misses 2-pt layup from 2 ft (block by B. Lopez),,65,56
207,2,0:00.0,,Defensive rebound by D. Williams,65,56
208,3,11:43.0,A. Horford misses 2-pt jump shot from 11 ft,,65,56
209,3,11:42.0,,Defensive rebound by T. Young,65,56
210,3,11:29.0,,B. Bogdanović misses 2-pt layup at rim,65,56
211,3,11:26.0,Defensive rebound by A. Horford,,65,56
212,3,11:15.0,A. Horford misses 2-pt layup at rim,,65,56
213,3,11:14.0,,Defensive rebound by D. Williams,65,56
214,3,11:09.0,,D. Williams makes 2-pt layup from 2 ft,65,58
215,3,10:52.0,A. Horford misses 2-pt jump shot from 19 ft,,65,58
216,3,10:51.0,,Defensive rebound by J. Johnson,65,58
217,3,10:42.0,,D. Williams misses 3-pt jump shot from 24 ft,65,58
218,3,10:41.0,,Offensive rebound by T. Young,65,58
219,3,10:33.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,65,58
220,3,10:32.0,Defensive rebound by D. Carroll,,65,58
221,3,10:24.0,Offensive foul by D. Carroll (drawn by D. Williams),,65,58
222,3,10:24.0,Turnover by D. Carroll (offensive foul),,65,58
223,3,10:04.0,,Shooting foul by D. Carroll (drawn by B. Lopez),65,58
224,3,10:04.0,,B. Lopez makes free throw 1 of 2,65,59
225,3,10:04.0,,B. Lopez makes free throw 2 of 2,65,60
226,3,9:51.0,A. Horford makes 2-pt layup from 3 ft (assist by D. Carroll),,67,60
227,3,9:44.0,,Turnover by D. Williams (lost ball; steal by J. Teague),67,60
228,3,9:41.0,Shooting foul by T. Young (drawn by J. Teague),,67,60
229,3,9:41.0,J. Teague misses free throw 1 of 2,,67,60
230,3,9:41.0,Offensive rebound by Team,,67,60
231,3,9:41.0,J. Teague makes free throw 2 of 2,,68,60
232,3,9:29.0,,Turnover by D. Williams (lost ball; steal by M. Muscala),68,60
233,3,9:26.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),,70,60
234,3,9:26.0,Shooting foul by B. Bogdanović (drawn by A. Horford),,70,60
235,3,9:26.0,A. Horford makes free throw 1 of 1,,71,60
236,3,9:09.0,,J. Johnson makes 2-pt jump shot from 7 ft,71,62
237,3,9:00.0,Turnover by J. Teague (bad pass; steal by J. Johnson),,71,62
238,3,8:57.0,,Turnover by J. Johnson (bad pass; steal by J. Teague),71,62
239,3,8:56.0,,Violation by B. Lopez (kicked ball),71,62
240,3,8:49.0,A. Horford misses 2-pt hook shot from 5 ft,,71,62
241,3,8:48.0,,Defensive rebound by B. Lopez,71,62
242,3,8:38.0,,T. Young misses 3-pt jump shot from 25 ft,71,62
243,3,8:37.0,,Offensive rebound by B. Lopez,71,62
244,3,8:36.0,,Shooting foul by K. Korver (drawn by B. Lopez),71,62
245,3,8:36.0,,B. Lopez makes free throw 1 of 2,71,63
246,3,8:36.0,,B. Lopez makes free throw 2 of 2,71,64
247,3,8:12.0,J. Teague misses 3-pt jump shot from 24 ft,,71,64
248,3,8:11.0,,Defensive rebound by Team,71,64
249,3,7:57.0,,T. Young makes 2-pt layup from 3 ft (assist by D. Williams),71,66
250,3,7:44.0,,Violation by B. Lopez (kicked ball),71,66
251,3,7:34.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Korver),,74,66
252,3,7:21.0,,T. Young makes 2-pt layup from 1 ft (assist by J. Johnson),74,68
253,3,6:55.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Korver),,77,68
254,3,6:32.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),77,71
255,3,6:23.0,K. Korver misses 2-pt layup from 3 ft (block by B. Lopez),,77,71
256,3,6:22.0,,Defensive rebound by Team,77,71
257,3,6:06.0,,J. Johnson misses 3-pt jump shot from 23 ft,77,71
258,3,6:05.0,Defensive rebound by A. Horford,,77,71
259,3,5:52.0,D. Carroll misses 2-pt jump shot from 6 ft,,77,71
260,3,5:50.0,Offensive rebound by A. Horford,,77,71
261,3,5:48.0,D. Carroll makes 2-pt layup from 2 ft (assist by M. Muscala),,79,71
262,3,5:38.0,,Turnover by T. Young (lost ball; steal by K. Korver),79,71
263,3,5:35.0,,Violation by B. Bogdanović (kicked ball),79,71
264,3,5:35.0,,Brooklyn full timeout,79,71
265,3,5:35.0,M. Scott enters the game for A. Horford,,79,71
266,3,5:35.0,,E. Clark enters the game for T. Young,79,71
267,3,5:35.0,K. Bazemore enters the game for K. Korver,,79,71
268,3,5:28.0,Shooting foul by B. Lopez (drawn by D. Carroll),,79,71
269,3,5:28.0,D. Carroll makes free throw 1 of 2,,80,71
270,3,5:28.0,D. Carroll makes free throw 2 of 2,,81,71
271,3,5:19.0,,Turnover by D. Williams (bad pass; steal by J. Teague),81,71
272,3,5:15.0,M. Scott makes 2-pt layup at rim (assist by J. Teague),,83,71
273,3,4:54.0,,B. Lopez makes 2-pt hook shot from 7 ft,83,73
274,3,4:32.0,J. Teague misses 2-pt layup from 2 ft (block by E. Clark),,83,73
275,3,4:30.0,Offensive rebound by J. Teague,,83,73
276,3,4:25.0,J. Teague misses 2-pt jump shot from 11 ft,,83,73
277,3,4:24.0,Offensive rebound by K. Bazemore,,83,73
278,3,4:23.0,K. Bazemore misses 2-pt tip-in from 1 ft,,83,73
279,3,4:22.0,,Defensive rebound by J. Johnson,83,73
280,3,4:15.0,,Shooting foul by D. Carroll (drawn by D. Williams),83,73
281,3,4:15.0,,D. Williams misses free throw 1 of 2,83,73
282,3,4:15.0,,Offensive rebound by Team,83,73
283,3,4:15.0,E. Brand enters the game for M. Muscala,,83,73
284,3,4:15.0,K. Korver enters the game for D. Carroll,,83,73
285,3,4:15.0,,D. Williams makes free throw 2 of 2,83,74
286,3,3:51.0,Shooting foul by E. Clark (drawn by J. Teague),,83,74
287,3,3:51.0,J. Teague makes free throw 1 of 2,,84,74
288,3,3:51.0,,M. Brown enters the game for J. Johnson,84,74
289,3,3:51.0,J. Teague misses free throw 2 of 2,,84,74
290,3,3:50.0,Offensive rebound by M. Scott,,84,74
291,3,3:39.0,E. Brand makes 2-pt layup from 1 ft (assist by J. Teague),,86,74
292,3,3:21.0,,E. Clark makes 2-pt jump shot from 19 ft (assist by D. Williams),86,76
293,3,3:09.0,E. Brand misses 2-pt jump shot from 18 ft,,86,76
294,3,3:08.0,,Defensive rebound by Team,86,76
295,3,3:08.0,D. Schröder enters the game for J. Teague,,86,76
296,3,2:48.0,,B. Bogdanović makes 2-pt jump shot from 4 ft (assist by D. Williams),86,78
297,3,2:40.0,M. Scott makes 2-pt layup at rim (assist by K. Korver),,88,78
298,3,2:27.0,Atlanta full timeout,,88,78
299,3,2:27.0,,M. Plumlee enters the game for B. Lopez,88,78
300,3,2:27.0,,J. Jack enters the game for D. Williams,88,78
301,3,2:13.0,,Turnover by Team (shot clock),88,78
302,3,2:01.0,M. Scott makes 2-pt jump shot from 15 ft (assist by D. Schröder),,90,78
303,3,1:49.0,,B. Bogdanović misses 2-pt jump shot from 5 ft,90,78
304,3,1:48.0,,Offensive rebound by M. Plumlee,90,78
305,3,1:47.0,,M. Plumlee misses 2-pt tip-in from 3 ft,90,78
306,3,1:46.0,Defensive rebound by Team,,90,78
307,3,1:35.0,D. Schröder makes 2-pt layup from 2 ft,,92,78
308,3,1:14.0,,J. Jack misses 2-pt jump shot from 15 ft,92,78
309,3,1:13.0,Defensive rebound by K. Bazemore,,92,78
310,3,1:05.0,K. Bazemore misses 3-pt jump shot from 23 ft,,92,78
311,3,1:04.0,Offensive rebound by M. Scott,,92,78
312,3,0:47.0,D. Schröder misses 2-pt layup from 1 ft,,92,78
313,3,0:45.0,,Defensive rebound by J. Jack,92,78
314,3,0:40.0,,Shooting foul by K. Korver (drawn by M. Plumlee),92,78
315,3,0:40.0,,M. Plumlee makes free throw 1 of 2,92,79
316,3,0:40.0,A. Horford enters the game for E. Brand,,92,79
317,3,0:40.0,,M. Plumlee makes free throw 2 of 2,92,80
318,3,0:31.0,Personal foul by B. Bogdanović (drawn by K. Bazemore),,92,80
319,3,0:31.0,K. Bazemore makes free throw 1 of 2,,93,80
320,3,0:31.0,S. Mack enters the game for K. Korver,,93,80
321,3,0:31.0,,Violation by E. Clark (def goaltending),93,80
322,3,0:31.0,K. Bazemore makes free throw 2 of 2,,94,80
323,3,0:17.0,,Personal foul by D. Schröder (drawn by J. Jack),94,80
324,3,0:17.0,,J. Jack makes free throw 1 of 2,94,81
325,3,0:17.0,K. Korver enters the game for K. Bazemore,,94,81
326,3,0:17.0,,J. Jack makes free throw 2 of 2,94,82
327,3,0:01.0,M. Scott misses 3-pt jump shot from 25 ft,,94,82
328,3,0:00.0,Offensive rebound by Team,,94,82
329,4,12:00.0,,Personal foul by D. Schröder (drawn by J. Jack),94,82
330,4,11:38.0,,M. Brown makes 3-pt jump shot from 26 ft (assist by B. Lopez),94,85
331,4,11:25.0,D. Schröder makes 2-pt jump shot from 4 ft,,96,85
332,4,11:14.0,,Shooting foul by K. Korver (drawn by J. Jack),96,85
333,4,11:14.0,,J. Jack makes free throw 1 of 2,96,86
334,4,11:14.0,,J. Jack makes free throw 2 of 2,96,87
335,4,11:05.0,K. Korver makes 3-pt jump shot from 27 ft (assist by D. Schröder),,99,87
336,4,10:37.0,,M. Brown misses 2-pt jump shot from 11 ft,99,87
337,4,10:36.0,Defensive rebound by A. Horford,,99,87
338,4,10:21.0,A. Horford misses 2-pt jump shot from 18 ft,,99,87
339,4,10:20.0,,Defensive rebound by B. Bogdanović,99,87
340,4,10:12.0,,J. Jack makes 2-pt jump shot from 10 ft,99,89
341,4,9:56.0,M. Scott misses 3-pt jump shot from 24 ft,,99,89
342,4,9:55.0,,Defensive rebound by J. Jack,99,89
343,4,9:44.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by J. Jack),99,91
344,4,9:26.0,D. Schröder misses 3-pt jump shot from 23 ft,,99,91
345,4,9:25.0,,Defensive rebound by B. Bogdanović,99,91
346,4,9:18.0,,M. Brown misses 3-pt jump shot from 22 ft,99,91
347,4,9:17.0,,Offensive rebound by T. Young,99,91
348,4,9:16.0,,T. Young misses 2-pt jump shot from 4 ft (block by A. Horford),99,91
349,4,9:15.0,,Offensive rebound by Team,99,91
350,4,9:15.0,M. Muscala enters the game for M. Scott,,99,91
351,4,9:15.0,,J. Johnson enters the game for B. Bogdanović,99,91
352,4,9:15.0,D. Carroll enters the game for K. Korver,,99,91
353,4,9:05.0,,Turnover by J. Johnson (lost ball; steal by A. Horford),99,91
354,4,9:00.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by A. Horford),,102,91
355,4,8:52.0,,Personal foul by S. Mack (drawn by J. Jack),102,91
356,4,8:52.0,Official timeout,,102,91
357,4,8:42.0,,Shooting foul by A. Horford (drawn by B. Lopez),102,91
358,4,8:42.0,,B. Lopez makes free throw 1 of 2,102,92
359,4,8:42.0,,B. Lopez makes free throw 2 of 2,102,93
360,4,8:29.0,S. Mack makes 3-pt jump shot from 23 ft (assist by A. Horford),,105,93
361,4,8:18.0,,D. Williams enters the game for M. Brown,105,93
362,4,8:18.0,J. Teague enters the game for D. Schröder,,105,93
363,4,8:10.0,,J. Johnson makes 2-pt jump shot from 8 ft (assist by D. Williams),105,95
364,4,7:55.0,Turnover by M. Muscala (bad pass),,105,95
365,4,7:38.0,,J. Johnson makes 2-pt jump shot from 7 ft,105,97
366,4,7:21.0,Turnover by D. Carroll (bad pass; steal by J. Jack),,105,97
367,4,7:16.0,,J. Jack misses 2-pt jump shot from 15 ft,105,97
368,4,7:14.0,,Offensive rebound by B. Lopez,105,97
369,4,7:08.0,,J. Jack makes 2-pt jump shot from 9 ft,105,99
370,4,7:06.0,Atlanta full timeout,,105,99
371,4,7:06.0,M. Scott enters the game for M. Muscala,,105,99
372,4,7:06.0,K. Korver enters the game for S. Mack,,105,99
373,4,6:53.0,K. Korver misses 2-pt jump shot from 14 ft,,105,99
374,4,6:52.0,,Defensive rebound by J. Johnson,105,99
375,4,6:36.0,,B. Lopez misses 2-pt hook shot from 7 ft,105,99
376,4,6:35.0,Defensive rebound by D. Carroll,,105,99
377,4,6:26.0,M. Scott misses 2-pt jump shot from 22 ft,,105,99
378,4,6:25.0,,Defensive rebound by J. Jack,105,99
379,4,6:18.0,,J. Johnson makes 2-pt jump shot from 7 ft (assist by J. Jack),105,101
380,4,5:56.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,107,101
381,4,5:39.0,,B. Lopez misses 2-pt jump shot from 6 ft,107,101
382,4,5:38.0,Defensive rebound by A. Horford,,107,101
