,QUARTER,TIME_REMAINING,TORONTO_ACTION,SAN ANTONIO_ACTION,TORONTO_SCORE,SAN ANTONIO_SCORE
33,1,8:32.0,,C. Joseph misses 3-pt jump shot from 23 ft,7,4
34,1,8:31.0,,Offensive rebound by T. Splitter,7,4
35,1,8:25.0,,Turnover by K. Leonard (traveling),7,4
36,1,8:13.0,T. Ross misses 3-pt jump shot from 24 ft,,7,4
37,1,8:12.0,,Defensive rebound by T. Parker,7,4
38,1,8:07.0,,T. Parker makes 2-pt layup from 2 ft,7,6
39,1,7:59.0,Turnover by K. Lowry (lost ball),,7,6
40,1,7:44.0,,T. Duncan misses 2-pt jump shot from 4 ft,7,6
41,1,7:43.0,Defensive rebound by K. Lowry,,7,6
42,1,7:34.0,D. DeRozan misses 2-pt jump shot from 18 ft,,7,6
43,1,7:33.0,,Defensive rebound by T. Duncan,7,6
44,1,7:28.0,,T. Parker makes 2-pt layup at rim,7,8
45,1,7:19.0,Toronto full timeout,,7,8
46,1,7:10.0,T. Ross misses 2-pt jump shot from 9 ft,,7,8
47,1,7:09.0,,Defensive rebound by K. Leonard,7,8
48,1,6:52.0,,T. Splitter misses 2-pt jump shot from 8 ft,7,8
49,1,6:51.0,Defensive rebound by A. Johnson,,7,8
50,1,6:42.0,A. Johnson misses 2-pt jump shot from 5 ft,,7,8
51,1,6:40.0,Offensive rebound by A. Johnson,,7,8
52,1,6:40.0,A. Johnson makes 2-pt tip-in from 2 ft,,9,8
53,1,6:25.0,,T. Parker misses 2-pt jump shot from 18 ft,9,8
54,1,6:24.0,,Offensive rebound by T. Duncan,9,8
55,1,6:21.0,,T. Duncan makes 2-pt layup at rim,9,10
56,1,6:04.0,D. DeRozan misses 2-pt jump shot from 20 ft,,9,10
57,1,6:03.0,,Defensive rebound by T. Parker,9,10
58,1,5:43.0,,T. Duncan misses 2-pt jump shot from 11 ft,9,10
59,1,5:43.0,,Offensive rebound by Team,9,10
60,1,5:30.0,,Shooting foul by K. Lowry (drawn by T. Parker),9,10
61,1,5:30.0,,T. Parker makes free throw 1 of 2,9,11
62,1,5:30.0,,B. Diaw enters the game for T. Splitter,9,11
63,1,5:30.0,,T. Parker makes free throw 2 of 2,9,12
64,1,5:12.0,Turnover by D. DeRozan (lost ball; steal by K. Leonard),,9,12
65,1,5:12.0,,Personal foul by D. DeRozan (drawn by C. Joseph),9,12
66,1,4:50.0,,Turnover by B. Diaw (step out of bounds),9,12
67,1,4:50.0,L. Williams enters the game for T. Ross,,9,12
68,1,4:50.0,P. Patterson enters the game for A. Johnson,,9,12
69,1,4:32.0,J. Valančiūnas makes 2-pt layup from 2 ft,,11,12
70,1,4:21.0,,Turnover by B. Diaw (traveling),11,12
71,1,4:21.0,,D. Green enters the game for C. Joseph,11,12
72,1,4:01.0,D. DeRozan makes 2-pt layup from 2 ft,,13,12
73,1,4:00.0,,San Antonio full timeout,13,12
74,1,3:42.0,,D. Green makes 3-pt jump shot from 24 ft (assist by B. Diaw),13,15
75,1,3:28.0,K. Lowry misses 2-pt jump shot from 16 ft (block by T. Duncan),,13,15
76,1,3:27.0,,Defensive rebound by D. Green,13,15
77,1,3:12.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by T. Parker),13,17
78,1,2:50.0,Turnover by L. Williams (lost ball; steal by K. Leonard),,13,17
79,1,2:45.0,G. Vásquez enters the game for K. Lowry,,13,17
80,1,2:42.0,,K. Leonard makes 2-pt jump shot from 11 ft (assist by B. Diaw),13,19
81,1,2:22.0,D. DeRozan makes 2-pt jump shot from 12 ft (assist by G. Vásquez),,15,19
82,1,2:09.0,,T. Parker makes 2-pt layup at rim,15,21
83,1,1:51.0,L. Williams makes 2-pt jump shot from 14 ft (assist by G. Vásquez),,17,21
84,1,1:30.0,,B. Diaw misses 2-pt jump shot from 13 ft,17,21
85,1,1:29.0,,Offensive rebound by T. Duncan,17,21
86,1,1:15.0,,B. Diaw misses 2-pt jump shot from 17 ft,17,21
87,1,1:14.0,,Offensive rebound by K. Leonard,17,21
88,1,1:08.0,,T. Duncan makes 2-pt dunk at rim (assist by T. Parker),17,23
89,1,0:59.0,Turnover by G. Vásquez (bad pass; steal by T. Parker),,17,23
90,1,0:57.0,,P. Mills enters the game for T. Parker,17,23
91,1,0:57.0,,T. Splitter enters the game for T. Duncan,17,23
92,1,0:46.0,,K. Leonard misses 2-pt jump shot from 13 ft,17,23
93,1,0:44.0,,Offensive rebound by T. Splitter,17,23
94,1,0:43.0,,T. Splitter misses 2-pt layup from 2 ft,17,23
95,1,0:41.0,,Offensive rebound by Team,17,23
96,1,0:29.0,,D. Green makes 3-pt jump shot from 24 ft (assist by B. Diaw),17,26
97,1,0:09.0,J. Valančiūnas misses 2-pt layup from 1 ft,,17,26
98,1,0:07.0,,Defensive rebound by P. Mills,17,26
99,1,0:02.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),17,28
100,2,11:38.0,P. Patterson misses 2-pt layup from 2 ft,,17,28
101,2,11:37.0,,Defensive rebound by D. Green,17,28
102,2,11:29.0,,T. Splitter makes 2-pt layup at rim (assist by D. Green),17,30
103,2,11:04.0,L. Williams misses 2-pt jump shot from 12 ft,,17,30
104,2,11:03.0,,Defensive rebound by T. Splitter,17,30
105,2,10:52.0,,M. Belinelli makes 2-pt layup at rim (assist by B. Diaw),17,32
106,2,10:32.0,J. Johnson makes 2-pt jump shot from 18 ft,,19,32
107,2,10:17.0,,Shooting foul by K. Lowry (drawn by T. Splitter),19,32
108,2,10:17.0,,T. Splitter makes free throw 1 of 2,19,33
109,2,10:17.0,,T. Splitter makes free throw 2 of 2,19,34
110,2,10:00.0,J. Johnson makes 2-pt jump shot from 5 ft (assist by K. Lowry),,21,34
111,2,9:42.0,,P. Mills misses 3-pt jump shot from 23 ft,21,34
112,2,9:41.0,,Offensive rebound by B. Diaw,21,34
113,2,9:30.0,,Turnover by B. Diaw (lost ball; steal by J. Johnson),21,34
114,2,9:24.0,G. Vásquez misses 3-pt jump shot from 25 ft,,21,34
115,2,9:23.0,,Defensive rebound by P. Mills,21,34
116,2,9:19.0,,San Antonio full timeout,21,34
117,2,9:19.0,,Personal foul by L. Williams (drawn by P. Mills),21,34
118,2,9:04.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),21,37
119,2,8:45.0,J. Johnson misses 2-pt layup from 2 ft,,21,37
120,2,8:44.0,,Defensive rebound by P. Mills,21,37
121,2,8:39.0,,Turnover by M. Belinelli (bad pass; steal by P. Patterson),21,37
122,2,8:35.0,Shooting foul by B. Diaw (drawn by K. Lowry),,21,37
123,2,8:35.0,K. Lowry makes free throw 1 of 2,,22,37
124,2,8:35.0,K. Lowry makes free throw 2 of 2,,23,37
125,2,8:23.0,,P. Mills misses 2-pt jump shot from 21 ft,23,37
126,2,8:22.0,Defensive rebound by J. Johnson,,23,37
127,2,8:14.0,K. Lowry misses 2-pt layup from 1 ft (block by D. Green),,23,37
128,2,8:11.0,Offensive rebound by P. Patterson,,23,37
129,2,8:11.0,P. Patterson misses 2-pt jump shot from 21 ft,,23,37
130,2,8:10.0,Offensive rebound by Team,,23,37
131,2,8:01.0,J. Johnson misses 2-pt jump shot from 14 ft,,23,37
132,2,8:00.0,,Defensive rebound by M. Belinelli,23,37
133,2,7:49.0,,Personal foul by J. Johnson (drawn by T. Splitter),23,37
134,2,7:44.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),23,40
135,2,7:44.0,,Shooting foul by G. Vásquez (drawn by D. Green),23,40
136,2,7:44.0,,D. Green makes free throw 1 of 1,23,41
137,2,7:27.0,P. Patterson misses 2-pt jump shot from 19 ft,,23,41
138,2,7:26.0,Offensive rebound by J. Johnson,,23,41
139,2,7:23.0,J. Johnson makes 2-pt layup from 1 ft,,25,41
140,2,7:08.0,,P. Mills makes 2-pt jump shot from 19 ft,25,43
141,2,7:01.0,Toronto full timeout,,25,43
142,2,7:01.0,D. DeRozan enters the game for L. Williams,,25,43
143,2,7:01.0,A. Johnson enters the game for G. Vásquez,,25,43
144,2,7:01.0,T. Ross enters the game for J. Johnson,,25,43
145,2,7:01.0,,K. Leonard enters the game for D. Green,25,43
146,2,7:01.0,,T. Parker enters the game for B. Diaw,25,43
147,2,7:01.0,,T. Duncan enters the game for P. Mills,25,43
148,2,6:52.0,Shooting foul by T. Parker (drawn by K. Lowry),,25,43
149,2,6:52.0,K. Lowry makes free throw 1 of 2,,26,43
150,2,6:52.0,K. Lowry makes free throw 2 of 2,,27,43
151,2,6:31.0,,T. Parker misses 2-pt layup from 1 ft,27,43
152,2,6:31.0,,Offensive rebound by Team,27,43
153,2,6:27.0,,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),27,45
154,2,6:06.0,D. DeRozan misses 2-pt jump shot from 7 ft (block by K. Leonard),,27,45
155,2,6:05.0,,Defensive rebound by K. Leonard,27,45
156,2,5:49.0,J. Valančiūnas enters the game for P. Patterson,,27,45
157,2,5:46.0,,T. Parker misses 3-pt jump shot from 25 ft,27,45
158,2,5:45.0,Defensive rebound by T. Ross,,27,45
159,2,5:40.0,Turnover by T. Ross (bad pass; steal by T. Splitter),,27,45
160,2,5:34.0,,Turnover by T. Parker (bad pass; steal by D. DeRozan),27,45
161,2,5:16.0,D. DeRozan misses 2-pt jump shot from 16 ft,,27,45
162,2,5:15.0,,Defensive rebound by K. Leonard,27,45
163,2,5:02.0,,T. Splitter misses 2-pt jump shot from 6 ft,27,45
164,2,5:02.0,Defensive rebound by T. Ross,,27,45
165,2,4:53.0,T. Ross misses 3-pt jump shot from 25 ft,,27,45
166,2,4:52.0,Offensive rebound by J. Valančiūnas,,27,45
167,2,4:51.0,Shooting foul by T. Splitter (drawn by J. Valančiūnas),,27,45
168,2,4:51.0,J. Valančiūnas misses free throw 1 of 2,,27,45
169,2,4:51.0,Offensive rebound by Team,,27,45
170,2,4:51.0,,A. Baynes enters the game for T. Splitter,27,45
171,2,4:51.0,J. Valančiūnas makes free throw 2 of 2,,28,45
172,2,4:33.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by T. Parker),28,48
173,2,4:16.0,T. Ross misses 2-pt jump shot from 10 ft,,28,48
174,2,4:15.0,Offensive rebound by J. Valančiūnas,,28,48
175,2,4:12.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,28,48
176,2,4:11.0,,Defensive rebound by T. Duncan,28,48
177,2,4:03.0,,K. Leonard misses 2-pt jump shot from 19 ft,28,48
178,2,4:02.0,Defensive rebound by A. Johnson,,28,48
179,2,3:53.0,K. Lowry makes 2-pt jump shot from 22 ft,,30,48
180,2,3:31.0,,A. Baynes makes 2-pt dunk at rim,30,50
181,2,3:22.0,Toronto full timeout,,30,50
182,2,3:10.0,A. Johnson misses 2-pt jump shot from 2 ft,,30,50
183,2,3:09.0,Offensive rebound by A. Johnson,,30,50
184,2,3:09.0,A. Johnson makes 2-pt tip-in from 2 ft,,32,50
185,2,2:50.0,,Personal foul by J. Valančiūnas (drawn by T. Parker),32,50
186,2,2:50.0,Official timeout,,32,50
187,2,2:50.0,,T. Parker misses free throw 1 of 2,32,50
188,2,2:50.0,,Offensive rebound by Team,32,50
189,2,2:50.0,,T. Parker makes free throw 2 of 2,32,51
190,2,2:38.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),,34,51
191,2,2:22.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by T. Parker),34,54
192,2,1:56.0,A. Johnson misses 2-pt jump shot from 4 ft,,34,54
193,2,1:55.0,Offensive rebound by J. Valančiūnas,,34,54
194,2,1:55.0,J. Valančiūnas makes 2-pt tip-in from 1 ft,,36,54
195,2,1:35.0,,A. Baynes makes 2-pt layup from 2 ft (assist by K. Leonard),36,56
196,2,1:35.0,,Shooting foul by J. Valančiūnas (drawn by A. Baynes),36,56
197,2,1:35.0,,A. Baynes makes free throw 1 of 1,36,57
198,2,1:20.0,T. Ross makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,39,57
199,2,1:02.0,,T. Parker misses 2-pt jump shot from 13 ft,39,57
200,2,1:01.0,Defensive rebound by A. Johnson,,39,57
201,2,0:56.0,T. Ross misses 3-pt jump shot from 22 ft,,39,57
202,2,0:55.0,,Defensive rebound by K. Leonard,39,57
203,2,0:46.0,,Personal block foul by D. DeRozan (drawn by K. Leonard),39,57
204,2,0:46.0,,K. Leonard makes free throw 1 of 2,39,58
205,2,0:46.0,,B. Diaw enters the game for T. Duncan,39,58
206,2,0:46.0,,K. Leonard makes free throw 2 of 2,39,59
207,2,0:36.0,K. Lowry misses 3-pt jump shot from 25 ft,,39,59
208,2,0:35.0,,Defensive rebound by K. Leonard,39,59
209,2,0:27.0,,A. Baynes makes 2-pt layup at rim (assist by T. Parker),39,61
210,2,0:08.0,Personal foul by A. Baynes (drawn by K. Lowry),,39,61
211,2,0:00.0,D. DeRozan makes 2-pt jump shot from 17 ft,,41,61
212,3,11:43.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by K. Lowry),,43,61
213,3,11:19.0,,T. Parker misses 2-pt jump shot from 16 ft,43,61
214,3,11:18.0,Defensive rebound by J. Valančiūnas,,43,61
215,3,11:12.0,A. Johnson misses 2-pt layup from 2 ft,,43,61
216,3,11:11.0,,Defensive rebound by T. Duncan,43,61
217,3,11:05.0,,Turnover by D. Green (lost ball),43,61
218,3,10:47.0,T. Ross misses 3-pt jump shot from 22 ft,,43,61
219,3,10:46.0,,Defensive rebound by T. Duncan,43,61
220,3,10:38.0,,Shooting foul by J. Valančiūnas (drawn by T. Splitter),43,61
221,3,10:38.0,,T. Splitter makes free throw 1 of 2,43,62
222,3,10:38.0,,T. Splitter makes free throw 2 of 2,43,63
223,3,10:24.0,K. Lowry misses 2-pt jump shot from 15 ft,,43,63
224,3,10:23.0,Offensive rebound by A. Johnson,,43,63
225,3,10:22.0,A. Johnson misses 2-pt layup from 1 ft,,43,63
226,3,10:21.0,,Defensive rebound by T. Splitter,43,63
227,3,10:17.0,,T. Duncan makes 2-pt dunk at rim (assist by T. Parker),43,65
228,3,10:10.0,Personal foul by T. Duncan (drawn by A. Johnson),,43,65
229,3,10:04.0,D. DeRozan misses 2-pt jump shot from 13 ft,,43,65
230,3,10:01.0,,Defensive rebound by D. Green,43,65
231,3,9:44.0,,K. Leonard makes 2-pt jump shot from 13 ft,43,67
232,3,9:22.0,Turnover by A. Johnson (lost ball; steal by K. Leonard),,43,67
233,3,9:09.0,,Turnover by T. Splitter (bad pass; steal by T. Ross),43,67
234,3,8:59.0,Turnover by T. Ross (bad pass; steal by K. Leonard),,43,67
235,3,8:58.0,,Personal foul by D. DeRozan (drawn by K. Leonard),43,67
236,3,8:45.0,,K. Leonard makes 2-pt jump shot from 5 ft (assist by T. Parker),43,69
237,3,8:21.0,Offensive foul by J. Valančiūnas (drawn by T. Duncan),,43,69
238,3,8:21.0,Turnover by J. Valančiūnas (offensive foul),,43,69
239,3,8:21.0,P. Patterson enters the game for J. Valančiūnas,,43,69
240,3,8:11.0,,T. Splitter misses 2-pt jump shot from 3 ft,43,69
241,3,8:10.0,Defensive rebound by P. Patterson,,43,69
242,3,8:05.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,45,69
243,3,7:50.0,,T. Parker makes 2-pt jump shot from 14 ft,45,71
244,3,7:42.0,P. Patterson misses 3-pt jump shot from 24 ft,,45,71
245,3,7:41.0,Offensive rebound by P. Patterson,,45,71
246,3,7:29.0,D. DeRozan misses 2-pt layup from 1 ft,,45,71
247,3,7:28.0,Offensive rebound by K. Lowry,,45,71
248,3,7:21.0,P. Patterson makes 2-pt layup from 1 ft (assist by K. Lowry),,47,71
249,3,7:08.0,,K. Leonard makes 2-pt dunk at rim (assist by T. Duncan),47,73
250,3,6:57.0,Toronto full timeout,,47,73
251,3,6:57.0,,B. Diaw enters the game for T. Splitter,47,73
252,3,6:49.0,D. DeRozan makes 2-pt dunk at rim (assist by A. Johnson),,49,73
253,3,6:26.0,,T. Duncan misses 2-pt jump shot from 4 ft (block by P. Patterson),49,73
254,3,6:24.0,Defensive rebound by K. Lowry,,49,73
255,3,6:19.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,51,73
256,3,5:55.0,,D. Green misses 3-pt jump shot from 25 ft,51,73
257,3,5:54.0,Defensive rebound by A. Johnson,,51,73
258,3,5:37.0,A. Johnson makes 2-pt jump shot from 3 ft (assist by D. DeRozan),,53,73
259,3,5:37.0,,San Antonio full timeout,53,73
260,3,5:17.0,,T. Duncan misses 2-pt jump shot from 5 ft,53,73
261,3,5:16.0,Defensive rebound by P. Patterson,,53,73
262,3,5:08.0,K. Lowry makes 3-pt jump shot from 24 ft,,56,73
263,3,4:57.0,,Personal foul by P. Patterson (drawn by B. Diaw),56,73
264,3,4:42.0,,T. Parker makes 3-pt jump shot from 23 ft,56,76
265,3,4:23.0,T. Ross misses 3-pt jump shot from 22 ft,,56,76
266,3,4:20.0,,Defensive rebound by Team,56,76
267,3,4:20.0,,M. Belinelli enters the game for D. Green,56,76
268,3,3:57.0,,T. Parker makes 2-pt layup from 1 ft,56,78
269,3,3:48.0,D. DeRozan makes 2-pt layup from 2 ft,,58,78
270,3,3:36.0,,T. Duncan misses 2-pt jump shot from 16 ft,58,78
271,3,3:35.0,Defensive rebound by D. DeRozan,,58,78
272,3,3:25.0,K. Lowry misses 3-pt jump shot from 23 ft,,58,78
273,3,3:24.0,,Defensive rebound by T. Duncan,58,78
274,3,3:16.0,,T. Parker misses 2-pt layup from 1 ft,58,78
275,3,3:15.0,Defensive rebound by P. Patterson,,58,78
276,3,3:08.0,A. Johnson makes 2-pt dunk at rim (assist by D. DeRozan),,60,78
277,3,2:54.0,,K. Leonard misses 2-pt jump shot from 9 ft,60,78
278,3,2:53.0,Defensive rebound by A. Johnson,,60,78
279,3,2:47.0,K. Lowry makes 2-pt jump shot from 6 ft (assist by P. Patterson),,62,78
280,3,2:33.0,,T. Parker makes 2-pt layup at rim (assist by T. Duncan),62,80
281,3,2:13.0,K. Lowry makes 2-pt jump shot from 19 ft,,64,80
282,3,1:55.0,,T. Parker misses 3-pt jump shot from 23 ft,64,80
283,3,1:54.0,Defensive rebound by P. Patterson,,64,80
284,3,1:44.0,D. DeRozan makes 2-pt jump shot from 17 ft,,66,80
285,3,1:28.0,,T. Parker misses 2-pt jump shot from 17 ft,66,80
286,3,1:27.0,,Offensive rebound by B. Diaw,66,80
287,3,1:24.0,,Personal block foul by K. Lowry (drawn by K. Leonard),66,80
288,3,1:24.0,,P. Mills enters the game for T. Duncan,66,80
289,3,1:24.0,,M. Bonner enters the game for T. Parker,66,80
290,3,1:24.0,,T. Splitter enters the game for B. Diaw,66,80
291,3,1:24.0,G. Vásquez enters the game for T. Ross,,66,80
292,3,1:24.0,L. Williams enters the game for A. Johnson,,66,80
293,3,1:24.0,T. Hansbrough enters the game for K. Lowry,,66,80
294,3,1:15.0,,K. Leonard makes 2-pt dunk at rim,66,82
295,3,0:55.0,Shooting foul by P. Mills (drawn by D. DeRozan),,66,82
296,3,0:55.0,D. DeRozan makes free throw 1 of 2,,67,82
297,3,0:55.0,D. DeRozan makes free throw 2 of 2,,68,82
298,3,0:37.0,,P. Mills misses 3-pt jump shot from 26 ft,68,82
299,3,0:36.0,Defensive rebound by P. Patterson,,68,82
300,3,0:18.0,D. DeRozan makes 2-pt layup from 1 ft (assist by L. Williams),,70,82
301,3,0:18.0,Shooting foul by T. Splitter (drawn by D. DeRozan),,70,82
302,3,0:18.0,D. DeRozan makes free throw 1 of 1,,71,82
303,3,0:02.0,,M. Bonner makes 3-pt jump shot from 23 ft (assist by P. Mills),71,85
304,4,11:50.0,,Turnover by P. Mills (lost ball; steal by K. Lowry),71,85
305,4,11:39.0,G. Vásquez makes 3-pt jump shot from 24 ft (assist by P. Patterson),,74,85
306,4,11:23.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by T. Splitter),74,87
307,4,11:09.0,L. Williams misses 2-pt jump shot from 14 ft,,74,87
308,4,11:07.0,,Defensive rebound by C. Joseph,74,87
309,4,10:49.0,,Offensive foul by T. Splitter (drawn by T. Hansbrough),74,87
310,4,10:49.0,,Turnover by T. Splitter (offensive foul),74,87
311,4,10:37.0,K. Lowry makes 2-pt jump shot from 6 ft,,76,87
312,4,10:37.0,Shooting foul by T. Splitter (drawn by K. Lowry),,76,87
313,4,10:37.0,K. Lowry makes free throw 1 of 1,,77,87
314,4,10:31.0,,P. Mills makes 3-pt jump shot from 25 ft,77,90
315,4,10:06.0,L. Williams makes 2-pt jump shot from 6 ft,,79,90
316,4,10:02.0,,Personal foul by L. Williams (drawn by C. Joseph),79,90
317,4,9:55.0,,P. Mills misses 3-pt jump shot from 24 ft,79,90
318,4,9:54.0,Defensive rebound by G. Vásquez,,79,90
319,4,9:49.0,G. Vásquez misses 2-pt jump shot from 7 ft,,79,90
320,4,9:48.0,,Defensive rebound by Team,79,90
321,4,9:48.0,Loose ball foul by T. Hansbrough (drawn by T. Splitter),,79,90
322,4,9:36.0,,M. Bonner makes 3-pt jump shot from 25 ft (assist by C. Joseph),79,93
323,4,9:20.0,T. Hansbrough misses 2-pt jump shot from 2 ft,,79,93
324,4,9:19.0,Offensive rebound by T. Hansbrough,,79,93
325,4,9:19.0,T. Hansbrough misses 2-pt tip-in from 2 ft,,79,93
326,4,9:18.0,Offensive rebound by Team,,79,93
327,4,9:18.0,,Loose ball foul by C. Joseph (drawn by T. Hansbrough),79,93
328,4,9:18.0,,T. Duncan enters the game for T. Splitter,79,93
329,4,9:05.0,P. Patterson misses 3-pt jump shot from 23 ft,,79,93
330,4,9:04.0,Offensive rebound by T. Hansbrough,,79,93
331,4,9:01.0,K. Lowry misses 3-pt jump shot from 24 ft,,79,93
332,4,9:00.0,Offensive rebound by P. Patterson,,79,93
333,4,8:57.0,P. Patterson makes 2-pt layup at rim,,81,93
334,4,8:41.0,,M. Bonner misses 2-pt jump shot from 5 ft (block by P. Patterson),81,93
335,4,8:40.0,Defensive rebound by K. Lowry,,81,93
336,4,8:30.0,L. Williams misses 3-pt jump shot from 22 ft,,81,93
337,4,8:29.0,,Defensive rebound by C. Joseph,81,93
338,4,8:14.0,,C. Joseph misses 2-pt jump shot from 8 ft,81,93
339,4,8:13.0,Defensive rebound by L. Williams,,81,93
340,4,8:07.0,Shooting foul by C. Joseph (drawn by K. Lowry),,81,93
341,4,8:07.0,Official timeout,,81,93
342,4,8:07.0,A. Johnson enters the game for P. Patterson,,81,93
343,4,8:07.0,,K. Leonard enters the game for M. Belinelli,81,93
344,4,8:07.0,,T. Parker enters the game for P. Mills,81,93
345,4,8:07.0,,D. Green enters the game for C. Joseph,81,93
346,4,8:07.0,K. Lowry makes free throw 1 of 2,,82,93
347,4,8:07.0,K. Lowry makes free throw 2 of 2,,83,93
348,4,7:44.0,,D. Green misses 2-pt jump shot from 9 ft,83,93
349,4,7:43.0,,Offensive rebound by D. Green,83,93
350,4,7:33.0,,Shooting foul by G. Vásquez (drawn by T. Duncan),83,93
351,4,7:33.0,,T. Duncan misses free throw 1 of 2,83,93
352,4,7:33.0,,Offensive rebound by Team,83,93
353,4,7:33.0,D. DeRozan enters the game for G. Vásquez,,83,93
354,4,7:33.0,,T. Duncan misses free throw 2 of 2,83,93
355,4,7:33.0,Defensive rebound by A. Johnson,,83,93
356,4,7:22.0,K. Lowry misses 3-pt jump shot from 24 ft,,83,93
357,4,7:21.0,,Defensive rebound by K. Leonard,83,93
358,4,7:07.0,,K. Leonard misses 2-pt jump shot from 8 ft,83,93
359,4,7:06.0,Defensive rebound by T. Hansbrough,,83,93
360,4,6:56.0,L. Williams makes 2-pt jump shot from 17 ft,,85,93
361,4,6:42.0,,Shooting foul by D. DeRozan (drawn by M. Bonner),85,93
362,4,6:42.0,,M. Bonner makes free throw 1 of 2,85,94
363,4,6:42.0,G. Vásquez enters the game for K. Lowry,,85,94
364,4,6:42.0,,M. Bonner makes free throw 2 of 2,85,95
365,4,6:32.0,L. Williams makes 3-pt jump shot from 26 ft (assist by G. Vásquez),,88,95
366,4,6:13.0,,Shooting foul by T. Hansbrough (drawn by T. Duncan),88,95
367,4,6:13.0,,T. Duncan makes free throw 1 of 2,88,96
368,4,6:13.0,P. Patterson enters the game for T. Hansbrough,,88,96
369,4,6:13.0,,T. Duncan makes free throw 2 of 2,88,97
370,4,6:05.0,L. Williams misses 3-pt jump shot from 23 ft,,88,97
371,4,6:04.0,,Defensive rebound by K. Leonard,88,97
372,4,5:50.0,,T. Parker misses 2-pt jump shot from 7 ft,88,97
373,4,5:49.0,Defensive rebound by A. Johnson,,88,97
374,4,5:39.0,A. Johnson misses 2-pt jump shot from 6 ft,,88,97
375,4,5:38.0,,Defensive rebound by T. Duncan,88,97
376,4,5:34.0,,Shooting foul by G. Vásquez (drawn by T. Parker),88,97
377,4,5:34.0,,San Antonio full timeout,88,97
378,4,5:34.0,K. Lowry enters the game for G. Vásquez,,88,97
379,4,5:34.0,,T. Parker misses free throw 1 of 2,88,97
380,4,5:34.0,,Offensive rebound by Team,88,97
381,4,5:34.0,,T. Parker makes free throw 2 of 2,88,98
382,4,5:13.0,D. DeRozan misses 3-pt jump shot from 24 ft,,88,98
383,4,5:11.0,Offensive rebound by P. Patterson,,88,98
