,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
42,1,6:16.0,,D. Williams misses 2-pt jump shot from 22 ft,7,14
43,1,6:15.0,Defensive rebound by A. Varejão,,7,14
44,1,6:12.0,,Offensive charge foul by K. Irving (drawn by A. Anderson),7,14
45,1,6:12.0,Turnover by K. Irving (offensive foul),,7,14
46,1,5:58.0,,K. Garnett makes 2-pt jump shot from 17 ft,7,16
47,1,5:46.0,,J. Jordan enters the game for K. Garnett,7,16
48,1,5:46.0,T. Thompson enters the game for A. Varejão,,7,16
49,1,5:41.0,K. Love makes 2-pt jump shot from 15 ft,,9,16
50,1,5:27.0,,J. Jordan makes 2-pt dunk at rim (assist by D. Williams),9,18
51,1,5:00.0,K. Love makes 2-pt layup from 1 ft,,11,18
52,1,4:45.0,,Turnover by A. Anderson (bad pass; steal by T. Thompson),11,18
53,1,4:40.0,L. James makes 2-pt layup from 1 ft (assist by K. Irving),,13,18
54,1,4:29.0,,Personal foul by K. Irving (drawn by D. Williams),13,18
55,1,4:29.0,D. Waiters enters the game for K. Irving,,13,18
56,1,4:29.0,M. Dellavedova enters the game for S. Marion,,13,18
57,1,4:18.0,,M. Teletović makes 2-pt layup from 1 ft (assist by D. Williams),13,20
58,1,4:10.0,Personal foul by A. Anderson (drawn by L. James),,13,20
59,1,3:53.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,13,20
60,1,3:52.0,,Defensive rebound by Team,13,20
61,1,3:32.0,,D. Williams misses 3-pt jump shot from 25 ft,13,20
62,1,3:31.0,Defensive rebound by D. Waiters,,13,20
63,1,3:19.0,K. Love makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,16,20
64,1,3:09.0,,Brooklyn full timeout,16,20
65,1,2:58.0,,M. Teletović misses 2-pt jump shot from 18 ft,16,20
66,1,2:57.0,Defensive rebound by L. James,,16,20
67,1,2:50.0,Personal foul by B. Bogdanović (drawn by L. James),,16,20
68,1,2:46.0,Shooting foul by M. Teletović (drawn by K. Love),,16,20
69,1,2:46.0,K. Love misses free throw 1 of 2,,16,20
70,1,2:46.0,Offensive rebound by Team,,16,20
71,1,2:46.0,,M. Plumlee enters the game for M. Teletović,16,20
72,1,2:46.0,,J. Jack enters the game for D. Williams,16,20
73,1,2:46.0,K. Love makes free throw 2 of 2,,17,20
74,1,2:36.0,,J. Jordan makes 2-pt dunk at rim (assist by M. Plumlee),17,22
75,1,2:14.0,Turnover by K. Love (lost ball; steal by J. Jordan),,17,22
76,1,2:10.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),17,24
77,1,1:39.0,L. James makes 2-pt jump shot from 4 ft,,19,24
78,1,1:30.0,,Shooting foul by M. Dellavedova (drawn by J. Jack),19,24
79,1,1:30.0,,J. Jack misses free throw 1 of 2,19,24
80,1,1:30.0,,Offensive rebound by Team,19,24
81,1,1:30.0,,J. Jack makes free throw 2 of 2,19,25
82,1,1:12.0,D. Waiters misses 2-pt jump shot from 17 ft,,19,25
83,1,1:11.0,Offensive rebound by M. Dellavedova,,19,25
84,1,1:05.0,K. Love makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,22,25
85,1,1:01.0,,S. Karasev enters the game for B. Bogdanović,22,25
86,1,0:53.0,,A. Anderson misses 3-pt jump shot from 26 ft,22,25
87,1,0:52.0,Defensive rebound by L. James,,22,25
88,1,0:35.0,K. Love misses 3-pt jump shot from 24 ft,,22,25
89,1,0:34.0,,Defensive rebound by J. Jordan,22,25
90,1,0:13.0,,J. Jack misses 2-pt jump shot from 21 ft,22,25
91,1,0:12.0,Defensive rebound by T. Thompson,,22,25
92,1,0:03.0,D. Waiters misses 2-pt jump shot from 20 ft,,22,25
93,1,0:01.0,Offensive rebound by M. Dellavedova,,22,25
94,1,0:00.0,M. Dellavedova misses 2-pt jump shot from 8 ft,,22,25
95,1,0:00.0,Offensive rebound by Team,,22,25
96,2,11:36.0,Turnover by Team (shot clock),,22,25
97,2,11:20.0,,J. Jordan misses 2-pt dunk at rim (block by T. Thompson),22,25
98,2,11:18.0,,Offensive rebound by Team,22,25
99,2,11:11.0,,Shooting foul by T. Thompson (drawn by M. Plumlee),22,25
100,2,11:11.0,,M. Plumlee misses free throw 1 of 2,22,25
101,2,11:11.0,,Offensive rebound by Team,22,25
102,2,11:11.0,,M. Plumlee makes free throw 2 of 2,22,26
103,2,10:56.0,J. Jones makes 3-pt jump shot from 25 ft (assist by D. Waiters),,25,26
104,2,10:41.0,,S. Karasev makes 3-pt jump shot from 23 ft (assist by J. Jack),25,29
105,2,10:26.0,D. Waiters makes 2-pt jump shot from 19 ft (assist by K. Irving),,27,29
106,2,10:18.0,,J. Jordan makes 2-pt dunk at rim (assist by D. Williams),27,31
107,2,9:56.0,A. Varejão misses 2-pt jump shot from 15 ft,,27,31
108,2,9:55.0,Offensive rebound by T. Thompson,,27,31
109,2,9:40.0,A. Varejão makes 2-pt layup from 2 ft (assist by D. Waiters),,29,31
110,2,9:28.0,,S. Karasev makes 2-pt jump shot from 21 ft (assist by J. Jack),29,33
111,2,9:24.0,Personal foul by D. Williams (drawn by D. Waiters),,29,33
112,2,9:10.0,J. Jones makes 3-pt jump shot from 22 ft (assist by T. Thompson),,32,33
113,2,8:48.0,,Turnover by D. Williams (lost ball; steal by T. Thompson),32,33
114,2,8:46.0,Shooting foul by J. Jack (drawn by D. Waiters),,32,33
115,2,8:46.0,Official timeout,,32,33
116,2,8:46.0,D. Waiters makes free throw 1 of 2,,33,33
117,2,8:46.0,D. Waiters makes free throw 2 of 2,,34,33
118,2,8:30.0,,Turnover by J. Jack (bad pass),34,33
119,2,8:11.0,K. Irving misses 2-pt jump shot from 11 ft,,34,33
120,2,8:10.0,,Defensive rebound by D. Williams,34,33
121,2,7:57.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by J. Jordan),34,35
122,2,7:42.0,D. Waiters makes 2-pt jump shot from 18 ft,,36,35
123,2,7:27.0,,Turnover by J. Jack (bad pass; steal by J. Jones),36,35
124,2,7:21.0,D. Waiters misses 3-pt jump shot from 22 ft,,36,35
125,2,7:19.0,,Defensive rebound by M. Plumlee,36,35
126,2,7:06.0,,M. Plumlee misses 2-pt layup at rim,36,35
127,2,7:05.0,,Offensive rebound by M. Plumlee,36,35
128,2,7:04.0,,M. Plumlee misses 2-pt layup from 1 ft,36,35
129,2,7:03.0,Defensive rebound by J. Jones,,36,35
130,2,7:00.0,D. Waiters makes 2-pt layup from 1 ft (assist by J. Jones),,38,35
131,2,7:00.0,,Brooklyn full timeout,38,35
132,2,7:00.0,,B. Bogdanović enters the game for S. Karasev,38,35
133,2,7:00.0,,K. Garnett enters the game for J. Jordan,38,35
134,2,7:00.0,,M. Teletović enters the game for M. Plumlee,38,35
135,2,6:47.0,,Shooting foul by A. Varejão (drawn by K. Garnett),38,35
136,2,6:47.0,,K. Garnett misses free throw 1 of 2,38,35
137,2,6:47.0,,Offensive rebound by Team,38,35
138,2,6:47.0,,K. Garnett makes free throw 2 of 2,38,36
139,2,6:31.0,J. Jones makes 3-pt jump shot from 28 ft (assist by K. Irving),,41,36
140,2,6:15.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,41,36
141,2,6:14.0,Defensive rebound by K. Irving,,41,36
142,2,5:58.0,K. Irving misses 2-pt jump shot from 11 ft,,41,36
143,2,5:57.0,Offensive rebound by A. Varejão,,41,36
144,2,5:53.0,K. Irving misses 2-pt jump shot from 6 ft,,41,36
145,2,5:51.0,Offensive rebound by T. Thompson,,41,36
146,2,5:50.0,T. Thompson misses 2-pt tip-in from 2 ft,,41,36
147,2,5:49.0,,Defensive rebound by J. Jack,41,36
148,2,5:40.0,,K. Garnett makes 2-pt layup from 2 ft (assist by J. Jack),41,38
149,2,5:40.0,,Shooting foul by T. Thompson (drawn by K. Garnett),41,38
150,2,5:40.0,K. Love enters the game for T. Thompson,,41,38
151,2,5:40.0,L. James enters the game for J. Jones,,41,38
152,2,5:40.0,,A. Anderson enters the game for J. Jack,41,38
153,2,5:40.0,,K. Garnett makes free throw 1 of 1,41,39
154,2,5:22.0,D. Waiters makes 2-pt jump shot from 19 ft,,43,39
155,2,5:05.0,,A. Anderson makes 2-pt layup from 1 ft (assist by D. Williams),43,41
156,2,4:55.0,Turnover by A. Varejão (lost ball),,43,41
157,2,4:45.0,,Shooting foul by K. Love (drawn by D. Williams),43,41
158,2,4:45.0,,D. Williams makes free throw 1 of 2,43,42
159,2,4:45.0,M. Dellavedova enters the game for K. Irving,,43,42
160,2,4:45.0,T. Thompson enters the game for A. Varejão,,43,42
161,2,4:45.0,,D. Williams makes free throw 2 of 2,43,43
162,2,4:26.0,Personal foul by B. Bogdanović (drawn by T. Thompson),,43,43
163,2,4:10.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,46,43
164,2,3:49.0,,M. Teletović misses 3-pt jump shot from 25 ft,46,43
165,2,3:48.0,Defensive rebound by K. Love,,46,43
166,2,3:35.0,,J. Jack enters the game for B. Bogdanović,46,43
167,2,3:23.0,,Turnover by K. Garnett (lost ball; steal by D. Waiters),46,43
168,2,3:18.0,Shooting foul by K. Garnett (drawn by T. Thompson),,46,43
169,2,3:18.0,T. Thompson makes free throw 1 of 2,,47,43
170,2,3:18.0,T. Thompson misses free throw 2 of 2,,47,43
171,2,3:16.0,,Defensive rebound by K. Garnett,47,43
172,2,2:56.0,,A. Anderson misses 3-pt jump shot from 23 ft,47,43
173,2,2:55.0,,Offensive rebound by K. Garnett,47,43
174,2,2:53.0,,K. Garnett makes 2-pt hook shot from 6 ft,47,45
175,2,2:41.0,D. Waiters misses 3-pt jump shot from 23 ft,,47,45
176,2,2:40.0,Offensive rebound by T. Thompson,,47,45
177,2,2:38.0,Turnover by T. Thompson (lost ball; steal by A. Anderson),,47,45
178,2,2:29.0,,Personal foul by M. Dellavedova (drawn by D. Williams),47,45
179,2,2:29.0,Cleveland full timeout,,47,45
180,2,2:29.0,,J. Jordan enters the game for K. Garnett,47,45
181,2,2:29.0,,D. Williams makes free throw 1 of 2,47,46
182,2,2:29.0,,D. Williams makes free throw 2 of 2,47,47
183,2,2:18.0,Turnover by M. Dellavedova (bad pass; steal by A. Anderson),,47,47
184,2,2:04.0,,M. Teletović misses 3-pt jump shot from 22 ft,47,47
185,2,2:02.0,,Offensive rebound by J. Jordan,47,47
186,2,2:00.0,,J. Jordan makes 2-pt layup from 2 ft,47,49
187,2,1:44.0,K. Love misses 3-pt jump shot from 23 ft,,47,49
188,2,1:42.0,,Defensive rebound by A. Anderson,47,49
189,2,1:28.0,,D. Williams misses 3-pt jump shot from 23 ft,47,49
190,2,1:27.0,Defensive rebound by K. Love,,47,49
191,2,1:15.0,D. Waiters misses 2-pt jump shot from 8 ft,,47,49
192,2,1:14.0,Offensive rebound by T. Thompson,,47,49
193,2,1:13.0,Shooting foul by J. Jordan (drawn by T. Thompson),,47,49
194,2,1:13.0,T. Thompson makes free throw 1 of 2,,48,49
195,2,1:13.0,T. Thompson misses free throw 2 of 2,,48,49
196,2,1:12.0,,Defensive rebound by M. Teletović,48,49
197,2,0:57.0,,M. Teletović misses 3-pt jump shot from 24 ft,48,49
198,2,0:56.0,Defensive rebound by M. Dellavedova,,48,49
199,2,0:38.0,T. Thompson makes 2-pt layup from 2 ft (assist by L. James),,50,49
200,2,0:29.0,,D. Williams misses 2-pt layup from 2 ft,50,49
201,2,0:28.0,Defensive rebound by T. Thompson,,50,49
202,2,0:26.0,,Technical foul by D. Williams,50,49
203,2,0:26.0,L. James misses technical free throw,,50,49
204,2,0:26.0,Offensive rebound by Team,,50,49
205,2,0:26.0,S. Marion enters the game for T. Thompson,,50,49
206,2,0:06.0,L. James misses 2-pt jump shot from 11 ft,,50,49
207,2,0:05.0,,Defensive rebound by M. Teletović,50,49
208,3,11:46.0,L. James misses 2-pt jump shot from 6 ft (block by M. Teletović),,50,49
209,3,11:45.0,Offensive rebound by A. Varejão,,50,49
210,3,11:38.0,L. James makes 2-pt jump shot from 13 ft,,52,49
211,3,11:38.0,Shooting foul by A. Anderson (drawn by L. James),,52,49
212,3,11:38.0,L. James makes free throw 1 of 1,,53,49
213,3,11:22.0,,M. Teletović makes 2-pt jump shot from 8 ft (assist by D. Williams),53,51
214,3,11:05.0,Personal foul by A. Anderson (drawn by L. James),,53,51
215,3,10:53.0,A. Varejão misses 2-pt jump shot from 8 ft,,53,51
216,3,10:52.0,,Defensive rebound by A. Anderson,53,51
217,3,10:37.0,,M. Teletović misses 2-pt layup from 1 ft,53,51
218,3,10:36.0,,Offensive rebound by B. Bogdanović,53,51
219,3,10:33.0,,K. Garnett makes 2-pt dunk at rim (assist by B. Bogdanović),53,53
220,3,10:01.0,L. James makes 2-pt jump shot from 18 ft,,55,53
221,3,9:55.0,,Shooting foul by L. James (drawn by M. Teletović),55,53
222,3,9:55.0,,M. Teletović misses free throw 1 of 2,55,53
223,3,9:55.0,,Offensive rebound by Team,55,53
224,3,9:55.0,,M. Teletović misses free throw 2 of 2,55,53
225,3,9:54.0,Defensive rebound by A. Varejão,,55,53
226,3,9:47.0,L. James makes 2-pt layup from 1 ft,,57,53
227,3,9:47.0,,Brooklyn full timeout,57,53
228,3,9:33.0,,K. Garnett misses 2-pt jump shot from 11 ft,57,53
229,3,9:32.0,Defensive rebound by A. Varejão,,57,53
230,3,9:18.0,L. James makes 2-pt jump shot from 17 ft,,59,53
231,3,9:07.0,,Shooting foul by K. Irving (drawn by D. Williams),59,53
232,3,9:07.0,,D. Williams makes free throw 1 of 2,59,54
233,3,9:07.0,,D. Williams makes free throw 2 of 2,59,55
234,3,8:55.0,L. James misses 3-pt jump shot from 25 ft,,59,55
235,3,8:54.0,,Defensive rebound by B. Bogdanović,59,55
236,3,8:47.0,,K. Garnett misses 2-pt layup from 1 ft,59,55
237,3,8:46.0,,Offensive rebound by M. Teletović,59,55
238,3,8:44.0,,M. Teletović makes 2-pt layup from 2 ft,59,57
239,3,8:35.0,Shooting foul by M. Teletović (drawn by A. Varejão),,59,57
240,3,8:35.0,,M. Plumlee enters the game for M. Teletović,59,57
241,3,8:35.0,A. Varejão misses free throw 1 of 2,,59,57
242,3,8:35.0,Offensive rebound by Team,,59,57
243,3,8:35.0,A. Varejão makes free throw 2 of 2,,60,57
244,3,8:20.0,,K. Garnett makes 2-pt jump shot from 17 ft (assist by D. Williams),60,59
245,3,8:10.0,Turnover by A. Varejão (traveling),,60,59
246,3,8:10.0,Violation by Team (delay of game),,60,59
247,3,7:57.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Williams),60,61
248,3,7:38.0,K. Love misses 2-pt layup from 2 ft,,60,61
249,3,7:36.0,,Defensive rebound by Team,60,61
250,3,7:28.0,,D. Williams misses 2-pt jump shot from 13 ft,60,61
251,3,7:27.0,Defensive rebound by A. Varejão,,60,61
252,3,7:17.0,K. Irving misses 2-pt jump shot from 16 ft,,60,61
253,3,7:16.0,Offensive rebound by K. Love,,60,61
254,3,7:14.0,Shooting foul by M. Plumlee (drawn by K. Love),,60,61
255,3,7:14.0,K. Love makes free throw 1 of 2,,61,61
256,3,7:14.0,D. Waiters enters the game for S. Marion,,61,61
257,3,7:14.0,,M. Teletović enters the game for K. Garnett,61,61
258,3,7:14.0,K. Love misses free throw 2 of 2,,61,61
259,3,7:13.0,,Defensive rebound by A. Anderson,61,61
260,3,6:57.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,61,61
261,3,6:56.0,Defensive rebound by L. James,,61,61
262,3,6:45.0,K. Love misses 2-pt jump shot from 17 ft,,61,61
263,3,6:44.0,Offensive rebound by A. Varejão,,61,61
264,3,6:39.0,D. Waiters misses 2-pt jump shot from 22 ft,,61,61
265,3,6:37.0,Offensive rebound by A. Varejão,,61,61
266,3,6:30.0,K. Love makes 2-pt jump shot from 16 ft (assist by L. James),,63,61
267,3,6:17.0,,D. Williams misses 2-pt jump shot from 7 ft,63,61
268,3,6:16.0,Defensive rebound by K. Love,,63,61
269,3,5:58.0,Shooting foul by B. Bogdanović (drawn by K. Irving),,63,61
270,3,5:58.0,,J. Jordan enters the game for M. Plumlee,63,61
271,3,5:58.0,T. Thompson enters the game for A. Varejão,,63,61
272,3,5:58.0,K. Irving makes free throw 1 of 3,,64,61
273,3,5:58.0,K. Irving makes free throw 2 of 3,,65,61
274,3,5:58.0,K. Irving makes free throw 3 of 3,,66,61
275,3,5:38.0,,A. Anderson makes 2-pt jump shot from 18 ft,66,63
276,3,5:28.0,K. Irving makes 2-pt jump shot from 6 ft,,68,63
277,3,5:19.0,,J. Jordan makes 2-pt layup from 1 ft (assist by D. Williams),68,65
278,3,5:05.0,K. Irving misses 2-pt layup from 3 ft,,68,65
279,3,5:03.0,Offensive rebound by T. Thompson,,68,65
280,3,5:02.0,T. Thompson makes 2-pt dunk at rim,,70,65
281,3,4:49.0,,M. Teletović misses 3-pt jump shot from 25 ft,70,65
282,3,4:48.0,,Offensive rebound by J. Jordan,70,65
283,3,4:46.0,,Turnover by J. Jordan (lost ball; steal by L. James),70,65
284,3,4:41.0,L. James misses 2-pt layup from 2 ft,,70,65
285,3,4:40.0,,Defensive rebound by D. Williams,70,65
286,3,4:33.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,70,65
287,3,4:32.0,Defensive rebound by K. Love,,70,65
288,3,4:32.0,Personal foul by M. Teletović (drawn by K. Love),,70,65
289,3,4:32.0,,K. Garnett enters the game for M. Teletović,70,65
290,3,4:32.0,K. Love makes free throw 1 of 2,,71,65
291,3,4:32.0,,J. Jack enters the game for B. Bogdanović,71,65
292,3,4:32.0,K. Love misses free throw 2 of 2,,71,65
293,3,4:31.0,,Defensive rebound by A. Anderson,71,65
294,3,4:12.0,,J. Jack misses 2-pt jump shot from 4 ft,71,65
295,3,4:11.0,,Offensive rebound by K. Garnett,71,65
296,3,4:10.0,,K. Garnett misses 2-pt tip-in from 2 ft,71,65
297,3,4:09.0,Defensive rebound by K. Love,,71,65
298,3,3:58.0,D. Waiters misses 3-pt jump shot from 25 ft,,71,65
299,3,3:57.0,,Defensive rebound by K. Garnett,71,65
300,3,3:42.0,,A. Anderson misses 2-pt layup from 1 ft,71,65
301,3,3:41.0,Defensive rebound by K. Love,,71,65
302,3,3:27.0,D. Waiters makes 2-pt dunk at rim (assist by K. Love),,73,65
303,3,3:10.0,,K. Garnett makes 2-pt layup from 2 ft (assist by D. Williams),73,67
304,3,2:58.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,75,67
305,3,2:43.0,,D. Williams misses 2-pt jump shot from 7 ft (block by D. Waiters),75,67
306,3,2:42.0,Defensive rebound by K. Love,,75,67
307,3,2:33.0,D. Waiters makes 2-pt jump shot from 19 ft (assist by L. James),,77,67
308,3,2:33.0,,Brooklyn full timeout,77,67
309,3,2:33.0,Cleveland full timeout,,77,67
310,3,2:17.0,,J. Jack misses 2-pt jump shot from 17 ft,77,67
311,3,2:16.0,Defensive rebound by L. James,,77,67
312,3,2:15.0,Turnover by L. James (lost ball),,77,67
313,3,1:56.0,,D. Williams misses 2-pt jump shot from 16 ft,77,67
314,3,1:55.0,Defensive rebound by K. Love,,77,67
315,3,1:50.0,K. Irving makes 2-pt jump shot from 6 ft,,79,67
316,3,1:35.0,,Turnover by K. Garnett (bad pass; steal by L. James),79,67
317,3,1:26.0,D. Waiters makes 2-pt jump shot from 4 ft (assist by L. James),,81,67
318,3,1:12.0,,Personal foul by L. James (drawn by A. Anderson),81,67
319,3,1:12.0,,M. Plumlee enters the game for K. Garnett,81,67
320,3,1:12.0,M. Dellavedova enters the game for K. Irving,,81,67
321,3,1:05.0,,Turnover by D. Williams (lost ball; steal by D. Waiters),81,67
322,3,1:01.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,83,67
323,3,0:50.0,,M. Plumlee misses 2-pt layup from 2 ft,83,67
324,3,0:49.0,Defensive rebound by K. Love,,83,67
325,3,0:41.0,D. Waiters misses 2-pt jump shot from 18 ft,,83,67
326,3,0:40.0,Offensive rebound by T. Thompson,,83,67
327,3,0:22.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,85,67
328,3,0:02.0,,D. Williams misses 2-pt layup from 2 ft,85,67
329,3,0:01.0,Defensive rebound by K. Love,,85,67
330,4,11:41.0,,D. Williams misses 3-pt jump shot from 25 ft,85,67
331,4,11:39.0,Defensive rebound by T. Thompson,,85,67
332,4,11:32.0,L. James misses 2-pt jump shot from 3 ft (block by J. Jordan),,85,67
333,4,11:30.0,Offensive rebound by T. Thompson,,85,67
334,4,11:15.0,D. Waiters misses 3-pt jump shot from 27 ft,,85,67
335,4,11:14.0,,Defensive rebound by Team,85,67
336,4,10:57.0,,Turnover by J. Jordan (bad pass; steal by L. James),85,67
337,4,10:49.0,D. Waiters misses 3-pt jump shot from 23 ft,,85,67
338,4,10:48.0,Offensive rebound by K. Love,,85,67
339,4,10:31.0,K. Love misses 2-pt jump shot from 5 ft,,85,67
340,4,10:30.0,Offensive rebound by T. Thompson,,85,67
341,4,10:29.0,T. Thompson makes 2-pt dunk at rim,,87,67
342,4,10:10.0,,D. Williams makes 2-pt jump shot from 9 ft (assist by J. Jordan),87,69
343,4,9:47.0,K. Love misses 3-pt jump shot from 24 ft,,87,69
344,4,9:47.0,Offensive rebound by Team,,87,69
345,4,9:47.0,,Loose ball foul by J. Jordan (drawn by T. Thompson),87,69
346,4,9:47.0,K. Irving enters the game for M. Dellavedova,,87,69
347,4,9:47.0,A. Varejão enters the game for K. Love,,87,69
348,4,9:46.0,,C. Jefferson enters the game for M. Plumlee,87,69
349,4,9:46.0,,B. Bogdanović enters the game for D. Williams,87,69
350,4,9:45.0,,M. Brown enters the game for A. Anderson,87,69
351,4,9:37.0,A. Varejão makes 2-pt jump shot from 16 ft (assist by D. Waiters),,89,69
352,4,9:25.0,,J. Jordan makes 2-pt layup at rim (assist by J. Jack),89,71
353,4,9:03.0,L. James makes 2-pt jump shot from 19 ft,,91,71
354,4,8:49.0,,Turnover by J. Jordan (bad pass; steal by K. Irving),91,71
355,4,8:43.0,D. Waiters makes 2-pt layup from 2 ft (assist by K. Irving),,93,71
356,4,8:27.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,93,71
357,4,8:26.0,,Offensive rebound by Team,93,71
358,4,8:25.0,Official timeout,,93,71
359,4,8:25.0,,S. Karasev enters the game for B. Bogdanović,93,71
360,4,8:15.0,,C. Jefferson misses 2-pt jump shot from 20 ft,93,71
361,4,8:14.0,Defensive rebound by A. Varejão,,93,71
362,4,7:54.0,L. James misses 2-pt jump shot from 18 ft,,93,71
363,4,7:52.0,Offensive rebound by A. Varejão,,93,71
364,4,7:46.0,D. Waiters makes 2-pt layup from 1 ft,,95,71
365,4,7:46.0,Shooting foul by J. Jordan (drawn by D. Waiters),,95,71
366,4,7:46.0,J. Jones enters the game for L. James,,95,71
367,4,7:46.0,D. Waiters makes free throw 1 of 1,,96,71
368,4,7:25.0,,J. Jack makes 3-pt jump shot from 23 ft (assist by M. Brown),96,74
369,4,7:10.0,M. Dellavedova enters the game for K. Irving,,96,74
370,4,7:06.0,M. Dellavedova makes 2-pt jump shot from 13 ft (assist by D. Waiters),,98,74
371,4,6:55.0,,J. Jordan misses 2-pt layup from 2 ft (block by T. Thompson),98,74
372,4,6:52.0,Defensive rebound by A. Varejão,,98,74
373,4,6:50.0,D. Waiters makes 2-pt dunk at rim (assist by A. Varejão),,100,74
374,4,6:35.0,,M. Brown misses 2-pt layup from 2 ft (block by M. Dellavedova),100,74
375,4,6:34.0,Defensive rebound by T. Thompson,,100,74
376,4,6:24.0,Turnover by M. Dellavedova (bad pass; steal by J. Jack),,100,74
377,4,6:20.0,,S. Karasev makes 2-pt layup from 1 ft,100,76
378,4,6:05.0,Shooting foul by J. Jordan (drawn by A. Varejão),,100,76
379,4,6:05.0,A. Varejão makes free throw 1 of 2,,101,76
380,4,6:05.0,J. Harris enters the game for D. Waiters,,101,76
381,4,6:05.0,,J. Gutiérrez enters the game for J. Jack,101,76
382,4,6:05.0,A. Varejão makes free throw 2 of 2,,102,76
383,4,5:47.0,,C. Jefferson makes 2-pt jump shot from 16 ft,102,78
384,4,5:23.0,Turnover by M. Dellavedova (bad pass; steal by S. Karasev),,102,78
385,4,5:20.0,,Shooting foul by J. Jones (drawn by S. Karasev),102,78
386,4,5:20.0,,Brooklyn full timeout,102,78
387,4,5:20.0,B. Haywood enters the game for T. Thompson,,102,78
388,4,5:20.0,L. Amundson enters the game for A. Varejão,,102,78
389,4,5:20.0,,M. Plumlee enters the game for J. Jordan,102,78
