,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
384,4,4:59.0,,D. Jordan misses 2-pt jump shot from 3 ft (block by D. Cousins),85,84
385,4,4:56.0,,Offensive rebound by B. Griffin,85,84
386,4,4:54.0,,J. Redick misses 3-pt jump shot from 25 ft,85,84
387,4,4:53.0,Defensive rebound by J. Thompson,,85,84
388,4,4:44.0,D. Cousins misses 2-pt jump shot from 1 ft,,85,84
389,4,4:43.0,Offensive rebound by D. Cousins,,85,84
390,4,4:43.0,D. Cousins makes 2-pt layup from 1 ft,,87,84
391,4,4:26.0,,J. Redick makes 2-pt jump shot from 18 ft (assist by C. Paul),87,86
392,4,3:58.0,D. Collison misses 2-pt layup from 1 ft,,87,86
393,4,3:58.0,Offensive rebound by O. Casspi,,87,86
394,4,3:58.0,,Loose ball foul by J. Redick (drawn by O. Casspi),87,86
395,4,3:58.0,O. Casspi makes free throw 1 of 2,,88,86
396,4,3:58.0,,Technical foul by D. Jordan,88,86
397,4,3:58.0,D. Collison makes technical free throw,,89,86
398,4,3:58.0,O. Casspi makes free throw 2 of 2,,90,86
399,4,3:39.0,,C. Paul misses 3-pt jump shot from 25 ft,90,86
400,4,3:38.0,Defensive rebound by J. Thompson,,90,86
401,4,3:18.0,D. Cousins misses 2-pt jump shot from 6 ft (block by D. Jordan),,90,86
402,4,3:16.0,,Defensive rebound by C. Paul,90,86
403,4,3:13.0,,M. Barnes makes 2-pt layup from 1 ft (assist by C. Paul),90,88
404,4,2:56.0,Sacramento full timeout,,90,88
405,4,2:49.0,R. Gay misses 2-pt jump shot from 12 ft (block by B. Griffin),,90,88
406,4,2:47.0,,Defensive rebound by M. Barnes,90,88
407,4,2:34.0,,M. Barnes misses 3-pt jump shot from 25 ft,90,88
408,4,2:33.0,Defensive rebound by D. Cousins,,90,88
409,4,2:18.0,Turnover by R. Gay (bad pass; steal by D. Jordan),,90,88
410,4,2:12.0,,J. Redick misses 3-pt jump shot from 25 ft,90,88
411,4,2:10.0,Defensive rebound by O. Casspi,,90,88
412,4,1:48.0,J. Thompson makes 2-pt dunk at rim (assist by D. Cousins),,92,88
413,4,1:48.0,,LA Clippers full timeout,92,88
414,4,1:40.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),92,90
415,4,1:16.0,D. Collison misses 3-pt jump shot from 26 ft,,92,90
416,4,1:16.0,Offensive rebound by Team,,92,90
417,4,1:16.0,Turnover by Team (shot clock),,92,90
418,4,1:06.0,,J. Redick misses 3-pt jump shot from 24 ft,92,90
419,4,1:05.0,,Offensive rebound by B. Griffin,92,90
420,4,1:01.0,,Turnover by Team (back court),92,90
421,4,0:53.0,D. Collison makes 2-pt jump shot from 16 ft,,94,90
422,4,0:53.0,,LA Clippers full timeout,94,90
423,4,0:53.0,,S. Hawes enters the game for D. Jordan,94,90
424,4,0:44.0,,S. Hawes misses 3-pt jump shot from 23 ft,94,90
425,4,0:43.0,Defensive rebound by D. Collison,,94,90
426,4,0:25.0,Turnover by D. Cousins (offensive goaltending),,94,90
427,4,0:25.0,,J. Farmar enters the game for M. Barnes,94,90
428,4,0:25.0,,D. Jordan enters the game for S. Hawes,94,90
429,4,0:25.0,,LA Clippers full timeout,94,90
430,4,0:21.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),94,92
431,4,0:18.0,Personal take foul by C. Paul (drawn by D. Collison),,94,92
432,4,0:18.0,D. Collison makes free throw 1 of 2,,95,92
433,4,0:18.0,B. McLemore enters the game for D. Cousins,,95,92
434,4,0:18.0,,S. Hawes enters the game for D. Jordan,95,92
435,4,0:18.0,D. Collison makes free throw 2 of 2,,96,92
436,4,0:12.0,,B. Griffin misses 2-pt layup at rim,96,92
437,4,0:11.0,,Offensive rebound by C. Paul,96,92
438,4,0:07.0,,C. Paul misses 3-pt jump shot from 24 ft,96,92
439,4,0:06.0,Defensive rebound by R. Gay,,96,92
440,4,0:04.0,Personal take foul by S. Hawes (drawn by R. Gay),,96,92
441,4,0:04.0,R. Gay makes free throw 1 of 2,,97,92
442,4,0:04.0,R. Gay makes free throw 2 of 2,,98,92
443,4,0:01.0,,J. Redick misses 3-pt jump shot from 26 ft,98,92
444,4,0:00.0,,Offensive rebound by Team,98,92
