,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
58,1,5:23.0,T. Zeller makes 2-pt hook shot from 4 ft,,16,16
59,1,5:16.0,,Brooklyn full timeout,16,16
60,1,5:10.0,,B. Lopez makes 2-pt jump shot from 9 ft (assist by D. Williams),16,18
61,1,4:58.0,J. Crowder misses 3-pt jump shot from 24 ft,,16,18
62,1,4:57.0,,Defensive rebound by T. Young,16,18
63,1,4:39.0,,J. Johnson misses 2-pt jump shot from 19 ft,16,18
64,1,4:38.0,Defensive rebound by A. Bradley,,16,18
65,1,4:26.0,M. Smart makes 2-pt layup from 2 ft,,18,18
66,1,4:11.0,,B. Lopez misses 2-pt jump shot from 17 ft,18,18
67,1,4:10.0,,Offensive rebound by T. Young,18,18
68,1,4:09.0,,Personal foul by J. Jerebko (drawn by T. Young),18,18
69,1,4:09.0,,B. Bogdanović enters the game for M. Brown,18,18
70,1,4:06.0,,Personal block foul by M. Smart (drawn by D. Williams),18,18
71,1,4:06.0,,D. Williams makes free throw 1 of 2,18,19
72,1,4:06.0,,D. Williams makes free throw 2 of 2,18,20
73,1,3:51.0,J. Crowder misses 2-pt jump shot from 18 ft,,18,20
74,1,3:50.0,,Defensive rebound by B. Lopez,18,20
75,1,3:30.0,,B. Bogdanović misses 2-pt jump shot from 7 ft,18,20
76,1,3:29.0,Defensive rebound by A. Bradley,,18,20
77,1,3:22.0,Turnover by A. Bradley (bad pass),,18,20
78,1,3:22.0,K. Olynyk enters the game for T. Zeller,,18,20
79,1,3:06.0,,T. Young misses 2-pt layup from 2 ft (block by J. Crowder),18,20
80,1,3:05.0,,Offensive rebound by B. Lopez,18,20
81,1,3:00.0,,B. Lopez makes 2-pt hook shot from 7 ft,18,22
82,1,2:49.0,Turnover by M. Smart (bad pass; steal by D. Williams),,18,22
83,1,2:46.0,,B. Bogdanović makes 2-pt layup at rim (assist by D. Williams),18,24
84,1,2:46.0,Boston full timeout,,18,24
85,1,2:46.0,P. Pressey enters the game for M. Smart,,18,24
86,1,2:30.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by P. Pressey),,21,24
87,1,2:12.0,,B. Bogdanović misses 2-pt jump shot from 8 ft,21,24
88,1,2:11.0,Defensive rebound by J. Jerebko,,21,24
89,1,1:47.0,P. Pressey misses 3-pt jump shot from 27 ft,,21,24
90,1,1:45.0,,Defensive rebound by Team,21,24
91,1,1:45.0,,J. Jack enters the game for D. Williams,21,24
92,1,1:23.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Jack),21,26
93,1,1:10.0,K. Olynyk misses 2-pt jump shot from 18 ft,,21,26
94,1,1:09.0,,Defensive rebound by B. Bogdanović,21,26
95,1,0:59.0,,Personal foul by P. Pressey (drawn by J. Jack),21,26
96,1,0:59.0,,J. Jack makes free throw 1 of 2,21,27
97,1,0:59.0,E. Turner enters the game for A. Bradley,,21,27
98,1,0:59.0,,J. Jack makes free throw 2 of 2,21,28
99,1,0:37.0,J. Crowder misses 3-pt jump shot from 24 ft,,21,28
100,1,0:36.0,,Defensive rebound by B. Bogdanović,21,28
101,1,0:28.0,,J. Jack misses 2-pt jump shot from 10 ft,21,28
102,1,0:27.0,,Offensive rebound by B. Bogdanović,21,28
103,1,0:26.0,,B. Bogdanović misses 2-pt tip-in at rim,21,28
104,1,0:24.0,Defensive rebound by J. Crowder,,21,28
105,1,0:07.0,Personal foul by T. Young (drawn by P. Pressey),,21,28
106,1,0:07.0,,A. Anderson enters the game for J. Johnson,21,28
107,1,0:07.0,,M. Plumlee enters the game for B. Lopez,21,28
108,1,0:04.0,K. Olynyk makes 2-pt layup from 2 ft,,23,28
109,1,0:00.0,,A. Anderson misses 3-pt jump shot from 44 ft,23,28
110,1,0:00.0,,Offensive rebound by Team,23,28
111,2,11:40.0,J. Jerebko misses 2-pt jump shot from 21 ft,,23,28
112,2,11:39.0,,Defensive rebound by J. Jack,23,28
113,2,11:28.0,,Turnover by J. Jack (bad pass; steal by K. Olynyk),23,28
114,2,11:21.0,J. Jerebko makes 2-pt dunk at rim (assist by E. Turner),,25,28
115,2,11:13.0,,Personal foul by J. Crowder (drawn by A. Anderson),25,28
116,2,11:13.0,M. Smart enters the game for J. Crowder,,25,28
117,2,11:03.0,,J. Jack misses 2-pt jump shot from 15 ft,25,28
118,2,11:02.0,Defensive rebound by E. Turner,,25,28
119,2,10:54.0,Shooting foul by A. Anderson (drawn by K. Olynyk),,25,28
120,2,10:54.0,K. Olynyk makes free throw 1 of 2,,26,28
121,2,10:54.0,K. Olynyk misses free throw 2 of 2,,26,28
122,2,10:53.0,,Defensive rebound by M. Plumlee,26,28
123,2,10:30.0,,J. Jack misses 2-pt jump shot from 16 ft,26,28
124,2,10:29.0,Defensive rebound by M. Smart,,26,28
125,2,10:18.0,J. Jerebko misses 2-pt layup from 1 ft (block by M. Plumlee),,26,28
126,2,10:17.0,,Defensive rebound by M. Plumlee,26,28
127,2,9:59.0,,B. Bogdanović misses 2-pt layup from 4 ft (block by K. Olynyk),26,28
128,2,9:57.0,Defensive rebound by Team,,26,28
129,2,9:45.0,J. Jerebko makes 2-pt dunk at rim (assist by K. Olynyk),,28,28
130,2,9:16.0,,A. Anderson misses 3-pt jump shot from 25 ft,28,28
131,2,9:15.0,Defensive rebound by J. Jerebko,,28,28
132,2,9:06.0,Turnover by P. Pressey (lost ball),,28,28
133,2,8:51.0,,J. Jack misses 2-pt jump shot from 12 ft,28,28
134,2,8:50.0,Defensive rebound by P. Pressey,,28,28
135,2,8:39.0,E. Turner makes 2-pt layup from 2 ft,,30,28
136,2,8:39.0,,Brooklyn full timeout,30,28
137,2,8:39.0,,J. Johnson enters the game for T. Young,30,28
138,2,8:25.0,,A. Anderson misses 2-pt jump shot from 15 ft,30,28
139,2,8:24.0,,Offensive rebound by M. Plumlee,30,28
140,2,8:20.0,,A. Anderson makes 2-pt layup from 1 ft (assist by M. Plumlee),30,30
141,2,8:01.0,J. Jerebko makes 2-pt layup from 1 ft,,32,30
142,2,7:40.0,,B. Bogdanović makes 2-pt jump shot from 5 ft,32,32
143,2,7:22.0,E. Turner makes 2-pt jump shot from 10 ft,,34,32
144,2,7:08.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,34,32
145,2,7:07.0,,Offensive rebound by M. Plumlee,34,32
146,2,7:07.0,,Personal foul by K. Olynyk (drawn by M. Plumlee),34,32
147,2,6:59.0,,J. Jack makes 2-pt jump shot from 4 ft,34,34
148,2,6:46.0,J. Jerebko makes 2-pt layup from 1 ft (assist by P. Pressey),,36,34
149,2,6:31.0,,Def 3 sec tech foul by P. Pressey,36,34
150,2,6:31.0,B. Bass enters the game for K. Olynyk,,36,34
151,2,6:31.0,,J. Jack misses technical free throw,36,34
152,2,6:31.0,,Offensive rebound by Team,36,34
153,2,6:31.0,A. Bradley enters the game for M. Smart,,36,34
154,2,6:21.0,,J. Jack misses 3-pt jump shot from 24 ft,36,34
155,2,6:20.0,Defensive rebound by B. Bass,,36,34
156,2,6:03.0,E. Turner makes 2-pt jump shot from 17 ft,,38,34
157,2,5:48.0,,A. Anderson makes 2-pt layup from 1 ft (assist by B. Bogdanović),38,36
158,2,5:28.0,J. Jerebko misses 2-pt jump shot from 17 ft,,38,36
159,2,5:27.0,,Defensive rebound by A. Anderson,38,36
160,2,5:20.0,,A. Anderson misses 2-pt jump shot from 6 ft,38,36
161,2,5:19.0,,Offensive rebound by B. Bogdanović,38,36
162,2,5:18.0,,B. Bogdanović makes 2-pt tip-in at rim,38,38
163,2,5:18.0,Boston full timeout,,38,38
164,2,5:18.0,J. Crowder enters the game for P. Pressey,,38,38
165,2,5:18.0,T. Zeller enters the game for J. Jerebko,,38,38
166,2,5:03.0,B. Bass makes 2-pt dunk at rim (assist by T. Zeller),,40,38
167,2,5:03.0,Shooting foul by M. Plumlee (drawn by B. Bass),,40,38
168,2,5:03.0,B. Bass makes free throw 1 of 1,,41,38
169,2,4:46.0,,J. Jack misses 2-pt layup at rim (block by E. Turner),41,38
170,2,4:45.0,Defensive rebound by E. Turner,,41,38
171,2,4:40.0,J. Crowder misses 3-pt jump shot from 26 ft,,41,38
172,2,4:39.0,,Defensive rebound by M. Plumlee,41,38
173,2,4:28.0,,M. Plumlee misses 2-pt layup at rim,41,38
174,2,4:27.0,,Offensive rebound by B. Bogdanović,41,38
175,2,4:25.0,,B. Bogdanović misses 2-pt jump shot from 3 ft,41,38
176,2,4:24.0,,Offensive rebound by M. Plumlee,41,38
177,2,4:23.0,,M. Plumlee makes 2-pt tip-in at rim,41,40
178,2,4:00.0,B. Bass makes 2-pt layup from 2 ft (assist by E. Turner),,43,40
179,2,4:00.0,Shooting foul by M. Plumlee (drawn by B. Bass),,43,40
180,2,4:00.0,,D. Williams enters the game for J. Jack,43,40
181,2,4:00.0,,B. Lopez enters the game for M. Plumlee,43,40
182,2,4:00.0,B. Bass makes free throw 1 of 1,,44,40
183,2,3:37.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,44,40
184,2,3:36.0,,Offensive rebound by Team,44,40
185,2,3:36.0,,Turnover by Team (shot clock),44,40
186,2,3:27.0,Shooting foul by D. Williams (drawn by A. Bradley),,44,40
187,2,3:27.0,A. Bradley makes free throw 1 of 2,,45,40
188,2,3:27.0,,T. Young enters the game for A. Anderson,45,40
189,2,3:27.0,A. Bradley misses free throw 2 of 2,,45,40
190,2,3:26.0,,Defensive rebound by T. Young,45,40
191,2,3:11.0,,J. Johnson misses 2-pt jump shot from 5 ft,45,40
192,2,3:10.0,Defensive rebound by J. Crowder,,45,40
193,2,3:05.0,A. Bradley misses 2-pt layup from 1 ft,,45,40
194,2,3:04.0,,Defensive rebound by Team,45,40
195,2,2:55.0,,B. Lopez makes 2-pt hook shot from 7 ft (assist by D. Williams),45,42
196,2,2:34.0,T. Zeller misses 2-pt hook shot from 6 ft,,45,42
197,2,2:33.0,Offensive rebound by T. Zeller,,45,42
198,2,2:32.0,Turnover by T. Zeller (lost ball; steal by D. Williams),,45,42
199,2,2:28.0,,Turnover by D. Williams (lost ball),45,42
200,2,2:28.0,Official timeout,,45,42
201,2,2:17.0,Turnover by E. Turner (bad pass; steal by B. Lopez),,45,42
202,2,2:15.0,,Turnover by B. Bogdanović (discontinued dribble),45,42
203,2,1:57.0,E. Turner misses 2-pt jump shot from 6 ft,,45,42
204,2,1:56.0,,Defensive rebound by D. Williams,45,42
205,2,1:50.0,,J. Johnson misses 3-pt jump shot from 24 ft,45,42
206,2,1:49.0,Defensive rebound by A. Bradley,,45,42
207,2,1:31.0,B. Bass makes 2-pt jump shot from 18 ft (assist by T. Zeller),,47,42
208,2,1:16.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by D. Williams),47,44
209,2,1:01.0,A. Bradley makes 2-pt jump shot from 21 ft (assist by B. Bass),,49,44
210,2,0:48.0,,D. Williams misses 2-pt layup from 2 ft (block by T. Zeller),49,44
211,2,0:47.0,,Offensive rebound by D. Williams,49,44
212,2,0:43.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,49,44
213,2,0:42.0,,Offensive rebound by T. Young,49,44
214,2,0:41.0,,T. Young makes 2-pt layup from 2 ft,49,46
215,2,0:30.0,E. Turner makes 2-pt jump shot from 15 ft,,51,46
216,2,0:06.0,,Shooting foul by A. Bradley (drawn by D. Williams),51,46
217,2,0:06.0,,D. Williams makes free throw 1 of 3,51,47
218,2,0:06.0,,D. Williams makes free throw 2 of 3,51,48
219,2,0:06.0,K. Olynyk enters the game for T. Zeller,,51,48
220,2,0:06.0,P. Pressey enters the game for B. Bass,,51,48
221,2,0:06.0,,A. Anderson enters the game for B. Bogdanović,51,48
222,2,0:06.0,,M. Brown enters the game for T. Young,51,48
223,2,0:06.0,,D. Williams makes free throw 3 of 3,51,49
224,2,0:01.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by P. Pressey),,54,49
225,3,11:50.0,J. Crowder misses 3-pt jump shot from 24 ft,,54,49
226,3,11:49.0,,Defensive rebound by D. Williams,54,49
227,3,11:31.0,,T. Young misses 2-pt hook shot from 4 ft,54,49
228,3,11:30.0,Defensive rebound by E. Turner,,54,49
229,3,11:13.0,T. Zeller makes 2-pt jump shot from 11 ft (assist by B. Bass),,56,49
230,3,10:55.0,,B. Lopez makes 2-pt jump shot from 12 ft (assist by D. Williams),56,51
231,3,10:39.0,T. Zeller makes 2-pt jump shot from 5 ft (assist by E. Turner),,58,51
232,3,10:19.0,,D. Williams misses 2-pt jump shot from 20 ft,58,51
233,3,10:18.0,Defensive rebound by B. Bass,,58,51
234,3,10:07.0,E. Turner makes 2-pt jump shot from 13 ft,,60,51
235,3,9:44.0,,B. Lopez makes 2-pt jump shot from 18 ft (assist by T. Young),60,53
236,3,9:24.0,E. Turner makes 2-pt layup from 1 ft,,62,53
237,3,9:11.0,,Shooting foul by J. Crowder (drawn by B. Lopez),62,53
238,3,9:11.0,,B. Lopez makes free throw 1 of 2,62,54
239,3,9:11.0,,A. Anderson enters the game for M. Brown,62,54
240,3,9:11.0,,B. Lopez makes free throw 2 of 2,62,55
241,3,8:59.0,A. Bradley misses 2-pt jump shot from 19 ft,,62,55
242,3,8:58.0,,Defensive rebound by A. Anderson,62,55
243,3,8:45.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by D. Williams),62,57
244,3,8:30.0,T. Zeller makes 2-pt jump shot from 17 ft (assist by A. Bradley),,64,57
245,3,8:18.0,,B. Lopez misses 2-pt jump shot from 13 ft,64,57
246,3,8:17.0,Defensive rebound by J. Crowder,,64,57
247,3,8:02.0,B. Bass misses 2-pt layup from 2 ft (block by D. Williams),,64,57
248,3,8:01.0,,Defensive rebound by D. Williams,64,57
249,3,7:46.0,,B. Lopez misses 2-pt hook shot from 8 ft,64,57
250,3,7:45.0,Defensive rebound by E. Turner,,64,57
251,3,7:36.0,Def 3 sec tech foul by B. Lopez,,64,57
252,3,7:36.0,A. Bradley makes technical free throw,,65,57
253,3,7:28.0,A. Bradley misses 3-pt jump shot from 24 ft,,65,57
254,3,7:27.0,Offensive rebound by Team,,65,57
255,3,7:27.0,,Loose ball foul by T. Young (drawn by B. Bass),65,57
256,3,7:20.0,A. Bradley makes 2-pt layup from 1 ft,,67,57
257,3,6:58.0,,B. Lopez misses 2-pt hook shot from 12 ft,67,57
258,3,6:57.0,Defensive rebound by T. Zeller,,67,57
259,3,6:50.0,Shooting foul by B. Lopez (drawn by B. Bass),,67,57
260,3,6:50.0,,Brooklyn full timeout,67,57
261,3,6:50.0,B. Bass makes free throw 1 of 2,,68,57
262,3,6:50.0,B. Bass makes free throw 2 of 2,,69,57
263,3,6:40.0,,J. Johnson misses 3-pt jump shot from 25 ft,69,57
264,3,6:39.0,Defensive rebound by A. Bradley,,69,57
265,3,6:16.0,J. Crowder misses 2-pt hook shot from 5 ft,,69,57
266,3,6:15.0,Offensive rebound by J. Crowder,,69,57
267,3,6:13.0,J. Crowder makes 2-pt jump shot from 7 ft,,71,57
268,3,5:49.0,,A. Anderson misses 2-pt jump shot from 14 ft,71,57
269,3,5:48.0,Defensive rebound by A. Bradley,,71,57
270,3,5:30.0,A. Bradley misses 2-pt jump shot from 19 ft,,71,57
271,3,5:29.0,,Defensive rebound by T. Young,71,57
272,3,5:18.0,,Shooting foul by E. Turner (drawn by B. Lopez),71,57
273,3,5:18.0,,B. Lopez makes 2-pt layup from 2 ft (assist by D. Williams),71,59
274,3,5:18.0,,B. Bogdanović enters the game for J. Johnson,71,59
275,3,5:18.0,,B. Lopez makes free throw 1 of 1,71,60
276,3,4:58.0,Turnover by T. Zeller (lost ball; steal by T. Young),,71,60
277,3,4:52.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,71,60
278,3,4:51.0,Defensive rebound by E. Turner,,71,60
279,3,4:37.0,A. Bradley misses 2-pt jump shot from 18 ft,,71,60
280,3,4:36.0,,Defensive rebound by Team,71,60
281,3,4:36.0,,C. Jefferson enters the game for T. Young,71,60
282,3,4:27.0,,B. Lopez makes 2-pt jump shot from 8 ft (assist by D. Williams),71,62
283,3,4:12.0,A. Bradley misses 2-pt layup from 1 ft (block by C. Jefferson),,71,62
284,3,4:11.0,Offensive rebound by Team,,71,62
285,3,4:08.0,T. Zeller makes 2-pt jump shot from 20 ft (assist by E. Turner),,73,62
286,3,3:44.0,,D. Williams makes 2-pt jump shot from 8 ft,73,64
287,3,3:28.0,T. Zeller makes 2-pt layup from 2 ft (assist by E. Turner),,75,64
288,3,3:20.0,,Shooting foul by E. Turner (drawn by A. Anderson),75,64
289,3,3:20.0,,A. Anderson makes free throw 1 of 2,75,65
290,3,3:20.0,J. Jerebko enters the game for B. Bass,,75,65
291,3,3:20.0,M. Smart enters the game for A. Bradley,,75,65
292,3,3:20.0,,A. Anderson makes free throw 2 of 2,75,66
293,3,3:01.0,J. Jerebko misses 3-pt jump shot from 24 ft,,75,66
294,3,3:00.0,,Defensive rebound by B. Bogdanović,75,66
295,3,2:47.0,,A. Anderson misses 2-pt layup from 2 ft,75,66
296,3,2:46.0,Defensive rebound by T. Zeller,,75,66
297,3,2:35.0,J. Crowder misses 2-pt layup from 2 ft,,75,66
298,3,2:34.0,,Defensive rebound by C. Jefferson,75,66
299,3,2:26.0,,D. Williams makes 2-pt jump shot from 6 ft,75,68
300,3,2:26.0,,Shooting foul by J. Crowder (drawn by D. Williams),75,68
301,3,2:26.0,Boston full timeout,,75,68
302,3,2:26.0,P. Pressey enters the game for E. Turner,,75,68
303,3,2:26.0,,D. Williams makes free throw 1 of 1,75,69
304,3,2:12.0,J. Crowder misses 3-pt jump shot from 24 ft,,75,69
305,3,2:11.0,,Defensive rebound by D. Williams,75,69
306,3,1:53.0,,Personal foul by P. Pressey (drawn by A. Anderson),75,69
307,3,1:53.0,,A. Anderson misses free throw 1 of 2,75,69
308,3,1:53.0,,Offensive rebound by Team,75,69
309,3,1:53.0,K. Olynyk enters the game for T. Zeller,,75,69
310,3,1:53.0,,A. Anderson makes free throw 2 of 2,75,70
311,3,1:38.0,M. Smart misses 2-pt jump shot from 11 ft,,75,70
312,3,1:37.0,Offensive rebound by K. Olynyk,,75,70
313,3,1:33.0,K. Olynyk makes 2-pt jump shot from 5 ft,,77,70
314,3,1:33.0,,Turnover by C. Jefferson (bad pass),77,70
315,3,1:20.0,J. Crowder misses 3-pt jump shot from 23 ft,,77,70
316,3,1:19.0,,Defensive rebound by D. Williams,77,70
317,3,1:11.0,,Shooting foul by M. Smart (drawn by B. Lopez),77,70
318,3,1:11.0,,B. Lopez makes free throw 1 of 2,77,71
319,3,1:11.0,,B. Lopez makes free throw 2 of 2,77,72
320,3,0:51.0,J. Jerebko misses 3-pt jump shot from 24 ft,,77,72
321,3,0:50.0,Offensive rebound by Team,,77,72
322,3,0:50.0,,Loose ball foul by A. Anderson (drawn by M. Smart),77,72
323,3,0:46.0,J. Crowder makes 2-pt layup from 2 ft,,79,72
324,3,0:46.0,Shooting foul by B. Lopez (drawn by J. Crowder),,79,72
325,3,0:46.0,J. Crowder makes free throw 1 of 1,,80,72
326,3,0:37.0,,Turnover by D. Williams (bad pass; steal by M. Smart),80,72
327,3,0:31.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by P. Pressey),,83,72
328,3,0:08.0,,A. Anderson misses 3-pt jump shot from 25 ft,83,72
329,3,0:07.0,,Offensive rebound by C. Jefferson,83,72
330,3,0:06.0,,C. Jefferson makes 2-pt layup from 4 ft,83,74
331,3,0:01.0,M. Smart misses 3-pt jump shot from 24 ft,,83,74
332,3,0:00.0,,Defensive rebound by C. Jefferson,83,74
333,4,11:46.0,,T. Young misses 2-pt layup from 2 ft,83,74
334,4,11:45.0,Defensive rebound by K. Olynyk,,83,74
335,4,11:37.0,J. Jerebko makes 2-pt dunk at rim (assist by K. Olynyk),,85,74
336,4,11:16.0,,B. Lopez misses 2-pt layup from 2 ft,85,74
337,4,11:15.0,,Offensive rebound by B. Lopez,85,74
338,4,11:13.0,,B. Lopez makes 2-pt jump shot from 4 ft,85,76
339,4,11:00.0,K. Olynyk misses 3-pt jump shot from 23 ft,,85,76
340,4,10:59.0,,Defensive rebound by J. Jack,85,76
341,4,10:53.0,,Personal foul by K. Olynyk (drawn by B. Lopez),85,76
342,4,10:43.0,,B. Lopez makes 2-pt jump shot from 9 ft,85,78
343,4,10:28.0,P. Pressey makes 2-pt layup from 1 ft,,87,78
344,4,10:12.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,87,78
345,4,10:11.0,Defensive rebound by J. Jerebko,,87,78
346,4,9:59.0,E. Turner makes 2-pt layup from 2 ft,,89,78
347,4,9:45.0,,Shooting foul by P. Pressey (drawn by J. Jack),89,78
348,4,9:45.0,,J. Jack makes free throw 1 of 2,89,79
349,4,9:45.0,,M. Plumlee enters the game for B. Lopez,89,79
350,4,9:45.0,,D. Williams enters the game for B. Bogdanović,89,79
351,4,9:45.0,,J. Jack makes free throw 2 of 2,89,80
352,4,9:29.0,K. Olynyk makes 2-pt dunk at rim (assist by E. Turner),,91,80
353,4,9:17.0,,Personal foul by K. Olynyk (drawn by J. Jack),91,80
354,4,9:12.0,,J. Jack misses 2-pt jump shot from 14 ft,91,80
355,4,9:11.0,Defensive rebound by J. Jerebko,,91,80
356,4,8:53.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by E. Turner),,94,80
357,4,8:30.0,,Turnover by J. Johnson (bad pass; steal by M. Smart),94,80
358,4,8:23.0,E. Turner misses 3-pt jump shot from 24 ft,,94,80
359,4,8:22.0,Offensive rebound by K. Olynyk,,94,80
360,4,8:21.0,K. Olynyk misses 2-pt tip-in from 1 ft,,94,80
361,4,8:20.0,Offensive rebound by K. Olynyk,,94,80
362,4,8:19.0,K. Olynyk makes 2-pt tip-in from 2 ft,,96,80
363,4,8:18.0,,Brooklyn full timeout,96,80
364,4,8:07.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Williams),96,82
365,4,8:07.0,,Shooting foul by K. Olynyk (drawn by M. Plumlee),96,82
366,4,8:07.0,,M. Plumlee makes free throw 1 of 1,96,83
367,4,7:52.0,Turnover by K. Olynyk (lost ball; steal by M. Plumlee),,96,83
368,4,7:52.0,,Personal foul by J. Jerebko (drawn by M. Plumlee),96,83
369,4,7:52.0,,M. Plumlee misses free throw 1 of 2,96,83
370,4,7:52.0,,Offensive rebound by Team,96,83
371,4,7:52.0,,M. Plumlee misses free throw 2 of 2,96,83
372,4,7:51.0,Defensive rebound by K. Olynyk,,96,83
373,4,7:32.0,E. Turner makes 2-pt layup at rim,,98,83
374,4,7:11.0,,M. Plumlee misses 2-pt hook shot from 6 ft,98,83
375,4,7:10.0,Defensive rebound by E. Turner,,98,83
376,4,6:56.0,K. Olynyk misses 3-pt jump shot from 24 ft,,98,83
377,4,6:55.0,,Defensive rebound by M. Plumlee,98,83
378,4,6:43.0,,J. Johnson makes 2-pt jump shot from 4 ft,98,85
379,4,6:27.0,K. Olynyk misses 2-pt layup from 2 ft,,98,85
380,4,6:26.0,,Defensive rebound by T. Young,98,85
381,4,6:10.0,,T. Young makes 2-pt hook shot from 3 ft (assist by D. Williams),98,87
382,4,6:10.0,Boston full timeout,,98,87
383,4,6:10.0,T. Zeller enters the game for K. Olynyk,,98,87
384,4,6:10.0,A. Bradley enters the game for P. Pressey,,98,87
385,4,6:10.0,J. Crowder enters the game for M. Smart,,98,87
386,4,6:10.0,,B. Lopez enters the game for M. Plumlee,98,87
387,4,5:54.0,J. Jerebko misses 2-pt hook shot from 7 ft,,98,87
