,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
47,1,4:53.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,18,13
48,1,4:50.0,Defensive rebound by N. Batum,,18,13
49,1,4:34.0,L. Aldridge makes 2-pt jump shot from 16 ft,,20,13
50,1,4:16.0,,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),20,15
51,1,3:54.0,A. Afflalo makes 2-pt jump shot from 16 ft,,22,15
52,1,3:30.0,,P. Tucker misses 2-pt jump shot from 15 ft,22,15
53,1,3:27.0,,Offensive rebound by M. Morris,22,15
54,1,3:27.0,,M. Morris misses 2-pt tip-in from 2 ft,22,15
55,1,3:25.0,Defensive rebound by D. Lillard,,22,15
56,1,3:19.0,N. Batum misses 3-pt jump shot from 24 ft,,22,15
57,1,3:16.0,,Defensive rebound by M. Morris,22,15
58,1,3:15.0,,Turnover by M. Morris (bad pass),22,15
59,1,3:15.0,C. McCollum enters the game for R. Lopez,,22,15
60,1,3:15.0,C. Kaman enters the game for A. Afflalo,,22,15
61,1,3:15.0,,A. Goodwin enters the game for M. Morris,22,15
62,1,3:15.0,,B. Wright enters the game for A. Len,22,15
63,1,3:11.0,Personal foul by A. Goodwin (drawn by C. McCollum),,22,15
64,1,3:11.0,D. Wright enters the game for N. Batum,,22,15
65,1,3:01.0,D. Wright misses 3-pt jump shot from 25 ft,,22,15
66,1,3:00.0,Offensive rebound by C. Kaman,,22,15
67,1,2:56.0,C. Kaman misses 2-pt jump shot from 3 ft,,22,15
68,1,2:54.0,,Defensive rebound by B. Wright,22,15
69,1,2:40.0,,B. Wright makes 2-pt jump shot from 10 ft (assist by E. Bledsoe),22,17
70,1,2:17.0,C. Kaman makes 2-pt jump shot from 12 ft,,24,17
71,1,2:09.0,,Personal block foul by D. Lillard (drawn by E. Bledsoe),24,17
72,1,2:09.0,Portland full timeout,,24,17
73,1,2:09.0,S. Blake enters the game for D. Lillard,,24,17
74,1,2:01.0,,E. Bledsoe misses 3-pt jump shot from 22 ft,24,17
75,1,1:59.0,Defensive rebound by L. Aldridge,,24,17
76,1,1:42.0,C. McCollum misses 2-pt jump shot from 3 ft (block by B. Wright),,24,17
77,1,1:39.0,,Defensive rebound by A. Goodwin,24,17
78,1,1:24.0,,E. Bledsoe makes 2-pt layup from 1 ft,24,19
79,1,1:05.0,C. McCollum misses 2-pt jump shot from 17 ft,,24,19
80,1,1:05.0,,Defensive rebound by Team,24,19
81,1,1:05.0,Loose ball foul by C. Kaman (drawn by A. Goodwin),,24,19
82,1,1:05.0,Violation by Team (delay of game),,24,19
83,1,1:05.0,,M. Morris enters the game for M. Morris,24,19
84,1,0:57.0,,A. Goodwin misses 2-pt jump shot from 10 ft,24,19
85,1,0:55.0,Defensive rebound by D. Wright,,24,19
86,1,0:36.0,D. Wright makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,27,19
87,1,0:30.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,27,19
88,1,0:27.0,Defensive rebound by C. Kaman,,27,19
89,1,0:15.0,L. Aldridge makes 2-pt jump shot from 16 ft,,29,19
90,1,0:00.0,,M. Morris makes 2-pt jump shot from 21 ft (assist by E. Bledsoe),29,21
91,2,11:46.0,C. McCollum misses 3-pt jump shot from 24 ft,,29,21
92,2,11:44.0,,Defensive rebound by P. Tucker,29,21
93,2,11:36.0,,M. Morris misses 2-pt jump shot from 3 ft,29,21
94,2,11:33.0,Defensive rebound by C. Kaman,,29,21
95,2,11:29.0,D. Wright misses 3-pt jump shot from 25 ft,,29,21
96,2,11:27.0,,Defensive rebound by A. Goodwin,29,21
97,2,11:08.0,,P. Tucker makes 2-pt jump shot from 17 ft,29,23
98,2,10:55.0,S. Blake makes 2-pt jump shot from 21 ft (assist by J. Freeland),,31,23
99,2,10:36.0,,M. Morris makes 2-pt layup from 2 ft (assist by A. Goodwin),31,25
100,2,10:24.0,C. Kaman misses 2-pt jump shot from 18 ft,,31,25
101,2,10:22.0,,Defensive rebound by P. Tucker,31,25
102,2,10:15.0,,A. Price misses 2-pt jump shot from 17 ft,31,25
103,2,10:13.0,Defensive rebound by C. Kaman,,31,25
104,2,10:04.0,S. Blake makes 3-pt jump shot from 24 ft,,34,25
105,2,9:44.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by A. Price),34,28
106,2,9:23.0,C. McCollum makes 2-pt jump shot from 9 ft (assist by S. Blake),,36,28
107,2,8:58.0,,A. Goodwin misses 2-pt jump shot from 12 ft (block by C. McCollum),36,28
108,2,8:55.0,,Offensive rebound by A. Goodwin,36,28
109,2,8:55.0,,A. Goodwin misses 2-pt jump shot from 9 ft,36,28
110,2,8:55.0,Defensive rebound by Team,,36,28
111,2,8:55.0,Official timeout,,36,28
112,2,8:55.0,,M. Morris enters the game for P. Tucker,36,28
113,2,8:38.0,S. Blake makes 3-pt jump shot from 23 ft (assist by C. McCollum),,39,28
114,2,8:24.0,,Shooting foul by C. Kaman (drawn by A. Goodwin),39,28
115,2,8:24.0,,A. Goodwin makes free throw 1 of 2,39,29
116,2,8:24.0,,E. Bledsoe enters the game for A. Price,39,29
117,2,8:24.0,,A. Goodwin makes free throw 2 of 2,39,30
118,2,8:06.0,D. Wright makes 2-pt jump shot from 8 ft,,41,30
119,2,7:54.0,,M. Morris misses 2-pt jump shot from 13 ft,41,30
120,2,7:52.0,Defensive rebound by C. Kaman,,41,30
121,2,7:44.0,S. Blake misses 2-pt jump shot from 14 ft,,41,30
122,2,7:41.0,,Defensive rebound by M. Morris,41,30
123,2,7:39.0,,Shooting foul by D. Wright (drawn by A. Goodwin),41,30
124,2,7:39.0,,A. Goodwin makes free throw 1 of 2,41,31
125,2,7:39.0,,A. Goodwin makes free throw 2 of 2,41,32
126,2,7:22.0,C. Kaman misses 2-pt jump shot from 5 ft,,41,32
127,2,7:19.0,Offensive rebound by J. Freeland,,41,32
128,2,7:13.0,S. Blake misses 3-pt jump shot from 26 ft,,41,32
129,2,7:11.0,,Defensive rebound by M. Morris,41,32
130,2,7:00.0,,Personal foul by C. McCollum (drawn by A. Goodwin),41,32
131,2,7:00.0,,G. Green enters the game for A. Goodwin,41,32
132,2,7:00.0,D. Lillard enters the game for C. McCollum,,41,32
133,2,7:00.0,N. Batum enters the game for D. Wright,,41,32
134,2,6:55.0,,Turnover by M. Morris (bad pass; steal by C. Kaman),41,32
135,2,6:46.0,S. Blake misses 2-pt jump shot from 19 ft,,41,32
136,2,6:44.0,,Defensive rebound by M. Morris,41,32
137,2,6:36.0,,B. Wright misses 2-pt jump shot from 4 ft,41,32
138,2,6:35.0,Defensive rebound by Team,,41,32
139,2,6:35.0,A. Afflalo enters the game for S. Blake,,41,32
140,2,6:25.0,Turnover by N. Batum (traveling),,41,32
141,2,6:06.0,,G. Green misses 3-pt jump shot from 24 ft,41,32
142,2,6:04.0,Defensive rebound by C. Kaman,,41,32
143,2,5:52.0,C. Kaman misses 2-pt layup from 1 ft,,41,32
144,2,5:50.0,,Defensive rebound by M. Morris,41,32
145,2,5:45.0,,G. Green makes 3-pt jump shot from 25 ft (assist by M. Morris),41,35
146,2,5:44.0,Portland full timeout,,41,35
147,2,5:44.0,R. Lopez enters the game for C. Kaman,,41,35
148,2,5:44.0,L. Aldridge enters the game for J. Freeland,,41,35
149,2,5:21.0,D. Lillard misses 3-pt jump shot from 23 ft,,41,35
150,2,5:19.0,,Defensive rebound by M. Morris,41,35
151,2,5:02.0,,M. Morris misses 2-pt jump shot from 16 ft,41,35
152,2,5:00.0,Defensive rebound by D. Lillard,,41,35
153,2,4:50.0,A. Afflalo misses 2-pt jump shot from 16 ft,,41,35
154,2,4:48.0,,Defensive rebound by M. Morris,41,35
155,2,4:42.0,,M. Morris makes 3-pt jump shot from 24 ft,41,38
156,2,4:23.0,L. Aldridge misses 2-pt jump shot from 15 ft,,41,38
157,2,4:23.0,Offensive rebound by Team,,41,38
158,2,4:23.0,,Loose ball foul by G. Green (drawn by R. Lopez),41,38
159,2,4:23.0,,A. Len enters the game for B. Wright,41,38
160,2,4:19.0,D. Lillard makes 2-pt jump shot from 18 ft (assist by N. Batum),,43,38
161,2,4:08.0,,A. Len makes 2-pt hook shot from 8 ft (assist by E. Bledsoe),43,40
162,2,3:50.0,L. Aldridge misses 2-pt jump shot from 20 ft,,43,40
163,2,3:48.0,,Defensive rebound by G. Green,43,40
164,2,3:43.0,,G. Green makes 3-pt jump shot from 26 ft,43,43
165,2,3:23.0,Offensive foul by N. Batum (drawn by M. Morris),,43,43
166,2,3:23.0,Turnover by N. Batum (offensive foul),,43,43
167,2,3:11.0,,G. Green misses 2-pt jump shot from 21 ft,43,43
168,2,3:09.0,Defensive rebound by N. Batum,,43,43
169,2,3:03.0,Turnover by D. Lillard (lost ball),,43,43
170,2,2:52.0,,G. Green misses 2-pt jump shot from 7 ft,43,43
171,2,2:51.0,,Offensive rebound by Team,43,43
172,2,2:51.0,,Phoenix full timeout,43,43
173,2,2:39.0,,M. Morris misses 2-pt jump shot from 16 ft,43,43
174,2,2:36.0,,Offensive rebound by M. Morris,43,43
175,2,2:36.0,,M. Morris misses 2-pt layup from 2 ft (block by R. Lopez),43,43
176,2,2:33.0,Defensive rebound by A. Afflalo,,43,43
177,2,2:23.0,A. Afflalo misses 3-pt jump shot from 25 ft,,43,43
178,2,2:21.0,Offensive rebound by R. Lopez,,43,43
179,2,2:18.0,R. Lopez makes 2-pt hook shot from 4 ft,,45,43
180,2,2:05.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,45,43
181,2,2:03.0,Defensive rebound by N. Batum,,45,43
182,2,1:59.0,Shooting foul by M. Morris (drawn by R. Lopez),,45,43
183,2,1:59.0,R. Lopez misses free throw 1 of 2,,45,43
184,2,1:59.0,Offensive rebound by Team,,45,43
185,2,1:59.0,R. Lopez misses free throw 2 of 2,,45,43
186,2,1:58.0,Offensive rebound by R. Lopez,,45,43
187,2,1:56.0,R. Lopez misses 2-pt jump shot from 5 ft,,45,43
188,2,1:54.0,,Defensive rebound by G. Green,45,43
189,2,1:54.0,,Turnover by G. Green (step out of bounds),45,43
190,2,1:48.0,D. Lillard misses 2-pt jump shot from 5 ft,,45,43
191,2,1:45.0,,Defensive rebound by M. Morris,45,43
192,2,1:33.0,,Personal foul by L. Aldridge (drawn by E. Bledsoe),45,43
193,2,1:26.0,,Shooting foul by R. Lopez (drawn by G. Green),45,43
194,2,1:26.0,,G. Green makes free throw 1 of 2,45,44
195,2,1:26.0,,P. Tucker enters the game for M. Morris,45,44
196,2,1:26.0,,G. Green makes free throw 2 of 2,45,45
197,2,1:09.0,D. Lillard misses 2-pt layup from 2 ft,,45,45
198,2,1:07.0,Offensive rebound by R. Lopez,,45,45
199,2,1:07.0,R. Lopez makes 2-pt tip-in from 1 ft,,47,45
200,2,0:54.0,,G. Green misses 2-pt jump shot from 14 ft,47,45
201,2,0:52.0,Defensive rebound by R. Lopez,,47,45
202,2,0:42.0,D. Lillard misses 2-pt jump shot from 18 ft,,47,45
203,2,0:40.0,,Defensive rebound by G. Green,47,45
204,2,0:31.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,47,45
205,2,0:29.0,Defensive rebound by L. Aldridge,,47,45
206,2,0:16.0,L. Aldridge misses 2-pt jump shot from 10 ft,,47,45
207,2,0:14.0,,Defensive rebound by G. Green,47,45
208,2,0:02.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,47,47
209,2,0:00.0,L. Aldridge misses 3-pt jump shot from 62 ft,,47,47
210,2,0:00.0,Offensive rebound by Team,,47,47
211,3,11:46.0,L. Aldridge misses 2-pt jump shot from 10 ft,,47,47
212,3,11:46.0,Offensive rebound by Team,,47,47
213,3,11:46.0,,Loose ball foul by M. Morris (drawn by R. Lopez),47,47
214,3,11:44.0,Offensive foul by R. Lopez (drawn by M. Morris),,47,47
215,3,11:44.0,Turnover by R. Lopez (offensive foul),,47,47
216,3,11:29.0,,M. Morris makes 2-pt jump shot from 10 ft,47,49
217,3,11:09.0,Shooting foul by P. Tucker (drawn by R. Lopez),,47,49
218,3,11:09.0,R. Lopez makes free throw 1 of 2,,48,49
219,3,11:09.0,R. Lopez makes free throw 2 of 2,,49,49
220,3,10:52.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by E. Bledsoe),49,51
221,3,10:33.0,A. Afflalo misses 3-pt jump shot from 24 ft,,49,51
222,3,10:32.0,Offensive rebound by A. Afflalo,,49,51
223,3,10:24.0,L. Aldridge misses 2-pt jump shot from 6 ft,,49,51
224,3,10:22.0,,Defensive rebound by M. Morris,49,51
225,3,10:16.0,,M. Morris misses 2-pt jump shot from 7 ft,49,51
226,3,10:13.0,Defensive rebound by L. Aldridge,,49,51
227,3,10:01.0,Turnover by N. Batum (bad pass; steal by M. Morris),,49,51
228,3,10:01.0,,Phoenix full timeout,49,51
229,3,9:38.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,49,51
230,3,9:36.0,Defensive rebound by L. Aldridge,,49,51
231,3,9:29.0,D. Lillard misses 2-pt layup from 1 ft,,49,51
232,3,9:28.0,Offensive rebound by R. Lopez,,49,51
233,3,9:28.0,R. Lopez makes 2-pt layup from 1 ft,,51,51
234,3,9:12.0,,A. Len misses 2-pt jump shot from 12 ft,51,51
235,3,9:10.0,Defensive rebound by Team,,51,51
236,3,8:57.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by N. Batum),,54,51
237,3,8:44.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),54,53
238,3,8:15.0,L. Aldridge makes 2-pt jump shot from 15 ft (assist by N. Batum),,56,53
239,3,7:54.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,56,53
240,3,7:53.0,Defensive rebound by D. Lillard,,56,53
241,3,7:52.0,Personal foul by P. Tucker (drawn by D. Lillard),,56,53
242,3,7:46.0,D. Lillard misses 2-pt jump shot from 16 ft,,56,53
243,3,7:44.0,Offensive rebound by R. Lopez,,56,53
244,3,7:44.0,Offensive foul by R. Lopez (drawn by P. Tucker),,56,53
245,3,7:44.0,Turnover by R. Lopez (offensive foul),,56,53
246,3,7:27.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by M. Morris),56,55
247,3,7:04.0,Turnover by R. Lopez (bad pass),,56,55
248,3,6:58.0,,M. Morris misses 2-pt jump shot from 7 ft (block by L. Aldridge),56,55
249,3,6:55.0,Defensive rebound by N. Batum,,56,55
250,3,6:44.0,L. Aldridge misses 2-pt jump shot from 5 ft,,56,55
251,3,6:42.0,,Defensive rebound by E. Bledsoe,56,55
252,3,6:36.0,,M. Morris misses 3-pt jump shot from 26 ft,56,55
253,3,6:32.0,Defensive rebound by A. Afflalo,,56,55
254,3,6:26.0,D. Lillard misses 3-pt jump shot from 25 ft,,56,55
255,3,6:22.0,,Defensive rebound by A. Len,56,55
256,3,6:11.0,,P. Tucker makes 2-pt hook shot from 3 ft,56,57
257,3,5:49.0,L. Aldridge misses 2-pt jump shot from 17 ft,,56,57
258,3,5:47.0,Offensive rebound by N. Batum,,56,57
259,3,5:43.0,D. Lillard misses 3-pt jump shot from 24 ft,,56,57
260,3,5:41.0,,Defensive rebound by M. Morris,56,57
261,3,5:28.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,56,59
262,3,5:01.0,N. Batum misses 3-pt jump shot from 24 ft,,56,59
263,3,4:59.0,,Defensive rebound by P. Tucker,56,59
264,3,4:55.0,Offensive charge foul by P. Tucker (drawn by D. Lillard),,56,59
265,3,4:55.0,,Turnover by P. Tucker (offensive foul),56,59
266,3,4:55.0,C. Kaman enters the game for R. Lopez,,56,59
267,3,4:55.0,,A. Goodwin enters the game for P. Tucker,56,59
268,3,4:55.0,C. McCollum enters the game for A. Afflalo,,56,59
269,3,4:45.0,Offensive foul by C. Kaman (drawn by A. Goodwin),,56,59
270,3,4:45.0,Turnover by C. Kaman (offensive foul),,56,59
271,3,4:41.0,,E. Bledsoe makes 2-pt dunk at rim,56,61
272,3,4:41.0,,Shooting foul by N. Batum (drawn by E. Bledsoe),56,61
273,3,4:41.0,Portland full timeout,,56,61
274,3,4:41.0,,E. Bledsoe makes free throw 1 of 1,56,62
275,3,4:19.0,L. Aldridge misses 2-pt jump shot from 7 ft,,56,62
276,3,4:18.0,,Defensive rebound by A. Len,56,62
277,3,4:09.0,,M. Morris misses 3-pt jump shot from 24 ft,56,62
278,3,4:07.0,,Offensive rebound by E. Bledsoe,56,62
279,3,4:07.0,,E. Bledsoe misses 2-pt tip-in from 1 ft,56,62
280,3,4:04.0,,Offensive rebound by A. Goodwin,56,62
281,3,4:04.0,,Turnover by A. Len (offensive goaltending),56,62
282,3,3:44.0,C. Kaman misses 2-pt jump shot from 17 ft,,56,62
283,3,3:42.0,,Defensive rebound by M. Morris,56,62
284,3,3:29.0,,E. Bledsoe misses 2-pt layup from 2 ft,56,62
285,3,3:26.0,Defensive rebound by C. Kaman,,56,62
286,3,3:10.0,N. Batum misses 3-pt jump shot from 24 ft,,56,62
287,3,3:09.0,Offensive rebound by C. Kaman,,56,62
288,3,2:48.0,L. Aldridge misses 2-pt layup from 2 ft,,56,62
289,3,2:48.0,Offensive rebound by L. Aldridge,,56,62
290,3,2:48.0,Shooting foul by A. Goodwin (drawn by L. Aldridge),,56,62
291,3,2:48.0,L. Aldridge misses free throw 1 of 2,,56,62
292,3,2:48.0,Offensive rebound by Team,,56,62
293,3,2:48.0,,G. Green enters the game for E. Bledsoe,56,62
294,3,2:48.0,S. Blake enters the game for N. Batum,,56,62
295,3,2:48.0,D. Wright enters the game for D. Lillard,,56,62
296,3,2:48.0,L. Aldridge misses free throw 2 of 2,,56,62
297,3,2:45.0,,Defensive rebound by M. Morris,56,62
298,3,2:24.0,,M. Morris misses 2-pt jump shot from 9 ft,56,62
299,3,2:22.0,Defensive rebound by L. Aldridge,,56,62
300,3,2:12.0,C. Kaman makes 2-pt jump shot from 17 ft (assist by C. McCollum),,58,62
301,3,1:50.0,,Turnover by A. Goodwin (bad pass),58,62
302,3,1:50.0,,P. Tucker enters the game for M. Morris,58,62
303,3,1:33.0,L. Aldridge misses 2-pt jump shot from 8 ft,,58,62
304,3,1:32.0,Offensive rebound by L. Aldridge,,58,62
305,3,1:30.0,Shooting foul by A. Len (drawn by L. Aldridge),,58,62
306,3,1:30.0,L. Aldridge misses free throw 1 of 2,,58,62
307,3,1:30.0,Offensive rebound by Team,,58,62
308,3,1:30.0,,B. Wright enters the game for A. Len,58,62
309,3,1:30.0,L. Aldridge makes free throw 2 of 2,,59,62
310,3,1:15.0,,A. Goodwin makes 2-pt dunk at rim (assist by M. Morris),59,64
311,3,0:57.0,Personal foul by G. Green (drawn by C. McCollum),,59,64
312,3,0:57.0,C. McCollum misses free throw 1 of 2,,59,64
313,3,0:57.0,Offensive rebound by Team,,59,64
314,3,0:57.0,C. McCollum makes free throw 2 of 2,,60,64
315,3,0:49.0,,Personal foul by L. Aldridge (drawn by M. Morris),60,64
316,3,0:44.0,,Turnover by P. Tucker (bad pass; steal by D. Wright),60,64
317,3,0:34.0,D. Wright misses 2-pt jump shot from 4 ft,,60,64
318,3,0:32.0,,Defensive rebound by A. Goodwin,60,64
319,3,0:29.0,,A. Goodwin makes 2-pt layup at rim,60,66
320,3,0:10.0,D. Wright misses 3-pt jump shot from 24 ft,,60,66
321,3,0:08.0,,Defensive rebound by M. Morris,60,66
322,3,0:00.0,,M. Morris misses 3-pt jump shot from 26 ft,60,66
323,3,0:00.0,,Offensive rebound by Team,60,66
324,4,11:44.0,,P. Tucker misses 3-pt jump shot from 22 ft,60,66
325,4,11:42.0,Defensive rebound by N. Batum,,60,66
326,4,11:23.0,Turnover by N. Batum (traveling),,60,66
327,4,11:12.0,,G. Green makes 2-pt jump shot from 16 ft,60,68
328,4,10:54.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Wright),,63,68
329,4,10:41.0,,A. Goodwin misses 2-pt jump shot from 4 ft,63,68
330,4,10:38.0,Defensive rebound by C. Kaman,,63,68
331,4,10:35.0,S. Blake makes 2-pt layup from 1 ft,,65,68
332,4,10:21.0,,G. Green makes 2-pt jump shot from 15 ft,65,70
333,4,10:21.0,,Shooting foul by C. McCollum (drawn by G. Green),65,70
334,4,10:21.0,,G. Green misses free throw 1 of 1,65,70
335,4,10:20.0,Defensive rebound by C. Kaman,,65,70
336,4,10:11.0,D. Wright makes 2-pt layup from 1 ft,,67,70
337,4,10:11.0,Shooting foul by B. Wright (drawn by D. Wright),,67,70
338,4,10:11.0,D. Wright makes free throw 1 of 1,,68,70
339,4,9:52.0,,G. Green misses 3-pt jump shot from 25 ft,68,70
340,4,9:50.0,Defensive rebound by N. Batum,,68,70
341,4,9:37.0,C. Kaman misses 2-pt hook shot from 7 ft,,68,70
342,4,9:34.0,,Defensive rebound by G. Green,68,70
343,4,9:26.0,,M. Morris makes 2-pt jump shot from 3 ft (assist by G. Green),68,72
344,4,9:07.0,D. Wright misses 3-pt jump shot from 24 ft,,68,72
345,4,9:06.0,Offensive rebound by C. Kaman,,68,72
346,4,8:55.0,Turnover by S. Blake (bad pass; steal by P. Tucker),,68,72
347,4,8:50.0,,Turnover by A. Goodwin (lost ball),68,72
348,4,8:50.0,Official timeout,,68,72
349,4,8:50.0,,E. Bledsoe enters the game for G. Green,68,72
350,4,8:34.0,C. McCollum misses 2-pt jump shot from 18 ft,,68,72
351,4,8:33.0,,Defensive rebound by B. Wright,68,72
352,4,8:14.0,,Def 3 sec tech foul by C. Kaman,68,72
353,4,8:14.0,,E. Bledsoe makes technical free throw,68,73
354,4,8:14.0,R. Lopez enters the game for C. Kaman,,68,73
355,4,8:02.0,,M. Morris misses 3-pt jump shot from 23 ft,68,73
356,4,8:00.0,Defensive rebound by Team,,68,73
357,4,7:47.0,Turnover by C. McCollum (bad pass; steal by E. Bledsoe),,68,73
358,4,7:47.0,,Personal foul by C. McCollum (drawn by E. Bledsoe),68,73
359,4,7:36.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,68,73
360,4,7:35.0,,Offensive rebound by A. Goodwin,68,73
361,4,7:34.0,A. Afflalo enters the game for C. McCollum,,68,73
362,4,7:34.0,D. Lillard enters the game for N. Batum,,68,73
363,4,7:33.0,,Turnover by A. Goodwin (lost ball; steal by R. Lopez),68,73
364,4,7:19.0,R. Lopez makes 2-pt dunk at rim (assist by D. Lillard),,70,73
365,4,6:58.0,,B. Wright misses 2-pt layup from 2 ft,70,73
366,4,6:55.0,Defensive rebound by D. Wright,,70,73
367,4,6:37.0,D. Lillard misses 2-pt layup from 1 ft,,70,73
368,4,6:35.0,,Defensive rebound by E. Bledsoe,70,73
369,4,6:27.0,,A. Goodwin misses 2-pt layup from 2 ft,70,73
370,4,6:25.0,Defensive rebound by D. Wright,,70,73
371,4,6:11.0,,Violation by B. Wright (kicked ball),70,73
372,4,6:11.0,,M. Morris enters the game for A. Goodwin,70,73
373,4,6:11.0,,A. Len enters the game for B. Wright,70,73
374,4,6:05.0,Turnover by D. Lillard (bad pass; steal by P. Tucker),,70,73
375,4,6:00.0,,P. Tucker misses 2-pt jump shot from 3 ft (block by D. Wright),70,73
376,4,5:55.0,Defensive rebound by D. Wright,,70,73
377,4,5:53.0,S. Blake misses 3-pt jump shot from 24 ft,,70,73
378,4,5:52.0,,Defensive rebound by P. Tucker,70,73
379,4,5:52.0,,Phoenix full timeout,70,73
380,4,5:52.0,L. Aldridge enters the game for S. Blake,,70,73
381,4,5:43.0,,Def 3 sec tech foul by R. Lopez,70,73
382,4,5:43.0,,E. Bledsoe makes technical free throw,70,74
383,4,5:31.0,,M. Morris misses 2-pt jump shot from 14 ft,70,74
384,4,5:30.0,,Offensive rebound by P. Tucker,70,74
385,4,5:30.0,,Personal foul by A. Afflalo (drawn by P. Tucker),70,74
386,4,5:23.0,,M. Morris misses 2-pt jump shot from 16 ft,70,74
387,4,5:21.0,Defensive rebound by R. Lopez,,70,74
388,4,5:08.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. Lillard),,72,74
389,4,4:50.0,,A. Len misses 2-pt jump shot from 14 ft,72,74
390,4,4:48.0,Defensive rebound by D. Wright,,72,74
