,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
26,1,7:29.0,Shooting foul by J. Teague (drawn by D. Dedmon),,7,21
27,1,7:29.0,D. Dedmon misses free throw 1 of 2,,7,21
28,1,7:29.0,Offensive rebound by Team,,7,21
29,1,7:29.0,D. Dedmon misses free throw 2 of 2,,7,21
30,1,7:27.0,,Defensive rebound by K. Korver,7,21
31,1,7:15.0,,D. Carroll misses 3-pt jump shot from 24 ft,7,21
32,1,7:13.0,Defensive rebound by V. Oladipo,,7,21
33,1,7:01.0,E. Payton misses 2-pt jump shot from 5 ft,,7,21
34,1,7:00.0,,Defensive rebound by A. Horford,7,21
35,1,6:52.0,,D. Carroll makes 2-pt layup from 2 ft (assist by J. Teague),7,23
36,1,6:24.0,E. Payton misses 2-pt jump shot from 11 ft,,7,23
37,1,6:23.0,Offensive rebound by N. Vučević,,7,23
38,1,6:21.0,N. Vučević misses 2-pt tip-in at rim,,7,23
39,1,6:20.0,Offensive rebound by N. Vučević,,7,23
40,1,6:20.0,N. Vučević misses 2-pt tip-in at rim,,7,23
41,1,6:15.0,Offensive rebound by D. Dedmon,,7,23
42,1,6:15.0,D. Dedmon makes 2-pt tip-in from 1 ft,,9,23
43,1,6:11.0,,Turnover by P. Millsap (traveling),9,23
44,1,6:11.0,W. Green enters the game for E. Payton,,9,23
45,1,5:54.0,Turnover by T. Harris (bad pass; steal by D. Carroll),,9,23
46,1,5:45.0,,J. Teague misses 3-pt jump shot from 25 ft,9,23
47,1,5:43.0,Defensive rebound by N. Vučević,,9,23
48,1,5:22.0,T. Harris makes 2-pt jump shot from 17 ft,,11,23
49,1,5:09.0,,P. Millsap misses 2-pt jump shot from 15 ft,11,23
50,1,5:07.0,Defensive rebound by D. Dedmon,,11,23
51,1,5:00.0,V. Oladipo misses 2-pt jump shot from 4 ft,,11,23
52,1,4:59.0,,Defensive rebound by A. Horford,11,23
53,1,4:34.0,,A. Horford misses 2-pt jump shot from 5 ft,11,23
54,1,4:31.0,Defensive rebound by N. Vučević,,11,23
55,1,4:26.0,W. Green makes 2-pt layup from 1 ft,,13,23
56,1,4:23.0,,Atlanta full timeout,13,23
57,1,4:23.0,,P. Antić enters the game for A. Horford,13,23
58,1,4:23.0,,K. Bazemore enters the game for K. Korver,13,23
59,1,4:23.0,A. Nicholson enters the game for N. Vučević,,13,23
60,1,4:02.0,,J. Teague misses 2-pt layup from 1 ft,13,23
61,1,4:01.0,Defensive rebound by D. Dedmon,,13,23
62,1,3:54.0,Turnover by V. Oladipo (lost ball; steal by J. Teague),,13,23
63,1,3:48.0,,D. Carroll makes 2-pt layup from 1 ft (assist by J. Teague),13,25
64,1,3:32.0,,Violation by D. Carroll (kicked ball),13,25
65,1,3:32.0,,D. Schröder enters the game for J. Teague,13,25
66,1,3:23.0,Shooting foul by P. Millsap (drawn by V. Oladipo),,13,25
67,1,3:23.0,V. Oladipo misses free throw 1 of 2,,13,25
68,1,3:23.0,Offensive rebound by Team,,13,25
69,1,3:23.0,V. Oladipo makes free throw 2 of 2,,14,25
70,1,3:05.0,,D. Carroll misses 3-pt jump shot from 25 ft,14,25
71,1,3:05.0,,Offensive rebound by P. Antić,14,25
72,1,3:05.0,,Personal foul by A. Nicholson (drawn by P. Antić),14,25
73,1,2:59.0,,Turnover by D. Schröder (bad pass),14,25
74,1,2:50.0,,Violation by K. Bazemore (kicked ball),14,25
75,1,2:50.0,,S. Mack enters the game for D. Carroll,14,25
76,1,2:46.0,Offensive foul by D. Dedmon (drawn by K. Bazemore),,14,25
77,1,2:46.0,Turnover by D. Dedmon (offensive foul),,14,25
78,1,2:31.0,,D. Schröder misses 3-pt jump shot from 24 ft,14,25
79,1,2:28.0,Defensive rebound by A. Nicholson,,14,25
80,1,2:20.0,V. Oladipo misses 2-pt layup at rim,,14,25
81,1,2:19.0,,Defensive rebound by P. Antić,14,25
82,1,2:08.0,,Shooting foul by V. Oladipo (drawn by P. Millsap),14,25
83,1,2:08.0,,P. Millsap misses free throw 1 of 2,14,25
84,1,2:08.0,,Offensive rebound by Team,14,25
85,1,2:08.0,K. O'Quinn enters the game for D. Dedmon,,14,25
86,1,2:08.0,L. Ridnour enters the game for V. Oladipo,,14,25
87,1,2:08.0,,P. Millsap misses free throw 2 of 2,14,25
88,1,2:07.0,Defensive rebound by A. Nicholson,,14,25
89,1,1:57.0,A. Nicholson misses 3-pt jump shot from 24 ft,,14,25
90,1,1:56.0,,Defensive rebound by P. Millsap,14,25
91,1,1:43.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by S. Mack),14,28
92,1,1:21.0,W. Green misses 2-pt jump shot from 11 ft,,14,28
93,1,1:18.0,,Defensive rebound by P. Millsap,14,28
94,1,1:12.0,,Turnover by D. Schröder (lost ball; steal by L. Ridnour),14,28
95,1,0:50.0,Shooting foul by K. Bazemore (drawn by T. Harris),,14,28
96,1,0:50.0,T. Harris makes free throw 1 of 2,,15,28
97,1,0:50.0,,M. Scott enters the game for P. Millsap,15,28
98,1,0:50.0,T. Harris makes free throw 2 of 2,,16,28
99,1,0:34.0,,D. Schröder misses 2-pt jump shot from 17 ft,16,28
100,1,0:32.0,Defensive rebound by T. Harris,,16,28
101,1,0:11.0,T. Harris misses 2-pt jump shot from 21 ft,,16,28
102,1,0:10.0,,Defensive rebound by P. Antić,16,28
103,1,0:01.0,,M. Scott misses 3-pt jump shot from 25 ft,16,28
104,1,0:01.0,Defensive rebound by K. O'Quinn,,16,28
105,2,11:41.0,,P. Antić misses 2-pt layup from 1 ft (block by M. Harkless),16,28
106,2,11:41.0,Defensive rebound by Team,,16,28
107,2,11:18.0,A. Nicholson makes 2-pt layup at rim,,18,28
108,2,11:02.0,,S. Mack makes 3-pt jump shot from 23 ft (assist by D. Schröder),18,31
109,2,10:42.0,A. Nicholson misses 3-pt jump shot from 24 ft,,18,31
110,2,10:41.0,,Defensive rebound by D. Schröder,18,31
111,2,10:19.0,,P. Antić makes 3-pt jump shot from 24 ft (assist by K. Bazemore),18,34
112,2,9:49.0,L. Ridnour misses 3-pt jump shot from 24 ft,,18,34
113,2,9:49.0,Offensive rebound by Team,,18,34
114,2,9:49.0,Turnover by Team (shot clock),,18,34
115,2,9:49.0,,K. Korver enters the game for K. Bazemore,18,34
116,2,9:49.0,N. Vučević enters the game for A. Nicholson,,18,34
117,2,9:40.0,,Turnover by D. Schröder (bad pass; steal by L. Ridnour),18,34
118,2,9:33.0,W. Green makes 3-pt jump shot from 24 ft (assist by L. Ridnour),,21,34
119,2,9:23.0,,K. Korver misses 3-pt jump shot from 25 ft,21,34
120,2,9:22.0,Defensive rebound by N. Vučević,,21,34
121,2,9:12.0,M. Harkless misses 3-pt jump shot from 23 ft,,21,34
122,2,9:11.0,,Defensive rebound by M. Scott,21,34
123,2,8:58.0,,Turnover by D. Schröder (bad pass),21,34
124,2,8:58.0,Official timeout,,21,34
125,2,8:58.0,,A. Horford enters the game for P. Antić,21,34
126,2,8:58.0,,K. Bazemore enters the game for D. Schröder,21,34
127,2,8:58.0,C. Frye enters the game for K. O'Quinn,,21,34
128,2,8:40.0,C. Frye misses 2-pt jump shot from 10 ft (block by K. Bazemore),,21,34
129,2,8:38.0,,Defensive rebound by M. Scott,21,34
130,2,8:33.0,,S. Mack misses 3-pt jump shot from 24 ft,21,34
131,2,8:31.0,Defensive rebound by M. Harkless,,21,34
132,2,8:11.0,C. Frye makes 3-pt jump shot from 22 ft (assist by L. Ridnour),,24,34
133,2,7:49.0,,Personal foul by C. Frye (drawn by K. Bazemore),24,34
134,2,7:49.0,,J. Teague enters the game for S. Mack,24,34
135,2,7:39.0,,Turnover by K. Bazemore (bad pass; steal by M. Harkless),24,34
136,2,7:34.0,Shooting foul by K. Bazemore (drawn by W. Green),,24,34
137,2,7:34.0,W. Green misses free throw 1 of 2,,24,34
138,2,7:34.0,Offensive rebound by Team,,24,34
139,2,7:34.0,W. Green makes free throw 2 of 2,,25,34
140,2,7:29.0,,Shooting foul by L. Ridnour (drawn by A. Horford),25,34
141,2,7:29.0,,A. Horford makes free throw 1 of 2,25,35
142,2,7:29.0,,A. Horford makes free throw 2 of 2,25,36
143,2,7:22.0,Turnover by W. Green (bad pass; steal by A. Horford),,25,36
144,2,7:16.0,,Turnover by K. Bazemore (bad pass; steal by C. Frye),25,36
145,2,7:12.0,L. Ridnour misses 3-pt jump shot from 23 ft,,25,36
146,2,7:11.0,,Defensive rebound by M. Scott,25,36
147,2,7:02.0,,Turnover by M. Scott (bad pass; steal by N. Vučević),25,36
148,2,6:43.0,Turnover by N. Vučević (bad pass),,25,36
149,2,6:43.0,E. Payton enters the game for W. Green,,25,36
150,2,6:43.0,V. Oladipo enters the game for L. Ridnour,,25,36
151,2,6:43.0,,D. Carroll enters the game for K. Bazemore,25,36
152,2,6:29.0,,M. Scott misses 2-pt jump shot from 15 ft,25,36
153,2,6:27.0,Defensive rebound by N. Vučević,,25,36
154,2,6:20.0,Turnover by E. Payton (bad pass; steal by A. Horford),,25,36
155,2,6:15.0,,Turnover by D. Carroll (lost ball),25,36
156,2,5:55.0,N. Vučević makes 2-pt jump shot from 12 ft (assist by V. Oladipo),,27,36
157,2,5:33.0,,A. Horford makes 2-pt hook shot from 5 ft,27,38
158,2,5:10.0,Turnover by E. Payton (bad pass; steal by K. Korver),,27,38
159,2,5:03.0,,M. Scott misses 3-pt jump shot from 25 ft,27,38
160,2,5:01.0,,Offensive rebound by D. Carroll,27,38
161,2,4:58.0,,D. Carroll misses 2-pt layup from 1 ft,27,38
162,2,4:56.0,,Offensive rebound by M. Scott,27,38
163,2,4:56.0,,Turnover by M. Scott (lost ball),27,38
164,2,4:56.0,,Atlanta full timeout,27,38
165,2,4:56.0,,P. Millsap enters the game for M. Scott,27,38
166,2,4:56.0,T. Harris enters the game for M. Harkless,,27,38
167,2,4:44.0,V. Oladipo makes 2-pt layup from 1 ft,,29,38
168,2,4:31.0,,Turnover by K. Korver (bad pass; steal by E. Payton),29,38
169,2,4:24.0,Shooting foul by P. Millsap (drawn by T. Harris),,29,38
170,2,4:24.0,,Technical foul by P. Millsap,29,38
171,2,4:24.0,C. Frye makes technical free throw,,30,38
172,2,4:24.0,T. Harris makes free throw 1 of 2,,31,38
173,2,4:24.0,T. Harris misses free throw 2 of 2,,31,38
174,2,4:22.0,,Defensive rebound by P. Millsap,31,38
175,2,4:12.0,,J. Teague misses 2-pt jump shot from 18 ft,31,38
176,2,4:10.0,,Offensive rebound by A. Horford,31,38
177,2,4:02.0,,P. Millsap misses 2-pt layup from 1 ft,31,38
178,2,4:00.0,Defensive rebound by C. Frye,,31,38
179,2,3:53.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,34,38
180,2,3:30.0,,P. Millsap misses 3-pt jump shot from 24 ft,34,38
181,2,3:29.0,Defensive rebound by T. Harris,,34,38
182,2,3:21.0,E. Payton misses 2-pt jump shot from 13 ft,,34,38
183,2,3:19.0,Offensive rebound by N. Vučević,,34,38
184,2,3:12.0,E. Payton misses 2-pt layup from 1 ft,,34,38
185,2,3:11.0,Offensive rebound by Team,,34,38
186,2,3:11.0,Orlando full timeout,,34,38
187,2,3:11.0,,P. Antić enters the game for A. Horford,34,38
188,2,3:11.0,,K. Bazemore enters the game for K. Korver,34,38
189,2,3:00.0,T. Harris makes 2-pt layup from 1 ft (assist by E. Payton),,36,38
190,2,2:47.0,,P. Antić misses 2-pt jump shot from 20 ft,36,38
191,2,2:46.0,,Offensive rebound by Team,36,38
192,2,2:46.0,Loose ball foul by C. Frye (drawn by P. Millsap),,36,38
193,2,2:43.0,,P. Millsap misses 2-pt layup from 1 ft,36,38
194,2,2:41.0,,Offensive rebound by P. Millsap,36,38
195,2,2:41.0,,P. Millsap makes 2-pt tip-in at rim,36,40
196,2,2:27.0,V. Oladipo misses 2-pt layup from 1 ft,,36,40
197,2,2:25.0,Offensive rebound by N. Vučević,,36,40
198,2,2:25.0,N. Vučević makes 2-pt tip-in at rim,,38,40
199,2,2:09.0,,P. Millsap misses 2-pt jump shot from 4 ft (block by N. Vučević),38,40
200,2,2:09.0,,Offensive rebound by Team,38,40
201,2,2:02.0,,Turnover by D. Carroll (lost ball; steal by T. Harris),38,40
202,2,1:56.0,V. Oladipo makes 2-pt layup from 2 ft,,40,40
203,2,1:49.0,,Atlanta full timeout,40,40
204,2,1:49.0,,K. Korver enters the game for D. Carroll,40,40
205,2,1:43.0,,Turnover by J. Teague (lost ball),40,40
206,2,1:32.0,C. Frye misses 3-pt jump shot from 24 ft,,40,40
207,2,1:31.0,Offensive rebound by Team,,40,40
208,2,1:23.0,E. Payton misses 2-pt jump shot from 6 ft (block by K. Korver),,40,40
209,2,1:22.0,,Defensive rebound by P. Antić,40,40
210,2,1:01.0,,Turnover by J. Teague (bad pass; steal by T. Harris),40,40
211,2,0:55.0,V. Oladipo misses 2-pt jump shot from 8 ft,,40,40
212,2,0:53.0,,Defensive rebound by K. Korver,40,40
213,2,0:50.0,,K. Bazemore makes 2-pt dunk at rim (assist by K. Korver),40,42
214,2,0:46.0,T. Harris makes 3-pt jump shot from 22 ft (assist by E. Payton),,43,42
215,2,0:32.0,,J. Teague misses 2-pt jump shot from 6 ft,43,42
216,2,0:30.0,Defensive rebound by N. Vučević,,43,42
217,2,0:11.0,T. Harris makes 2-pt layup at rim (assist by V. Oladipo),,45,42
218,2,0:00.0,,J. Teague misses 3-pt jump shot from 28 ft,45,42
219,2,0:00.0,,Offensive rebound by Team,45,42
220,3,11:45.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Millsap),45,45
221,3,11:24.0,T. Harris misses 3-pt jump shot from 24 ft,,45,45
222,3,11:22.0,,Defensive rebound by D. Carroll,45,45
223,3,11:04.0,,Personal foul by N. Vučević (drawn by J. Teague),45,45
224,3,10:54.0,,P. Millsap makes 2-pt jump shot from 15 ft (assist by K. Korver),45,47
225,3,10:41.0,E. Payton makes 2-pt jump shot from 20 ft,,47,47
226,3,10:26.0,,A. Horford misses 2-pt jump shot from 19 ft,47,47
227,3,10:24.0,Defensive rebound by N. Vučević,,47,47
228,3,10:15.0,E. Payton misses 2-pt layup from 1 ft,,47,47
229,3,10:14.0,,Defensive rebound by A. Horford,47,47
230,3,10:04.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by P. Millsap),47,50
231,3,9:47.0,V. Oladipo makes 2-pt layup from 2 ft,,49,50
232,3,9:33.0,,J. Teague makes 2-pt layup from 1 ft (assist by A. Horford),49,52
233,3,9:05.0,E. Payton makes 2-pt jump shot from 10 ft,,51,52
234,3,8:56.0,,Personal foul by C. Frye (drawn by J. Teague),51,52
235,3,8:47.0,,P. Millsap misses 3-pt jump shot from 24 ft,51,52
236,3,8:46.0,Defensive rebound by N. Vučević,,51,52
237,3,8:32.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by C. Frye),,53,52
238,3,8:14.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),53,54
239,3,8:00.0,C. Frye misses 2-pt jump shot from 21 ft,,53,54
240,3,7:59.0,,Defensive rebound by D. Carroll,53,54
241,3,7:41.0,,Turnover by A. Horford (bad pass; steal by E. Payton),53,54
242,3,7:33.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,56,54
243,3,7:22.0,,J. Teague makes 2-pt layup from 1 ft,56,56
244,3,6:58.0,V. Oladipo misses 3-pt jump shot from 24 ft,,56,56
245,3,6:56.0,,Defensive rebound by A. Horford,56,56
246,3,6:50.0,,J. Teague makes 2-pt layup from 2 ft,56,58
247,3,6:48.0,Orlando full timeout,,56,58
248,3,6:34.0,T. Harris misses 3-pt jump shot from 22 ft,,56,58
249,3,6:31.0,Offensive rebound by E. Payton,,56,58
250,3,6:13.0,C. Frye misses 3-pt jump shot from 23 ft,,56,58
251,3,6:12.0,Offensive rebound by C. Frye,,56,58
252,3,6:09.0,Turnover by C. Frye (bad pass; steal by D. Carroll),,56,58
253,3,5:55.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),56,61
254,3,5:39.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by V. Oladipo),,58,61
255,3,5:21.0,,A. Horford makes 2-pt jump shot from 17 ft,58,63
256,3,4:59.0,V. Oladipo misses 3-pt jump shot from 25 ft,,58,63
257,3,4:57.0,,Defensive rebound by A. Horford,58,63
258,3,4:53.0,,Shooting foul by C. Frye (drawn by A. Horford),58,63
259,3,4:53.0,,A. Horford misses free throw 1 of 2,58,63
260,3,4:53.0,,Offensive rebound by Team,58,63
261,3,4:53.0,D. Dedmon enters the game for C. Frye,,58,63
262,3,4:53.0,W. Green enters the game for E. Payton,,58,63
263,3,4:53.0,,K. Bazemore enters the game for K. Korver,58,63
264,3,4:53.0,,A. Horford makes free throw 2 of 2,58,64
265,3,4:44.0,,P. Antić enters the game for A. Horford,58,64
266,3,4:44.0,Turnover by V. Oladipo (lost ball; steal by K. Bazemore),,58,64
267,3,4:26.0,,D. Carroll misses 2-pt jump shot from 17 ft,58,64
268,3,4:25.0,Defensive rebound by T. Harris,,58,64
269,3,4:16.0,D. Dedmon makes 2-pt dunk at rim (assist by N. Vučević),,60,64
270,3,3:43.0,,D. Carroll misses 3-pt jump shot from 23 ft,60,64
271,3,3:40.0,Defensive rebound by N. Vučević,,60,64
272,3,3:38.0,Turnover by N. Vučević (bad pass; steal by D. Carroll),,60,64
273,3,3:31.0,,K. Bazemore misses 3-pt jump shot from 23 ft,60,64
274,3,3:29.0,Defensive rebound by W. Green,,60,64
275,3,3:20.0,V. Oladipo makes 2-pt layup from 1 ft (assist by N. Vučević),,62,64
276,3,3:20.0,,Atlanta full timeout,62,64
277,3,3:20.0,,D. Schröder enters the game for J. Teague,62,64
278,3,3:06.0,,P. Millsap makes 2-pt dunk at rim (assist by D. Schröder),62,66
279,3,2:42.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by N. Vučević),,65,66
280,3,2:24.0,,P. Millsap misses 2-pt layup from 2 ft (block by T. Harris),65,66
281,3,2:22.0,,Offensive rebound by P. Antić,65,66
282,3,2:19.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. Antić),65,69
283,3,2:03.0,Turnover by W. Green (bad pass; steal by P. Millsap),,65,69
284,3,1:54.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Antić),65,72
285,3,1:38.0,Personal foul by P. Antić (drawn by T. Harris),,65,72
286,3,1:38.0,,M. Scott enters the game for P. Millsap,65,72
287,3,1:38.0,,A. Horford enters the game for P. Antić,65,72
288,3,1:27.0,Turnover by N. Vučević (bad pass),,65,72
289,3,1:27.0,,K. Korver enters the game for D. Carroll,65,72
290,3,1:08.0,,D. Schröder misses 2-pt jump shot from 16 ft (block by D. Dedmon),65,72
291,3,1:05.0,Defensive rebound by N. Vučević,,65,72
292,3,1:00.0,M. Harkless enters the game for T. Harris,,65,72
293,3,0:54.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by W. Green),,67,72
294,3,0:44.0,,Personal foul by W. Green (drawn by K. Bazemore),67,72
295,3,0:44.0,A. Nicholson enters the game for N. Vučević,,67,72
296,3,0:33.0,,A. Horford makes 2-pt jump shot from 21 ft (assist by D. Schröder),67,74
297,3,0:14.0,V. Oladipo misses 2-pt jump shot from 8 ft,,67,74
298,3,0:12.0,,Defensive rebound by D. Schröder,67,74
299,3,0:02.0,,K. Bazemore makes 2-pt layup at rim (assist by M. Scott),67,76
300,3,0:00.0,V. Oladipo misses 3-pt jump shot from 25 ft,,67,76
301,3,0:00.0,Offensive rebound by Team,,67,76
302,4,11:53.0,Personal foul by D. Schröder (drawn by L. Ridnour),,67,76
303,4,11:40.0,Turnover by C. Frye (bad pass),,67,76
304,4,11:18.0,,D. Schröder misses 2-pt jump shot from 5 ft (block by C. Frye),67,76
305,4,11:16.0,Defensive rebound by L. Ridnour,,67,76
306,4,11:11.0,M. Harkless misses 2-pt jump shot from 3 ft (block by K. Bazemore),,67,76
307,4,11:09.0,Offensive rebound by M. Harkless,,67,76
308,4,11:02.0,Personal foul by K. Korver (drawn by W. Green),,67,76
309,4,10:51.0,Personal foul by D. Schröder (drawn by L. Ridnour),,67,76
310,4,10:43.0,M. Harkless makes 2-pt dunk at rim (assist by C. Frye),,69,76
311,4,10:20.0,,D. Schröder misses 2-pt jump shot from 16 ft,69,76
312,4,10:19.0,Defensive rebound by A. Nicholson,,69,76
313,4,10:02.0,Turnover by C. Frye (bad pass; steal by K. Bazemore),,69,76
314,4,9:56.0,,K. Korver misses 3-pt jump shot from 24 ft,69,76
315,4,9:52.0,Defensive rebound by C. Frye,,69,76
316,4,9:29.0,Turnover by Team (shot clock),,69,76
317,4,9:13.0,,M. Scott misses 2-pt jump shot from 3 ft,69,76
318,4,9:12.0,Defensive rebound by A. Nicholson,,69,76
319,4,9:03.0,W. Green misses 3-pt jump shot from 24 ft,,69,76
320,4,9:02.0,,Defensive rebound by M. Scott,69,76
321,4,8:57.0,,Personal foul by A. Nicholson (drawn by D. Schröder),69,76
322,4,8:57.0,Official timeout,,69,76
323,4,8:57.0,T. Harris enters the game for A. Nicholson,,69,76
324,4,8:49.0,,D. Schröder misses 2-pt layup from 2 ft (block by L. Ridnour),69,76
325,4,8:47.0,Defensive rebound by T. Harris,,69,76
326,4,8:23.0,M. Harkless misses 3-pt jump shot from 23 ft,,69,76
327,4,8:22.0,,Defensive rebound by M. Scott,69,76
328,4,8:07.0,,D. Schröder misses 2-pt jump shot from 8 ft (block by C. Frye),69,76
329,4,8:07.0,,Offensive rebound by Team,69,76
330,4,8:07.0,,P. Millsap enters the game for A. Horford,69,76
331,4,8:07.0,,J. Teague enters the game for D. Schröder,69,76
332,4,8:07.0,,Personal foul by C. Frye (drawn by P. Millsap),69,76
333,4,8:07.0,N. Vučević enters the game for C. Frye,,69,76
334,4,8:01.0,,Turnover by J. Teague (bad pass),69,76
335,4,7:48.0,N. Vučević misses 2-pt jump shot at rim,,69,76
336,4,7:47.0,Offensive rebound by N. Vučević,,69,76
337,4,7:47.0,,Violation by K. Bazemore (def goaltending),69,76
338,4,7:47.0,N. Vučević makes 2-pt tip-in at rim,,71,76
339,4,7:34.0,,M. Scott makes 2-pt layup from 1 ft (assist by K. Bazemore),71,78
340,4,7:22.0,W. Green misses 2-pt jump shot from 4 ft,,71,78
341,4,7:21.0,Offensive rebound by M. Harkless,,71,78
342,4,7:20.0,M. Harkless misses 2-pt layup at rim (block by P. Millsap),,71,78
343,4,7:18.0,,Defensive rebound by K. Bazemore,71,78
344,4,7:08.0,,Turnover by K. Bazemore (lost ball; steal by L. Ridnour),71,78
345,4,7:00.0,L. Ridnour makes 2-pt jump shot from 9 ft,,73,78
346,4,6:50.0,,Personal foul by L. Ridnour (drawn by J. Teague),73,78
347,4,6:50.0,,D. Carroll enters the game for K. Korver,73,78
348,4,6:50.0,V. Oladipo enters the game for L. Ridnour,,73,78
349,4,6:36.0,,J. Teague makes 2-pt layup at rim,73,80
350,4,6:21.0,Offensive foul by N. Vučević (drawn by D. Carroll),,73,80
351,4,6:21.0,Turnover by N. Vučević (offensive foul),,73,80
352,4,6:02.0,,D. Carroll misses 2-pt jump shot from 11 ft,73,80
353,4,6:00.0,,Offensive rebound by D. Carroll,73,80
354,4,5:56.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by J. Teague),73,83
355,4,5:56.0,Orlando full timeout,,73,83
356,4,5:56.0,E. Payton enters the game for M. Harkless,,73,83
357,4,5:46.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by T. Harris),,75,83
358,4,5:22.0,,K. Bazemore misses 2-pt layup at rim,75,83
359,4,5:21.0,Defensive rebound by W. Green,,75,83
360,4,5:12.0,W. Green makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,78,83
361,4,4:43.0,,P. Millsap misses 2-pt jump shot from 17 ft,78,83
362,4,4:41.0,Defensive rebound by N. Vučević,,78,83
363,4,4:37.0,Personal foul by P. Millsap (drawn by W. Green),,78,83
364,4,4:37.0,,K. Korver enters the game for K. Bazemore,78,83
365,4,4:37.0,,A. Horford enters the game for M. Scott,78,83
366,4,4:29.0,V. Oladipo misses 2-pt layup from 1 ft,,78,83
367,4,4:28.0,,Defensive rebound by K. Korver,78,83
368,4,4:21.0,,J. Teague misses 2-pt layup from 1 ft,78,83
369,4,4:20.0,,Offensive rebound by A. Horford,78,83
370,4,4:17.0,,K. Korver misses 3-pt jump shot from 24 ft,78,83
371,4,4:16.0,,Offensive rebound by A. Horford,78,83
372,4,3:51.0,,J. Teague misses 2-pt jump shot from 9 ft,78,83
373,4,3:49.0,,Offensive rebound by A. Horford,78,83
374,4,3:43.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),78,85
375,4,3:24.0,N. Vučević makes 2-pt jump shot from 3 ft (assist by V. Oladipo),,80,85
376,4,3:16.0,,Atlanta full timeout,80,85
377,4,2:56.0,,P. Millsap misses 3-pt jump shot from 25 ft,80,85
378,4,2:54.0,Defensive rebound by V. Oladipo,,80,85
379,4,2:34.0,Personal foul by A. Horford (drawn by N. Vučević),,80,85
380,4,2:34.0,N. Vučević misses free throw 1 of 2,,80,85
381,4,2:34.0,Offensive rebound by Team,,80,85
382,4,2:34.0,N. Vučević makes free throw 2 of 2,,81,85
383,4,2:21.0,,Shooting foul by N. Vučević (drawn by J. Teague),81,85
384,4,2:21.0,,J. Teague makes free throw 1 of 2,81,86
385,4,2:21.0,,J. Teague makes free throw 2 of 2,81,87
386,4,2:12.0,V. Oladipo misses 2-pt layup from 1 ft (block by K. Korver),,81,87
