,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
61,1,3:35.0,M. Ellis misses 2-pt jump shot from 15 ft,,18,10
62,1,3:34.0,,Defensive rebound by R. Hood,18,10
63,1,3:23.0,,T. Burke misses 3-pt jump shot from 24 ft,18,10
64,1,3:22.0,,Offensive rebound by T. Booker,18,10
65,1,3:16.0,,Personal foul by A. Aminu (drawn by T. Burke),18,10
66,1,3:16.0,,Utah full timeout,18,10
67,1,3:16.0,,R. Gobert enters the game for D. Favors,18,10
68,1,3:16.0,,D. Exum enters the game for T. Burke,18,10
69,1,3:06.0,,A. Burks misses 3-pt jump shot from 24 ft,18,10
70,1,3:05.0,Defensive rebound by D. Harris,,18,10
71,1,2:52.0,Shooting foul by D. Exum (drawn by D. Harris),,18,10
72,1,2:52.0,D. Harris makes free throw 1 of 2,,19,10
73,1,2:52.0,D. Harris misses free throw 2 of 2,,19,10
74,1,2:50.0,Offensive rebound by A. Aminu,,19,10
75,1,2:46.0,D. Harris makes 3-pt jump shot from 25 ft (assist by A. Aminu),,22,10
76,1,2:21.0,,A. Burks makes 2-pt layup from 1 ft,22,12
77,1,2:10.0,C. Parsons misses 2-pt jump shot from 6 ft (block by R. Gobert),,22,12
78,1,2:09.0,,Defensive rebound by R. Hood,22,12
79,1,2:04.0,,Personal foul by M. Ellis (drawn by A. Burks),22,12
80,1,2:04.0,J. Barea enters the game for M. Ellis,,22,12
81,1,2:04.0,D. Nowitzki enters the game for C. Parsons,,22,12
82,1,1:57.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),22,14
83,1,1:31.0,Turnover by D. Harris (bad pass; steal by R. Gobert),,22,14
84,1,1:28.0,,Turnover by R. Gobert (traveling),22,14
85,1,1:28.0,,J. Ingles enters the game for A. Burks,22,14
86,1,1:13.0,J. Barea makes 2-pt jump shot from 15 ft,,24,14
87,1,0:57.0,,R. Gobert misses 2-pt dunk at rim (block by B. Wright),24,14
88,1,0:56.0,,Offensive rebound by J. Ingles,24,14
89,1,0:52.0,,R. Hood misses 3-pt jump shot from 25 ft,24,14
90,1,0:51.0,Defensive rebound by B. Wright,,24,14
91,1,0:33.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,24,14
92,1,0:31.0,,Defensive rebound by R. Hood,24,14
93,1,0:26.0,,T. Booker makes 2-pt layup from 1 ft (assist by D. Exum),24,16
94,1,0:26.0,,Shooting foul by D. Nowitzki (drawn by T. Booker),24,16
95,1,0:26.0,C. Villanueva enters the game for D. Nowitzki,,24,16
96,1,0:26.0,,T. Booker makes free throw 1 of 1,24,17
97,1,0:04.0,Turnover by D. Harris (bad pass; steal by R. Gobert),,24,17
98,2,11:43.0,,G. Hayward makes 2-pt jump shot from 21 ft (assist by R. Gobert),24,19
99,2,11:26.0,C. Villanueva misses 3-pt jump shot from 25 ft,,24,19
100,2,11:25.0,,Defensive rebound by D. Exum,24,19
101,2,11:20.0,,J. Ingles makes 2-pt layup from 2 ft (assist by D. Exum),24,21
102,2,11:00.0,B. Wright misses 2-pt jump shot from 4 ft (block by G. Hayward),,24,21
103,2,10:57.0,,Defensive rebound by G. Hayward,24,21
104,2,10:54.0,,Shooting foul by A. Aminu (drawn by T. Booker),24,21
105,2,10:54.0,,T. Booker makes free throw 1 of 2,24,22
106,2,10:54.0,D. Nowitzki enters the game for C. Villanueva,,24,22
107,2,10:54.0,T. Chandler enters the game for B. Wright,,24,22
108,2,10:54.0,,T. Booker makes free throw 2 of 2,24,23
109,2,10:43.0,D. Nowitzki makes 2-pt jump shot from 19 ft,,26,23
110,2,10:32.0,,Personal foul by D. Harris (drawn by R. Gobert),26,23
111,2,10:20.0,,T. Booker misses 2-pt jump shot from 4 ft,26,23
112,2,10:19.0,Defensive rebound by A. Aminu,,26,23
113,2,10:08.0,D. Nowitzki makes 2-pt jump shot from 17 ft,,28,23
114,2,9:54.0,,T. Booker misses 3-pt jump shot from 25 ft,28,23
115,2,9:53.0,Defensive rebound by D. Nowitzki,,28,23
116,2,9:48.0,Shooting foul by R. Gobert (drawn by D. Harris),,28,23
117,2,9:48.0,D. Harris makes free throw 1 of 2,,29,23
118,2,9:48.0,D. Harris makes free throw 2 of 2,,30,23
119,2,9:29.0,,J. Ingles misses 3-pt jump shot from 22 ft,30,23
120,2,9:28.0,Defensive rebound by T. Chandler,,30,23
121,2,9:21.0,J. Barea misses 2-pt jump shot from 4 ft,,30,23
122,2,9:20.0,Offensive rebound by T. Chandler,,30,23
123,2,9:20.0,T. Chandler misses 2-pt tip-in from 1 ft,,30,23
124,2,9:18.0,,Defensive rebound by R. Gobert,30,23
125,2,9:04.0,,D. Exum misses 3-pt jump shot from 24 ft,30,23
126,2,9:02.0,,Offensive rebound by J. Ingles,30,23
127,2,8:57.0,,G. Hayward misses 3-pt jump shot from 23 ft,30,23
128,2,8:56.0,Defensive rebound by T. Chandler,,30,23
129,2,8:38.0,T. Chandler makes 2-pt layup at rim (assist by D. Nowitzki),,32,23
130,2,8:21.0,,G. Hayward misses 2-pt jump shot from 22 ft,32,23
131,2,8:20.0,Defensive rebound by T. Chandler,,32,23
132,2,8:12.0,J. Barea misses 2-pt jump shot from 20 ft,,32,23
133,2,8:11.0,,Defensive rebound by G. Hayward,32,23
134,2,8:07.0,,T. Booker makes 2-pt dunk at rim (assist by G. Hayward),32,25
135,2,8:06.0,Dallas full timeout,,32,25
136,2,8:06.0,C. Parsons enters the game for A. Aminu,,32,25
137,2,8:06.0,,D. Favors enters the game for R. Gobert,32,25
138,2,8:06.0,B. Wright enters the game for T. Chandler,,32,25
139,2,7:51.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),,35,25
140,2,7:40.0,,Personal foul by C. Parsons (drawn by G. Hayward),35,25
141,2,7:40.0,,E. Freedom enters the game for T. Booker,35,25
142,2,7:40.0,M. Ellis enters the game for J. Barea,,35,25
143,2,7:40.0,J. Nelson enters the game for D. Harris,,35,25
144,2,7:40.0,,A. Burks enters the game for J. Ingles,35,25
145,2,7:40.0,,T. Burke enters the game for D. Exum,35,25
146,2,7:32.0,,G. Hayward misses 3-pt jump shot from 24 ft,35,25
147,2,7:30.0,Defensive rebound by D. Nowitzki,,35,25
148,2,7:21.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,35,25
149,2,7:20.0,,Defensive rebound by G. Hayward,35,25
150,2,7:03.0,,T. Burke misses 3-pt jump shot from 24 ft,35,25
151,2,7:01.0,Defensive rebound by D. Nowitzki,,35,25
152,2,6:47.0,J. Nelson misses 2-pt jump shot from 4 ft,,35,25
153,2,6:45.0,Offensive rebound by B. Wright,,35,25
154,2,6:45.0,B. Wright makes 2-pt dunk at rim,,37,25
155,2,6:29.0,,T. Burke misses 2-pt jump shot from 19 ft,37,25
156,2,6:28.0,Defensive rebound by B. Wright,,37,25
157,2,6:20.0,Personal foul by E. Freedom (drawn by D. Nowitzki),,37,25
158,2,6:20.0,T. Chandler enters the game for D. Nowitzki,,37,25
159,2,6:09.0,M. Ellis makes 2-pt jump shot from 19 ft,,39,25
160,2,5:48.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by D. Favors),39,28
161,2,5:33.0,B. Wright misses 2-pt jump shot from 6 ft,,39,28
162,2,5:32.0,Offensive rebound by J. Nelson,,39,28
163,2,5:23.0,T. Chandler misses 2-pt jump shot from 15 ft,,39,28
164,2,5:22.0,Offensive rebound by B. Wright,,39,28
165,2,5:16.0,Turnover by T. Chandler (3 sec),,39,28
166,2,5:16.0,Official timeout,,39,28
167,2,5:09.0,,Personal foul by J. Nelson (drawn by T. Burke),39,28
168,2,4:51.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by A. Burks),39,31
169,2,4:33.0,J. Nelson misses 3-pt jump shot from 25 ft,,39,31
170,2,4:32.0,,Defensive rebound by Team,39,31
171,2,4:08.0,,A. Burks makes 3-pt jump shot from 24 ft,39,34
172,2,3:58.0,C. Parsons misses 3-pt jump shot from 25 ft,,39,34
173,2,3:57.0,,Defensive rebound by T. Burke,39,34
174,2,3:49.0,,Turnover by T. Burke (bad pass; steal by C. Parsons),39,34
175,2,3:41.0,Personal foul by A. Burks (drawn by M. Ellis),,39,34
176,2,3:41.0,,J. Ingles enters the game for G. Hayward,39,34
177,2,3:41.0,D. Nowitzki enters the game for B. Wright,,39,34
178,2,3:41.0,D. Harris enters the game for J. Nelson,,39,34
179,2,3:26.0,Shooting foul by J. Ingles (drawn by C. Parsons),,39,34
180,2,3:26.0,C. Parsons makes free throw 1 of 2,,40,34
181,2,3:26.0,C. Parsons misses free throw 2 of 2,,40,34
182,2,3:24.0,,Defensive rebound by E. Freedom,40,34
183,2,3:09.0,,Turnover by E. Freedom (bad pass; steal by D. Nowitzki),40,34
184,2,3:01.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Harris),,43,34
185,2,2:40.0,,D. Favors misses 2-pt jump shot from 12 ft,43,34
186,2,2:39.0,Defensive rebound by C. Parsons,,43,34
187,2,2:30.0,C. Parsons misses 2-pt jump shot from 1 ft,,43,34
188,2,2:29.0,Offensive rebound by C. Parsons,,43,34
189,2,2:29.0,C. Parsons misses 2-pt tip-in from 1 ft,,43,34
190,2,2:25.0,,Defensive rebound by T. Burke,43,34
191,2,2:19.0,,E. Freedom misses 2-pt hook shot from 3 ft,43,34
192,2,2:17.0,Defensive rebound by D. Nowitzki,,43,34
193,2,2:14.0,T. Chandler makes 2-pt dunk at rim (assist by D. Harris),,45,34
194,2,2:08.0,,Utah full timeout,45,34
195,2,2:08.0,,G. Hayward enters the game for J. Ingles,45,34
196,2,1:59.0,,G. Hayward misses 3-pt jump shot from 25 ft,45,34
197,2,1:57.0,Defensive rebound by D. Harris,,45,34
198,2,1:43.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,45,34
199,2,1:41.0,,Defensive rebound by D. Favors,45,34
200,2,1:32.0,,A. Burks misses 2-pt jump shot from 11 ft,45,34
201,2,1:28.0,,Offensive rebound by E. Freedom,45,34
202,2,1:28.0,,E. Freedom misses 2-pt layup from 2 ft,45,34
203,2,1:24.0,,Offensive rebound by D. Favors,45,34
204,2,1:24.0,,D. Favors makes 2-pt tip-in from 1 ft,45,36
205,2,1:18.0,M. Ellis misses 2-pt layup at rim,,45,36
206,2,1:18.0,Offensive rebound by M. Ellis,,45,36
207,2,1:18.0,M. Ellis makes 2-pt layup at rim,,47,36
208,2,1:18.0,Shooting foul by D. Favors (drawn by M. Ellis),,47,36
209,2,1:18.0,,D. Exum enters the game for A. Burks,47,36
210,2,1:18.0,M. Ellis makes free throw 1 of 1,,48,36
211,2,1:00.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by G. Hayward),48,39
212,2,0:40.0,M. Ellis makes 2-pt jump shot from 14 ft,,50,39
213,2,0:32.0,,E. Freedom makes 2-pt layup from 2 ft (assist by T. Burke),50,41
214,2,0:22.0,Personal foul by D. Exum (drawn by M. Ellis),,50,41
215,2,0:22.0,M. Ellis makes free throw 1 of 2,,51,41
216,2,0:22.0,B. Wright enters the game for D. Nowitzki,,51,41
217,2,0:22.0,M. Ellis makes free throw 2 of 2,,52,41
218,2,0:01.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by G. Hayward),52,44
219,3,11:37.0,,G. Hayward misses 3-pt jump shot from 24 ft,52,44
220,3,11:36.0,Defensive rebound by T. Chandler,,52,44
221,3,11:21.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Nelson),,55,44
222,3,11:07.0,,T. Burke misses 3-pt jump shot from 25 ft,55,44
223,3,11:05.0,,Offensive rebound by E. Freedom,55,44
224,3,11:05.0,,Personal foul by T. Chandler (drawn by E. Freedom),55,44
225,3,10:56.0,,E. Freedom misses 2-pt layup from 2 ft (block by T. Chandler),55,44
226,3,10:54.0,Defensive rebound by J. Nelson,,55,44
227,3,10:43.0,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),,57,44
228,3,10:23.0,Offensive charge foul by D. Favors (drawn by T. Chandler),,57,44
229,3,10:23.0,,Turnover by D. Favors (offensive foul),57,44
230,3,10:23.0,,R. Gobert enters the game for D. Favors,57,44
231,3,10:05.0,C. Parsons misses 3-pt jump shot from 24 ft,,57,44
232,3,10:04.0,,Defensive rebound by E. Freedom,57,44
233,3,9:40.0,,Turnover by Team (shot clock),57,44
234,3,9:25.0,M. Ellis makes 2-pt jump shot from 20 ft,,59,44
235,3,9:08.0,,Turnover by E. Freedom (traveling),59,44
236,3,8:53.0,C. Parsons misses 3-pt jump shot from 24 ft,,59,44
237,3,8:52.0,,Defensive rebound by G. Hayward,59,44
238,3,8:31.0,,Turnover by T. Burke (lost ball; steal by M. Ellis),59,44
239,3,8:27.0,Shooting foul by A. Burks (drawn by C. Parsons),,59,44
240,3,8:27.0,,Utah full timeout,59,44
241,3,8:27.0,C. Parsons makes free throw 1 of 2,,60,44
242,3,8:27.0,C. Parsons makes free throw 2 of 2,,61,44
243,3,8:11.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by A. Burks),61,47
244,3,7:56.0,Personal foul by E. Freedom (drawn by T. Chandler),,61,47
245,3,7:48.0,D. Nowitzki misses 2-pt jump shot from 22 ft,,61,47
246,3,7:47.0,Offensive rebound by C. Parsons,,61,47
247,3,7:37.0,M. Ellis misses 2-pt jump shot from 18 ft,,61,47
248,3,7:35.0,,Defensive rebound by E. Freedom,61,47
249,3,7:22.0,,Def 3 sec tech foul by D. Nowitzki,61,47
250,3,7:22.0,,A. Burks makes technical free throw,61,48
251,3,7:22.0,,J. Ingles enters the game for A. Burks,61,48
252,3,7:22.0,B. Wright enters the game for T. Chandler,,61,48
253,3,7:10.0,,E. Freedom misses 3-pt jump shot from 23 ft,61,48
254,3,7:08.0,Defensive rebound by D. Nowitzki,,61,48
255,3,6:50.0,M. Ellis misses 2-pt hook shot from 7 ft,,61,48
256,3,6:49.0,,Defensive rebound by E. Freedom,61,48
257,3,6:42.0,,Personal foul by M. Ellis (drawn by G. Hayward),61,48
258,3,6:36.0,,Personal foul by M. Ellis (drawn by G. Hayward),61,48
259,3,6:30.0,,T. Burke misses 3-pt jump shot from 24 ft,61,48
260,3,6:29.0,Defensive rebound by D. Nowitzki,,61,48
261,3,6:14.0,B. Wright misses 2-pt jump shot from 7 ft (block by R. Gobert),,61,48
262,3,6:09.0,Offensive rebound by B. Wright,,61,48
263,3,6:05.0,B. Wright makes 2-pt jump shot from 3 ft,,63,48
264,3,6:02.0,,Offensive foul by R. Gobert (drawn by J. Nelson),63,48
265,3,6:02.0,,Turnover by R. Gobert (offensive foul),63,48
266,3,6:02.0,,D. Favors enters the game for R. Gobert,63,48
267,3,6:02.0,,D. Exum enters the game for T. Burke,63,48
268,3,6:02.0,T. Chandler enters the game for D. Nowitzki,,63,48
269,3,6:02.0,,T. Booker enters the game for E. Freedom,63,48
270,3,5:45.0,C. Parsons misses 2-pt jump shot from 15 ft,,63,48
271,3,5:43.0,,Defensive rebound by J. Ingles,63,48
272,3,5:26.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by G. Hayward),63,51
273,3,4:56.0,J. Nelson makes 2-pt jump shot from 16 ft,,65,51
274,3,4:40.0,,D. Exum misses 2-pt jump shot from 7 ft,65,51
275,3,4:39.0,Defensive rebound by T. Chandler,,65,51
276,3,4:20.0,J. Nelson makes 3-pt jump shot from 24 ft,,68,51
277,3,3:55.0,,Turnover by T. Booker (lost ball; steal by M. Ellis),68,51
278,3,3:50.0,Turnover by T. Chandler (traveling),,68,51
279,3,3:50.0,D. Harris enters the game for J. Nelson,,68,51
280,3,3:41.0,,Shooting foul by M. Ellis (drawn by G. Hayward),68,51
281,3,3:41.0,,G. Hayward makes free throw 1 of 2,68,52
282,3,3:41.0,J. Barea enters the game for M. Ellis,,68,52
283,3,3:41.0,,G. Hayward makes free throw 2 of 2,68,53
284,3,3:28.0,C. Parsons misses 2-pt jump shot from 3 ft,,68,53
285,3,3:26.0,Offensive rebound by T. Chandler,,68,53
286,3,3:26.0,T. Chandler misses 2-pt layup from 1 ft (block by D. Favors),,68,53
287,3,3:23.0,,Defensive rebound by G. Hayward,68,53
288,3,3:22.0,,Shooting foul by D. Harris (drawn by D. Exum),68,53
289,3,3:22.0,,D. Exum misses free throw 1 of 2,68,53
290,3,3:22.0,,Offensive rebound by Team,68,53
291,3,3:22.0,,D. Exum makes free throw 2 of 2,68,54
292,3,3:09.0,B. Wright makes 2-pt layup from 1 ft (assist by D. Harris),,70,54
293,3,2:51.0,,G. Hayward misses 3-pt jump shot from 25 ft,70,54
294,3,2:49.0,Defensive rebound by T. Chandler,,70,54
295,3,2:33.0,,Violation by D. Favors (def goaltending),70,54
296,3,2:33.0,J. Barea makes 2-pt layup from 1 ft,,72,54
297,3,2:08.0,,D. Favors misses 2-pt jump shot from 7 ft,72,54
298,3,2:08.0,,Offensive rebound by Team,72,54
299,3,2:08.0,,Turnover by Team (shot clock),72,54
300,3,2:08.0,Dallas full timeout,,72,54
301,3,2:08.0,A. Aminu enters the game for T. Chandler,,72,54
302,3,2:08.0,D. Nowitzki enters the game for C. Parsons,,72,54
303,3,2:08.0,,J. Evans enters the game for T. Booker,72,54
304,3,2:08.0,,A. Burks enters the game for J. Ingles,72,54
305,3,1:54.0,B. Wright misses 2-pt jump shot from 5 ft,,72,54
306,3,1:54.0,Offensive rebound by Team,,72,54
307,3,1:54.0,Turnover by B. Wright (traveling),,72,54
308,3,1:44.0,,Shooting foul by A. Aminu (drawn by G. Hayward),72,54
309,3,1:44.0,,G. Hayward makes free throw 1 of 2,72,55
310,3,1:44.0,,G. Hayward makes free throw 2 of 2,72,56
311,3,1:27.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,72,56
312,3,1:26.0,,Defensive rebound by D. Favors,72,56
313,3,1:20.0,,Shooting foul by D. Harris (drawn by A. Burks),72,56
314,3,1:20.0,,A. Burks makes free throw 1 of 2,72,57
315,3,1:20.0,,A. Burks misses free throw 2 of 2,72,57
316,3,1:19.0,Defensive rebound by D. Nowitzki,,72,57
317,3,0:57.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by J. Barea),,74,57
318,3,0:46.0,,A. Burks makes 2-pt jump shot from 3 ft,74,59
319,3,0:46.0,,Shooting foul by D. Nowitzki (drawn by A. Burks),74,59
320,3,0:46.0,,A. Burks makes free throw 1 of 1,74,60
321,3,0:31.0,J. Barea makes 2-pt layup from 3 ft,,76,60
322,3,0:16.0,,A. Burks makes 2-pt jump shot from 10 ft,76,62
323,3,0:00.0,D. Nowitzki makes 2-pt jump shot from 16 ft,,78,62
324,4,11:56.0,J. Barea misses 3-pt jump shot from 25 ft,,78,62
325,4,11:42.0,Offensive rebound by Team,,78,62
326,4,11:27.0,A. Aminu misses 2-pt jump shot from 21 ft,,78,62
327,4,11:26.0,,Defensive rebound by D. Exum,78,62
328,4,11:24.0,Violation by D. Nowitzki (kicked ball),,78,62
329,4,11:16.0,,A. Burks misses 2-pt jump shot from 22 ft,78,62
330,4,11:15.0,Defensive rebound by D. Nowitzki,,78,62
331,4,11:01.0,B. Wright makes 2-pt jump shot from 4 ft (assist by D. Nowitzki),,80,62
332,4,10:44.0,,J. Evans misses 2-pt jump shot from 15 ft,80,62
333,4,10:43.0,Defensive rebound by J. Barea,,80,62
334,4,10:23.0,D. Harris makes 2-pt jump shot from 5 ft,,82,62
335,4,10:17.0,,Turnover by A. Burks (offensive foul),82,62
336,4,10:17.0,Offensive charge foul by A. Burks (drawn by A. Aminu),,82,62
337,4,10:17.0,,D. Favors enters the game for J. Evans,82,62
338,4,10:02.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),,85,62
339,4,9:38.0,,R. Gobert makes 2-pt layup from 2 ft (assist by A. Burks),85,64
340,4,9:38.0,,Shooting foul by B. Wright (drawn by R. Gobert),85,64
341,4,9:38.0,,R. Gobert makes free throw 1 of 1,85,65
342,4,9:18.0,Turnover by J. Barea (bad pass; steal by T. Burke),,85,65
343,4,9:13.0,,D. Exum makes 2-pt dunk at rim (assist by T. Burke),85,67
344,4,9:13.0,Dallas full timeout,,85,67
345,4,9:13.0,,E. Freedom enters the game for D. Favors,85,67
346,4,9:01.0,Personal foul by E. Freedom (drawn by D. Nowitzki),,85,67
347,4,8:49.0,B. Wright makes 2-pt jump shot from 19 ft (assist by A. Aminu),,87,67
348,4,8:21.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by D. Exum),87,70
349,4,8:07.0,J. Barea makes 2-pt layup from 2 ft (assist by D. Harris),,89,70
350,4,7:56.0,,Turnover by T. Burke (lost ball; steal by J. Barea),89,70
351,4,7:50.0,A. Aminu makes 2-pt dunk at rim (assist by J. Barea),,91,70
352,4,7:34.0,,Turnover by A. Burks (bad pass; steal by D. Harris),91,70
353,4,7:34.0,Personal foul by D. Exum (drawn by D. Harris),,91,70
354,4,7:34.0,M. Ellis enters the game for D. Nowitzki,,91,70
355,4,7:34.0,J. Nelson enters the game for D. Harris,,91,70
356,4,7:34.0,T. Chandler enters the game for J. Barea,,91,70
357,4,7:34.0,,I. Clark enters the game for T. Burke,91,70
358,4,7:14.0,B. Wright makes 2-pt jump shot from 5 ft,,93,70
359,4,7:14.0,,Violation by R. Gobert (def goaltending),93,70
360,4,6:55.0,,Personal foul by A. Aminu (drawn by A. Burks),93,70
361,4,6:48.0,,A. Burks makes 2-pt layup from 1 ft,93,72
362,4,6:36.0,T. Chandler makes 2-pt dunk at rim (assist by M. Ellis),,95,72
363,4,6:24.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by R. Gobert),95,75
364,4,5:53.0,J. Nelson misses 3-pt jump shot from 25 ft,,95,75
365,4,5:52.0,,Defensive rebound by E. Freedom,95,75
366,4,5:39.0,,Turnover by I. Clark (lost ball),95,75
367,4,5:39.0,Official timeout,,95,75
368,4,5:39.0,R. Jefferson enters the game for B. Wright,,95,75
369,4,5:26.0,M. Ellis misses 2-pt jump shot from 17 ft,,95,75
370,4,5:25.0,Offensive rebound by T. Chandler,,95,75
371,4,5:21.0,R. Jefferson misses 3-pt jump shot from 26 ft,,95,75
372,4,5:19.0,Offensive rebound by T. Chandler,,95,75
373,4,5:03.0,M. Ellis makes 2-pt layup from 2 ft,,97,75
374,4,4:56.0,,Personal foul by A. Aminu (drawn by R. Gobert),97,75
375,4,4:41.0,,A. Burks misses 2-pt jump shot from 6 ft,97,75
376,4,4:41.0,Defensive rebound by Team,,97,75
377,4,4:17.0,M. Ellis misses 3-pt jump shot from 24 ft,,97,75
378,4,4:16.0,,Defensive rebound by R. Gobert,97,75
379,4,4:07.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Gobert),97,77
380,4,3:51.0,T. Chandler makes 2-pt layup from 1 ft (assist by M. Ellis),,99,77
381,4,3:51.0,Shooting foul by D. Exum (drawn by T. Chandler),,99,77
382,4,3:51.0,,S. Novak enters the game for E. Freedom,99,77
383,4,3:51.0,J. Crowder enters the game for M. Ellis,,99,77
384,4,3:51.0,T. Chandler makes free throw 1 of 1,,100,77
385,4,3:33.0,,D. Exum misses 3-pt jump shot from 24 ft,100,77
386,4,3:32.0,Defensive rebound by T. Chandler,,100,77
387,4,3:26.0,Dallas full timeout,,100,77
