,QUARTER,TIME_REMAINING,INDIANA_ACTION,DALLAS_ACTION,INDIANA_SCORE,DALLAS_SCORE
31,1,7:31.0,,Defensive rebound by M. Ellis,9,10
32,1,7:17.0,,C. Parsons misses 2-pt jump shot from 5 ft,9,10
33,1,7:16.0,Defensive rebound by L. Scola,,9,10
34,1,7:11.0,D. Sloan makes 2-pt jump shot from 6 ft,,11,10
35,1,7:11.0,Shooting foul by J. Nelson (drawn by D. Sloan),,11,10
36,1,7:11.0,D. Sloan misses free throw 1 of 1,,11,10
37,1,7:09.0,,Defensive rebound by D. Nowitzki,11,10
38,1,6:55.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by T. Chandler),11,12
39,1,6:27.0,L. Scola misses 3-pt jump shot from 28 ft,,11,12
40,1,6:27.0,Offensive rebound by Team,,11,12
41,1,6:27.0,Turnover by Team (shot clock),,11,12
42,1,6:13.0,,M. Ellis misses 2-pt jump shot from 20 ft,11,12
43,1,6:12.0,Defensive rebound by I. Mahinmi,,11,12
44,1,6:04.0,Offensive foul by I. Mahinmi (drawn by J. Nelson),,11,12
45,1,6:04.0,Turnover by I. Mahinmi (offensive foul),,11,12
46,1,6:00.0,,Personal foul by R. Stuckey (drawn by D. Nowitzki),11,12
47,1,6:00.0,,A. Aminu enters the game for D. Nowitzki,11,12
48,1,5:50.0,,J. Nelson misses 3-pt jump shot from 25 ft,11,12
49,1,5:49.0,Defensive rebound by R. Stuckey,,11,12
50,1,5:32.0,D. Sloan makes 2-pt jump shot from 17 ft,,13,12
51,1,5:20.0,,C. Parsons misses 3-pt jump shot from 23 ft,13,12
52,1,5:19.0,Defensive rebound by L. Scola,,13,12
53,1,5:07.0,L. Scola makes 2-pt jump shot from 17 ft (assist by D. Sloan),,15,12
54,1,5:06.0,,Dallas full timeout,15,12
55,1,5:06.0,C. Copeland enters the game for L. Scola,,15,12
56,1,4:48.0,,M. Ellis makes 2-pt jump shot from 10 ft,15,14
57,1,4:22.0,Turnover by Team (shot clock),,15,14
58,1,4:06.0,,M. Ellis makes 2-pt jump shot from 16 ft,15,16
59,1,3:47.0,C. Copeland makes 3-pt jump shot from 22 ft (assist by R. Stuckey),,18,16
60,1,3:34.0,,C. Parsons makes 2-pt dunk at rim (assist by J. Nelson),18,18
61,1,3:16.0,R. Stuckey misses 2-pt jump shot from 7 ft,,18,18
62,1,3:16.0,Offensive rebound by Team,,18,18
63,1,3:16.0,,B. Wright enters the game for T. Chandler,18,18
64,1,3:16.0,,D. Harris enters the game for J. Nelson,18,18
65,1,3:16.0,C. Miles enters the game for S. Hill,,18,18
66,1,3:09.0,C. Copeland makes 3-pt jump shot from 24 ft (assist by D. Sloan),,21,18
67,1,2:54.0,,Turnover by B. Wright (traveling),21,18
68,1,2:54.0,Indiana full timeout,,21,18
69,1,2:54.0,D. Rudež enters the game for R. Stuckey,,21,18
70,1,2:36.0,D. Sloan makes 2-pt jump shot from 19 ft,,23,18
71,1,2:16.0,,M. Ellis misses 2-pt jump shot from 16 ft,23,18
72,1,2:16.0,Defensive rebound by Team,,23,18
73,1,1:53.0,C. Miles misses 2-pt jump shot from 12 ft,,23,18
74,1,1:52.0,,Defensive rebound by C. Parsons,23,18
75,1,1:45.0,,C. Parsons makes 2-pt layup at rim,23,20
76,1,1:33.0,Offensive foul by I. Mahinmi (drawn by D. Harris),,23,20
77,1,1:33.0,Turnover by I. Mahinmi (offensive foul),,23,20
78,1,1:33.0,,J. Barea enters the game for M. Ellis,23,20
79,1,1:33.0,,D. Nowitzki enters the game for C. Parsons,23,20
80,1,1:33.0,L. Allen enters the game for I. Mahinmi,,23,20
81,1,1:16.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by J. Barea),23,22
82,1,1:00.0,C. Miles misses 3-pt jump shot from 22 ft,,23,22
83,1,0:59.0,,Defensive rebound by B. Wright,23,22
84,1,0:53.0,,Personal foul by C. Copeland (drawn by D. Harris),23,22
85,1,0:40.0,,J. Barea misses 2-pt layup at rim,23,22
86,1,0:38.0,Defensive rebound by L. Allen,,23,22
87,1,0:28.0,Personal foul by A. Aminu (drawn by C. Copeland),,23,22
88,1,0:18.0,D. Sloan makes 2-pt layup from 2 ft,,25,22
89,1,0:18.0,Shooting foul by J. Barea (drawn by D. Sloan),,25,22
90,1,0:18.0,L. Scola enters the game for C. Copeland,,25,22
91,1,0:18.0,D. Sloan misses free throw 1 of 1,,25,22
92,1,0:18.0,,Defensive rebound by A. Aminu,25,22
93,1,0:06.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by J. Barea),25,24
94,1,0:02.0,D. Sloan misses 3-pt jump shot from 25 ft,,25,24
95,1,0:01.0,,Defensive rebound by Team,25,24
96,2,11:47.0,Turnover by D. Rudež (bad pass; steal by A. Aminu),,25,24
97,2,11:38.0,,A. Aminu makes 2-pt jump shot from 5 ft (assist by J. Barea),25,26
98,2,11:38.0,,Shooting foul by D. Rudež (drawn by A. Aminu),25,26
99,2,11:38.0,,A. Aminu makes free throw 1 of 1,25,27
100,2,11:27.0,Personal foul by D. Harris (drawn by C. Miles),,25,27
101,2,11:14.0,L. Scola misses 2-pt hook shot from 6 ft,,25,27
102,2,11:13.0,,Defensive rebound by D. Nowitzki,25,27
103,2,11:04.0,,B. Wright makes 2-pt dunk at rim (assist by D. Harris),25,29
104,2,10:49.0,D. Rudež makes 2-pt jump shot from 22 ft (assist by A. Price),,27,29
105,2,10:29.0,,J. Barea misses 2-pt jump shot from 5 ft (block by L. Allen),27,29
106,2,10:29.0,,Offensive rebound by Team,27,29
107,2,10:25.0,,D. Harris misses 2-pt jump shot from 4 ft,27,29
108,2,10:24.0,Defensive rebound by L. Scola,,27,29
109,2,10:19.0,Shooting block foul by J. Barea (drawn by C. Miles),,27,29
110,2,10:19.0,C. Miles misses free throw 1 of 2,,27,29
111,2,10:19.0,Offensive rebound by Team,,27,29
112,2,10:19.0,C. Miles makes free throw 2 of 2,,28,29
113,2,10:04.0,,J. Barea makes 2-pt jump shot from 11 ft,28,31
114,2,9:47.0,D. Rudež makes 2-pt jump shot from 19 ft (assist by C. Miles),,30,31
115,2,9:36.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),30,34
116,2,9:27.0,Shooting foul by D. Harris (drawn by L. Scola),,30,34
117,2,9:27.0,L. Scola makes free throw 1 of 2,,31,34
118,2,9:27.0,,J. Crowder enters the game for A. Aminu,31,34
119,2,9:27.0,L. Scola makes free throw 2 of 2,,32,34
120,2,9:16.0,,D. Harris misses 2-pt jump shot from 12 ft,32,34
121,2,9:15.0,Defensive rebound by C. Miles,,32,34
122,2,9:09.0,C. Miles makes 2-pt jump shot from 10 ft,,34,34
123,2,8:56.0,,Turnover by J. Crowder (bad pass; steal by L. Scola),34,34
124,2,8:47.0,L. Scola misses 2-pt jump shot from 3 ft (block by B. Wright),,34,34
125,2,8:45.0,,Defensive rebound by D. Nowitzki,34,34
126,2,8:35.0,,Shooting foul by A. Price (drawn by J. Barea),34,34
127,2,8:35.0,Official timeout,,34,34
128,2,8:35.0,,J. Barea misses free throw 1 of 2,34,34
129,2,8:35.0,,Offensive rebound by Team,34,34
130,2,8:35.0,,J. Barea misses free throw 2 of 2,34,34
131,2,8:35.0,Defensive rebound by L. Scola,,34,34
132,2,8:13.0,D. Rudež misses 3-pt jump shot from 25 ft,,34,34
133,2,8:12.0,,Defensive rebound by D. Nowitzki,34,34
134,2,7:59.0,,J. Barea misses 2-pt jump shot from 4 ft (block by C. Miles),34,34
135,2,7:58.0,Defensive rebound by L. Allen,,34,34
136,2,7:51.0,C. Miles misses 2-pt layup at rim,,34,34
137,2,7:50.0,Offensive rebound by L. Allen,,34,34
138,2,7:50.0,L. Allen makes 2-pt tip-in from 1 ft,,36,34
139,2,7:31.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,36,34
140,2,7:31.0,Defensive rebound by L. Allen,,36,34
141,2,7:17.0,L. Scola makes 3-pt jump shot from 22 ft (assist by D. Rudež),,39,34
142,2,7:16.0,,Dallas full timeout,39,34
143,2,7:16.0,,T. Chandler enters the game for B. Wright,39,34
144,2,7:16.0,,M. Ellis enters the game for D. Harris,39,34
145,2,7:16.0,,J. Nelson enters the game for J. Barea,39,34
146,2,7:16.0,S. Hill enters the game for C. Miles,,39,34
147,2,7:08.0,,M. Ellis makes 2-pt layup at rim,39,36
148,2,6:44.0,S. Hill makes 2-pt jump shot from 3 ft (assist by L. Scola),,41,36
149,2,6:28.0,,D. Nowitzki misses 2-pt jump shot from 10 ft,41,36
150,2,6:27.0,,Offensive rebound by T. Chandler,41,36
151,2,6:23.0,,M. Ellis misses 3-pt jump shot from 24 ft,41,36
152,2,6:22.0,Defensive rebound by L. Scola,,41,36
153,2,6:08.0,A. Price misses 3-pt jump shot from 25 ft,,41,36
154,2,6:07.0,,Defensive rebound by M. Ellis,41,36
155,2,5:56.0,,M. Ellis misses 3-pt jump shot from 24 ft,41,36
156,2,5:55.0,Defensive rebound by A. Price,,41,36
157,2,5:54.0,Personal foul by J. Crowder (drawn by A. Price),,41,36
158,2,5:54.0,,C. Parsons enters the game for D. Nowitzki,41,36
159,2,5:54.0,R. Stuckey enters the game for D. Rudež,,41,36
160,2,5:39.0,A. Price misses 2-pt jump shot from 9 ft,,41,36
161,2,5:38.0,Offensive rebound by A. Price,,41,36
162,2,5:36.0,Turnover by A. Price (lost ball; steal by J. Nelson),,41,36
163,2,5:32.0,Offensive charge foul by J. Crowder (drawn by L. Scola),,41,36
164,2,5:32.0,,Turnover by J. Crowder (offensive foul),41,36
165,2,5:32.0,D. Sloan enters the game for A. Price,,41,36
166,2,5:16.0,Shooting foul by C. Parsons (drawn by L. Scola),,41,36
167,2,5:16.0,L. Scola makes free throw 1 of 2,,42,36
168,2,5:16.0,,B. Wright enters the game for J. Crowder,42,36
169,2,5:16.0,L. Scola misses free throw 2 of 2,,42,36
170,2,5:15.0,,Defensive rebound by T. Chandler,42,36
171,2,4:54.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by J. Nelson),42,39
172,2,4:36.0,Shooting foul by T. Chandler (drawn by L. Scola),,42,39
173,2,4:36.0,L. Scola makes free throw 1 of 2,,43,39
174,2,4:36.0,L. Scola makes free throw 2 of 2,,44,39
175,2,4:27.0,,J. Nelson makes 2-pt layup from 1 ft,44,41
176,2,4:11.0,,Loose ball foul by T. Chandler (drawn by R. Stuckey),44,41
177,2,4:11.0,R. Stuckey makes free throw 1 of 2,,45,41
178,2,4:11.0,R. Stuckey makes free throw 2 of 2,,46,41
179,2,3:57.0,,B. Wright makes 2-pt dunk at rim (assist by M. Ellis),46,43
180,2,3:40.0,Turnover by D. Sloan (bad pass; steal by C. Parsons),,46,43
181,2,3:37.0,Offensive charge foul by C. Parsons (drawn by S. Hill),,46,43
182,2,3:37.0,,Turnover by C. Parsons (offensive foul),46,43
183,2,3:20.0,R. Stuckey misses 2-pt jump shot from 11 ft,,46,43
184,2,3:19.0,,Defensive rebound by T. Chandler,46,43
185,2,2:54.0,,C. Parsons misses 2-pt jump shot from 22 ft,46,43
186,2,2:53.0,Defensive rebound by L. Allen,,46,43
187,2,2:48.0,L. Scola misses 2-pt layup from 1 ft,,46,43
188,2,2:47.0,,Defensive rebound by T. Chandler,46,43
189,2,2:40.0,,C. Parsons makes 2-pt layup from 2 ft (assist by J. Nelson),46,45
190,2,2:39.0,Indiana full timeout,,46,45
191,2,2:39.0,,D. Nowitzki enters the game for T. Chandler,46,45
192,2,2:39.0,C. Copeland enters the game for L. Scola,,46,45
193,2,2:39.0,I. Mahinmi enters the game for L. Allen,,46,45
194,2,2:14.0,S. Hill misses 3-pt jump shot from 24 ft,,46,45
195,2,2:14.0,Offensive rebound by Team,,46,45
196,2,2:14.0,Turnover by Team (shot clock),,46,45
197,2,2:03.0,,C. Parsons misses 2-pt layup from 1 ft,46,45
198,2,2:01.0,,Offensive rebound by B. Wright,46,45
199,2,2:01.0,,B. Wright makes 2-pt layup from 1 ft,46,47
200,2,1:44.0,D. Sloan makes 3-pt jump shot from 24 ft (assist by R. Stuckey),,49,47
201,2,1:28.0,,Shooting foul by S. Hill (drawn by C. Parsons),49,47
202,2,1:28.0,,C. Parsons makes free throw 1 of 2,49,48
203,2,1:28.0,C. Miles enters the game for S. Hill,,49,48
204,2,1:28.0,,C. Parsons misses free throw 2 of 2,49,48
205,2,1:27.0,Defensive rebound by I. Mahinmi,,49,48
206,2,1:09.0,C. Copeland makes 3-pt jump shot from 22 ft (assist by R. Stuckey),,52,48
207,2,1:00.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,52,48
208,2,0:59.0,Defensive rebound by I. Mahinmi,,52,48
209,2,0:53.0,C. Copeland misses 2-pt layup from 1 ft (block by D. Nowitzki),,52,48
210,2,0:53.0,Offensive rebound by Team,,52,48
211,2,0:53.0,,T. Chandler enters the game for B. Wright,52,48
212,2,0:40.0,R. Stuckey makes 3-pt jump shot from 22 ft (assist by C. Miles),,55,48
213,2,0:22.0,,D. Nowitzki misses 2-pt jump shot from 8 ft,55,48
214,2,0:21.0,,Offensive rebound by T. Chandler,55,48
215,2,0:21.0,Loose ball foul by R. Stuckey (drawn by T. Chandler),,55,48
216,2,0:21.0,,T. Chandler makes free throw 1 of 2,55,49
217,2,0:21.0,,T. Chandler makes free throw 2 of 2,55,50
218,2,0:17.0,Indiana full timeout,,55,50
219,2,0:17.0,,A. Aminu enters the game for D. Nowitzki,55,50
220,2,0:17.0,L. Scola enters the game for I. Mahinmi,,55,50
221,2,0:01.0,R. Stuckey misses 2-pt jump shot from 7 ft,,55,50
222,2,0:00.0,,Defensive rebound by J. Nelson,55,50
223,3,11:42.0,I. Mahinmi makes 2-pt jump shot from 7 ft (assist by D. Sloan),,57,50
224,3,11:22.0,,J. Nelson makes 3-pt jump shot from 24 ft (assist by M. Ellis),57,53
225,3,11:05.0,Turnover by L. Scola (bad pass; steal by M. Ellis),,57,53
226,3,10:56.0,,M. Ellis makes 2-pt jump shot from 20 ft,57,55
227,3,10:36.0,I. Mahinmi makes 2-pt hook shot from 6 ft (assist by L. Scola),,59,55
228,3,10:23.0,,T. Chandler makes 2-pt dunk at rim (assist by C. Parsons),59,57
229,3,10:07.0,Personal foul by J. Nelson (drawn by D. Sloan),,59,57
230,3,9:54.0,R. Stuckey misses 2-pt jump shot from 18 ft,,59,57
231,3,9:53.0,,Defensive rebound by D. Nowitzki,59,57
232,3,9:45.0,,Turnover by M. Ellis (traveling),59,57
233,3,9:26.0,R. Stuckey misses 3-pt jump shot from 24 ft,,59,57
234,3,9:25.0,,Defensive rebound by T. Chandler,59,57
235,3,9:16.0,,Personal block foul by S. Hill (drawn by J. Nelson),59,57
236,3,9:04.0,,C. Parsons misses 3-pt jump shot from 24 ft,59,57
237,3,9:03.0,Defensive rebound by D. Sloan,,59,57
238,3,8:56.0,D. Sloan makes 2-pt jump shot from 7 ft,,61,57
239,3,8:32.0,,D. Nowitzki makes 2-pt jump shot from 10 ft,61,59
240,3,8:16.0,S. Hill makes 2-pt jump shot from 17 ft,,63,59
241,3,7:54.0,,M. Ellis makes 2-pt jump shot from 6 ft,63,61
242,3,7:54.0,,Shooting foul by R. Stuckey (drawn by M. Ellis),63,61
243,3,7:54.0,,M. Ellis makes free throw 1 of 1,63,62
244,3,7:42.0,S. Hill makes 2-pt layup at rim,,65,62
245,3,7:24.0,,M. Ellis misses 2-pt jump shot from 20 ft,65,62
246,3,7:23.0,,Offensive rebound by T. Chandler,65,62
247,3,7:19.0,,J. Nelson misses 3-pt jump shot from 24 ft,65,62
248,3,7:18.0,Defensive rebound by S. Hill,,65,62
249,3,7:08.0,Personal foul by J. Nelson (drawn by D. Sloan),,65,62
250,3,7:08.0,,D. Harris enters the game for J. Nelson,65,62
251,3,6:53.0,I. Mahinmi misses 2-pt jump shot from 18 ft,,65,62
252,3,6:53.0,Offensive rebound by Team,,65,62
253,3,6:53.0,Turnover by Team (shot clock),,65,62
254,3,6:43.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by M. Ellis),65,64
255,3,6:25.0,L. Scola makes 2-pt jump shot from 7 ft,,67,64
256,3,6:13.0,,Personal foul by L. Scola (drawn by D. Nowitzki),67,64
257,3,6:04.0,,M. Ellis makes 2-pt jump shot from 8 ft,67,66
258,3,5:41.0,I. Mahinmi makes 2-pt jump shot from 2 ft (assist by R. Stuckey),,69,66
259,3,5:25.0,,Personal foul by L. Scola (drawn by D. Nowitzki),69,66
260,3,5:25.0,,Dallas full timeout,69,66
261,3,5:25.0,,B. Wright enters the game for D. Nowitzki,69,66
262,3,5:18.0,Offensive charge foul by B. Wright (drawn by R. Stuckey),,69,66
263,3,5:18.0,,Turnover by B. Wright (offensive foul),69,66
264,3,5:05.0,Shooting foul by D. Harris (drawn by D. Sloan),,69,66
265,3,5:05.0,C. Copeland enters the game for L. Scola,,69,66
266,3,5:05.0,D. Sloan misses free throw 1 of 3,,69,66
267,3,5:05.0,Offensive rebound by Team,,69,66
268,3,5:05.0,D. Sloan makes free throw 2 of 3,,70,66
269,3,5:05.0,D. Sloan makes free throw 3 of 3,,71,66
270,3,4:56.0,,Turnover by M. Ellis (lost ball; steal by R. Stuckey),71,66
271,3,4:52.0,Shooting foul by M. Ellis (drawn by D. Sloan),,71,66
272,3,4:52.0,D. Sloan makes free throw 1 of 2,,72,66
273,3,4:52.0,D. Sloan makes free throw 2 of 2,,73,66
274,3,4:38.0,,Turnover by D. Harris (bad pass),73,66
275,3,4:27.0,R. Stuckey misses 2-pt jump shot from 3 ft (block by B. Wright),,73,66
276,3,4:24.0,Offensive rebound by S. Hill,,73,66
277,3,4:24.0,Turnover by S. Hill (traveling),,73,66
278,3,4:18.0,,Shooting block foul by C. Copeland (drawn by B. Wright),73,66
279,3,4:18.0,,B. Wright makes free throw 1 of 2,73,67
280,3,4:18.0,,B. Wright misses free throw 2 of 2,73,67
281,3,4:16.0,,Offensive rebound by Team,73,67
282,3,4:10.0,,C. Parsons makes 3-pt jump shot from 22 ft (assist by D. Harris),73,70
283,3,3:48.0,C. Copeland makes 2-pt hook shot from 6 ft,,75,70
284,3,3:35.0,,Shooting foul by C. Copeland (drawn by M. Ellis),75,70
285,3,3:35.0,,M. Ellis misses free throw 1 of 2,75,70
286,3,3:35.0,,Offensive rebound by Team,75,70
287,3,3:35.0,,M. Ellis makes free throw 2 of 2,75,71
288,3,3:15.0,I. Mahinmi makes 2-pt hook shot from 5 ft,,77,71
289,3,3:01.0,,M. Ellis makes 2-pt layup from 1 ft,77,73
290,3,2:50.0,Indiana full timeout,,77,73
291,3,2:50.0,,D. Nowitzki enters the game for T. Chandler,77,73
292,3,2:41.0,Turnover by I. Mahinmi (bad pass),,77,73
293,3,2:26.0,,M. Ellis misses 2-pt jump shot from 15 ft,77,73
294,3,2:25.0,Defensive rebound by S. Hill,,77,73
295,3,2:06.0,C. Copeland misses 2-pt hook shot from 3 ft,,77,73
296,3,2:05.0,Offensive rebound by S. Hill,,77,73
297,3,2:05.0,S. Hill makes 2-pt tip-in at rim,,79,73
298,3,1:48.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by M. Ellis),79,76
299,3,1:28.0,Shooting block foul by C. Parsons (drawn by S. Hill),,79,76
300,3,1:28.0,S. Hill makes free throw 1 of 2,,80,76
301,3,1:28.0,C. Miles enters the game for R. Stuckey,,80,76
302,3,1:28.0,L. Scola enters the game for C. Copeland,,80,76
303,3,1:28.0,S. Hill makes free throw 2 of 2,,81,76
304,3,1:17.0,,Turnover by M. Ellis (lost ball; steal by D. Sloan),81,76
305,3,1:12.0,D. Sloan makes 2-pt layup at rim,,83,76
306,3,0:52.0,,Turnover by M. Ellis (bad pass; steal by C. Miles),83,76
307,3,0:49.0,Shooting block foul by D. Harris (drawn by D. Sloan),,83,76
308,3,0:49.0,D. Sloan makes free throw 1 of 2,,84,76
309,3,0:49.0,,J. Barea enters the game for M. Ellis,84,76
310,3,0:49.0,,A. Aminu enters the game for C. Parsons,84,76
311,3,0:49.0,L. Allen enters the game for I. Mahinmi,,84,76
312,3,0:49.0,D. Sloan makes free throw 2 of 2,,85,76
313,3,0:36.0,,D. Harris misses 2-pt jump shot from 5 ft,85,76
314,3,0:34.0,Defensive rebound by L. Scola,,85,76
315,3,0:29.0,S. Hill misses 2-pt jump shot from 4 ft,,85,76
316,3,0:28.0,,Defensive rebound by A. Aminu,85,76
317,3,0:09.0,,D. Nowitzki makes 2-pt layup at rim (assist by J. Barea),85,78
318,3,0:01.0,D. Sloan misses 2-pt jump shot from 4 ft (block by A. Aminu),,85,78
319,3,0:00.0,,Defensive rebound by A. Aminu,85,78
320,4,11:34.0,,D. Harris misses 3-pt jump shot from 24 ft,85,78
321,4,11:33.0,Defensive rebound by L. Allen,,85,78
322,4,11:13.0,C. Miles misses 3-pt jump shot from 23 ft,,85,78
323,4,11:12.0,,Defensive rebound by B. Wright,85,78
324,4,11:06.0,,D. Harris makes 2-pt layup at rim,85,80
325,4,10:45.0,D. Rudež makes 3-pt jump shot from 24 ft (assist by D. Sloan),,88,80
326,4,10:25.0,,B. Wright makes 2-pt dunk at rim (assist by D. Nowitzki),88,82
327,4,10:01.0,C. Miles makes 3-pt jump shot from 25 ft (assist by D. Sloan),,91,82
328,4,9:52.0,,J. Barea makes 2-pt layup from 1 ft,91,84
329,4,9:43.0,,Technical foul by Team,91,84
330,4,9:43.0,D. Rudež makes technical free throw,,92,84
331,4,9:43.0,A. Price enters the game for D. Sloan,,92,84
332,4,9:33.0,L. Scola misses 3-pt jump shot from 22 ft,,92,84
333,4,9:32.0,,Defensive rebound by J. Barea,92,84
334,4,9:17.0,,B. Wright makes 2-pt layup from 1 ft,92,86
335,4,9:11.0,Indiana full timeout,,92,86
336,4,8:57.0,A. Price makes 3-pt jump shot from 24 ft,,95,86
337,4,8:39.0,,Turnover by D. Nowitzki (lost ball; steal by L. Scola),95,86
338,4,8:33.0,L. Allen misses 2-pt jump shot from 15 ft,,95,86
339,4,8:32.0,Offensive rebound by L. Allen,,95,86
340,4,8:28.0,D. Rudež makes 3-pt jump shot from 25 ft (assist by L. Allen),,98,86
341,4,8:27.0,,Dallas full timeout,98,86
342,4,8:27.0,,T. Chandler enters the game for D. Nowitzki,98,86
343,4,8:27.0,,M. Ellis enters the game for A. Aminu,98,86
344,4,8:27.0,,J. Nelson enters the game for D. Harris,98,86
345,4,8:27.0,,C. Parsons enters the game for J. Barea,98,86
346,4,8:13.0,,M. Ellis makes 2-pt jump shot from 16 ft,98,88
347,4,7:53.0,C. Miles misses 2-pt jump shot from 13 ft,,98,88
348,4,7:52.0,Offensive rebound by L. Scola,,98,88
349,4,7:52.0,,Loose ball foul by C. Parsons (drawn by L. Scola),98,88
350,4,7:52.0,C. Copeland enters the game for L. Scola,,98,88
351,4,7:36.0,C. Copeland misses 2-pt jump shot from 16 ft,,98,88
352,4,7:35.0,,Defensive rebound by J. Nelson,98,88
353,4,7:18.0,,B. Wright makes 2-pt dunk at rim (assist by J. Nelson),98,90
354,4,6:57.0,A. Price misses 3-pt jump shot from 24 ft,,98,90
355,4,6:54.0,,Defensive rebound by B. Wright,98,90
356,4,6:46.0,,M. Ellis misses 2-pt jump shot from 17 ft,98,90
357,4,6:45.0,Defensive rebound by C. Copeland,,98,90
358,4,6:27.0,Personal foul by T. Chandler (drawn by C. Copeland),,98,90
359,4,6:27.0,S. Hill enters the game for C. Miles,,98,90
360,4,6:27.0,D. Sloan enters the game for A. Price,,98,90
361,4,6:27.0,Technical foul by Team,,98,90
362,4,6:27.0,,M. Ellis misses technical free throw,98,90
363,4,6:27.0,Offensive rebound by Team,,98,90
364,4,6:17.0,C. Copeland misses 2-pt jump shot from 7 ft,,98,90
365,4,6:16.0,Offensive rebound by L. Allen,,98,90
366,4,6:14.0,Turnover by L. Allen (bad pass),,98,90
367,4,6:06.0,,Shooting foul by L. Allen (drawn by M. Ellis),98,90
368,4,6:06.0,,M. Ellis makes free throw 1 of 2,98,91
369,4,6:06.0,R. Stuckey enters the game for D. Rudež,,98,91
370,4,6:06.0,,M. Ellis misses free throw 2 of 2,98,91
371,4,6:05.0,Defensive rebound by L. Allen,,98,91
372,4,5:49.0,C. Copeland misses 3-pt jump shot from 22 ft,,98,91
373,4,5:47.0,,Defensive rebound by C. Parsons,98,91
374,4,5:40.0,,C. Parsons misses 3-pt jump shot from 25 ft,98,91
375,4,5:39.0,Defensive rebound by D. Sloan,,98,91
376,4,5:17.0,C. Copeland misses 2-pt jump shot from 2 ft (block by T. Chandler),,98,91
377,4,5:16.0,,Defensive rebound by T. Chandler,98,91
378,4,5:05.0,,Shooting foul by C. Copeland (drawn by M. Ellis),98,91
379,4,5:05.0,,M. Ellis makes free throw 1 of 2,98,92
380,4,5:05.0,,D. Nowitzki enters the game for B. Wright,98,92
381,4,5:05.0,L. Scola enters the game for C. Copeland,,98,92
382,4,5:05.0,I. Mahinmi enters the game for L. Allen,,98,92
383,4,5:05.0,,M. Ellis makes free throw 2 of 2,98,93
384,4,4:52.0,Shooting foul by C. Parsons (drawn by I. Mahinmi),,98,93
385,4,4:52.0,I. Mahinmi misses free throw 1 of 2,,98,93
386,4,4:52.0,Offensive rebound by Team,,98,93
387,4,4:52.0,I. Mahinmi misses free throw 2 of 2,,98,93
