,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,CHICAGO_ACTION,SAN ANTONIO_SCORE,CHICAGO_SCORE
26,1,7:43.0,Shooting foul by J. Butler (drawn by K. Leonard),,7,8
27,1,7:43.0,K. Leonard makes free throw 1 of 2,,8,8
28,1,7:43.0,,K. Hinrich enters the game for J. Butler,8,8
29,1,7:43.0,K. Leonard makes free throw 2 of 2,,9,8
30,1,7:29.0,,P. Gasol misses 2-pt hook shot from 6 ft,9,8
31,1,7:28.0,Defensive rebound by T. Duncan,,9,8
32,1,7:09.0,D. Green makes 3-pt jump shot from 23 ft (assist by T. Parker),,12,8
33,1,6:59.0,Violation by D. Green (kicked ball),,12,8
34,1,6:41.0,,D. Rose makes 2-pt jump shot from 5 ft,12,10
35,1,6:29.0,Turnover by T. Splitter (lost ball; steal by D. Rose),,12,10
36,1,6:25.0,,D. Rose misses 2-pt layup from 2 ft (block by D. Green),12,10
37,1,6:25.0,,Offensive rebound by Team,12,10
38,1,6:14.0,,K. Hinrich misses 3-pt jump shot from 24 ft,12,10
39,1,6:13.0,Defensive rebound by T. Parker,,12,10
40,1,6:02.0,T. Duncan makes 2-pt jump shot from 6 ft,,14,10
41,1,5:46.0,,Chicago full timeout,14,10
42,1,5:46.0,M. Ginóbili enters the game for D. Green,,14,10
43,1,5:43.0,,Turnover by P. Gasol (lost ball; steal by T. Splitter),14,10
44,1,5:32.0,Turnover by K. Leonard (lost ball),,14,10
45,1,5:32.0,P. Mills enters the game for T. Parker,,14,10
46,1,5:32.0,B. Diaw enters the game for T. Splitter,,14,10
47,1,5:15.0,,Shooting foul by K. Leonard (drawn by T. Gibson),14,10
48,1,5:15.0,,T. Gibson makes free throw 1 of 2,14,11
49,1,5:15.0,,A. Brooks enters the game for D. Rose,14,11
50,1,5:15.0,,T. Gibson makes free throw 2 of 2,14,12
51,1,5:01.0,M. Ginóbili makes 2-pt layup from 2 ft,,16,12
52,1,4:36.0,,K. Hinrich misses 2-pt jump shot from 19 ft,16,12
53,1,4:35.0,,Offensive rebound by T. Snell,16,12
54,1,4:23.0,,Personal foul by M. Ginóbili (drawn by A. Brooks),16,12
55,1,4:09.0,,T. Gibson makes 2-pt jump shot from 5 ft,16,14
56,1,3:57.0,B. Diaw misses 2-pt layup from 1 ft,,16,14
57,1,3:56.0,,Defensive rebound by P. Gasol,16,14
58,1,3:46.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by A. Brooks),16,16
59,1,3:44.0,San Antonio full timeout,,16,16
60,1,3:44.0,A. Baynes enters the game for T. Duncan,,16,16
61,1,3:29.0,P. Mills misses 2-pt jump shot from 12 ft,,16,16
62,1,3:28.0,,Defensive rebound by P. Gasol,16,16
63,1,3:15.0,,Shooting foul by A. Baynes (drawn by P. Gasol),16,16
64,1,3:15.0,,P. Gasol makes free throw 1 of 2,16,17
65,1,3:15.0,D. Green enters the game for K. Leonard,,16,17
66,1,3:15.0,,P. Gasol makes free throw 2 of 2,16,18
67,1,3:03.0,A. Baynes misses 2-pt jump shot from 8 ft,,16,18
68,1,3:02.0,,Defensive rebound by P. Gasol,16,18
69,1,2:58.0,,Turnover by A. Brooks (bad pass; steal by A. Baynes),16,18
70,1,2:43.0,M. Ginóbili misses 2-pt layup from 1 ft (block by T. Gibson),,16,18
71,1,2:42.0,,Defensive rebound by P. Gasol,16,18
72,1,2:35.0,,T. Snell misses 3-pt jump shot from 24 ft,16,18
73,1,2:33.0,Defensive rebound by B. Diaw,,16,18
74,1,2:23.0,Personal foul by K. Hinrich (drawn by M. Ginóbili),,16,18
75,1,2:23.0,,N. Mohammed enters the game for P. Gasol,16,18
76,1,2:16.0,M. Ginóbili misses 2-pt jump shot from 9 ft (block by T. Gibson),,16,18
77,1,2:13.0,,Defensive rebound by N. Mohammed,16,18
78,1,1:58.0,,T. Gibson misses 2-pt jump shot from 5 ft,16,18
79,1,1:56.0,Defensive rebound by D. Green,,16,18
80,1,1:38.0,Shooting foul by A. Brooks (drawn by P. Mills),,16,18
81,1,1:38.0,P. Mills makes free throw 1 of 2,,17,18
82,1,1:38.0,P. Mills makes free throw 2 of 2,,18,18
83,1,1:18.0,,Shooting foul by A. Baynes (drawn by A. Brooks),18,18
84,1,1:18.0,,A. Brooks misses free throw 1 of 2,18,18
85,1,1:18.0,,Offensive rebound by Team,18,18
86,1,1:18.0,,A. Brooks misses free throw 2 of 2,18,18
87,1,1:16.0,Defensive rebound by A. Baynes,,18,18
88,1,1:06.0,Shooting foul by T. Gibson (drawn by P. Mills),,18,18
89,1,1:06.0,P. Mills makes free throw 1 of 2,,19,18
90,1,1:06.0,P. Mills makes free throw 2 of 2,,20,18
91,1,0:49.0,,K. Hinrich misses 3-pt jump shot from 22 ft,20,18
92,1,0:48.0,Defensive rebound by D. Green,,20,18
93,1,0:36.0,P. Mills makes 2-pt layup from 1 ft (assist by M. Ginóbili),,22,18
94,1,0:19.0,,A. Brooks makes 3-pt jump shot from 25 ft,22,21
95,1,0:01.0,B. Diaw misses 3-pt jump shot from 22 ft,,22,21
96,1,0:00.0,Offensive rebound by D. Green,,22,21
97,2,11:39.0,,Turnover by A. Brooks (step out of bounds),22,21
98,2,11:18.0,B. Diaw misses 2-pt hook shot from 8 ft,,22,21
99,2,11:16.0,,Defensive rebound by N. Mohammed,22,21
100,2,11:02.0,,Turnover by A. Brooks (bad pass; steal by T. Parker),22,21
101,2,10:56.0,D. Green makes 2-pt layup from 1 ft (assist by T. Parker),,24,21
102,2,10:41.0,,J. Butler misses 2-pt layup from 2 ft (block by D. Green),24,21
103,2,10:41.0,,Offensive rebound by Team,24,21
104,2,10:41.0,,D. Rose enters the game for K. Hinrich,24,21
105,2,10:34.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Rose),24,24
106,2,10:24.0,Turnover by A. Baynes (bad pass),,24,24
107,2,10:16.0,,D. Rose misses 2-pt jump shot from 3 ft (block by A. Baynes),24,24
108,2,10:16.0,,Offensive rebound by Team,24,24
109,2,10:16.0,K. Leonard enters the game for M. Ginóbili,,24,24
110,2,10:16.0,T. Splitter enters the game for A. Baynes,,24,24
111,2,9:59.0,,N. Mirotić misses 2-pt jump shot from 20 ft,24,24
112,2,9:58.0,Defensive rebound by T. Splitter,,24,24
113,2,9:44.0,B. Diaw misses 3-pt jump shot from 24 ft,,24,24
114,2,9:43.0,,Defensive rebound by N. Mohammed,24,24
115,2,9:35.0,,Shooting foul by T. Parker (drawn by A. Brooks),24,24
116,2,9:35.0,,A. Brooks makes 3-pt jump shot from 23 ft (assist by D. Rose),24,27
117,2,9:35.0,,A. Brooks makes free throw 1 of 1,24,28
118,2,9:11.0,T. Splitter misses 2-pt jump shot from 3 ft,,24,28
119,2,9:11.0,Offensive rebound by Team,,24,28
120,2,9:11.0,Turnover by Team (shot clock),,24,28
121,2,8:52.0,,D. Rose makes 2-pt layup from 2 ft,24,30
122,2,8:51.0,San Antonio full timeout,,24,30
123,2,8:28.0,K. Leonard makes 2-pt layup from 2 ft (assist by B. Diaw),,26,30
124,2,8:09.0,,J. Butler misses 2-pt jump shot from 12 ft,26,30
125,2,8:07.0,Defensive rebound by K. Leonard,,26,30
126,2,8:00.0,Turnover by B. Diaw (lost ball),,26,30
127,2,8:00.0,T. Duncan enters the game for B. Diaw,,26,30
128,2,8:00.0,,P. Gasol enters the game for N. Mohammed,26,30
129,2,7:47.0,,A. Brooks misses 3-pt jump shot from 25 ft,26,30
130,2,7:46.0,Defensive rebound by T. Splitter,,26,30
131,2,7:36.0,T. Parker misses 2-pt jump shot from 7 ft,,26,30
132,2,7:34.0,Offensive rebound by T. Duncan,,26,30
133,2,7:24.0,Turnover by T. Duncan (bad pass; steal by J. Butler),,26,30
134,2,7:20.0,,D. Rose makes 2-pt layup from 1 ft (assist by N. Mirotić),26,32
135,2,7:18.0,San Antonio full timeout,,26,32
136,2,7:03.0,K. Leonard misses 2-pt jump shot from 5 ft,,26,32
137,2,7:01.0,,Defensive rebound by P. Gasol,26,32
138,2,6:41.0,,N. Mirotić misses 3-pt jump shot from 23 ft,26,32
139,2,6:40.0,Defensive rebound by T. Duncan,,26,32
140,2,6:31.0,Shooting foul by J. Butler (drawn by K. Leonard),,26,32
141,2,6:31.0,K. Leonard misses free throw 1 of 2,,26,32
142,2,6:31.0,Offensive rebound by Team,,26,32
143,2,6:31.0,,T. Snell enters the game for J. Butler,26,32
144,2,6:31.0,,T. Gibson enters the game for N. Mirotić,26,32
145,2,6:31.0,K. Leonard makes free throw 2 of 2,,27,32
146,2,6:19.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by D. Rose),27,34
147,2,6:01.0,K. Leonard misses 2-pt jump shot from 8 ft,,27,34
148,2,6:00.0,,Defensive rebound by D. Rose,27,34
149,2,5:54.0,,D. Rose makes 3-pt jump shot from 25 ft,27,37
150,2,5:36.0,,Violation by P. Gasol (kicked ball),27,37
151,2,5:36.0,San Antonio full timeout,,27,37
152,2,5:36.0,M. Ginóbili enters the game for D. Green,,27,37
153,2,5:30.0,T. Parker makes 2-pt jump shot from 20 ft,,29,37
154,2,5:14.0,,Turnover by D. Rose (bad pass; steal by M. Ginóbili),29,37
155,2,5:14.0,Personal foul by P. Gasol (drawn by M. Ginóbili),,29,37
156,2,5:14.0,P. Mills enters the game for T. Parker,,29,37
157,2,4:57.0,P. Mills misses 3-pt jump shot from 22 ft,,29,37
158,2,4:57.0,,Defensive rebound by Team,29,37
159,2,4:57.0,,K. Hinrich enters the game for A. Brooks,29,37
160,2,4:47.0,,D. Rose misses 2-pt layup from 1 ft,29,37
161,2,4:46.0,Defensive rebound by K. Leonard,,29,37
162,2,4:40.0,Shooting foul by D. Rose (drawn by K. Leonard),,29,37
163,2,4:40.0,K. Leonard makes free throw 1 of 2,,30,37
164,2,4:40.0,K. Leonard makes free throw 2 of 2,,31,37
165,2,4:27.0,,T. Snell misses 2-pt jump shot from 7 ft,31,37
166,2,4:26.0,Defensive rebound by T. Duncan,,31,37
167,2,4:09.0,K. Leonard makes 2-pt hook shot from 6 ft,,33,37
168,2,3:50.0,,T. Gibson makes 2-pt jump shot from 12 ft (assist by K. Hinrich),33,39
169,2,3:26.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,33,39
170,2,3:25.0,,Defensive rebound by T. Gibson,33,39
171,2,3:17.0,,Turnover by T. Snell (lost ball),33,39
172,2,2:57.0,K. Leonard misses 2-pt jump shot from 17 ft,,33,39
173,2,2:56.0,Offensive rebound by Team,,33,39
174,2,2:56.0,,Chicago full timeout,33,39
175,2,2:48.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by P. Mills),,36,39
176,2,2:27.0,,K. Hinrich misses 2-pt layup from 1 ft,36,39
177,2,2:26.0,Defensive rebound by T. Duncan,,36,39
178,2,2:13.0,Turnover by T. Splitter (lost ball; steal by K. Hinrich),,36,39
179,2,2:08.0,,T. Snell makes 2-pt layup at rim (assist by D. Rose),36,41
180,2,1:46.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,36,41
181,2,1:46.0,Offensive rebound by Team,,36,41
182,2,1:40.0,Personal foul by K. Hinrich (drawn by P. Mills),,36,41
183,2,1:32.0,K. Leonard makes 2-pt jump shot from 19 ft (assist by P. Mills),,38,41
184,2,1:15.0,,D. Rose makes 2-pt jump shot from 7 ft,38,43
185,2,1:01.0,Turnover by T. Duncan (bad pass; steal by T. Gibson),,38,43
186,2,1:00.0,,Personal foul by T. Splitter (drawn by P. Gasol),38,43
187,2,0:49.0,,T. Gibson misses 2-pt layup from 2 ft,38,43
188,2,0:48.0,Defensive rebound by T. Splitter,,38,43
189,2,0:37.0,K. Leonard makes 2-pt dunk at rim (assist by T. Splitter),,40,43
190,2,0:21.0,,T. Snell misses 3-pt jump shot from 25 ft,40,43
191,2,0:20.0,,Offensive rebound by T. Gibson,40,43
192,2,0:17.0,,T. Snell makes 2-pt layup from 1 ft (assist by T. Gibson),40,45
193,2,0:17.0,,Shooting foul by T. Duncan (drawn by T. Snell),40,45
194,2,0:17.0,M. Bonner enters the game for T. Splitter,,40,45
195,2,0:17.0,,E. Moore enters the game for K. Hinrich,40,45
196,2,0:17.0,,T. Snell makes free throw 1 of 1,40,46
197,2,0:03.0,P. Mills misses 2-pt layup from 3 ft,,40,46
198,2,0:01.0,Offensive rebound by T. Duncan,,40,46
199,2,0:01.0,T. Duncan misses 2-pt tip-in from 3 ft,,40,46
200,2,0:00.0,,Defensive rebound by P. Gasol,40,46
201,3,11:42.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by T. Snell),40,49
202,3,11:22.0,T. Parker misses 2-pt jump shot from 11 ft,,40,49
203,3,11:20.0,,Defensive rebound by P. Gasol,40,49
204,3,11:13.0,,T. Gibson misses 2-pt layup from 2 ft,40,49
205,3,11:12.0,Defensive rebound by B. Diaw,,40,49
206,3,11:01.0,T. Duncan misses 2-pt layup from 2 ft (block by T. Gibson),,40,49
207,3,10:59.0,,Defensive rebound by P. Gasol,40,49
208,3,10:50.0,,P. Gasol makes 2-pt jump shot from 21 ft (assist by J. Butler),40,51
209,3,10:32.0,K. Leonard misses 3-pt jump shot from 23 ft,,40,51
210,3,10:32.0,,Defensive rebound by P. Gasol,40,51
211,3,10:32.0,,Personal foul by T. Duncan (drawn by P. Gasol),40,51
212,3,10:18.0,,T. Snell makes 2-pt layup at rim (assist by D. Rose),40,53
213,3,10:14.0,San Antonio full timeout,,40,53
214,3,10:03.0,D. Green misses 3-pt jump shot from 25 ft,,40,53
215,3,10:02.0,Offensive rebound by T. Duncan,,40,53
216,3,9:54.0,T. Duncan misses 2-pt jump shot from 4 ft,,40,53
217,3,9:53.0,,Defensive rebound by P. Gasol,40,53
218,3,9:45.0,,D. Rose misses 3-pt jump shot from 24 ft,40,53
219,3,9:45.0,Defensive rebound by Team,,40,53
220,3,9:30.0,T. Parker makes 2-pt jump shot from 9 ft,,42,53
221,3,9:10.0,,T. Snell misses 3-pt jump shot from 23 ft,42,53
222,3,9:09.0,,Offensive rebound by P. Gasol,42,53
223,3,9:06.0,,Shooting foul by K. Leonard (drawn by J. Butler),42,53
224,3,9:06.0,,J. Butler makes free throw 1 of 2,42,54
225,3,9:06.0,M. Ginóbili enters the game for D. Green,,42,54
226,3,9:06.0,,J. Butler makes free throw 2 of 2,42,55
227,3,8:48.0,K. Leonard misses 2-pt jump shot from 15 ft,,42,55
228,3,8:47.0,,Defensive rebound by P. Gasol,42,55
229,3,8:39.0,,Personal foul by B. Diaw (drawn by T. Gibson),42,55
230,3,8:31.0,,Shooting foul by B. Diaw (drawn by T. Gibson),42,55
231,3,8:31.0,,T. Gibson makes free throw 1 of 2,42,56
232,3,8:31.0,,T. Gibson makes free throw 2 of 2,42,57
233,3,8:14.0,T. Parker makes 2-pt jump shot from 22 ft (assist by T. Duncan),,44,57
234,3,7:55.0,,P. Gasol makes 2-pt jump shot from 4 ft,44,59
235,3,7:35.0,B. Diaw misses 3-pt jump shot from 25 ft,,44,59
236,3,7:34.0,,Defensive rebound by T. Snell,44,59
237,3,7:26.0,,Turnover by D. Rose (bad pass),44,59
238,3,7:17.0,Shooting foul by P. Gasol (drawn by T. Duncan),,44,59
239,3,7:17.0,T. Duncan makes free throw 1 of 2,,45,59
240,3,7:17.0,T. Duncan makes free throw 2 of 2,,46,59
241,3,7:06.0,,D. Rose makes 2-pt layup from 1 ft,46,61
242,3,6:41.0,T. Duncan misses 2-pt jump shot from 9 ft (block by P. Gasol),,46,61
243,3,6:39.0,,Defensive rebound by J. Butler,46,61
244,3,6:26.0,,D. Rose misses 2-pt layup from 2 ft,46,61
245,3,6:24.0,,Offensive rebound by T. Gibson,46,61
246,3,6:24.0,,T. Gibson misses 2-pt tip-in from 2 ft,46,61
247,3,6:22.0,,Offensive rebound by T. Gibson,46,61
248,3,6:22.0,,T. Gibson makes 2-pt layup from 1 ft,46,63
249,3,6:04.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,46,63
250,3,6:03.0,,Defensive rebound by P. Gasol,46,63
251,3,5:47.0,,T. Gibson makes 2-pt jump shot from 8 ft (assist by P. Gasol),46,65
252,3,5:33.0,B. Diaw makes 2-pt layup from 1 ft,,48,65
253,3,5:14.0,,T. Snell makes 2-pt layup from 1 ft,48,67
254,3,4:59.0,Turnover by K. Leonard (bad pass; steal by D. Rose),,48,67
255,3,4:56.0,,Shooting foul by B. Diaw (drawn by D. Rose),48,67
256,3,4:56.0,,D. Rose makes free throw 1 of 2,48,68
257,3,4:56.0,T. Splitter enters the game for B. Diaw,,48,68
258,3,4:56.0,M. Bonner enters the game for T. Duncan,,48,68
259,3,4:56.0,,D. Rose makes free throw 2 of 2,48,69
260,3,4:38.0,T. Parker misses 3-pt jump shot from 24 ft,,48,69
261,3,4:37.0,,Defensive rebound by P. Gasol,48,69
262,3,4:25.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by P. Gasol),48,72
263,3,4:15.0,T. Parker misses 2-pt jump shot from 7 ft,,48,72
264,3,4:14.0,Offensive rebound by T. Splitter,,48,72
265,3,4:14.0,T. Splitter misses 2-pt layup from 2 ft,,48,72
266,3,4:13.0,,Defensive rebound by P. Gasol,48,72
267,3,3:59.0,,Personal foul by M. Ginóbili (drawn by T. Gibson),48,72
268,3,3:59.0,,T. Gibson makes free throw 1 of 2,48,73
269,3,3:59.0,,N. Mohammed enters the game for P. Gasol,48,73
270,3,3:59.0,C. Joseph enters the game for K. Leonard,,48,73
271,3,3:59.0,P. Mills enters the game for T. Parker,,48,73
272,3,3:59.0,J. Green enters the game for M. Ginóbili,,48,73
273,3,3:59.0,,T. Gibson misses free throw 2 of 2,48,73
274,3,3:57.0,Defensive rebound by T. Splitter,,48,73
275,3,3:48.0,P. Mills makes 3-pt jump shot from 24 ft,,51,73
276,3,3:32.0,,Turnover by T. Snell (bad pass),51,73
277,3,3:32.0,,A. Brooks enters the game for D. Rose,51,73
278,3,3:11.0,P. Mills makes 3-pt jump shot from 25 ft (assist by C. Joseph),,54,73
279,3,2:44.0,,A. Brooks misses 2-pt layup from 2 ft (block by J. Green),54,73
280,3,2:43.0,Defensive rebound by C. Joseph,,54,73
281,3,2:33.0,T. Splitter makes 2-pt jump shot from 5 ft (assist by P. Mills),,56,73
282,3,2:26.0,,Chicago full timeout,56,73
283,3,2:26.0,,K. Hinrich enters the game for J. Butler,56,73
284,3,2:06.0,,A. Brooks makes 2-pt jump shot from 13 ft,56,75
285,3,1:52.0,J. Green makes 2-pt layup from 1 ft (assist by M. Bonner),,58,75
286,3,1:25.0,,T. Snell misses 3-pt jump shot from 25 ft (block by J. Green),58,75
287,3,1:22.0,Defensive rebound by T. Splitter,,58,75
288,3,1:16.0,P. Mills misses 3-pt jump shot from 25 ft,,58,75
289,3,1:15.0,,Defensive rebound by T. Snell,58,75
290,3,1:05.0,,T. Gibson misses 2-pt jump shot from 14 ft,58,75
291,3,1:03.0,Defensive rebound by P. Mills,,58,75
292,3,1:00.0,C. Joseph makes 2-pt layup from 2 ft (assist by P. Mills),,60,75
293,3,0:39.0,,Shooting foul by J. Green (drawn by A. Brooks),60,75
294,3,0:39.0,,A. Brooks makes free throw 1 of 2,60,76
295,3,0:39.0,A. Baynes enters the game for T. Splitter,,60,76
296,3,0:39.0,,N. Mirotić enters the game for N. Mohammed,60,76
297,3,0:39.0,,A. Brooks makes free throw 2 of 2,60,77
298,3,0:34.0,C. Joseph misses 2-pt layup from 2 ft (block by N. Mirotić),,60,77
299,3,0:32.0,,Defensive rebound by A. Brooks,60,77
300,3,0:22.0,,T. Gibson misses 2-pt jump shot from 15 ft,60,77
301,3,0:19.0,Defensive rebound by P. Mills,,60,77
302,3,0:04.0,P. Mills misses 3-pt jump shot from 24 ft,,60,77
303,3,0:03.0,,Defensive rebound by A. Brooks,60,77
304,3,0:00.0,,T. Snell misses 3-pt jump shot from 78 ft,60,77
305,3,0:00.0,,Offensive rebound by Team,60,77
306,4,11:47.0,P. Mills misses 2-pt jump shot from 16 ft,,60,77
307,4,11:47.0,Offensive rebound by Team,,60,77
308,4,11:43.0,J. Green misses 2-pt jump shot from 20 ft,,60,77
309,4,11:42.0,,Defensive rebound by J. Butler,60,77
310,4,11:19.0,,A. Brooks misses 2-pt layup from 1 ft,60,77
311,4,11:19.0,Defensive rebound by Team,,60,77
312,4,11:19.0,,Loose ball foul by T. Gibson (drawn by A. Baynes),60,77
313,4,11:05.0,P. Mills misses 2-pt jump shot from 17 ft,,60,77
314,4,11:04.0,,Defensive rebound by A. Brooks,60,77
315,4,10:49.0,,T. Gibson makes 2-pt dunk at rim (assist by N. Mirotić),60,79
316,4,10:33.0,C. Joseph misses 2-pt jump shot from 6 ft,,60,79
317,4,10:32.0,Offensive rebound by J. Green,,60,79
318,4,10:32.0,J. Green makes 2-pt layup from 1 ft,,62,79
319,4,10:11.0,,N. Mirotić makes 2-pt jump shot from 20 ft (assist by J. Butler),62,81
320,4,9:58.0,J. Green misses 3-pt jump shot from 23 ft,,62,81
321,4,9:57.0,,Defensive rebound by J. Butler,62,81
322,4,9:46.0,,Shooting foul by A. Baynes (drawn by A. Brooks),62,81
323,4,9:46.0,,A. Brooks makes free throw 1 of 2,62,82
324,4,9:46.0,,P. Gasol enters the game for T. Gibson,62,82
325,4,9:46.0,,A. Brooks makes free throw 2 of 2,62,83
326,4,9:37.0,Turnover by P. Mills (bad pass; steal by A. Brooks),,62,83
327,4,9:22.0,,N. Mirotić misses 3-pt jump shot from 23 ft,62,83
328,4,9:21.0,Defensive rebound by A. Baynes,,62,83
329,4,9:07.0,Shooting foul by N. Mirotić (drawn by C. Joseph),,62,83
330,4,9:07.0,C. Joseph makes 2-pt jump shot from 3 ft,,64,83
331,4,9:07.0,C. Joseph misses free throw 1 of 1,,64,83
332,4,9:07.0,,Defensive rebound by P. Gasol,64,83
333,4,9:07.0,,Personal foul by A. Baynes (drawn by P. Gasol),64,83
334,4,9:07.0,D. Green enters the game for P. Mills,,64,83
335,4,9:05.0,,D. Rose enters the game for A. Brooks,64,83
336,4,8:57.0,,Personal foul by A. Baynes (drawn by P. Gasol),64,83
337,4,8:57.0,,Chicago full timeout,64,83
338,4,8:57.0,J. Ayres enters the game for A. Baynes,,64,83
339,4,8:41.0,,D. Rose misses 2-pt jump shot from 22 ft,64,83
340,4,8:40.0,Defensive rebound by J. Ayres,,64,83
341,4,8:34.0,D. Green misses 2-pt layup from 2 ft (block by J. Butler),,64,83
342,4,8:33.0,,Defensive rebound by K. Hinrich,64,83
343,4,8:20.0,,J. Butler makes 2-pt jump shot from 3 ft,64,85
344,4,8:20.0,,Shooting foul by C. Joseph (drawn by J. Butler),64,85
345,4,8:20.0,,A. Brooks enters the game for D. Rose,64,85
346,4,8:20.0,,J. Butler makes free throw 1 of 1,64,86
347,4,8:10.0,C. Joseph makes 2-pt layup from 1 ft,,66,86
348,4,7:43.0,,J. Butler makes 2-pt jump shot from 14 ft,66,88
349,4,7:29.0,Personal foul by J. Butler (drawn by D. Green),,66,88
350,4,7:16.0,C. Joseph misses 2-pt jump shot from 21 ft,,66,88
351,4,7:16.0,Offensive rebound by J. Green,,66,88
352,4,7:16.0,San Antonio full timeout,,66,88
353,4,7:08.0,M. Bonner makes 2-pt jump shot from 13 ft (assist by D. Green),,68,88
354,4,7:08.0,Shooting foul by K. Hinrich (drawn by M. Bonner),,68,88
355,4,7:08.0,M. Bonner makes free throw 1 of 1,,69,88
356,4,6:43.0,,K. Hinrich makes 2-pt jump shot from 6 ft (assist by A. Brooks),69,90
357,4,6:30.0,C. Joseph makes 2-pt jump shot from 5 ft,,71,90
358,4,6:15.0,,Shooting foul by J. Green (drawn by J. Butler),71,90
359,4,6:15.0,,J. Butler makes free throw 1 of 2,71,91
360,4,6:15.0,P. Mills enters the game for C. Joseph,,71,91
361,4,6:15.0,B. Diaw enters the game for M. Bonner,,71,91
362,4,6:15.0,,J. Butler makes free throw 2 of 2,71,92
363,4,6:01.0,Turnover by P. Mills (lost ball),,71,92
364,4,6:01.0,,T. Gibson enters the game for N. Mirotić,71,92
365,4,5:36.0,,J. Butler misses 2-pt jump shot from 18 ft,71,92
366,4,5:34.0,Defensive rebound by B. Diaw,,71,92
367,4,5:28.0,D. Green misses 2-pt jump shot from 10 ft,,71,92
368,4,5:26.0,,Defensive rebound by K. Hinrich,71,92
369,4,5:16.0,,Turnover by T. Gibson (3 sec),71,92
370,4,5:02.0,D. Green makes 3-pt jump shot from 23 ft (assist by B. Diaw),,74,92
371,4,4:45.0,,Turnover by J. Butler (bad pass),74,92
372,4,4:27.0,J. Green misses 3-pt jump shot from 25 ft,,74,92
373,4,4:26.0,Offensive rebound by B. Diaw,,74,92
374,4,4:26.0,B. Diaw misses 2-pt tip-in from 1 ft,,74,92
375,4,4:25.0,,Defensive rebound by A. Brooks,74,92
376,4,4:11.0,,Personal foul by J. Green (drawn by J. Butler),74,92
377,4,4:11.0,,J. Butler makes free throw 1 of 2,74,93
378,4,4:11.0,C. Joseph enters the game for J. Green,,74,93
379,4,4:11.0,,J. Butler makes free throw 2 of 2,74,94
380,4,3:57.0,Turnover by D. Green (bad pass),,74,94
381,4,3:57.0,,T. Snell enters the game for P. Gasol,74,94
382,4,3:44.0,,A. Brooks makes 2-pt layup from 1 ft,74,96
383,4,3:32.0,B. Diaw misses 2-pt layup from 1 ft,,74,96
384,4,3:31.0,,Defensive rebound by J. Butler,74,96
385,4,3:19.0,,J. Butler misses 2-pt jump shot from 7 ft,74,96
386,4,3:19.0,,Offensive rebound by T. Gibson,74,96
387,4,3:19.0,,Shooting foul by J. Ayres (drawn by T. Gibson),74,96
388,4,3:19.0,,T. Gibson misses free throw 1 of 2,74,96
389,4,3:19.0,,Offensive rebound by Team,74,96
