,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
390,4,6:35.0,Shooting foul by J. Ingles (drawn by K. Leonard),,68,79
391,4,6:35.0,K. Leonard makes free throw 1 of 2,,69,79
392,4,6:35.0,T. Splitter enters the game for B. Diaw,,69,79
393,4,6:35.0,,T. Booker enters the game for D. Favors,69,79
394,4,6:35.0,M. Belinelli enters the game for T. Splitter,,69,79
395,4,6:35.0,K. Leonard misses free throw 2 of 2,,69,79
396,4,6:33.0,Offensive rebound by M. Belinelli,,69,79
397,4,6:26.0,T. Parker misses 3-pt jump shot from 23 ft,,69,79
398,4,6:25.0,,Defensive rebound by R. Gobert,69,79
399,4,6:14.0,,Turnover by G. Hayward (lost ball),69,79
400,4,5:57.0,D. Green misses 2-pt jump shot from 4 ft (block by R. Gobert),,69,79
401,4,5:55.0,,Defensive rebound by D. Exum,69,79
402,4,5:53.0,,Shooting foul by T. Parker (drawn by T. Booker),69,79
403,4,5:53.0,,Utah full timeout,69,79
404,4,5:53.0,C. Joseph enters the game for T. Parker,,69,79
405,4,5:53.0,R. Williams enters the game for D. Green,,69,79
406,4,5:53.0,,D. Favors enters the game for R. Gobert,69,79
407,4,5:53.0,,T. Booker misses free throw 1 of 2,69,79
408,4,5:53.0,,Offensive rebound by Team,69,79
409,4,5:53.0,,T. Booker makes free throw 2 of 2,69,80
410,4,5:41.0,Turnover by K. Leonard (lost ball),,69,80
411,4,5:22.0,,D. Favors makes 2-pt layup at rim (assist by D. Exum),69,82
412,4,5:01.0,C. Joseph misses 2-pt jump shot from 14 ft,,69,82
413,4,4:59.0,,Defensive rebound by J. Ingles,69,82
414,4,4:56.0,,Personal foul by R. Williams (drawn by G. Hayward),69,82
415,4,4:56.0,J. Ayres enters the game for T. Duncan,,69,82
416,4,4:56.0,,T. Burke enters the game for D. Exum,69,82
417,4,4:49.0,,G. Hayward misses 2-pt jump shot from 20 ft,69,82
418,4,4:47.0,Defensive rebound by C. Joseph,,69,82
419,4,4:40.0,M. Belinelli misses 3-pt jump shot from 25 ft,,69,82
420,4,4:38.0,Offensive rebound by J. Ayres,,69,82
421,4,4:23.0,C. Joseph misses 2-pt jump shot from 6 ft (block by T. Booker),,69,82
422,4,4:22.0,,Defensive rebound by J. Ingles,69,82
423,4,4:19.0,,G. Hayward makes 2-pt layup from 1 ft (assist by J. Ingles),69,84
424,4,4:19.0,San Antonio full timeout,,69,84
425,4,4:19.0,D. Green enters the game for K. Leonard,,69,84
426,4,4:19.0,P. Mills enters the game for M. Belinelli,,69,84
427,4,4:19.0,,E. Millsap enters the game for T. Booker,69,84
428,4,3:55.0,R. Williams makes 2-pt jump shot from 3 ft (assist by C. Joseph),,71,84
429,4,3:35.0,,G. Hayward misses 2-pt jump shot from 5 ft,71,84
430,4,3:34.0,Defensive rebound by J. Ayres,,71,84
431,4,3:17.0,Personal foul by G. Hayward (drawn by C. Joseph),,71,84
432,4,3:17.0,C. Joseph makes free throw 1 of 2,,72,84
433,4,3:17.0,C. Joseph makes free throw 2 of 2,,73,84
434,4,3:03.0,,D. Favors makes 2-pt layup from 2 ft (assist by T. Burke),73,86
435,4,2:49.0,Turnover by D. Green (bad pass; steal by J. Ingles),,73,86
436,4,2:33.0,,T. Burke makes 2-pt jump shot from 13 ft,73,88
437,4,2:17.0,Turnover by R. Williams (bad pass; steal by D. Favors),,73,88
438,4,2:04.0,,T. Burke misses 2-pt jump shot from 3 ft,73,88
439,4,2:02.0,Defensive rebound by R. Williams,,73,88
440,4,1:55.0,Turnover by C. Joseph (lost ball; steal by J. Ingles),,73,88
441,4,1:49.0,,T. Burke misses 2-pt layup from 2 ft,73,88
442,4,1:48.0,Defensive rebound by D. Green,,73,88
443,4,1:40.0,J. Ayres misses 2-pt dunk at rim,,73,88
444,4,1:39.0,,Defensive rebound by E. Millsap,73,88
445,4,1:25.0,,Turnover by T. Burke (lost ball; steal by P. Mills),73,88
446,4,1:25.0,Personal foul by T. Burke (drawn by P. Mills),,73,88
447,4,1:25.0,P. Mills makes free throw 1 of 2,,74,88
448,4,1:25.0,,D. Exum enters the game for G. Hayward,74,88
449,4,1:25.0,,T. Booker enters the game for D. Favors,74,88
450,4,1:25.0,P. Mills makes free throw 2 of 2,,75,88
451,4,1:03.0,,T. Booker misses 3-pt jump shot from 24 ft,75,88
452,4,1:02.0,Defensive rebound by C. Joseph,,75,88
453,4,0:57.0,Shooting foul by D. Exum (drawn by C. Joseph),,75,88
454,4,0:57.0,C. Joseph makes 2-pt layup from 2 ft,,77,88
455,4,0:57.0,C. Joseph makes free throw 1 of 1,,78,88
456,4,0:36.0,,T. Burke makes 2-pt jump shot from 20 ft,78,90
457,4,0:31.0,J. Ayres makes 2-pt dunk at rim (assist by R. Williams),,80,90
458,4,0:06.0,,E. Millsap misses 2-pt layup from 2 ft,80,90
459,4,0:06.0,,Offensive rebound by E. Millsap,80,90
460,4,0:05.0,,E. Millsap misses 2-pt tip-in from 2 ft,80,90
461,4,0:04.0,Defensive rebound by Team,,80,90
462,4,0:01.0,Shooting foul by D. Exum (drawn by C. Joseph),,80,90
463,4,0:01.0,C. Joseph makes free throw 1 of 2,,81,90
464,4,0:01.0,C. Joseph misses free throw 2 of 2,,81,90
465,4,0:00.0,,Defensive rebound by T. Booker,81,90
